"TID","EN"
"TID_GOLDRUSH_28","Choo Choo"
"TID_GOLDRUSH_29","All Aboard"
"TID_GOLDRUSH_30","Crazy Train"
"TID_GOLDRUSH_31","Minecart Madness"
"TID_GOLDRUSH_32","Pain Train"
"TID_GOLDRUSH_33","Snake Cavern"
"TID_GOLDRUSH_34","Conveyor Belts"
"TID_ROBO_WARS_10","Straight Shot"
"TID_ROBO_WARS_11","Sparring Match"
"TID_ROBO_WARS_12","Robo Highway"
"TID_ROBO_WARS_13","Junk Park"
"TID_ROBO_WARS_14","Danger Zone"
"TID_BATTLE_ROYALE_29","Gold Rush"
"TID_BATTLE_ROYALE_30","Beach Brawl"
"TID_BATTLE_ROYALE_31","Royal Runway"
"TID_BATTLE_ROYALE_32","Rainbow Islands"
"TID_BATTLE_ROYALE_33","Bullseye"
"TID_BALL_17","Center Stage"
"TID_BALL_18","Getting Messy"
"TID_BALL_19","Sure Shot"
"TID_BALL_20","Sunday Showdown"
"TID_BALL_21","Curveball"
"TID_SUPPORT_CREATOR_BUTTON","Support a Creator"
"TID_SUPPORT_CREATOR_LABEL","Supported: <NAME>"
"TID_SUPPORT_CREATOR_POPUP_TITLE","CONTENT CREATOR BOOST"
"TID_SUPPORT_CREATOR_POPUP_TEXT","Support your favorite creator. Any gems you spend will help support this creator."
"TID_SUPPORT_CREATOR_POPUP_ENTER_CODE","Enter creator code:"
"TID_SUPPORT_CREATOR_POPUP_INPUT_CODE","Input creator code here"
"TID_SUPPORT_CREATOR_POPUP_BUTTON","ENTER"
"TID_SUPPORT_CREATOR_POPUP_BUTTON_MORE","More Info"
"TID_SUPPORT_CREATOR_POPUP_INVALID_NAME","Invalid creator code! Please check!"
"TID_SUPPORT_SUCCESS_FLOATER","You're now supporting <NAME>!"
"TID_SUPPORT_LINK_FAIL_FLOATER","Creator support link invalid or expired!"
"TID_SUPPORT_CREATOR_SHOP_TITLE","CONTENT CREATOR BOOST"
"TID_SUPPORT_CREATOR_BTN_SUPPORT","ENTER CODE"
"TID_SUPPORT_CREATOR_BTN_CHANGE","CHANGE"
"TID_SUPPORT_CREATOR_BTN_STOP","STOP"
"TID_SUPPORT_CREATOR_INFO","Support a Content Creator when you spend Gems by entering their Creator Code!"
"TID_SUPPORT_CREATOR_SUPPORTING","Currently supporting:"
"TID_SUPPORT_CREATOR_NOT_SUPPORTING","You are currently not supporting any Content Creator."
"TID_STOP_SUPPORTING_CREATOR_TITLE","Stop Content Creator support"
"TID_STOP_SUPPORTING_CREATOR_DESC","Do you wish to stop supporting <NAME>?"
"TID_STAT_DAMAGE_PER_PROXIMITY_MINE","Damage per mine"
"TID_OFFER_POPUP_CONFIRMATION_POPUP","Are you sure you want to buy <offer_name>?"
"TID_OFFER_POPUP_CONFIRMATION_POPUP_NO_NAME","Are you sure you want to buy the offer?"
"TID_BRAWLTV_FAILED","Loading Brawl TV failed, please try again later!"
"TID_LINE_ACCOUNT_BIND_INFO_TITLE","Connect to LINE"
"TID_LINE_ACCOUNT_BIND_INFO","Connecting your account to LINE allows you to see your LINE friends' Brawl Stars accounts in the Friends list. They'll also be able to see your Brawl Stars account, your online status, and invite you to games. Connect now?"
"TID_LINE_LOG_OUT_TITLE","Unlink LINE"
"TID_LINE_LOG_OUT_DESC","Do you wish to unlink your LINE account?"
"TID_LINE_CONNECT","LINE Connect"
"TID_LINE_CONNECT_UP","LINE CONNECT"
"TID_LINE_CONNECTED","LINE Connected"
"TID_LINE_CONNECTED_UP","LINE CONNECTED"
"TID_SKIN_INFO_FX_TURRET","- Custom Brawler model\n- Custom turret model\n- Custom effects"
"TID_SPEC_ABI_SPED_FULL_AMMO","Home Run"
"TID_SPEC_ABI_SPED_FULL_AMMO_DESC","Bibi's movement speed is increased by <c00cc00><VALUE1>%</c> when her Home Run bar is fully charged."
"TID_BASEBALL","BIBI"
"TID_BASEBALL_SHORT_DESC","BATTER"
"TID_BASEBALL_DESC","Batter up! Bibi's got a sweet swing that can knock back enemies when her Home Run bar is charged. Her Super is a bouncing ball of gum that deals damage."
"TID_BASEBALL_WEAPON","THREE STRIKES"
"TID_BASEBALL_ULTI","SPITBALL"
"TID_BASEBALL_WEAPON_DESC","Bibi swings her baseball bat. When she has three swings at the ready, her Home Run bar will charge. Once fully charged, her next swing will knock back enemies!"
"TID_BASEBALL_ULTI_DESC","Bibi bats a bouncing ball of bubble gum that can go through enemies, and even hit the same target multiple times!"
"TID_BARLEY_MS_SKIN","BAKESALE BARLEY"
"TID_BARLEY_MS_SKIN_SHOP","BAKESALE\nBARLEY"
"TID_BROCK_HOTROD_SKIN","HOT ROD BROCK"
"TID_BROCK_HOTROD_SKIN_SHOP","HOT ROD\nBROCK"
"TID_CARL_RR_SKIN","ROAD RAGE CARL"
"TID_CARL_RR_SKIN_SHOP","ROAD RAGE\nCARL"
"TID_BARLEY_MAPLE_SKIN","MAPLE BARLEY"
"TID_BARLEY_MAPLE_SKIN_SHOP","MAPLE\nBARLEY"
"TID_BANKHEIST_14B","Pit Stop"
"TID_BANKHEIST_15","Side Story"
"TID_IAP_RETROPOLIS_PACK","Retropolis Gem Pack"
"TID_IAP_RETROCOIN_PACK_1","Coin Pack (1/3)"
"TID_IAP_RETROCOIN_PACK_2","Coin Pack (2/3)"
"TID_IAP_RETROCOIN_PACK_3","Coin Pack (3/3)"
"TID_GOLDRUSH_21C","Stock Crash"
"TID_SPEC_SPOT_FROM_AIR","Spot"
"TID_SPEC_SUPER_RANGE","Buckshot Barrage"
"TID_SPEC_SUPER_RANGE_DESC","Shelly's Super range and shot speed is increased by <c00cc00><VALUE1>%</c>, with a tighter shot spread."
"TID_SPEC_ABI_PET_ATTACK_SPEED","Hyper Bear"
"TID_SPEC_ABI_PET_ATTACK_SPEED_DESC","Nita's bear attacks faster. Time between swipes is reduced by <c00cc00><VALUE1>%</c>."
"TID_SPEC_ABI_LOW_HEALTH_SHIELD","Tough Guy"
"TID_SPEC_ABI_LOW_HEALTH_SHIELD_DESC","When Bull falls below <c00cc00><VALUE1>%</c> health, he gains a shield that reduces all damage he takes by <c00cc00><VALUE2>%</c>."
"TID_SPEC_ABI_ATTACK_RANGE","Magnum Special"
"TID_SPEC_ABI_ATTACK_RANGE_DESC","Colt's attack range and bullet speed are increased by <c00cc00><VALUE1>%</c>."
"TID_SPEC_ABI_TURRET_AOE","Mama's Squeeze"
"TID_SPEC_ABI_TURRET_AOE_DESC","Healing turret now also damages enemies for <c00cc00><VALUE1></c> damage per second."
"TID_SPEC_ABI_SPEED_AFTER_ULTI","Meteor Rush"
"TID_SPEC_ABI_SPEED_AFTER_ULTI_DESC","El Primo gains a <c00cc00><VALUE1>%</c> speed boost for <c00cc00><VALUE2></c> seconds after using his Super."
"TID_SPEC_ABI_HOT_INVISIBLE","Invisiheal"
"TID_SPEC_ABI_HOT_INVISIBLE_DESC","Leon recovers <c00cc00><VALUE1></c> health per second while his Super is active."
"TID_SPEC_ULTI_BURN","Balls of Fire"
"TID_SPEC_ULTI_BURN_DESC","Cannonballs from Penny's turret set the ground on fire for 3 seconds. Enemies in the burning area take <c00cc00><VALUE1></c> damage per second!"
"TID_SPEC_ABI_REPAIR_SELF","Well Oiled"
"TID_SPEC_ABI_REPAIR_SELF_DESC","When Tick takes no damage and doesn't attack, he starts recovering health <c00cc00><VALUE1></c> seconds faster than normal."
"TID_HEAD_HEALTH","Head Health"
"TID_CLUSTER_BOMB_DUDE_SHORT_DESC","THROWER"
"TID_CLUSTER_BOMB_DUDE_DESC","Tick is a metal ball of barely controlled excitement and energy - explosive energy! He throws mines, and his Super makes his head detach, seek a target and explode."
"TID_CLUSTER_BOMB_DUDE_WEAPON","MINIMINES"
"TID_CLUSTER_BOMB_DUDE_ULTI","HEADFIRST"
"TID_CLUSTER_BOMB_DUDE_WEAPON_DESC","Tick lobs a cluster of mines that separate before landing. The mines explode on contact with a target, or after a few seconds."
"TID_CLUSTER_BOMB_DUDE_ULTI_DESC","Tick detaches and launches his head. After landing, the head hops toward the nearest target and explodes on contact!"
"TID_CLUSTER_BOMB_DUDE","TICK"
"TID_SPEC_ABI_PREY_ON_THE_WEAK","Carrion Crow"
"TID_SPEC_DAMAGE_SUPER","Screeching Solo"
"TID_SPEC_DAMAGE_SUPER_DESC","Poco's Super now also hits enemies, dealing <c00cc00><VALUE1></c> damage."
"TID_SPEC_ABI_SUPER_DESTROY_WALLS","Smashing Spin"
"TID_SPEC_ABI_SUPER_DESTROY_WALLS_DESC","Carl's Super now destroys cover and obstacles."
"TID_SPEC_ABI_SUPER_SLOW","Sticky Bubble Gum"
"TID_SPEC_ABI_SUPER_SLOW_DESC","Bibi's Super slows down enemies for <c00cc00><VALUE1></c> seconds!"
"TID_SPEC_ABI_DAMAGE_BUFF_SUPER","Thorny Gloves"
"TID_SPEC_ABI_DAMAGE_BUFF_SUPER_DESC","Rosa's punches gain <c00cc00>+<VALUE1></c> damage during her Super."
"TID_SPEC_ABI_STUN_TRAP","Snare a Bear"
"TID_SPEC_ABI_STUN_TRAP_DESC","Instead of a knockback, Bo's traps now stun the enemy for <c00cc00><VALUE1></c> seconds!"
"TID_SPEC_ABI_TURRET_ELECTRICITY","Shocky"
"TID_SPEC_ABI_TURRET_ELECTRICITY_DESC","Scrappy the Turret now shoots energy orbs that bounce between enemies. The orbs' range after a bounce is <c00cc00><VALUE1>%</c> of normal range."
"TID_SPEC_EXTRA_BULLET","Rocket No. Four"
"TID_SPEC_EXTRA_BULLET_DESC","Brock loads a fourth rocket into his launcher, increasing his ammo capacity (and discarding the thermos bottle he's been keeping in his launcher's #4 tube)."
"TID_SPEC_ABI_SPIKES_LOW_HEALTH","Spiky Outbreak"
"TID_SPEC_ABI_SPIKES_LOW_HEALTH_DESC","When Spike falls below <c00cc00><VALUE1>%</c> health, he starts shooting out spikes that do <c00cc00><VALUE2></c> damage each!"
"TID_SPEC_ABI_RELOAD_ON_HIT","Snappy Sniping"
"TID_SPEC_ABI_RELOAD_ON_HIT_DESC","When Piper hits an enemy with her attack, she reloads <c00cc00><VALUE1></c> ammo instantly."
"TID_SPEC_ABI_GAIN_HEALTH","Sponge"
"TID_SPEC_ABI_GAIN_HEALTH_DESC","Frank gains <c00cc00>+<VALUE1></c> health."
"TID_SPEC_ABI_DASH_SHIELD","Just Too Fast"
"TID_SPEC_ABI_DASH_SHIELD_DESC","When Mortis dashes, all damage he takes is reduced by <c00cc00><VALUE2>%</c> for <c00cc00><VALUE1></c> seconds."
"TID_SPEC_ABI_SUPER_DAMAGE","Demolition"
"TID_SPEC_ABI_SUPER_DAMAGE_DESC","Adds <c00cc00>+<VALUE1></c> damage to Mike's Super."
"TID_SPEC_ABI_SPEED_LOW_HEALTH","Robo Retreat"
"TID_SPEC_ABI_SPEED_LOW_HEALTH_DESC","When Rico falls below <c00cc00><VALUE2>%</c> health, he runs <c00cc00><VALUE1>%</c> faster!"
"TID_SPEC_ABI_SUPER_RELOAD","Rolling Reload"
"TID_SPEC_ABI_SUPER_RELOAD_DESC","When Darryl uses his Super, he reloads <c00cc00><VALUE1></c> ammo instantly."
"TID_SPEC_ABI_DAMAGE_MAIN_ATTACK","Extra Noxious"
"TID_SPEC_ABI_DAMAGE_MAIN_ATTACK_DESC","Adds <c00cc00>+<VALUE1></c> damage per second to Barley's attack."
"TID_SPEC_ABI_SUPER_HEALS","Pat on the Back"
"TID_SPEC_ABI_SUPER_HEALS_DESC","Hitting teammates with Gene's Super now heals them for <c00cc00><VALUE1></c> health."
"TID_SPEC_ABI_BLACK_HOLE_HEALER","Healing Shade"
"TID_SPEC_ABI_BLACK_HOLE_HEALER_DESC","Tara's Super cracks open a dimensional portal! A shadowy version of Tara appears to heal Tara and her teammates."
"TID_SPEC_ABI_RECHARGE","Automa-Tick Reload"
"TID_SPEC_ABI_RECHARGE_DESC","Tick's reload time is <c00cc00><VALUE1>%</c> shorter."
"TID_SPEC_ABI_CURVEBALL","Curveball"
"TID_SPEC_ABI_CURVEBALL_DESC","Spikes from the cactus grenade fly in a curving motion, making it easier to hit targets."
"TID_SPEC_ABI_MEDIKIT","Band-Aid"
"TID_SPEC_ABI_MEDIKIT_DESC","When Shelly falls below <c00cc00><VALUE1>%</c> health, she instantly heals for <c00cc00><VALUE2></c> health. Band-Aid recharges in <c00cc00><VALUE3></c> seconds."
"TID_SPEC_ABI_IMMUNE_TO_CC","Tenacious B"
"TID_SPEC_ABI_IMMUNE_TO_CC_DESC","Bull is now immune to knockbacks, slows and stuns."
"TID_SPEC_ABI_CURE_DEBUFFS","Musical Cleanse"
"TID_SPEC_ABI_CURE_DEBUFFS_DESC","Poco's attacks remove all slow, stun, poison and burn effects from any teammates they hit."
"TID_SPEC_ABI_SHIELD_HOMERUN","Batting Stance"
"TID_SPEC_ABI_SHIELD_HOMERUN_DESC","When Bibi's Homerun bar is fully charged, she shields herself from all damage by <c00cc00><VALUE1>%</c>."
"TID_SPEC_ABI_WHIRLWIND_SHIELD","Protective Pirouette"
"TID_SPEC_ABI_WHIRLWIND_SHIELD_DESC","During Carl's Super, all damage he receives is reduced by <c00cc00><VALUE2>%</c>."
"TID_SELFHELP_UNAVAILABLE","Help and Support is unavailable right now. Please try later."
"TID_SPEC_ABI_LONGER_DASH","Coiled Snake"
"TID_SPEC_ABI_LONGER_DASH_DESC","Mortis gains a Dash Bar! His dash range is increased by <c00cc00><VALUE1>%</c> when the bar is fully charged. It takes <c00cc00><VALUE3></c> seconds for the bar to charge when Mortis has all three dashes ready."
"TID_HERO_BUNDLE_HOOK","Gene's Grant"
"TID_HERO_BUNDLE_CLUSTER_BOMB_DUDE","Tick's Trove"
"TID_HERO_BUNDLE_NINJA","Leon's Lootbox"
"TID_HERO_BUNDLE_ROSA","Rosa's Bundle"
"TID_HERO_BUNDLE_WHIRLWIND","Carl's Cartload"
"TID_HERO_BUNDLE_BASEBALL","Bibi's Bargain"
"TID_BO_MECHA_SKIN","MECHA BO"
"TID_BO_MECHA_SKIN_SHOP","MECHA\nBO"
"TID_CROW_MECHA_SKIN","MECHA CROW"
"TID_CROW_MECHA_SKIN_SHOP","MECHA\nCROW"
"TID_MIKE_ROBO_SKIN","ROBO MIKE"
"TID_MIKE_ROBO_SKIN_SHOP","ROBO\nMIKE"
"TID_SPIKE_ROBO_SKIN","ROBO SPIKE"
"TID_SPIKE_ROBO_SKIN_SHOP","ROBO\nSPIKE"
"TID_BO_MECHA_GOLD_SKIN","GOLD MECHA BO"
"TID_BO_MECHA_GOLD_SKIN_SHOP","GOLD MECHA\nBO"
"TID_CROW_MECHA_GOLD_SKIN","GOLD MECHA CROW"
"TID_CROW_MECHA_GOLD_SKIN_SHOP","GOLD MECHA\nCROW"
"TID_BO_MECHA_LIGHT_SKIN","LIGHT MECHA BO"
"TID_BO_MECHA_LIGHT_SKIN_SHOP","LIGHT MECHA\nBO"
"TID_CROW_MECHA_NIGHT_SKIN","NIGHT MECHA CROW"
"TID_CROW_MECHA_NIGHT_SKIN_SHOP","NIGHT MECHA\nCROW"
"TID_BULL_LINEBACKER_SKIN","LINEBACKER BULL"
"TID_BULL_LINEBACKER_SKIN_SHOP","LINEBACKER\nBULL"
"TID_COLT_OUTLAW_SKIN","OUTLAW COLT"
"TID_COLT_OUTLAW_SKIN_SHOP","OUTLAW\nCOLT"
"TID_CARL_HOG_RIDER_SKIN","HOG RIDER CARL"
"TID_CARL_HOG_RIDER_SKIN_SHOP","HOG RIDER\nCARL"
"TID_SKIN_INFO_ANIM_SOUND_FX_VOICE","- Custom Brawler model\n- Custom effects\n- Custom animations\n- Custom sounds\n- Custom voice"
"TID_SHOP_OFFER_STAR_SKIN_LABEL","STAR SKIN"
"TID_WANTED_15","Beach Bounty"
"TID_WANTED_16","Sunstroke"
"TID_WANTED_17","Burning Sands"
"TID_BANKHEIST_16","Beachcombers"
"TID_BANKHEIST_17","Sandy Gems"
"TID_BANKHEIST_18","Hot Potato"
"TID_BANKHEIST_18B","Figure 8"
"TID_BALL_22","Beach Ball"
"TID_BALL_23","Sunny Soccer"
"TID_BALL_24","Barefoot Brawl"
"TID_BALL_25","Summer Play"
"TID_STARPOINTSGAINED","<TOTALDECAY> Trophies were converted to <STARPOINTSGAINED> Star Points"
"TID_TROPHIES_LOST","Total trophies lost: <AMOUNT>"
"TID_TROPHIES_CONVERTED","Lost trophies converted to: <AMOUNT> Star Points"
"TID_IAP_SOM_PACK_1","Summer Offer"
"TID_IAP_SOM_PACK_2","Summer Offer"
"TID_IAP_SOM_PACK_3","Summer Offer"
"TID_IAP_SOM_PACK_4","Summer Offer"
"TID_IAP_AUGUST_PACK_1","Summer Offer"
"TID_IAP_AUGUST_PACK_2","FAREWELL, SUMMER!"
"TID_IAP_FLASH_PACK_1","A LITTLE EXTRA"
"TID_IAP_FLASH_PACK_2","BIG VALUE"
"TID_IAP_MOON_19_PACK_1","MOON FESTIVAL"
"TID_IAP_MOON_19_PACK_2","MOON FESTIVAL"
"TID_SPEC_ABI_RESURRECT","Extra Life"
"TID_SPEC_ABI_RESURRECT_DESC","When 8-Bit is defeated for the first time in a round, he instantly resurrects."
"TID_SPEC_ABI_GROW_FROM_DAMAGE","Grow Stronger"
"TID_SPEC_ABI_GROW_FROM_DAMAGE_DESC","When El Primo charges up his Super, also charge up Growth bar. When Growth bar is full, increase maximum health by <c00cc00><VALUE1></c>. Bonus is lost when El Primo is defeated."
"TID_SPEC_ABI_ARMOR","Bullet proof vest"
"TID_SPEC_ABI_ARMOR_DESC","Vest protects first <c00cc00><VALUE1></c> damage. When Colt is defeated he gets a new vest. Vest health is shown by the yellow bar."
"TID_SPEC_ABI_WALKING_TURRET","Walk the Dog"
"TID_SPEC_ABI_WALKING_TURRET_DESC","Scrappy now follows Jessie."
"TID_SPEC_SHIELD_ULTI","Shield"
"TID_SPEC_SHIELD_ULTI_DESC","When Brock's Super is fully charged (and he doesn't use it) he gains a shield that reduces <c00cc00><VALUE1>%</c> of all damage he receives."
"TID_SPEC_ABI_PET","Release the bird"
"TID_SPEC_ABI_PET_DESC","Dynamikes bird joins the fight!"
"TID_SPEC_ABI_DAMAGE_ULTI","Spirit Slap"
"TID_SPEC_ABI_DAMAGE_ULTI_DESC","When Gene's Super is fully charged he does <c00cc00>+<VALUE1></c> damage with his attack."
"TID_ARCADE","8-BIT"
"TID_ARCADE_DESC","8-Bit lumbers along like an arcade cabinet on legs. He shoots Blaster Beams and his Super boosts friendlies' damage!"
"TID_ARCADE_SHORT_DESC","Sharpshooter"
"TID_HERO_BUNDLE_ARCADE","8-Bit's Stash"
"TID_ARCADE_WEAPON","Blaster Beams"
"TID_ARCADE_ULTI","Damage Booster"
"TID_ARCADE_WEAPON_DESC","Shoots a burst of Blaster Beams that damage any opponent they hit. The beams have medium range and a slight spread."
"TID_ARCADE_ULTI_DESC","Deploys a turret that increases the damage output of all friendly Brawlers in its area of effect."
"TID_STAT_DAMAGE_BOOST","Damage Boost"
"TID_HERO_INFO_ABILITY_POWER_PERCENT","<BASEPOW>%"
"TID_STAT_DAMAGE_PER_BEAM","Damage per Beam"
"TID_SPEC_ABI_LARGER_AREA_ULTI","Boosted Booster"
"TID_SPEC_ABI_LARGER_AREA_ULTI_DESC","Increases the Damage Booster's range by <c00cc00><VALUE1>%</c>."
"TID_DAMAGE_BOOSTER_HEALTH","Damage Booster Health"
"TID_BEST_VALUE_DISCOUNT","<VALUE>%\nOFF!"
"TID_BEST_VALUE_EXTRA","<VALUE>%\nEXTRA"
"TID_BEST_VALUE_BONUS","<VALUE>%\nBONUS"
"TID_PROMOCODE_PACK","Promo Code Pack"
"TID_REGION_CUSTOM1",
"TID_REGION_CUSTOM2",
"TID_REGION_CUSTOM3",
"TID_REGION_CUSTOM4",
"TID_REGION_CUSTOM5",
"TID_DIAMONDS","Gems"
"TID_BATTLE_ROYALE_22A","Deserted Vertex"
"TID_BATTLE_ROYALE_23A","Outrageous Outback"
"TID_BATTLE_ROYALE_24A","Barren Badlands"
"TID_GOLDRUSH_24A","Royal Flush"
"TID_WANTED_17A","Overgrown Oasis"
"TID_BALL_14A","Field Goal"
"TID_BALL_15A","Post Haste"
"TID_SHOP_LABEL_BEST_VALUE","BEST VALUE"
"TID_SHOP_LABEL_MOST_POPULAR","MOST POPULAR"
"TID_SHOP_LABEL_POPULAR","POPULAR"
"TID_SHOP_LABEL_PERCENT_BONUS","<VALUE>% BONUS"
"TID_SHOP_LABEL_PERCENT_EXTRA","<VALUE>% <cFFDB4F>EXTRA</c>"
"TID_BATTLE_ROYALE_25A","Survisland"
"TID_BATTLE_ROYALE_26A","Mercury High"
"TID_BATTLE_ROYALE_27A","Dropkick"
"TID_BATTLE_ROYALE_28A","Plate Envy"
"TID_PIPER_PINK_SKIN","PINK PIPER"
"TID_PIPER_PINK_SKIN_SHOP","PINK\nPIPER"
"TID_TARA_BLUE_SKIN","IRIS TARA"
"TID_TARA_BLUE_SKIN_SHOP","IRIS\nTARA"
"TID_8BIT_CLASSIC_SKIN","8-BIT CLASSIC"
"TID_8BIT_CLASSIC_SKIN_SHOP","8-BIT\nCLASSIC"
"TID_LEON_SHARK_SKIN","SHARK LEON"
"TID_LEON_SHARK_SKIN_SHOP","SHARK\nLEON"
"TID_BATTLE_ROYALE_29A","Perilous Paradise"
"TID_BATTLE_ROYALE_30A","Critical Crossing"
"TID_BATTLE_ROYALE_31A","Even Spread"
"TID_BALL_16A","Slalom Slam"
"TID_BALL_17A","Coarse Course"
"TID_BALL_18A","Power Shot"
"TID_BALL_19A","Flyball"
"TID_BALL_20A","Flashkick"
"TID_IAP_INFO_MORE_INFO_BTN","자세히보기"
