"Name","Disabled","DisabledCN","IconSWF","IconExportName","Character","Skin","GiveOnSkinUnlock","IsPicto","BattleCategory","Rarity","EmoteType","SoundEffect","SfxIndex","LockedForChronos","EmoteBundles","IsDefaultBattleEmote","PriceBling","PriceGems","DisableCatalogRelease","CatalogNewDaysAdjustment","NotInCatalogTID","ExtraCatalogCampaign","HideFromCatalogRarityCategory"
"emoji_poco_punk_special","","","sc/ui.sc","emoji_poco_punk_special","DeadMariachi","DeadMariachiPunk","true","","SPECIAL","COLLECTORS","SPECIAL","Poco_start","0","","","","","","","","","",""
"emoji_stu_punk_special","","","sc/ui.sc","emoji_stu_punk_special","Roller","RollerPunk","true","","SPECIAL","COLLECTORS","SPECIAL","Stu_Ulti_VO","0","","","","","","","","","",""
"emoji_cameron","","","sc/ui.sc","emoji_cameron","ShieldTank","","","TRUE","DEFAULT","DEFAULT","DEFAULT","Buster_Kill_VO","5","","","","","","","","","",""
"emoji_cameron_angry","","","sc/ui.sc","emoji_cameron_angry","ShieldTank","","","","ANGRY","COMMON","ANGRY","Buster_Hurt_VO","4","","","","375","9","","","","",""
"emoji_cameron_happy","","","sc/ui.sc","emoji_cameron_happy","ShieldTank","","","","HAPPY","COMMON","HAPPY","Buster_Kill_VO","3","","","","375","9","","","","",""
"emoji_cameron_gg","","","sc/ui.sc","emoji_cameron_gg","ShieldTank","","","","SPECIAL","RARE","GG","Buster_Start_VO","5","","","","750","19","","","","",""
"emoji_cameron_phew","","","sc/ui.sc","emoji_cameron_phew","ShieldTank","","","","SPECIAL","EPIC","PHEW","Buster_Hurt_VO","5","","","","1500","39","","","","",""
"emoji_cameron_sad","","","sc/ui.sc","emoji_cameron_sad","ShieldTank","","","","SAD","COMMON","SAD","Buster_Die_VO","0","","","","375","9","","","","",""
"emoji_cameron_special","","","sc/ui.sc","emoji_cameron_special","ShieldTank","","","","SPECIAL","EPIC","SPECIAL","Buster_Ulti_VO","2","","","","1500","39","","","","",""
"emoji_cameron_thanks","","","sc/ui.sc","emoji_cameron_thanks","ShieldTank","","","","SPECIAL","EPIC","THANKS","Buster_Lead_VO","0","","","","1500","39","","","","",""
"emoji_cameron_clap","","","sc/ui.sc","emoji_cameron_clap","ShieldTank","","","","SPECIAL","RARE","CLAP","Colt_Pin_Clap","0","","","","750","19","","","","",""
"emoji_cameron_chainsaw","","","sc/ui.sc","emoji_cameron_chainsaw","ShieldTank","ShieldTankChainsaw","true","TRUE","SPECIAL","COLLECTORS","DEFAULT","Buster_Kill_VO","5","","Buster_chainsaw","","","","","","","",""
"emoji_cameron_chainsaw_angry","","","sc/ui.sc","emoji_cameron_chainsaw_angry","ShieldTank","ShieldTankChainsaw","","","SPECIAL","COLLECTORS","ANGRY","Buster_Hurt_VO","4","","Buster_chainsaw","","","","","","","",""
"emoji_cameron_chainsaw_happy","","","sc/ui.sc","emoji_cameron_chainsaw_happy","ShieldTank","ShieldTankChainsaw","","","SPECIAL","COLLECTORS","HAPPY","Buster_Kill_VO","3","","Buster_chainsaw","","","","","","","",""
"emoji_cameron_chainsaw_gg","","","sc/ui.sc","emoji_cameron_chainsaw_gg","ShieldTank","ShieldTankChainsaw","","","SPECIAL","COLLECTORS","GG","Buster_Start_VO","5","","Buster_chainsaw","","","","","","","",""
"emoji_cameron_chainsaw_phew","","","sc/ui.sc","emoji_cameron_chainsaw_phew","ShieldTank","ShieldTankChainsaw","","","SPECIAL","COLLECTORS","PHEW","Buster_Hurt_VO","5","","Buster_chainsaw","","","","","","","",""
"emoji_cameron_chainsaw_sad","","","sc/ui.sc","emoji_cameron_chainsaw_sad","ShieldTank","ShieldTankChainsaw","","","SPECIAL","COLLECTORS","SAD","Buster_Die_VO","0","","Buster_chainsaw","","","","","","","",""
"emoji_cameron_chainsaw_special","","","sc/ui.sc","emoji_cameron_chainsaw_special","ShieldTank","ShieldTankChainsaw","","","SPECIAL","COLLECTORS","SPECIAL","Buster_Ulti_VO","2","","Buster_chainsaw","","","","","","","",""
"emoji_cameron_chainsaw_thanks","","","sc/ui.sc","emoji_cameron_chainsaw_thanks","ShieldTank","ShieldTankChainsaw","","","SPECIAL","COLLECTORS","THANKS","Buster_Lead_VO","0","","Buster_chainsaw","","","","","","","",""
"emoji_cameron_chainsaw_clap","","","sc/ui.sc","emoji_cameron_chainsaw_clap","ShieldTank","ShieldTankChainsaw","","","SPECIAL","COLLECTORS","CLAP","Colt_Pin_Clap","0","","Buster_chainsaw","","","","","","","",""
"emoji_grom_franken","","","sc/ui.sc","emoji_grom_franken","CrossBomber","CrossBomberFranken","true","TRUE","SPECIAL","COLLECTORS","DEFAULT","Grom_Ulti_VO","0","","","","","","","","","",""
"emoji_grom_franken_angry","","","sc/ui.sc","emoji_grom_franken_angry","CrossBomber","CrossBomberFranken","","","SPECIAL","COLLECTORS","ANGRY","Grom_Hurt_VO","4","","","","","","","","","",""
"emoji_grom_franken_happy","","","sc/ui.sc","emoji_grom_franken_happy","CrossBomber","CrossBomberFranken","","","SPECIAL","COLLECTORS","HAPPY","Grom_Kill_VO","1","","","","","","","","","",""
"emoji_grom_franken_gg","","","sc/ui.sc","emoji_grom_franken_gg","CrossBomber","CrossBomberFranken","","","SPECIAL","COLLECTORS","GG","Grom_Start_VO","3","","","","","","","","","",""
"emoji_grom_franken_phew","","","sc/ui.sc","emoji_grom_franken_phew","CrossBomber","CrossBomberFranken","","","SPECIAL","COLLECTORS","PHEW","Grom_Start_VO","1","","","","","","","","","",""
"emoji_grom_franken_sad","","","sc/ui.sc","emoji_grom_franken_sad","CrossBomber","CrossBomberFranken","","","SPECIAL","COLLECTORS","SAD","Grom_Die_VO","4","","","","","","","","","",""
"emoji_grom_franken_special","","","sc/ui.sc","emoji_grom_franken_special","CrossBomber","CrossBomberFranken","","","SPECIAL","COLLECTORS","SPECIAL","Grom_Start_VO","5","","","","","","","","","",""
"emoji_grom_franken_thanks","","","sc/ui.sc","emoji_grom_franken_thanks","CrossBomber","CrossBomberFranken","","","SPECIAL","COLLECTORS","THANKS","Grom_Lead_VO","3","","","","","","","","","",""
"emoji_grom_franken_clap","","","sc/ui.sc","emoji_grom_franken_clap","CrossBomber","CrossBomberFranken","","","SPECIAL","COLLECTORS","CLAP","Colt_Pin_Clap","0","","","","","","","","","",""
"emoji_lastbox_special","","","sc/ui.sc","emoji_lastbox_special","","","","","SPECIAL","COLLECTORS","SPECIAL","","","","","","","","","","","",""
"emoji_ash_pizza_angry","","","sc/ui.sc","emoji_ash_pizza_angry","Knight","KnightPizza","true","","DEFAULT","COLLECTORS","ANGRY","Ash_Hurt_VO","1","","","","","","","","","",""
"emoji_colette_ghost","","","sc/ui.sc","emoji_colette_ghost","Percenter","PercenterInspector","true","","DEFAULT","COLLECTORS","DEFAULT","Colette_Start_VO","0","","","","","","","","","",""
"emoji_darryl_lastbox_gg","","","sc/ui.sc","emoji_darryl_lastbox_gg","BarrelBot","BarrelBotOmegabox","true","","DEFAULT","COLLECTORS","GG","Darryl_Start_VO","0","","","","","","","","","",""
"emoji_janet_pilot_gg","","","sc/ui.sc","emoji_janet_pilot_gg","JetpackGirl","JetpackGirlTopgun","true","","DEFAULT","COLLECTORS","GG","Janet_Start_VO","1","","","","","","","","","",""
"emoji_penny_ghost","","","sc/ui.sc","emoji_penny_ghost","ArtilleryDude","ArtilleryDudeZombie","true","","DEFAULT","COLLECTORS","DEFAULT","Penny_start","1","","","","","","","","","",""
"emoji_gale_trader_special","","","sc/ui.sc","emoji_gale_trader_special","Blower","BlowerTrader","","","SPECIAL","COLLECTORS","SPECIAL","Gale_Start_VO","1","","","","","","","","","",""
"emoji_squeak_action_special","","","sc/ui.sc","emoji_squeak_action_special","StickyBomb","StickyBombVeteran","true","","DEFAULT","COLLECTORS","SPECIAL","Squeak_Start_VO","0","","","","","","","","","",""
"emoji_basket_ball","","","sc/ui.sc","emoji_basket_ball","","","","","SPECIAL","COLLECTORS","SPECIAL","","","","","","1500","39","","","","",""
"emoji_bad_connection","","","sc/ui.sc","emoji_bad_connection","","","","","SAD","DEFAULT","SAD","","","","","","1500","39","","","","",""
"emoji_brock_zombie","","","sc/ui.sc","emoji_brock_zombie","RocketGirl","RocketGirlGhost","true","","DEFAULT","COLLECTORS","DEFAULT","Brock_start_vo","2","","","","","","","","","",""
"emoji_mandy","","","sc/ui.sc","emoji_mandy","Beamer","","","TRUE","DEFAULT","DEFAULT","DEFAULT","Mandy_Start_VO","1","","","","","","","","","",""
"emoji_mandy_angry","","","sc/ui.sc","emoji_mandy_angry","Beamer","","","","ANGRY","COMMON","ANGRY","Mandy_Hurt_VO","4","","","","375","9","","","","",""
"emoji_mandy_happy","","","sc/ui.sc","emoji_mandy_happy","Beamer","","","","HAPPY","COMMON","HAPPY","Mandy_Lead_VO","6","","","","375","9","","","","",""
"emoji_mandy_gg","","","sc/ui.sc","emoji_mandy_gg","Beamer","","","","SPECIAL","RARE","GG","Mandy_Kill_VO","6","","","","750","19","","","","",""
"emoji_mandy_phew","","","sc/ui.sc","emoji_mandy_phew","Beamer","","","","SPECIAL","EPIC","PHEW","Mandy_Die_VO","2","","","","1500","39","","","","",""
"emoji_mandy_sad","","","sc/ui.sc","emoji_mandy_sad","Beamer","","","","SAD","COMMON","SAD","Mandy_Die_VO","1","","","","375","9","","","","",""
"emoji_mandy_special","","","sc/ui.sc","emoji_mandy_special","Beamer","","","","SPECIAL","EPIC","SPECIAL","Mandy_Ulti_VO","3","","","","1500","39","","","","",""
"emoji_mandy_thanks","","","sc/ui.sc","emoji_mandy_thanks","Beamer","","","","SPECIAL","EPIC","THANKS","Mandy_Lead_VO","0","","","","1500","39","","","","",""
"emoji_mandy_clap","","","sc/ui.sc","emoji_mandy_clap","Beamer","","","","SPECIAL","RARE","CLAP","Colt_Pin_Clap","0","","","","750","19","","","","",""
"emoji_chester","","","sc/ui.sc","emoji_chester","Jester","","","TRUE","DEFAULT","DEFAULT","DEFAULT","Chester_Start_VO","1","","","","","","","","","",""
"emoji_chester_angry","","","sc/ui.sc","emoji_chester_angry","Jester","","","","ANGRY","COMMON","ANGRY","Chester_Hurt_VO","4","","","","375","9","","","","",""
"emoji_chester_happy","","","sc/ui.sc","emoji_chester_happy","Jester","","","","HAPPY","COMMON","HAPPY","Chester_Lead_VO","0","","","","375","9","","","","",""
"emoji_chester_gg","","","sc/ui.sc","emoji_chester_gg","Jester","","","","SPECIAL","RARE","GG","Chester_Lead_VO","3","","","","750","19","","","","",""
"emoji_chester_phew","","","sc/ui.sc","emoji_chester_phew","Jester","","","","SPECIAL","EPIC","PHEW","Chester_Die_VO","6","","","","1500","39","","","","",""
"emoji_chester_sad","","","sc/ui.sc","emoji_chester_sad","Jester","","","","SAD","COMMON","SAD","Chester_Die_VO","5","","","","375","9","","","","",""
"emoji_chester_special","","","sc/ui.sc","emoji_chester_special","Jester","","","","SPECIAL","EPIC","SPECIAL","Chester_Ulti_VO","1","","","","1500","39","","","","",""
"emoji_chester_thanks","","","sc/ui.sc","emoji_chester_thanks","Jester","","","","SPECIAL","EPIC","THANKS","Chester_Start_VO","5","","","","1500","39","","","","",""
"emoji_chester_clap","","","sc/ui.sc","emoji_chester_clap","Jester","","","","SPECIAL","RARE","CLAP","Colt_Pin_Clap","0","","","","750","19","","","","",""
"emoji_brawlies_2022","","","sc/ui.sc","emoji_brawlies_2022","","","","","SPECIAL","COLLECTORS","SPECIAL","","","","","","","","","","","",""
"emoji_brawlmas_cupcake","","","sc/ui.sc","emoji_brawlmas_cupcake","","","","","HAPPY","COLLECTORS","SPECIAL","","","","","","1500","39","","","","",""
"emoji_brawlmas_donut","","","sc/ui.sc","emoji_brawlmas_donut","","","","","ANGRY","COLLECTORS","SPECIAL","","","","","","1500","39","","","","",""
"emoji_brawlmas_rainbow","","","sc/ui.sc","emoji_brawlmas_rainbow","","","","","HAPPY","COLLECTORS","SPECIAL","","","","","","1500","39","","","","",""
"emoji_lny_rabbit","","","sc/ui.sc","emoji_lny_rabbit","","","","","HAPPY","COLLECTORS","SPECIAL","","","","","","1500","39","","","","",""
"emoji_fireworks","","","sc/ui.sc","emoji_fireworks","","","","","SPECIAL","COLLECTORS","SPECIAL","","","","","","1500","39","","","","",""
"emoji_amber_ice","","","sc/ui.sc","emoji_amber_ice","FireDude","FireDudeFrost","true","","DEFAULT","COLLECTORS","SPECIAL","Amber_Start_VO","0","","","","","","","","","",""
"emoji_ash_krampus","","","sc/ui.sc","emoji_ash_krampus","Knight","KnightKrampus","true","","DEFAULT","COLLECTORS","SPECIAL","Ash_Start_VO","0","","","","","","","","","",""
"emoji_ash_pinata","","","sc/ui.sc","emoji_ash_pinata","Knight","KnightPinata","true","","DEFAULT","COLLECTORS","SPECIAL","Ash_Start_VO","0","","","","","","","","","",""
"emoji_bronson_bear","","","sc/ui.sc","emoji_bronson_bear","WeaponThrower","WeaponThrowerValentines","true","","DEFAULT","COLLECTORS","SPECIAL","Sam_Start_VO","4","","","","","","","","","",""
"emoji_bronson_yeti","","","sc/ui.sc","emoji_bronson_yeti","WeaponThrower","WeaponThrowerYeti","true","","DEFAULT","COLLECTORS","SPECIAL","Sam_Start_VO","4","","","","","","","","","",""
"emoji_buzz_buzzette","","","sc/ui.sc","emoji_buzz_buzzette","RopeDude","RopeDudeLollipop","true","","DEFAULT","COLLECTORS","SPECIAL","Buzz_Kill_VO","0","","","","","","","","","",""
"emoji_darryl_cupcake","","","sc/ui.sc","emoji_darryl_cupcake","BarrelBot","BarrelBotCupcake","true","","DEFAULT","COLLECTORS","SPECIAL","Darryl_Start_VO","3","","","","","","","","","",""
"emoji_eve_arcade","","","sc/ui.sc","emoji_eve_arcade","Flea","FleaBiker","true","","DEFAULT","COLLECTORS","SPECIAL","Flea_Start_VO","0","","","","","","","","","",""
"emoji_griff_arcade","","","sc/ui.sc","emoji_griff_arcade","AssaultShotgun","AssaultShotgunArcade","true","","DEFAULT","COLLECTORS","SPECIAL","Griff_Start_VO","0","","","","","","","","","",""
"emoji_gus_wf","","","sc/ui.sc","emoji_gus_wf","SoulCollector","SoulCollectorworldfinals","true","","DEFAULT","COLLECTORS","SPECIAL","Gus_Start_VO","0","","","","","","","","","",""
"emoji_nita_gummy","","","sc/ui.sc","emoji_nita_gummy","Shaman","ShamanGummybear","true","","DEFAULT","COLLECTORS","SPECIAL","Nita_start","0","","","","","","","","","",""
"emoji_brawlentines_kiss1","","","sc/ui.sc","emoji_brawlentines_kiss1","","","","","SPECIAL","COLLECTORS","SPECIAL","","","","","","1500","39","","","","",""
"emoji_brawlentines_kiss2","","","sc/ui.sc","emoji_brawlentines_kiss2","","","","","SPECIAL","COLLECTORS","SPECIAL","","","","","","1500","39","","","","",""
"emoji_gray","","","sc/ui.sc","emoji_gray","DoorMan","","","TRUE","DEFAULT","DEFAULT","DEFAULT","","0","","","","","","","","","",""
"emoji_gray_angry","","","sc/ui.sc","emoji_gray_angry","DoorMan","","","","ANGRY","COMMON","ANGRY","","2","","","","375","9","","","","",""
"emoji_gray_happy","","","sc/ui.sc","emoji_gray_happy","DoorMan","","","","HAPPY","COMMON","HAPPY","","5","","","","375","9","","","","",""
"emoji_gray_gg","","","sc/ui.sc","emoji_gray_gg","DoorMan","","","","SPECIAL","RARE","GG","","3","","","","750","19","","","","",""
"emoji_gray_phew","","","sc/ui.sc","emoji_gray_phew","DoorMan","","","","SPECIAL","EPIC","PHEW","","4","","","","1500","39","","","","",""
"emoji_gray_sad","","","sc/ui.sc","emoji_gray_sad","DoorMan","","","","SAD","COMMON","SAD","","1","","","","375","9","","","","",""
"emoji_gray_special","","","sc/ui.sc","emoji_gray_special","DoorMan","","","","SPECIAL","EPIC","SPECIAL","","0","","","","1500","39","","","","",""
"emoji_gray_thanks","","","sc/ui.sc","emoji_gray_thanks","DoorMan","","","","SPECIAL","EPIC","THANKS","","5","","","","1500","39","","","","",""
"emoji_gray_clap","","","sc/ui.sc","emoji_gray_clap","DoorMan","","","","SPECIAL","RARE","CLAP","Colt_Pin_Clap","0","","","","750","19","","","","",""
"emoji_amber_delavega","","","sc/ui.sc","emoji_amber_delavega","FireDude","FireDudeMasked","true","","DEFAULT","COLLECTORS","SPECIAL","Amber_Start_VO","0","","","","","","","","","",""
"emoji_bea_bug","","","sc/ui.sc","emoji_bea_bug","BeeSniper","BeeSniperLadyBug","true","","DEFAULT","COLLECTORS","SPECIAL","Bea_Start_VO","3","","","","","","","","","",""
"emoji_barley_maple","","","sc/ui.sc","emoji_barley_maple","Barkeep","BarkeepMaple","true","","DEFAULT","COLLECTORS","SPECIAL","Barley_Die","1","","","","","","","","","",""
"emoji_barley_knight","","","sc/ui.sc","emoji_barley_knight","Barkeep","BarkeepUnicorn","true","","DEFAULT","COLLECTORS","SPECIAL","Barley_Die","1","","","","","","","","","",""
"emoji_edgar_quick","","","sc/ui.sc","emoji_edgar_quick","Enrager","EnragerDuel","true","","DEFAULT","COLLECTORS","SPECIAL","Edgar_Start_VO","4","","","","","","","","","",""
"emoji_crow_captain","","","sc/ui.sc","emoji_crow_captain","Crow","CrowSuper","true","","DEFAULT","COLLECTORS","SPECIAL","Crow_Start","0","","","","","","","","","",""
"emoji_bibi_vigilante","","","sc/ui.sc","emoji_bibi_vigilante","Baseball","BaseballVigilante","true","","DEFAULT","COLLECTORS","SPECIAL","Bibi_kill_vo","1","","","","","","","","","",""
"emoji_bibi_zombie","","","sc/ui.sc","emoji_bibi_zombie","Baseball","BaseballZombibi","true","","DEFAULT","COLLECTORS","SPECIAL","Bibi_kill_vo","1","","","","","","","","","",""
"emoji_8bit_classic","","","sc/ui.sc","emoji_8bit_classic","Arcade","ArcadeClassic","true","","DEFAULT","COLLECTORS","SPECIAL","8bit_start_vo","0","","","","","","","","","",""
"emoji_mandy_lava","","","sc/ui.sc","emoji_mandy_lava","Beamer","BeamerLavaQueen","true","TRUE","SPECIAL","COLLECTORS","DEFAULT","Mandy_Start_VO","1","","","","","","","","","",""
"emoji_mandy_lava_angry","","","sc/ui.sc","emoji_mandy_lava_angry","Beamer","BeamerLavaQueen","","","SPECIAL","COLLECTORS","ANGRY","Mandy_Hurt_VO","4","","","","","","","","","",""
"emoji_mandy_lava_happy","","","sc/ui.sc","emoji_mandy_lava_happy","Beamer","BeamerLavaQueen","","","SPECIAL","COLLECTORS","HAPPY","Mandy_Lead_VO","6","","","","","","","","","",""
"emoji_mandy_lava_gg","","","sc/ui.sc","emoji_mandy_lava_gg","Beamer","BeamerLavaQueen","","","SPECIAL","COLLECTORS","GG","Mandy_Kill_VO","6","","","","","","","","","",""
"emoji_mandy_lava_phew","","","sc/ui.sc","emoji_mandy_lava_phew","Beamer","BeamerLavaQueen","","","SPECIAL","COLLECTORS","PHEW","Mandy_Die_VO","2","","","","","","","","","",""
"emoji_mandy_lava_sad","","","sc/ui.sc","emoji_mandy_lava_sad","Beamer","BeamerLavaQueen","","","SPECIAL","COLLECTORS","SAD","Mandy_Die_VO","1","","","","","","","","","",""
"emoji_mandy_lava_special","","","sc/ui.sc","emoji_mandy_lava_special","Beamer","BeamerLavaQueen","","","SPECIAL","COLLECTORS","SPECIAL","Mandy_Ulti_VO","3","","","","","","","","","",""
"emoji_mandy_lava_thanks","","","sc/ui.sc","emoji_mandy_lava_thanks","Beamer","BeamerLavaQueen","","","SPECIAL","COLLECTORS","THANKS","Mandy_Lead_VO","0","","","","","","","","","",""
"emoji_mandy_lava_clap","","","sc/ui.sc","emoji_mandy_lava_clap","Beamer","BeamerLavaQueen","","","SPECIAL","COLLECTORS","CLAP","Colt_Pin_Clap","0","","","","","","","","","",""
"emoji_8bit_facepalm","","","sc/ui.sc","emoji_8bit_facepalm","Arcade","","","","SPECIAL","COLLECTORS","FACEPALM","","0","","","","","","","","","",""
"emoji_amber_facepalm","","","sc/ui.sc","emoji_amber_facepalm","FireDude","","","","SPECIAL","COLLECTORS","FACEPALM","","0","","","","","","","","","",""
"emoji_ash_facepalm","","","sc/ui.sc","emoji_ash_facepalm","Knight","","","","SPECIAL","COLLECTORS","FACEPALM","","0","","","","","","","","","",""
"emoji_barley_facepalm","","","sc/ui.sc","emoji_barley_facepalm","Barkeep","","","","SPECIAL","COLLECTORS","FACEPALM","","0","","","","","","","","","",""
"emoji_bea_facepalm","","","sc/ui.sc","emoji_bea_facepalm","BeeSniper","","","","SPECIAL","COLLECTORS","FACEPALM","","0","","","","","","","","","",""
"emoji_belle_facepalm","","","sc/ui.sc","emoji_belle_facepalm","ElectroSniper","","","","SPECIAL","COLLECTORS","FACEPALM","","0","","","","","","","","","",""
"emoji_bibi_facepalm","","","sc/ui.sc","emoji_bibi_facepalm","Baseball","","","","SPECIAL","COLLECTORS","FACEPALM","","0","","","","","","","","","",""
"emoji_bo_facepalm","","","sc/ui.sc","emoji_bo_facepalm","BowDude","","","","SPECIAL","COLLECTORS","FACEPALM","","0","","","","","","","","","",""
"emoji_bonnie_facepalm","","","sc/ui.sc","emoji_bonnie_facepalm","CannonGirl","","","","SPECIAL","COLLECTORS","FACEPALM","","0","","","","","","","","","",""
"emoji_brock_facepalm","","","sc/ui.sc","emoji_brock_facepalm","RocketGirl","","","","SPECIAL","COLLECTORS","FACEPALM","","0","","","","","","","","","",""
"emoji_bronson_facepalm","","","sc/ui.sc","emoji_bronson_facepalm","WeaponThrower","","","","SPECIAL","COLLECTORS","FACEPALM","","0","","","","","","","","","",""
"emoji_bull_facepalm","","","sc/ui.sc","emoji_bull_facepalm","BullDude","","","","SPECIAL","COLLECTORS","FACEPALM","","0","","","","","","","","","",""
