TID,AR
TID_MAP_EDITOR_LEGAL_WARNING_DESC,نشكرك على استخدام مصمم الخرائط. الرجاء الالتزام بترخيص Tencent Games واتفاقية الخدمة الخاصة بها، وباقي القواعد التنظيمية ذات الصلة عند استخدام مصمم الخرائط. امتنع عن صنع أو نشر أي محتويات غير لائقة ذات طابع جنسي أو فاحش، أو تهدد الوحدة الوطنية أو السيادة أو سلامة الأراضي، أو تخالف القوانين والقواعد التنظيمية الأخرى.
TID_MAP_EDITOR_LEGAL_WARNING_DESC_YOOZOO,نشكرك على استخدام مصمم الخرائط. الرجاء الالتزام باتفاقية المستخدم والقواعد التنظيمية الأخرى ذات الصلة عند استخدام مصمم الخرائط. امتنع عن صنع أو نشر أي محتويات غير لائقة ذات طابع جنسي أو فاحش، أو تهدد الوحدة الوطنية أو السيادة أو سلامة الأراضي، أو تخالف القوانين والقواعد التنظيمية الأخرى.
TID_RUFFS,روفس
TID_RUFFS_SHORT_DESC,فئة داعم
TID_RUFFS_DESC,قد يزمجر العقيد روفس عند إصداره الأوامر لمرؤوسيه، لكنه طيب جدًا!\n\nيتمتع روفس بسلوك جاد وهادئ إلا أن سماته الكلبية تظهر عندما يرمي له أحدهم غرضًا ليحضره.
TID_RUFFS_WEAPON,الليزر الثنائي
TID_RUFFS_WEAPON_DESC,يرتد ليزر روفس الثنائي على الجدران عدة مرات. يمكنه إصابة خصومه الموجودين وراء ساتر.
TID_RUFFS_ULTI,الإمدادات الجوية
TID_RUFFS_ULTI_DESC,يستدعي روفس إمدادات جوية تدمر أي خصم تضربه وتترك تقوية للأبطال الحلفاء. تزيد التقوية من الصحة والضرر. لا تتراكم التقويات المتعددة، وستخسر التقوية إذا تعرضت إلى الهزيمة.
TID_SPEC_ABI_RUFFS_1,التفوق الجوي
TID_SPEC_ABI_RUFFS_1_DESC,تتضمن الإمدادات الجوية الآن قنبلة تضيف <c00cc00>+<VALUE1></c> من الضرر إلى ضرر الهبوط، وتمكنها كذلك من تدمير الجدران.
TID_SPEC_ABI_RUFFS_2,الترقية الميدانية
TID_SPEC_ABI_RUFFS_2_DESC,عندما تكون هذه القدرة نشطة، تزداد صحة الأبطال الحلفاء القصوى بمقدار <c00cc00><VALUE1></c> لكل ثانية يقضونها داخل نطاقها.
TID_ACCESSORY_RUFFS_COVER,الساتر الرملي
TID_ACCESSORY_RUFFS_COVER_DESC,يلقي روفس <c00cc00><VALUE1></c> من الأكياس الرملية على الأرض ليحتمي بها. لكل منها <c00cc00><VALUE2></c> من الصحة.
TID_SKIN_INFO_CAMPAIGN_ANNIVERSARY_2019,مظهر الاحتفال السنوي لعام 2019
TID_SKIN_INFO_CAMPAIGN_ANNIVERSARY_2020,مظهر الاحتفال السنوي لعام 2020
TID_ENTER_AGE_TIP_NUM_PAD,رجاءً أدخل عمرك للمتابعة.
TID_ACCESSORY_ROSA_BUSH_CONTROL,الشجيرات العدائية
TID_ACCESSORY_ROSA_BUSH_CONTROL_DESC,يتلقى كل الخصوم المختبئين في الشجيرات <c00cc00><VALUE2></c> من الضرر، ويتم إبطاؤهم لمدة <c00cc00><VALUE1></c> ث.
TID_ACCESSORY_SPAWNER_DUDE_EXTRA_PORTER,تعزيزات البطريق الآلي
TID_ACCESSORY_SPAWNER_DUDE_EXTRA_PORTER_DESC,سيؤدي الهجوم التالي إلى ظهور بطريق آلي ضعيف مكان وقوع الهجوم.
TID_ACCESSORY_POCO_CLEANSE,أنغام الوقاية
TID_ACCESSORY_POCO_CLEANSE_DESC,تزيل التأثيرات السيئة النشطة عن الأبطال الحلفاء في منطقة واسعة، وتمنح حصانة لمدة <c00cc00><VALUE2></c> ث.
TID_ACCESSORY_FRANK_PULL,الانجذاب الهائل
TID_ACCESSORY_FRANK_PULL_DESC,يلحق هجوم فرانك التالي <c00cc00><VALUE1>%</c> من الضرر الإضافي، ويسحب الخصوم باتجاهه.
TID_ACCESSORY_GENE_HOMING,أرواح الانتقام
TID_ACCESSORY_GENE_HOMING_DESC,يطلق الجني قذيفة موجهة صوب كل الخصوم المرئيين في منطقة واسعة، فيلحق <c00cc00><VALUE2></c> من الضرر بحد أقصى حسب المسافة.
TID_ACCESSORY_CONTROLLER_BOUNCE_BACK,النتيجة العكسية
TID_ACCESSORY_CONTROLLER_BOUNCE_BACK_DESC,خلال الثواني الـ <c00cc00><VALUE2></c> التالية، عندما تتلقى ناني ضررًا من عدو لأول مرة، سيتم إرجاع <c00cc00><VALUE1>%</c> من الضرر إلى ذلك العدو.
TID_ACCESSORY_TICK_EXPLOSION,الهتاف الأخير
TID_ACCESSORY_TICK_EXPLOSION_DESC,يحصل تيك على درع نسبته <c00cc00><VALUE3>%</c> لمدة <c00cc00><VALUE1></c> ث. ينفجر الدرع بعد ذلك ليلحق ضررًا قدره <c00cc00><VALUE2></c>.
TID_ACCESSORY_TARA_SHADOWS,دعم الظلال
TID_ACCESSORY_TARA_SHADOWS_DESC,تحيط تارا نفسها بثلاثة ظلال ضعيفة تهاجم الخصوم وتختفي بعد <c00cc00><VALUE1></c> ث.
TID_ACCESSORY_ICE_DUDE_AREA_FREEZE,شراب التجميد
TID_ACCESSORY_ICE_DUDE_AREA_FREEZE_DESC,يضيف على الفور شريط تجميد نسبته <c00cc00><VALUE1>%</c> إلى الخصوم الموجودين في منطقة تأثير زخم لوو.
TID_ACCESSORY_ROLLER_MEGA_STUNT,الاختراق
TID_ACCESSORY_ROLLER_MEGA_STUNT_DESC,يمكن لزخم ستو التالي اختراق العوائق، فينثر الحطام نحو الأمام. تلحق كل قطعة حطام ضررًا قدره <c00cc00><VALUE1></c> بأي خصم تصيبه.
TID_ACCESSORY_RUFFS_AIR_STRIKE,الدعم الجوي
TID_ACCESSORY_RUFFS_AIR_STRIKE_DESC,يطلق روفس هجمة جوية حول أقرب خصم، فيلحق به ضررًا قدره <c00cc00><VALUE1></c> مع كل إصابة.
TID_ACCESSORY_ENRAGER_PROTECTION,الاحتماء
TID_ACCESSORY_ENRAGER_PROTECTION_DESC,يحصل إدجار على درع يحميه من الضرر التالي في حدود <c00cc00><VALUE1></c>. يضعف الدرع بمرور الوقت.
TID_ACCESSORY_MINIGUN_DUDE_AMMO_SINK,مزيل الذخيرة
TID_ACCESSORY_MINIGUN_DUDE_AMMO_SINK_DESC,تزيل كل إصابة من هجمة بام التالية نسبة <c00cc00><VALUE1>%</c> من الذخيرة القصوى الخاصة بالأبطال الخصوم. تستحوذ بام على <c00cc00><VALUE2>%</c> من الذخيرة.
TID_ACCESSORY_SANDSTORM_STUN_SLEEP,أحلام سعيدة
TID_ACCESSORY_SANDSTORM_STUN_SLEEP_DESC,هجمة ساندي التالية تجعل خصومه ينامون لمدة <c00cc00><VALUE1></c> ث، لكنهم سيستيقظون إذا تلقوا أي ضرر.
TID_ACCESSORY_CACTUS_COVER,نبتة الحياة
TID_ACCESSORY_CACTUS_COVER_DESC,ينبت سبايك صبارًا كبيرًا صحته قدرها <c00cc00><VALUE1></c> لحماية أصدقائه. ينفجر الصبار إذا تم تدميره، فيسترجع كل الأصدقاء الموجودين بالقرب منه <c00cc00><VALUE2></c> من الصحة.
TID_ACCESSORY_BLOWER_STOPPER,الإعصار الصناعي
TID_ACCESSORY_BLOWER_STOPPER_DESC,يستخدم جايل منفاخ إزاحة الأوراق لصنع إعصار يدفع كل الخصوم الذين يحاولون المرور في طريقه.
TID_ACCESSORY_NINJA_INVISIBLE_AREA,مصاصة الاختباء
TID_ACCESSORY_NINJA_INVISIBLE_AREA_DESC,يخلق ليون منطقة تخفي ليختبئ فيها فريقه. تفقد المصاصة صحتها تدريجًا بمرور الوقت.
TID_ACCESSORY_TRICKSHOT_DUDE_BOUNCE_HEAL,القلعة النطاطة
TID_ACCESSORY_TRICKSHOT_DUDE_BOUNCE_HEAL_DESC,يستعيد ريكو بهجمته التالية <c00cc00><VALUE1></c> من الصحة من كل ارتداد من ارتدادات القذيفة.
TID_TRAITS_HEADER,الخصائص:
TID_TRAIT_CHARGE_SUPER_FROM_DAMAGE,يشحن هذا البطل الزخم من الضرر الذي يتلقاه.
TID_TRAIT_CHARGE_SUPER_AUTOMATIC,يشحن هذا البطل الزخم بمرور الوقت.
TID_TRAIT_CHARGE_SUPER_FROM_DISTANCE,يشحن هذا البطل الزخم بالبقاء بالقرب من الأبطال الخصوم.
TID_TRAIT_MOVE_ON_WATER,يمكن أن يتحرك هذا البطل فوق الماء
TID_SECTION_SHORTCUT_0,خاص
TID_SECTION_SHORTCUT_1,دوري القوة
TID_SECTION_SHORTCUT_2,الكؤوس
TID_SECTION_SHORTCUT_3,مجتمع اللعبة
TID_SECTION_SHORTCUT_4,التكتيكات الهجومية
TID_SECTION_SHORTCUT_5,خاص
TID_SECTION_SHORTCUT_6,دوري القوة
TID_SECTION_HEADER_0,الأحداث الخاصة
TID_SECTION_HEADER_1,دوري القوة
TID_SECTION_HEADER_2,أحداث الكؤوس
TID_SECTION_HEADER_3,مصمم الخرائط
TID_SECTION_HEADER_4,التكتيكات الهجومية
TID_SECTION_HEADER_5,الأحداث الخاصة
TID_SECTION_HEADER_6,دوري القوة
TID_SECTION_HEADER_OWN,خرائطك
TID_SECTION_HEADER_CLUB_LEAGUE,دوري الاتحادات
TID_SECTION_SHORTCUT_CLUB_LEAGUE,دوري الاتحادات
TID_RANKED2_ROUNDS_HEADER,جولات العراك
TID_RANKED2_ROUNDS_INFO,يفوز بالمواجهة أول فريق يربح في <NUM> من المعارك!
TID_RANKED2_ROUNDS_NEXT_TIMER,تبدأ الجولة <NUM> بعد:
TID_RANKED2_ROUNDS_NEXT_TIMER_TIME,<SECONDS>
TID_RONIN_RUFFS_SKIN,روفس الساموراي
TID_RONIN_RUFFS_SKIN_SHOP,روفس\nالساموراي
TID_DARK_LORD_SPIKE_SKIN,سبايك سيد الظلام
TID_DARK_LORD_SPIKE_SKIN_SHOP,سبايك\nسيد الظلام
TID_SPACE_OX_BULL_SKIN,بول الفضائي
TID_SPACE_OX_BULL_SKIN_SHOP,بول\nالفضائي
TID_NAVIGATOR_COLETTE_SKIN,كوليت الطيارة
TID_NAVIGATOR_COLETTE_SHOP,كوليت\nالطيارة
TID_DARK_TIDE_CARL_SKIN,كارل قرصان الظلام
TID_DARK_TIDE_CARL_SKIN_SHOP,كارل\nقرصان الظلام
TID_SMOOTH_LOU_SKIN,لوو الأنيق
TID_SMOOTH_LOU_SKIN_SHOP,لوو\nالأنيق
TID_D4R-RY1_SKIN,D4R-RY1
TID_D4R-RY1_SKIN_SHOP,D4R-RY1
TID_EMOTE_BUNDLE_LUNARBRAWL21_GIFT,تعبيرات السنة القمرية
TID_JAN2021MAPS_1,الاستحواذ 2
TID_JAN2021MAPS_2,حفل الشتاء
TID_JAN2021MAPS_3,ساحة الجنون
TID_JAN2021MAPS_4,الآركيد الريفي
TID_JAN2021MAPS_5,الإحاطة
TID_JAN2021MAPS_6,الفاصوليا النطاطة
TID_JAN2021MAPS_7,التسديدة النظيفة
TID_JAN2021MAPS_8,يوم الصناديق
TID_JAN2021MAPS_9,المجموعة الثلاثية
TID_JAN2021MAPS_10,الرحلة السريعة
TID_JAN2021MAPS_11,الأراضي السامة
TID_JAN2021MAPS_12,المنحدرات الخطرة
TID_JAN2021MAPS_13,سهول الفيضان
TID_JAN2021MAPS_14,حمى الأخدود
TID_JAN2021MAPS_15,اصطدام الناقلة
TID_JAN2021MAPS_16,الرحلة السريعة
TID_JAN2021MAPS_17,الرنجة الحمراء
TID_JAN2021MAPS_18,الرؤية النفقية
TID_JAN2021MAPS_19,عبور في الوسط
TID_JAN2021MAPS_20,الهجمة المخادعة
TID_JAN2021MAPS_21,شغب الروبوتات
TID_JAN2021MAPS_22,الميدان المفتوح
TID_JAN2021MAPS_23,جواهر الفضاء
TID_JAN2021MAPS_24,التصرف المثالي
TID_JAN2021MAPS_25,حارس المرمى
TID_JAN2021MAPS_26,الدربلة
TID_JAN2021MAPS_27,وقت الشدة
TID_JAN2021MAPS_28,خط الوسط المتين
TID_JAN2021MAPS_29,دائرة أووف
TID_JAN2021MAPS_30,واجب الصمود
TID_JAN2021MAPS_31,الشوكة السريعة
TID_JAN2021MAPS_32,الحقل المغناطيسي
TID_JAN2021MAPS_33,المجرة
TID_ROLLER,ستو
TID_ROLLER_SHORT_DESC,فئة مدمر
TID_ROLLER_DESC,ستو سائق استعراضات خطرة يعشق حرق الوقود. يدخل الساحة منطلقًا كالبرق، فتحترق إطارات سيارته المطاطية وتترك آثارًا لا تمحى.
TID_ROLLER_WEAPON,الفرقعة المدوية
TID_ROLLER_WEAPON_DESC,يطلق ستو طلقتي مفرقعات تحدثان انفجارًا مدويًا.
TID_ROLLER_ULTI,معزز النيترو
TID_ROLLER_ULTI_DESC,عند ضرب خصم بالفرقعة المدوية، يشحن ستو زخم معزز النيترو الذي يجعله يندفع اندفاعًا صغيرًا. يترك ستو على الأرض مسارًا من المطاط المشتعل الذي يحرق أي خصم يلمسه.
TID_SPEC_ABI_ROLLER_1,ممنوع الوقوف
TID_SPEC_ABI_ROLLER_1_DESC,تزيد مسافة اندفاع ستو بنسبة <c00cc00><VALUE1>%</c> عند استخدام زخم معزز النيترو.
TID_SPEC_ABI_ROLLER_2,تموين الوقود
TID_SPEC_ABI_ROLLER_2_DESC,يسترد ستو <c00cc00><VALUE1></c> من صحته عند استخدامه زخم معزز النيترو.
TID_ACCESSORY_ROLLER_SPEED,منطقة السرعة
TID_ACCESSORY_ROLLER_SPEED_DESC,يرمي ستو معززًا يزيد من سرعة حركته وحركة زملائه وحلفائه الآخرين في منطقة تأثيره.
TID_RANKED2_PICK_NEXT,التالي
TID_RANKED2_BAN,الحظر
TID_RANKED2_BANNED,محظور
TID_RANKED2_BAN_QUESTION,أتريد الحظر؟
TID_RANKED2_COIN_FLIP_HEADER,أي فريق يختار الأبطال أولاً؟
TID_RANKED2_COIN_FLIP_TITLE,القرعة
TID_RANKED2_CON_FLIP_RED,الفريق الأحمر يبدأ
TID_RANKED2_CON_FLIP_BLUE,الفريق الأزرق يبدأ
TID_EVENT_NAME_POWER_LEAGUE,دوري القوة
TID_EVENT_LOCATION_POWER_LEAGUE,أحداث 3 ضد 3
TID_RANKED_SOLO,فردي
TID_RANKED_TEAM,فريق
TID_RANKED_LEADERBOARDS_POPUP_LEADERBOARDS_LABEL,لوحات الصدارة
TID_RANKED_LEADERBOARDS_POPUP_TITLE,لوحات صدارة دوري القوة
TID_RANKED_LEADERBOARDS_POPUP_INFO,اختبر مهاراتك في دوري القوة. ارتق في الترتيبات لتصبح أحد اللاعبين الخبراء في Brawl Stars!
TID_RANKED_LEADERBOARDS_POPUP_CURRENT_SEASON,الدوري الحالي
TID_RANKED_LEADERBOARDS_POPUP_PREVIOUS_SEASON,الدوري السابق
TID_RANKED_LEADERBOARDS_POPUP_SOLO,فردي
TID_RANKED_LEADERBOARDS_POPUP_TEAM,فريق
TID_RANKED_SOLO_MODE,الوضع الفردي
TID_RANKED_TEAM_MODE,وضع الفريق
TID_BATTLE_END_RANKED_RANK_UP_TITLE,دوري القوة
TID_BATTLE_END_RANKED_RANK_UP_TITLE_NEW_HIGH,دوري القوة - <cFFEF49>أعلى ترتيب جديد!</c>
TID_BATTLE_END_RANKED_RANK_UP,ترتيب أعلى!
TID_RANKED_EVENT_GAMEMODE_INFO,دوري القوة
TID_RANKED_EVENT_LOCATION_INFO,وضع لعب وخريطة عشوائيان
TID_RANKED_EVENT_DESC_1,تنافس في معارك 3 ضد 3 مع فريقك الخاص أو لاعبين آخرين من مستوى مقارب لمستواك.
TID_RANKED_EVENT_DESC_2,يفوز بالمواجهة أول فريق يربح في معركتين.
TID_RANKED_EVENT_DESC_3,تتعاقب أوضاع اللعب والخرائط عشوائيًا ومرارًا؛ فاستعد!
TID_RANKED_EVENT_DESC_4,عند انتهاء الموسم، ستحصل على المكافآت بناءً على أعلى ترتيب بلغته خلال الموسم.
TID_RANKED_CLUB_LEAGUE_EVENT_GAMEMODE_INFO,مباراة قوة
TID_RANKED_CLUB_LEAGUE_EVENT_LOCATION_INFO,وضع لعب وخريطة عشوائيان
TID_RANKED_CLUB_LEAGUE_EVENT_DESC_1,شارك في معارك 3 ضد 3 ضمن فريق أو مع لاعبين آخرين من مستوى مقارب لمستواك في المهارة.
TID_RANKED_CLUB_LEAGUE_EVENT_DESC_2,يفوز بالمواجهة أول فريق يربح في معركتين.
TID_RANKED_CLUB_LEAGUE_EVENT_DESC_3,تتعاقب أوضاع اللعب والخرائط مرارًا على نحو عشوائي؛ فاستعد!
TID_RANKED_CLUB_LEAGUE_EVENT_DESC_4,عندما ينتهي الأسبوع، تحصل على مكافآت بناءً على عدد التذاكر التي لعبتها وترتيب اتحادك في الموسم.
TID_RANKED_EVENT_SEASON_REWARDS_BUTTON,مكافآت الموسم
TID_RANKED_EVENT_SOLO,دوري القوة
TID_RANKED_EVENT_TEAMS,دوري القوة
TID_RANKED_BUTTON_WARNING_TEAMS,مواجهة الفريق: تحتاج إلى ثلاثة لاعبين لتشكيل فريق
TID_RANKED_BUTTON_WARNING_SOLO,مواجهة فردية: لاعب واحد فقط
TID_RANKED_START_MATCH_WARNING_TEXT_SOLO,لا يمكن لعب المواجهات الفردية بفريق!
TID_RANKED_START_MATCH_WARNING_TEXT_TEAMS,تتطلب مواجهات الفريق فريقًا كاملاً من ثلاثة لاعبين!
TID_CHROMA_CAP_PLAY_WARNING_QUEST,تمنحك المهمة أرصدة ألوان
TID_CHROMA_CAP_PLAY_WARNING_CHALLENGE,يمنحك التحدي أرصدة الألوان
TID_GAME_INTRO_ROUND,الجولة <NUM>
TID_RANKED_LOOKING_FOR_EVENT,جار اختيار حدث
TID_GACHA_HERO_DROP_NEW_BRAWLER,بطل جديد
TID_GACHA_HERO_DROP_NEW_SKIN,مظهر جديد
TID_RANKED_SEASON_ENDS_IN,ينتهي الموسم بعد: <TIME>
TID_RANKED_SEASON_END_POPUP_TITLE,انتهى موسم دوري القوة
TID_RANKED_SEASON_END_POPUP_HIGHEST_RANK,أعلى ترتيب هذا الموسم
TID_RANKED_SEASON_END_POPUP_CLAIM,المطالبة
TID_RANKED_SEASON_END_NOTIFICATION,مكافأة نهاية موسم دوري القوة: <AMOUNT> <cff00ff>من نقاط النجوم</c>.
TID_RANKED_SEASON_END_REWARD_DESC,مكافأة نهاية موسم دوري القوة
TID_RANKED_MIDSEASON_REWARD_POPUP_TITLE,مكافأة دوري القوة
TID_RANKED_MIDSEASON_REWARD_POPUP_CLAIM,المطالبة
TID_RANKED_MIDSEASON_REWARD_POPUP_SHOW_OFFER,إظهار العرض
TID_RANKED_MIDSEASON_NOTIFICATION_RANK,مكافأة دوري القوة لبلوغ الترتيب <RANK>
TID_RANKED_MIDSEASON_NOTIFICATION,مكافأة دوري القوة
TID_RANKED_MIDSEASON_REWARD_NEEDS_BRAWLER,يجب عليك فتح <BRAWLER> أولاً.
TID_RANKED_REWARD_QUEST_DESC_26,خيار شراء مظهر
TID_REWARD_DESC_PURCHASE_OPTION_SKIN,خيار شراء مظهر حصري
TID_REWARD_DESC_PURCHASE_OPTION,خيار شراء عنصر حصري
TID_REWARD_DESC_PLAYER_ICON,أيقونة لاعب حصرية
TID_RANKED_GOAL_REWARD_NEW,جديد!
TID_SKIN_INFO_CAMPAIGN_RANKED,مظهر دوري القوة
TID_RANKED_MATCH_VICTORY,نصر!
TID_RANKED_BRONZE_I,البرونزي 1
TID_RANKED_BRONZE_II,البرونزي 2
TID_RANKED_BRONZE_III,البرونزي 3
TID_RANKED_SILVER_I,الفضي 1
TID_RANKED_SILVER_II,الفضي 2
TID_RANKED_SILVER_III,الفضي 3
TID_RANKED_GOLD_I,الذهبي 1
TID_RANKED_GOLD_II,الذهبي 2
TID_RANKED_GOLD_III,الذهبي 3
TID_RANKED_DIAMOND_I,الماسي 1
TID_RANKED_DIAMOND_II,الماسي 2
TID_RANKED_DIAMOND_III,الماسي 3
TID_RANKED_MYTHIC_I,الخرافي 1
TID_RANKED_MYTHIC_II,الخرافي 2
TID_RANKED_MYTHIC_III,الخرافي 3
TID_RANKED_LEGENDARY_I,الأسطوري 1
TID_RANKED_LEGENDARY_II,الأسطوري 2
TID_RANKED_LEGENDARY_III,الأسطوري 3
TID_RANKED_MASTERS,الخبراء
TID_RANKED_GOAL_PLAY_MATCHES,العب <NUM> من المواجهات هذا الموسم.
TID_RANKED_GOAL_REACH_RANK,ابلغ الترتيب <RANK> هذا الموسم.
TID_RANKED_GOAL_WIN_MATCHES,اربح <NUM> من المواجهات هذا الموسم
TID_RANKED_GOAL_WIN_BATTLES,اربح <NUM> من الجولات هذا الموسم
TID_RANKED_GET_READY_TURN,استعد!
TID_RANKED_BAN_TURN,دور <cfcbc21>حظر قادة الفرق</c>
TID_RANKED_YOU_BAN_TURN,دور <cfcbc21>حظر بطل</c>
TID_RANKED_OWN_TEAM_PICK_TURN,دور <c94d7f4>اختيار <PLAYER></c>
TID_RANKED_ENEMY_TEAM_PICK_TURN,دور <cf75252>اختيار <PLAYER></c>
TID_RANKED_OWN_PICK_TURN,دور <cffffff>اختيارك</c>
TID_RANKED_FINAL_TURN,<cffffff>الاستعداد النهائي</c>
TID_ELECTRO_SNIPER,بيل
TID_ELECTRO_SNIPER_SHORT_DESC,فئة محترف رماية
TID_ELECTRO_SNIPER_DESC,تثير بيل إعجاب أفراد عصابتها وتقديرهم، بينما تثير بندقيتها الكهربائية الصدمة والألم لدى أي خصم تواجهه.
TID_ELECTRO_SNIPER_WEAPON,الصدمة
TID_ELECTRO_SNIPER_WEAPON_DESC,تطلق بيل برغيًا كهربائيًا بعيد المدى، فيلحق الضرر بأي هدف يصيبه. بعد تأخير بسيط، سيقفز البرغي إلى أي هدف قريب، ويلحق الضرر، ثم ينتقل إلى الهدف التالي.
