TID,DE
TID_SNAKE_OIL,BYRON
TID_SNAKE_OIL_SHORT_DESC,UNTERSTÜTZER
TID_SNAKE_OIL_DESC,"Byron ist ein Meister mächtiger Medikamente, hat aber noch kein Heilmittel gegen den Schmerz gefunden, den er bei dem Wort \qQuacksalber\q empfindet."
TID_SNAKE_OIL_WEAPON,SACHTE DOSIS
TID_SNAKE_OIL_WEAPON_DESC,"Verschießt ein Projektil mit hoher Reichweite, das sowohl Gegner als auch Verbündete treffen kann. Feinde erleiden Schaden über Zeit, während Verbündete nach und nach geheilt werden."
TID_SNAKE_OIL_ULTI,VOLLE BEHANDLUNG
TID_SNAKE_OIL_ULTI_DESC,"Wirft eine Ampulle, die Verbündete heilt und Feinden Schaden zufügt."
TID_SPEC_ABI_SNAKE_OIL_1,MALAISE
TID_SPEC_ABI_SNAKE_OIL_1_DESC,"Byrons Superskill verringert außerdem <c00cc00><VALUE2></c> Sekunden lang sämtliche Heilung, die Gegner erhalten, um <c00cc00><VALUE1> %</c>."
TID_SPEC_ABI_SNAKE_OIL_2,INJEKTION
TID_SPEC_ABI_SNAKE_OIL_2_DESC,Alle <c00cc00><VALUE1></c> Sekunden durchstößt der nächste Hauptangriff Ziele.
TID_ACCESSORY_SNAKE_OIL_HEAL,NOTFALLKIT
TID_ACCESSORY_SNAKE_OIL_HEAL_DESC,Byron heilt sich <c00cc00><VALUE2></c> Sekunden lang um <c00cc00><VALUE1></c> TP pro Sekunde.
TID_ENRAGER,EDGAR
TID_ENRAGER_SHORT_DESC,ASSASSINE
TID_ENRAGER_DESC,"Edgar will eigentlich bei nichts seine Hände im Spiel haben. Normalerweise überlässt er es seinem Schal, Schläge zu verteilen. Mit seinem Superskill springt er mit dem Schutz seines Schals ins Gemenge."
TID_ENRAGER_WEAPON,FIGHTCLUB
TID_ENRAGER_WEAPON_DESC,Edgar greift Gegner mit schnellen Schlägen an. Bei jedem Treffer heilt er sich selbst.
TID_ENRAGER_ULTI,SCHWUNGSPRUNG
TID_ENRAGER_ULTI_DESC,Edgar springt über ein Hindernis und erhält einen temporären Temposchub. Sein Superskill wird langsam aufgeladen.
TID_SPEC_ABI_ENRAGER_1,HARTE LANDUNG
TID_SPEC_ABI_ENRAGER_1_DESC,Edgars Superskill fügt bei der Landung Gegnern in der Nähe außerdem <c00cc00><VALUE1></c> Schaden zu.
TID_SPEC_ABI_ENRAGER_2,HEILES CHAOS
TID_SPEC_ABI_ENRAGER_2_DESC,"Edgar heilt <c00cc00><VALUE1> %</c> mehr mit dem Schaden, den er austeilt."
TID_ACCESSORY_ENRAGER_SUPER_BOOST,FLUGTICKET
TID_ACCESSORY_ENRAGER_SUPER_BOOST_DESC,Edgars Superskill lädt sich <c00cc00><VALUE2></c> Sekunden lang <c00cc00><VALUE1> %</c> schneller auf.
TID_SHOP_TAG_LAST_CHANCE,LETZTE CHANCE!
TID_SHOP_SKIN_DESC_LAST_CHANCE_INFO,"<INFO>\n\n<cFF6EEE>LETZTE CHANCE, DIES ZU KAUFEN!</c>"
TID_SHOP_LAST_CHANCE_DESC,"Dies ist das letzte Mal, dass der Skin gekauft werden kann."
TID_SHOP_LAST_CHANCE_SKINS,"LETZTE CHANCE, DIESE SKINS ZU BEKOMMEN!"
TID_GALE_NUTCRACKER,NUSSKNACKER GALE
TID_OLD_SCHOOL_BROCK,OLDSCHOOL BROCK
TID_SNOWMAN_TICK,SCHNEEMANN TICK
TID_HOLIDAY_PARTY_FRANK,WEIHNACHTSFEIER FRANK
TID_GALE_NUTCRACKER_SHOP,NUSSKNACKER\nGALE
TID_OLD_SCHOOL_BROCK_SHOP,OLDSCHOOL\nBROCK
TID_SNOWMAN_TICK_SHOP,SCHNEEMANN\nTICK
TID_HOLIDAY_PARTY_FRANK_SHOP,WEIHNACHTSFEIER\nFRANK
TID_CHALLENGE_BUY_LIVES_CONFIRM_TITLE,MEHR HERAUSFORDERUNGSVERSUCHE?
TID_CHALLENGE_BUY_LIVES_POPUP,Kaufe <NUM> Neuversuche für diese Herausforderung!
TID_CHALLENGE_OVER_BUY_ATTEMPTS_INFO,"Du hast alle verfügbaren Versuche aufgebraucht.\n\nWenn du in der Herausforderung weiterspielen möchtest, kannst du Neuversuche kaufen."
TID_CHALLENGE_OVER_BUY_ATTEMPTS_BUY,<NUM> Neuversuche kaufen
TID_CTF_9,Verpasste Geschenke
TID_KING_OF_HILL_32,Heckstremsport
TID_KING_OF_HILL_33,Platsch!
TID_TRUE_GOLD_TICK_SKIN,STARGOLD TICK
TID_TRUE_GOLD_TICK_SKIN_SHOP,STARGOLD\nTICK
TID_TRUE_GOLD_CROW_SKIN,STARGOLD CROW
TID_TRUE_GOLD_CROW_SKIN_SHOP,STARGOLD\nCROW
TID_TRUE_GOLD_DARRYL_SKIN,STARGOLD DARRYL
TID_TRUE_GOLD_DARRYL_SKIN_SHOP,STARGOLD\nDARRYL
TID_TRUE_GOLD_TARA_SKIN,STARGOLD TARA
TID_TRUE_GOLD_TARA_SKIN_SHOP,STARGOLD\nTARA
TID_TRUE_GOLD_JESSIE_SKIN,STARGOLD JESSIE
TID_TRUE_GOLD_JESSIE_SKIN_SHOP,STARGOLD\nJESSIE
TID_WARRIOR_BO_SKIN,KRIEGER BO
TID_WARRIOR_BO_SKIN_SHOP,KRIEGER\nBO
TID_GOLDRUSH_35C,Deichbruch
TID_TRUE_SILVER_TICK_SKIN,STARSILBER TICK
TID_TRUE_SILVER_TICK_SKIN_SHOP,STARSILBER\nTICK
TID_TRUE_SILVER_CROW_SKIN,STARSILBER CROW
TID_TRUE_SILVER_CROW_SKIN_SHOP,STARSILBER\nCROW
TID_TRUE_SILVER_DARRYL_SKIN,STARSILBER DARRYL
TID_TRUE_SILVER_DARRYL_SKIN_SHOP,STARSILBER\nDARRYL
TID_TRUE_SILVER_TARA_SKIN,STARSILBER TARA
TID_TRUE_SILVER_TARA_SKIN_SHOP,STARSILBER\nTARA
TID_TRUE_SILVER_JESSIE_SKIN,STARSILBER JESSIE
TID_TRUE_SILVER_JESSIE_SKIN_SHOP,STARSILBER\nJESSIE
TID_EMOTE_BUNDLE_BRALWMAS_GIFT,BRAWLIDAYS-GESCHENKPINS
TID_EMOTE_BUNDLE_BRALWMAS_PACK,BRAWLIDAYS-PINS
TID_MAP_EDITOR_LEGAL_WARNING_TITLE,Wichtiger Hinweis
TID_MAP_EDITOR_LEGAL_WARNING_DESC,"Danke, dass du den Map-Maker verwendest. Bitte befolge die Lizenz- und Dienstleistungsvereinbarung für Tencent-Spiele. Erstelle oder verbreite keine Inhalte, die erotisch oder obszön sind, sich gegen nationale Einheit, Hoheitsgewalt oder territoriale Integrität einsetzen oder gegen sonstige Gesetze und Vorschriften verstoßen."
TID_MAP_EDITOR_LEGAL_WARNING_DESC_YOOZOO,"Danke, dass du den Map-Maker verwendest. Bitte befolge die Nutzungsbedingungen. Erstelle oder verbreite keine Inhalte, die erotisch oder obszön sind, sich gegen nationale Einheit, Hoheitsgewalt oder territoriale Integrität einsetzen oder gegen sonstige Gesetze und Vorschriften verstoßen."
TID_RUFFS,RUFFS
TID_RUFFS_SHORT_DESC,UNTERSTÜTZER
TID_RUFFS_DESC,"Obwohl er seinen Untergebenen Befehle zubellt, ist Colonel Ruffs eigentlich ein ziemlich braver Junge!\n\nNormalerweise hat er ein sanftes Gemüt, aber wenn es etwas zu apportieren gibt, treten seine Hundeinstinkte hervor."
TID_RUFFS_WEAPON,DOPPELLASER
TID_RUFFS_WEAPON_DESC,Ruffs Doppellaser prallen mehrfach von Wänden ab. So können Gegner hinter Deckungen getroffen werden.
TID_RUFFS_ULTI,VORRATSKISTE
TID_RUFFS_ULTI_DESC,"Ruffs ruft eine Vorratskiste herbei, die jedem Gegner Schaden zufügt, den sie trifft, und ein Power-up für verbündete Brawler hinterlässt. Das Power-up erhöht Trefferpunkte und Schaden. Mehrere Power-ups werden nicht addiert. Wirst du besiegt, verlierst du das Power-up."
TID_SPEC_ABI_RUFFS_1,LUFTVERSTÄRKUNG
TID_SPEC_ABI_RUFFS_1_DESC,"Die von Ruffs angeforderte Vorratskiste beinhaltet eine Bombe, die Mauern zerstören kann. Außerdem richtet sie <c00cc00><VALUE1></c> zusätzlichen Schaden beim Einschlag an."
TID_SPEC_ABI_RUFFS_2,BEFÖRDERUNG
TID_SPEC_ABI_RUFFS_2_DESC,"Die maximalen Trefferpunkte von verbündeten Brawlern werden jede Sekunde, in der sie sich im Wirkungsbereich der Fähigkeit befinden, während diese aktiv ist, um <c00cc00><VALUE1></c> erhöht."
TID_ACCESSORY_RUFFS_COVER,SANDSÄCKE
TID_ACCESSORY_RUFFS_COVER_DESC,"Ruffs schmeißt <c00cc00><VALUE1></c> Sandsäcke aufs Schlachtfeld, die ihm als Deckung dienen. Jeder Sandsack hat <c00cc00><VALUE2></c> Trefferpunkte."
TID_SKIN_INFO_CAMPAIGN_ANNIVERSARY_2019,2019-Jubiläumsskin
TID_SKIN_INFO_CAMPAIGN_ANNIVERSARY_2020,2020-Jubiläumsskin
TID_ENTER_AGE_TIP_NUM_PAD,"Bitte gib dein Alter an, um fortzufahren."
TID_ACCESSORY_ROSA_BUSH_CONTROL,DORNENBÜSCHE
TID_ACCESSORY_ROSA_BUSH_CONTROL_DESC,"Gegner, die sich in Büschen verstecken, erleiden <c00cc00><VALUE2></c> Schaden und werden <c00cc00><VALUE1></c> Sekunden lang verlangsamt."
TID_ACCESSORY_SPAWNER_DUDE_EXTRA_PORTER,GEPÄCKHILFENHILFE
TID_ACCESSORY_SPAWNER_DUDE_EXTRA_PORTER_DESC,Bei der nächsten Attacke erscheint ein schwacher Gepäckhilfenrobo im Wirkungskreis des Angriffs.
TID_ACCESSORY_POCO_CLEANSE,HEILUNGSKLIMPERN
TID_ACCESSORY_POCO_CLEANSE_DESC,Entfernt negative Effekte von verbündeten Brawlern in einem großen Wirkungsbereich und gewährt <c00cc00><VALUE2></c> Sekunden lang Immunität.
TID_ACCESSORY_FRANK_PULL,GRABZUGKRAFT
TID_ACCESSORY_FRANK_PULL_DESC,Franks nächster Angriff verursacht <c00cc00><VALUE1> %</c> zusätzlichen Schaden und zieht Gegner an sich heran.
TID_ACCESSORY_GENE_HOMING,RACHEGEISTBESCHWÖRER
TID_ACCESSORY_GENE_HOMING_DESC,"Gene verschießt ein zielsuchendes Projektil, das alle sichtbaren Gegner in einem großen Bereich ins Visier nimmt. Dadurch verursacht er bis zu <c00cc00><VALUE2></c> von der zurückgelegten Distanz abhängigen Schaden."
TID_ACCESSORY_CONTROLLER_BOUNCE_BACK,REFLEXAMULETT
TID_ACCESSORY_CONTROLLER_BOUNCE_BACK_DESC,"In den nächsten <c00cc00><VALUE2></c> Sekunden werden <c00cc00><VALUE1></c> % des ersten Schadens, den Nani von einem Gegner erleidet, auf den entsprechenden Gegner übertragen."
TID_ACCESSORY_TICK_EXPLOSION,NOTFALLSCHALTER
TID_ACCESSORY_TICK_EXPLOSION_DESC,Tick erhält <c00cc00><VALUE1></c> Sekunden lang einen Schild in Höhe von <c00cc00><VALUE3> %</c>. Danach explodiert es und richtet <c00cc00><VALUE2></c> Schaden an.
TID_ACCESSORY_TARA_SHADOWS,SCHATTENSPIELUHR
TID_ACCESSORY_TARA_SHADOWS_DESC,"Tara umgibt sich mit drei schwachen Schatten, die Gegner angreifen und nach <c00cc00><VALUE1></c> Sekunden verschwinden."
TID_ACCESSORY_ICE_DUDE_AREA_FREEZE,KRYOSIRUP
TID_ACCESSORY_ICE_DUDE_AREA_FREEZE_DESC,Erhöht den Einfrierungswert von Gegnern innerhalb des Wirkungsbereichs von Lous Superskill sofort um <c00cc00><VALUE1> %</c>.
TID_ACCESSORY_ROLLER_MEGA_STUNT,DURCHBRUCH
TID_ACCESSORY_ROLLER_MEGA_STUNT_DESC,"Wenn Stu das nächste Mal seinen Superskill einsetzt, kann dieser Hindernisse durchstoßen, wodurch sie zerspringen. Die dadurch entstehenden Bruchstücke richten <c00cc00><VALUE1></c> Schaden an."
TID_ACCESSORY_RUFFS_AIR_STRIKE,LUFTUNTERSTÜTZUNG
TID_ACCESSORY_RUFFS_AIR_STRIKE_DESC,"Ruffs lässt den ihm am nächsten stehenden Gegner aus der Luft angreifen, wodurch dieser mit jedem Treffer <c00cc00><VALUE1></c> Schaden erleidet."
TID_ACCESSORY_ENRAGER_PROTECTION,HARDCORE
TID_ACCESSORY_ENRAGER_PROTECTION_DESC,"Edgar erhält einen Schild, der die nächsten <c00cc00><VALUE1></c> Schadenspunkte abblockt. Der Schild wird mit der Zeit schwächer."
TID_ACCESSORY_MINIGUN_DUDE_AMMO_SINK,ABFALLVERWERTER
TID_ACCESSORY_MINIGUN_DUDE_AMMO_SINK_DESC,Jeder Treffer von Pams nächster Attacke zieht dem Gegner <c00cc00><VALUE1> %</c> seiner maximalen Munition ab. Pam erhält dadurch <c00cc00><VALUE2> %</c> der Munition.
TID_ACCESSORY_SANDSTORM_STUN_SLEEP,SÜSSE TRÄUME
TID_ACCESSORY_SANDSTORM_STUN_SLEEP_DESC,"Sandys nächster Angriff lässt Gegner <c00cc00><VALUE1></c> Sekunden lang einschlafen. Sie wachen auf, wenn sie Schaden erleiden."
TID_ACCESSORY_CACTUS_COVER,SUKKULENTENSCHUTZ
TID_ACCESSORY_CACTUS_COVER_DESC,"Spike lässt einen großen Kaktus mit <c00cc00><VALUE1></c> Trefferpunkten aus dem Boden sprießen, der Verbündeten Deckung gewährt. Wenn er zerstört wird, platzt er und heilt Verbündete im Wirkungsbereich um <c00cc00><VALUE2></c> Trefferpunkte."
TID_ACCESSORY_BLOWER_STOPPER,TWISTER
TID_ACCESSORY_BLOWER_STOPPER_DESC,"Gale erzeugt mit seiner Waffe einen Tornado, der Gegner in seinem Wirkungsbereich zurückstößt."
TID_ACCESSORY_NINJA_INVISIBLE_AREA,TARNFELD
TID_ACCESSORY_NINJA_INVISIBLE_AREA_DESC,"Leon erzeugt ein Tarnfeld, in dem sich sein Team verstecken kann. Mit der Zeit verliert es Trefferpunkte."
TID_ACCESSORY_TRICKSHOT_DUDE_BOUNCE_HEAL,ABPRALLERHEILUNG
TID_ACCESSORY_TRICKSHOT_DUDE_BOUNCE_HEAL_DESC,Durch Ricos nächste Attacke wird er um <c00cc00><VALUE1></c> Trefferpunkte pro Abpraller eines Projektils geheilt.
TID_TRAITS_HEADER,EIGENSCHAFTEN:
TID_TRAIT_CHARGE_SUPER_FROM_DAMAGE,"Der Superskill dieses Brawlers wird durch den Schaden aufgeladen, den er erleidet."
TID_TRAIT_CHARGE_SUPER_AUTOMATIC,Der Superskill dieses Brawlers wird mit der Zeit aufgeladen.
TID_TRAIT_CHARGE_SUPER_FROM_DISTANCE,"Der Superskill dieses Brawlers wird aufgeladen, wenn er sich in der Nähe von gegnerischen Brawlern befindet."
TID_TRAIT_MOVE_ON_WATER,Dieser Brawler kann sich über Wasser bewegen.
TID_SECTION_SHORTCUT_0,SONDEREREIGNIS
TID_SECTION_SHORTCUT_1,POWER-LIGA
TID_SECTION_SHORTCUT_2,TROPHÄEN
TID_SECTION_SHORTCUT_3,COMMUNITY
TID_SECTION_SHORTCUT_4,POWERPLAY
TID_SECTION_SHORTCUT_5,SONDEREREIGNIS
TID_SECTION_SHORTCUT_6,POWER-LIGA
TID_SECTION_HEADER_0,SONDEREREIGNISSE
TID_SECTION_HEADER_1,POWER-LIGA
TID_SECTION_HEADER_2,TROPHÄENEREIGNISSE
TID_SECTION_HEADER_3,MAP-MAKER
TID_SECTION_HEADER_4,POWERPLAY
TID_SECTION_HEADER_5,SONDEREREIGNISSE
TID_SECTION_HEADER_6,POWER-LIGA
TID_SECTION_HEADER_OWN,DEINE MAPS
TID_SECTION_HEADER_CLUB_LEAGUE,CLUBLIGA
TID_SECTION_SHORTCUT_CLUB_LEAGUE,CLUBLIGA
TID_RANKED2_ROUNDS_HEADER,Brawlrunden
TID_RANKED2_ROUNDS_INFO,"Das erste Team, das <NUM> Runden gewinnt, gewinnt das Match!"
TID_RANKED2_ROUNDS_NEXT_TIMER,Runde <NUM> beginnt in:
TID_RANKED2_ROUNDS_NEXT_TIMER_TIME,<SECONDS>
TID_RONIN_RUFFS_SKIN,RONIN RUFFS
TID_RONIN_RUFFS_SKIN_SHOP,RONIN\nRUFFS
TID_DARK_LORD_SPIKE_SKIN,DUNKLER LORD SPIKE
TID_DARK_LORD_SPIKE_SKIN_SHOP,DUNKLER LORD\nSPIKE
TID_SPACE_OX_BULL_SKIN,KOSMOSKÄMPFER BULL
TID_SPACE_OX_BULL_SKIN_SHOP,KOSMOSKÄMPFER\nBULL
TID_NAVIGATOR_COLETTE_SKIN,NAVIGATORIN COLETTE
TID_NAVIGATOR_COLETTE_SHOP,NAVIGATORIN\nCOLETTE
TID_DARK_TIDE_CARL_SKIN,SCHWARZUFER CARL
TID_DARK_TIDE_CARL_SKIN_SHOP,SCHWARZUFER\nCARL
TID_SMOOTH_LOU_SKIN,ROMANTIKER LOU
TID_SMOOTH_LOU_SKIN_SHOP,ROMANTIKER\nLOU
TID_D4R-RY1_SKIN,D4R-RY1
TID_D4R-RY1_SKIN_SHOP,D4R-RY1
TID_EMOTE_BUNDLE_LUNARBRAWL21_GIFT,MONDBRAWL-PINS
TID_JAN2021MAPS_1,Feindliche Übernahme 2
TID_JAN2021MAPS_2,Winterparty
TID_JAN2021MAPS_3,Gefahrena
TID_JAN2021MAPS_4,Urige Arcade
TID_JAN2021MAPS_5,Umzingelt
TID_JAN2021MAPS_6,Springbohnen
TID_JAN2021MAPS_7,Freies Schussfeld
TID_JAN2021MAPS_8,Geschenktag
TID_JAN2021MAPS_9,Dreigestirn
TID_JAN2021MAPS_10,Schnellreise
TID_JAN2021MAPS_11,Vergiftete Lande
TID_JAN2021MAPS_12,Gefährliche Klippen
TID_JAN2021MAPS_13,Hochwassergebiet
TID_JAN2021MAPS_14,Schluchtschlacht
TID_JAN2021MAPS_15,Fließbandarbeit
TID_JAN2021MAPS_16,Schnellreise
TID_JAN2021MAPS_17,Roter Hering
TID_JAN2021MAPS_18,Tunnelblick
TID_JAN2021MAPS_19,Stadtverkehr
TID_JAN2021MAPS_20,Schlangenangriff
TID_JAN2021MAPS_21,Roboteraufstand
TID_JAN2021MAPS_22,Offener Platz
TID_JAN2021MAPS_23,Weltraumjuwelen
TID_JAN2021MAPS_24,Spitzenklasse
TID_JAN2021MAPS_25,Weiße Weste
TID_JAN2021MAPS_26,Flipflap
TID_JAN2021MAPS_27,Starker Typ
TID_JAN2021MAPS_28,Mittelfeld-Anker
TID_JAN2021MAPS_29,Kreis des Oofs
TID_JAN2021MAPS_30,Schwer zu halten
TID_JAN2021MAPS_31,Schnelle Gabel
TID_JAN2021MAPS_32,Magnetfeld
TID_JAN2021MAPS_33,Die Galaxie
TID_ROLLER,STU
TID_ROLLER_SHORT_DESC,ASSASSINE
TID_ROLLER_DESC,"Stu ist Stuntfahrer der Extraklasse und hat Benzin im Blut! Wenn er die Reifen rauchen lässt, ist er nur schwer zu übersehen."
TID_ROLLER_WEAPON,JUBELTRUBEL
TID_ROLLER_WEAPON_DESC,"Stu verschießt zwei pyrotechnische Knaller, die viel Schaden anrichten."
TID_ROLLER_ULTI,NITROSCHUB
TID_ROLLER_ULTI_DESC,"Wenn Stu einen Gegner mit Jubeltrubel trifft, lädt sich sein Nitroschub auf. Damit gibt er kurz Vollgas. Dabei hinterlässt er eine Spur aus brennendem Gummi, die Gegnern bei Berührung Schaden zufügt."
TID_SPEC_ABI_ROLLER_1,UNGEBREMST
TID_SPEC_ABI_ROLLER_1_DESC,Die zurückgelegte Strecke von Stus Nitroschub verlängert sich um <c00cc00><VALUE1> %</c>.
TID_SPEC_ABI_ROLLER_2,TEMPORAUSCH
TID_SPEC_ABI_ROLLER_2_DESC,Mit seinem Nitroschub-Superskill kann Stu <c00cc00><VALUE1></c> Trefferpunkte wiederherstellen.
TID_ACCESSORY_ROLLER_SPEED,VOLLGASZONE
TID_ACCESSORY_ROLLER_SPEED_DESC,"Stu platziert einen Booster. Dieser beschleunigt sein Bewegungstempo, das seiner Teamkameraden und sonstiger Verbündeten im Effektradius."
TID_RANKED2_PICK_NEXT,NÄCHSTER
TID_RANKED2_BAN,BRAWLERSPERRE
TID_RANKED2_BANNED,GESPERRT
TID_RANKED2_BAN_QUESTION,SPERREN?
TID_RANKED2_COIN_FLIP_HEADER,Welches Team startet die Brawlerauswahl?
TID_RANKED2_COIN_FLIP_TITLE,MÜNZ-\nWURF
TID_RANKED2_CON_FLIP_RED,ROTES TEAM BEGINNT
TID_RANKED2_CON_FLIP_BLUE,BLAUES TEAM BEGINNT
TID_EVENT_NAME_POWER_LEAGUE,POWER-LIGA
TID_EVENT_LOCATION_POWER_LEAGUE,3v3-Ereignisse
TID_RANKED_SOLO,SOLO
TID_RANKED_TEAM,TEAM
TID_RANKED_LEADERBOARDS_POPUP_LEADERBOARDS_LABEL,BESTENLISTEN
TID_RANKED_LEADERBOARDS_POPUP_TITLE,BESTENLISTEN DER POWER-LIGA
TID_RANKED_LEADERBOARDS_POPUP_INFO,Stell deine Fähigkeiten in der POWER-LIGA auf die Probe! Steige auf und werde zum Brawl Stars-Meister!
TID_RANKED_LEADERBOARDS_POPUP_CURRENT_SEASON,AKTUELLE LIGA
TID_RANKED_LEADERBOARDS_POPUP_PREVIOUS_SEASON,VORHERIGE LIGA
TID_RANKED_LEADERBOARDS_POPUP_SOLO,SOLO
TID_RANKED_LEADERBOARDS_POPUP_TEAM,TEAM
TID_RANKED_SOLO_MODE,Solomodus
TID_RANKED_TEAM_MODE,Teammodus
TID_BATTLE_END_RANKED_RANK_UP_TITLE,POWER-LIGA
TID_BATTLE_END_RANKED_RANK_UP_TITLE_NEW_HIGH,POWER-LIGA - <cFFEF49>NEUER HÖCHSTRANG!</c>
TID_BATTLE_END_RANKED_RANK_UP,AUFSTIEG!
TID_RANKED_EVENT_GAMEMODE_INFO,POWER-LIGA
TID_RANKED_EVENT_LOCATION_INFO,Spielmodus und Map zufällig
TID_RANKED_EVENT_DESC_1,"Tritt in 3v3-Kämpfen mit deinem Team oder anderen Spielern an, die ungefähr auf deinem Level sind."
TID_RANKED_EVENT_DESC_2,"Das erste Team, das zwei Runden gewinnt, gewinnt das Match!"
TID_RANKED_EVENT_DESC_3,"Spielmodi und Maps wechseln zufällig und oft, also sei gut vorbereitet!"
TID_RANKED_EVENT_DESC_4,Am Saisonende erhältst du Belohnungen abhängig von deinem höchsten Rang in der Saison.
TID_RANKED_CLUB_LEAGUE_EVENT_GAMEMODE_INFO,POWER-MATCH
TID_RANKED_CLUB_LEAGUE_EVENT_LOCATION_INFO,Spielmodus und Map zufällig
TID_RANKED_CLUB_LEAGUE_EVENT_DESC_1,"Tritt in 3v3-Kämpfen mit einem Team oder mit anderen Spielern an, die ungefähr auf deinem Skill-Niveau sind."
TID_RANKED_CLUB_LEAGUE_EVENT_DESC_2,"Das erste Team, das zwei Runden gewinnt, gewinnt das Match!"
TID_RANKED_CLUB_LEAGUE_EVENT_DESC_3,"Spielmodi und Maps wechseln zufällig und oft, also sei gut vorbereitet!"
TID_RANKED_CLUB_LEAGUE_EVENT_DESC_4,"Am Ende der Woche erhältst du Belohnungen. Diese sind davon abhängig, wie viele Tickets du zum Spielen genutzt hast und welchen Rang dein Club in der Saison erreicht hat."
TID_RANKED_EVENT_SEASON_REWARDS_BUTTON,SAISONBELOHNUNGEN
TID_RANKED_EVENT_SOLO,POWER-LIGA
TID_RANKED_EVENT_TEAMS,POWER-LIGA
TID_RANKED_BUTTON_WARNING_TEAMS,Team-Match: Team aus drei Spielern benötigt
TID_RANKED_BUTTON_WARNING_SOLO,Solo-Match: nur ein Spieler
TID_RANKED_START_MATCH_WARNING_TEXT_SOLO,SOLO-Matches können nicht im Team bestritten werden!
TID_RANKED_START_MATCH_WARNING_TEXT_TEAMS,TEAM-Matches können nur mit einem Team aus drei Spielern bestritten werden!
TID_CHROMA_CAP_PLAY_WARNING_QUEST,Questbelohnung: Chromacredits
TID_CHROMA_CAP_PLAY_WARNING_CHALLENGE,Herausf.-Belohnung: Chromacredits
TID_GAME_INTRO_ROUND,RUNDE <NUM>
TID_RANKED_LOOKING_FOR_EVENT,Ereignisauswahl
TID_GACHA_HERO_DROP_NEW_BRAWLER,NEUER BRAWLER!
TID_GACHA_HERO_DROP_NEW_SKIN,NEUER SKIN!
TID_RANKED_SEASON_ENDS_IN,Saison endet in: <TIME>
TID_RANKED_SEASON_END_POPUP_TITLE,POWER-LIGA-SAISON BEENDET
TID_RANKED_SEASON_END_POPUP_HIGHEST_RANK,HÖCHSTER RANG DER SAISON
TID_RANKED_SEASON_END_POPUP_CLAIM,EINFORDERN
TID_RANKED_SEASON_END_NOTIFICATION,BELOHNUNG ZUM POWER-LIGA-SAISONENDE: <AMOUNT> <cff00ff>Starpunkte</c> erhalten!
TID_RANKED_SEASON_END_REWARD_DESC,DEINE BELOHNUNG ZUM SAISONENDE
TID_RANKED_MIDSEASON_REWARD_POPUP_TITLE,POWER-LIGA-BELOHNUNG
TID_RANKED_MIDSEASON_REWARD_POPUP_CLAIM,EINFORDERN
TID_RANKED_MIDSEASON_REWARD_POPUP_SHOW_OFFER,ANGEBOT ZEIGEN
TID_RANKED_MIDSEASON_NOTIFICATION_RANK,POWER-LIGA-BELOHNUNG FÜR RANG <RANK>
TID_RANKED_MIDSEASON_NOTIFICATION,POWER-LIGA-BELOHNUNG
TID_RANKED_MIDSEASON_REWARD_NEEDS_BRAWLER,Du musst zuerst <BRAWLER> freischalten!
TID_RANKED_REWARD_QUEST_DESC_26,KAUFOPTION: SKIN
TID_REWARD_DESC_PURCHASE_OPTION_SKIN,EXKLUSIVE KAUFOPTION: SKIN
TID_REWARD_DESC_PURCHASE_OPTION,EXKLUSIVE KAUFOPTION
TID_REWARD_DESC_PLAYER_ICON,EXKLUSIVES ICON
TID_RANKED_GOAL_REWARD_NEW,NEU!
TID_SKIN_INFO_CAMPAIGN_RANKED,Power-Liga-Skin
TID_RANKED_MATCH_VICTORY,SIEG!
TID_RANKED_BRONZE_I,BRONZE I
TID_RANKED_BRONZE_II,BRONZE II
TID_RANKED_BRONZE_III,BRONZE III
TID_RANKED_SILVER_I,SILBER I
TID_RANKED_SILVER_II,SILBER II
TID_RANKED_SILVER_III,SILBER III
TID_RANKED_GOLD_I,GOLD I
TID_RANKED_GOLD_II,GOLD II
TID_RANKED_GOLD_III,GOLD III
TID_RANKED_DIAMOND_I,DIAMANT I
TID_RANKED_DIAMOND_II,DIAMANT II
TID_RANKED_DIAMOND_III,DIAMANT III
TID_RANKED_MYTHIC_I,MYTHISCH I
TID_RANKED_MYTHIC_II,MYTHISCH II
TID_RANKED_MYTHIC_III,MYTHISCH III
TID_RANKED_LEGENDARY_I,LEGENDÄR I
TID_RANKED_LEGENDARY_II,LEGENDÄR II
TID_RANKED_LEGENDARY_III,LEGENDÄR III
TID_RANKED_MASTERS,MEISTER
TID_RANKED_GOAL_PLAY_MATCHES,SPIELE DIESE SAISON <NUM> MATCHES
TID_RANKED_GOAL_REACH_RANK,ERREICHE DIESE SAISON DEN RANG \q<RANK>\q
TID_RANKED_GOAL_WIN_MATCHES,GEWINNE DIESE SAISON <NUM> MATCHES
TID_RANKED_GOAL_WIN_BATTLES,GEWINNE DIESE SAISON <NUM> RUNDEN
TID_RANKED_GET_READY_TURN,MACH DICH BEREIT!
TID_RANKED_BAN_TURN,<cfcbc21>TEAMKAPITÄN-BRAWLERSPERREN</c>
TID_RANKED_YOU_BAN_TURN,<cfcbc21>SPERRE EINEN BRAWLER</c>
TID_RANKED_OWN_TEAM_PICK_TURN,<c94d7f4><PLAYER> WÄHLT</c>
