"Name","FileName","StartFrame","EndFrame","FaceFreezeFrame","Speed","TransitionInMs","TransitionOutMs","AutoFadeMs","Looping","Humanoid","Priority"
"EnragerMechaSuper","edgar_mecha_super.glb","5","50","-1","","","250","250","","","3"
"EnragerMechaRecoil","edgar_mecha_attack.glb","6","30","-1","","","200","200","","","hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"EnragerMechaPushback","edgar_mecha_pushback.glb","","-1","-1","","50","100","100","","","5"
"EnragerMechaWin","edgar_mecha_win.glb","","196","-1","","","","","","",""
"EnragerMechaWinloop","edgar_mecha_win.glb","155","196","-1","","","","","true","",""
"EnragerMechaLose","edgar_mecha_lose.glb","","134","-1","","","","","","",""
"EnragerMechaLoseloop","edgar_mecha_lose.glb","134","134","-1","","","","","true","",""
"EnragerMechaProfile","edgar_mecha_portrait.glb","","","-1","","","","","true","",""
"CookerDefaultIdle","pearl_idle.glb","","-1","-1","","100","100","","true","",""
"CookerDefaultWalk","pearl_walk.glb","","-1","-1","","100","100","","true","",""
"CookerDefaultAttack","pearl_attack.glb","5","20","-1","","","","","","","hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0"
"CookerDefaultSuper","pearl_super.glb","","20","-1","","","","","true","","hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0"
"CookerDefaultRecoil","pearl_attack.glb","14","35","-1","","","","100","","","hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"CookerDefaultSuperRecoil","pearl_super.glb","6","20","-1","","","","50","","","hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"CookerDefaultPushback","pearl_idle.glb","","10","-1","","30","100","100","","","5"
"CookerDefaultWin","pearl_win.glb","","198","-1","","","","","","",""
"CookerDefaultWinloop","pearl_win.glb","168","198","-1","","","","","true","",""
"CookerDefaultLose","pearl_lose.glb","","208","-1","","","","","","",""
"CookerDefaultLoseloop","pearl_lose.glb","169","208","-1","","","","","true","",""
"CookerDefaultPortrait","pearl_portrait.glb","","","-1","","","","","","",""
"ConductorDefaultIdle","chuck_idle.glb","","28","-1","","100","100","","true","",""
"ConductorDefaultWalk","chuck_walk.glb","","22","-1","","100","100","","true","","1"
"ConductorDefaultAttack","chuck_attack.glb","1","22","","80","","","","","","3"
"ConductorDefaultSuper","chuck_super.glb","","30","","120","","100","50","true","","3"
"ConductorDefaultRecoil","chuck_attack.glb","18","22","","","300","300","300","","","4"
"ConductorDefaultWin","chuck_win.glb","","158","-1","","","","","","",""
"ConductorDefaultWinloop","chuck_win.glb","120","158","-1","","","","","true","",""
"ConductorDefaultLose","chuck_lose.glb","","199","-1","","","","","","",""
"ConductorDefaultLoseloop","chuck_lose.glb","120","199","-1","","","","","true","",""
"ConductorDefaultPortrait","chuck_portrait.glb","","-1","-1","","","","","","",""
"CookerDeepseaIdle","pearl_deepsea_idle.glb","","-1","-1","","100","100","","true","",""
"CookerDeepseaWalk","pearl_deepsea_walk.glb","","-1","-1","","100","100","","true","",""
"CookerDeepseaAttack","pearl_deepsea_attack.glb","5","20","-1","","","","","","","hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0"
"CookerDeepseaSuper","pearl_deepsea_super.glb","","20","-1","","","","","true","","hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0"
"CookerDeepseaRecoil","pearl_deepsea_attack.glb","14","35","-1","","","","100","","","hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"CookerDeepseaSuperRecoil","pearl_deepsea_super.glb","6","20","-1","","","","50","","","hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"CookerDeepseaPushback","pearl_deepsea_idle.glb","","10","-1","","30","100","100","","","5"
"CookerDeepseaWin","pearl_deepsea_win.glb","","167","-1","","","","","","",""
"CookerDeepseaWinloop","pearl_deepsea_win.glb","108","167","-1","","","","","true","",""
"CookerDeepseaLose","pearl_deepsea_lose.glb","","187","-1","","","","","","",""
"CookerDeepseaLoseloop","pearl_deepsea_lose.glb","187","187","-1","","","","","true","",""
"CookerDeepseaPortrait","pearl_deepsea_portrait.glb","","","-1","","","","","","",""
"BeamerharvestIdle_transform","mandy_harvest_idle_transform.glb","1","21","","","200","250","","true","",""
"BowDudeHinduIdle","bo_hindu_idle.glb","1","29","","","100","100","","true","",""
"BowDudeHinduWalk","bo_hindu_walk.glb","1","20","","","100","100","","true","","1"
"BowDudeHinduAttack","bo_hindu_attack.glb","1","12","","","50","50","350","","","hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"BowDudeHinduSecondary","bo_hindu_attack.glb","1","12","","","50","50","350","","","hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"BowDudeHinduRecoil","bo_hindu_attack.glb","13","30","","","50","50","350","","","hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"BowDudeHinduRecoil2","bo_hindu_attack.glb","13","30","","","50","50","350","","","hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"BowDudeHinduWin","bo_hindu_win_120.glb","","408","","","100","100","500","","",""
"BowDudeHinduWinloop","bo_hindu_win_120.glb","409","627","","","100","100","200","true","",""
"BowDudeHinduLose","bo_hindu_lose.glb","1","119","","","100","100","200","","",""
"BowDudeHinduLoseloop","bo_hindu_lose.glb","72","119","","","100","100","200","true","",""
"BowDudeHinduProfile","bo_idle.scw","1","1","","","","","","true","",""
"UndertakerUndertakerHockeyIdle","mortis_hockey_player_idle.glb","1","32","","","200","200","","true","",""
"UndertakerUndertakerHockeyWalk","mortis_hockey_player_walk.glb","1","32","","150","100","100","","true","","1"
"UndertakerUndertakerHockeyAttack","mortis_hockey_player_attack.glb","3","30","","","","250","200","","","3"
"UndertakerUndertakerHockeyUltiAttack","mortis_hockey_player_ulti.glb","","5","","","","","","","","hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0"
"UndertakerUndertakerHockeyRecoil1","mortis_hockey_player_attack.glb","3","30","","","","250","200","","","4"
"UndertakerUndertakerHockeyUltiRecoil1","mortis_hockey_player_ulti.glb","5","40","","","","","200","","","hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"UndertakerUndertakerHockeyPushback","mortis_pushback.scw","","-1","","","100","100","100","","","5"
"UndertakerUndertakerHockeyWin","mortis_hockey_player_win.glb","1","179","","","","","","","","1"
"UndertakerUndertakerHockeyWinloop","mortis_hockey_player_win.glb","99","179","","","","","","true","","1"
"UndertakerUndertakerHockeyLose","mortis_hockey_lose.glb","1","189","","","","","","","","1"
"UndertakerUndertakerHockeyLoseloop","mortis_hockey_lose.glb","110","189","","","","","","true","","1"
"UndertakerUndertakerHockeyProfile","mortis_win.scw","49","49","","","","","","","","1"
"HammerDudeHinduIdle","frank_hindu_idle.glb","","-1","","","500","500","","true","",""
"HammerDudeHinduWalk","frank_hindu_walk.glb","1","29","","120","300","300","","true","","5"
"HammerDudeHinduPrimary","frank_hindu_attack.glb","1","45","","","","","100","","","5"
"HammerDudeHinduSecondary","frank_hindu_ulti.glb","1","50","","","100","100","","true","","5"
"HammerDudeHinduRecoil","frank_hindu_attack.glb","22","35","","","","","200","","","5"
"HammerDudeHinduRecoil2","frank_hindu_ulti.glb","36","50","","","1","1","100","","","5"
"HammerDudeHinduReloading","frank_hindu_idle.glb","","6","","","","","50","","",""
"HammerDudeHinduPushback","frank_pushback.scw","","-1","","","120","120","400","","","5"
"HammerDudeHinduWin","frank_hindu_win.glb","1","115","","","","","","","","5"
"HammerDudeHinduWinloop","frank_hindu_win.glb","82","115","","","","","","true","","1"
"HammerDudeHinduLose","frank_hindu_lose.glb","1","201","","","","","","","","5"
"HammerDudeHinduLoseloop","frank_hindu_lose.glb","165","201","","","","","","true","","1"
"HammerDudeHinduProfile","frank_hindu_idle.glb","44","44","","","","","","true","",""
"HammerDudeHinduIntro","frank_intro_pose.scw","","","","","","","","","",""
"WeaponThrowerDarkcircusIdle","bronson_idle.glb","1","73","","","100","100","","true","",""
"WeaponThrowerDarkcircusWalk","bronson_walk.glb","1","29","","","100","100","","true","","1"
"WeaponThrowerDarkcircusAttack","bronson_attack.glb","12","25","","","","","10","","","hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0"
"WeaponThrowerDarkcircusAttackRecoil","bronson_attack.glb","22","30","","","10","","50","","","hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"WeaponThrowerDarkcircusAttackRecoil2","bronson_attack.glb","30","35","","","1","100","100","","","hips_s#5+L_upperLeg_s#0+R_upperLeg_s#0"
"WeaponThrowerDarkcircusUltRecoil","bronson_super.glb","10","30","","","1","100","200","","","hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"WeaponThrowerDarkcircusUltRecoil2","bronson_small_super.glb","","-1","","","1","100","200","","","hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"WeaponThrowerDarkcircusWin","bronson_clown_win.glb","1","259","","","100","200","500","","",""
"WeaponThrowerDarkcircusWinloop","bronson_clown_win.glb","181","259","","","100","100","100","true","",""
"WeaponThrowerDarkcircusLose","bronson_clown_lose.glb","","229","","","100","100","100","","",""
"WeaponThrowerDarkcircusLoseloop","bronson_clown_lose.glb","149","229","","","1","100","200","true","",""
"WeaponThrowerDarkcircusProfile","bronson_clown_portrait.glb","1","1","","","","","","","",""
"WeaponThrowerDarkcircusIdle_transform","bronson_small_idle.glb","1","73","","","100","100","","true","",""
"WeaponThrowerDarkcircusWalk_transform","bronson_small_walk.glb","1","29","","150","100","100","","true","","1"
"WeaponThrowerDarkcircusAttack_transform","bronson_small_attack.glb","10","25","","","","","100","","","hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"WeaponThrowerDarkcircusAttackRecoil_transform","bronson_small_attack.glb","15","30","","","","","100","","","hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0"
"WeaponThrowerDarkcircusAttackRecoil2_transform","bronson_attack.glb","35","35","","200","1","100","100","","","hips_s#5+L_upperLeg_s#0+R_upperLeg_s#0"
"CrossBomberHinduIdle","grom_hindu_idle.glb","1","33","","","200","200","","true","",""
"CrossBomberHinduWalk","grom_hindu_walk.glb","1","26","","120","150","150","","true","","1"
"CrossBomberHinduAttack","grom_hindu_attack.glb","","5","","","","100","50","","","hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0"
"CrossBomberHinduSecondary","grom_hindu_attack.glb","3","20","","","100","100","50","","","5"
"CrossBomberHinduRecoil","grom_hindu_attack.glb","5","20","","","","","50","","","hips_s#5+L_upperLeg_s#0+R_upperLeg_s#0"
"CrossBomberHinduPushback","grom_hindu_idle.glb","","10","","","50","100","50","","","5"
"CrossBomberHinduWin","grom_hindu_win.glb","1","170","","","","200","","","","5"
"CrossBomberHinduWinloop","grom_hindu_win.glb","106","170","","","100","100","","true","","1"
"CrossBomberHinduLose","grom_hindu_lose.glb","1","299","","","","300","300","","","5"
"CrossBomberHinduLoseloop","grom_hindu_lose.glb","221","299","","","100","100","","true","","1"
"CrossBomberHinduProfile","grom_hindu_idle.glb","1","1","","","","","","true","","5"
"SnakeOilDarkcircusIdle","byron_darkcircus_idle.glb","1","59","-1","","120","120","","true","",""
"SnakeOilDarkcircusWalk","byron_walk.scw","1","-1","-1","","100","100","","true","","1"
"SnakeOilDarkcircusAttack","byron_attack.scw","1","5","-1","","","","","","","hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0"
"SnakeOilDarkcircusSuper","byron_super.scw","1","5","-1","","","","","true","","hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0"
"SnakeOilDarkcircusRecoil","byron_attack.scw","5","30","-1","","","","120","","","hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"SnakeOilDarkcircusSuperRecoil","byron_super.scw","5","30","-1","","","","120","","","hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"SnakeOilDarkcircusPushback","byron_pushback.scw","","-1","-1","","","","","","","5"
"SnakeOilDarkcircusWin","byron_darkcircus_win_120.glb","1","635","","","","","","","",""
"SnakeOilDarkcircusWinloop","byron_darkcircus_win.glb","160","201","","","","","","true","",""
"SnakeOilDarkcircusLose","byron_darkcircus_lose.glb","1","198","","","","","","","",""
"SnakeOilDarkcircusLoseloop","byron_darkcircus_lose.glb","164","198","","","","","","true","",""
"SnakeOilDarkcircusProfile","byron_win.scw","192","192","-1","","","","","","",""
"CocoonerRosieIdle","charlie_idle.glb","","59","","120","100","100","","true","",""
"CocoonerRosieWalk","charlie_walk.glb","1","19","","90","100","100","","true","","1"
"CocoonerRosiePrimary","charlie_attack.glb","7","23","","","","","","","","hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0"
"CocoonerRosieSecondary","charlie_super.glb","1","22","","","","","","","","hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"CocoonerRosieRecoil","charlie_attack.glb","22","47","","","","","100","","","hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"CocoonerRosieWin","charlie_rosie_win.glb","1","125","","","","","","","","5"
"CocoonerRosieWinloop","charlie_rosie_win.glb","88","125","","","","","","true","","1"
"CocoonerRosieLose","charlie_rosie_lose.glb","1","44","","","","","","","","5"
"CocoonerRosieLoseloop","charlie_rosie_lose.glb","1","44","","","","","","true","","1"
"CocoonerRosieProfile","charlie_portrait.glb","","","","","","","","true","",""
"CocoonerRosieIntro","charlie_idle.glb","250","250","","","","","","","",""
"CocoonerDefaultIdle","charlie_idle.glb","","59","","120","100","100","","true","",""
"CocoonerDefaultWalk","charlie_walk.glb","","19","","90","100","100","","true","","1"
"CocoonerDefaultPrimary","charlie_attack.glb","7","23","","","","","","","","hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0"
"CocoonerDefaultSecondary","charlie_super.glb","1","22","","","","","","","","hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"CocoonerDefaultRecoil","charlie_attack.glb","22","47","","","","","100","","","hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"CocoonerDefaultWin","charlie_win.glb","1","148","","","","","","","","5"
"CocoonerDefaultWinloop","charlie_win.glb","116","148","","","","","","true","","1"
"CocoonerDefaultLose","charlie_lose.glb","1","79","","","","","","","","5"
"CocoonerDefaultLoseloop","charlie_lose.glb","79","79","","","","","","true","","1"
"CocoonerDefaultProfile","charlie_portrait.glb","","","","","","","","true","",""
"CocoonerDefaultIntro","charlie_idle.glb","250","250","","","","","","","",""
"KickerDudeMakeIdle","fang_make_idle.glb","","-1","-1","","100","100","","true","",""
"KickerDudeMakeWalk","fang_make_walk.glb","","-1","-1","","100","100","","true","","1"
"KickerDudeMakeAttack","fang_make_attack.glb","","5","","","","","","","","3"
"KickerDudeMakeSuper","fang_make_attack.glb","10","13","","","","100","50","true","","3"
"KickerDudeMakeRecoil","fang_make_attack.glb","","25","","","","","100","","","4"
"KickerDudeMakeWin","fang_make_win.glb","","178","-1","","","","","","",""
"KickerDudeMakeWinloop","fang_make_win.glb","136","179","-1","","","","","true","",""
"KickerDudeMakeLose","fang_make_lose.glb","","172","-1","","","","","","",""
"KickerDudeMakeLoseloop","fang_make_lose.glb","136","-1","-1","","","","","true","",""
"KickerDudeMakePortrait","fang_make_portrait.glb","1","1","-1","","","","","true","",""
"ShamanDarkcircusIdle","nita_idle.scw","1","34","","","100","100","","true","",""
"ShamanDarkcircusWalk","nita_walk.scw","1","29","","170","100","100","","true","","1"
"ShamanDarkcircusAttack","nita_make_attack.glb","3","26","","","","","200","","","spine_lower_s#4"
"ShamanDarkcircusSecondary","nita_make_attack.glb","3","26","","","","","200","","","spine_lower_s#4"
"ShamanDarkcircusRecoil","nita_make_attack.glb","3","26","","","","","200","","","spine_lower_s#4"
"ShamanDarkcircusReload","nita_idle.scw","","-1","","","","","100","","","ChestBone#2"
"ShamanDarkcircusPushback","nita_pushback.scw","","-1","","","100","100","100","","","5"
"ShamanDarkcircusWin","nita_darkcircus_win.glb","1","148","","","","","","","","5"
"ShamanDarkcircusWinloop","nita_darkcircus_win.glb","102","148","","","","","","true","","1"
"ShamanDarkcircusLose","nita_darkcircus_lose.glb","1","168","","","","","","","","5"
"ShamanDarkcircusLoseloop","nita_darkcircus_lose.glb","168","168","","","","","","true","","1"
"ShamanDarkcircusProfile","nita_win.scw","88","88","","","","","","","","5"
"DuplicatorDarkcircusIdle","lolla_darkcircus_idle.glb","","-1","-1","","100","100","","true","",""
"DuplicatorDarkcircusWalk","lolla_darkcircus_walk.glb","","-1","-1","","100","100","","true","","1"
"DuplicatorDarkcircusAttack","lolla_darkcircus_attck.glb","","4","-1","","50","","","","","hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0"
"DuplicatorDarkcircusSuper","lolla_darkcircus_super.glb","","4","-1","","","","","","","hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0"
"DuplicatorDarkcircusRecoil","lolla_darkcircus_attck.glb","5","17","-1","","","","100","","","hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"DuplicatorDarkcircusSuperRecoil","lolla_darkcircus_super.glb","4","18","-1","","","","100","","","hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"DuplicatorDarkcircusPushback","lolla_darkcircus_pushback.glb","","10","-1","","20","","100","","",""
"DuplicatorDarkcircusWin","lolla_darkcircus_win.glb","","150","-1","","","","800","","",""
"DuplicatorDarkcircusWinloop","lolla_darkcircus_win.glb","105","150","-1","","800","800","","true","",""
"DuplicatorDarkcircusLose","lolla_darkcircus_lose.glb","","265","-1","","","","","","",""
"DuplicatorDarkcircusLoseloop","lolla_darkcircus_lose.glb","265","265","-1","","","","","true","",""
"DuplicatorDarkcircusPortrait","lolla_portrait.glb","","-1","-1","","","","","","",""
"ShotgunGirlBrawloweenIdle","shelly_witch_redux_idle.glb","","-1","","","100","100","","true","",""
"ShotgunGirlBrawloweenWalk","shelly_witch_redux_walk.glb","1","30","","","100","100","","true","","1"
"ShotgunGirlBrawloweenPrimary","shelly_witch_redux_attack.glb","1","5","","","","","","","","hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0"
"ShotgunGirlBrawloweenSecondary","shelly_witch_redux_attack.glb","1","5","","","","","","","","hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"ShotgunGirlBrawloweenCarlSecondary","carl_super.scw","1","59","","","200","200","200","true","","5"
"ShotgunGirlBrawloweenRecoil","shelly_witch_redux_attack.glb","6","20","","","","","100","","","hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"ShotgunGirlBrawloweenReload","shelly_witch_redux_reload.glb","1","-1","","","","","100","","","hips_s#0+L_upperLeg_s#0+R_upperLeg_s#0+R_clavicle_s#4+R_shoulder_s#4+R_elbow_s#4+R_forearm_twist_s#4+R_wrist_s#4+L_clavicle_s#4+L_shoulder_s#4+L_elbow_s#4+L_forearm_twist_s#4+L_wrist_s#4"
