"TID","MS"
"TID_CLUB_LEAGUE_ONBOARDING_DAY_2","HARI 2"
"TID_CLUB_LEAGUE_ONBOARDING_DAY_3","HARI 3"
"TID_CLUB_LEAGUE_SEASON_MAX_REWARD","Ganjaran maks:"
"TID_CLUB_SHOP_TITLE","KEDAI KELAB"
"TID_CLUB_SHOP_BUTTON","KEDAI KELAB"
"TID_CLUB_SHOP_DESC","Galakkan kemajuan anda dan beli kulit eksklusif!"
"TID_CLUB_SHOP_SKIN_BRAWLER_LOCKED","Brawler dikunci"
"TID_CLUB_SHOP_SKIN_BRAWLER_LOCKED_DESC","Buka Brawler untuk membeli kulit ini!"
"TID_CLUB_LEAGUE_SEASON_END_NOTIFICATION","HUJUNG MINGGU LIGA KELAB: Kelab anda mencapai KEDUDUKAN <RANKING> dan anda mendapat <COINS> <cEE1B39>syiling kelab</c> sebagai ganjaran!"
"TID_CLUB_LEAGUE_SEASON_END_NOTIFICATION_NO_REWARD","HUJUNG MINGGU LIGA KELAB: Kelab anda mencapai KEDUDUKAN <RANKING> tetapi anda tidak bertanding pada minggu ini. Sertai minggu seterusnya untuk mendapatkan syiling kelab!"
"TID_CLUB_LEAGUE_SEASON_REWARD_TABLE_TITLE","GANJARAN MAKSIMUM HUJUNG MINGGU"
"TID_CLUB_LEAGUE_SEASON_REWARD_TABLE_SUBTITLE","Guna semua tiket anda dalam satu minggu untuk menerima ganjaran maksimum!"
"TID_CLUB_LEAGUE_SEASON_REWARD_MAX","MAKS"
"TID_CLUB_LEAGUE_SEASON_PROMOTING_DESC","Menaikkan pangkat ke liga lebih tinggi"
"TID_CLUB_LEAGUE_SEASON_DEMOTING_DESC","Menurunkan pangkat ke liga lebih rendah"
"TID_CLUB_LEAGUE_LOOKING_FOR_TEAM","Mencari Pasukan:"
"TID_CLUB_LEAGUE_LOOKING_FOR_PLAYERS","Mencari Pemain:"
"TID_CLUB_INFO_TAB_PLAYER_RANKS","KEDUDUKAN PEMAIN"
"TID_CLUB_INFO_TAB_LEAGUE_SEASON","MINGGU LIGA KELAB"
"TID_CLUB_INFO_TAB_LEAGUE_EVENT_DAY","HARI ACARA <NUM>"
"TID_CLUB_INFO_TAB_LEAGUE_EVENT_DAY_NONE","HARI ACARA"
"TID_CLUB_MEMBER_LEAGUE_TICKETS","<NUM>/<MAX>"
"TID_CLUB_UNLOCK_ALREADY_IN_CLUB","Anda sudah berada di dalam kelab!"
"TID_LOOKING_FOR_CLUB_TEAM_FOUND_SUGGESTION","Sudah ada pasukan kelab!"
"TID_LOOKING_FOR_CLUB_PLAYERS_FOUND_SUGGESTION","Ada rakan kelab dalam talian!"
"TID_CLUB_MIGRATION_POPUP_TITLE","SELAMAT DATANG KE KELAB BAHARU ANDA"
"TID_CLUB_MIGRATION_POPUP_DESC","Semua kelab akan menyertai Liga Kelab dan setiap kelab boleh mempunyai sehingga <NUM> ahli. Ini ialah kelab baharu anda untuk menyertai pertandingan itu!\n\nKami berharap anda akan berseronok dalam liga dan kelab baharu!"
"TID_CLUB_MIGRATION_LETS_GO","JOM!"
"TID_CLUB_MIGRATION_NEW_CLUB_DESC","Anda kini ahli:"
"TID_FRIEND_STATUS_POWER_MATCH","Perlawanan Bintang"
"TID_CLAN_MEMBER_ONLINE_STATUS_16","<cE8004C>PERLAWANAN BINTANG</c>"
"TID_TEAM_MEMBER_STATUS_16","<cE8004C>PERLAWANAN BINTANG</c>"
"TID_TEAM_MEMBER_STATUS_NEW_16","PERLAWANAN BINTANG"
"TID_CLUB_INFO_COLUMN_TROPHIES","TROFI"
"TID_CLUB_INFO_COLUMN_POWER_LEAGUE_RANK","PANGKAT DALAM MOD BERPERINGKAT"
"TID_CLUB_INFO_COLUMN_LAST_ONLINE","STATUS"
"TID_CLUB_INFO_COLUMN_NAME","NAMA"
"TID_CLUB_INFO_COLUMN_TICKETS_USED","TIKET DIGUNAKAN"
"TID_CLUB_INFO_COLUMN_CLUB_TROPHIES","TROFI KELAB"
"TID_BATTLE_LOG_RANKED_CLUB_LEAGUE","PERLAWANAN BINTANG LIGA KELAB"
"TID_BATTLE_LOG_REPLAY_INFO_REPLAYS_RANKED_CLUB_LEAGUE","Capai KEDUDUKAN <RANK> untuk membuka main semula Perlawanan Bintang"
"TID_RANKED_COOLDOWN_FLOATER_CLUB_LEAGUE","Tidak boleh memulakan perlawanan. Anda digantung daripada Perlawanan Bintang Liga Kelab selama <TIME>."
"TID_MSG_RANKED_CLUB_LEAGUE_ABANDON_MATCH","Anda meninggalkan Perlawanan Bintang Liga Kelab sebelum tamat! Perbuatan berulang akan mengakibatkan penggantungan sementara daripada bermain Perlawanan Bintang Liga Kelab."
"TID_MSG_RANKED_CLUB_LEAGUE_ABANDON_MATCH_BANNED","Anda telah digantung buat sementara daripada bermain Perlawanan Bintang Liga Kelab kerana meninggalkan terlalu banyak perlawanan!\n\nKesalahan berulang akan mengakibatkan penggantungan lebih lama."
"TID_CLUB_EVENT_INFO_WIN_MATCH","MENANG"
"TID_CLUB_EVENT_INFO_DRAW_MATCH","SERI"
"TID_CLUB_EVENT_INFO_LOSE_MATCH","KALAH"
"TID_CLUB_EVENT_INFO_TEAM_UP_RANDOMS","Bentuk pasukan rawak"
"TID_CLUB_EVENT_INFO_TEAM_UP_CLUB_MEMBERS","Bentuk pasukan dengan ahli kelab"
"TID_CLUB_EVENT_INFO_CLUB_TROPHY_REWARDS","GANJARAN TROFI KELAB"
"TID_CLUB_LEAGUE_REGISTRATION_CLOSED_RACE_MESSAGE","Hei! Nampaknya anda terlambat untuk bermain pada minggu ini.\n\nPergilah lihat perlawanan kelab anda sebelum minggu seterusnya bermula!"
"TID_CLUB_LEAGUE_REGISTRATION_CLOSED_SHOP_MESSAGE","Mari lihat apa yang ada di Kedai Kelab!"
"TID_CLUB_LEAGUE_FLOW_END_OF_SEASON_LEADERBOARD_TITLE","Keputusan Akhir:"
"TID_CLUB_LEAGUE_TEASER_TITLE","LIGA KELAB"
"TID_CLUB_LEAGUE_TEASER_JOIN_CLUB","SERTAI KELAB"
"TID_CLUB_LEAGUE_TEASER_MESSAGE","Bersaing dengan Kelab anda untuk menggalakkan kemajuan & dapatkan kulit eksklusif!"
"TID_CLUB_LEAGUE_TEASER_REACH_TROPHIES_TO_UNLOCK","Capai <NUM> trofi untuk membuka kelab"
"TID_CLUB_LEAGUE_TEASER_JOIN_A_CLUB","Sertai kelab untuk bermain!"
"TID_CLUB_LEAGUE_TEASER_FIND_OUT_MORE","KETAHUI SELANJUTNYA"
"TID_CLUB_LEAGUE_EVENTS_DAYS_CURRENT_SEASON","Jadual Minggu Semasa:"
"TID_CLUB_LEAGUE_EVENTS_DAYS_NEXT_SEASON","Jadual Minggu Seterusnya:"
"TID_CLUB_LEAGUE_EVENTS_DAY_STARTS_IN","Bermula dalam: <TIME>"
"TID_CLUB_LEAGUE_EVENTS_DAY_ENDS_IN","Tamat dalam: <TIME>"
"TID_CLUB_LEAGUE_EVENTS_INFO_BUTTON","APAKAH ITU LIGA KELAB?"
"TID_CLUB_LEAGUE_EVENT_SCHEDULE_BUTTON_CURRENT_SEASON","MINGGU SEMASA"
"TID_CLUB_LEAGUE_EVENT_SCHEDULE_BUTTON_ENDS_IN","Tamat dalam <TIME>"
"TID_CLUB_LEAGUE_EVENT_SCHEDULE_BUTTON_NEXT_SEASON","MINGGU SETERUSNYA"
"TID_CLUB_LEAGUE_EVENT_SCHEDULE_BUTTON_STARTS_IN","Bermula dalam <TIME>"
"TID_CLUBS_MEMBERS_CLUB_TROPHIES","Trofi Kelab"
"TID_CLUBS_MEMBERS_TICKETS_USED","Tiket Digunakan"
"TID_CLUBS_MEMBERS_POWER_LEAGUE_RANK","Pangkat dalam mod Berperingkat"
"TID_CLUB_TEAM_INVITE","MEMBENTUK PASUKAN BERSAMA RAKAN KELAB ANDA"
"TID_SHOP_SCMAKE_INFO","Set kulit"
"TID_SKIN_GROUP_OWNED","Memiliki <NUM>/<MAX>"
"TID_SKIN_ALBUM_OWNED","Memiliki <NUM>/<MAX>"
"TID_SHOP_SCMAKE_SKINS","KULIT SUPERCELL MAKE"
"TID_SKIN_INFO_LEGENDARYSET_SKINS","Kulit Legenda"
"TID_SHOP_LEGENDARYSET_SKINS_GROUP","Kulit Legenda"
"TID_SHOP_LEGENDARYSET_TITLE","LEGENDA"
"TID_SHOP_LEGENDARYSET_INFO","Set kulit"
"TID_SHOP_HERO_OFFER_LABEL","BRAWLER BAHARU: <BRAWLER>"
"TID_MATCHMAKE_FAILED_24","Tidak cukup tiket!"
"TID_EMOTE_BUNDLE_BRAWLOWEEN_PACK","Pek pin Brawl-o-ween"
"TID_SKIN_INFO_BRAWLYWOOD","BINTANG BRAWLYWOOD"
"TID_SHOP_BRAWLYWOOD_INFO","Set kulit"
"TID_SHOP_BRAWLYWOOD_TITLE","BRAWLYWOOD"
"TID_SHOP_BRAWLYWOOD_SKINS","Kulit Brawlywood"
"TID_SHOP_OFFER_INFO_STARTER_PACK_GUARANTEED_BOX","Brawler <RARITY> rawak!"
"TID_TEAM_SETTING_TOURNAMENT_MODE","Kejohanan"
"TID_GHOST_SQUEAK_SKIN","SQUEAK HANTU"
"TID_SURGE_KONG_SKIN","SURGE KONG"
"TID_HEADLESS_RIDER_STU_SKIN","STU TANPA KEPALA"
"TID_COUNT_PENGULA_MRP_SKIN","COUNT PENGULA"
"TID_SWAMP_GENE_SKIN","GENE PAYA"
"TID_GHOST_SQUEAK_SKIN_SHOP","SQUEAK\nHANTU"
"TID_SURGE_KONG_SKIN_SHOP","SURGE\nKONG"
"TID_HEADLESS_RIDER_STU_SKIN_SHOP","STU\nTANPA KEPALA"
"TID_COUNT_PENGULA_MRP_SKIN_SHOP","COUNT\nPENGULA"
"TID_SWAMP_GENE_SKIN_SHOP","GENE\nPAYA"
"TID_DIRECTOR_BUZZ_SKIN","PENGARAH BUZZ"
"TID_DIRECTOR_BUZZ_SKIN_SHOP","PENGARAH\nBUZZ"
"TID_CAT_BURGLAR_JESSIE_SKIN","JESSIE KUCING PENCURI"
"TID_CAT_BURGLAR_JESSIE_SKIN_SHOP","JESSIE\nKUCING PENCURI"
"TID_CAPTAIN_CROW_SKIN","KAPTEN CROW"
"TID_CAPTAIN_CROW_SKIN_SHOP","KAPTEN\nCROW"
"TID_SQUEAKBUSTER_GALE_SKIN","GALE PENGHAPUS SQUEAK"
"TID_SQUEAKBUSTER_GALE_SKIN_SHOP","GALE\nPENGHAPUS SQUEAK"
"TID_B800_BULL_SKIN","B-800"
"TID_B800_BULL_SKIN_SHOP","B-800"
"TID_TRUE_GOLD_BIBI_SKIN","BIBI EMAS"
"TID_TRUE_GOLD_BIBI_SKIN_SHOP","BIBI\nEMAS"
"TID_TRUE_SILVER_BIBI_SKIN","BIBI PERAK"
"TID_TRUE_SILVER_BIBI_SKIN_SHOP","BIBI\nPERAK"
"TID_TRUE_GOLD_CARL_SKIN","CARL EMAS"
"TID_TRUE_GOLD_CARL_SKIN_SHOP","CARL\nEMAS"
"TID_TRUE_SILVER_CARL_SKIN","CARL PERAK"
"TID_TRUE_SILVER_CARL_SKIN_SHOP","CARL\nPERAK"
"TID_TRUE_GOLD_AMBER_SKIN","AMBER EMAS"
"TID_TRUE_GOLD_AMBER_SKIN_SHOP","AMBER\nEMAS"
"TID_TRUE_SILVER_AMBER_SKIN","AMBER PERAK"
"TID_TRUE_SILVER_AMBER_SKIN_SHOP","AMBER\nPERAK"
"TID_TRUE_GOLD_COLETTE_SKIN","COLETTE EMAS"
"TID_TRUE_GOLD_COLETTE_SKIN_SHOP","COLETTE\nEMAS"
"TID_TRUE_SILVER_COLETTE_SKIN","COLETTE PERAK"
"TID_TRUE_SILVER_COLETTE_SKIN_SHOP","COLETTE\nPERAK"
"TID_TRUE_GOLD_DYNAMIKE_SKIN","DYNAMIKE EMAS"
"TID_TRUE_GOLD_DYNAMIKE_SKIN_SHOP","DYNAMIKE\nEMAS"
"TID_TRUE_SILVER_DYNAMIKE_SKIN","DYNAMIKE PERAK"
"TID_TRUE_SILVER_DYNAMIKE_SKIN_SHOP","DYNAMIKE\nPERAK"
"TID_MATCHMAKE_FAILED_8","Pemadanan gagal: Acara tidak tersedia"
"TID_TEAM_ERROR_51","Permintaan penyertaan pasukan gagal: Acara tidak tersedia."
"TID_TEAM_ERROR_52","Tidak boleh menyertai pasukan: Acara tidak tersedia."
"TID_TEAM_ERROR_53","Pasukan memerlukan lebih ramai ahli."
"TID_TEAM_ERROR_54","Tidak boleh memilih acara. Acara ini hanya untuk ahli kelab."
"TID_CROSS_BOMBER","GROM"
"TID_CROSS_BOMBER_SHORT_DESC","MERIAM"
"TID_CROSS_BOMBER_DESC","Grom ialah pengawal keselamatan yang gagah perkasa dengan satu kelemahan: apabila terkenang kanak-kanak yang tidak berbelas kasihan semasa dia bekerja di tadika dulu."
"TID_CROSS_BOMBER_WEAPON","TEMAN MELETUP!"
"TID_CROSS_BOMBER_WEAPON_DESC","Grom melemparkan walkie-talkienya, Bud yang meletup! Ia meletup dalam bentuk silang, mencederakan musuh yang terperangkap di laluannya."
"TID_CROSS_BOMBER_ULTI","BOM GROM"
"TID_CROSS_BOMBER_ULTI_DESC","Grom melancarkan bom kemusnahan dengan bantuan Bud! Bom Grom melakukan kerosakan besar, memecahkan benteng dan daya letupannya menolak semua musuh ke belakang."
"TID_SPEC_ABI_CROSS_BOMBER_1","RONDAAN KAKI"
"TID_SPEC_ABI_CROSS_BOMBER_1_DESC","Apabila Super Grom dicas sepenuhnya, kelajuan pergerakannya bertambah <c00cc00><VALUE1>%</c>!"
"TID_SPEC_ABI_CROSS_BOMBER_2","FACTOR X"
"TID_SPEC_ABI_CROSS_BOMBER_2_DESC","Pembelahan daripada serangan utama Grom melakukan sehingga <c00cc00>+<VALUE1>%</c> kerosakan tambahan pada jarak maks."
"TID_ACCESSORY_CROSS_BOMBER_WATCHTOWER","MENARA PENGAWAL"
"TID_ACCESSORY_CROSS_BOMBER_WATCHTOWER_DESC","Grom mengeluarkan Menara Pengawal daripada Bom Grom yang memberikan semua sekutu penglihatan ke dalam kawasan semak yang luas. Nilai nyawa menara pengawal berkurang secara perlahan apabila masa berlalu."
"TID_HOMEPAGE_GUIDE_FIRST_GEAR","Slot pelengkap dibuka!"
"TID_HOMEPAGE_GUIDE_FIRST_GEAR_2","Pilih pelengkap pertama anda secara PERCUMA."
"TID_ITEMS_HUB_GUIDE_GADGET","Anda boleh pilih dan beli alat unik untuk <BRAWLER> di sini."
"TID_ITEMS_HUB_GUIDE_GADGET_TAB","Alat kini tersedia di sini."
"TID_ITEMS_HUB_GUIDE_STARPOWER","Anda boleh pilih dan beli kuasa bintang unik untuk <BRAWLER> di sini."
"TID_ITEMS_HUB_GUIDE_STARPOWER_TAB","Kuasa bintang kini tersedia di sini."
"TID_HEROSCREEN_GUIDE_FIRST_GADGET","Alat kini tersedia di sini."
"TID_HEROSCREEN_GUIDE_FIRST_STARPOWER","Kuasa bintang kini tersedia di sini."
"TID_FIRST_GEAR_TUTORIAL_TITLE","PELENGKAP"
"TID_FIRST_GEAR_TUTORIAL_TITLE_DESC","Dibuka!"
"TID_FIRST_GEAR_TUTORIAL_UNLOCK_POWER","KUASA"
"TID_SETTINGS_HAPTICS","MAKLUM BALAS HAPTIK"
"TID_HERO_INFO_GEAR_BLOCKED","Boleh dibeli selepas mencapai <cE05CFF>TAHAP KUASA <LEVEL></c>"
"TID_BRAWL_PASS_SEASON_8","BRAWLYWOOD"
"TID_CHOLLA_SKIN","LOLA PEMBERONTAK"
"TID_CHOLLA_SKIN_SHOP","LOLA\nPEMBERONTAK"
"TID_SKIN_INFO_WF_2021","BSC 2021"
"TID_POTATO_SQUEAK_SKIN","SQUEAK KENTANG"
"TID_POTATO_SQUEAK_SKIN_SHOP","SQUEAK\nKENTANG"
"TID_RANCID_MIKE_SKIN","MIKE BERKULAPUK"
"TID_RANCID_MIKE_SKIN_SHOP","MIKE\nBERKULAPUK"
"TID_CHICKEN_RICO_SKIN","RICO AYAM"
"TID_CHICKEN_RICO_SKIN_SHOP","RICO\nAYAM"
"TID_TEAM_AD_JOIN_FAIL_PLAYER_NOT_IN_CLUB_LEAGUE","Tidak boleh sertai. Anda bukan peserta Musim Liga Kelab pasukan ini."
"TID_TEAM_REQUEST_INVITE_FAIL_PLAYER_NOT_IN_CLUB_LEAGUE","Tidak boleh jemput. Pemain ini bukan peserta Musim Liga Kelab anda."
"TID_CLUB_LEAGUE_MIGRATION_REMAIN","Berita baik, anda akan kekal dalam kelab anda! Anda tidak terjejas oleh pengecilan kelab baru-baru ini. Jika anda tertanya-tanya apa yang berlaku kepada sesetengah ahli lain, kami telah memindahkan mereka ke kelab lain."
"TID_CLUB_LEAGUE_MIGRATION_NEW_CLUB_LEADER","Disebabkan pengecilan kelab baru-baru ini, anda telah dipindahkan ke kelab baharu. Atas sebab ini, anda telah dinaikkan pangkat sebagai presiden baharu kelab ini.\n\nSemakin besar kuasa anda, semakin besar tanggungjawab anda."
"TID_CLUB_LEAGUE_MIGRATION_NEW_CLUB_MEMBER","Disebabkan pengecilan kelab baru-baru ini, anda telah dipindahkan ke kelab baharu. Anda tidak bersendirian, sesetengah rakan kelab lama anda juga telah dipindahkan bersama anda. Anda tidak perlu terikat kepada perubahan ini dan bebas mencari dan menyertai kelab baharu."
"TID_CLUB_LEAGUE_MIGRATION_KICKED","Disebabkan pengecilan kelab baru-baru ini, anda telah dikeluarkan dari kelab sebab tidak aktif. Jika anda ingin menyertai Liga Kelab, cubalah mencari kelab baharu!"
"TID_CLUB_LEAGUE_MIGRATION_NO_CLUB_FOUND","Alamak, kami tidak dapat menemukan kelab untuk anda. Jika anda ingin bermain dalam Liga Kelab, pilihan terbaik anda adalah untuk mencari kelab baharu."
"TID_LOOKING_TOGGLE_LOOKING_FOR_A_TEAM","Anda kini ditunjukkan sebagai SEDANG MENCARI PASUKAN"
"TID_LOOKING_TOGGLE_LOOKING_FOR_PLAYERS","Pasukan anda kini ditunjukkan sebagai SEDANG MENCARI PEMAIN"
"TID_CLUB_JOIN_FAIL_FEATURE_LOCKED","Tidak boleh sertai kelab. Kelab dibuka pada <NUM> trofi."
"TID_CLUB_LEAGUE_LEAGUES_POPUP_CURRENT_LEAGUE","LIGA SEMASA"
"TID_CLUB_LEAGUE_LEAGUES_POPUP_MESSAGE","Kelab dinaikkan & diturunkan pangkat pada penghujung setiap minggu Liga Kelab!\nPanjat liga untuk meningkatkan ganjaran syiling kelab anda."
"TID_CLUB_LEAGUE_LEAGUES_POPUP_BUTTON","OKEY"
"TID_CLUB_LEAGUE_LEAGUES_POPUP_TITLE","LIGA"
"TID_IMPORTANT_MESSAGE_TITLE","NOTIS PENTING"
"TID_MSG_RANKED_CLUB_LEAGUE_ABANDON_MATCH_BANNED_AND_TICKET_PENALTY","Disebabkan anda meningglkan terlalu banyak perlawanan, anda telah digantung buat sementara daripada Perlawanan Bintang Liga Kelab. Tiket kelab juga ditolak sebagai denda.\n\nKesalahan berulang akan menyebabkan penggantungan lebih lama dan penolakan lebih banyak tiket kelab."
"TID_TEAM_ERROR_127","Jemputan gagal. Pemain tidak boleh menyertai musim Liga Kelab yang sedang berjalan!"
"TID_TEAM_ERROR_128","Jemputan gagal. Pemain tidak mempunyai Tiket Kelab yang cukup!"
"TID_TEAM_ERROR_129","Permintaan menyertai pasukan gagal. Anda tidak boleh menyertai musim Liga Kelab yang sedang berjalan!"
"TID_TEAM_ERROR_130","Tidak dapat menyertai pasukan. Anda tidak boleh menyertai musim Liga Kelab yang sedang berjalan!"
"TID_TEAM_ERROR_131","Permintaan menyertai pasukan gagal. Anda tidak mempunyai Tiket Kelab yang cukup!"
"TID_TEAM_ERROR_132","Tidak dapat menyertai pasukan. Anda tidak mempunyai Tiket Kelab yang cukup!"
"TID_KICKER_DUDE","FANG"
"TID_KICKER_DUDE_SHORT_DESC","ASASIN"
"TID_KICKER_DUDE_DESC","Fang peminat besar filem kung-fu sehinggakan hidup dia adalah tentang kung fu sahaja. Dia menawan dan penuh keyakinan. Jaga-jaga, jangan terkena tendangannya!"
"TID_KICKER_DUDE_WEAPON","KUNG FU KASUT"
"TID_KICKER_DUDE_WEAPON_DESC","Fang melakukan tendangan pantas dengan teknik tersembunyi. Jika tendangan tidak kena sasaran, kasut akan tertanggal dari kakinya!"
"TID_KICKER_DUDE_ULTI","SELINAP KE DEPAN"
"TID_KICKER_DUDE_ULTI_DESC","Fang terbang lalu melakukan tendangan bahaya yang boleh merantai 3 lagi tendangan berturut-turut ke atas musuh berdekatan apabila terkena."
"TID_SPEC_ABI_KICKER_DUDE_1","TENDANGAN SEGAR"
"TID_SPEC_ABI_KICKER_DUDE_1_DESC","Apabila Fang mengalahkan brawler musuh dengan Supernya, ia segera dicas semula, membolehkan dia menggunakan Super sekali lagi!"
"TID_SPEC_ABI_KICKER_DUDE_2","TAPAK KETUHANAN"
"TID_SPEC_ABI_KICKER_DUDE_2_DESC","Kurangkan <c00cc00><VALUE2></c> kerosakan daripada serangan yang mara sekali setiap <c00cc00><VALUE1></c> saat. Pengurangan maksimum ialah <c00cc00><VALUE3>%</c> daripada kerosakan yang mara."
"TID_ACCESSORY_KICKER_DUDE_GADGET","KUNG FU JAGUNG"
"TID_ACCESSORY_KICKER_DUDE_GADGET_DESC","Fang melemparkan segenggam biji jagung ke udara, menjadikannya hujan bertih jagung! Setiap letupan bertih melakukan <c00cc00><VALUE1></c> kerosakan."
"TID_GAME_MODE_24","PERANG TANDING"
"TID_GAME_MODE_24_DESC","Kumpul satu pasukan yang terdiri daripada 3 brawler untuk bertempur dengan pasukan lawan dalam perang tanding format penyingkiran. Setiap pusingan ialah pertempuran 1 lawan 1 dan berakhir apabila satu brawler dikalahkan. Menang 3 pusingan untuk menang perlawanan!\n\nMemilih skuad brawler yang berkesan dalam susunan yang betul boleh meningkatkan peluang kemenangan anda."
"TID_NOTIFICATION_TAG_TEAM","Peta PERANG TANDING baharu tersedia! Masa untuk memenangi Ganjaran baharu!"
"TID_TAG_TEAM_INTRO_TEXT","Kalahkan semua brawler musuh!"
"TID_REWARD_INFO_RESOURCE_CLUBCOINS","<AMOUNT> syiling kelab dikumpul"
"TID_SKIN_INFO_PIRATES","KISAH LAUTAN"
"TID_SKIN_INFO_BRAWLENTINES","HARI BRAWLENTINE"
"TID_SHOP_BRAWLIDAYS_TITLE","CUTI BRAWLER"
"TID_SHOP_BRAWLIDAYS_INFO","Set Kulit"
"TID_DONATION_GEAR_AND_LEVEL","Pemberian pelengkap: <NAME> (Tahap <LEVEL>)"
"TID_BRAWLER_INDEX","BRAWLER <NUM>"
"TID_DUPLICATE_HERO_START_GAME","Setiap Brawler hanya boleh dipilih sekali!"
"TID_SHOP_BRAWLENTINES_SKINS","Kulit Hari Brawlentine"
"TID_SHOP_BRAWLENTINES_TITLE","HARI BRAWLENTINE"
"TID_SHOP_BRAWLENTINES_INFO","Set Kulit"
"TID_EMOTE_BUNDLE_BRAWLENTINES_PACK","Set Pin Kulit Hari Brawlentine"
"TID_EMOTE_BUNDLE_BRAWLIDAYS_PACK","Set Pin Kulit Cuti Brawler"
"TID_TAGTEAM_2","Tidak Tunduk"
"TID_TAGTEAM_3","Ular Selubung"
"TID_TAGTEAM_4","Sekat dan Serang"
"TID_TAGTEAM_5","Jalan Pahlawan"
"TID_TAGTEAM_6","Takdir Penempuh"
"TID_TAGTEAM_7","Padang Burung Jenjang"
"TID_TAGTEAM_8","Sekatan Ninja"
"TID_TAGTEAM_9","Jurang Tegar"
"TID_TAGTEAM_10","Pagar Sesat Monyet"
"TID_TAGTEAM_11","Perangkap Harimau"
"TID_TAGTEAM_12","Ruang Bahaya"
"TID_MATCHMAKE_FAILED_10","Ciri ini tidak disokong"
"TID_RANKED_TEAM_SELECT_HINT_GEAR","Pilih Pelengkap anda"
"TID_SHORT_ORDINAL_1","1"
"TID_SHORT_ORDINAL_2","Ke-2"
"TID_SHORT_ORDINAL_3","Ke-3"
"TID_SHORT_ORDINAL_4","Ke-4"
"TID_SHORT_ORDINAL_5","Ke-5"
"TID_SHORT_ORDINAL_6","Ke-6"
"TID_SHORT_ORDINAL_7","Ke-7"
"TID_SHORT_ORDINAL_8","Ke-8"
"TID_SHORT_ORDINAL_9","Ke-9"
"TID_SHORT_ORDINAL_10","Ke-10"
"TID_RANKED_TEAM_SELECT_HINT_SP_GADGET_GEAR","Pilih Kuasa Bintang, Alat dan Pelengkap anda"
"TID_CLUB_LEAGUE_SEASON_END_PROMOTION_INBOX","Tahniah! Kelab anda dinaikkan pangkat <CLUBTIERS> Liga kerana mencapai KEDUDUKAN <POSITION> pada penghujung musim Liga Kelab."
"TID_EMOTE_BUNDLE_LNY2022_PACK","Set Pin Kulit Brawl Tahun Baharu Cina"
"TID_POWER_LEVEL_INFO","Tahap kuasa meningkatkan kerosakan dan nilai nyawa brawler. Naik taraf brawler menggunakan mata kuasa dan syiling.\n\nMencapai TAHAP KUASA 7 untuk membuka alat, TAHAP KUASA 9 untuk membuka kuasa bintang, TAHAP KUASA 8 & 10 untuk membuka alat, dan TAHAP KUASA 11 untuk membuka hipercas."
"TID_FURIOUS_FANG_SKIN","FANG BERANG"
"TID_FURIOUS_FANG_SKIN_SHOP","FANG\nBERANG"
"TID_CLASSIC_MIKE_SKIN","DYNAMIKE KLASIK"
"TID_CLASSIC_MIKE_SKIN_SHOP","DYNAMIKE\nKLASIK"
"TID_EL_PRIMO_VALENTINES","El CORAZÓN"
"TID_EL_PRIMO_VALENTINES_SHOP","EL\nCORAZÓN"
"TID_GRIFF_SLEIGH_SKIN","GRIFF PENUNGGANG KERETA LUNCUR SALJI"
"TID_GRIFF_SLEIGH_SKIN_SHOP","GRIFF\nPENUNGGANG KERETA LUNCUR SALJI"
"TID_SANTA_BO_SKIN","BO HO HO HO"
"TID_SANTA_BO_SKIN_SHOP","BO\nHO HO HO"
"TID_LOG_SPIKE_SKIN","SPIKE KAYU BALAK"
"TID_LOG_SPIKE_SKIN_SHOP","SPIKE\nKAYU BALAK"
"TID_XMAS_GIFT_JACKY_SKIN","JACKY HADIAH EKSPRES"
"TID_XMAS_GIFT_JACKY_SKIN_SHOP","JACKY\nHADIAH EKSPRES"
"TID_EL_PRIMO_TIGER_SKIN","EL TIGRO"
"TID_EL_PRIMO_TIGER_SKIN_SHOP","EL TIGRO"
"TID_EDGAR_SERPENT_SKIN","EDGAR OROCHI"
"TID_EDGAR_SERPENT_SKIN_SHOP","EDGAR\nOROCHI"
"TID_DRUNKEN_MASTER_BARLEY_SKIN","BARLEY PAKAR GOYANG"
"TID_DRUNKEN_MASTER_BARLEY_SKIN_SHOP","BARLEY\nPAKAR GOYANG"
"TID_NIAN_NITA_SKIN","NIAN NITA"
"TID_NIAN_NITA_SKIN_SHOP","NIAN\nNITA"
"TID_ROSA_MILITARY_SKIN","MAJOR ROSA"
"TID_ROSA_MILITARY_SKIN_SHOP","MAJOR\nROSA"
"TID_RANKED_FRIENDLY_TOGGLE_TITLE","PERLAWANAN BINTANG"
"TID_RANKED_FRIENDLY_TOGGLE_DESC","Menggunakan format yang sama seperti mod Berperingkat dengan pilih/sekat brawler dan berbilang pusingan"
"TID_RANKED_FRIENDLY_BEST_OF_TITLE","JUMLAH PUSINGAN"
"TID_RANKED_FRIENDLY_BEST_OF_DESC","Tukar bilangan pertempuran untuk dimainkan"
"TID_RANKED_FRIENDLY_TIMER_TITLE","MASA PERSEDIAAN"
"TID_RANKED_FRIENDLY_TIMER_DESC","Tukar tempoh untuk memilih Brawler"
"TID_RANKED_FRIENDLY_BEST_OF_3","3 Terbaik"
"TID_RANKED_FRIENDLY_BEST_OF_5","5 Terbaik"
