TID,JP
TID_ULTRA_DRILLER_JACKY_SKIN,ウルトラドリラー ジャッキー
TID_ULTRA_DRILLER_JACKY_SKIN_SHOP,ウルトラドリラー\nジャッキー
TID_RETRO_NANI_SKIN,レトロ ナーニ
TID_RETRO_NANI_SKIN_SHOP,レトロ\nナーニ
TID_MECHA_PALADIN_SURGE_SKIN,メカガーディアン サージ
TID_MECHA_PALADIN_SURGE_SKIN_SHOP,メカガーディアン\nサージ
TID_TRUE_SILVER_EMZ_SKIN,トゥルーシルバー EMZ
TID_TRUE_SILVER_EMZ_SKIN_SHOP,トゥルーシルバー\nEMZ
TID_TRUE_SILVER_EL_PRIMO_SKIN,トゥルーシルバー プリモ
TID_TRUE_SILVER_EL_PRIMO_SKIN_SHOP,トゥルーシルバー\nプリモ
TID_TRUE_SILVER_SHELLY_SKIN,トゥルーシルバー シェリー
TID_TRUE_SILVER_SHELLY_SKIN_SHOP,トゥルーシルバー\nシェリー
TID_TRUE_SILVER_PIPER_SKIN,トゥルーシルバー エリザベス
TID_TRUE_SILVER_PIPER_SKIN_SHOP,トゥルーシルバー\nエリザベス
TID_TRUE_SILVER_LEON_SKIN,トゥルーシルバー レオン
TID_TRUE_SILVER_LEON_SKIN_SHOP,トゥルーシルバー\nレオン
TID_TRUE_GOLD_EMZ_SKIN,トゥルーゴールド EMZ
TID_TRUE_GOLD_EMZ_SKIN_SHOP,トゥルーゴールド\nEMZ
TID_TRUE_GOLD_EL_PRIMO_SKIN,トゥルーゴールド プリモ
TID_TRUE_GOLD_EL_PRIMO_SKIN_SHOP,トゥルーゴールド\nプリモ
TID_TRUE_GOLD_SHELLY_SKIN,トゥルーゴールド シェリー
TID_TRUE_GOLD_SHELLY_SKIN_SHOP,トゥルーゴールド\nシェリー
TID_TRUE_GOLD_PIPER_SKIN,トゥルーゴールド エリザベス
TID_TRUE_GOLD_PIPER_SKIN_SHOP,トゥルーゴールド\nエリザベス
TID_TRUE_GOLD_LEON_SKIN,トゥルーゴールド レオン
TID_TRUE_GOLD_LEON_SKIN_SHOP,トゥルーゴールド\nレオン
TID_SUPER_RANGER_BROCK_SKIN,スーパー戦士 ブロック
TID_SUPER_RANGER_BROCK_SKIN_SHOP,スーパー戦士\nブロック
TID_SKIN_INFO_CAMPAIGN_13_NOT_AVAILABLE,トゥルーシルバー
TID_SKIN_INFO_CAMPAIGN_14_NOT_AVAILABLE,トゥルーゴールド
TID_BATTLE_ROYALE_45,洞窟の激動
TID_BATTLE_ROYALE_46,クラッシュコロシアム
TID_BATTLE_ROYALE_47,リバーサイドリング
TID_BATTLE_ROYALE_48,四つ葉のクローバー
TID_BATTLE_ROYALE_49,影のスピリット
TID_BATTLE_ROYALE_50,エッグシェル
TID_BATTLE_ROYALE_51,ウィルオウィスプ
TID_BATTLE_ROYALE_52,勝者の谷
TID_BATTLE_ROYALE_53,緑の渓谷
TID_GOLDRUSH_54,タイニータウン
TID_GOLDRUSH_55,大打撃
TID_GOLDRUSH_56,無謀な挑戦
TID_WANTED_29,スムーズセーリング
TID_WANTED_30,かくれんぼ
TID_BANKHEIST_29,フルビュー
TID_BANKHEIST_30,希望の挑戦
TID_KING_OF_HILL_16,塞がれた裏口
TID_KING_OF_HILL_17,スズメバチの巣
TID_KING_OF_HILL_18,境界線
TID_KING_OF_HILL_19,湖
TID_KING_OF_HILL_20,スプリット
TID_KING_OF_HILL_21,ブロックバスター
TID_KING_OF_HILL_22,オープンビジネス
TID_KING_OF_HILL_23,パラレルワールド
TID_KING_OF_HILL_24,抜け道
TID_KING_OF_HILL_25,トリプルゾーン
TID_KING_OF_HILL_26,ルーレット
TID_KING_OF_HILL_27,垂直断裂
TID_KING_OF_HILL_28,掌握
TID_EMOTE_EQUIP_NOT_OWNED_SPECIAL,コレクターズピンズです！\nそう簡単には手に入りません！
TID_EMOTE_EQUIP_NOT_OWNED_MASTERY,マスタリーピンズです！キャラクターのマスタリーロードからアンロックしましょう！
TID_LOGIN_WITH_FACEBOOK,Facebookで\nログイン
TID_TERMS_OF_SERVICE_BUTTON_TENCENT,Tencent Games ライセンスとサービス利用規約
TID_PRIVACY_POLICY_BUTTON_TENCENT,荒野乱斗隐私保护指引
TID_PARENTS_GUIDE_BUTTON_TENCENT,Tencent Games 子どものプライバシー保護のガイドライン
TID_TENCENT_LOGIN_AGREEMENTS,私は<TOS>、<PP>、<CHILDREN>および<THIRDPARTY>をよく読んだうえで、同意します。
TID_THIRD_PARTY_SHARING_BUTTON_TENCENT,サードパーティ情報共有リスト
TID_TENCENT_THIRDPARTY_INFO,サードパーティ情報共有リスト
TID_TENCENT_LOGIN_TOS,Tencent Games ライセンスとサービス利用規約
TID_TENCENT_LOGIN_PP,荒野乱斗隐私保护指引
TID_TENCENT_LOGIN_CHILDREN,Tencent Games 子どものプライバシー保護のガイドライン
TID_TENCENT_LOGIN_AGREEMENT_NOTE,ゲームを始める前に、\n<TOS>\n<PP>\n<CHILDREN>\n<THIRDPARTY>\nをよくお読みのうえ、同意してください。
TID_KING_OF_HILL_29,パワーサージ
TID_QUESTS_GMV_NOT_AVAILABLE,ゲームモードは現在利用できません
TID_IAP_SOM_072001,サマーオファー
TID_IAP_SOM_072002,いよいよ8月です！
TID_IAP_SOM_072003,いよいよ9月です！
TID_IAP_SOM_072004,大特価
TID_IAP_SOM_072005,大特価
TID_IAP_SOM_072006,もっとエメラルドが欲しい！
TID_IAP_SOM_072007,もっとエメラルドが欲しい！
TID_IAP_SOM_072008,シーズンパック！
TID_IAP_SOM_072009,ブロスタパスを購入しませんか？
TID_IAP_SOM_072010,コインが足りない！
TID_BRAWL_PASS_INFO_EXTRA_CHINA,乱斗金券每个主题季只能购买一次
TID_VALUE_MULTIPLIER,<NUM>倍
TID_AMOUNT_MULTIPLIER,x<NUM>
TID_DEVICE_LINK_CODE_VALID_TIME,コードの有効時間：
TID_CONFIRM_DEVICE_LINKING,関連づけの確認
TID_CONFIRM_DEVICE_LINK_TEXT,本当に現在のゲームデータを削除して、次のデータに置き換えますか？
TID_DEVICE_LINK_ERROR_GAME_CENTER,Game Centerにログインしていません
TID_DEVICE_LINK_ERROR_GAME_CENTER_TEXT,デバイスを関連づけるには、Game Centerにログインしてからもう一度お試しください。
TID_DEVICE_LINK_ERROR_GAME_CENTER_ANDROID,Google Playにログインしていません
TID_DEVICE_LINK_ERROR_GAME_CENTER_TEXT_ANDROID,デバイスを関連づけるには、設定画面の「Google Playにログイン」ボタンをタップし、Google Playにログインしてからもう一度お試しください。
TID_DEVICE_LINK_ERROR_TIMEOUT,関連づけコードの期限切れ
TID_DEVICE_LINK_ERROR_TIMEOUT_TEXT,この関連づけコードは期限が切れています。コードは、取得してから<time>以内に、必ず新しいデバイスに入力してください。\n\n新しいコードを取得するには、関連づけコードの画面をもう一度開いてください。
TID_DEVICE_LINK_ERROR_TOO_MANY_DEVICES,関連づけされたデバイスが多すぎます
TID_DEVICE_LINK_ERROR_TOO_MANY_DEVICES_TEXT,上限である10台のデバイスがすでに関連づけられています。\n\n利用されていないデバイスを削除するには、「ヘルプとサポート」のページから弊社までご連絡ください。
TID_DEVICE_LINK_ERROR_INVALID_LINK_CODE,関連づけコードが無効です
TID_DEVICE_LINK_ERROR_INVALID_LINK_CODE_TEXT,ご入力いただいたコードは、無効もしくは期限切れです。もう一方のデバイスに表示されているコードを正確にご入力ください。\n\nもう一度入力するには、左向き矢印のボタンをタップして前の画面に戻ってください。\n\n注意：コードの有効時間は<time>で、一度しか使用できません。関連づけ画面を閉じてから再度開くことで、いつでも新しいコードを取得できます。
TID_DEVICE_LINK_ERROR_OLD_DEVICE_NOT_ACTIVE,元のデバイスがアクティブになっていません
TID_DEVICE_LINK_ERROR_OLD_DEVICE_NOT_ACTIVE_TEXT,新しいデバイスを関連づけるには、元のデバイスがアクティブになっており、関連づけコードの画面が表示されている必要があります。
TID_DEVICE_LINKED_MAIL_ITEM,新しいデバイスにゲームデータを関連づけました。
TID_DEVICE_LINK_ERROR_NOT_ATTACHED_TITLE,Game Centerに連携されていません
TID_DEVICE_LINK_ERROR_NOT_ATTACHED,このゲームデータはGame Centerアカウントに連携されていません。進行中のゲームデータと連携していないGame Centerアカウントにログインして、ゲームを再起動してください。\n\n再起動すると、現在のゲームデータをGame Centerアカウントと連携しますか、という旨の質問が表示されるので、「はい」をタップしてください。\n\n注意：ゲームデータを一度連携すると、解除することはできないのでお気を付けください。
TID_DEVICE_LINK_ERROR_NOT_ATTACHED_TITLE_ANDROID,Google Playに連携されていません
TID_DEVICE_LINK_ERROR_NOT_ATTACHED_ANDROID,このゲームデータはGoogleアカウントに連携されていません。設定画面に戻り、進行中のゲームデータと連携していないGoogle Playアカウントにログインしてください。\n\n注意：ゲームデータを一度連携すると、解除することはできないのでお気を付けください。
TID_DEVICE_LINK_WRONG_ACCOUNT_TITLE,別のアカウントにログインしています
TID_DEVICE_LINK_WRONG_ACCOUNT,このゲームデータは、現在ログイン中のアカウントとは別のGame Centerアカウントに連携されています。\n\nGame Centerアプリからログアウトして、このゲームデータを連携しているアカウントにもう一度ログインしてください。\n\nそのうえで、再度連携してください。
TID_DEVICE_LINK_WRONG_ACCOUNT_ANDROID,このゲームデータは、現在ログイン中のアカウントとは別のGoogleアカウントに連携されています。\n\n設定画面から、現在のGoogleアカウントからログアウトして、このゲームデータを連携しているアカウントにログインしてください。\n\nそのうえで、再度連携してください。
TID_DEVICE_LINK_ERROR_ALREADY_BOUND_TO_ALL_PLATFORMS_TITLE,すでに関連づけられています
TID_DEVICE_LINK_ERROR_ALREADY_BOUND_TO_ALL_PLATFORMS,このゲームデータはすでに関連づけられています。関連づけの実行は1回のみです。
TID_DEVICE_LINK_ERROR_CODE_CURRENT_VILLAGE_TOO_HIGH,ゲームデータは上書きできません
TID_DEVICE_LINK_ERROR_CODE_CURRENT_VILLAGE_TOO_HIGH_TEXT,このゲームデータは、現在ログイン中のアカウントに連携されており、解除することはできません。\n\nすでに進行中のデータ（レベル<level>またはゲーム内購入歴あり）が存在するため、上書きすることもできません。
TID_DEVICE_LINK_ERROR_CODE_SAME_PLATFORM,関連づけコードを利用できません
TID_DEVICE_LINK_ERROR_CODE_SAME_PLATFORM_TEXT,iOSをご利用の場合は、複数のデバイスでプレイするにあたって関連づけコードを取得する必要はありません。\n\n別のiOSデバイスでプレイするには、まず元のデバイスでGame Centerにログインしていることをご確認ください。確認ができましたら、このデバイスで同じGame Centerアカウントにログインしてください。\n\nゲームデータは、Game Centerアカウントを通じて自動的に同期されます。
TID_DEVICE_LINK_ERROR_CODE_SAME_PLATFORM_TEXT_ANDROID,Androidをご利用の場合は、複数のデバイスでプレイするにあたって関連づけコードを取得する必要はありません。\n\n別のAndroidデバイスでプレイするには、まず元のデバイスでGoogle Playにログインしていることをご確認ください。確認ができましたら、このデバイスでも同様にGoogle Playにログインしてください（ゲーム内設定画面の「Google Play ログイン」からログインできます）。\n\nゲームデータは自動的に同期されます。
TID_DEVICE_LINK_ERROR_CODE_SAME_PLATFORM_TEXT_KUNLUN,Androidをご利用の場合は、複数のデバイスでプレイするにあたって関連づけコードを取得する必要はありません。\n\n別のAndroidデバイスでプレイするには、元のデバイスと同じAndroid アプリストアでブロスタをダウンロードして、同じアカウントでログインしてください。\n\nゲームデータは自動的に同期されます。
TID_DEVICE_LINK_SUCCESFULL_TITLE,関連づけ成功！
TID_DEVICE_LINK_SUCCESFULL_NEW,このデバイスはあなたのアカウントに関連づけされました。「OK」をタップしてアカウントをロードし、ゲームを始めましょう。どうぞお楽しみください！
TID_DEVICE_LINK_SUCCESFULL_OLD_NO_DEVICE,新しいデバイスがあなたのアカウントに関連づけされました！
TID_DEVICE_LINK_SUCCESFULL_OLD,次のデバイスがあなたのアカウントに関連づけされました：
TID_DEVICE_LINK_ERROR_CODE_ERROR_0_TITLE,エラー発生（100）
TID_DEVICE_LINK_ERROR_CODE_ERROR_0,何らかの問題が発生しました。もう一度お試しください。
TID_DEVICE_LINK_ERROR_CODE_ERROR_1_TITLE,エラー発生（101）
TID_DEVICE_LINK_ERROR_CODE_ERROR_1,何らかの問題が発生しました。もう一度お試しください。
TID_DEVICE_LINK_ERROR_CODE_ERROR_2_TITLE,エラー発生（102）
TID_DEVICE_LINK_ERROR_CODE_ERROR_2,何らかの問題が発生しました。もう一度お試しください。
TID_DEVICE_LINK_CONFIRMATION_PLAYER_DESC,レベル<level>
TID_DEVICE_LINK_ERROR_BOTH_HAVE_OPEN_ID,複数のデバイスでプレイするには、このデバイスでWeChatまたはQQにログインしていることをご確認ください。\n\n確認ができましたら、もう一方のデバイスでも同様にWeChatまたはQQのアカウントにログインしてください。ゲームデータは自動的に同期されます。
TID_DEVICE_LINK_ERROR_BOTH_HAVE_OPEN_ID_KUNLUN,このゲームデータはすでに関連づけられています。関連づけの実行は1回のみです。
TID_LINK_NEW_DEVICE_TITLE,デバイスを関連づける
TID_LINK_NEW_DEVICE_TEXT,ここでは、2台のデバイスでプレイする場合、またはアカウントを新しいデバイスに移行する場合の設定ができます。
TID_LINK_NEW_DEVICE_TEXT2,当てはまる項目を1つタップしてください：
TID_LINK_NEW_DEVICE_GAME_CENTER_NOTE,注意：iOSデバイスのみで、Game Centerのアカウントを利用している場合はデバイスを関連づける必要はありません。同じGame Centerのアカウントからログインしてください。
TID_LINK_NEW_DEVICE_OLD_BUTTON,これは元のデバイスです
TID_LINK_NEW_DEVICE_NEW_BUTTON,これは新しいデバイスです
TID_LINK_CODE_TITLE,関連づけコード
TID_LINK_CODE_TEXT,次に、この画面を開いたまま、もう一方のデバイスで関連づけ画面に移動し、「これは新しいデバイスです」のボタンをタップしてください。
TID_LINK_CODE_TEXT2,このコードを新しいデバイスに入力してください。
TID_LINK_CODE_WARNING_TEXT,注意：これはプレイヤー様専用のコードなので、絶対に他人に教えないでください！なお、一度関連づけると解除することはできません。
TID_LINK_DEVICES_ENTER_CODE_TITLE,関連づけコードを入力
TID_LINK_DEVICES_ENTER_CODE_TEXT,（元のデバイスで関連づけコードを取得するには、関連づけ画面に移動し、「これは元のデバイスです」のボタンをタップしてください）
TID_LINK_DEVICES_ENTER_CODE_TEXT2,ここに関連づけコードを入力してください：
TID_LINK_TARGET_IOS_BUTTON,iPhone、iPad、iPodに関連づける
TID_LINK_TARGET_IOS_BUTTON_ANDROID,Androidデバイスに関連づける
TID_LINK_TARGET_OTHER_BUTTON,他のデバイスに関連づける
TID_LINK_TARGET_DEVICE_TYPE,対象デバイス
TID_LINK_TARGET_DEVICE_TEXT,関連づけるデバイスの種類を選択してください：
TID_LINK_SAME_PLATFORM_TITLE,Game Centerと同期する
TID_LINK_SAME_PLATFORM_TITLE_ANDROID,Googleアカウントと同期する
TID_LINK_SAME_PLATFORM_TITLE_KUNLUN,あなたのアカウントと同期する
TID_LINK_SAME_PLATFORM,複数のiOSデバイスでプレイするには、このデバイスでGame Centerにログインしていることをご確認ください。\n\n確認ができましたら、もう一方のデバイスでも同様にGame Centerにログインしてください。ゲームデータは自動的に同期されます。
TID_LINK_SAME_PLATFORM_ANDROID,複数のAndroidデバイスでプレイするには、ゲーム内設定から自分のGoogleアカウントにログインしていることをご確認ください。\n\n確認ができましたら、もう一方のデバイスでも同様にGoogleアカウントにログインしてください。ゲームデータは自動的に同期されます。
TID_LINK_SAME_PLATFORM_KUNLUN,複数のAndroidデバイスでプレイするには、元のデバイスと同じAndroid アプリストアでブロスタをダウンロードして、同じアカウントでログインしてください。ゲームデータは自動的に同期されます。
TID_LINK_CANCELLED_TITLE,関連づけがキャンセルされました
TID_LINK_CANCELLED,関連づけをキャンセルしました。現在、関連づけられているデバイスはありません。
TID_LINK_CODE_GENERATE_CODE_TEXT,下の関連づけコードを使って、ゲームデータを他のAndroid アプリストアに移行しましょう。詳しいやり方はチュートリアルをご覧ください！
