TID,FR
TID_RANKED_EVENT_SOLO,COUPE STAR
TID_RANKED_EVENT_TEAMS,COUPE STAR
TID_RANKED_BUTTON_WARNING_TEAMS,Équipe de 3 joueurs requise.
TID_RANKED_BUTTON_WARNING_SOLO,Joueur seul uniquement.
TID_RANKED_START_MATCH_WARNING_TEXT_SOLO,Vous ne pouvez pas participer à un match en solo avec une équipe.
TID_RANKED_START_MATCH_WARNING_TEXT_TEAMS,Vous ne pouvez participer à un match en équipe qu'avec une équipe de trois joueurs.
TID_CHROMA_CAP_PLAY_WARNING_QUEST,Cette quête offre des crédits chromatiques
TID_CHROMA_CAP_PLAY_WARNING_CHALLENGE,Ce défi offre des crédits chromatiques
TID_GAME_INTRO_ROUND,ROUND <NUM>
TID_RANKED_LOOKING_FOR_EVENT,Sélection de l'événement
TID_GACHA_HERO_DROP_NEW_BRAWLER,NOUVEAU BRAWLER
TID_GACHA_HERO_DROP_NEW_SKIN,NOUVEAU SKIN
TID_RANKED_SEASON_ENDS_IN,Fin de la saison : <TIME>
TID_RANKED_SEASON_END_POPUP_TITLE,FIN DE LA SAISON DE COUPE STAR
TID_RANKED_SEASON_END_POPUP_HIGHEST_RANK,MEILLEUR RANG DE LA SAISON
TID_RANKED_SEASON_END_POPUP_CLAIM,RÉCUPÉRER
TID_RANKED_SEASON_END_NOTIFICATION,Récompense de la saison de Coupe star : vous avez gagné <AMOUNT> <cff00ff>points star</c> !
TID_RANKED_SEASON_END_REWARD_DESC,RÉCOMPENSE DE FIN DE SAISON
TID_RANKED_MIDSEASON_REWARD_POPUP_TITLE,RÉCOMPENSE DE COUPE STAR
TID_RANKED_MIDSEASON_REWARD_POPUP_CLAIM,RÉCUPÉRER
TID_RANKED_MIDSEASON_REWARD_POPUP_SHOW_OFFER,Voir l'offre
TID_RANKED_MIDSEASON_NOTIFICATION_RANK,RÉCOMPENSE DE COUPE STAR POUR LE RANG <RANK>
TID_RANKED_MIDSEASON_NOTIFICATION,RÉCOMPENSE DE COUPE STAR
TID_RANKED_MIDSEASON_REWARD_NEEDS_BRAWLER,Vous devez d'abord débloquer <BRAWLER>.
TID_RANKED_REWARD_QUEST_DESC_26,OPTION D'ACHAT DU SKIN
TID_REWARD_DESC_PURCHASE_OPTION_SKIN,OPTION D'ACHAT DU SKIN EXCLUSIF
TID_REWARD_DESC_PURCHASE_OPTION,OPTION D'ACHAT EXCLUSIF
TID_REWARD_DESC_PLAYER_ICON,ICÔNE DE JOUEUR EXCLUSIVE
TID_RANKED_GOAL_REWARD_NEW,NOUVEAU
TID_SKIN_INFO_CAMPAIGN_RANKED,Skin de Coupe star
TID_RANKED_MATCH_VICTORY,VICTOIRE
TID_RANKED_BRONZE_I,BRONZE I
TID_RANKED_BRONZE_II,BRONZE II
TID_RANKED_BRONZE_III,BRONZE III
TID_RANKED_SILVER_I,ARGENT I
TID_RANKED_SILVER_II,ARGENT II
TID_RANKED_SILVER_III,ARGENT III
TID_RANKED_GOLD_I,OR I
TID_RANKED_GOLD_II,OR II
TID_RANKED_GOLD_III,OR III
TID_RANKED_DIAMOND_I,DIAMANT I
TID_RANKED_DIAMOND_II,DIAMANT II
TID_RANKED_DIAMOND_III,DIAMANT III
TID_RANKED_MYTHIC_I,MYTHIQUE I
TID_RANKED_MYTHIC_II,MYTHIQUE II
TID_RANKED_MYTHIC_III,MYTHIQUE III
TID_RANKED_LEGENDARY_I,LÉGENDAIRE I
TID_RANKED_LEGENDARY_II,LÉGENDAIRE II
TID_RANKED_LEGENDARY_III,LÉGENDAIRE III
TID_RANKED_MASTERS,STAR
TID_RANKED_GOAL_PLAY_MATCHES,Participer à <NUM> matchs cette saison
TID_RANKED_GOAL_REACH_RANK,Atteindre le rang <RANK> cette saison
TID_RANKED_GOAL_WIN_MATCHES,Gagner <NUM> matchs cette saison
TID_RANKED_GOAL_WIN_BATTLES,Gagner <NUM> rounds cette saison
TID_RANKED_GET_READY_TURN,Préparez-vous !
TID_RANKED_BAN_TURN,Aux <cfcbc21>chefs d'équipe</c> de bannir
TID_RANKED_YOU_BAN_TURN,<cfcbc21>Bannissement d'un brawler</c>
TID_RANKED_OWN_TEAM_PICK_TURN,À <c94d7f4><PLAYER></c> de choisir
TID_RANKED_ENEMY_TEAM_PICK_TURN,À <cf75252><PLAYER></c> de choisir
TID_RANKED_OWN_PICK_TURN,À <cffffff>vous</c> de choisir
TID_RANKED_FINAL_TURN,<cffffff>Dernières préparations</c>
TID_ELECTRO_SNIPER,BELLE
TID_ELECTRO_SNIPER_SHORT_DESC,TIR D'ÉLITE
TID_ELECTRO_SNIPER_DESC,"Belle suscite l'adoration de son gang et, avec son électro-fusil, elle va aussi foudroyer ses adversaires !"
TID_ELECTRO_SNIPER_WEAPON,CHOQUANTE
TID_ELECTRO_SNIPER_WEAPON_DESC,"Belle tire une décharge électrique à longue portée, infligeant des dégâts aux cibles qu'elle atteint. Après un bref délai, la décharge peut rebondir vers une cible proche, lui infliger des dégâts et passer à la suivante."
TID_ELECTRO_SNIPER_ULTI,POINT FAIBLE
TID_ELECTRO_SNIPER_ULTI_DESC,Le super de Belle marque le point faible de n'importe quel ennemi touché. Les dégâts subis par l'adversaire ainsi marqué sont augmentés. Il ne peut y avoir qu'un adversaire marqué à la fois.
TID_SPEC_ABI_ELECTRO_SNIPER_1,CHARGE POSITIVE
TID_SPEC_ABI_ELECTRO_SNIPER_1_DESC,Belle obtient un bouclier de <c00cc00><VALUE1> %</c> à chaque fois que sa décharge électrique atteint une cible.
TID_SPEC_ABI_ELECTRO_SNIPER_2,À PLAT
TID_SPEC_ABI_ELECTRO_SNIPER_2_DESC,Les cibles marquées par le super de Belle sont incapables de recharger leur attaque pendant <c00cc00><VALUE2></c> seconde(s).
TID_ACCESSORY_ELECTRO_SNIPER_TRAP,ŒUF EXPLOSIF
TID_ACCESSORY_ELECTRO_SNIPER_TRAP_DESC,"Belle place au sol un piège qui explose lorsqu'un adversaire le déclenche, infligeant <c00cc00><VALUE1></c> points de dégâts et ralentissant les brawlers se trouvant dans la zone d'effet pendant <c00cc00><VALUE2></c> secondes."
TID_STICKY_BOMB,SQUEAK
TID_STICKY_BOMB_SHORT_DESC,CONTRÔLE
TID_STICKY_BOMB_DESC,"Création accidentelle du colonel Médor, Squeak est né pour rapporter !"
TID_STICKY_BOMB_WEAPON,BOMBE GLUANTE
TID_STICKY_BOMB_WEAPON_DESC,Les boules gluantes de Squeak sont instables et leur explosion redoutable ! Elles se collent aux adversaires qu'elles atteignent directement.
TID_STICKY_BOMB_ULTI,BELLE BABALLE
TID_STICKY_BOMB_ULTI_DESC,Squeak lance un blob qui explose et envoie six petites bombes gluantes dans toutes les directions.
TID_SPEC_ABI_STICKY_BOMB_1,RÉACTION EN CHAÎNE
TID_SPEC_ABI_STICKY_BOMB_1_DESC,Chaque adversaire se trouvant dans la zone d'effet d'une bombe gluante qui explose augmente les dégâts de la bombe de <c00cc00><VALUE1> %</c>.
TID_SPEC_ABI_STICKY_BOMB_2,SUPER COLLANT
TID_SPEC_ABI_STICKY_BOMB_2_DESC,Les explosions de bombes gluantes secondaires du super de Squeak ralentissent aussi les adversaires pendant <c00cc00><VALUE2></c> secondes.
TID_ACCESSORY_STICKY_BOMB_RANGE,ÉLASTIQUE
TID_ACCESSORY_STICKY_BOMB_RANGE_DESC,La prochaine bombe gluante de Squeak inflige <c00cc00><VALUE2> %</c> de dégâts supplémentaires et une portée <c00cc00><VALUE1> %</c> plus grande.
TID_RANKED2_CONFIRM_QUESTION,CHOISIR ?
TID_RANKED_PICK_ERROR_BRAWLER_NOT_OWNED,Vous n'avez pas ce brawler.
TID_RANKED_PICK_ERROR_BRAWLER_BANNED,Ce brawler est banni. Veuillez en choisir un autre.
TID_RANKED_PICK_ERROR_BRAWLER_PICKED,Ce brawler a déjà été choisi. Veuillez en choisir un autre.
TID_RANKED_PICK_ERROR_BRAWLER_UNRELEASED,Ce brawler n'est pas encore disponible en Coupe star. Veuillez en choisir un autre.
TID_RANKED_PICK_ERROR_BRAWLER_UNRELEASED_CLUB_LEAGUE,Ce brawler n'est pas encore disponible dans les matchs Star. Choisissez un autre brawler !
TID_RANKED_ERROR_BRAWLER_BLACKLISTED,Ce brawler a été désactivé par l'organisateur.
TID_RANKED_HERO_POWER,POUVOIR <NUM>
TID_RANKED_REWARD_POPUP_SEASON,SAISON <SEASON>
TID_RANKED_REWARDS_TOOL_TIP,"La Coupe star comprend deux modes 3c3 différents :\n\n- En solo, dans lequel vous combattez avec deux joueurs aléatoires de niveau similaire au vôtre.\n\n- En équipe, dans lequel vous créez votre propre équipe avant de lancer un combat.\n\nVous recevrez des récompenses de Coupe star selon le meilleur rang que vous aurez atteint, tous modes confondus."
TID_BUTTON_LEADERBOARDS,CLASSEMENT
TID_MSG_RANKED_ELO_DECAYED,Voilà déjà <INACTIVE_DAYS> jours que vous êtes inactif en <RANKED_MODE> pendant la saison <SEASON_ID> de la Coupe star. Votre score est en train de baisser ! Revenez vite !
TID_CHALLENGE_SKIN_PRIZE,<NUM> SKIN
TID_CHALLENGE_HERO_PRIZE,BRAWLER À <NUM> GEMMES
TID_CHALLENGE_SKIN_PRIZE_TITLE,Récompense\nde défi réussi
TID_RANKED_GOAL_REWARD_PROFILE_PICTURE,ICÔNE DE JOUEUR EXCLUSIVE
TID_BIBILANTE_SKIN,BILLIE JUSTICIÈRE
TID_BIBILANTE_SKIN_SHOP,BILLIE JUSTICIÈRE
TID_SMUGGLER_PENNY_SKIN,PENNY CONTREBANDIÈRE
TID_SMUGGLER_PENNY_SKIN_SHOP,PENNY\nCONTREBANDIÈRE
TID_SUPERSTAR_STU_SKIN,STU SUPERSTAR
TID_SUPERSTAR_STU_SKIN_SHOP,STU\nSUPERSTAR
TID_PSG_MIKE_SKIN,MIKE PSG
TID_PSG_MIKE_SKIN_SHOP,MIKE PSG
TID_ATT_PREPROMPT_TITLE,Informations de connexion à Facebook
TID_ATT_PREPROMPT_TEXT,"Les fonctionnalités sociales de Facebook nécessitent le partage de vos données \qBrawl Stars\q. Facebook utilise ces données à ses propres fins, comme la publicité et le traçage.\n\nSi vous voulez partager vos données avec Facebook et activer les fonctionnalités sociales, vous pouvez choisir d'autoriser.\n\nSi vous ne voulez pas partager vos données avec Facebook, vous pouvez refuser le traçage. Ce refus entraînera la suppression des fonctionnalités sociales de Facebook dans \qBrawl Stars\q. Découvrez les fonctionnalités sociales de Supercell ID respectueuses de la vie privée !"
TID_ATT_PREPROMPT_BUTTON,Continuer
TID_RANKED_SP_REWARD_TRACK_OVERLAY,Atteignez le rang <RANK> pour remporter cette récompense de fin de saison de Coupe star.
TID_RANKED_SP_REWARD_TRACK_OVERLAY_CURRENT,Voici la récompense de fin de saison correspondant à votre rang actuel.
TID_RANKED_PARTICIPATION_REWARD_TRACK_OVERLAY,Participez à <NUM> matchs supplémentaires pour débloquer cette récompense.
TID_RANKED_MILESTONE_REWARD_TRACK_OVERLAY,Atteignez le rang <RANK> pour débloquer cette récompense.
TID_CHALLENGE_BUY_LIVES_REMAINING,Achats restants : <NUM>
TID_RANKED_TEAM_SELECT_ERROR_BAN_NOT_LEADER,Seuls les chefs d'équipe peuvent bannir un brawler.
TID_RANKED_TEAM_SELECT_ERROR_BAN_ALREADY_DONE,Vous avez déjà banni un brawler.
TID_RANKED_TEAM_SELECT_ERROR_PICK_ALREADY_DONE,Vous avez déjà choisi un brawler.
TID_RANKED_TEAM_SELECT_ERROR_PICK_NOT_YOUR_TURN,Ce n'est pas à vous de choisir.
TID_RANKED_TEAM_SELECT_ERROR_BAN_NOT_BANNING,La phase de bannissement n'est pas en cours.
TID_RANKED_TEAM_SELECT_ERROR_BAN_GENERIC,Échec du bannissement (<CODE>). Veuillez réessayer plus tard.
TID_RANKED_TEAM_SELECT_ERROR_BAN_NOT_IN_TEAM,Échec du bannissement (<CODE>). Veuillez réessayer plus tard.
TID_RANKED_TEAM_SELECT_ERROR_BAN_INVALID_INPUT,Échec du bannissement (<CODE>). Veuillez réessayer plus tard.
TID_RANKED_TEAM_SELECT_ERROR_GENERIC_1,Échec du bannissement (<CODE>). Veuillez réessayer plus tard.
TID_RANKED_TEAM_SELECT_ERROR_GENERIC_2,Échec du bannissement (<CODE>). Veuillez réessayer plus tard.
TID_RANKED_TEAM_SELECT_ERROR_PICK_GENERIC,Échec du choix de brawler (<CODE>). Veuillez réessayer plus tard.
TID_RANKED_TEAM_SELECT_ERROR_NOT_OWNED,Vous n'avez pas ce brawler. Veuillez en choisir un autre.
TID_RANKED_TEAM_SELECT_ERROR_PICK_GENERIC_1,Échec du choix de brawler (<CODE>). Veuillez réessayer plus tard.
TID_RANKED_TEAM_SELECT_ERROR_PICK_GENERIC_2,Échec du choix de brawler (<CODE>). Veuillez réessayer plus tard.
TID_MSG_RANKED_SEASON_END,Vous avez atteint le rang <RANK> pour la saison <SEASON_ID> de la Coupe star. Félicitations !
TID_MATCHMAKE_FAILED_20,Échec de la recherche. Un délai d'attente est en cours. Veuillez réessayer plus tard.
TID_MATCHMAKE_FAILED_21,"Échec de la recherche. En raison d'un manque d'activité ou d'une déconnexion au cours d'un match, un délai d'attente est en cours."
TID_RANKED_MATCH_TERMINATED_REASON_GENERIC,Match interrompu (<CODE>). Veuillez réessayer.
TID_RANKED_MATCH_TERMINATED_REASON_1,Match interrompu : <NAME> s'est déconnecté(e).
TID_RANKED_MATCH_TERMINATED_REASON_2,Match interrompu : <NAME> ne répond plus.
TID_RANKED_MATCH_TERMINATED_REASON_3,Match interrompu : fin de la saison.
TID_RANKED_MATCH_TERMINATED_REASON_4,Match interrompu (<CODE>). Veuillez réessayer.
TID_RANKED_MATCH_TERMINATED_REASON_5,Match terminé : match trop long.
TID_RANKED_MATCH_TERMINATED_REASON_6,Match terminé : combat trop long.
TID_RANKED_GOAL_REWARD_PURCHASE_OPTION_SKIN,OPTION D'ACHAT DU SKIN EXCLUSIF
TID_RANKED_MATCH_TERMINATED_NAME_PLAYER,un joueur
TID_RANKED2_CONFIRM_PICKED,CHOISI
TID_ATT_NOT_GIVEN_PRINT,Les fonctionnalités sociales de Facebook sont désactivées. Modifiez vos préférences pour y accéder.
TID_CHALLENGE_LIVES_PURCHASE_ERROR_3,Impossible d'acheter plus d'essais tant qu'il vous en reste encore.
TID_CHALLENGE_LIVES_PURCHASE_ERROR_4,"Désolé, ce défi est terminé."
TID_CHALLENGE_LIVES_PURCHASE_ERROR_GENERIC,Impossible d'acheter plus d'essais pour le moment. Veuillez réessayer plus tard.
TID_RANKED_COOLDOWN_FLOATER,Impossible de lancer un match. Vous êtes suspendu de la Coupe star pendant <TIME>.
TID_RANKED_COOLDOWN_WARNING,Suspension : <TIME>
TID_RANKED_ENEMY_P1,N°1 rouge
TID_RANKED_ENEMY_P2,N°2 rouge
TID_RANKED_ENEMY_P3,N°3 rouge
TID_NOTIFICATION_RANKED_SEASON_STARTED,Une nouvelle saison de Coupe star a commencé !
TID_NOTIFICATION_RANKED_SEASON_ENDING,La saison de Coupe star se termine bientôt. Il est temps de tout donner !
TID_POWER_LEAGUE_SEASON,COUPE STAR
TID_STARTING_SOON,Prochainement...
TID_RANKED_TEAM_SELECT_HINT_PICK,Choisissez votre brawler.
TID_RANKED_TEAM_SELECT_HINT_BAN,Bannissez un brawler.
TID_RANKED_TEAM_SELECT_HINT_SP,Sélectionnez un pouvoir star.
TID_RANKED_TEAM_SELECT_HINT_SP_GADGET,Sélectionnez un pouvoir star et un gadget.
TID_RANKED_TEAM_SELECT_HINT_GADGET,Sélectionnez un gadget.
TID_RANKED_TEAM_SELECT_HINT_NO_SP_NO_GADGET,Préparez-vous !
TID_MSG_RANKED_ABANDON_MATCH,"Vous avez quitté un match de Coupe star avant sa fin. Si vous quittez trop de matchs, vous risquez une suspension temporaire de Coupe star."
TID_RANKED_REWARDS_QUALIFY,Vous devez participer à un match afin d'obtenir des récompenses.
TID_FRIEND_STATUS_RANKED,Coupe star
TID_CLAN_MEMBER_ONLINE_STATUS_15,<cff1e00>COUPE STAR</c>
TID_TEAM_MEMBER_STATUS_15,<cff1e00>COUPE STAR</c>
TID_TEAM_MEMBER_STATUS_NEW_15,COUPE STAR
TID_RANKED_TEAM_SELECT_PICK_BAN_TURN,Début de la sélection dans :
TID_RANKED_TEAM_MODE_NOT_UNLOCKED,Un joueur de l'équipe n'a pas encore débloqué ce mode.
TID_BATTLE_LOG_REPLAY_INFO_REPLAYS_RANKED,Rang <RANK> requis pour débloquer les replays de Coupe star
TID_TEAM_ERROR_RANKED_NOT_UNLOCKED,La Coupe star n'est pas encore débloquée
TID_RANKED_COINFLIP_LEADER_HEADER,Chef d'équipe
TID_ROUND_OVER,Round terminé
TID_GAME_OVER_KNOCKOUT_BLUE,Round perdu !\nMatch terminé
TID_GAME_OVER_KNOCKOUT_RED,Round remporté !\nMatch terminé
TID_KNOCKOUT_BLUE,Round perdu !
TID_KNOCKOUT_RED,Round remporté !
TID_GAME_MODE_20,HORS-JEU
TID_GAME_MODE_20_DESC,"Éliminez l'équipe adverse dans un défi en deux rounds gagnants. Attention : les brawlers éliminés ne réapparaissent pas pendant le round ! Après un certain temps, un brouillard empoisonné se répand sur la carte.\n\nLa première équipe qui gagne deux rounds remporte le match."
TID_KNOCKOUT_INTRO_TEXT,Battez les brawlers adverses !
TID_INBOX_CAPTION_72_28,DON : ICÔNE
TID_RANKED_YOUR_TURN,À vous !
TID_RANKED_BAN_YOUR_TURN,Bannissez !
TID_RANKED_PICK_YOUR_TURN,Choisissez !
TID_KNOCKOUT_TIEBREAK_BAR,Jeu décisif
TID_HOMESCREEN_INFO_RANKED_SOLO,Remportez des victoires en Coupe star pour monter dans les rangs et obtenir de meilleures récompenses.\n\nRang actuel en solo :\n<RANK>
TID_HOMESCREEN_INFO_RANKED_TEAM,Remportez des victoires en Coupe star pour monter dans les rangs et obtenir de meilleures récompenses.\n\nRang actuel en équipe :\n<RANK>
TID_NAME_TECHNICAL_ERROR_TRY_AGAIN,La vérification du nom a échoué en raison d'un problème technique. Veuillez réessayez plus tard.
TID_NOTIFICATION_KNOCKOUT,Nouvelle carte en mode Hors-jeu. Gagnez des récompenses !
TID_HERO_AND_SKIN_PREVIEW_BP_HERO,BRAWLER DU PASS BRAWL
TID_HERO_AND_SKIN_PREVIEW_BP_SKIN,SKIN EXCLUSIF DU PASS BRAWL
TID_HERO_AND_SKIN_PREVIEW_TR_HERO,BRAWLER DES TROPHÉES
TID_HERO_AND_SKIN_PREVIEW_PL_SKIN,SKIN EXCLUSIF DE LA COUPE STAR
TID_HERO_AND_SKIN_PREVIEW_CHALLENGE_SKIN,SKIN DE VICTOIRE DU DÉFI
TID_MSG_RANKED_ABANDON_MATCH_BANNED,"Vous avez quitté trop de matchs en Coupe star et vous êtes temporairement suspendu.\n\nSi vous quittez d'autres matchs, vous serez suspendu plus longtemps et votre score de rang sera diminué."
TID_MSG_RANKED_ABANDON_MATCH_BANNED_ELO,"Vous avez quitté trop de matchs en Coupe star ; vous êtes temporairement suspendu et votre score de rang a été diminué.\n\nSi vous continuez à quitter des matchs, vous serez suspendu plus longtemps et votre score de rang sera diminué davantage."
TID_BRAWL_PASS_SEASON_5,LE GANG DU BRAS D'OR
TID_ARCHVILLAIN_BEA_SKIN,BÉA SUPERMÉCHANTE
TID_ARCHVILLAIN_BEA_SKIN_SHOP,BÉA\nSUPERMÉCHANTE
TID_NEKO_BEA_SKIN,BÉA NEKO
TID_NEKO_BEA_SKIN_SHOP,BÉA\nNEKO
TID_GOLD_NEKO_BEA_SKIN,BÉA NEKO D'OR
TID_GOLD_NEKO_BEA_SKIN_SHOP,BÉA\nNEKO D'OR
TID_LANTERN_SANDY_SKIN,ÉMERI LANTERNE
TID_LANTERN_SANDY_SKIN_SHOP,ÉMERI\nLANTERNE
TID_MARSHAL_RUFFS_SKIN,SHÉRIF MÉDOR
TID_MARSHAL_RUFFS_SKIN_SHOP,SHÉRIF\nMÉDOR
TID_BELLE_GOLDHAND_SKIN,BELLE MAIN D'OR
TID_BELLE_GOLDHAND_SKIN_SHOP,BELLE\nMAIN D'OR
TID_GUNSLINGER_COLT_SKIN,COLT GÂCHETTE FOLLE
TID_GUNSLINGER_COLT_SKIN_SHOP,COLT\nGÂCHETTE FOLLE
TID_SALOON_8BIT_SKIN,A.R.K.A.D. DE SALOON
TID_SALOON_8BIT_SKIN_SHOP,A.R.K.A.D.\nDE SALOON
TID_QUICK_DRAW_EDGAR_SKIN,EDGAR TIREUR ÉCLAIR
TID_QUICK_DRAW_EDGAR_SKIN_SHOP,EDGAR\nTIREUR ÉCLAIR
TID_MISFORTUNE_TARA_SKIN,TARA LA DÉVEINE
TID_MISFORTUNE_TARA_SKIN_SHOP,TARA\nLA DÉVEINE
TID_AMBER_DE_LA_VEGA_SKIN,AMBRE DE LA VEGA
TID_AMBER_DE_LA_VEGA_SKIN_SHOP,AMBRE\nDE LA VEGA
TID_DYI_SURGE_SKIN,SURGE BRICOLEUR
TID_DYI_SURGE_SKIN_SHOP,SURGE\nBRICOLEUR
TID_MAR2021MAPS_1,Lac aux serpents
TID_MAR2021MAPS_2,Pics de la désolation
TID_MAR2021MAPS_3,Petite porte
TID_MAR2021MAPS_4,Cicatrice souvenir
TID_MAR2021MAPS_5,Ferme du ruisseau
TID_MAR2021MAPS_6,Vieille ville
TID_MAR2021MAPS_7,Dent de serpent
TID_MAR2021MAPS_8,Eaux criminelles
TID_MAR2021MAPS_9,Plaines vicieuses
TID_MAR2021MAPS_10,Rocher de la belle
TID_MAR2021MAPS_11,Passe du crâne
TID_MAR2021MAPS_12,Ville tranquille
TID_MAR2021MAPS_13,Sources hautes
TID_MAR2021MAPS_14,Ravin du bras d'or
TID_KNOCKOUT_01,Les deux bouts
TID_KNOCKOUT_02,Entre-deux
TID_KNOCKOUT_03,Échappée belle
TID_KNOCKOUT_04,Coup de jus
TID_KNOCKOUT_05,Coup de bluff
TID_KNOCKOUT_06,Serpent sinueux
TID_KNOCKOUT_07,Partage équitable
TID_TRUE_GOLD_NITA_SKIN,NITA OR MASSIF
TID_TRUE_GOLD_NITA_SKIN_SHOP,NITA\nOR MASSIF
TID_TRUE_GOLD_SPIKE,SPIKE OR MASSIF
TID_TRUE_GOLD_SPIKE_SHOP,SPIKE\nOR MASSIF
TID_TRUE_GOLD_GENE,D'JINN OR MASSIF
TID_TRUE_GOLD_GENE_SHOP,D'JINN\nOR MASSIF
TID_TRUE_SILVER_NITA_SKIN,NITA ARGENT MASSIF
TID_TRUE_SILVER_NITA_SKIN_SHOP,NITA\nARGENT MASSIF
TID_TRUE_SILVER_SPIKE,SPIKE ARGENT MASSIF
TID_TRUE_SILVER_SPIKE_SHOP,SPIKE\nARGENT MASSIF
TID_TRUE_SILVER_GENE,D'JINN ARGENT MASSIF
TID_TRUE_SILVER_GENE_SHOP,D'JINN\nARGENT MASSIF
TID_CHALLENGE_TEASER_INFO_NOUNIQUE,"<CHALLENGE> : préparez-vous !\n\nRemportez <WIN> matchs pour gagner une récompense ! Jouez avec des amis ou utilisez la \qrecherche d'équipe\q pour mettre toutes les chances de votre côté.\n\nLe défi ne dure que <DURATION> heures, alors ne le laissez pas passer !"
TID_CC_POPUP_TITLE_ANNIVERSARY,DÉFI ANNIVERSAIRE
TID_CC_POPUP_QUALIFY_INFO_GENERIC_NOUNIQUE,Réussissez le défi pour gagner la mégaboîte !
TID_QUALIFIED_INFO_GENERIC_NOUNIQUE,"Bravo, vous avez remporté : <CHALLENGE> ! Vous avez débloqué une mégaboîte gratuite !"
TID_INBOX_CAPTION_65,DON: OPTION D'ACHAT DU SKIN
TID_ROPE_DUDE,BUZZ
TID_ROPE_DUDE_SHORT_DESC,ASSASSINAT
TID_ROPE_DUDE_DESC,"Buzz est maître-nageur sur les Vélocirapides. Il est toujours sur le qui-vive, prêt à jeter sa bouée-torpille au premier venu. Le problème, c'est qu'il a tendance a en faire un poil trop."
TID_ROPE_DUDE_WEAPON,COUP DE SIFFLET
TID_ROPE_DUDE_WEAPON_DESC,"Buzz siffle un gros coup, assourdissant ses adversaires jusqu'à 5 fois dans une zone conique."
TID_ROPE_DUDE_ULTI,LANCER DE TORPILLE
TID_ROPE_DUDE_ULTI_DESC,"Buzz lance sa bouée-torpille. Si elle percute un adversaire ou un mur, Buzz se précipite vers la destination et immobilise tous les ennemis proches."
TID_SPEC_ABI_ROPE_DUDE_1,TORPILLE RENFORCÉE
TID_SPEC_ABI_ROPE_DUDE_1_DESC,La durée minimum de l'immobilisation du super de Buzz est augmentée de <c00cc00><VALUE1></c> seconde(s).
TID_SPEC_ABI_ROPE_DUDE_2,QUI-VIVE
TID_SPEC_ABI_ROPE_DUDE_2_DESC,La zone de charge du super de Buzz est augmentée de <c00cc00><VALUE1> %</c>.
TID_ACCESSORY_ROPE_DUDE_WEAK_ULTI,BOUÉE DE SECOURS
TID_ACCESSORY_ROPE_DUDE_WEAK_ULTI_DESC,"Recharge instantanément le super de Buzz, mais le prochain lancer de torpille n'immobilise pas les ennemis."
TID_DONATION_FROM_SUPPORT,CADEAU DE L'ASSISTANCE BRAWL STARS
TID_ASSAULT_SHOTGUN,GRIFF
TID_ASSAULT_SHOTGUN_SHORT_DESC,CONTRÔLE
TID_ASSAULT_SHOTGUN_DESC,"Griff est le propriétaire de la boutique de souvenirs de Starr Park. Quand les affaires vont mal, il pioche dans les pourboires de ses employés pour dépenser sans compter !"
TID_ASSAULT_SHOTGUN_WEAPON,QUITTE OU DOUBLE
TID_ASSAULT_SHOTGUN_WEAPON_DESC,"Agacé, Griff bombarde ses adversaires de pièces. Il lance trois salves qui se dispersent dans une zone conique."
TID_ASSAULT_SHOTGUN_ULTI,RETRAIT
TID_ASSAULT_SHOTGUN_ULTI_DESC,"Griff lance une poignée de billets de banque bien aiguisés. Bien trop précieux pour être jetés par la fenêtre, les billets reviennent vers lui et peuvent couper la même cible plusieurs fois. Les adversaires éloignés subissent plus de dégâts."
TID_SPEC_ABI_ASSAULT_SHOTGUN_1,POURBOIRE
TID_SPEC_ABI_ASSAULT_SHOTGUN_1_DESC,"Furieux, Griff lance ses pièces encore plus rapidement, ce qui réduit la durée d'une salve complète de <c00cc00><VALUE1> %</c>."
TID_SPEC_ABI_ASSAULT_SHOTGUN_2,COMMERCE FRUCTUEUX
TID_SPEC_ABI_ASSAULT_SHOTGUN_2_DESC,Griff récupère jusqu'à <c00cc00><VALUE1> %</c> de ses points de santé manquants toutes les <c00cc00><VALUE2></c> secondes.
TID_ACCESSORY_ASSAULT_SHOTGUN_BOMB,TIRELIRE
TID_ACCESSORY_ASSAULT_SHOTGUN_BOMB_DESC,"Griff pose une tirelire remplie de pétards qui explose après un certain temps, détruisant les obstacles à portée et infligeant <c00cc00><VALUE1></c> points de dégâts aux ennemis à proximité."
TID_KNIGHT,ASH
TID_KNIGHT_SHORT_DESC,TANK
TID_KNIGHT_DESC,"Ash déteste le ménage, mais pas autant qu'il déteste se prendre des coups ! Quand il est furieux, il devient plus rapide et dangereux... mais il finit toujours par se calmer."
TID_KNIGHT_WEAPON,COUP DE BALAIS
TID_KNIGHT_WEAPON_DESC,Ash est prêt à tout casser. Ne vous mettez pas en travers de sa route ou vous mordrez la poussière !
TID_KNIGHT_ULTI,ROBO-RATS
TID_KNIGHT_ULTI_DESC,"Des robo-rats pour faire le ménage ? Oui, mais pas que ! Ils explosent au contact des ennemis, leur infligeant des dégâts et augmentant le niveau de rage d'Ash."
TID_SPEC_ABI_KNIGHT_1,DÉBORDANT DE RAGE
TID_SPEC_ABI_KNIGHT_1_DESC,"Si Ash touche un adversaire lorsque sa charge d'attaque est pleine, il devient encore plus enragé. Son niveau de rage augmente de <c00cc00><VALUE1> %</c>."
