Name,FileName,StartFrame,EndFrame,FaceFreezeFrame,Speed,TransitionInMs,TransitionOutMs,AutoFadeMs,Looping,Priority
SniperMoonWinloop,piper_lunar_win.glb,134,213,,,,,,true,1
SniperMoonLose,piper_lunar_lose.glb,1,100,,,,,,,5
SniperMoonLoseloop,piper_lunar_lose.glb,100,100,,,,,,true,1
SniperMoonProfile,piper_lunar_portrait.glb,,,,,,,,,5
AshWin,ash_win.glb,,178,-1,,,,,,
AshWinloop,ash_win.glb,179,208,-1,,,,,true,
WallyPrinceIdle,sprout_prince_idle.glb,,-1,,,100,100,,true,
WallyPrinceWalk,sprout_prince_walk.glb,1,29,,,100,100,,true,1
WallyPrincePrimary,sprout_prince_attack.glb,,5,,,,,,,body_s#3+L_wheel_s#0+R_wheel_s#0
WallyPrinceRecoil,sprout_prince_attack.glb,5,30,,,,,100,,body_s#4+L_wheel_s#0+R_wheel_s#0
WallyPrinceReload,sprout_prince_reload.glb,,20,,,100,100,100,,body_s#0+L_arm_01_s#4+L_wheel_s#0+R_wheel_s#0
WallyPrincePushback,sprout_prince_pushback.glb,,10,,,50,100,100,,5
WallyPrinceWin,sprout_prince_win.glb,,125,,,,,,,
WallyPrinceWinloop,sprout_prince_win.glb,126,185,,,,,,true,
WallyPrinceLose,sprout_prince_lose.glb,,-1,,,,,,,
WallyPrinceLoseloop,sprout_prince_lose.glb,99,-1,,,,,,true,
WallyPrincePortrait,sprout_prince_portrait.glb,50,50,,,,,,true,
KnightPetDefaultIdle,ash_pet_idle.glb,,-1,-1,,,,,true,
AshLose,ash_lose.glb,,-1,-1,,,,,,
AshLoseloop,ash_lose.glb,98,-1,-1,,,,,true,
AshPortrait,ash_portrait.glb,,-1,-1,,,,,,
MinigunDudeQueenIdle,pam_queen_idle.glb,1,-1,,,100,100,,true,
MinigunDudeQueenWalk,pam_queen_walk.glb,1,22,,,100,100,,true,1
MinigunDudeQueenAttack,pam_queen_attack.glb,,4,,,,,,,hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0
MinigunDudeQueenSecondary,pam_queen_super.glb,,5,,,,,,,hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0
MinigunDudeQueenRecoil,pam_queen_attack.glb,4,20,,,,,100,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
MinigunDudeQueenSecondaryRecoil,pam_queen_super.glb,6,20,,,,,175,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
MinigunDudeQueenReload,pam_queen_reload.glb,,20,,,100,,100,,hips_s#1+chest_s#4+spine_lower_s#4+L_upperLeg_s#0+R_upperLeg_s#0
MinigunDudeQueenPushback,pam_queen_pushback.glb,,10,,,25,100,150,,
MinigunDudeQueenWin,pam_queen_win.glb,,159,,,,,,,5
MinigunDudeQueenWinloop,pam_queen_win.glb,160,190,,,,,,true,1
MinigunDudeQueenLose,pam_queen_lose.glb,,31,,,,,,,
MinigunDudeQueenLoseloop,pam_queen_lose.glb,32,92,,,,,,true,
MinigunDudeQueenPortrait,pam_queen_portrait.glb,,,,,,,,true,
AshNinjaWin,ash_ninja_win.glb,,124,-1,,,,,,
AshNinjaWinloop,ash_ninja_win.glb,125,-1,-1,,,,,true,
AshNinjaLose,ash_ninja_lose.glb,,120,-1,,,,,,
AshNinjaLoseloop,ash_ninja_lose.glb,121,-1,-1,,,,,true,
TrickshotDudeChickenIdle,rico_chicken_idle.glb,,-1,,,100,100,,true,
TrickshotDudeChickenWalk,rico_chicken_walk.glb,,25,,,100,100,,true,1
TrickshotDudeChickenPrimary,rico_attack.scw,5,8,,,100,,,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
TrickshotDudeChickenSecondary,rico_attack.scw,5,8,,,100,,,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
TrickshotDudeChickenRecoil,rico_attack.scw,8,30,,150,50,,100,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
TrickshotDudeChickenReload,rico_chicken_idle.glb,1,2,,,200,200,200,,
TrickshotDudeChickenPushback,rico_chicken_idle.glb,,-1,,,200,100,200,,5
TrickshotDudeChickenWin,rico_chicken_win.glb,1,132,,,,,,,
TrickshotDudeChickenWinloop,rico_chicken_win.glb,133,163,,,,,,true,
TrickshotDudeChickenLose,rico_chicken_lose.glb,1,124,,,,,,,
TrickshotDudeChickenLoseloop,rico_chicken_lose.glb,125,155,,,,,,true,
TrickshotDudeChickenProfile,rico_chicken_win.glb,1,1,,,,,,true,
TntDudeToxicIdle,dynamike_toxic_idle.glb,,-1,,,100,100,,true,0
TntDudeToxicWalk,dynamike_toxic_walk.glb,1,29,,150,100,100,,true,1
TntDudeToxicPrimary,dynamike_toxic_attack.glb,1,5,,,,,,,3
TntDudeToxicSecondary,dynamike_toxic_super.glb,1,5,,,,,,,3
TntDudeToxicRecoil,dynamike_toxic_attack.glb,5,20,,,,,100,,4
TntDudeToxicUlti,dynamike_toxic_super.glb,5,20,,,,,100,,4
TntDudeToxicReload,dynamike_toxic_walk.glb,1,5,,150,66,66,6,,spine_lower_s#0
TntDudeToxicPushback,dynamike_pushback.scw,,-1,,,100,100,100,,5
TntDudeToxicWin,dynamike_toxic_win.glb,1,128,,,,,,,
TntDudeToxicWinloop,dynamike_toxic_win.glb,129,157,,80,,,,true,
TntDudeToxicLose,dynamike_toxic_lose.glb,,139,,,,,,,
TntDudeToxicLoseloop,dynamike_toxic_lose.glb,140,170,,,,,,true,
TntDudeToxicProfile,dynamike_toxic_idle.glb,20,20,,,,,,,
StickyBombPotatoIdle,squeak_potato_idle.glb,,-1,-1,,100,100,,true,
StickyBombPotatoWalk,squeak_potato_walk.glb,,-1,-1,,100,100,,true,1
StickyBombPotatoAttack,squeak_potato_attack.glb,5,20,-1,,,,,,hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0
StickyBombPotatoRecoil,squeak_potato_attack.glb,5,20,-1,,,,100,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
StickyBombPotatoPushback,squeak_potato_pushback.glb,,-1,-1,,,,,,
StickyBombPotatoWin,squeak_potato_win.glb,,191,-1,,,,,,
StickyBombPotatoWinloop,squeak_potato_win.glb,133,191,-1,,,,,true,
StickyBombPotatoLose,squeak_potato_lose.glb,,144,-1,,,,,,
StickyBombPotatoLoseloop,squeak_potato_lose.glb,144,-1,-1,,,,,true,
StickyBombPotatoPortrait,squeak_portrait.glb,,-1,-1,,,,,,
AshNinjaIdle,ash_ninja_idle.glb,,-1,-1,,100,100,,true,
AshNinjaWalk,ash_ninja_walk.glb,,-1,-1,,,,,true,
AshNinjaAttack,ash_ninja_attack.glb,5,20,-1,,,,,,hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0
AshNinjaSuper,ash_ninja_super.glb,,-1,-1,,,,,,hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0
AshNinjaRecoil,ash_ninja_attack.glb,21,35,-1,,,,100,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
AshNinjaSuperRecoil,ash_ninja_super.glb,6,20,-1,,,,50,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
AshNinjaPushBack,ash_ninja_pushback.glb,,-1,-1,,30,100,100,,
BrockHotrodGroupProfile,brock_hotrod_win.scw,100,100,,135,74,74,,true,
CarlHotrodGroupProfile,carl_hotrod_win.scw,120,120,,135,74,,,,
MegIdle,meg_idle.glb,,-1,-1,,100,100,,true,
MegWalk,meg_walk.glb,,-1,-1,,100,100,,true,1
MegAttack,meg_attack.glb,,4,-1,,50,,,,hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0
MegSuper,meg_super.glb,,38,-1,,,,,,
MegRecoil,meg_attack.glb,4,15,-1,,,,50,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
MegSuperRecoil,meg_super.glb,30,-1,-1,,,,50,,
MegReload,meg_idle.glb,,,-1,,200,200,50,,hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0
MegMechaIdle,meg_mech_idle.glb,,-1,-1,,200,200,,true,
MegMechaWalk,meg_mech_walk.glb,,-1,-1,,200,200,,true,1
MegMechaAttack,meg_mech_attack_l.glb,,5,-1,,100,,,,hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0
MegMechaSuper,meg_mech_super.glb,,5,-1,,,,,,hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0
MegMechaRecoilL,meg_mech_attack_l.glb,2,20,-1,,,100,100,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
MegMechaRecoilR,meg_mech_attack_r.glb,2,20,-1,,,100,100,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
MegMechaSuperRecoil,meg_mech_super.glb,6,-1,-1,,,,200,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
MegMechaWin,meg_mech_win.glb,,-1,-1,,,,,,
UndertakerGreaserGroupProfile,mortis_greaser_win.scw,100,100,,135,74,74,,,
MegWin,meg_win.glb,,158,-1,,,,,,5
MegWinloop,meg_win.glb,159,186,-1,,,,,true,1
MegAddonIdle,meg_driver_idle.glb,,-1,-1,,200,200,,true,
MegAddonWalk,meg_driver_walk.glb,,-1,-1,,200,200,,true,1
MegAddonAttack,meg_driver_attack_l.glb,,5,-1,,100,,,,hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0
MegAddonSuper,meg_driver_super.glb,,5,-1,,,,,,hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0
MegAddonRecoilL,meg_driver_attack_l.glb,2,20,-1,,,100,100,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
MegAddonRecoilR,meg_driver_attack_r.glb,2,20,-1,,,100,100,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
MegAddonSuperRecoil,meg_driver_super.glb,6,-1,-1,,,,200,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
PercenterGladiatorIdle,colette_gladiator_idle.glb,1,29,-1,,100,100,,true,
PercenterGladiatorWalk,colette_gladiator_walk.glb,1,-1,-1,,100,100,,true,1
PercenterGladiatorAttack,colette_gladiator_attack.glb,1,4,-1,,,,,,hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0
PercenterGladiatorSuper,colette_gladiator_super.glb,,-1,,,50,50,50,,5
PercenterGladiatorRecoil,colette_gladiator_attack.glb,3,20,-1,,,,100,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
PercenterGladiatorWin,colette_gladiator_win.glb,1,145,,,,1000,1000,,
PercenterGladiatorLose,colette_gladiator_lose.glb,1,134,,,,,,,
PercenterGladiatorLoseloop,colette_gladiator_lose.glb,135,250,,,,,,true,
PercenterGladiatorPortrait,colette_gladiator_portrait.glb,,,,,,,,,
PercenterGladiatorWinloop,colette_gladiator_win.glb,146,220,-1,,,,,true,
ArcadeRetropolisIdle,8bit_retropolis_idle.glb,1,29,,,100,100,,true,
ArcadeRetropolisWalk,8bit_retropolis_walk.glb,1,20,,,100,100,,true,1
ArcadeRetropolisAttack,8bit_retropolis_attack.glb,1,5,,,50,,,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
ArcadeRetropolisRecoil,8bit_retropolis_attack.glb,5,-1,,,,,250,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
ArcadeRetropolisReload,8bit_reload.scw,,13,,,,,150,,hips_s#1+L_upperLeg_s#0+R_upperLeg_s#0+L_clavicle_s#4+L_shoulder_s#4+L_elbow_s#4+L_forearm_twist_s#4+L_wrist_s#4+R_clavicle_s#0+R_shoulder_s#0+R_elbow_s#0
ArcadeRetropolisPushback,8bit_pushback.scw,,-1,,,50,100,200,,
ArcadeRetropolisWin,8bit_retropolis_win.glb,1,70,,,,,,,
ArcadeRetropolisWinloop,8bit_retropolis_win.glb,71,99,,,,,,true,
ArcadeRetropolisLose,8bit_lose.scw,1,99,,,,,,,
ArcadeRetropolisLoseloop,8bit_lose.scw,100,139,,,,,,true,
ArcadeRetropolisProfile,8bit_base_cam.scw,1,1,,,,,,true,
DamageBoosterRetropolisIdle,8bit_retropolis_turret_idle.glb,,-1,,,,,,true,
DamageBoosterRetropolisSpawn,8bit_turret_spawn.scw,,-1,,,,,,true,
MegLose,meg_lose.glb,,-1,-1,,,,,,5
MegLoseloop,meg_lose.glb,,-1,-1,,,,,true,1
MegPortrait,meg_portrait.glb,,-1,-1,,,,,,
BuzzDirectorWin,buzz_director_win.glb,,115,-1,,,,,,
BuzzDirectorWinloop,buzz_director_win.glb,115,-1,-1,,,,,true,
BuzzDirectorLose,buzz_director_lose.glb,,105,-1,,,,,,
BuzzDirectorLoseloop,buzz_director_lose.glb,105,-1,-1,,,,,true,
RopeDudeDirectorIdle,buzz_director_idle.glb,1,29,-1,,100,100,,true,
RopeDudeDirectorWalk,buzz_director_walk.glb,,27,-1,,100,100,,true,1
RopeDudeDirectorAttack,buzz_director_attack.glb,,28,-1,,,,50,,hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0
RopeDudeDirectorSuperThrow,buzz_director_super_throw.glb,,18,-1,,,,,true,3
RopeDudeDirectorSuperThrowRecoil,buzz_director_super_throw.glb,3,20,-1,,,200,50,,4
RopeDudeDirectorSuperJump,buzz_director_super_jump.glb,,-1,-1,,100,,50,true,5
RopeDudeDirectorWin,buzz_director_win.glb,,147,-1,,,,,,
RopeDudeDirectorWinloop,buzz_director_win.glb,115,147,-1,,,,,true,
RopeDudeDirectorLose,buzz_director_lose.glb,,129,-1,,,,,,
RopeDudeDirectorLoseloop,buzz_director_lose.glb,105,129,-1,,,,,true,
RopeDudeDirectorPortrait,buzz_director_portrait.glb,77,77,-1,,,,,,
SpawnerDudeDraculaIdle,mrp_count_pengula_idle.glb,,28,,,100,100,100,true,1
SpawnerDudeDraculaWalk,mrp_count_pengula_walk.glb,,23,,,100,100,100,true,
SpawnerDudeDraculaAttack,mrp_count_pengula_attack.glb,,5,,,,,,,R_gunbone_01_s#4+hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
SpawnerDudeDraculaRecoil,mrp_count_pengula_attack.glb,6,20,,,,200,50,,R_gunbone_01_s#5+hips_s#5+L_upperLeg_s#0+R_upperLeg_s#0
SpawnerDudeDraculaPushBack,mrp_count_pengula_idle.glb,,28,,,100,100,100,,5
SpawnerDudeDraculaWin,mrp_count_pengula_win.glb,,153,,,,,,,5
SpawnerDudeDraculaWinloop,mrp_count_pengula_win.glb,123,155,,,,,,true,1
SpawnerDudeDraculaLose,mrp_count_pengula_lose.glb,,118,,,,,,,5
SpawnerDudeDraculaLoseloop,mrp_count_pengula_lose.glb,97,118,,,,,,true,1
SpawnerDudeDraculaPortrait,mrp_count_pengula_portrait.glb,,9,,,,,,true,5
SpawnerDudeTurretDraculaIdle,mrp_count_pengula_pet_spawn.glb,85,85,,,,,,true,1
SpawnerDudeTurretDraculaSpawn,mrp_count_pengula_pet_spawn.glb,,84,,,,,,,5
SpawnerDudeTurretDraculaSpawnLoop,mrp_count_pengula_pet_spawn.glb,85,85,,,,,,true,1
SpawnerPetDraculaIdle,mrp_count_pengula_pet_idle.glb,,-1,,,100,100,100,true,1
SpawnerPetDraculaWalk,mrp_count_pengula_pet_walk.glb,,13,,,100,100,100,true,
SpawnerPetDraculaPrimarySkill,mrp_count_pengula_pet_attack.glb,4,15,-1,,,100,100,,3
MrPPetAttack,mrp_count_pengula_pet_attack.glb,4,15,-1,,,100,100,,3
BullDudeTerminatorIdle,bull_termina_bull_idle.glb,,29,,,150,150,,true,
BullDudeTerminatorWalk,bull_termina_bull_walk.glb,,21,,,100,100,,true,1
BullDudeTerminatorPrimary,bull_termina_bull_attack.glb,1,3,,,,,,,hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0
BullDudeTerminatorSecondary,bull_termina_bull_super.glb,,21,,150,66,66,133,true,5
BullDudeTerminatorRecoil,bull_termina_bull_attack.glb,4,20,,,50,,100,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
BullDudeTerminatorReload,bull_termina_bull_idle.glb,,45,,200,250,250,250,,ChestBone#2
BullDudeTerminatorPushback,bull_rock_pushback.scw,,-1,,,100,100,100,,5
BullDudeTerminatorWin,bull_termina_bull_win.glb,,157,,,,,,,5
BullDudeTerminatorWinloop,bull_termina_bull_win.glb,97,157,,,,,,true,5
BullDudeTerminatorLose,termina_bull_lose.glb,,267,,,,,,,5
BullDudeTerminatorLoseloop,termina_bull_lose.glb,167,267,,,,,,true,5
BullDudeTerminatorProfile,termina_bull_portrait.glb,157,157,,,,,,,5
HookDudeSwampIdle,gene_swamp_idle.glb,,78,,,100,100,,true,
HookDudeSwampWalk,gene_swamp_walk.glb,1,29,,120,100,100,,true,1
HookDudeSwampAttack,gene_swamp_attack.glb,1,18,,,,,,,hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0
HookDudeSwampSecondary,gene_swamp_super.glb,1,18,,,,,,,hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0
HookDudeSwampAttackRecoil,gene_swamp_attack.glb,5,18,,,50,,100,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
HookDudeSwampSecondaryRecoil,gene_swamp_super.glb,1,18,,,100,,200,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
HookDudeSwampReload,gene_swamp_reload.glb,1,23,,,100,200,200,,spine_lower_s#2
HookDudeSwampPushback,gene_swamp_idle.glb,,78,,,200,300,500,,5
HookDudeSwampWin,gene_swamp_win.glb,,194,,,,,,,
HookDudeSwampWinloop,gene_swamp_win.glb,154,194,,,,,,true,
HookDudeSwampLose,gene_swamp_lose.glb,,158,,,100,,,,
HookDudeSwampLoseloop,gene_swamp_lose.glb,155,158,,,,,,true,
HookDudeSwampProfile,gene_swamp_portrait.glb,192,192,,,,,,,
StickyBombGhostIdle,squeak_ghost_idle.glb,,-1,-1,,100,100,,true,
StickyBombGhostWalk,squeak_ghost_walk.glb,,-1,-1,,100,100,,true,1
StickyBombGhostAttack,squeak_ghost_attack.glb,5,20,-1,,,,,,hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0
StickyBombGhostRecoil,squeak_ghost_attack.glb,5,20,-1,,,,100,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
StickyBombGhostPushback,squeak_ghost_pushback.glb,,-1,-1,,,,,,
StickyBombGhostWin,squeak_ghost_win.glb,,105,-1,,,,,,
StickyBombGhostWinloop,squeak_ghost_win.glb,70,-1,-1,,,,,true,
StickyBombGhostLose,squeak_ghost_lose.glb,,150,-1,,,,,,
StickyBombGhostLoseloop,squeak_ghost_lose.glb,150,150,-1,,,,,true,
StickyBombGhostPortrait,squeak_ghost_portrait.glb,105,105,-1,,,,,,
CrowSuperIdle,crow_superhero_idle.glb,1,29,,,100,100,,true,
CrowSuperWalk,crow_superhero_walk.glb,1,20,,,100,100,,true,1
CrowSuperPrimary,crow_superhero_attack.glb,,28,,,100,,,,hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0
CrowSuperSecondary,crow_super.glb,,45,,,50,50,200,,5
CrowSuperRecoil,crow_superhero_attack.glb,5,20,,,,50,200,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
CrowSuperReload,crow_reload.glb,1,20,,,100,50,200,,hips_s#0+chest_s#5+R_clavicle_s#0+head_s#0+L_upperLeg_s#0+R_upperLeg_s#0
CrowSuperPushback,crow_superhero_pushback.glb,1,10,,,200,100,100,,5
CrowSuperWin,crow_superhero_win.glb,,191,,,,,,,
CrowSuperWinloop,crow_superhero_win.glb,109,191,,,,,,true,
CrowSuperLose,crow_superhero_lose.glb,,176,,,,,,,
CrowSuperLoseloop,crow_superhero_lose.glb,136,176,,,,,,true,
CrowSuperProfile,crow_superhero_idle.glb,1,1,,,,,,true,
PowerLevelerKongIdle,surge_kong_idle.glb,,-1,,,100,100,,true,
PowerLevelerKongWalk,surge_kong_walk.glb,,-1,,75,100,100,,true,1
PowerLevelerKongSecondary,surge_kong_super.glb,,40,,,,,250,,4
PowerLevelerKongAttackRecoil,surge_kong_attack.glb,1,-1,,,50,,100,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
PowerLevelerKongReload,surge_kong_reload.glb,,20,,,50,100,100,,hips_s#0+chest_s#0+R_clavicle_s#4+L_clavicle_s#1+L_upperLeg_s#0+R_upperLeg_s#0
PowerLevelerKongPushback,surge_kong_pushback.glb,,10,,,50,100,100,,5
PowerLevelerKongWin,surge_kong_win.glb,,209,,,,,,,
PowerLevelerKongWinloop,surge_kong_win.glb,170,209,,,,,,true,
PowerLevelerKongLose,surge_kong_lose.glb,,142,,,,,,,
PowerLevelerKongLoseloop,surge_kong_lose.glb,143,200,,,,,,true,
PowerLevelerKongProfile,surge_kong_portrait.glb,249,-1,,,,,,,
RollerHeadlessIdle,stu_headless_idle.glb,1,29,-1,,100,100,,true,
RollerHeadlessWalk,stu_headless_walk.glb,1,29,-1,,100,100,,true,1
RollerHeadlessAttack,stu_headless_attack.glb,3,22,-1,,25,,50,,3
RollerHeadlessRecoil,stu_headless_attack.glb,3,22,-1,,,,200,,4
RollerHeadlessPushback,stu_pushback.glb,,10,-1,,25,200,100,,
RollerHeadlessWin,stu_headless_win.glb,1,210,-1,,,,,,
RollerHeadlessWinloop,stu_headless_win.glb,179,210,-1,,,,,true,
RollerHeadlessLose,stu_headless_lose.glb,,-1,-1,,,,,,
RollerHeadlessLoseloop,stu_headless_lose.glb,178,-1,-1,,,,,true,
RollerHeadlessLoseEnter,stu_headless_lose.glb,,1,-1,,,,,,
RollerHeadlessPortrait,stu_headless_portrait.glb,210,210,-1,,,,,,
LollaIdle,lolla_idle.glb,,-1,-1,,100,100,,true,
LollaWalk,lolla_walk.glb,,-1,-1,,100,100,,true,1
LollaAttack,lolla_attack.glb,,4,-1,,50,,,,hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0
LollaRecoil,lolla_attack.glb,5,17,-1,,,,100,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
JessieIdle,jessie_idle.glb,,-1,,,100,100,,true,
JessieWalk,jessie_walk.glb,,-1,,,100,100,,true,1
JessiePrimary,jessie_attack.glb,,4,,,,,,,hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0
JessieUltiAttack,jessie_idle.glb,,-1,,,200,200,10,true,5
JessieRecoil,jessie_attack.glb,1,15,,,,,100,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
JessieUltiRecoil,jessie_idle.glb,,-1,,,200,200,100,,5
JessieReload,jessie_idle.glb,,,,,200,200,200,,chest_s#2
JessiePushback,jessie_pushback.glb,,10,,,100,100,100,true,5
JessieWin,jessie_win.glb,1,150,,,,,,,
JessieWinloop,jessie_win.glb,113,150,,,,,,true,
JessieLose,jessie_lose.glb,1,99,,,,,,,
JessieLoseloop,jessie_lose.glb,62,99,,,,,,true,
JessieProfile,jessie_portrait.glb,73,73,,,,,,,
JessieTurretIdle,jessie_turret_idle.glb,,-1,-1,,50,50,,true,
JessieTurretAttack,jessie_turret_attack.glb,,11,-1,,,,20,,
JessieTurretSpawn,jessie_turret_spawn.glb,,-1,-1,,,,50,,
BlowerBustersIdle,gale_squeakbuster_idle.glb,1,59,,,200,200,,true,
BlowerBustersWalk,gale_squeakbuster_walk.glb,1,22,,,200,200,,true,1
BlowerBustersPrimary,gale_squeakbuster_attack.glb,1,5,,,,,,,hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0
BlowerBustersRecoil,gale_squeakbuster_attack.glb,5,20,,,,,50,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
BlowerBustersPushback,gale_squeakbuster_pushback.glb,1,10,,,20,100,100,true,5
BlowerBustersWin,gale_squeakbuster_win.glb,1,185,,,,,,,5
BlowerBustersWinloop,gale_squeakbuster_win.glb,86,185,,,,,,true,1
BlowerBustersLose,gale_squeakbuster_lose.glb,1,150,,,,,,,
BlowerBustersLoseloop,gale_squeakbuster_lose.glb,102,150,,,,,,true,
BlowerBustersPortrait,gale_squeakbuster_portrait.glb,1,1,,,,,,true,
LollaSuper,lolla_super.glb,,4,-1,,,,,,hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0
LollaSuperRecoil,lolla_super.glb,4,18,-1,,,,100,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
LollaPushback,lolla_pushback.glb,,10,-1,,20,,100,,
LollaWin,lolla_win.glb,,-1,-1,,,,800,,
LollaWinloop,lolla_idle.glb,,-1,-1,,800,800,,true,
MechanicThiefIdle,jessie_thief_idle.glb,,-1,,,100,100,,true,
MechanicThiefWalk,jessie_thief_walk.glb,,-1,,,100,100,,true,1
MechanicThiefPrimary,jessie_thief_attack.glb,,4,,,,,,,hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0
MechanicThiefUltiAttack,jessie_thief_idle.glb,,-1,,,200,200,10,true,5
MechanicThiefRecoil,jessie_thief_attack.glb,2,15,,,,,100,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
MechanicThiefUltiRecoil,jessie_thief_idle.glb,,-1,,,200,200,100,,5
MechanicThiefReload,jessie_thief_idle.glb,,,,,200,200,200,,chest_s#2
MechanicThiefPushback,jessie_thief_pushback.glb,,10,,,100,100,100,,5
MechanicThiefWin,jessie_thief_win.glb,1,153,,,,,,,
MechanicThiefWinloop,jessie_thief_win.glb,121,153,,,,,,true,
MechanicThiefLose,jessie_thief_lose.glb,1,187,,,,,,,
MechanicThiefLoseloop,jessie_thief_lose.glb,155,187,,,,,,true,
MechanicThiefProfile,jessie_thief_portrait.glb,,,,,,,,true,
MechanicTurretThiefIdle,jessie_thief_turret_idle.glb,,-1,-1,,50,50,,true,
MechanicTurretThiefAttack,jessie_thief_turret_attack.glb,,11,-1,,,,20,,
MechanicTurretThiefSpawn,jessie_thief_turret_spawn.glb,,18,-1,,,,50,,
LollaLose,lolla_lose.glb,,33,-1,,,,,,
LollaLoseloop,lolla_lose.glb,34,-1,-1,,,,,true,
LollaPortrait,lolla_portrait.glb,,-1,-1,,,,,,
DuplicatorCholaIdle,lolla_chola_idle.glb,,-1,-1,,100,100,,true,
DuplicatorCholaWalk,lolla_chola_walk.glb,,-1,-1,,100,100,,true,1
DuplicatorCholaAttack,lolla_chola_attack.glb,,4,-1,,50,,,,hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0
DuplicatorCholaSuper,lolla_chola_super.glb,,4,-1,,,,,,hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0
DuplicatorCholaRecoil,lolla_chola_attack.glb,5,17,-1,,,,100,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
DuplicatorCholaSuperRecoil,lolla_chola_super.glb,4,18,-1,,,,100,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
DuplicatorCholaPushback,lolla_chola_pushback.glb,,10,-1,,20,,100,,
DuplicatorCholaWin,lolla_chola_win.glb,,143,-1,,,,800,,
DuplicatorCholaWinloop,lolla_chola_win.glb,95,143,-1,,800,800,,true,
DuplicatorCholaLose,lolla_chola_lose.glb,,201,-1,,,,,,
DuplicatorCholaLoseloop,lolla_chola_lose.glb,157,201,-1,,,,,true,
DuplicatorCholaPortrait,lolla_chola_portrait.glb,,,-1,,,,,,
GromIdle,grom_idle.glb,1,33,,,200,200,,true,
GromWalk,grom_walk.glb,1,26,,120,150,150,,true,1
GromAttack,grom_attack.glb,,5,,,,100,50,,hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0
GromSecondary,grom_attack.glb,3,20,,,100,100,50,,5
GromRecoil,grom_attack.glb,5,20,,,,,50,,hips_s#5+L_upperLeg_s#0+R_upperLeg_s#0
GromPushback,grom_idle.glb,,10,,,50,100,50,,5
GromWin,grom_win.glb,1,111,,,,200,,,5
GromWinloop,grom_winloop.glb,1,33,,,100,100,,true,1
