"Name","Conf","Disabled","Campaigns","IconOverride","SkinGroupId","ObtainType","ObtainTypeCN","LastChance","MasterSkin","PetSkin","PetSkin2","PriceClubCoins","PriceStarPoints","PriceBling","PriceGems","DiscountPriceGems","PriceCoins","Rarity","TID","ShopTID","Features","CommunityCredit","MaterialsFile","BlueTexture","RedTexture","BlueSpecular","RedSpecular","OutlineShader","PackOfferAnimOverride","BattleIntroXOffset","BattleIntroZOffset","BattleIntroVFX","DisableCatalogRelease","CatalogPreRequirementSkin","CatalogNewDaysAdjustment","NotInCatalogTID"
"","","","LNY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LuchadorCorazon","LuchadorCorazon","","BRAWLENTINES","emoji_primo_stvalentines","","","","","","","","","","2750","79","69","","SUPER_RARE","TID_EL_PRIMO_VALENTINES","TID_EL_PRIMO_VALENTINES_SHOP","MODEL,TEXTURE,VFX","","","primo_corazon_tex.pvr","primo_corazon_tex.pvr","primo_corazon_tex.pvr","primo_corazon_tex.pvr","","","","","","","","",""
"45f335e0e6258ff7ea857ed4e080ab20c03f7c32","BallDefault","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"cd4ea046e9752441fd9f32094207b64d5f5e41d6","BallDefault","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DrillerGift","DrillerGift","","BRAWLIDAYS","emoji_jacky_xmas","","3","3","","","","","","","2750","79","","","SUPER_RARE","TID_XMAS_GIFT_JACKY_SKIN","TID_XMAS_GIFT_JACKY_SKIN_SHOP","MODEL,TEXTURE,VFX","","","","","","","","","","","","","","",""
"BowDudeSanta","BowDudeSanta","","BRAWLIDAYS","emoji_bo_xmas","","3","3","","","BowDudeTotemDefault","","","","2750","79","","","SUPER_RARE","TID_SANTA_BO_SKIN","TID_SANTA_BO_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","bo_santa_tex.pvr","bo_santa_tex.pvr","bo_santa_tex.pvr","bo_santa_tex.pvr","","","","","","","","",""
"RosaBP","RosaBP","","BRAWLPASS","emoji_rosa_LNY2022","","3","3","","","","","","","5000","149","","","EPIC","TID_ROSA_MILITARY_SKIN","TID_ROSA_MILITARY_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","","","","","","","","","","","","",""
"","","","LNY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CactusLog","CactusLog","","BRAWLIDAYS","emoji_spike_xmas","","3","3","","","","","","","2750","79","","","SUPER_RARE","TID_LOG_SPIKE_SKIN","TID_LOG_SPIKE_SKIN_SHOP","MODEL,TEXTURE,VFX","","","spike_log_tex.pvr","spike_log_tex.pvr","spike_log_tex.pvr","spike_log_tex.pvr","","","","","","","","",""
"DrillerGold","DrillerGold","","GOLD","","","","","","","","","","","","","","25000","COLLECTORS","TID_TRUE_GOLD_JACKY_SKIN","TID_TRUE_GOLD_JACKY_SKIN_SHOP","MODEL,TEXTURE","","gold_materials_clip.scw","jacky_gold_tex.pvr","jacky_gold_tex.pvr","jacky_gold_tex.pvr","jacky_gold_tex.pvr","","","","","","","","",""
"DrillerSilver","DrillerSilver","","SILVER","","","","","","","","","","","","","","10000","COLLECTORS","TID_TRUE_SILVER_JACKY_SKIN","TID_TRUE_SILVER_JACKY_SKIN_SHOP","MODEL,TEXTURE","","silver_materials_clip.scw","jacky_silver_tex.pvr","jacky_silver_tex.pvr","jacky_silver_tex.pvr","jacky_silver_tex.pvr","","","","","","","","",""
"IceDudeGold","IceDudeGold","","GOLD","","","","","","","","","","","","","","25000","COLLECTORS","TID_TRUE_GOLD_LOU_SKIN","TID_TRUE_GOLD_LOU_SKIN_SHOP","MODEL,TEXTURE","","gold_materials.scw","lou_gold_tex.pvr","lou_gold_tex.pvr","lou_gold_tex.pvr","lou_gold_tex.pvr","","","","","","","","",""
"IceDudeSilver","IceDudeSilver","","SILVER","","","","","","","","","","","","","","10000","COLLECTORS","TID_TRUE_SILVER_LOU_SKIN","TID_TRUE_SILVER_LOU_SKIN_SHOP","MODEL,TEXTURE","","silver_materials.scw","lou_silver_tex.pvr","lou_silver_tex.pvr","lou_silver_tex.pvr","lou_silver_tex.pvr","","","","","","","","",""
"ArtilleryDudeGold","ArtilleryDudeGold","","GOLD","","","","","","","ArtilleryDudeTurretTrueGold","ArtilleryDudeCoverDefault","","","","","","25000","COLLECTORS","TID_TRUE_GOLD_PENNY_SKIN","TID_TRUE_GOLD_PENNY_SKIN_SHOP","MODEL,TEXTURE","","gold_materials.scw","penny_gold_tex.pvr","penny_gold_tex.pvr","penny_gold_tex.pvr","penny_gold_tex.pvr","","","","","","","","",""
"ArtilleryDudeSilver","ArtilleryDudeSilver","","SILVER","","","","","","","ArtilleryDudeTurretTrueSilver","ArtilleryDudeCoverDefault","","","","","","10000","COLLECTORS","TID_TRUE_SILVER_PENNY_SKIN","TID_TRUE_SILVER_PENNY_SKIN_SHOP","MODEL,TEXTURE","","silver_materials.scw","penny_silver_tex.pvr","penny_silver_tex.pvr","penny_silver_tex.pvr","penny_silver_tex.pvr","","","","","","","","",""
"RosaGold","RosaGold","","GOLD","","","","","","","","","","","","","","25000","COLLECTORS","TID_TRUE_GOLD_ROSA_SKIN","TID_TRUE_GOLD_ROSA_SKIN_SHOP","MODEL,TEXTURE","","rosa_gold_materials.scw","","","","","","","","","","","","",""
"RosaSilver","RosaSilver","","SILVER","","","","","","","","","","","","","","10000","COLLECTORS","TID_TRUE_SILVER_ROSA_SKIN","TID_TRUE_SILVER_ROSA_SKIN_SHOP","MODEL,TEXTURE","","rosa_silver_materials.scw","","","","","","","","","","","","",""
"SafeVoxel","SafeVoxel","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AssaultShotgunSled","AssaultShotgunSled","","BRAWLIDAYS","emoji_griff_xmas","","3","3","","","","","","","5000","149","","","EPIC","TID_GRIFF_SLEIGH_SKIN","TID_GRIFF_SLEIGH_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","griff_sled_tex.pvr","griff_sled_tex.pvr","griff_sled_tex.pvr","griff_sled_tex.pvr","","","","-100","","","","",""
"CrossBomberVisionTowerDefault","CrossBomberVisionTowerDefault","","","","","","","","","","","","","","","","","","","","","","","grom_tex.pvr","grom_tex.pvr","grom_tex.pvr","grom_tex.pvr","","","","","","","","",""
"KickerDudeFurious","KickerDudeFurious","","BRAWLPASS","","","3","3","","","","","","","5000","149","","","EPIC","TID_FURIOUS_FANG_SKIN","TID_FURIOUS_FANG_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","fang_fireball_tex.pvr","fang_fireball_tex.pvr","fang_fireball_tex.pvr","fang_fireball_tex.pvr","","","","","","","","",""
"ShamanPetDragon","ShamanPetDragon","","","","","","","","","","","","","","","","","","","","","","","nita_bear_nian_tex.pvr","nita_bear_nian_tex.pvr","nita_bear_nian_tex.pvr","nita_bear_nian_tex.pvr","","","","","","","","",""
"TntDudeRetro","TntDudeRetro","","ANNIVERSARY2021","","","3","3","","","","","","","5000","149","","","EPIC","TID_CLASSIC MIKE_SKIN","TID_CLASSIC MIKE_SKIN_SHOP","MODEL,TEXTURE","","","dynamike_retro_tex.pvr","dynamike_retro_tex.pvr","dynamike_retro_tex.pvr","dynamike_retro_tex.pvr","","","","","","","","",""
"ArtilleryDudeTurretTrueGold","ArtilleryDudeTurretTrueGold","","","","","","","","","","","","","","","","","","","","","","gold_materials.scw","penny_gold_tex.pvr","penny_gold_tex.pvr","penny_gold_tex.pvr","penny_gold_tex.pvr","","","","","","","","",""
"ArtilleryDudeTurretTrueSilver","ArtilleryDudeTurretTrueSilver","","","","","","","","","","","","","","","","","","","","","","silver_materials.scw","penny_silver_tex.pvr","penny_silver_tex.pvr","penny_silver_tex.pvr","penny_silver_tex.pvr","","","","","","","","",""
"FleaDefault","FleaDefault","","","","","","","","","","","","","","","","","","","","","","","eve_tex.pvr","eve_tex.pvr","eve_tex.pvr","eve_tex.pvr","","","","","","","","",""
"FleaPetDefault","FleaPetDefault","","","","","","","","","","","","","","","","","","","","","","","eve_tex.pvr","eve_tex.pvr","eve_tex.pvr","eve_tex.pvr","","","","","","","","",""
"FleaBigEggDefault","FleaBigEggDefault","","","","","","","","","","","","","","","","","","","","","","","eve_tex.pvr","eve_tex.pvr","eve_tex.pvr","eve_tex.pvr","","","","","","","","",""
"ClusterBombDudeShooky","ClusterBombDudeShooky","","BT21","","","","8","","","ClusterBombPetShooky","","","","","149","","","EPIC","TID_BT21_TICK_SKIN","TID_BT21_TICK_SKIN_SHOP","TEXTURE,ANIM,VFX","","","tick_shooky_tex.pvr","tick_shooky_tex.pvr","tick_shooky_tex.pvr","tick_shooky_tex.pvr","","","","200","","","","",""
"ClusterBombPetShooky","ClusterBombPetShooky","","","","","","","","","","","","","","","","","","","","","","","tick_shooky_tex.pvr","tick_shooky_tex.pvr","tick_shooky_tex.pvr","tick_shooky_tex.pvr","","","","","","","","",""
"BaseballRj","BaseballRj","","BT21","","","","8","","","","","","","","149","","","EPIC","TID_BT21_BIBI_SKIN","TID_BT21_BIBI_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","bibi_rj_tex.pvr","bibi_rj_tex.pvr","bibi_rj_tex.pvr","bibi_rj_tex.pvr","","","","","","","","",""
"SandstormKoya","SandstormKoya","","BT21","","","","8","","","","","","","","149","","","EPIC","TID_BT21_SANDY_SKIN","TID_BT21_SANDY_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","sandy_koya_tex.pvr","sandy_koya_tex.pvr","sandy_koya_tex.pvr","sandy_koya_tex.pvr","","","","","","","","",""
"EnragerVine","EnragerVine","","BIODOME","emoji_edgar_biodome","","","","","","","","","","5000","149","129","","EPIC","TID_DOCTOR_EDGAR_SKIN","TID_DOCTOR_EDGAR_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","edgar_plant_tex.pvr","edgar_plant_tex.pvr","edgar_plant_tex.pvr","edgar_plant_tex.pvr","","","","","","","","",""
"TrickshotDudeFirefly","TrickshotDudeFirefly","","BRAWLPASS","emoji_rico_biodome","","","","","","","","","","2750","79","69","","SUPER_RARE","TID_FIREFLY_RICO_SKIN","TID_FIREFLY_RICO_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","rico_firefly_tex.pvr","rico_firefly_tex.pvr","rico_firefly_tex.pvr","rico_firefly_tex.pvr","","","-100","-500","","","","",""
"","","","BIODOME","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MechaDudeRhino","MechaDudeRhino","","BIODOME","emoji_meg_biodome","","","","","","MechaDudeBigRhino","","","","2750","79","69","","SUPER_RARE","TID_STAG_BEETLE_MEG_SKIN","TID_STAG_BEETLE_MEG_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","meg_beetle_tex.pvr","meg_beetle_tex.pvr","meg_beetle_tex.pvr","meg_beetle_tex.pvr","","","","","","","","",""
"MechaDudeBigRhino","MechaDudeBigRhino","","","","","","","","","","","","","","","","","","","","","","","meg_mecha_beetle_tex.pvr","meg_mecha_beetle_tex.pvr","meg_mecha_beetle_tex.pvr","meg_mecha_beetle_tex.pvr","","","","","","","","",""
"BullDudeLion","BullDudeLion","","CLUBLEAGUE","","","","","","","","","2500","","","","","","","TID_SAVAGE_BULL_SKIN","TID_SAVAGE_BULL_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","bull_lion_tex.pvr","bull_lion_tex.pvr","bull_lion_tex.pvr","bull_lion_tex.pvr","","","-500","","","","","",""
"BowDudeWasp","BowDudeWasp","","RANKED_OLD","emoji_bo_biodome","","","","","","","","","","5000","149","129","","EPIC","TID_WASP_BO_SKIN","TID_WASP_BO_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","bo_wasp_tex.pvr","bo_wasp_tex.pvr","bo_wasp_tex.pvr","bo_wasp_tex.pvr","","","-300","","","","","",""
"SpawnerDudeFly","SpawnerDudeFly","","BIODOME","emoji_mrp_biodome","","","","","","SpawnerDudeTurretFly","SpawnerPetFly","","","2750","79","69","","SUPER_RARE","TID_MR_FLY_SKIN","TID_MR_FLY_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","mrp_fly_tex.pvr","mrp_fly_tex.pvr","mrp_fly_tex.pvr","mrp_fly_tex.pvr","","","","","","","","",""
"SpawnerDudeTurretFly","SpawnerDudeTurretFly","","","","","","","","","","","","","","","","","","","","","","","mrp_fly_spawner_tex.pvr","mrp_fly_spawner_tex.pvr","mrp_fly_spawner_tex.pvr","mrp_fly_spawner_tex.pvr","","","","","","","","",""
"SpawnerPetFly","SpawnerPetFly","","","","","","","","","","","","","","","","","","","","","","","mrp_fly_spawner_tex.pvr","mrp_fly_spawner_tex.pvr","mrp_fly_spawner_tex.pvr","mrp_fly_spawner_tex.pvr","","","","","","","","",""
"CrossBomberEaster","CrossBomberEaster","","BUNNY_BRIGADE","","","","","","","","","","","2750","79","69","","SUPER_RARE","TID_BUNNY_GROM_SKIN","TID_BUNNY_GROM_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","grom_easter_tex.pvr","grom_easter_tex.pvr","grom_easter_tex.pvr","grom_easter_tex.pvr","","","","","","","","",""
"RosaMantis","RosaMantis","","BIODOME","emoji_rosa_biodome","","","","","","","","","","5000","149","129","","EPIC","TID_MANTIS_ROSA_SKIN","TID_MANTIS_ROSA_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","","","","","","","","-300","","","","",""
"FleaSpaceCactus","FleaSpaceCactus","","BRAWLPASS","","","","","","","FleaBigEggSpaceCactus","FleaPetSpaceCactus","","","5000","149","129","","EPIC","TID_SPIKY_EVE_SKIN","TID_SPIKY_EVE_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","eve_space_cactus_tex.pvr","eve_space_cactus_tex.pvr","eve_space_cactus_tex.pvr","eve_space_cactus_tex.pvr","","","","","","","","",""
"FleaPetSpaceCactus","FleaPetSpaceCactus","","","","","","","","","","","","","","","","","","","","","","","eve_space_cactus_tex.pvr","eve_space_cactus_tex.pvr","eve_space_cactus_tex.pvr","eve_space_cactus_tex.pvr","","","","","","","","",""
"FleaBigEggSpaceCactus","FleaBigEggSpaceCactus","","","","","","","","","","","","","","","","","","","","","","","eve_space_cactus_tex.pvr","eve_space_cactus_tex.pvr","eve_space_cactus_tex.pvr","eve_space_cactus_tex.pvr","","","","","","","","",""
"PayloadDefault","PayloadDefault","","","","","","","","","","","","","","","","","","","","","","","payload.pvr","payload_red.pvr","","","","","","","","","","",""
"WallyWeirdPlant","WallyWeirdPlant","","BIODOME","emoji_sprout_biodome","","","","","","","","","","2750","79","69","","SUPER_RARE","TID_CORRUPTED_SPROUT_SKIN","TID_CORRUPTED_SPROUT_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","sprout_weird_plant_tex.pvr","sprout_weird_plant_tex.pvr","sprout_weird_plant_tex.pvr","sprout_weird_plant_tex.pvr","","","500","","","","","",""
"ElectroSniperPlanthunter","ElectroSniperPlanthunter","","BIODOME","emoji_belle_biodome","","","","","","HealingStationSummer","","","","2750","79","69","","SUPER_RARE","TID_IVY_BELLE_SKIN","TID_IVY_BELLE_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","belle_planthunter_tex.pvr","belle_planthunter_tex.pvr","belle_planthunter_tex.pvr","belle_planthunter_tex.pvr","","","100","","","","","",""
"RuffsGold","RuffsGold","","GOLD","","","","","","","","","","","","","","25000","COLLECTORS","TID_TRUE_GOLD_RUFFS_SKIN","TID_TRUE_GOLD_RUFFS_SKIN_SHOP","MODEL,TEXTURE","","gold_materials.scw","ruffs_gold_tex.pvr","ruffs_gold_tex.pvr","ruffs_gold_tex.pvr","ruffs_gold_tex.pvr","","","","","","","","",""
"RuffsSilver","RuffsSilver","","SILVER","","","","","","","","","","","","","","10000","COLLECTORS","TID_TRUE_SILVER_RUFFS_SKIN","TID_TRUE_SILVER_RUFFS_SKIN_SHOP","MODEL,TEXTURE","","silver_materials.scw","ruffs_silver_tex.pvr","ruffs_silver_tex.pvr","ruffs_silver_tex.pvr","ruffs_silver_tex.pvr","","","","","","","","",""
"Wallygold","Wallygold","","GOLD","","","","","","","","","","","","","","25000","COLLECTORS","TID_TRUE_GOLD_SPROUT_SKIN","TID_TRUE_GOLD_SPROUT_SKIN_SHOP","MODEL,TEXTURE","","gold_materials.scw","sprout_gold_tex.pvr","sprout_gold_tex.pvr","sprout_gold_tex.pvr+value(masks/sprout/sprout_glass_msk.png,1.000000)+hue(masks/sprout/sprout_glass_msk.png,347.441986)","sprout_gold_tex.pvr+value(masks/sprout/sprout_glass_msk.png,1.000000)+hue(masks/sprout/sprout_glass_msk.png,347.441986)","","","","","","","","",""
"Wallysilver","Wallysilver","","SILVER","","","","","","","","","","","","","","10000","COLLECTORS","TID_TRUE_SILVER_SPROUT_SKIN","TID_TRUE_SILVER_SPROUT_SKIN_SHOP","MODEL,TEXTURE","","silver_materials.scw","sprout_silver_tex.pvr","sprout_silver_tex.pvr","sprout_silver_tex.pvr+value(masks/sprout/sprout_glass_msk.png,1.000000)+hue(masks/sprout/sprout_glass_msk.png,347.441986)","sprout_silver_tex.pvr+value(masks/sprout/sprout_glass_msk.png,1.000000)+hue(masks/sprout/sprout_glass_msk.png,347.441986)","","","","","","","","",""
"RopeDudeGold","RopeDudeGold","","GOLD","","","","","","","","","","","","","","25000","COLLECTORS","TID_TRUE_GOLD_BUZZ_SKIN","TID_TRUE_GOLD_BUZZ_SKIN_SHOP","MODEL,TEXTURE","","gold_materials.scw","buzz_gold_tex.pvr","buzz_gold_tex.pvr","buzz_gold_tex.pvr","buzz_gold_tex.pvr","","","","","","","","",""
"RopeDudeSilver","RopeDudeSilver","","SILVER","","","","","","","","","","","","","","10000","COLLECTORS","TID_TRUE_SILVER_BUZZ_SKIN","TID_TRUE_SILVER_BUZZ_SKIN_SHOP","MODEL,TEXTURE","","silver_materials.scw","buzz_silver_tex.pvr","buzz_silver_tex.pvr","buzz_silver_tex.pvr","buzz_silver_tex.pvr","","","","","","","","",""
"PowerLevelerGold","PowerLevelerGold","","GOLD","","","","","","","","","","","","","","25000","COLLECTORS","TID_TRUE_GOLD_SURGE_SKIN","TID_TRUE_GOLD_SURGE_SKIN_SHOP","MODEL,TEXTURE","","gold_materials.scw","surge_gold_tex.pvr","surge_gold_tex.pvr","surge_gold_tex.pvr","surge_gold_tex.pvr","","","","","","","","",""
"PowerLevelerSilver","PowerLevelerSilver","","SILVER","","","","","","","","","","","","","","10000","COLLECTORS","TID_TRUE_SILVER_SURGE_SKIN","TID_TRUE_SILVER_SURGE_SKIN_SHOP","MODEL,TEXTURE","","silver_materials.scw","surge_silver_tex.pvr","surge_silver_tex.pvr","surge_silver_tex.pvr","surge_silver_tex.pvr","","","","","","","","",""
"MechaDudeBigRhinoAddon","MechaDudeBigRhinoAddon","","","","","","","","","","","","","","","","","","","","","","","meg_beetle_tex.pvr","meg_beetle_tex.pvr","meg_beetle_tex.pvr","meg_beetle_tex.pvr","","","","","","","","",""
"BallLava","BallLava","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JetpackGirlDefault","JetpackGirlDefault","","","","","","","","","","","","","","","","","","","","","","","janet_tex.pvr","janet_tex.pvr","janet_tex.pvr","janet_tex.pvr","","","","","","","","",""
"BullDudeMang","BullDudeMang","","BT21","","","","8","","","","","","","","149","","","EPIC","TID_BT21_BULL_SKIN","TID_BT21_BULL_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","bull_mang_tex.pvr","bull_mang_tex.pvr","bull_mang_tex.pvr","bull_mang_tex.pvr","","","","280","","","","",""
"CannonGirlDefault","CannonGirlDefault","","","","","","","","","CannonGirlSmallDefault","","","","","","","","","","","","","","bonnie_tex.pvr","bonnie_tex.pvr","bonnie_tex.pvr","bonnie_tex.pvr","","","","","","","","",""
"CannonGirlSmallDefault","CannonGirlSmallDefault","","","","","","","","","","","","","","","","","","","","","","","bonnie_tex.pvr","bonnie_tex.pvr","bonnie_tex.pvr","bonnie_tex.pvr","","","","","","","","",""
"JetpackGirlDamageTowerDefault","JetpackGirlDamageTowerDefault","","","","","","","","","","","","","","","","","","","","","","","janet_tex.pvr","janet_tex.pvr","janet_tex.pvr","janet_tex.pvr","","","","","","","","",""
"DrillerCooky","DrillerCooky","","BT21","","","","8","","","","","","","","149","","","EPIC","TID_BT21_JACKY_SKIN","TID_BT21_JACKY_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","jacky_cooky_tex.pvr","jacky_cooky_tex.pvr","jacky_cooky_tex.pvr","jacky_cooky_tex.pvr","","","","","","","","",""
"EnragerTata","EnragerTata","","BT21","","","","8","","","","","","","","149","","","EPIC","TID_BT21_EDGAR_SKIN","TID_BT21_EDGAR_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","edgar_tata_tex.pvr","edgar_tata_tex.pvr","edgar_tata_tex.pvr","edgar_tata_tex.pvr","","","-100","400","","","","",""
"WhirlwindBiker","WhirlwindBiker","","BRAWLPASS","emoji_carl_stunt","","","","","","","","","","5000","149","","","EPIC","TID_BIKER_CARL_SKIN","TID_BIKER_CARL_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","carl_stuntman_tex.pvr","carl_stuntman_tex.pvr","carl_stuntman_tex.pvr","carl_stuntman_tex.pvr","","","","","","","","",""
"","","","STUNTSHOW","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CactusFireproof","CactusFireproof","","STUNTSHOW","emoji_spike_stunt","","","","","","","","","","2750","79","69","","SUPER_RARE","TID_PYRO_SPIKE_SKIN","TID_PYRO_SPIKE_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","spike_fireproof_tex.pvr","spike_fireproof_tex.pvr","spike_fireproof_tex.pvr","spike_fireproof_tex.pvr","","","","","","","","",""
"DuplicatorVillain","DuplicatorVillain","","VILLAINS","emoji_lolla_starrforce","","","","","","DuplicatorVillain","","","","2750","79","","","SUPER_RARE","TID_GALAXY_STORM_LOLA_SKIN","TID_GALAXY_STORM_LOLA_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","lolla_starrforce_villain_tex.pvr","lolla_starrforce_villain_tex.pvr","lolla_starrforce_villain_tex.pvr","lolla_starrforce_villain_tex.pvr","","","","","","","","",""
"BarrelBotCrash","BarrelBotCrash","","RANKED_OLD","","","","","","","","","","","5000","149","","","EPIC","TID_CRASH_TEST_DARRYL_SKIN","TID_CRASH_TEST_DARRYL_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","darryl_crashtest_tex.pvr","darryl_crashtest_tex.pvr","darryl_crashtest_tex.pvr","darryl_crashtest_tex.pvr+value(masks/darryl/darryl_msk.png,0.698000)","","","","","","","","",""
"SnakeOilVillain","SnakeOilVillain","","VILLAINS","emoji_byron_starrforce","","","","","","","","","","5000","149","","","EPIC","TID_OVERLORD_BYRON_SKIN","TID_OVERLORD_BYRON_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","byron_villain_tex.pvr","byron_villain_tex.pvr","byron_villain_tex.pvr","byron_villain_tex.pvr","","","-350","","","","","",""
"SpawnerDudeDaruma","SpawnerDudeDaruma","","GOLDENWEEK","emoji_mrp_goldenweek","","","","","","SpawnerDudeTurretDaruma","SpawnerPetDaruma","","","2750","79","69","","SUPER_RARE","TID_DARUMA_MRP_SKIN","TID_DARUMA_MRP_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","mrp_daruma_tex.pvr","mrp_daruma_tex.pvr","mrp_daruma_tex.pvr","mrp_daruma_tex.pvr","","HERO_SCREEN_IDLE","","400","","","","",""
"SpawnerDudeTurretDaruma","SpawnerDudeTurretDaruma","","","","","","","","","","","","","","","","","","","","","","","mrp_daruma_spawner_tex.pvr","mrp_daruma_spawner_tex.pvr","mrp_daruma_spawner_tex.pvr","mrp_daruma_spawner_tex.pvr","","","","","","","","",""
