"Name","Conf","Disabled","Campaigns","IconOverride","SkinGroupId","ObtainType","ObtainTypeCN","LastChance","MasterSkin","PetSkin","PetSkin2","PriceClubCoins","PriceStarPoints","PriceBling","PriceGems","DiscountPriceGems","PriceCoins","Rarity","TID","ShopTID","Features","CommunityCredit","MaterialsFile","BlueTexture","RedTexture","BlueSpecular","RedSpecular","OutlineShader","PackOfferAnimOverride","BattleIntroXOffset","BattleIntroZOffset","BattleIntroVFX","DisableCatalogRelease","CatalogPreRequirementSkin","CatalogNewDaysAdjustment","NotInCatalogTID"
"CrossBomberFranken","CrossBomberFranken","","BRAWLOWEEN","","","3","3","","","","","","","5000","149","","","EPIC","TID_GHOST_TRAIN_GROM_SKIN","TID_GHOST_TRAIN_GROM_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","grom_franken_tex.ktx","grom_franken_tex.ktx","grom_franken_tex.ktx","grom_franken_tex.ktx","","","","","","","","",""
"PercenterInspector","PercenterInspector","","RANKED_OLD","","","","","","","MechanicTurretTanuki","","","","5000","149","","","EPIC","TID_GHOST_TRAIN_COLETTE_SKIN","TID_GHOST_TRAIN_COLETTE_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","colette_ghost_tex.ktx","colette_ghost_tex.ktx","colette_ghost_tex.ktx","colette_ghost_tex.ktx","","","100","-700","","","","",""
"ArtilleryDudeZombie","ArtilleryDudeZombie","","BRAWLPASS","","","","","","","ArtilleryDudeTurretZombie","ArtilleryDudeCoverDefault","","","5000","149","","","EPIC","TID_GHOST_METRO_PENNY_SKIN","TID_GHOST_METRO_PENNY_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","penny_ghost_tex.ktx","penny_ghost_tex.ktx","penny_ghost_tex.ktx","penny_ghost_tex.ktx","","","","","","","","",""
"ArtilleryDudeTurretZombie","ArtilleryDudeTurretZombie","","","","","","","","","","","","","","","","","","","","","","","penny_ghost_tex.ktx","penny_ghost_tex.ktx","penny_ghost_tex.ktx","penny_ghost_tex.ktx","","","","","","","","",""
"RocketGirlGhost","RocketGirlGhost","","BRAWLOWEEN","","","3","3","","","","","","","1000","29","","","RARE","TID_ZOMBIE_BROCK_SKIN","TID_ZOMBIE_BROCK_SKIN_SHOP","MODEL,TEXTURE","","","brock_ghost_tex.ktx","brock_ghost_tex.ktx","brock_ghost_tex.ktx","brock_ghost_tex.ktx","","","","","","","","",""
"BlackHoleWorldfinal","BlackHoleWorldfinal","","WF_2022","","","3","3","","","","","","","5000","149","","","EPIC","TID_BSWF22_TARA_SKIN","TID_BSWF22_TARA_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","tara_world_finals_tex.ktx","tara_world_finals_tex.ktx","tara_world_finals_tex.ktx","tara_world_finals_tex.ktx","","","","","","","","",""
"JetpackGirlTopgun","JetpackGirlTopgun","","MAXFORCE","","","","","","","","","","","1000","29","","","RARE","TID_TOPGUN_JANET_SKIN","TID_TOPGUN_JANET_SKIN_SHOP","MODEL,TEXTURE","","","janet_topgunny_tex.ktx","janet_topgunny_tex.ktx","janet_topgunny_tex.ktx","janet_topgunny_tex.ktx","","","","","","","","",""
"ShieldTankChainsaw","ShieldTankChainsaw","","BRAWLPASS","","","","","","","","","","","5000","149","","","EPIC","TID_CHAINSAW_BUSTER_SKIN","TID_CHAINSAW_BUSTER_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","buster_ash_tex.ktx","buster_ash_tex.ktx","buster_ash_tex.ktx","buster_ash_tex.ktx","","","","","","","","",""
"JesterDefault","JesterDefault","","","","","","","","","","","","","","","","","","","","","","","chester_tex.ktx","chester_tex.ktx","chester_tex.ktx","chester_tex.ktx","","","","","","","","",""
"BarrelBotCupcake","BarrelBotCupcake","","CANDYLAND","emoji_darryl_cupcake","","","","","","","","","","5000","149","129","","EPIC","TID_CUPCAKE_DARRYL_SKIN","TID_CUPCAKE_DARRYL_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","darryl_cupcake_tex.ktx","darryl_cupcake_tex.ktx","darryl_cupcake_tex.ktx","darryl_cupcake_tex.ktx","","","","","","","","",""
"FireDudeFrost","FireDudeFrost","","DARKMAS","emoji_amber_ice","","","","","","","","","","","299","","","LEGENDARY","TID_FROST_QUEEN_AMBER_SKIN","TID_FROST_QUEEN_AMBER_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX,VOICE,TAKEDOWN","","","amber_frost_tex.ktx","amber_frost_tex.ktx","amber_frost_tex.ktx","amber_frost_tex.ktx","","","","","","","","",""
"DoorManDefault","DoorManDefault","","","","","","","","","","","","","","","","","","","","","","","gray_tex.ktx","gray_tex.ktx","gray_tex.ktx","gray_tex.ktx","","","","","","","","",""
"KnightPinata","KnightPinata","","RANKED_OLD","","","","","","","KnightPetPinata","","","","5000","149","","","EPIC","TID_PINATA_ASH_SKIN","TID_PINATA_ASH_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","ash_pinata_tex.ktx","ash_pinata_tex.ktx","ash_pinata_tex.ktx","ash_pinata_tex.ktx","","","","","","","","",""
"KnightPetPinata","KnightPetPinata","","","","","","","","","","","","","","","","","","","","","","","ash_pinata_tex.ktx","ash_pinata_tex.ktx","ash_pinata_tex.ktx","ash_pinata_tex.ktx","","","","","","","","",""
"BeamerDefault","BeamerDefault","","","","","","","","","","","","","","","","","","","","","","","mandy_tex.ktx","mandy_tex.ktx","mandy_tex.ktx","mandy_tex.ktx","","","","","","","","",""
"RopeDudeLollipop","RopeDudeLollipop","","CANDYLAND","emoji_buzz_buzzette","","","","","","","","","","5000","149","129","","EPIC","TID_BUZZETTE_SKIN","TID_BUZZETTE_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","","","","","","","-150","100","","","","",""
"KnightKrampus","KnightKrampus","","DARKMAS","emoji_ash_krampus","","","","","","KnightPetKrampus","","","","2750","79","","","SUPER_RARE","TID_KRAMPUS_ASH_SKIN","TID_KRAMPUS_ASH_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","ash_krampus_tex.ktx","ash_krampus_tex.ktx","ash_krampus_tex.ktx","ash_krampus_tex.ktx","","","","","","","","",""
"KnightPetKrampus","KnightPetKrampus","","","","","","","","","","","","","","","","","","","","","","","ash_krampus_tex.ktx","ash_krampus_tex.ktx","ash_krampus_tex.ktx","ash_krampus_tex.ktx","","","","","","","","",""
"WeaponThrowerYeti","WeaponThrowerYeti","","DARKMAS","emoji_bronson_yeti","","","","","","","","","","5000","149","","","EPIC","TID_YETI_SAM_SKIN","TID_YETI_SAM_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","bronson_yeti_tex.ktx","bronson_yeti_tex.ktx","bronson_yeti_tex.ktx","bronson_yeti_tex.ktx","","","200","","","","","",""
"ShamanGummybear","ShamanGummybear","","BRAWLPASS","emoji_nita_gummy","","","","","","ShamanPetGummybear","","","","2750","79","","","SUPER_RARE","TID_GUMMYBEAR_NITA_SKIN","TID_GUMMYBEAR_NITA_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","nita_gummybear_tex.ktx","nita_gummybear_tex.ktx","nita_gummybear_tex.ktx","nita_gummybear_tex.ktx","","","","","","","","",""
"","","","CANDYLAND","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ShamanPetGummybear","ShamanPetGummybear","","","","","","","","","","","","","","","","","","","","","","","nita_gummybear_bear_tex.ktx","nita_gummybear_bear_tex.ktx","nita_gummybear_bear_tex.ktx","nita_gummybear_bear_tex.ktx","","","","","","","","",""
"BeamerLavaQueen","BeamerLavaQueen","","BRAWLPASS","","","","","","","","","","","5000","149","","","EPIC","TID_MAGMA_MANDY_SKIN","TID_MAGMA_MANDY_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","mandy_lava_tex.ktx","mandy_lava_tex.ktx","mandy_lava_tex.ktx","mandy_lava_tex.ktx","","","","","","","","",""
"JesterGhost","JesterGhost","","BRAWLOWEEN","","","","","","","","","","","1000","29","","","RARE","TID_DARK_CHESTER_SKIN","TID_DARK_CHESTER_SKIN_SHOP","MODEL,TEXTURE","","","chester_ghostly_tex.ktx","chester_ghostly_tex.ktx","chester_ghostly_tex.ktx","chester_ghostly_tex.ktx","","","","","","","","",""
"AssaultShotgunArcade","AssaultShotgunArcade","","LNY","","","3","3","","","","","","","2750","79","","","SUPER_RARE","TID_ARCADE_GRIFF_SKIN","TID_ARCADE_GRIFF_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","griff_arcade_tex.ktx","griff_arcade_tex.ktx","griff_arcade_tex.ktx","griff_arcade_tex.ktx","","","","","","","","",""
"FleaBiker","FleaBiker","","LNY","","","3","3","","","FleaBigEggBiker","FleaPetBiker","","","5000","149","","","EPIC","TID_RIDER_EVE_SKIN","TID_RIDER_EVE_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","eve_biker_tex.ktx","eve_biker_tex.ktx","eve_biker_tex.ktx","eve_biker_tex.ktx","","","","","","","","",""
"ShotgunGirloldschool","ShotgunGirloldschool","","ANNIVERSARY2022","","","4","4","","","","","","","1000","29","","","RARE","TID_CLASSIC_SHELLY_SKIN","TID_CLASSIC_SHELLY_SKIN_SHOP","MODEL,TEXTURE","","","shelly_xmas_tex.ktx","shelly_xmas_tex.ktx","shelly_xmas_tex.ktx","shelly_xmas_tex.ktx","","","","","","","","",""
"BeamerMC","BeamerMC","","MUSIC","","","","","","","","","","","1000","29","","","RARE","TID_MC_MANDY_SKIN","TID_MC_MANDY_SKIN_SHOP","MODEL,TEXTURE","","","mandy_mc_tex.ktx","mandy_mc_tex.ktx","mandy_mc_tex.ktx","mandy_mc_tex.ktx","","","","","","","","",""
"DoorManRunaway","DoorManRunaway","","","","","","","","","","","","","1000","29","","","RARE","TID_RUNAWAY_GRAY_SKIN","TID_RUNAWAY_GRAY_SKIN_SHOP","MODEL,TEXTURE","","","gray_runaway_tex.ktx","gray_runaway_tex.ktx","gray_runaway_tex.ktx","gray_runaway_tex.ktx","","","","","","","","",""
"SoulCollectorworldfinals","SoulCollectorworldfinals","","WC_2022","","","3","3","","","","","","","5000","149","","","EPIC","TID_WF_GUS_SKIN","TID_WF_GUS_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","gus_worldfinals_tex.ktx","gus_worldfinals_tex.ktx","gus_worldfinals_tex.ktx","gus_worldfinals_tex.ktx","","","","","","","","",""
"FleaPetBiker","FleaPetBiker","","","","","","","","","","","","","","","","","","","","","","","eve_biker_tex.ktx","eve_biker_tex.ktx","eve_biker_tex.ktx","eve_biker_tex.ktx","","","","","","","","",""
"FleaBigEggBiker","FleaBigEggBiker","","","","","","","","","","","","","","","","","","","","","","","eve_biker_tex.ktx","eve_biker_tex.ktx","eve_biker_tex.ktx","eve_biker_tex.ktx","","","","","","","","",""
"WeaponThrowerValentines","WeaponThrowerValentines","","BRAWLENTINES","","","","","","","","","","","1000","29","","","RARE","TID_TEDDY_SAM_SKIN","TID_TEDDY_SAM_SKIN_SHOP","MODEL,TEXTURE","","","bronson_valentines_tex.ktx","bronson_valentines_tex.ktx","bronson_valentines_tex.ktx","bronson_valentines_tex.ktx","","","","","","","","",""
"HammerDudeknight","HammerDudeknight","","SC_MAKE","","","","","","","","","","","5000","149","","","EPIC","TID_SPIRIT_KNIGHT_FRANK_SKIN","TID_SPIRIT_KNIGHT_FRANK_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","Winkyxsq","","frank_make_tex.ktx","frank_make_tex.ktx","frank_make_tex.ktx","frank_make_tex.ktx","","","","","","","","",""
"DuplicatorKitsune","DuplicatorKitsune","","MASKS","emoji_lola_mask","","","","","","DuplicatorKitsune","","","","5000","149","","","EPIC","TID_KITSUNE_LOLA_SKIN","TID_KITSUNE_LOLA_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","lolla_kitsune_tex.ktx","lolla_kitsune_tex.ktx","lolla_kitsune_tex.ktx","lolla_kitsune_tex.ktx","","","","","","","","",""
"SilencerOni","SilencerOni","","MASKS","emoji_otis_mask","","","","","","","","","","5000","149","","","EPIC","TID_ONI_OTIS_SKIN","TID_ONI_OTIS_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","otis_oni_tex.ktx","otis_oni_tex.ktx","otis_oni_tex.ktx","otis_oni_tex.ktx","","","","","","","","",""
"TntDudeTengu","TntDudeTengu","","MASKS","emoji_dynamike_mask","","","","","","","","","","5000","149","","","EPIC","TID_TENGU_MIKE_SKIN","TID_TENGU_MIKE_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","dynamike_tengu_tex.ktx","dynamike_tengu_tex.ktx","dynamike_tengu_tex.ktx","dynamike_tengu_tex.ktx","","","","","","","","",""
"SilencerOniAddonStarfish","SilencerOniAddonStarfish","","","","","","","","","","","","","","","","","","","","","","","otis_oni_tex.ktx","otis_oni_tex.ktx","otis_oni_tex.ktx","otis_oni_tex.ktx","","","","","","","","",""
"DoorManDetective","DoorManDetective","","HUB","emoji_gray_detective","","","","","","","","","","2750","79","","","SUPER_RARE","TID_DETECTIVE_GRAY_SKIN","TID_DETECTIVE_GRAY_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","gray_investigator_tex.ktx","gray_investigator_tex.ktx","gray_investigator_tex.ktx","gray_investigator_tex.ktx","","","-200","","","","","",""
"BullDudeAlleycat","BullDudeAlleycat","","HUB","emoji_bull_alleycat","","","","","","","","","","5000","149","","","EPIC","TID_ALLEYCAT_BULL_SKIN","TID_ALLEYCAT_BULL_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","bull_alleycat_redux_tex.ktx","bull_alleycat_redux_tex.ktx","bull_alleycat_redux_tex.ktx","bull_alleycat_redux_tex.ktx","","","","","","","","",""
"SniperMariposa","SniperMariposa","","RANKED_OLD","","","","","","","","","","","5000","149","","","EPIC","TID_MARIPOSA_PIPER_SKIN","TID_MARIPOSA_PIPER_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","piper_noir_tex.ktx","piper_noir_tex.ktx","piper_noir_tex.ktx","piper_noir_tex.ktx","","","-200","-100","","","","",""
"SplitterDefault","SplitterDefault","","","","","","","","","SplitterLegsDefault","","","","","","","","","","","","","","rt_tex.ktx","rt_tex.ktx","rt_tex.ktx","rt_tex.ktx","","","","","","","","",""
"SplitterLegsDefault","SplitterLegsDefault","","","","","","","","","","","","","","","","","","","","","","","rt_tex.ktx","rt_tex.ktx","rt_tex.ktx","rt_tex.ktx","","","","","","","","",""
"PuppeteerDefault","PuppeteerDefault","","","","","","","","","","","","","","","","","","","","","","","willow_tex.ktx","willow_tex.ktx","willow_tex.ktx","willow_tex.ktx","","","","","","","","",""
"LuchadorButler","LuchadorButler","","BRAWLPASS","emoji_primo_waiter","","","","","","","","","","2750","79","","","SUPER_RARE","TID_EL_MAYORDOMO_SKIN","TID_EL_MAYORDOMO_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","primo_el_butler_tex.ktx","primo_el_butler_tex.ktx","primo_el_butler_tex.ktx","primo_el_butler_tex.ktx","","","200","200","","","","",""
"","","","HUB","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JetpackGirlPopstar","JetpackGirlPopstar","","MUSIC","","","","","","","","","","","2750","79","","","SUPER_RARE","TID_POPSTAR_JANET_SKIN","TID_POPSTAR_JANET_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","janet_popstar_tex.ktx","janet_popstar_tex.ktx","janet_popstar_tex.ktx","janet_popstar_tex.ktx","","","","","","","","",""
"ControllerEaster","ControllerEaster","","BUNNY_BRIGADE","","","","","","","","","","","2750","79","","","SUPER_RARE","TID_BELL_NANI_SKIN","TID_BELL_NANI_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","nani_easter_tex.ktx","nani_easter_tex.ktx","nani_easter_tex.ktx","nani_easter_tex.ktx","","","","","","","","",""
"ControllerEasterAddon","ControllerEasterAddon","","","","","","","","","ControllerEaster","","","","","","","","","","","","","","nani_easter_tex.ktx","nani_easter_tex.ktx","nani_easter_tex.ktx","nani_easter_tex.ktx","","","","","","","","",""
"WhirlwindRamadan","WhirlwindRamadan","","LANTERN","","","","","","","","","","","5000","149","","","EPIC","TID_MAGIC_CARPET_CARL_SKIN","TID_MAGIC_CARPET_CARL_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","carl_ramandan_tex.ktx","carl_ramandan_tex.ktx","carl_ramandan_tex.ktx","carl_ramandan_tex.ktx","","","","","","","","",""
"DoorManDoorManDetectiveChroma","DoorManDoorManDetectiveChroma","","HUB","","","","","","","","","","","1000","29","","","RARE","TID_DETECTIVE_GRAY_NOIR_SKIN","TID_DETECTIVE_GRAY_NOIR_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","gray_investigator_chroma_tex.ktx","gray_investigator_chroma_tex.ktx","gray_investigator_chroma_tex.ktx","gray_investigator_chroma_tex.ktx","","","-200","","","","DoorManDetective","",""
"SplitterCultist","SplitterCultist","","BRAWLPASS","","","","","","","SplitterLegsCultist","","","","5000","149","","","EPIC","TID_CRIMSON_RT_SKIN","TID_CRIMSON_RT_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","rt_cultist_tex.ktx","rt_cultist_tex.ktx","rt_cultist_tex.ktx","rt_cultist_tex.ktx","","","","","","","","",""
"SplitterPolice","SplitterPolice","","MAXFORCE","","","","","","","SplitterLegsPolice","","","","1000","29","","","RARE","TID_ROTOCOP_SKIN","TID_ROTOCOP_SKIN_SHOP","MODEL,TEXTURE","","","rt_police_tex.ktx","rt_police_tex.ktx","rt_police_tex.ktx","rt_police_tex.ktx","","","","","","","","",""
"PuppeteerAxl","PuppeteerAxl","","MISC","","","","","","","","","","","1000","29","","","RARE","TID_AXL_WILLOW_SKIN","TID_AXL_WILLOW_SHOP","MODEL,TEXTURE","","","willow_axl_tex.ktx","willow_axl_tex.ktx","willow_axl_tex.ktx","willow_axl_tex.ktx","","","","","","","","",""
"BeamerGold","BeamerGold","","GOLD","","","","","","","","","","","","","","25000","COLLECTORS","TID_TRUE_GOLD_MANDY_SKIN","TID_TRUE_GOLD_MANDY_SKIN_SHOP","MODEL,TEXTURE","","gold_materials.scw","mandy_gold_tex.ktx","mandy_gold_tex.ktx","mandy_gold_tex.ktx","mandy_gold_tex.ktx","","","","","","","","",""
"SplitterLegsCultist","SplitterLegsCultist","","","","","","","","","","","","","","","","","","","","","","","rt_cultist_tex.ktx","rt_cultist_tex.ktx","rt_cultist_tex.ktx","rt_cultist_tex.ktx","","","","","","","","",""
"SplitterLegsPolice","SplitterLegsPolice","","","","","","","","","","","","","","","","","","","","","","","rt_police_tex.ktx","rt_police_tex.ktx","rt_police_tex.ktx","rt_police_tex.ktx","","","","","","","","",""
"BeamerSilver","BeamerSilver","","SILVER","","","","","","","","","","","","","","10000","COLLECTORS","TID_TRUE_SILVER_MANDY_SKIN","TID_TRUE_SILVER_MANDY_SKIN_SHOP","MODEL,TEXTURE","","silver_materials.scw","mandy_silver_tex.ktx","mandy_silver_tex.ktx","mandy_silver_tex.ktx","mandy_silver_tex.ktx","","","","","","","","",""
"ShieldTankGold","ShieldTankGold","","GOLD","","","","","","","","","","","","","","25000","COLLECTORS","TID_TRUE_GOLD_BUSTER_SKIN","TID_TRUE_GOLD_BUSTER_SKIN_SHOP","MODEL,TEXTURE","","gold_materials.scw","buster_gold_tex.ktx","buster_gold_tex.ktx","buster_gold_tex.ktx","buster_gold_tex.ktx","","","","","","","","",""
"ShieldTankSilver","ShieldTankSilver","","SILVER","","","","","","","","","","","","","","10000","COLLECTORS","TID_TRUE_SILVER_BUSTER_SKIN","TID_TRUE_SILVER_BUSTER_SKIN_SHOP","MODEL,TEXTURE","","silver_materials.scw","buster_silver_tex.ktx","buster_silver_tex.ktx","buster_silver_tex.ktx","buster_silver_tex.ktx","","","","","","","","",""
"SoulCollectorGold","SoulCollectorGold","","GOLD","","","","","","","","","","","","","","25000","COLLECTORS","TID_TRUE_GOLD_GUS_SKIN","TID_TRUE_GOLD_GUS_SKIN_SHOP","MODEL,TEXTURE","","gold_materials_clip.scw","gus_gold_tex.ktx","gus_gold_tex.ktx","gus_gold_tex.ktx","gus_gold_tex.ktx","","","","","","","","",""
"SoulCollectorSilver","SoulCollectorSilver","","SILVER","","","","","","","","","","","","","","10000","COLLECTORS","TID_TRUE_SILVER_GUS_SKIN","TID_TRUE_SILVER_GUS_SKIN_SHOP","MODEL,TEXTURE","","silver_materials_clip.scw","gus_silver_tex.ktx","gus_silver_tex.ktx","gus_silver_tex.ktx","gus_silver_tex.ktx","","","","","","","","",""
"JesterGold","JesterGold","","GOLD","","","","","","","","","","","","","","25000","COLLECTORS","TID_TRUE_GOLD_CHESTER_SKIN","TID_TRUE_GOLD_CHESTER_SKIN_SHOP","MODEL,TEXTURE","","gold_materials_clip.scw","chester_gold_tex.ktx","chester_gold_tex.ktx","chester_gold_tex.ktx","chester_gold_tex.ktx","","","","","","","","",""
"JesterSilver","JesterSilver","","SILVER","","","","","","","","","","","","","","10000","COLLECTORS","TID_TRUE_SILVER_CHESTER_SKIN","TID_TRUE_SILVER_CHESTER_SKIN_SHOP","MODEL,TEXTURE","","silver_materials_clip.scw","chester_silver_tex.ktx","chester_silver_tex.ktx","chester_silver_tex.ktx","chester_silver_tex.ktx","","","","","","","","",""
"WeaponThrowerGold","WeaponThrowerGold","","GOLD","","","","","","","","","","","","","","25000","COLLECTORS","TID_TRUE_GOLD_SAM_SKIN","TID_TRUE_GOLD_SAM_SKIN_SHOP","MODEL,TEXTURE","","gold_materials_clip.scw","bronson_gold_tex.ktx","bronson_gold_tex.ktx","bronson_gold_tex.ktx","bronson_gold_tex.ktx","","","","","","","","",""
"WeaponThrowerSilver","WeaponThrowerSilver","","SILVER","","","","","","","","","","","","","","10000","COLLECTORS","TID_TRUE_SILVER_SAM_SKIN","TID_TRUE_SILVER_SAM_SKIN_SHOP","MODEL,TEXTURE","","silver_materials_clip.scw","bronson_silver_tex.ktx","bronson_silver_tex.ktx","bronson_silver_tex.ktx","bronson_silver_tex.ktx","","","","","","","","",""
"DoorManGold","DoorManGold","","GOLD","","","","","","","","","","","","","","25000","COLLECTORS","TID_TRUE_GOLD_GRAY_SKIN","TID_TRUE_GOLD_GRAY_SKIN_SHOP","MODEL,TEXTURE","","gold_materials_clip.scw","gray_gold_tex.ktx","gray_gold_tex.ktx","gray_gold_tex.ktx","gray_gold_tex.ktx","","","","","","","","",""
"DoorManSilver","DoorManSilver","","SILVER","","","","","","","","","","","","","","10000","COLLECTORS","TID_TRUE_SILVER_GRAY_SKIN","TID_TRUE_SILVER_GRAY_SKIN_SHOP","MODEL,TEXTURE","","silver_materials_clip.scw","gray_silver_tex.ktx","gray_silver_tex.ktx","gray_silver_tex.ktx","gray_silver_tex.ktx","","","","","","","","",""
"ClusterBombDudeCerberus","ClusterBombDudeCerberus","","OLYMPUS","emoji_tick_olympus","","","","","","ClusterBombPetCerberus","","","","","199","","","MYTHIC","TID_CERBERUS_TICK_SKIN","TID_CERBERUS_TICK_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","tick_cerberus_tex.ktx","tick_cerberus_tex.ktx","tick_cerberus_tex.ktx","tick_cerberus_tex.ktx","","","","140","","","","",""
"ClusterBombPetCerberus","ClusterBombPetCerberus","","","","","","","","","","","","","","","","","","","","","","","tick_cerberus_tex_face.ktx","tick_cerberus_tex_face.ktx","tick_cerberus_tex_face.ktx","tick_cerberus_tex_face.ktx","","","","","","","","",""
"ControllerAres","ControllerAres","","OLYMPUS","emoji_nani_olympus","","","","","","","","","","","199","","","MYTHIC","TID_ARES_NANI_SKIN","TID_ARES_NANI_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","nani_ares_tex.ktx","nani_ares_tex.ktx","nani_ares_tex.ktx","nani_ares_tex.ktx","","","100","-200","","","","",""
