"Name","Logic","Disabled","FileName","OwnExportName","BlueExportName","RedExportName","NeutralExportName","Layer","ExportNameTop","ExportNameTopRed","ExportNameObject","Effect","LoopingEffect","ScaleLoopingEffect","HitEffect","AllowEffectInterrupt","PlaybackType","RotationType","Scale","IgnoreFadeout","SkinnedCustomValue","BlueSCW","RedSCW","SCWLayer"
"MinionSpawnArea","MinionSpawnArea","","sc/effects_brawler.sc","minion_spawn_area","minion_spawn_area","minion_spawn_area","minion_spawn_area","GroundHigh","","","","","","100","","","","","180","","","","",""
"MinionSpawnCapture","MinionSpawnCapture","","sc/effects_brawler.sc","","","","","GroundHigh","","","","mode_koh_capturing","","100","","true","","","100","","","","",""
"MinionSpawnGauge","MinionSpawnGauge","","sc/effects_brawler.sc","minion_spawn_gauge","minion_spawn_gauge","minion_spawn_gauge","","GroundHigh","","","","minion_spawn_ring","","100","","","4","","180","","","","",""
"MinionSpawnComplete","MinionSpawnComplete","","sc/effects_brawler.sc","","","","","GroundHigh","","","","mode_koh_captured","mode_koh_complete","100","","","","","100","","","","",""
"AlternatorHealAura","AlternatorHealAura","","sc/effects_brawler.sc","","","","","GroundHigh","","","","jaeyong_def_ulti","","100","","","","","100","","","","",""
"AlternatorHealAura002","AlternatorHealAura","","sc/effects_brawler.sc","","","","","GroundHigh","","","","jaeyong_002_ulti","","100","","","","","100","","","","",""
"AlternatorSpeedAura","AlternatorSpeedAura","","sc/effects_brawler.sc","","","","","GroundHigh","","","","jaeyong_def_ulti2","","100","","","","","100","","","","",""
"AlternatorSpeedAura002","AlternatorSpeedAura","","sc/effects_brawler.sc","","","","","GroundHigh","","","","jaeyong_002_ulti2","","100","","","","","100","","","","",""
"AlternatorDamageAura","AlternatorDamageAura","","sc/effects_brawler.sc","","","","","GroundHigh","","","","jaeyong_def_gadget1_area","","100","","","","","122","","","","",""
"AlternatorSlowAura","AlternatorSlowAura","","sc/effects_brawler.sc","","","","","GroundHigh","","","","jaeyong_def_gadget2_area","","100","","","","","100","","","","",""
"AlternatorProjectileSpeedTrail","AlternatorProjectileSpeedTrail","","sc/effects_brawler.sc","","","","","GroundHigh","","","","jaeyong_def_atk2_trail","","100","","","","","20","","","","",""
"AlternatorProjectileSpeedTrail002","AlternatorProjectileSpeedTrail","","sc/effects_brawler.sc","","","","","GroundHigh","","","","jaeyong_002_atk2_trail","","100","","","","","20","","","","",""
"AlternatorProjectileSlowTrail","AlternatorProjectileSlowTrail","","sc/effects_brawler.sc","","","","","GroundHigh","","","","jaeyong_def_gadget2_trail","","100","","","","","20","","","","",""
"AlternatorHealAuraOvercharged","AlternatorHealAuraOvercharged","","sc/effects_brawler.sc","","","","","GroundHigh","","","","jaeyong_def_oc_ulti","","100","","","","","100","","","","",""
"AlternatorSpeedAuraOvercharged","AlternatorSpeedAuraOvercharged","","sc/effects_brawler.sc","","","","","GroundHigh","","","","jaeyong_def_oc_ulti2","","100","","","","","100","","","","",""
"AlternatorSpeedFromCloseAlliesArea","AlternatorSpeedFromCloseAlliesArea","","sc/effects_brawler.sc","range_dashed","range_dashed","range_dashed_red","","GroundHigh","","","","","","100","","","","","100","","","","",""
"MinionSpawnKaijuGauge","MinionSpawnKaijuGauge","","sc/effects_brawler.sc","minion_spawn_gauge","minion_spawn_gauge","minion_spawn_gauge","","GroundHigh","","","","","","100","","","4","","180","","","","",""
"PainterAreaEffectMutant","PainterAreaEffectMutant","","sc/effects_brawler.sc","berry_def_atk_ground","berry_def_atk_ground","berry_def_atk_ground_red","","GroundHigh","","","","berry_def_ulti_hit_small","","100","","","","2","45","true","","","",""
"PainterAreaEffectEndMutant","PainterAreaEffectEndMutant","","sc/effects.sc","","","","","GroundHigh","","","","berry_def_atk_ground_end","","100","","","","","75","","","","",""
"GeishaWeakSpotAttack","GeishaWeakSpotAttack","","sc/effects_brawler2.sc","","","","","Above","","","","","","100","","","","3","250","","","","",""
"GeishaStormVisibility","GeishaStormVisibility","","sc/effects_brawler_kaze.sc","kaze_def_ulti_area","kaze_def_ulti_area","kaze_def_ulti_area_red","","GroundHigh","","","","kaze_def_ulti_loop","","100","","","","","100","","","","",""
"GeishaStormDamage","GeishaStormDamage","","sc/effects.sc","","","","","GroundHigh","","","","","","100","","","","","100","","","","",""
"GeishaStormLoseAmmo","GeishaStormLoseAmmo","","sc/effects.sc","","","","","GroundHigh","","","","","","100","","","","","100","","","","",""
"GeishaStormVisibilityOvercharged","GeishaStormVisibilityOvercharged","","sc/effects_brawler_kaze.sc","kaze_def_oc_ulti_area","kaze_def_oc_ulti_area","kaze_def_oc_ulti_area_red","","GroundHigh","","","","kaze_def_oc_ulti_loop","","100","","","","","100","","","","",""
"GeishaStormOverchargedCenterDamage","GeishaStormOverchargedCenterDamage","","sc/effects.sc","","","","","GroundHigh","","","","","","100","","","","","100","","","","",""
"GeishaTransformedMarkExplosionSP","GeishaTransformedMarkExplosionSP","","sc/effects_brawler.sc","","","","","GroundHigh","","","","kaze_def_ulti2_mark_sp_explosion","","","","","","","100","","","","",""
"GeishaTransformedMarkExplosionSPOvercharged","GeishaTransformedMarkExplosionSP","","sc/effects_brawler.sc","","","","","GroundHigh","","","","kaze_def_oc_ulti2_mark_sp_explosion","","","","","","","100","","","","",""
"GeishaTransformedMarkDamagedOvercharged","GeishaTransformedMarkDamagedOvercharged","","sc/effects.sc","","","","","GroundHigh","","","","kaze_def_oc_ulti2_mark_sp_explosion","","100","","","","","100","","","","",""
"GeishaTransformEffect","GeishaTransformEffect","","sc/effects.sc","","","","","GroundHigh","","","","kaze_def_gadget0","","100","","","","","100","","","","",""
"Geisha002StormVisibility","GeishaStormVisibility","","sc/effects_brawler_kaze.sc","kaze_002_ulti_area","kaze_002_ulti_area","kaze_002_ulti_area_red","","GroundHigh","","","","kaze_002_ulti_loop","","100","","","","","100","","","","",""
"Geisha002TransformedMarkExplosionSP","GeishaTransformedMarkExplosionSP","","sc/effects_brawler.sc","","","","","GroundHigh","","","","kaze_002_ulti2_mark_sp_explosion","","","","","","","100","","","","",""
"BarleyMutationAreaEffect","BarleyMutationAreaEffect","","sc/effects.sc","","","","","GroundHigh","","","","barley_def_atk","","100","","","","","55","","","","",""
"GrayMutationArea","GrayMutationArea","","sc/effects.sc","","","","","GroundHigh","","","","","","100","","","","","100","","","","",""
"MrpMutationArea","MrpMutationArea","","sc/effects.sc","","","","","GroundHigh","","","","","","100","","","","","100","","","","",""
"MegaBossAreaIndicatorSmall","MegaBossAreaIndicatorSmall","","sc/effects_brawler.sc","warning_bosskenji_spawn","warning_bosskenji_spawn","warning_bosskenji_spawn","","GroundHigh","","","","","","100","","","","","100","","","","",""
"MegaBossWarning360","MegaBossWarning360","","sc/effects_brawler.sc","warning_bosskenji_spread","warning_bosskenji_spread","warning_bosskenji_spread","","GroundHigh","","","","boss_warning","","100","","","","","400","","","","",""
"MegaKenjiPushBack","MegaKenjiPushBack","","sc/effects_brawler.sc","","","","","GroundHigh","","","","","","100","","","","","165","","","","",""
"MegaKenjiBulletExplosion360","MegaKenjiBulletExplosion360","","sc/effects.sc","","","","","GroundHigh","","","","","","100","","","","","100","","","","",""
"SamuraiSmashSpawn","SamuraiSmashSpawn","","sc/effects.sc","","","","","Above","","","","mode_hold_spawn","","100","","","","","100","","","","",""
"SamuraiSmashSpawnIncoming","SamuraiSmashSpawnIncoming","","sc/effects_brawler.sc","warning_bosskenji_spawn","warning_bosskenji_spawn","warning_bosskenji_spawn","","GroundHigh","","","","meteor_warning","","100","","","","","100","","","","",""
"SamuraiSmashSpawnIncomingBoss","SamuraiSmashSpawnIncomingBoss","","sc/effects_brawler.sc","warning_bosskenji_spawn","warning_bosskenji_spawn","warning_bosskenji_spawn","","GroundHigh","","","","boss_warning","","100","","","","","200","","","","",""
"PercenterAreaEffectMutant","PercenterAreaEffectMutant","","sc/effects.sc","","","","","GroundHigh","","","","","","100","","","","","100","","","","",""
"SamuraiSpawnExplosion","SamuraiSpawnExplosion","","sc/effects.sc","","","","","GroundHigh","","","","explosion_generic_small","","100","","","","","100","","","","",""
"HeistSafePushback","HeistSafePushback","","sc/effects_brawler.sc","","","","","GroundHigh","","","","mode_heist_push","","100","","","","","350","","","","",""
"MegaKenjiBulletExplosion3602","MegaKenjiBulletExplosion3602","","sc/effects.sc","","","","","GroundHigh","","","","","","100","","","","","100","","","","",""
"MegaKenjiBulletExplosion3603","MegaKenjiBulletExplosion3603","","sc/effects.sc","","","","","GroundHigh","","","","","","100","","","","","100","","","","",""
"MegaKenjiBulletExplosion3604","MegaKenjiBulletExplosion3604","","sc/effects.sc","","","","","GroundHigh","","","","","","100","","","","","100","","","","",""
"SamuraiItemPickup","SamuraiItemPickup","","sc/effects.sc","","","","","Above","","","","mode_pickup_pole","","100","","","","","100","","","","",""
"DemonicAreaEffect","DemonicAreaEffect","","sc/effects_brawler.sc","","","","","GroundHigh","","","","toy_demon_small_explosion","","100","","","","","165","","","","",""
"AngelicAreaEffect","AngelicAreaEffect","","sc/effects_brawler.sc","","","","","GroundHigh","","","","toy_angel_rebirth_push","","100","","","","","165","","","","",""
"DemonicBulletAreaEffect","DemonicBulletAreaEffect","","sc/effects.sc","","","","","GroundHigh","","","","","","100","","","","","100","","","","",""
"StalkerWeaponJumpArea","StalkerWeaponJumpArea","","sc/effects.sc","","","","","GroundHigh","","","","alli_def_atk2_area","","100","","","","1","100","","","","",""
"Stalker002WeaponJumpArea","StalkerWeaponJumpArea","","sc/effects.sc","","","","","GroundHigh","","","","alli_002_atk2_area","","100","","","","1","100","","","","",""
"DomainDamageArea","DomainDamageArea","","sc/effects.sc","","","","","GroundHigh","","","","trunk_def_atk_area","","100","","","","","100","","","","",""
"DomainDamageWarningArea","DomainDamageWarningArea","","sc/effects_brawler_trunk.sc","trunk_def_atk_area_casting","trunk_def_atk_area_casting","trunk_def_atk_area_casting_red","","GroundHigh","","","","","","100","","","","","100","","","","",""
"DomainOwnedArea","DomainOwnedArea","","sc/effects_brawler_trunk.sc","trunk_def_atk_domain","trunk_def_atk_domain_ally","trunk_def_atk_domain_red","","GroundHigh","","","","trunk_def_atk_domain","","100","","true","","2","60","","","","",""
"DomainOwnedAreaBig","DomainOwnedAreaBig","","sc/effects_brawler_trunk.sc","trunk_def_gadget1_domain","trunk_def_gadget1_domain_ally","trunk_def_gadget1_domain_red","","GroundHigh","","","","trunk_def_gadget1_domain","","100","","","","2","100","","","","",""
"Domain002DamageArea","DomainDamageArea","","sc/effects.sc","","","","","GroundHigh","","","","trunk_002_atk_area","","100","","","","","100","","","","",""
"Domain002DamageWarningArea","DomainDamageWarningArea","","sc/effects_brawler_trunk.sc","trunk_def_atk_area_casting","trunk_def_atk_area_casting","trunk_def_atk_area_casting_red","","GroundHigh","","","","","","100","","","","","100","","","","",""
"Domain002OwnedArea","DomainOwnedArea","","sc/effects_brawler_trunk.sc","trunk_002_atk_domain","trunk_002_atk_domain_ally","trunk_002_atk_domain_red","","GroundHigh","","","","trunk_002_atk_domain","","100","","true","","2","60","","","","",""
"Domain002OwnedAreaBig","DomainOwnedAreaBig","","sc/effects_brawler_trunk.sc","trunk_def_gadget1_domain","trunk_def_gadget1_domain_ally","trunk_def_gadget1_domain_red","","GroundHigh","","","","trunk_def_gadget1_domain","","100","","","","2","100","","","","",""
"DemonicAreaEffectFire","DemonicAreaEffectFire","","sc/effects_brawler.sc","","","","","GroundHigh","","","","toy_demon_area_ground","","100","","","","","28","","","","",""
"AngelicBulletAreaEffect","AngelicBulletAreaEffect","","sc/effects.sc","","","","","GroundHigh","","","","toy_angel_rebirth_push","","100","","","","","100","","","","",""
"DodgeballScore","DodgeballScore","","sc/effects.sc","","","","","GroundHigh","","","","dodgeball_score","","100","","","","","100","","","","",""
"TrainModeAreaEffect","TrainModeAreaEffect","","sc/effects_brawler.sc","","","","","GroundHigh","","","","subway_skill_hoverboard_ground","","100","","","","","100","","","","",""
"OutOfLineArea","OutOfLineArea","","sc/effects_brawler.sc","","","","","GroundHigh","","","","surbway_hurdle_spawn","","100","","","","","100","","","","",""
"SuperSneakersSpeed","SuperSneakersSpeed","","sc/effects.sc","","","","","GroundHigh","","","","","","100","","","","","100","","","","",""
"TrailRunWaypointActivation","TrailRunWaypointActivation","","sc/effects.sc","","","","","GroundHigh","","","","trailrun_waypoint_activation","","100","","","","","100","","","","",""
"OutOfLineArea_lvl3","OutOfLineArea_lvl3","","sc/effects_brawler.sc","","","","","GroundHigh","","","","surbway_hurdle_spawn","","100","","","","","100","","","","",""
"FuryWarning","FuryWarning","","sc/effects_brawler.sc","","","","","GroundHigh","","","","ziggy_def_atk_warning","","100","","","","","100","","","","",""
"FuryWarningCrit","FuryWarningCritLogic","","sc/effects_brawler.sc","","","","","GroundHigh","","","","ziggy_def_atk_warning_crit","","100","","","","","100","","","","",""
"FuryExplosion","FuryExplosion","","sc/effects.sc","","","","","GroundHigh","","","","ziggy_def_atk_explode","","100","","","","","100","","","","",""
"FuryUltiArea","FuryUltiArea","","sc/effects_brawler_ziggy.sc","ziggy_def_ulti_plazma_ground","ziggy_def_ulti_plazma_ground","ziggy_def_ulti_plazma_ground_red","","GroundHigh","","","","","ziggy_def_ulti_storm","100","ziggy_def_ulti_hit","TRUE","","","100","","","","",""
"FuryOverchargedUltiArea","FuryOverchargedUltiArea","","sc/effects_brawler_ziggy.sc","ziggy_def_oc_ulti_plazma_ground","ziggy_def_oc_ulti_plazma_ground","ziggy_def_oc_ulti_plazma_ground_red","","GroundHigh","","","","","ziggy_def_oc_ulti_storm","100","ziggy_def_oc_ulti_hit","TRUE","","","100","","","","",""
"FuryGadgetTeleport","FuryGadgetTeleport","","sc/effects.sc","","","","","GroundHigh","","","","ziggy_def_gadget1_teleport","","100","","","","","70","","","","",""
"Fury002Warning","FuryWarning","","sc/effects_brawler.sc","","","","","GroundHigh","","","","ziggy_002_atk_warning","","100","","","","","100","","","","",""
"Fury002WarningCrit","FuryWarningCritLogic","","sc/effects_brawler.sc","","","","","GroundHigh","","","","ziggy_002_atk_warning_crit","","100","","","","","100","","","","",""
"Fury002Explosion","FuryExplosion","","sc/effects.sc","","","","","GroundHigh","","","","ziggy_002_atk_explode","","100","","","","","100","","","","",""
"Fury002UltiArea","FuryUltiArea","","sc/effects_brawler_ziggy.sc","ziggy_002_ulti_ground","ziggy_002_ulti_ground","ziggy_002_ulti_ground_red","","GroundHigh","","","","","ziggy_002_ulti_storm","100","ziggy_002_ulti_hit","TRUE","","","100","","","","",""
"HealBoomBox","HealBoomBox","","sc/effects.sc","","","","","GroundHigh","","","","pam_def_ulti_area_active","subway_skill_stereoblast_heal","100","","","","","125","","","","",""
"PushbackBoomBox","PushbackBoomBox","","sc/effects.sc","","","","","GroundHigh","","","","subway_skill_stereoblast_wave","","100","","","","","70","","","","",""
"PushbackBoomBoxLvL3","PushbackBoomBoxLvL3","","sc/effects.sc","","","","","GroundHigh","","","","subway_skill_stereoblast_wave_lv3","","100","","","","","70","","","","",""
"DancerBlockProjectiles","DancerBlockProjectiles","","sc/effects_brawler.sc","","","","","GroundHigh","","","","mina_def_gadget1_active","mina_def_gadget1","100","","","","","100","","","","",""
"RogueliteDancerBlockProjectiles","RogueliteDancerBlockProjectiles","","sc/effects_brawler.sc","","","","","GroundHigh","","","","mina_def_gadget1_active","mina_def_gadget1","80","","","","","100","","","","",""
"DancerBlockProjectilesNanoPower","DancerBlockProjectiles","","sc/effects_brawler.sc","","","","","GroundHigh","","","","mina_def_gadget1_active","mina_def_gadget1","150","","","","","150","","","","",""
"CollectionEventModifierSpawn","CollectionEventModifierSpawn","","sc/effects.sc","power_area_effect_blue","power_area_effect_blue","power_area_effect_blue","","GroundHigh","","","","powerup_indicator","","100","","","","","40","","","","",""
