"Name","FileName","StartFrame","EndFrame","FaceFreezeFrame","Speed","TransitionInMs","TransitionOutMs","AutoFadeMs","Looping","Humanoid","Priority"
"RuffsPirateSuper","ruffs_super.glb","1","5","-1","","","","","","","hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0"
"RuffsPirateRecoil","ruffs_pirate_attack.glb","1","30","-1","","","","120","","","hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"RuffsPirateSuperRecoil","ruffs_super.glb","5","20","-1","","","","120","","","hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"RuffsPiratePushback","ruffs_pushback.glb","","-1","-1","","50","100","100","","","5"
"RuffsPirateWin","ruffs_pirate_win.glb","1","188","-1","","","","","","",""
"RuffsPirateWinloop","ruffs_pirate_win.glb","149","188","-1","","","","","true","",""
"RuffsPirateLose","ruffs_pirate_lose.glb","","58","-1","","","","","","",""
"RuffsPirateLoseloop","ruffs_pirate_lose.glb","","-1","-1","","","","","true","",""
"RuffsPiratePortrait","ruffs_pirate_portrait.glb","","","-1","","","","","","",""
"PaintballIdle","item_paintball_ball_geo.glb","","-1","","","1000","1000","100","true","",""
"CannonGirlSmallDeepseaIdle","bonnie_octo_idle.glb","","68","","","100","100","","true","",""
"CannonGirlSmallDeepseaWalk","bonnie_octo_run.glb","","215","","129","100","100","","true","","1"
"CannonGirlSmallDeepseaAttack","bonnie_octo_attack.glb","1","22","","","150","150","10","","","spine_lower_s#4"
"CannonGirlSmallDeepseaMegSuper","bonnie_octo_summon.glb","5","38","-1","","","","","","",""
"CannonGirlSmallDeepseaRecoil","bonnie_octo_attack.glb","1","2","","","1000","1000","10","","","spine_lower_s#4"
"CannonGirlSmallDeepseaRecoil2","bonnie_octo_attack.glb","1","22","","","1500","1000","10","","","spine_lower_s#4"
"CannonGirlSmallDeepseaMegSuperRecoil","bonnie_octo_summon.glb","30","39","-1","","1000","1000","50","","",""
"CannonGirlSmallDeepseaLouchadorSecondary","bonnie_octo_super.glb","","60","","","100","100","","","","5"
"CannonGirlSmallDeepseaReload","bonnie_octo_idle.glb","","-1","","","10000","10000","100","","","ChestBone#2"
"CannonGirlSmallDeepseaPushback","leon_pushback.glb","1","34","","","100","100","100","","","5"
"CannonGirlSmallDeepseaWin","bonnie_octo_idle.glb","1","84","","","","10","100","","","5"
"CannonGirlSmallDeepseaWinloop","bonnie_octo_idle.glb","84","111","","","10","","","true","","1"
"CannonGirlSmallDeepseaLose","bonnie_octo_idle.glb","1","45","","","","","","","","5"
"CannonGirlSmallDeepseaLoseloop","bonnie_octo_idle.glb","45","50","","","","","","true","","1"
"CannonGirlSmallDeepseaProfile","bonnie_octo_idle.glb","1","1","","","","","","true","","5"
"CannonGirlDeepseaIdle","clyde_octo_idle.glb","","58","","","100","100","","true","",""
"CannonGirlDeepseaWalk","clyde_octo_run.glb","","68","","","100","100","","true","","1"
"CannonGirlDeepseaAttack","clyde_octo_attack.glb","","6","","","","50","","","","3"
"CannonGirlDeepseaAttackRecoil","clyde_octo_attack.glb","6","25","","","50","","100","","","4"
"CannonGirlDeepseaReload","clyde_octo_idle.glb","1","15","","","1000","1000","100","","","5"
"CannonGirlDeepseaPushback","carl_pirate_pushback.glb","","-1","","","50","200","100","","","5"
"CannonGirlDeepseaWin","bonnie_octo_win.glb","","112","","","","","","","",""
"CannonGirlDeepseaWinloop","bonnie_octo_win.glb","78","112","","","","","","true","",""
"CannonGirlDeepseaLose","bonnie_octo_lose.glb","","63","","","","","","","",""
"CannonGirlDeepseaLoseloop","bonnie_octo_lose.glb","34","63","","","","","","true","",""
"CannonGirlDeepseaProfile","bonnie_octo_portrait.glb","30","30","","","","","","true","",""
"SniperGreekIdle","piper_athena_idle.glb","1","41","","","100","100","","true","",""
"SniperGreekWalk","piper_athena_walk.glb","1","20","","","100","100","","true","","1"
"SniperGreekAttack","piper_athena_attack.glb","1","12","","","","","","","","hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0+R_dress_01_s#0+L_dress_01_s#0+F_dress_01_s#0+B_dress_01_s#0"
"SniperGreekSecondary","piper_athena_super.glb","","-1","","","50","50","50","","","5"
"SniperGreekRecoil","piper_athena_attack.glb","1","25","","","","","200","","","hips_s#5+L_upperLeg_s#0+R_upperLeg_s#0+R_dress_01_s#0+L_dress_01_s#0+F_dress_01_s#0+B_dress_01_s#0"
"SniperGreekReload","piper_athena_idle.glb","","10","","","100","100","500","","","hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0+R_dress_01_s#0+L_dress_01_s#0+F_dress_01_s#0+B_dress_01_s#0"
"SniperGreekPushback","piper_athena_pushback.glb","1","10","","","50","50","100","","","5"
"SniperGreekWin","piper_athena_win.glb","","167","","","","","","","","5"
"SniperGreekWinloop","piper_athena_win.glb","143","167","","","","","","true","","1"
"SniperGreekLose","piper_athena_lose.glb","","79","","","","","","","","5"
"SniperGreekLoseloop","piper_athena_lose.glb","40","79","","","","","","true","","1"
"SniperGreekProfile","piper_athena_portrait.glb","","","","","","","","","","5"
"BullDudeGreekIdle","bull_minotaur_idle.glb","","28","","","150","150","","true","",""
"BullDudeGreekWalk","bull_minotaur_walk.glb","","21","","","100","100","","true","","1"
"BullDudeGreekPrimary","bull_minotaur_attack.glb","1","3","","","","","","","","hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0"
"BullDudeGreekSecondary","bull_minotaur_super.glb","","21","","150","66","66","133","true","","5"
"BullDudeGreekRecoil","bull_minotaur_attack.glb","4","20","","","50","","100","","","hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"BullDudeGreekReload","bull_minotaur_idle.glb","1","10","","200","250","250","250","","","ChestBone#2"
"BullDudeGreekPushback","bull_rock_pushback.glb","","-1","","","100","100","100","","","5"
"BullDudeGreekWin","bull_minotaur_win.glb","","162","","","","","","","","5"
"BullDudeGreekWinloop","bull_minotaur_win.glb","118","162","","","","","","true","","5"
"BullDudeGreekLose","bull_minotaur_lose_120.glb","","743","","","","","","","","5"
"BullDudeGreekLoseloop","bull_minotaur_lose_120.glb","510","743","","","","","","true","","5"
"BullDudeGreekProfile","bull_minotaur_portrait.glb","1","1","","","","","","true","","5"
"AxeJugglerGreekIdle","melodie_harpy_idle.glb","1","29","-1","130","100","100","","true","",""
"AxeJugglerGreekWalk","melodie_harpy_walk.glb","1","39","-1","","100","100","","true","","1"
"AxeJugglerGreekAttack","melodie_harpy_attack.glb","8","22","-1","","25","","50","","","3"
"AxeJugglerGreekSecondary","melodie_harpy_dash.glb","","28","-1","","25","","50","","","3"
"AxeJugglerGreekRecoil","melodie_harpy_attack.glb","","10","-1","","","","200","","","4"
"AxeJugglerGreekPushback","melodie_harpy_idle.glb","","1","-1","","25","200","100","","",""
"AxeJugglerGreekWin","melodie_harpy_win.glb","1","242","-1","","","","","","",""
"AxeJugglerGreekWinloop","melodie_harpy_win.glb","204","242","-1","","","","","true","",""
"AxeJugglerGreekLose","melodie_harpy_lose.glb","","218","-1","","","","","","",""
"AxeJugglerGreekLoseloop","melodie_harpy_lose.glb","172","218","-1","","","","","true","",""
"AxeJugglerGreekLoseEnter","melodie_harpy_lose.glb","","218","-1","","","","","","",""
"AxeJugglerGreekPortrait","melodie_harpy_portrait.glb","14","15","-1","","","","","true","",""
"BarkeepPirateIdle","barley_pirate_idle.glb","","-1","","","100","100","250","true","",""
"BarkeepPirateWalk","barley_pirate_walk.glb","","19","","120","100","100","","true","","1"
"BarkeepPiratePrimary","barley_pirate_attack.glb","3","12","","","","","","","","ChestBone#3"
"BarkeepPirateSecondary","barley_pirate_attack.glb","","-1","","","100","50","200","","","ChestBone#3"
"BarkeepPirateRecoil","barley_pirate_attack.glb","3","12","","","10","10","10","","","ChestBone#4"
"BarkeepPirateReload","barley_pirate_reload.glb","","-1","","","200","200","200","","","ChestBone#2"
"BarkeepPiratePushback","barley_pirate_pushback.glb","","-1","","","100","100","100","","","5"
"BarkeepPirateWin","barley_pirate_win.glb","","254","","","50","250","250","","",""
"BarkeepPirateWinloop","barley_pirate_win.glb","136","253","","","25","","","true","",""
"BarkeepPirateLose","barley_pirate_lose.glb","","-1","","130","","","38","","",""
"BarkeepPirateLoseloop","barley_pirate_lose.glb","","-1","","120","","","","true","",""
"BarkeepPirateWinidleloop","barley_pirate_win.glb","136","253","","","","","","true","",""
"BarkeepPirateProfile","barley_pirate_portrait.glb","1","1","","","","","","true","",""
"BarkeepPirateIntro","barley_pirate_portrait.glb","","","","","","","","","","||||||| .r118596"
"SandstormDeepseaIdle","sandy_jellyfish_idle.glb","1","128","","","100","100","100","true","","5"
"SandstormDeepseaWalk","sandy_jellyfish_walk.glb","1","20","","","100","100","100","true","","1"
"SandstormDeepseaAttack","sandy_jellyfish_attack.glb","","5","","","","","","","","hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"SandstormDeepseaRecoil","sandy_jellyfish_attack.glb","","12","","","","","50","","","hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"SandstormDeepseaReload","sandy_jellyfish_idle.glb","","10","","","100","100","100","","","hips_s#0+L_upperLeg_s#0+R_upperLeg_s#0"
"SandstormDeepseaPushBack","sandy_jellyfish_pushback.glb","","10","","","100","100","100","","",""
"SandstormDeepseaWin","sandy_jellyfish_win.glb","1","192","","","","","","","",""
"SandstormDeepseaWinloop","sandy_jellyfish_win.glb","152","193","","","","","","true","","1"
"SandstormDeepseaLose","sandy_jellyfish_lose.glb","1","223","","","","","","","",""
"SandstormDeepseaProfile","sandy_jellyfish_portrait.glb","220","220","","","","","","true","","1"
"ReviverPirateIdle","doug_pirate_idle.glb","1","28","","","100","100","","true","",""
"ReviverPirateWalk","doug_pirate_walk.glb","1","19","","","100","100","","true","","1"
"ReviverPirateAttack","doug_pirate_attack.glb","6","20","","","","","","","","3"
"ReviverPirateRecoil","doug_pirate_attack.glb","6","20","","","","","100","","","4"
"ReviverPirateHappy","doug_pirate_win.glb","","144","","","100","","","","",""
"ReviverPirateHappyLoop","doug_pirate_win.glb","85","144","","","100","200","200","true","",""
"ReviverPirateLose","doug_pirate_lose.glb","","97","","","","","","","",""
"ReviverPirateLoseloop","doug_pirate_lose.glb","38","-1","","","","","","true","",""
"ReviverPiratePortrait","doug_pirate_portrait.glb","1","1","","","","","","true","",""
"ReviverPirateIntro","doug_pirate_portrait.glb","","-1","","","","","","","",""
"SplitterGreekIdle","rt_poseidon_idle.glb","1","29","","","200","200","100","true","",""
"SplitterGreekWalk","rt_poseidon_walk.glb","1","20","","","200","200","100","true","","1"
"SplitterGreekAttack","rt_poseidon_attack.glb","1","13","","80","100","100","300","","","hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"SplitterGreekRecoil","rt_poseidon_attack.glb","5","-1","","80","100","100","300","","","hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"SplitterGreekWin","rt_poseidon_win.glb","1","122","","","","","","","",""
"SplitterGreekWinloop","rt_poseidon_win.glb","95","122","","","","","","true","",""
"SplitterGreekLose","rt_poseidon_lose.glb","1","118","","","","","","","",""
"SplitterGreekLoseloop","rt_poseidon_lose.glb","105","118","","","","","","true","",""
"SplitterGreekProfile","rt_poseidon_portrait.glb","1","3","","","","","","true","",""
"InsectManGreekIdle","angelo_dionysus_idle.glb","1","37","","","100","100","","true","",""
"InsectManGreekWalk","angelo_dionysus_walk.glb","1","29","","","100","100","","true","","1"
"InsectManGreekAttack","angelo_dionysus_attackloop.glb","1","17","","","150","","","true","","hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0+R_dress_01_s#0+L_dress_01_s#0+F_dress_01_s#0+B_dress_01_s#0"
"InsectManGreekSecondary","angelo_dionysus_super.glb","","28","","","50","50","50","","","5"
"InsectManGreekRecoil","angelo_dionysus_attack.glb","23","39","","","","","200","","","hips_s#5+L_upperLeg_s#0+R_upperLeg_s#0+R_dress_01_s#0+L_dress_01_s#0+F_dress_01_s#0+B_dress_01_s#0"
"InsectManGreekReload","angelo_dionysus_idle.glb","","10","","","100","100","500","","","hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0+R_dress_01_s#0+L_dress_01_s#0+F_dress_01_s#0+B_dress_01_s#0"
"InsectManGreekPushback","piper_pushback.glb","1","10","","","50","50","100","","","5"
"InsectManGreekWin","angelo_dionysus_win.glb","1","193","","","","","","","","5"
"InsectManGreekWinloop","angelo_dionysus_win.glb","156","193","","","","","","true","","1"
"InsectManGreekLose","angelo_dionysus_lose.glb","1","161","","","","","","","","5"
"InsectManGreekLoseloop","angelo_dionysus_lose.glb","161","161","","","","","","true","","1"
"InsectManGreekProfile","angelo_dionysus_portrait.glb","5","5","","","","","","","","5"
"BanditGirlStar_remakeIdle","shelly_star_remake_idle.glb","","-1","","","100","100","","true","",""
"BanditGirlStar_remakeWalk","shelly_star_remake_walk.glb","","29","","","100","100","","true","","1"
"BanditGirlStar_remakePrimary","shelly_star_remake_attack.glb","1","5","","","","","","","","hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0"
"BanditGirlStar_remakeSecondary","shelly_star_remake_attack.glb","1","5","","","","","","","","hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"BanditGirlStar_remakeCarlSecondary","carl_super.glb","1","59","","","200","200","200","true","","5"
"BanditGirlStar_remakeRecoil","shelly_star_remake_attack.glb","6","20","","","","","100","","","hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"BanditGirlStar_remakeReload","shelly_prereg_reload.glb","1","-1","","","","","100","","","hips_s#0+L_upperLeg_s#0+R_upperLeg_s#0+R_clavicle_s#4+R_shoulder_s#4+R_elbow_s#4+R_forearm_twist_s#4+R_wrist_s#4+L_clavicle_s#4+L_shoulder_s#4+L_elbow_s#4+L_forearm_twist_s#4+L_wrist_s#4"
"BanditGirlStar_remakePushback","shelly_prereg_pushback.glb","","-1","","","100","100","100","","","5"
"BanditGirlStar_remakeWin","shelly_star_remake_win.glb","1","127","","","","","","","","5"
"BanditGirlStar_remakeWinloop","shelly_star_remake_win.glb","98","127","","","","","","true","","1"
"BanditGirlStar_remakeLose","shelly_star_remake_lose.glb","1","118","","","","","","","","5"
"BanditGirlStar_remakeLoseloop","shelly_star_remake_lose.glb","","57","","","","","","true","","1"
"BanditGirlStar_remakeProfile","shelly_star_remake_portrait.glb","","","","","","","","true","",""
"BanditGirlStar_remakeIntro","shelly_star_remake_portrait.glb","","","","","","","","","",""
"WallyDeepseaIdle","sprout_octo_idle.glb","","-1","","","100","100","","true","",""
"WallyDeepseaWalk","sprout_octo_walk.glb","1","29","","","100","100","","true","","1"
"WallyDeepseaPrimary","sprout_octo_attack.glb","","5","","","","","","","","body_s#3+L_wheel_s#0+R_wheel_s#0"
"WallyDeepseaRecoil","sprout_octo_attack.glb","5","30","","","","","100","","","body_s#4+L_wheel_s#0+R_wheel_s#0"
"WallyDeepseaReload","sprout_octo_reload.glb","","20","","","100","100","100","","","body_s#0+L_arm_01_s#4+L_wheel_s#0+R_wheel_s#0"
"WallyDeepseaPushback","sprout_octo_pushback.glb","","10","","","50","100","100","","","5"
"WallyDeepseaWin","sprout_octo_win.glb","","111","","","","","","","",""
"WallyDeepseaWinloop","sprout_octo_win.glb","81","111","","","","","","true","",""
"WallyDeepseaLose","sprout_octo_lose.glb","","55","","","","","","","",""
"WallyDeepseaLoseloop","sprout_octo_lose.glb","55","-1","","","","","","true","",""
"WallyDeepseaPortrait","sprout_octo_portrait.glb","50","50","","","","","","true","",""
"FrankCavemanIdle","frank_caveman_remake_idle.glb","","-1","","","500","500","","true","",""
"FrankCavemanWalk","frank_caveman_remake_walk.glb","1","29","","120","300","300","","true","","5"
"FrankCavemanPrimary","frank_caveman_remake_attack.glb","1","45","","","","","100","","","5"
"FrankCavemanSecondary","frank_caveman_remake_super.glb","1","50","","","100","100","","true","","5"
"FrankCavemanRecoil","frank_caveman_remake_attack.glb","22","35","","","","","200","","","5"
"FrankCavemanRecoil2","frank_caveman_remake_super.glb","36","50","","","1","1","100","","","5"
"FrankCavemanReloading","frank_caveman_remake_idle.glb","","6","","","","","50","","",""
"FrankCavemanPushback","frank_pushback.glb","","-1","","","120","120","400","","","5"
"FrankCavemanWin","frank_caveman_remake_win.glb","1","153","","","","","","","","5"
"FrankCavemanWinloop","frank_caveman_remake_win.glb","93","153","","","","","","true","","1"
"FrankCavemanLose","frank_caveman_remake_lose.glb","1","96","","","","","","","","5"
"FrankCavemanLoseloop","frank_caveman_remake_lose.glb","43","96","","","","","","true","","1"
"FrankCavemanProfile","frank_caveman_remake_portrait.glb","44","44","","","","","","true","",""
"FrankCavemanIntro","frank_intro_pose.glb","","","","","","","","","",""
"TrickshotDudeKing_remakeIdle","rico_king_remake_idle.glb","","-1","","","100","100","","true","",""
"TrickshotDudeKing_remakeWalk","rico_king_remake_walk.glb","","25","","120","100","100","","true","","1"
"TrickshotDudeKing_remakePrimary","rico_king_remake_attack.glb","5","8","","","100","","","","","hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"TrickshotDudeKing_remakeSecondary","rico_king_remake_attack.glb","5","8","","","100","","","","","hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"TrickshotDudeKing_remakeRecoil","rico_king_remake_attack.glb","8","30","","150","50","","100","","","hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"TrickshotDudeKing_remakeReload","rico_king_remake_idle.glb","1","159","","","200","200","200","","",""
"TrickshotDudeKing_remakePushback","rico_king_remake_idle.glb","","-1","","","200","100","200","","","5"
"TrickshotDudeKing_remakeWin","rico_king_remake_win.glb","1","237","","","","","","","",""
"TrickshotDudeKing_remakeWinloop","rico_king_remake_win.glb","207","237","","","","","","true","",""
"TrickshotDudeKing_remakeLose","rico_king_remake_lose.glb","1","24","","","","","","","",""
"TrickshotDudeKing_remakeLoseloop","rico_king_remake_lose.glb","24","51","","","","","","true","",""
"TrickshotDudeKing_remakeRicoProfile","rico_king_remake_portrait.glb","1","1","","","","","","","",""
"MummyGreekIdle","emz_medusa_idle.glb","","39","","","100","100","","true","",""
"MummyGreekWalk","emz_medusa_walk.glb","","29","","","100","100","","true","","1"
"MummyGreekPrimary","emz_medusa_attack.glb","2","6","","","","","","","","hips_s#5+L_upperLeg_s#0+R_upperLeg_s#0"
"MummyGreekRecoil","emz_medusa_attack.glb","7","22","","","50","","100","","","hips_s#5+L_upperLeg_s#0+R_upperLeg_s#0"
"MummyGreekSecondary","emz_medusa_idle.glb","","","","","","","","","",""
"MummyGreekSecondaryRecoil","emz_medusa_idle.glb","","","","","","","","","",""
"MummyGreekReload","emz_medusa_reload.glb","","-1","","","","","100","","","hips_s#1+L_upperLeg_s#0+R_upperLeg_s#0+L_clavicle_s#4+L_shoulder_s#4+L_elbow_s#4+L_forearm_twist_s#4+L_wrist_s#4+R_clavicle_s#0+R_shoulder_s#0+R_elbow_s#0"
