"Name","Loop","AngleToSpawnOffset","FollowParent","FollowParentAngle","FollowBone","IgnoreInitialAngle","OwnScreenShake","OthersScreenShake","OwnHapticLevel","OthersHapticLevel","Time","Sound","Type","FileName","ExportName","ParticleEmitterName","Effect","Layer","FakeObject3D","GroundBasis","Scale","SWFScaleX","SWFScaleY","EnemyVersion","ChinaReplacement","TargetedAnimation","EffectZ","EffectSpace","TargetOffsetZ","UseForcedZ","ForcedZ"
,,,,,,,,,,,,,"ParticleEmitter",,,"lou_006_atk_reached_smoke",,"GroundHigh",,,100,,,,,,,,,,
"lou_006_atk_reached_red",,,,,,,,,,,,,"ParticleEmitter",,,"lou_006_atk_reached_red",,"GroundTop",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"lou_006_atk_reached_smoke",,"GroundHigh",,,100,,,,,,,,,,
"lou_006_atk_red",,,,,,,,,,,,,"ParticleEmitter",,,"lou_006_atk_red",,"Object",,,100,,,,,,,,,,
,,,,,,,,,,,,"Lou_Atk","Sound",,,,,,,,,,,,,,,,,,
"lou_006_atk_trail",,,"true",,,,,,,,,,"ParticleEmitter",,,"lou_006_atk_trail_bubble",,"Above",,,100,,,"lou_006_atk_trail_red",,,,,,,
"lou_006_atk_trail_red",,,"true",,,,,,,,,,"ParticleEmitter",,,"lou_006_atk_trail_bubble_red",,"Above",,,100,,,,,,,,,,
"lou_006_lobby",,,,,,,,,,,,,"ParticleEmitter",,,"lou_006_lobby_tv_ani",,"Above",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"lou_006_lobby_glasspop",,"Above",,,100,,,,,,,,,,
"lou_006_ulti_area",,,,,,,,,,,,,"ParticleEmitter",,,"lou_006_ulti_ground_snow",,"GroundHigh",,,100,,,"lou_006_ulti_area_red",,,15,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"lou_006_ulti_ground_snow_particle",,"GroundHigh",,"true",100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"lou_006_ulti_tree",,"GroundTop",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"lou_006_ulti_ground_twinkles",,"Above",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"lou_006_ulti_drop_snow",,"Above",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"lou_006_ulti_drop_twinkles",,"Above",,,100,,,,,,,,,,
"lou_006_ulti_area_red",,,,,,,,,,,,,"ParticleEmitter",,,"lou_006_ulti_ground_snow_red",,"GroundHigh",,,100,,,,,,15,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"lou_006_ulti_ground_snow_particle_red",,"GroundHigh",,"true",100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"lou_006_ulti_tree_red",,"GroundTop",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"lou_006_ulti_ground_twinkles_red",,"Above",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"lou_006_ulti_drop_snow_red",,"Above",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"lou_006_ulti_drop_twinkles_red",,"Above",,,100,,,,,,,,,,
"lou_006_ulti_hit",,,,,,,,,,,,,"ParticleEmitter",,,"lou_006_ulti_reached",,"GroundHigh",,"true",100,,,"lou_006_ulti_hit_red",,,,,,,
,,,,,,,,,,,,"Lou_Ulti_Hit","Sound",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"lou_005_ulti_hit_cloud",,"GroundHigh",,,100,,,,,,,,,,
,,,,,,,,,,,,,"SWF","sc/effects_brawler.sc","lou_def_ulti_hit",,,"Above",,,,100,100,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"lou_005_ulti_hit_impact",,"Above",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"lou_005_ulti_hit_smoke",,"GroundHigh",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"lou_005_ulti_hit_smoke_add",,"GroundTop",,,100,,,,,,,,,,
"lou_006_ulti_hit_red",,,,,,,,,,,,,"ParticleEmitter",,,"lou_006_ulti_reached_red",,"GroundHigh",,"true",100,,,,,,,,,,
,,,,,,,,,,,,"Lou_Ulti_Hit","Sound",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"lou_005_ulti_hit_cloud_red",,"GroundHigh",,,100,,,,,,,,,,
,,,,,,,,,,,,,"SWF","sc/effects_brawler.sc","lou_def_ulti_hit_red",,,"Above",,,,100,100,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"lou_005_ulti_hit_impact_red",,"Above",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"lou_005_ulti_hit_smoke_red",,"GroundHigh",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"lou_005_ulti_hit_smoke_add_red",,"GroundTop",,,100,,,,,,,,,,
"lou_006_ulti_trail",,,,,,,,,,,,,"ParticleEmitter",,,"lou_006_ulti_trail_snow",,"Above",,,100,,,"lou_006_ulti_trail_red",,,,,,,
,,,,,,,,,,,,"Lou_Ulti","Sound",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"lou_006_ulti_trail_twinkles",,"Above",,,100,,,,,,,,,,
"lou_006_ulti_trail_red",,,,,,,,,,,,,"ParticleEmitter",,,"lou_006_ulti_trail_snow_red",,"Above",,,100,,,,,,,,,,
,,,,,,,,,,,,"Lou_Ulti","Sound",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"lou_006_ulti_trail_twinkles_red",,"Above",,,100,,,,,,,,,,
"lou_007_atk",,,,,,,,,,,,,"ParticleEmitter",,,"lou_007_atk",,"Above",,,100,,,"lou_007_atk_red",,,,,,,
,,,,,,,,,,,,"Striker_Lou_Atk_Sfx","Sound",,,,,,,,,,,,,,,,,,
"lou_007_atk_hit",,,,,,,,,,,,,"ParticleEmitter",,,"lou_007_atk_hit",,"Above",,,100,,,"lou_007_atk_hit_red",,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"lou_007_atk_hit_impact",,"Above",,,100,,,,,,,,,,
"lou_007_atk_hit_red",,,,,,,,,,,,,"ParticleEmitter",,,"lou_007_atk_hit_red",,"Above",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"lou_007_atk_hit_impact_red",,"Above",,,100,,,,,,,,,,
"lou_007_atk_reached",,,,,,,,,,,,,"ParticleEmitter",,,"lou_007_atk_reached",,"GroundTop",,,100,,,"lou_007_atk_reached_red",,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"lou_007_atk_reached_smoke",,"GroundHigh",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"lou_007_atk_reached_cone",,"GroundTop",,,100,,,,,,,,,,
"lou_007_atk_reached_red",,,,,,,,,,,,,"ParticleEmitter",,,"lou_007_atk_reached_red",,"GroundTop",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"lou_007_atk_reached_smoke_red",,"GroundHigh",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"lou_007_atk_reached_cone_red",,"GroundTop",,,100,,,,,,,,,,
"lou_007_atk_red",,,,,,,,,,,,,"ParticleEmitter",,,"lou_007_atk_red",,"Above",,,100,,,,,,,,,,
,,,,,,,,,,,,"Striker_Lou_Atk_Sfx","Sound",,,,,,,,,,,,,,,,,,
"lou_007_atk_trail",,,,,,,,,,,,,"ParticleEmitter",,,"lou_007_atk_trail_twinkle",,"Above",,,100,,,"lou_007_atk_trail_red",,,,,,,
"lou_007_atk_trail_red",,,,,,,,,,,,,"ParticleEmitter",,,"lou_007_atk_trail_twinkle_red",,"Above",,,100,,,,,,,,,,
"lou_007_kill",,,,,,,,,,,,,"ParticleEmitter",,,"lou_007_kill",,"Object",,,100,,,"lou_007_kill_red",,,,,,,
"lou_007_kill_red",,,,,,,,,,,,,"ParticleEmitter",,,"lou_007_kill_red",,"Object",,,100,,,,,,,,,,
"lou_007_lobby",,,,,,,,,,,,,"ParticleEmitter",,,"lou_007_lobby_01",,"Above",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"lou_007_lobby_02",,"Above",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"lou_007_lobby_03",,"Above",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"lou_007_lobby_speedline_1",,"GroundHigh",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"lou_007_lobby_speedline_2",,"GroundHigh",,,100,,,,,,,,,,
"lou_007_spawn",,,,,,,,,,,,,"ParticleEmitter",,,"lou_007_spawn",,"Above",,,100,,,"lou_007_spawn_red",,,,,,,
"lou_007_spawn_burst",,,,,,,,,,,,,"ParticleEmitter",,,"lou_007_spawn_burst_twinkle",,"Above",,,100,,,"lou_007_spawn_burst_red",,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"lou_007_spawn_burst",,"Above",,,100,,,,,,,,,,
"lou_007_spawn_burst_red",,,,,,,,,,,,,"ParticleEmitter",,,"lou_007_spawn_burst_twinkle_red",,"Above",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"lou_007_spawn_burst_red",,"Above",,,100,,,,,,,,,,
"lou_007_spawn_red",,,,,,,,,,,,,"ParticleEmitter",,,"lou_007_spawn_red",,"Above",,,100,,,,,,,,,,
"lou_007_ulti_area",,,,,,,,,,,,,"ParticleEmitter",,,"lou_007_ulti_ground",,"GroundHigh",,"true",100,,,"lou_007_ulti_area_red",,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"lou_007_ulti_ground_grass",,"GroundHigh",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"lou_007_ulti_grass_01",,"Object",,"true",100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"lou_007_ulti_ground_ball",,"Object",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"lou_007_ulti_ground_smoke",,"Object",,,100,,,,,,,,,,
,,,,,,,,,,,,"Striker_Lou_Ulti_Atk_Sfx","Sound",,,,,,,,,,,,,,,,,,
"lou_007_ulti_area_red",,,,,,,,,,,,,"ParticleEmitter",,,"lou_007_ulti_ground_red",,"GroundHigh",,"true",100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"lou_007_ulti_ground_grass_red",,"GroundHigh",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"lou_007_ulti_grass_01_red",,"Object",,"true",100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"lou_007_ulti_ground_ball_red",,"Object",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"lou_007_ulti_ground_smoke_red",,"Object",,,100,,,,,,,,,,
,,,,,,,,,,,,"Striker_Lou_Ulti_Atk_Sfx","Sound",,,,,,,,,,,,,,,,,,
"lou_007_ulti_hit",,,,,,,,,,,,,"ParticleEmitter",,,"lou_007_ulti_hit_impact",,"Above",,,100,,,"lou_007_ulti_hit_red",,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"lou_007_ulti_hit_twinkle",,"Above",,,100,,,,,,,,,,
"lou_007_ulti_hit_red",,,,,,,,,,,,,"ParticleEmitter",,,"lou_007_ulti_hit_impact_red",,"Above",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"lou_007_ulti_hit_twinkle_red",,"Above",,,100,,,,,,,,,,
"lou_007_ulti_trail",,,,,,,,,,,,,"ParticleEmitter",,,"lou_007_ulti_trail_twinkle",,"Above",,,100,,,"lou_007_ulti_trail_red",,,,,,,
,,,,,,,,,,,,"Striker_Lou_Ulti_Sfx","Sound",,,,,,,,,,,,,,,,,,
"lou_007_ulti_trail_red",,,,,,,,,,,,,"ParticleEmitter",,,"lou_007_ulti_trail_twinkle_red",,"Above",,,100,,,,,,,,,,
,,,,,,,,,,,,"Striker_Lou_Ulti_Sfx","Sound",,,,,,,,,,,,,,,,,,
"lou_def_atk",,,,,,,,,,,,,"ParticleEmitter",,,"lou_def_atk_spoon",,"GroundTop",,,100,,,,,,,,,,
,,,,,,,,,,,,"Lou_Atk","Sound",,,,,,,,,,,,,,,,,,
"lou_def_atk_hit",,,"true",,,,,,,,,,"ParticleEmitter",,,"lou_def_atk_hit_cream_1",,"Above",,,100,,,"lou_def_atk_hit_red",,,200,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"lou_def_atk_hit_cream_2",,"Above",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"lou_def_atk_hit_frost",,"Object",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"lou_def_atk_hit",,"Above",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"lou_def_atk_hit_cone",,"GroundTop",,,100,,,,,,,,,,
"lou_def_atk_hit_red",,,"true",,,,,,,,,,"ParticleEmitter",,,"lou_def_atk_hit_cream_1_red",,"Above",,,100,,,,,,200,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"lou_def_atk_hit_cream_2_red",,"Above",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"lou_def_atk_hit_frost_red",,"Object",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"lou_def_atk_hit_red",,"Above",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"lou_def_atk_hit_cone",,"GroundTop",,,100,,,,,,,,,,
"lou_def_atk_reached",,,,,,,,,,,,,"ParticleEmitter",,,"gale_def_atkend_snow",,"Object",,,100,,,"lou_def_atk_reached_red",,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"lou_def_atkend_cone",,"GroundHigh",,,100,,,,,,,,,,
"lou_def_atk_reached_red",,,,,,,,,,,,,"ParticleEmitter",,,"gale_def_atkend_snow_red",,"Object",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"lou_def_atkend_cone_red",,"GroundHigh",,,100,,,,,,,,,,
"lou_def_atk_red",,,,,,,,,,,,,"ParticleEmitter",,,"lou_def_atk_spoon_red",,"GroundTop",,,100,,,,,,,,,,
"lou_def_oc_area",,,,,,,,,,,,,"SWF","sc/effects_brawler.sc","lou_def_oc_area",,,"GroundHigh",,"true",,280,280,"lou_def_oc_area_red",,,15,,,,
,,,,,,,,,,,,,"SWF","sc/effects_brawler.sc","lou_def_oc_tornado",,,"GroundHigh",,"true",,100,100,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"lou_def_ulti_blizzard",,"Object",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"lou_def_oc_smog",,"GroundTop",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"lou_def_ulti_sparkles",,"Above",,,100,,,,,,,,,,
,,,,,,,,,,,,,"SWF","sc/effects_brawler.sc","lou_def_oc_lightning",,,"Above",,,,110,110,,,,,,,,
"lou_def_oc_area_base",,,,,,,,,,,,,"SWF","sc/effects_brawler.sc","lou_def_oc_area_base",,,"GroundHigh",,"true",,150,150,"lou_def_oc_area_base_red",,,,,,,
"lou_def_oc_area_base_red",,,,,,,,,,,,,"SWF","sc/effects_brawler.sc","lou_def_oc_area_base_red",,,"GroundHigh",,"true",,150,150,,,,,,,,
"lou_def_oc_area_red",,,,,,,,,,,,,"SWF","sc/effects_brawler.sc","lou_def_oc_area_red",,,"GroundHigh",,"true",,280,280,"lou_def_ulti_area_red",,,15,,,,
,,,,,,,,,,,,,"SWF","sc/effects_brawler.sc","lou_def_oc_tornado_red",,,"GroundHigh",,"true",,100,100,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"lou_def_oc_blizzard_red",,"Object",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"lou_def_oc_smog_red",,"GroundTop",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"lou_def_oc_sparkles_red",,"Above",,,100,,,,,,,,,,
,,,,,,,,,,,,,"SWF","sc/effects_brawler.sc","lou_def_oc_lightning_red",,,"Above",,,,110,110,,,,,,,,
"lou_def_oc_hit",,,,,,,,,,,,,"SWF","sc/effects_brawler.sc","lou_def_oc_hit",,,"Above",,,,100,100,"lou_def_oc_hit_red",,,,,,,
,,,,,,,,,,,,"Lou_Ulti_Hit","Sound",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"lou_def_oc_hit_smoke",,"GroundHigh",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"lou_def_oc_hit_smoke_add",,"GroundTop",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"lou_def_oc_bottle",,"Object",,,100,,,,,,,,,,
"lou_def_oc_hit_red",,,,,,,,,,,,,"SWF","sc/effects_brawler.sc","lou_def_oc_hit_red",,,"Above",,,,100,100,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"lou_def_oc_hit_smoke_red",,"GroundHigh",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"lou_def_oc_hit_smoke_add_red",,"GroundTop",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"lou_def_oc_bottle_red",,"Object",,,100,,,,,,,,,,
"lou_def_oc_trail",,,,,,,,,,,,,"ParticleEmitter",,,"lou_def_oc_trail_snow",,"Above",,,100,,,"lou_def_oc_trail_red",,,,,,,
,,,,,,,,,,,,"Lou_Ulti","Sound",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"bo_003_ulti_trail_twinkle",,"Above",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"lou_def_oc_trail_smog",,"Object",,,100,,,,,,,,,,
"lou_def_oc_trail_red",,,,,,,,,,,,,"ParticleEmitter",,,"lou_def_oc_trail_snow_red",,"Above",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"lou_def_oc_trail_twinkle_red",,"Above",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"lou_def_oc_trail_smog_red",,"Object",,,100,,,,,,,,,,
"lou_def_ulti_area",,,,,,,,,,,,,"SWF","sc/effects_brawler.sc","lou_def_ulti_area",,,"GroundHigh",,"true",,300,300,"lou_def_ulti_area_red",,,15,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"lou_def_ulti_blizzard",,"Object",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"lou_def_ulti_smog",,"GroundTop",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"lou_def_ulti_sparkles",,"Above",,,100,,,,,,,,,,
"lou_def_ulti_area_base",,,,,,,,,,,,,"SWF","sc/effects_brawler.sc","lou_def_ulti_area_base",,,"GroundHigh",,"true",,150,150,"lou_def_ulti_area_base_red",,,,,,,
"lou_def_ulti_area_base_red",,,,,,,,,,,,,"SWF","sc/effects_brawler.sc","lou_def_ulti_area_base_red",,,"GroundHigh",,"true",,150,150,,,,,,,,
"lou_def_ulti_area_red",,,,,,,,,,,,,"SWF","sc/effects_brawler.sc","lou_def_ulti_area_red",,,"GroundHigh",,"true",,300,300,,,,15,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"lou_def_ulti_blizzard_red",,"Object",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"lou_def_ulti_smog_red",,"GroundTop",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"lou_def_ulti_sparkles_red",,"Above",,,100,,,,,,,,,,
"lou_def_ulti_hit",,,,,,,,,,,,,"SWF","sc/effects_brawler.sc","lou_def_ulti_hit",,,"Above",,,,100,100,"lou_def_ulti_hit_red",,,,,,,
,,,,,,,,,,,,"Lou_Ulti_Hit","Sound",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"lou_def_ulti_hit_smoke",,"GroundHigh",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"lou_def_ulti_hit_smoke_add",,"GroundTop",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"lou_def_ulti_bottle",,"Object",,,100,,,,,,,,,,
"lou_def_ulti_hit_red",,,,,,,,,,,,,"SWF","sc/effects_brawler.sc","lou_def_ulti_hit_red",,,"Above",,,,100,100,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"lou_def_ulti_hit_smoke_red",,"GroundHigh",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"lou_def_ulti_hit_smoke_add_red",,"GroundTop",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"lou_def_ulti_bottle_red",,"Object",,,100,,,,,,,,,,
"lou_def_ulti_trail",,,,,,,,,,,,,"ParticleEmitter",,,"lou_def_ulti_trail_snow",,"Above",,,100,,,"lou_def_ulti_trail_red",,,,,,,
,,,,,,,,,,,,"Lou_Ulti","Sound",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"bo_003_ulti_trail_twinkle",,"Above",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"lou_def_ulti_trail_smog",,"Object",,,100,,,,,,,,,,
"lou_def_ulti_trail_red",,,,,,,,,,,,,"ParticleEmitter",,,"lou_def_ulti_trail_snow_red",,"Above",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"bo_003_ulti_trail_twinkle_red",,"Above",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"lou_def_ulti_trail_smog_red",,"Object",,,100,,,,,,,,,,
"lou_dryfire",,,"true",,,,,,,,,"Lou_Dryfire","Sound",,,,,,,,,,,,,,,,,,
"lou_reload",,,"true",,,,,,,,,"Lou_Reload","Sound",,,,,,,,,,,,,,,,,,
"lovebombing_explosion",,,,,,,150,150,,,,,"ParticleEmitter",,,"lovebombing_explo_ground",,"Above",,"true",100,,,"lovebombing_explosion_red",,,,,,,
,,,,,,,,,,,,"Sound_Gen_small_explosion","Sound",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"lovebombing_explo_cloud",,"Above",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"piper_def_oc_exp_spot",,"Above",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"lovebombing_explo_glow",,"Above",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"lovebombing_explo_hearts",,"Above",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"ground_fragments_lot_100",,"GroundHigh",,,100,,,,,,,,,,
"lovebombing_explosion_red",,,,,,,150,150,,,,,"ParticleEmitter",,,"lovebombing_explo_ground_red",,"Above",,"true",100,,,,,,,,,,
,,,,,,,,,,,,"Sound_Gen_small_explosion","Sound",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"cloudexplode_ground_red",,"Above",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"lovebombing_explo_cloud_red",,"Above",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"piper_def_oc_exp_spot_red",,"Above",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"lovebombing_explo_glow_red",,"Above",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"lovebombing_explo_hearts_red",,"Above",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"ground_fragments_lot_100",,"GroundHigh",,,100,,,,,,,,,,
"lovebombing_trail",,,"true","true",,,,,,,,,"ParticleEmitter",,,"lovebombing_trail_glow",,"GroundTop",,"true",100,,,"lovebombing_trail_red",,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"lovebombing_trail_hearts",,"Above",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"lovebombing_trail_twinkle",,"Above",,,100,,,,,,,,,,
"lovebombing_trail_red",,,"true","true",,,,,,,,,"ParticleEmitter",,,"lovebombing_trail_glow_red",,"GroundTop",,"true",100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"lovebombing_trail_hearts_red",,"Above",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"lovebombing_trail_twinkle",,"Above",,,100,,,,,,,,,,
"loveswamp_barrel_explo",,,,,,,,,,,,,"Effect",,,,"loveswamp_crate_explo",,,,,,,,,,,,,,
"loveswamp_barrel_hit",,,,,,,,,,,,,"Effect",,,,"loveswamp_crate_hit",,,,,,,,,,,,,,
"loveswamp_crate_explo",,,,,,,,,,,,,"ParticleEmitter",,,"splinters_mortuary",,"Above",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"crate_debris1_loveswamp",,"Above",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"crate_debris1_loveswamp",,"Above",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"fire_after_explosion_green",,"GroundHigh",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"explo_dust_100",,"Above",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"ground_explosion_small_100",,"Above",,,100,,,,,,,,,,
"loveswamp_crate_hit",,,,,,,,,,,,,"ParticleEmitter",,,"splinters_small_mortuary",,"GroundHigh",,,100,,,,,,,,,,
"loveswamp_fence_explo",,,,,,,300,300,,,,,"ParticleEmitter",,,"fence_explo_debris_loveswamp",,"Above",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"explo_dust_100",,"Above",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"ground_explosion_small_50",,"GroundHigh",,"true",100,,,,,,,,,,
"loveswamp_fence_hit",,,,,,,,,,,,,"Effect",,,,"loveswamp_wall1_hit",,,,,,,,,,,,,,
"loveswamp_fragile_explo",,,,,,,,,,,,,"ParticleEmitter",,,"fragile_explo_debris_loveswamp",,"Above",,,100,,,,"cacti_explo_debris",,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"explo_dust_100",,"Above",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"ground_explosion_small_50",,"GroundHigh",,"true",100,,,,,,,,,,
"loveswamp_grass_explo",,,,,,,,,,,,,"ParticleEmitter",,,"grass_hit_big_loveswamp",,"Above",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"explo_dust_100",,"Above",,,100,,,,,,,,,,
"loveswamp_grass_explo_yellow",,,,,,,,,,,,,"Effect",,,,"loveswamp_grass_explo",,,,,,,,,,,,,,
"loveswamp_grass_hit",,,,,,,,,,,,,"ParticleEmitter",,,"grass_hit_loveswamp",,"Above",,,100,,,,,,,,,,
,,,,,,,,,,,,"Bullet_rico_grass","Sound",,,,,,,,,,,,,,,,,,
"loveswamp_grass_hit_yellow",,,,,,,,,,,,,"Effect",,,,"loveswamp_grass_hit",,,,,,,,,,,,,,
"loveswamp_rope_explo",,,,,,,300,300,,,,,"ParticleEmitter",,,"rope_explo_debris_loveswamp",,"Above",,,100,,,,,,,,,,
