"Name","ParentAreaEffectForSkin","Disabled","FileName","OwnExportName","BlueExportName","RedExportName","NeutralExportName","Layer","ExportNameTop","ExportNameTopRed","ExportNameObject","Effect","LoopingEffect","ScaleLoopingEffect","HitEffect","AllowEffectInterrupt","PlaybackType","RotationType","Scale","TimeMs","MinTimeMs","Radius","Damage","DontOverrideDmg","DamageScaleType","CustomValue","CustomValue2","Type","StatusEffectSelf","StatusEffectAlly","StatusEffectEnemy","StatusEffectTickInterval","DelayFirstTick","IsPersonal","TargetEnemiesOnly","BulletExplosionBullet","BulletExplosionBulletDistance","BulletExplosionBulletOffset","BulletExplosionItem","ExpandOnDistance","BulletAngleOffset","BulletApplyAngle","DestroysEnvironment","DestroysDecorations","DestroysOnlyBushes","PushbackStrength","PushbackStrengthSelf","PushbackDeadzone","CanStopGrapple","StunTicks","SlowStrength","FreezeTicks","IgnoreFadeout","ShouldShowEvenIfOutsideScreen","SameAreaEffectCanNotDamageMs","RelatedImmunityAreas","DontShowToEnemy","RequireLineOfSight","ChainAreaEffect","ChainAreaEffect2","ChainAreaEffect3","OverchargedChainAreaEffect","OverchargedChainAreaEffect2","OverchargedChainAreaEffect3","SkinnedCustomValue","SpawnItem","SnapToTile","DamageScaleDistanceNear","DamageScaleDistanceFar","SourceType","OverHealTicks","StackOverHeal","MaxOverHeal","OverHealMultiplier","AffectOnlyHeroes","AffectProjectiles","IgnoreCharacters","InnerRadius","InnerRadiusDamagePercent","ExpireTypes","CurveBall","CurveBallAddDistance"
"Ambusher003UltiExplosion","AmbusherUltiExplosion","","sc/effects.sc","","","","","GroundHigh","","","","","","100","","","","","100","300","","450","","","","","","Damage","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","",""
"BarleyOverchargedUlti","","","sc/effects.sc","","","","","GroundHigh","","","","barley_def_oc","","100","","","","","250","3900","","1100","","","","","","Dot","","","","","","","","","","","","","","","","","TRUE","","","","","","","","","","1000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"InsectManOverchargedUltiDamageArea","","","sc/effects_brawler.sc","","","","","GroundHigh","","","","angelo_overcharged_ulti","","100","","","","","350","8000","","700","500","","","","","Dot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"InsectManOverchargedUltiSwitchSkillArea","","","sc/effects_brawler.sc","","","","","GroundHigh","","","","","","100","","","","","350","8000","","700","","","","","","SwitchSkill","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SniperOverchargedBombExplosion","","","sc/effects.sc","","","","","GroundHigh","","","","piper_def_oc_exp","","100","","","","","133","700","","600","99","","","","","Damage","","","","","","","","","","","","","","","true","","","70","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SniperOverchargedLanding","","","sc/effects.sc","","","","","GroundHigh","","","","piper_def_oc_landing","","100","","","","","133","500","","900","0","","","","","Pushback","","","","","","","","","","","","","","","TRUE","","","200","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MummyOverchargedUltiArea","","","sc/effects_brawler.sc","emz_def_oc_area","emz_def_oc_area","emz_def_oc_area_red","","GroundHigh","","","","emz_def_oc_area_use","","100","","","","","350","5000","","1700","240","","","","","Dot","","","","","","","","","","","","","","","","","","","","","","","350","21","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MummyOverchargedUltiAreaPushBack","","","sc/effects_brawler.sc","emz_def_oc_area","emz_def_oc_area","emz_def_oc_area_red","","GroundHigh","","","","","","100","","","","","350","100","","1200","1","","","","","Dot","","","","","","","","","","","","","","","","","","100","","","","","","","","","","","","","MummyOverchargedUltiBulletExplosion","","","","","","","","","","","","","","","","","","","","","","",""
"MummyOverchargedUltiBulletExplosion","","","sc/effects.sc","","","","","GroundHigh","","","","","","100","","","","","100","100","","1500","1240","","","18","","BulletExplosion","","","","","","","","MummyOverchargedProjectile","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PainterAreaExplosion","","","sc/effects.sc","","","","","GroundHigh","","","","berry_def_atk_hit","","100","","","","","100","0","","500","","","","50","50","HealAndDamage","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","PainterAreaEffect","","","","","","","","","","","","","","","","","","","","","","",""
"PainterAreaEffect","","","sc/effects_brawler.sc","berry_def_atk_ground","berry_def_atk_ground","berry_def_atk_ground_red","","GroundHigh","","","","berry_def_ulti_hit","","100","","","","2","60","5999","","500","100","","4","50","","HotAndDot","","","","","true","","","","","","","","","","","","","","","","","","","","true","","1000","","","","PainterAreaEffectEnd","","","","","","","","","","","","","","","","","","","","","","",""
"PainterAreaEffectEnd","","","sc/effects.sc","","","","","GroundHigh","","","","berry_def_atk_ground_end","","100","","","","","100","0","","500","","","","","","Effect","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PainterAccessoryArea","","","sc/effects.sc","","","","","GroundHigh","","","","berry_def_gadget_pushheal","","100","","","","","100","700","","800","-20","","2","","","Heal","","","","","","","","","","","","","","","","","","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Painter002AreaExplosion","PainterAreaExplosion","","sc/effects.sc","","","","","GroundHigh","","","","berry_002_atk_hit","","100","","","","","100","0","","500","","","","50","50","HealAndDamage","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Painter002AreaEffect","","","","","","","","","","","","","","","","","","","","","","",""
"Painter002AreaEffect","PainterAreaEffect","","sc/effects_brawler.sc","berry_002_atk_ground","berry_002_atk_ground","berry_002_atk_ground_red","","GroundHigh","","","","berry_002_ulti_hit","","100","","","","0","60","5999","","500","100","","4","50","","HotAndDot","","","","","true","","","","","","","","","","","","","","","","","","","","true","","1000","","","","Painter002AreaEffectEnd","","","","","","","","","","","","","","","","","","","","","","",""
"Painter002AreaEffectEnd","PainterAreaEffectEnd","","sc/effects_brawler.sc","","","","","GroundHigh","","","","berry_002_atk_ground_end","","100","","","","","100","0","","500","","","","","","Effect","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Painter003AreaExplosion","PainterAreaExplosion","","sc/effects.sc","","","","","GroundHigh","","","","berry_003_atk_hit","","100","","","","","100","0","","500","","","","50","50","HealAndDamage","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Painter003AreaEffect","","","","","","","","","","","","","","","","","","","","","","",""
"Painter003AreaEffect","PainterAreaEffect","","sc/effects_brawler_berry.sc","berry_003_ground","berry_003_ground","berry_003_ground_red","","GroundHigh","","","","berry_003_ulti_hit","","100","","","","0","60","5999","","500","100","","4","50","","HotAndDot","","","","","true","","","","","","","","","","","","","","","","","","","","true","","1000","","","","Painter003AreaEffectEnd","","","","","","","","","","","","","","","","","","","","","","",""
"Painter003AreaEffectEnd","PainterAreaEffectEnd","","sc/effects.sc","","","","","GroundHigh","","","","berry_003_ground_end","","100","","","","","100","0","","500","","","","","","Effect","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Painter004AreaExplosion","PainterAreaExplosion","","sc/effects.sc","","","","","GroundHigh","","","","berry_004_atk_hit","","100","","","","","100","0","","500","","","","50","50","HealAndDamage","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Painter004AreaEffect","","","","","","","","","","","","","","","","","","","","","","",""
"Painter004AreaEffect","PainterAreaEffect","","sc/effects_brawler_berry.sc","berry_004_atk_ground","berry_004_atk_ground","berry_004_atk_ground_red","","GroundHigh","","","","berry_004_ulti_hit","","100","","","","0","60","5999","","500","100","","4","50","","HotAndDot","","","","","true","","","","","","","","","","","","","","","","","","","","true","","1000","","","","Painter004AreaEffectEnd","","","","","","","","","","","","","","","","","","","","","","",""
"Painter004AreaEffectEnd","PainterAreaEffectEnd","","sc/effects.sc","","","","","GroundHigh","","","","berry_004_ground_end","","100","","","","","100","0","","500","","","","","","Effect","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PainterAreaEffectOvercharged","","","sc/effects_brawler.sc","berry_def_oc_ulti_ground","berry_def_oc_ulti_ground","berry_def_oc_ulti_ground_red","","GroundHigh","","","","berry_def_oc_ulti_hit","","100","","","","2","60","5999","","500","100","","4","50","","HotAndDot","","","","","true","","","","","","","","","","","","","","","","","","","","true","","1000","","","","PainterAreaEffectEndOvercharged","","","","","","","","","","","","","","","","","","","","","","",""
"PainterAreaEffectEndOvercharged","","","sc/effects.sc","","","","","GroundHigh","","","","berry_def_oc_ulti_ground_end","","100","","","","","100","0","","500","","","","","","Effect","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PaintBallSplash","","","sc/effects.sc","","","","","GroundHigh","","","","paint_ball_explode","","100","","","","","50","100","","800","","","","","","Effect","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PaintBallSplash_big","","","sc/effects.sc","","","","","GroundHigh","","","","paint_ball_explode_big","","100","","","","","50","100","","800","","","","","","Effect","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SupportArchetypeHeal","","","sc/effects.sc","","","","","GroundHigh","","","","pam_def_ulti_area_active","sb_support_area_loop","100","","","","","125","600000","","1000","-300","","0","","","Hot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SupportArchetypeSpawn","","","sc/effects_brawler.sc","sb_support_summon","sb_support_summon","sb_support_summon_red","","object","","","","sb_support_bubble","","100","","","","","90","500","","600","","","","","","Effect","","","","","","","","","","","","","","","","","","","","","","","","","true","true","","","","","","","","","","","","BattleRoyaleBuff","","","","","","","","","","","","","","","",""
"ArtilleryArchetypeCollabSpawnLvl1","","","sc/effects_brawler.sc","","","","","GroundHigh","sb_thrower_pjt_01","sb_thrower_pjt_01_red","","meteor_warning","","100","","","","","60","1500","","800","600","","5","","","Effect","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","ArtilleryArchetypeCollabExplosion","","","","","","","","","","","","","","","","","","","","","","",""
"ArtilleryArchetypeCollabSpawnLvl2","","","sc/effects_brawler.sc","","","","","GroundHigh","sb_thrower_pjt_01","sb_thrower_pjt_01_red","","meteor_warning","","100","","","","","60","1500","","800","600","","5","","","Effect","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","ArtilleryArchetypeCollabExplosion","ArtilleryArchetypeCollabBurn","","","","","","","","","","","","","","","","","","","","","",""
"ArtilleryArchetypeCollabSpawnLvl3","","","sc/effects_brawler.sc","","","","","GroundHigh","sb_thrower_pjt_01","sb_thrower_pjt_01_red","","meteor_warning","","100","","","","","60","1500","","800","600","","5","","","Effect","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","ArtilleryArchetypeCollabExplosion","ArtilleryArchetypeCollabBurn","ArtilleryArchetypeCollabCluster","","","","","","","","","","","","","","","","","","","","",""
"ArtilleryArchetypeCollabExplosion","","","sc/effects.sc","","","","","GroundHigh","","","","gadget_ruffs_airstrike_explosion","","100","","","","","85","700","","500","","","","","","Damage","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
