"Name","Type","Index","ProgressStart","Progress","League","Tier","Season","HeroPowerUnlock","PrimaryLvlUpRewardType","PrimaryLvlUpRewardCount","PrimaryLvlUpRewardExtraData","PrimaryLvlUpRewardData","SecondaryLvlUpRewardType","SecondaryLvlUpRewardCount","SecondaryLvlUpRewardExtraData","SecondaryLvlUpRewardData","DependsOnIndex","RankAssetFrame","RankNumberValue","RankFaceFrame","RankHexTextColor"
"Goal_10_19_45",10,45,18900,600,0,0,19,0,1,640,0,,-1,,,,-1,,,,
"Goal_10_19_46",10,46,19500,600,0,0,19,0,39,40,0,,-1,,,,-1,,,,
"Goal_10_19_47",10,47,20100,600,0,0,19,0,41,185,0,,-1,,,,-1,,,,
"Goal_10_19_48",10,48,20700,600,0,0,19,0,1,640,0,,-1,,,,-1,,,,
"Goal_10_19_49",10,49,21300,600,0,0,19,0,38,70,0,,-1,,,,-1,,,,
"Goal_10_19_50",10,50,21900,600,0,0,19,0,41,185,0,,-1,,,,-1,,,,
"Goal_10_19_51",10,51,22500,600,0,0,19,0,1,640,0,,-1,,,,-1,,,,
"Goal_10_19_52",10,52,23100,600,0,0,19,0,16,10,0,,-1,,,,-1,,,,
"Goal_10_19_53",10,53,23700,600,0,0,19,0,41,185,0,,-1,,,,-1,,,,
"Goal_10_19_54",10,54,24300,600,0,0,19,0,38,70,0,,-1,,,,-1,,,,
"Goal_10_19_55",10,55,24900,600,0,0,19,0,39,40,0,,-1,,,,-1,,,,
"Goal_10_19_56",10,56,25500,600,0,0,19,0,1,640,0,,-1,,,,-1,,,,
"Goal_10_19_57",10,57,26100,600,0,0,19,0,41,185,0,,-1,,,,-1,,,,
"Goal_10_19_58",10,58,26700,600,0,0,19,0,38,70,0,,-1,,,,-1,,,,
"Goal_10_19_59",10,59,27300,600,0,0,19,0,39,40,0,,-1,,,,-1,,,,
"Goal_10_19_60",10,60,27900,600,0,0,19,0,1,640,0,,-1,,,,-1,,,,
"Goal_10_19_61",10,61,28500,600,0,0,19,0,41,185,0,,-1,,,,-1,,,,
"Goal_10_19_62",10,62,29100,600,0,0,19,0,16,20,0,,-1,,,,-1,,,,
"Goal_10_19_63",10,63,29700,600,0,0,19,0,38,70,0,,-1,,,,-1,,,,
"Goal_10_19_64",10,64,30300,600,0,0,19,0,41,185,0,,-1,,,,-1,,,,
"Goal_10_19_65",10,65,30900,600,0,0,19,0,39,40,0,,-1,,,,-1,,,,
"Goal_10_19_66",10,66,31500,600,0,0,19,0,41,185,0,,-1,,,,-1,,,,
"Goal_10_19_67",10,67,32100,600,0,0,19,0,1,640,0,,-1,,,,-1,,,,
"Goal_10_19_68",10,68,32700,600,0,0,19,0,38,70,0,,-1,,,,-1,,,,
"Goal_10_19_69",10,69,33300,600,0,0,19,0,41,240,0,,-1,,,,-1,,,,
"Goal_10_19_70",10,70,33900,600,0,0,19,0,1,2000,0,,-1,50,,,-1,,,,
"BP_Tail_19_0",11,0,0,0,0,0,19,0,1,50,0,,-1,,,,-1,,,,
"BP_Tail_19_1",11,1,0,0,0,0,19,0,38,5,0,,-1,,,,-1,,,,
"BP_Tail_19_2",11,2,0,0,0,0,19,0,41,20,0,,-1,,,,-1,,,,
"Goal_9_20_0",9,0,-1,1,0,0,20,0,45,2750,0,,1,150,,,-1,,,,
"Goal_9_20_1",9,1,0,75,0,0,20,0,41,160,0,,-1,,,,-1,,,,
"Goal_9_20_2",9,2,75,75,0,0,20,0,38,45,0,,-1,,,,-1,,,,
"Goal_9_20_3",9,3,150,100,0,0,20,0,1,335,0,,-1,,,,-1,,,,
"Goal_9_20_4",9,4,250,150,0,0,20,0,41,160,0,,-1,,,,-1,,,,
"Goal_9_20_5",9,5,400,200,0,0,20,0,38,45,0,,-1,,,,-1,,,,
"Goal_9_20_6",9,6,600,300,0,0,20,0,1,335,0,,-1,,,,-1,,,,
"Goal_9_20_7",9,7,900,400,0,0,20,0,41,160,0,,-1,,,,-1,,,,
"Goal_9_20_8",9,8,1300,400,0,0,20,0,38,45,0,,-1,,,,-1,,,,
"Goal_9_20_9",9,9,1700,400,0,0,20,0,1,335,0,,-1,,,,-1,,,,
"Goal_9_20_10",9,10,2100,400,0,0,20,0,45,1600,0,,-1,50,,,-1,,,,
"Goal_9_20_11",9,11,2500,400,0,0,20,0,41,160,0,,-1,,,,-1,,,,
"Goal_9_20_12",9,12,2900,400,0,0,20,0,38,45,0,,-1,,,,-1,,,,
"Goal_9_20_13",9,13,3300,400,0,0,20,0,1,335,0,,-1,,,,-1,,,,
"Goal_9_20_14",9,14,3700,400,0,0,20,0,41,160,0,,-1,,,,-1,,,,
"Goal_9_20_15",9,15,4100,400,0,0,20,0,38,45,0,,-1,,,,-1,,,,
"Goal_9_20_16",9,16,4500,400,0,0,20,0,1,335,0,,-1,,,,-1,,,,
"Goal_9_20_17",9,17,4900,400,0,0,20,0,41,160,0,,-1,,,,-1,,,,
"Goal_9_20_18",9,18,5300,400,0,0,20,0,38,45,0,,-1,,,,-1,,,,
"Goal_9_20_19",9,19,5700,400,0,0,20,0,1,335,0,,-1,,,,-1,,,,
"Goal_9_20_20",9,20,6100,400,0,0,20,0,35,1,0,"spray_sad_clown",1,50,,,-1,,,,
"Goal_9_20_21",9,21,6500,500,0,0,20,0,41,160,0,,-1,,,,-1,,,,
"Goal_9_20_22",9,22,7000,500,0,0,20,0,38,45,0,,-1,,,,-1,,,,
"Goal_9_20_23",9,23,7500,500,0,0,20,0,1,335,0,,-1,,,,-1,,,,
"Goal_9_20_24",9,24,8000,500,0,0,20,0,41,160,0,,-1,,,,-1,,,,
"Goal_9_20_25",9,25,8500,500,0,0,20,0,38,45,0,,-1,,,,-1,,,,
"Goal_9_20_26",9,26,9000,500,0,0,20,0,1,335,0,,-1,,,,-1,,,,
"Goal_9_20_27",9,27,9500,500,0,0,20,0,41,160,0,,-1,,,,-1,,,,
"Goal_9_20_28",9,28,10000,500,0,0,20,0,38,45,0,,-1,,,,-1,,,,
"Goal_9_20_29",9,29,10500,500,0,0,20,0,41,160,0,,-1,,,,-1,,,,
"Goal_9_20_30",9,30,11000,500,0,0,20,0,3,1,0,"Cocooner",1,100,,,-1,,,,
"Goal_9_20_31",9,31,11500,500,0,0,20,0,19,1,0,"emoji_charlotte",1,50,,,30,,,,
"Goal_9_20_32",9,32,12000,500,0,0,20,0,38,45,0,,-1,,,,-1,,,,
"Goal_9_20_33",9,33,12500,500,0,0,20,0,19,1,0,"emoji_charlotte_angry",1,50,,,30,,,,
"Goal_9_20_34",9,34,13000,500,0,0,20,0,1,335,0,,-1,,,,-1,,,,
"Goal_9_20_35",9,35,13500,500,0,0,20,0,19,1,0,"emoji_charlotte_happy",1,50,,,30,,,,
"Goal_9_20_36",9,36,14000,500,0,0,20,0,38,45,0,,-1,,,,-1,,,,
"Goal_9_20_37",9,37,14500,500,0,0,20,0,19,1,0,"emoji_charlotte_gg",1,50,,,30,,,,
"Goal_9_20_38",9,38,15000,500,0,0,20,0,1,335,0,,-1,,,,-1,,,,
"Goal_9_20_39",9,39,15500,500,0,0,20,0,41,160,0,,-1,,,,-1,,,,
"Goal_9_20_40",9,40,16000,500,0,0,20,0,38,45,0,,-1,,,,-1,,,,
"Goal_9_20_41",9,41,16500,600,0,0,20,0,19,1,0,"emoji_charlotte_sad",1,50,,,30,,,,
"Goal_9_20_42",9,42,17100,600,0,0,20,0,1,335,0,,-1,,,,-1,,,,
"Goal_9_20_43",9,43,17700,600,0,0,20,0,25,1,0,"player_icon_bp_circus",-1,,,,-1,,,,
"Goal_9_20_44",9,44,18300,600,0,0,20,0,41,160,0,,-1,,,,-1,,,,
"Goal_9_20_45",9,45,18900,600,0,0,20,0,19,1,0,"emoji_charlotte_special",1,50,,,30,,,,
"Goal_9_20_46",9,46,19500,600,0,0,20,0,1,335,0,,-1,,,,-1,,,,
"Goal_9_20_47",9,47,20100,600,0,0,20,0,38,45,0,,-1,,,,-1,,,,
"Goal_9_20_48",9,48,20700,600,0,0,20,0,1,335,0,,-1,,,,-1,,,,
"Goal_9_20_49",9,49,21300,600,0,0,20,0,19,1,0,"emoji_charlotte_thanks",1,50,,,30,,,,
"Goal_9_20_50",9,50,21900,600,0,0,20,0,38,45,0,,-1,,,,-1,,,,
"Goal_9_20_51",9,51,22500,600,0,0,20,0,19,1,0,"emoji_charlotte_clap",1,50,,,30,,,,
"Goal_9_20_52",9,52,23100,600,0,0,20,0,1,335,0,,-1,,,,-1,,,,
"Goal_9_20_53",9,53,23700,600,0,0,20,0,19,1,0,"emoji_charlotte_rose",1,50,,,30,,,,
"Goal_9_20_54",9,54,24300,600,0,0,20,0,41,160,0,,-1,,,,-1,,,,
"Goal_9_20_55",9,55,24900,600,0,0,20,0,19,1,0,"emoji_charlotte_rose_angry",1,50,,,30,,,,
"Goal_9_20_56",9,56,25500,600,0,0,20,0,38,45,0,,-1,,,,-1,,,,
"Goal_9_20_57",9,57,26100,600,0,0,20,0,19,1,0,"emoji_charlotte_rose_happy",1,50,,,30,,,,
"Goal_9_20_58",9,58,26700,600,0,0,20,0,41,160,0,,-1,,,,-1,,,,
"Goal_9_20_59",9,59,27300,600,0,0,20,0,19,1,0,"emoji_charlotte_rose_gg",1,50,,,30,,,,
"Goal_9_20_60",9,60,27900,600,0,0,20,0,1,335,0,,-1,,,,-1,,,,
"Goal_9_20_61",9,61,28500,600,0,0,20,0,19,1,0,"emoji_charlotte_rose_phew",1,50,,,30,,,,
"Goal_9_20_62",9,62,29100,600,0,0,20,0,1,335,0,,-1,,,,-1,,,,
"Goal_9_20_63",9,63,29700,600,0,0,20,0,19,1,0,"emoji_charlotte_rose_sad",1,50,,,30,,,,
"Goal_9_20_64",9,64,30300,600,0,0,20,0,38,45,0,,-1,,,,-1,,,,
"Goal_9_20_65",9,65,30900,600,0,0,20,0,19,1,0,"emoji_charlotte_rose_clap",1,50,,,30,,,,
"Goal_9_20_66",9,66,31500,600,0,0,20,0,41,160,0,,-1,,,,-1,,,,
"Goal_9_20_67",9,67,32100,600,0,0,20,0,19,1,0,"emoji_charlotte_rose_special",1,50,,,30,,,,
"Goal_9_20_68",9,68,32700,600,0,0,20,0,1,335,0,,-1,,,,-1,,,,
"Goal_9_20_69",9,69,33300,600,0,0,20,0,19,1,0,"emoji_charlotte_rose_thanks",1,50,,,30,,,,
"Goal_9_20_70",9,70,33900,600,0,0,20,0,4,1,0,"CocoonerRosie",1,50,,,30,,,,
"Goal_10_20_0",10,0,-1,1,0,0,20,0,38,70,0,,-1,,,,-1,,,,
"Goal_10_20_1",10,1,0,75,0,0,20,0,41,165,0,,-1,,,,-1,,,,
"Goal_10_20_2",10,2,75,75,0,0,20,0,16,10,0,,-1,,,,-1,,,,
"Goal_10_20_3",10,3,150,100,0,0,20,0,1,640,0,,-1,,,,-1,,,,
"Goal_10_20_4",10,4,250,150,0,0,20,0,38,70,0,,-1,,,,-1,,,,
"Goal_10_20_5",10,5,400,200,0,0,20,0,41,185,0,,-1,,,,-1,,,,
"Goal_10_20_6",10,6,600,300,0,0,20,0,1,640,0,,-1,,,,-1,,,,
"Goal_10_20_7",10,7,900,400,0,0,20,0,38,111,0,,-1,,,,-1,,,,
"Goal_10_20_8",10,8,1300,400,0,0,20,0,38,70,0,,-1,,,,-1,,,,
"Goal_10_20_9",10,9,1700,400,0,0,20,0,1,640,0,,-1,,,,-1,,,,
"Goal_10_20_10",10,10,2100,400,0,0,20,0,41,185,0,,-1,,,,-1,,,,
"Goal_10_20_11",10,11,2500,400,0,0,20,0,38,74,0,,-1,,,,-1,,,,
"Goal_10_20_12",10,12,2900,400,0,0,20,0,38,70,0,,-1,,,,-1,,,,
"Goal_10_20_13",10,13,3300,400,0,0,20,0,1,640,0,,-1,,,,-1,,,,
"Goal_10_20_14",10,14,3700,400,0,0,20,0,16,10,0,,-1,,,,-1,,,,
"Goal_10_20_15",10,15,4100,400,0,0,20,0,41,185,0,,-1,,,,-1,,,,
"Goal_10_20_16",10,16,4500,400,0,0,20,0,38,70,0,,-1,,,,-1,,,,
"Goal_10_20_17",10,17,4900,400,0,0,20,0,38,74,0,,-1,,,,-1,,,,
"Goal_10_20_18",10,18,5300,400,0,0,20,0,1,640,0,,-1,,,,-1,,,,
"Goal_10_20_19",10,19,5700,400,0,0,20,0,41,185,0,,-1,,,,-1,,,,
"Goal_10_20_20",10,20,6100,400,0,0,20,0,38,70,0,,-1,,,,-1,,,,
"Goal_10_20_21",10,21,6500,500,0,0,20,0,38,74,0,,-1,,,,-1,,,,
"Goal_10_20_22",10,22,7000,500,0,0,20,0,16,20,0,,-1,,,,-1,,,,
"Goal_10_20_23",10,23,7500,500,0,0,20,0,41,185,0,,-1,,,,-1,,,,
"Goal_10_20_24",10,24,8000,500,0,0,20,0,1,640,0,,-1,,,,-1,,,,
"Goal_10_20_25",10,25,8500,500,0,0,20,0,38,70,0,,-1,,,,-1,,,,
"Goal_10_20_26",10,26,9000,500,0,0,20,0,41,185,0,,-1,,,,-1,,,,
"Goal_10_20_27",10,27,9500,500,0,0,20,0,38,74,0,,-1,,,,-1,,,,
"Goal_10_20_28",10,28,10000,500,0,0,20,0,1,640,0,,-1,,,,-1,,,,
"Goal_10_20_29",10,29,10500,500,0,0,20,0,41,185,0,,-1,,,,-1,,,,
"Goal_10_20_30",10,30,11000,500,0,0,20,0,38,70,0,,-1,,,,-1,,,,
"Goal_10_20_31",10,31,11500,500,0,0,20,0,38,74,0,,-1,,,,-1,,,,
"Goal_10_20_32",10,32,12000,500,0,0,20,0,1,640,0,,-1,,,,-1,,,,
"Goal_10_20_33",10,33,12500,500,0,0,20,0,38,70,0,,-1,,,,-1,,,,
"Goal_10_20_34",10,34,13000,500,0,0,20,0,41,185,0,,-1,,,,-1,,,,
"Goal_10_20_35",10,35,13500,500,0,0,20,0,38,74,0,,-1,,,,-1,,,,
"Goal_10_20_36",10,36,14000,500,0,0,20,0,16,10,0,,-1,,,,-1,,,,
"Goal_10_20_37",10,37,14500,500,0,0,20,0,1,640,0,,-1,,,,-1,,,,
"Goal_10_20_38",10,38,15000,500,0,0,20,0,38,70,0,,-1,,,,-1,,,,
"Goal_10_20_39",10,39,15500,500,0,0,20,0,41,185,0,,-1,,,,-1,,,,
"Goal_10_20_40",10,40,16000,500,0,0,20,0,38,74,0,,-1,,,,-1,,,,
"Goal_10_20_41",10,41,16500,600,0,0,20,0,1,640,0,,-1,,,,-1,,,,
"Goal_10_20_42",10,42,17100,600,0,0,20,0,41,185,0,,-1,,,,-1,,,,
"Goal_10_20_43",10,43,17700,600,0,0,20,0,38,70,0,,-1,,,,-1,,,,
"Goal_10_20_44",10,44,18300,600,0,0,20,0,16,10,0,,-1,,,,-1,,,,
"Goal_10_20_45",10,45,18900,600,0,0,20,0,1,640,0,,-1,,,,-1,,,,
"Goal_10_20_46",10,46,19500,600,0,0,20,0,38,74,0,,-1,,,,-1,,,,
"Goal_10_20_47",10,47,20100,600,0,0,20,0,41,185,0,,-1,,,,-1,,,,
"Goal_10_20_48",10,48,20700,600,0,0,20,0,1,640,0,,-1,,,,-1,,,,
"Goal_10_20_49",10,49,21300,600,0,0,20,0,38,70,0,,-1,,,,-1,,,,
"Goal_10_20_50",10,50,21900,600,0,0,20,0,41,185,0,,-1,,,,-1,,,,
"Goal_10_20_51",10,51,22500,600,0,0,20,0,1,640,0,,-1,,,,-1,,,,
"Goal_10_20_52",10,52,23100,600,0,0,20,0,16,10,0,,-1,,,,-1,,,,
"Goal_10_20_53",10,53,23700,600,0,0,20,0,41,185,0,,-1,,,,-1,,,,
"Goal_10_20_54",10,54,24300,600,0,0,20,0,38,70,0,,-1,,,,-1,,,,
"Goal_10_20_55",10,55,24900,600,0,0,20,0,38,74,0,,-1,,,,-1,,,,
"Goal_10_20_56",10,56,25500,600,0,0,20,0,1,640,0,,-1,,,,-1,,,,
"Goal_10_20_57",10,57,26100,600,0,0,20,0,41,185,0,,-1,,,,-1,,,,
"Goal_10_20_58",10,58,26700,600,0,0,20,0,38,70,0,,-1,,,,-1,,,,
"Goal_10_20_59",10,59,27300,600,0,0,20,0,38,74,0,,-1,,,,-1,,,,
"Goal_10_20_60",10,60,27900,600,0,0,20,0,1,640,0,,-1,,,,-1,,,,
"Goal_10_20_61",10,61,28500,600,0,0,20,0,41,185,0,,-1,,,,-1,,,,
"Goal_10_20_62",10,62,29100,600,0,0,20,0,16,20,0,,-1,,,,-1,,,,
"Goal_10_20_63",10,63,29700,600,0,0,20,0,38,70,0,,-1,,,,-1,,,,
"Goal_10_20_64",10,64,30300,600,0,0,20,0,41,185,0,,-1,,,,-1,,,,
"Goal_10_20_65",10,65,30900,600,0,0,20,0,38,74,0,,-1,,,,-1,,,,
"Goal_10_20_66",10,66,31500,600,0,0,20,0,41,185,0,,-1,,,,-1,,,,
"Goal_10_20_67",10,67,32100,600,0,0,20,0,1,640,0,,-1,,,,-1,,,,
"Goal_10_20_68",10,68,32700,600,0,0,20,0,38,70,0,,-1,,,,-1,,,,
"Goal_10_20_69",10,69,33300,600,0,0,20,0,41,240,0,,-1,,,,-1,,,,
"Goal_10_20_70",10,70,33900,600,0,0,20,0,1,2000,0,,-1,50,,,-1,,,,
"BP_Tail_20_0",11,0,0,0,0,0,20,0,1,50,0,,-1,,,,-1,,,,
"BP_Tail_20_1",11,1,0,0,0,0,20,0,38,5,0,,-1,,,,-1,,,,
"BP_Tail_20_2",11,2,0,0,0,0,20,0,41,20,0,,-1,,,,-1,,,,
"Goal_9_21_0",9,0,-1,1,0,0,21,0,45,1000,0,,-1,,,,-1,,,,
"Goal_9_21_1",9,1,0,50,0,0,21,0,19,1,0,"emoji_skulltoon",1,10,,,-1,,,,
"Goal_9_21_2",9,2,50,200,0,0,21,0,38,100,0,,-1,,,,-1,,,,
"Goal_9_21_3",9,3,250,200,0,0,21,0,45,100,0,,-1,,,,-1,,,,
"Goal_9_21_4",9,4,450,200,0,0,21,0,1,1000,0,,-1,,,,-1,,,,
"Goal_9_21_5",9,5,650,200,0,0,21,0,19,1,0,"emoji_skulltoon_angry",1,10,,,-1,,,,
"Goal_9_21_6",9,6,850,200,0,0,21,0,38,100,0,,-1,,,,-1,,,,
"Goal_9_21_7",9,7,1050,200,0,0,21,0,45,100,0,,-1,,,,-1,,,,
"Goal_9_21_8",9,8,1250,200,0,0,21,0,16,10,0,,-1,,,,-1,,,,
"Goal_9_21_9",9,9,1450,200,0,0,21,0,19,1,0,"emoji_skulltoon_happy",1,10,,,-1,,,,
"Goal_9_21_10",9,10,1650,350,0,0,21,0,41,1000,0,,-1,,,,-1,,,,
"Goal_9_21_11",9,11,2000,950,0,0,21,0,45,100,0,,-1,,,,-1,,,,
"Goal_9_21_12",9,12,2950,950,0,0,21,0,38,100,0,,-1,,,,-1,,,,
"Goal_9_21_13",9,13,3900,950,0,0,21,0,19,1,0,"emoji_skulltoon_gg",1,10,,,-1,,,,
"Goal_9_21_14",9,14,4850,950,0,0,21,0,1,1000,0,,-1,,,,-1,,,,
"Goal_9_21_15",9,15,5800,950,0,0,21,0,45,100,0,,-1,,,,-1,,,,
"Goal_9_21_16",9,16,6750,950,0,0,21,0,38,100,0,,-1,,,,-1,,,,
"Goal_9_21_17",9,17,7700,950,0,0,21,0,19,1,0,"emoji_skulltoon_phew",1,10,,,-1,,,,
"Goal_9_21_18",9,18,8650,950,0,0,21,0,16,10,0,,-1,,,,-1,,,,
"Goal_9_21_19",9,19,9600,950,0,0,21,0,45,100,0,,-1,,,,-1,,,,
"Goal_9_21_20",9,20,10550,950,0,0,21,0,1,1000,0,,-1,,,,-1,,,,
"Goal_9_21_21",9,21,11500,950,0,0,21,0,35,1,0,"spray_cartoon_cloud",1,10,,,-1,,,,
"Goal_9_21_22",9,22,12450,950,0,0,21,0,38,100,0,,-1,,,,-1,,,,
"Goal_9_21_23",9,23,13400,950,0,0,21,0,45,100,0,,-1,,,,-1,,,,
"Goal_9_21_24",9,24,14350,950,0,0,21,0,41,1000,0,,-1,,,,-1,,,,
"Goal_9_21_25",9,25,15300,950,0,0,21,0,51,1000,0,,-1,,,,-1,,,,
"Goal_9_21_26",9,26,16250,950,0,0,21,0,38,100,0,,-1,,,,-1,,,,
"Goal_9_21_27",9,27,17200,950,0,0,21,0,45,100,0,,-1,,,,-1,,,,
"Goal_9_21_28",9,28,18150,950,0,0,21,0,16,10,0,,-1,,,,-1,,,,
"Goal_9_21_29",9,29,19100,950,0,0,21,0,19,1,0,"emoji_skulltoon_sad",1,10,,,-1,,,,
"Goal_9_21_30",9,30,20050,950,0,0,21,0,1,1000,0,,-1,,,,-1,,,,
"Goal_9_21_31",9,31,21000,950,0,0,21,0,45,100,0,,-1,,,,-1,,,,
"Goal_9_21_32",9,32,21950,950,0,0,21,0,38,100,0,,-1,,,,-1,,,,
"Goal_9_21_33",9,33,22900,950,0,0,21,0,19,1,0,"emoji_skulltoon_special",1,10,,,-1,,,,
"Goal_9_21_34",9,34,23850,950,0,0,21,0,1,1000,0,,-1,,,,-1,,,,
"Goal_9_21_35",9,35,24800,950,0,0,21,0,45,100,0,,-1,,,,-1,,,,
"Goal_9_21_36",9,36,25750,950,0,0,21,0,38,100,0,,-1,,,,-1,,,,
"Goal_9_21_37",9,37,26700,950,0,0,21,0,19,1,0,"emoji_skulltoon_thanks",1,10,,,-1,,,,
"Goal_9_21_38",9,38,27650,950,0,0,21,0,16,10,0,,-1,,,,-1,,,,
"Goal_9_21_39",9,39,28600,950,0,0,21,0,45,100,0,,-1,,,,-1,,,,
"Goal_9_21_40",9,40,29550,950,0,0,21,0,1,1000,0,,-1,,,,-1,,,,
"Goal_9_21_41",9,41,30500,950,0,0,21,0,19,1,0,"emoji_skulltoon_clap",1,10,,,-1,,,,
"Goal_9_21_42",9,42,31450,950,0,0,21,0,16,10,0,,-1,,,,-1,,,,
"Goal_9_21_43",9,43,32400,950,0,0,21,0,45,100,0,,-1,,,,-1,,,,
"Goal_9_21_44",9,44,33350,950,0,0,21,0,1,1000,0,,-1,,,,-1,,,,
"Goal_9_21_45",9,45,34300,950,0,0,21,0,25,1,0,"player_icon_bp_cartoon",1,10,,,-1,,,,
"Goal_9_21_46",9,46,35250,950,0,0,21,0,38,100,0,,-1,,,,-1,,,,
"Goal_9_21_47",9,47,36200,950,0,0,21,0,45,100,0,,-1,,,,-1,,,,
"Goal_9_21_48",9,48,37150,950,0,0,21,0,1,1000,0,,-1,,,,-1,,,,
"Goal_9_21_49",9,49,38100,950,0,0,21,0,38,100,0,,-1,,,,-1,,,,
"Goal_9_21_50",9,50,39050,950,0,0,21,0,4,1,0,"Percenteranime",1,10,,,-1,,,,
"Goal_10_21_0",10,0,-1,1,0,0,21,0,41,500,0,,-1,,,,-1,,,,
"Goal_10_21_1",10,1,0,50,0,0,21,0,50,1,0,,-1,,,,-1,,,,
"Goal_10_21_2",10,2,50,200,0,0,21,0,38,100,0,,-1,,,,-1,,,,
"Goal_10_21_3",10,3,250,200,0,0,21,0,50,1,0,,-1,,,,-1,,,,
"Goal_10_21_4",10,4,450,200,0,0,21,0,1,1000,0,,-1,,,,-1,,,,
"Goal_10_21_5",10,5,650,200,0,0,21,0,50,1,0,,-1,,,,-1,,,,
"Goal_10_21_6",10,6,850,200,0,0,21,0,38,100,0,,-1,,,,-1,,,,
"Goal_10_21_7",10,7,1050,200,0,0,21,0,50,1,0,,-1,,,,-1,,,,
"Goal_10_21_8",10,8,1250,200,0,0,21,0,16,10,0,,-1,,,,-1,,,,
"Goal_10_21_9",10,9,1450,200,0,0,21,0,50,1,0,,-1,,,,-1,,,,
"Goal_10_21_10",10,10,1650,350,0,0,21,0,41,1000,0,,-1,,,,-1,,,,
"Goal_10_21_11",10,11,2000,950,0,0,21,0,50,1,0,,-1,,,,-1,,,,
"Goal_10_21_12",10,12,2950,950,0,0,21,0,38,100,0,,-1,,,,-1,,,,
"Goal_10_21_13",10,13,3900,950,0,0,21,0,50,1,0,,-1,,,,-1,,,,
"Goal_10_21_14",10,14,4850,950,0,0,21,0,1,1000,0,,-1,,,,-1,,,,
"Goal_10_21_15",10,15,5800,950,0,0,21,0,50,1,0,,-1,,,,-1,,,,
"Goal_10_21_16",10,16,6750,950,0,0,21,0,38,100,0,,-1,,,,-1,,,,
"Goal_10_21_17",10,17,7700,950,0,0,21,0,50,1,0,,-1,,,,-1,,,,
"Goal_10_21_18",10,18,8650,950,0,0,21,0,16,10,0,,-1,,,,-1,,,,
"Goal_10_21_19",10,19,9600,950,0,0,21,0,50,1,0,,-1,,,,-1,,,,
"Goal_10_21_20",10,20,10550,950,0,0,21,0,1,1000,0,,-1,,,,-1,,,,
"Goal_10_21_21",10,21,11500,950,0,0,21,0,50,1,0,,-1,,,,-1,,,,
"Goal_10_21_22",10,22,12450,950,0,0,21,0,38,100,0,,-1,,,,-1,,,,
"Goal_10_21_23",10,23,13400,950,0,0,21,0,50,1,0,,-1,,,,-1,,,,
"Goal_10_21_24",10,24,14350,950,0,0,21,0,41,1000,0,,-1,,,,-1,,,,
"Goal_10_21_25",10,25,15300,950,0,0,21,0,50,1,0,,-1,,,,-1,,,,
"Goal_10_21_26",10,26,16250,950,0,0,21,0,38,100,0,,-1,,,,-1,,,,
"Goal_10_21_27",10,27,17200,950,0,0,21,0,50,1,0,,-1,,,,-1,,,,
"Goal_10_21_28",10,28,18150,950,0,0,21,0,16,10,0,,-1,,,,-1,,,,
"Goal_10_21_29",10,29,19100,950,0,0,21,0,50,1,0,,-1,,,,-1,,,,
"Goal_10_21_30",10,30,20050,950,0,0,21,0,1,1000,0,,-1,,,,-1,,,,
"Goal_10_21_31",10,31,21000,950,0,0,21,0,50,1,0,,-1,,,,-1,,,,
"Goal_10_21_32",10,32,21950,950,0,0,21,0,38,100,0,,-1,,,,-1,,,,
"Goal_10_21_33",10,33,22900,950,0,0,21,0,50,1,0,,-1,,,,-1,,,,
"Goal_10_21_34",10,34,23850,950,0,0,21,0,1,1000,0,,-1,,,,-1,,,,
"Goal_10_21_35",10,35,24800,950,0,0,21,0,50,1,0,,-1,,,,-1,,,,
"Goal_10_21_36",10,36,25750,950,0,0,21,0,38,100,0,,-1,,,,-1,,,,
"Goal_10_21_37",10,37,26700,950,0,0,21,0,50,1,0,,-1,,,,-1,,,,
"Goal_10_21_38",10,38,27650,950,0,0,21,0,16,10,0,,-1,,,,-1,,,,
"Goal_10_21_39",10,39,28600,950,0,0,21,0,50,1,0,,-1,,,,-1,,,,
"Goal_10_21_40",10,40,29550,950,0,0,21,0,1,1000,0,,-1,,,,-1,,,,
"Goal_10_21_41",10,41,30500,950,0,0,21,0,50,1,0,,-1,,,,-1,,,,
"Goal_10_21_42",10,42,31450,950,0,0,21,0,16,10,0,,-1,,,,-1,,,,
"Goal_10_21_43",10,43,32400,950,0,0,21,0,50,1,0,,-1,,,,-1,,,,
"Goal_10_21_44",10,44,33350,950,0,0,21,0,1,1000,0,,-1,,,,-1,,,,
"Goal_10_21_45",10,45,34300,950,0,0,21,0,50,1,0,,-1,,,,-1,,,,
"Goal_10_21_46",10,46,35250,950,0,0,21,0,38,100,0,,-1,,,,-1,,,,
"Goal_10_21_47",10,47,36200,950,0,0,21,0,50,1,0,,-1,,,,-1,,,,
"Goal_10_21_48",10,48,37150,950,0,0,21,0,1,1000,0,,-1,,,,-1,,,,
"Goal_10_21_49",10,49,38100,950,0,0,21,0,38,100,0,,-1,,,,-1,,,,
"Goal_10_21_50",10,50,39050,950,0,0,21,0,49,1,5,,-1,,,,-1,,,,
"BP_Tail_21_0",11,0,0,0,0,0,21,0,50,1,0,,-1,,,,-1,,,,
"Goal_12_21_0",12,0,-1,1,0,0,21,0,45,1500,0,,-1,,,,-1,,,,
"Goal_12_21_4",12,4,450,200,0,0,21,0,1,1500,0,,-1,,,,-1,,,,
