TID,PL
TID_HINT_CTF_BRING_GIFT_BACK,Przenieś trofeum do własnej bazy!
TID_CTF_GOAL,<name>\nkradnie trofeum!
TID_IAP_XMAS_19_GENERIC,WSZYSTKIEGO ZADYMIARSKIEGO
TID_IAP_XMAS_19_GENERIC_2,MAGIA ŚWIĄT
TID_IAP_NEW_YEAR_20,SZCZĘŚLIWEGO NOWEGO ROKU
TID_IAP_COINPACK_GENERIC,"MONETY, MONETY, MONETY"
TID_GOLDRUSH_35,Koniec czasu
TID_GOLDRUSH_36,Zielony pokład
TID_GOLDRUSH_37,Cyklon
TID_GOLDRUSH_38,Pamiętna eskapada
TID_GOLDRUSH_39,Krzyżyk
TID_GOLDRUSH_40,Ostatni łup
TID_GOLDRUSH_41,Sztywny grzbiet
TID_GOLDRUSH_42,Stylowa karoseria
TID_GOLDRUSH_43,Zapasowa przestrzeń
TID_GOLDRUSH_44,Marne skorupy
TID_GOLDRUSH_45,Niespodziana niespodzianka
TID_BANKHEIST_19,Lecą bomby
TID_BANKHEIST_20,Środek tornado
TID_BANKHEIST_21,Wszyscy na pokład
TID_BANKHEIST_22,Wymiana ognia
TID_BANKHEIST_23,Kryjówka bandytów
TID_BANKHEIST_24,Wzburzone fale
TID_BANKHEIST_25,Obfity łup
TID_BANKHEIST_26,Błyskotliwy rabunek
TID_WANTED_18,Zmienne prądy
TID_WANTED_19,Semafor
TID_WANTED_20,Widać ląd
TID_WANTED_21,Reakcja łańcuchowa
TID_WANTED_22,Miraż
TID_WANTED_23,Zagrożenie w głębi
TID_WANTED_24,Łatwe uderzenie
TID_WANTED_25,Przytulne armatki
TID_WANTED_26,Wystąpienie
TID_BATTLE_ROYALE_34,Centrum bezpieczeństwa
TID_BATTLE_ROYALE_35,Okrągły kanion
TID_BATTLE_ROYALE_36,Kaktusowe party
TID_BATTLE_ROYALE_37,Katastrofa
TID_BATTLE_ROYALE_38,Pogoń za skarbem
TID_BATTLE_ROYALE_39,Zmiana kursu
TID_BATTLE_ROYALE_40,Skaliste bloki
TID_BATTLE_ROYALE_41,Punkt widzenia
TID_BATTLE_ROYALE_42,Cios balistyczny
TID_BATTLE_ROYALE_43,Palisady
TID_RICO_CLASSIC_SKIN,KLASYCZNY RICO
TID_RICO_CLASSIC_SKIN_SHOP,KLASYCZNY\nRICO
TID_RICO_BETA_SKIN,RICOCHET
TID_RICO_BETA_SKIN_SHOP,RICOCHET
TID_COLT_CORSAIR_SKIN,COLT KORSARZ
TID_COLT_CORSAIR_SKIN_SHOP,COLT\nKORSARZ
TID_CARL_CAPTAIN_SKIN,KAPITAN CARL
TID_CARL_CAPTAIN_SKIN_SHOP,KAPITAN\nCARL
TID_POCO_PIRATE_SKIN,PIRAT POCO
TID_POCO_PIRATE_SKIN_SHOP,PIRAT\nPOCO
TID_BEA_LADYBUG_SKIN,BIEDRONKA BEA
TID_BEA_LADYBUG_SKIN_SHOP,BIEDRONKA\nBEA
TID_MAX_BLUE_SKIN,GT MAKS
TID_MAX_BLUE_SKIN_SHOP,GT\nMAKS
TID_CTF_3,Cenne prezenty
TID_CTF_4,Świąteczny napad
TID_CTF_5,Radosna ucieczka
TID_CTF_6,Ładowacz skarpet
TID_CTF_7,Niegrzeczne elfy
TID_CTF_8,Najlepszy prezent
TID_CTF_GOAL_MATCH_OVER,<name>\nkradnie trofeum!\n\nKoniec meczu
TID_STAT_DAMAGE_PER_DRONE,Obrażenia od drona
TID_GOLDRUSH_46,Dwa tysiące jezior
TID_EVENT_MODIFIER_11,WZBURZONE FALE
TID_EVENT_MODIFIER_DESC_11,"Łódź przechyla się, przyspieszając lub zwalniając, zależnie od kierunku ruchu!"
TID_QUICK_MESSAGE_ASK_BRAWLER_SPLIT,Którego Zadymiarza mam wybrać?
TID_QUICK_MESSAGE_ASK_MODE_SPLIT,W jakim wydarzeniu zagramy?
TID_DRILLER,JACKY
TID_GAME_MODE_17,GORĄCA STREFA
TID_KING_OF_HILL_1,Jeden punkt
TID_KING_OF_HILL_2,Dwa punkty
TID_GAME_MODE_17_DESC,"Zdobywaj gorące strefy, aby wygrać!\n\nPrzejmij każdy punkt, pozostając w gorącej strefie. Wygrywa drużyna, która jako pierwsza całkowicie przejmie wszystkie punkty na mapie! Obie drużyny mogą przejmować gorące strefy w tym samym czasie, więc trzymaj drużynę wroga na dystans. Jeśli czas dobiegnie końca, wygrywa drużyna, która przejęła więcej stref."
TID_KING_OF_HILL_INTRO_TEXT,Przejmij wszystkie gorące strefy!
TID_IAP_LNY2020,CHIŃSKI NOWY ROK W BRAWL STARS
TID_IAP_TGS2020,OFERTA
TID_IAP_VD2020,UDANYCH WALENTYNEK!
TID_IAP_MAR2020,WITAMY MARZEC!
TID_SPAWNER_DUDE_SHORT_DESC,MASZYNA ZNISZCZENIA
TID_SPAWNER_DUDE_DESC,"Pan P to zniesmaczony życiem bagażowy, który zwykł ciskać w przeciwników walizkami. Jego superatak polega na przywołaniu zrobotyzowanych pomocników."
TID_SPAWNER_DUDE_WEAPON,"PAŃSKI BAGAŻ, SIR!"
TID_SPAWNER_DUDE_WEAPON_DESC,"Pan P wściekle miota walizką. Jeśli trafi w przeszkodę lub przeciwnika, walizka odbija się, ląduje z hukiem i zadaje obrażenia obszarowe."
TID_SPAWNER_DUDE_ULTI,BAGAŻOWI! DO ATAKU!
TID_SPAWNER_DUDE_ULTI_DESC,"Pan P uruchamia bazę zrobotyzowanych boyów. Udało mu się przeprogramować małe, pingwinogłowe roboty, by nękały i atakowały przeciwników (i kłopotliwych gości)."
TID_SPEC_ABI_SPAWNER_DUDE_1,OSTROŻNIE
TID_SPEC_ABI_SPAWNER_DUDE_1_DESC,"Przeładowane walizki Pana P skaczą i wybuchają, nawet jeśli nie trafią w cel ani w żadną przeszkodę."
TID_SPEC_ABI_SPAWNER_DUDE_2,DRZWI OBROTOWE
TID_SPEC_ABI_SPAWNER_DUDE_2_DESC,Zrobotyzowani bagażowi odradzają się <c00cc00><VALUE1></c> sek. szybciej po porażce.
TID_HINT_GET_TO_ZONE,Przedostań się do gorącej strefy!
TID_HERO_INFO_TITLE,STATYSTYKI ZADYMIARZA
TID_HERO_UPGRADE_TITLE,ULEPSZYĆ ZADYMIARZA?
TID_HERO_INFO_HERO_SPEED,Szybkość ruchu
TID_HERO_INFO_SPEED_0,BARDZO POWOLNA
TID_HERO_INFO_SPEED_1,WOLNA
TID_HERO_INFO_SPEED_2,NORMALNA
TID_HERO_INFO_SPEED_3,SZYBKA
TID_HERO_INFO_SPEED_4,BARDZO SZYBKA
TID_HERO_INFO_ATTACK_SPEED,Szybkość przeładowania
TID_HERO_INFO_ATTACK_RANGE,Zasięg
TID_HERO_INFO_ATTACK_DAMAGE,Obrażenia
TID_HERO_INFO_STUN_DURATION,Czas trwania ogłuszenia
TID_HERO_INFO_LONG_DASH_DELAY,Opóźnienie dłuższego sprintu
TID_HERO_INFO_RANGE_0,KRÓTKI
TID_HERO_INFO_RANGE_1,NORMALNY
TID_HERO_INFO_RANGE_2,DALEKI
TID_HERO_INFO_RANGE_3,BARDZO DALEKI
TID_HERO_INFO_HEALTH,Punkty życia
TID_HERO_INFO_ATTACK_TYPE,Typ
TID_HERO_INFO_HEAL,Wylecz
TID_PROTECT_SCORE_ZONE,Nie pozwól przeciwnikom wejść do gorących stref!
TID_8BIT_VIRUS_SKIN,8-BITOWIEC WIRUS
TID_8BIT_VIRUS_SKIN_SHOP,8-BITOWIEC\nWIRUS
TID_TARA_STREET_NINJA_SKIN,TARA ULICZNY NINJA
TID_TARA_STREET_NINJA_SKIN_SHOP,TARA\nULICZNY NINJA
TID_BIBI_GAMER_SKIN,BIBI HEROSKA
TID_BIBI_GAMER_SKIN_SHOP,BIBI\nHEROSKA
TID_PIPER_CUPID_SKIN,PIPER AMOR
TID_PIPER_CUPID_SKIN_SHOP,PIPER\nAMOR
TID_NITA_KOALA_SKIN,NITA KOALA
TID_NITA_KOALA_SKIN_SHOP,NITA\nKOALA
TID_MRP_AGENT_SKIN,AGENT P
TID_MRP_AGENT_SKIN_SHOP,AGENT P
TID_HERO_INFO_ATTACK_DAMAGE_MULTIPLIER,<AMMO> x <DAMAGE>
TID_HERO_INFO_DURATION,Czas trwania
TID_HERO_INFO_DAMAGE_REDUCTION,Redukcja obrażeń
TID_HERO_INFO_LIFE_STEAL,Leczenie obrażeń
TID_SPAWN_BUILDING_HEALTH,Punkty życia bazy
TID_PORTER_HEALTH,Punkty życia boya
TID_PORTER_DAMAGE,Obrażenia boya
TID_KING_OF_HILL_3,Świątynia Zadymy
TID_KING_OF_HILL_4,Zamieszki
TID_KING_OF_HILL_5,Utrata kontroli
TID_KING_OF_HILL_6,Złote sztuczki
TID_KING_OF_HILL_7,Uliczna zadyma 2
TID_KING_OF_HILL_8,Primo Kong mł.
TID_KING_OF_HILL_9,Ćwierćfunciak
TID_KING_OF_HILL_10,Superzadyma
TID_KING_OF_HILL_11,Najwyższy wynik
TID_KING_OF_HILL_12,Pies na monety
TID_KING_OF_HILL_13,Koniec gry
TID_KING_OF_HILL_14,Cheat kod
TID_KING_OF_HILL_15,Wojna o kulki
TID_BALL_26,Klapki
TID_BALL_27,Przewrotka
TID_BALL_28,Słowiańskie klocki
TID_BALL_29,Mecz towarzyski
TID_HERO_INFO_MEDIUM,ŚREDNI
TID_HERO_INFO_AVERAGE,PRZECIĘTNY
TID_HERO_UPGRADE_TITLE_LEVEL,PRZEJŚĆ NA <LVL> POZIOM MOCY?
TID_DOUBLE_POINTS,Podwajanie punktów!
TID_HERO_INFO_UTILITY_LABEL,PRZYDATNOŚĆ
TID_HERO_INFO_VERSATILITY_LABEL,WSZECHSTRONNOŚĆ
TID_HERO_INFO_OFFENSE_LABEL,ATAK
TID_HERO_INFO_DEFENSE_LABEL,OBRONA
TID_UNDERTAKER_HAT_SKIN_SHOP,MORTIS\nW CYLINDRZE
TID_BARLEY_WIZARD_SKIN_SHOP,CZARODZIEJ\nBARLEY
TID_SHOTGUN_STAR_SKIN_SHOP,GWIAZDA\nSHELLY
TID_QUICK_MESSAGE_ONE_MOMENT,Chwila
TID_QUICK_MESSAGE_ASK_STAR_TOKEN_HELP,Czy pomożesz mi zdobyć gwiezdny żeton?
TID_HERO_SORTING_LATEST,Ostatni Zadymiarze
TID_IAP_BUNDLE_OFFER,Oferta specjalna
TID_WALLY,KIEŁEK
TID_SETTINGS_FIND_FRIENDS,GRAJ ZE ZNAJOMYMI
TID_KAKAO_ACCOUNT_BIND_INFO_TITLE,Połącz z KakaoTalk
TID_KAKAO_ACCOUNT_BIND_INFO,"Dzięki połączeniu twojego konta z KakaoTalk możesz wyświetlać na liście znajomych konta z Brawl Stars należące do znajomych z KakaoTalk. Oni także będą widzieć twoje konto w Brawl Stars, twój status online, a także będą mogli zapraszać cię do bitew. Połączyć teraz?"
TID_HERO_SCREEN_ITEM,GADŻET
TID_HERO_SCREEN_STAR_POWER,GWIEZDNA MOC
TID_TYPE_AGE_GATE_EXT_URL_TITLE,UWAGA
TID_TYPE_AGE_GATE_EXT_URL_TEXT,Wyślemy cię teraz gdzieś poza Brawl Stars
TID_NOTIFICATION_CC_STARTED,WYZWANIE MISTRZOWSKIE zostało rozpoczęte!
TID_NOTIFICATION_CC_ENDING,WYZWANIE MISTRZOWSKIE wkrótce się kończy. Wciąż możesz wygrać!
TID_NOTIFICATION_PSG_STARTED,"PSG CUP został rozpoczęty! Wygraj, aby zdobyć bezpłatne przebranie!"
TID_NOTIFICATION_PSG_ENDING,PSG CUP już wkrótce się zakończy. Wciąż jeszcze możesz wygrać!
TID_NOTIFICATION_CHALLENGE_STARTED,Wyzwanie <CHALLENGE> rozpoczęło się!
TID_NOTIFICATION_CHALLENGE_ENDING,Wyzwanie <CHALLENGE> już wkrótce się zakończy. Wciąż jeszcze możesz wygrać!
TID_NOTIFICATION_COIN_RUSH,Dostępna jest nowa mapa do ZBIORU KLEJNOTÓW! Ruszaj i odbierz nowe nagrody!
TID_NOTIFICATION_ATTACK_DEFEND,Dostępna jest gra w NAPAD! Czas zdobyć nowe nagrody!
TID_NOTIFICATION_BOUNTY_HUNTER,Dostępna jest gra w NAGRODĘ! Czas zdobyć nowe nagrody!
TID_NOTIFICATION_LASER_BALL,Otwarto nową mapę do ZADYMY! Czas zdobyć nowe nagrody!
TID_NOTIFICATION_BATTLE_ROYAL,Otwarto nową mapę do STARCIA! Zostań jako ostatni na polu walki!
TID_NOTIFICATION_BOSS,Otwarto WIELKĄ GRĘ! Wspaniałe nagrody czekają!
TID_NOTIFICATION_COOP,WALKA Z ROBOTAMI rozpoczęta! Pokonaj roboty i zdobądź nagrody!
TID_NOTIFICATION_RAID_BOSS,WALKA Z BOSSEM powraca! Jak daleko zajdziesz?
TID_NOTIFICATION_ROBO_WARS,Dostępna jest gra w OBLĘŻENIE! Czas zdobyć nowe nagrody!
TID_NOTIFICATION_BOSS_RACE,Otwarto nową mapę do ELIMINACJI! Czas zdobyć nowe nagrody!
TID_NOTIFICATION_LONE_STAR,Otwarto nową mapę do SAMOTNEJ GWIAZDY! Czas zdobyć nowe nagrody!
TID_NOTIFICATION_CTF,Otwarto nową mapę do RABUNKU PREZENTÓW! Czas zdobyć nowe nagrody!
TID_NOTIFICATION_KING_OF_HILL,Dostępna jest nowa gra w GORĄCE STREFY! Czas zdobyć nowe nagrody!
TID_NOTIFICATION_TOWN_CRUSHER,WALKA Z BOSSEM powraca! Jak daleko zajdziesz?
TID_NOTIFICATION_MULTIPLE_MODES,Otwarto nowe mapy: <PARAM>. Chodź i wygraj nowe nagrody!
TID_NOTIFICATION_CLUB_LEAGUE_EVENT_DAY_STARTED,Rozpoczął się nowy dzień wydarzenia LIGA KLUBOWA. Chodź zagrać!
TID_FREE_BOX_AVAILABLE_0,Czeka na Ciebie darmowa nagroda!
TID_FREE_BOX_AVAILABLE_1,Odbierz teraz darmową nagrodę!
TID_FREE_BOX_AVAILABLE_2,"Zdobądź darmową nagrodę, zanim przepadnie!"
TID_FREE_BOX_AVAILABLE_3,Czekają na Ciebie darmowe nagrody!
TID_FREE_BOX_AVAILABLE_4,Odbierz teraz darmową nagrodę!
TID_SEASON_ENDED_NOTI,Koniec Ligi pucharów. Odbierz nagrody!
TID_KEY_BAR_FULL,Liczba posiadanych żetonów: <PARAM>. Czas na bitwę!
TID_COME_BACK_NOTIFICATION_SMALL,Co powiesz na kolejną bitwę?
TID_COME_BACK_NOTIFICATION_MEDIUM,Co powiesz na kolejną bitwę?
TID_COME_BACK_NOTIFICATION_LARGE,Co powiesz na kolejną bitwę?
TID_POWER_PLAY_NOTIFICATION,Otwarta jest <PARAM> mapa w IGRZYSKACH MOCY!
TID_NOTIFICATION_NEW_BRAWLER,<PARAM> już jest! Chodź i sprawdź!
TID_NOTIFICATION_DOUBLE_TOKENS_STARTED,Rozpoczęto imprezę z PODWAJANIEM ŻETONÓW!
TID_NOTIFICATION_DOUBLE_COINS_STARTED,"Rozpoczęto DESZCZ MONET! Walcz, aby zdobywać monety!"
TID_A_OUT_OF_B,<VALUE_A>/<VALUE_B>
TID_ENTER_AGE_PROMPT,"Powiedz, ile masz lat"
TID_ENTER_AGE_CONTINUE,POTWIERDŹ
TID_ENTER_AGE_GAMEPLAY,To nie wpłynie na przebieg gry
TID_ENTER_AGE_TIP,Określ wiek za pomocą suwaka.
TID_ENTER_AGE_TITLE,Witaj w Brawl Stars!
TID_ENTER_AGE_LEGAL,"Przycisk POTWIERDŹ oznacza, że akceptujesz dokumenty <TOS> i <PP>"
TID_CHALLENGE_WON_TITLE,WYGRYWASZ WYZWANIE!
TID_CHALLENGE_REWARD_CLAIM,ODBIERZ
TID_BUTTON_INVITE_SNS,ZAPROSZENIE DO DRUŻYNY
TID_OFFLINE_FRIENDS,ZAPROŚ ZNAJOMYCH OFFLINE
TID_BATTLE_END_CHALLENGE_WIN_LABEL,WYGRYWASZ WYZWANIE!
TID_BATTLE_END_PSG_CHALLENGE_WIN_INFO,Gratulacje! Wygrywasz PSG CUP i jesteś prawdziwym Mistrzem Zadymy!
TID_PSG_TEASER_TITLE,Początek za chwilę!
TID_PSG_TEASER_INFO,"Przygotuj się do PSG Cup!\n\nWygraj <WIN> starcia w trybie Zadyma, aby otrzymać bezpłatne przebranie PSG Shelly! Zagraj ze znajomymi albo użyj funkcji \qSzukanie drużyny\q, by zwiększyć swoje szanse.\n\nWyzwanie trwa tylko <DURATION> godz., więc nie trać czasu!"
TID_ACCESSORY_BLOCKED_DEAD,"Nie możesz używać gadżetów, gdy nie żyjesz!"
TID_ACCESSORY_BLOCKED_NO_USES_LEFT,Zużyto wszystkie ładunki.
TID_ACCESSORY_BLOCKED_COOLDOWN,Gadżet jest nadal w trakcie odnawiania!
TID_ACCESSORY_BLOCKED_CARRYING_ITEM,"Nie możesz tego użyć, gdy niesiesz przedmioty."
TID_ACCESSORY_BLOCKED_TARGET_MISSING,Brak celu.
TID_ACCESSORY_BLOCKED_TARGET_TOO_FAR,Cel jest zbyt daleko!
TID_ACCESSORY_BLOCKED_NO_AMMO,Masz za mało amunicji.
TID_ACCESSORY_BLOCKED_HOLDING_BRAWL_BALL,"Nie możesz aktywować, trzymając piłkę."
TID_ACCESSORY_BLOCKED_MISSING_TURRET,Nie możesz aktywować bez wieżyczki.
TID_ACCESSORY_BLOCKED_TURRET_TOO_FAR,Wieżyczka jest zbyt daleko.
TID_ACCESSORY_BLOCKED_MISSING_BEAR,Nie możesz aktywować bez niedźwiedzia.
TID_ACCESSORY_BLOCKED_BEAR_TOO_FAR,Niedźwiedź jest zbyt daleko.
TID_ACCESSORY_BLOCKED_NO_ENEMY_IN_RANGE,Brak przeciwników w zasięgu.
TID_ACCESSORY_BLOCKED_BUSH_TOO_FAR,Brak krzaków w zasięgu.
TID_ACCESSORY_BLOCKED_NO_PORTERS_IN_RANGE,Brak boyów w zasięgu.
TID_ACCESSORY_BLOCKED_FULL_HEALTH,To już maksymalna liczba punktów życia!
TID_ACCESSORY_BLOCKED_REQUIRES_BULLDOZER,Buldożer musi być aktywny!
TID_ACCESSORY_BLOCKED_REQUIRES_WALL,Wymagany jest aktywny żywopłot!
TID_ACCESSORY_BLOCKED_ULTI_ALREADY_CHARGED,Superatak jest naładowany!
TID_ACCESSORY_BLOCKED_MISSING_LOU_ULTI,Wymaga rozlanego syropu!
TID_ACCESSORY_BLOCKED_MISSING_OPPONENT_IN_AREA,Brak wrogów w syropie!
TID_ACCESSORY_BLOCKED_REQUIRES_RAGE,Potrzebujesz więcej punktów furii!
TID_ACCESSORY_BLOCKED_SUPER_REQUIRED,Potrzebujesz superdoładowania!
TID_ACCESSORY_BLOCKED_REQUIRES_MECHA,Wymagana forma MECHA!
TID_ACCESSORY_BLOCKED_REQUIRES_DUPLICATE,Wymagane jest ego Loli!
TID_ACCESSORY_BLOCKED_DUPLICATE_TOO_FAR,Ego Loli jest za daleko!
TID_WALLY_SHORT_DESC,WSPARCIE
TID_WALLY_DESC,"Kiełek to zaawansowany robot rolniczy, z zapałem rozrzucający wokół siebie skaczące Bomby Siewne. Jego superatak tworzy roślinną osłonę!"
TID_WALLY_WEAPON,BOMBA SIEWNA
TID_WALLY_WEAPON_DESC,"Kiełek wyrzuca kulę nasion, która najpierw w podskokach zmierza do celu, po czym pęka z hukiem. Jeżeli trafi w przeciwników, od razu eksploduje."
TID_WALLY_ULTI,ŻYWOPŁOT
TID_WALLY_ULTI_DESC,"Kiełek sadzi Superziarno, z którego wyrasta gruby, splątany żywopłot, tworzący nieprzebytą, ale tymczasową przeszkodę."
TID_SPEC_ABI_WALLY_1,PRZEROST
TID_SPEC_ABI_WALLY_1_DESC,"Bomba siewna będzie wybuchać co <c00cc00><VALUE1></c> sek., a każda kolejna będzie mieć większy promień wybuchu."
TID_SPEC_ABI_WALLY_2,FOTOSYNTEZA
TID_SPEC_ABI_WALLY_2_DESC,"Kiełek aktywuje tarczę, która częściowo chroni go przed wszystkimi atakami, gdy jest schowany w krzakach."
TID_DRILLER_SHORT_DESC,CZOŁG
TID_DRILLER_DESC,"Jacky napiera z impetem młotem pneumatycznym, wywołując wibracje gruntu mordercze dla pobliskich przeciwników. Jej superatak przyciąga znajdujących się w pobliżu nieprzyjaciół, którzy przepadają otoczeni tumanami pyłu!"
TID_DRILLER_WEAPON,GLEBOŁAMACZ
TID_DRILLER_WEAPON_DESC,"Jacky skacze na swoim młocie pneumatycznym, wstrząsając gruntem wokół. Ktokolwiek znajdzie się za blisko, oberwie srogo!"
TID_DRILLER_ULTI,O ŻESZ KURDE!
TID_DRILLER_ULTI_DESC,"Jacky wierci dziurę w ziemi, przyciągając wrogów, aby potraktować ich młotem pneumatycznym!"
TID_SPEC_ABI_DRILLER_1,KONTRUKRUSZENIE
TID_SPEC_ABI_DRILLER_1_DESC,"Otrzymując obrażenia, Jacky wali na odlew, zamieniając <c00cc00><VALUE1></c>% własnych obrażeń w glebołamaczowy kontratak."
TID_SPEC_ABI_DRILLER_2,TWARDY KASK
TID_SPEC_ABI_DRILLER_2_DESC,Kask Jacky powstrzymuje <c00cc00><VALUE1></c>% zadawanych jej obrażeń.
TID_ACCESSORY_GROW_BUSH_DESC,Rosa użyźnia grunt wokół siebie. Błyskawicznie wyrosłe krzaki tworzą świetną osłonę.
TID_ACCESSORY_CROW_SHIELD_DESC,"Kruk otrzymuje tarczę, która pochłania <c00cc00><VALUE1></c>% zadawanych mu obrażeń przez <c00cc00><VALUE2></c> s."
TID_ACCESSORY_WALLY_HEAL_DESC,"Kiełek konsumuje krzew, odzyskując <c00cc00><VALUE1></c> PŻ."
TID_ACCESSORY_ROCKET_JUMP_DESC,Brock uderza w ziemię pod sobą i wybija się w powietrze. Wybuch zadaje <c00cc00><VALUE1></c> obrażeń przeciwnikom w pobliżu.
TID_ACCESSORY_RICO_SHOOT_AROUND_DESC,Rico wyrzuca fale odbijających się pocisków we wszystkich kierunkach.
TID_ACCESSORY_CACTUS_SHOOT_AROUND_DESC,Spike wystrzeliwuje we wszystkich kierunkach <c00cc00><VALUE1></c> fale igieł zadających <c00cc00><VALUE2></c> obrażeń w jednym uderzeniu.
TID_ACCESSORY_ARTILLERY_DESTROY_PET_DESC,Penny wysadza swoją armatę! Potężny wybuch kruszy ściany i zadaje <c00cc00><VALUE1></c> obrażeń przeciwnikom w pobliżu.
TID_ACCESSORY_PET_SLAM_DESC,"Nita nakazuje swojemu niedźwiedziowi uderzyć w ziemię, by ogłuszyć wszystkich przeciwników w zasięgu."
TID_ACCESSORY_BARKEEP_SLOW_DESC,"Barley upuszcza klejącą maź w postaci kałuży spowalniającej wszystkich przeciwników, którzy tylko w nią wdepną."
TID_ACCESSORY_JESSIE_SLOW_DESC,"Jessie wypuszcza z wieżyczki falę uderzeniową, która spowalnia wszystkich przeciwników w zasięgu."
TID_ACCESSORY_GENE_PUSH_DESC,"Wszyscy wrogowie blisko Gene´a są natychmiast odpychani. Jeśli przynajmniej jeden wrogi Zadymiarz jest w zasięgu, Gene odzyska także <c00cc00><VALUE1></c> zdrowia."
TID_ACCESSORY_TICK_EXTRA_MINES_DESC,Następny atak Ticka odpala <c00cc00><VALUE1></c> min.
TID_ACCESSORY_MAX_DASH_DESC,"Maks szarżuje naprzód, zyskując w tym czasie odporność na wszelkie obrażenia."
TID_ACCESSORY_SHELLY_DASH_DESC,"Shelly rzuca się naprzód, pomijając parę niekoniecznych kroków!"
TID_ACCESSORY_DRILLER_SPEED_BOOST_DESC,Jacky dostaje ładunek energii i porusza się o <c00cc00><VALUE1></c>% szybciej przez <c00cc00><VALUE2></c> s.
TID_ACCESSORY_TOWER_BURST_HEAL_DESC,Pam wypuszcza z wieżyczki impuls dodający <c00cc00><VALUE1></c> PŻ sojusznikom w zasięgu i jej samej.
TID_ACCESSORY_TNT_SPIN_DESC,Dynamike wiruje coraz prędzej jak oszalały i rozrzuca wokół siebie laski dynamitu. Każda z nich zadaje wrogom <c00cc00><VALUE1></c> obrażeń.
TID_ACCESSORY_TELEPORT_TO_PET_DESC,8-Bitowiec natychmiast teleportuje się do swojego wzmacniacza obrażeń.
TID_ACCESSORY_BARREL_SPIN_DESC,"Darryl wiruje, ziejąc huraganowym ogniem we wszystkie strony. Każdy strzał zadaje <c00cc00><VALUE1></c> obrażeń i ładuje jego superatak o <c00cc00><VALUE2>%</c>, jeśli trafi wrogów!"
TID_ACCESSORY_FRANK_CC_IMMUNITY_DESC,"Frank pozbywa się wszelkich szkodliwych efektów i chwilowo staje się odporny na ogłuszenie, spowolnienie i odepchnięcie."
TID_ACCESSORY_CARL_TRAIL_DESC,"Następny kilof rzucony przez Carla zostawi ślad gorących skał! Przeciwnicy, którzy ich dotkną, zapłoną i otrzymają łącznie <c00cc00><VALUE1></c> obrażeń w czasie."
TID_ACCESSORY_BOW_TOTEM_DESC,"Bo stawia totem, który ładuje superatak jego i jego sojuszników będących w zasięgu działania. Totem z czasem powoli traci punkty życia."
TID_ACCESSORY_PRIMO_GRAB_DESC,El Primo chwyta najbliższego przeciwnika w zasięgu i przerzuca go przez swoje potężne barki.
TID_ACCESSORY_MORTIS_SWING_DESC,"Mortis rozkręca łopatę, waląc nią wszystkich przeciwników wokół siebie i zadając <c00cc00><VALUE1></c> obrażeń."
TID_ACCESSORY_TARA_VISION_DESC,"Tara i jej sojusznicy przez <c00cc00><VALUE1></c> s widzą wszystkich przeciwników, nawet jeśli chowają się w krzakach."
TID_ACCESSORY_POCO_REGEN_DESC,Poco i wszyscy sojusznicy w pobliżu odzyskują <c00cc00><VALUE1></c> PŻ na sekundę przez <c00cc00><VALUE2></c> s.
TID_ACCESSORY_SNIPER_HANDGUN_DESC,"Piper wymierza defensywny strzał w najbliższego przeciwnika, zadając mu <c00cc00><VALUE2></c> obrażeń i jednocześnie go odpychając i spowalniając."
TID_ACCESSORY_SPAWNER_DUDE_PROMOTE_DESC,"Pan P wzmacnia obecnego boya, zwiększając jego moc obrażeń o <c00cc00><VALUE1></c> i punkty życia o <c00cc00><VALUE2></c>."
TID_ACCESSORY_SANDY_SLEEP_DESC,"Sandy zasypia na <c00cc00><VALUE1></c> s, w pełni odzyskując punkty życia."
TID_ACCESSORY_BEE_SNIPER_SLOW_DESC,"Bea upuszcza pszczeli plaster z lepkim miodem, spowalniający nieprzyjaciół po nadepnięciu."
TID_ACCESSORY_BULL_HEAL_DESC,Bull natychmiast odzyskuje <c00cc00><VALUE1></c> pkt. życia.
TID_ACCESSORY_GUNSLINGER_RELOAD_DESC,Colt natychmiast przeładowuje <c00cc00><VALUE1></c> szt. amunicji.
TID_ACCESSORY_MUMMY_PUSH_DESC,"EMZ odpycha wszystkich przeciwników wokół siebie, zadając im też obrażenia w wysokości: <c00cc00><VALUE1></c>."
TID_ACCESSORY_NINJA_FAKE_DESC,"Leon tworzy iluzję samego siebie, by zmylić przeciwników."
TID_ACCESSORY_BASEBALL_HEAL_DESC,Bibi odzyskuje <c00cc00><VALUE1></c> pkt. życia na sekundę przez <c00cc00><VALUE2></c> s.
TID_ACCESSORY_GROW_BUSH,ŚWIATŁO WZROSTU
TID_ACCESSORY_CROW_SHIELD,WZMACNIACZ OBRONY
TID_ACCESSORY_WALLY_HEAL,ROZDRABNIACZ OGRODOWY
TID_ACCESSORY_ROCKET_JUMP,ODRZUTOWE SZNUROWADŁA
TID_ACCESSORY_RICO_SHOOT_AROUND,WYRZUTNIA PIŁEK
TID_ACCESSORY_CACTUS_SHOOT_AROUND,PĘKAJĄCA PODUSZKA NA SZPILKI
TID_ACCESSORY_ARTILLERY_DESTROY_PET,DETONATOR KIESZONKOWY
TID_ACCESSORY_PET_SLAM,ŁAPY NIEDŹWIEDZIA
TID_ACCESSORY_BARKEEP_SLOW,MIKSER LEPKIEGO SYROPU
