"TID","MS"
"TID_LINE_CONNECT_UP","SAMBUNG KE LINE"
"TID_LINE_CONNECTED","LINE disambungkan"
"TID_LINE_CONNECTED_UP","LINE DISAMBUNGKAN"
"TID_SKIN_INFO_FX_TURRET","- Model Brawler tersuai\n- Model turet tersuai\n- Kesan tersuai"
"TID_SPEC_ABI_SPED_FULL_AMMO","LARI HABIS"
"TID_SPEC_ABI_SPED_FULL_AMMO_DESC","Kelajuan pergerakan Bibi ditingkatkan sebanyak <c00cc00><VALUE1>%</c> apabila bar Lari Habis dicas sepenuhnya."
"TID_BASEBALL","BIBI"
"TID_BASEBALL_SHORT_DESC","PEMUKUL"
"TID_BASEBALL_DESC","Ayuh pukul! Bibi memiliki hayunan hebat yang boleh menjatuhkan musuh semasa bar Lari Habisnya dicas penuh. Super Bibi adalah bebola gula-gula getah yang mengakibatkan kerosakan."
"TID_BASEBALL_WEAPON","TIGA PUKULAN"
"TID_BASEBALL_ULTI","TEKNIK SPITBALL"
"TID_BASEBALL_WEAPON_DESC","Bibi menghayunkan pemukul besbolnya. Apabila dia mempunyai tiga hayunan yang sedia, bar Lari Habisnya akan dicas. Sebaik sahaja ia penuh, hayunan Bibi yang seterusnya akan menjatuhkan musuh!"
"TID_BASEBALL_ULTI_DESC","Bibi memukul bebola gula-gula getah yang boleh menembusi musuh dan juga menghentam sasaran yang sama beberapa kali!"
"TID_BARLEY_MS_SKIN","BARLEY PEMBUAT KEK"
"TID_BARLEY_MS_SKIN_SHOP","BARLEY\nPEMBUAT KEK"
"TID_BROCK_HOTROD_SKIN","BROCK MEMBARA"
"TID_BROCK_HOTROD_SKIN_SHOP","BROCK\nMEMBARA"
"TID_CARL_RR_SKIN","CARL PELUMBA JALANAN"
"TID_CARL_RR_SKIN_SHOP","CARL\nPELUMBA JALANAN"
"TID_BARLEY_MAPLE_SKIN","BARLEY MAPEL"
"TID_BARLEY_MAPLE_SKIN_SHOP","BARLEY\nMAPEL"
"TID_BANKHEIST_14B","Tempat Hentian"
"TID_BANKHEIST_15","Kisah Sampingan"
"TID_IAP_RETROPOLIS_PACK","Pek Permata Retropolis"
"TID_IAP_RETROCOIN_PACK_1","Pek Syiling (1/3)"
"TID_IAP_RETROCOIN_PACK_2","Pek Syiling (2/3)"
"TID_IAP_RETROCOIN_PACK_3","Pek Syiling (3/3)"
"TID_GOLDRUSH_21C","Stok Jatuh"
"TID_SPEC_SPOT_FROM_AIR","Tajam Mata"
"TID_SPEC_SUPER_RANGE","TEMBAKAN DAHSYAT"
"TID_SPEC_SUPER_RANGE_DESC","Julat Super Shelly dan kelajuan tembakan meningkat sebanyak <c00cc00><VALUE1>%</c>, dengan sebaran tembakan lebih sempit."
"TID_SPEC_ABI_PET_ATTACK_SPEED","BERUANG HIPER"
"TID_SPEC_ABI_PET_ATTACK_SPEED_DESC","Serangan beruang Nita lebih laju. Masa di antara terkaman dikurangkan sebanyak <c00cc00><VALUE1>%</c>."
"TID_SPEC_ABI_LOW_HEALTH_SHIELD","LELAKI GAGAH"
"TID_SPEC_ABI_LOW_HEALTH_SHIELD_DESC","Apabila nilai nyawa Bull jatuh di bawah <c00cc00><VALUE1>%</c>, dia dapat perisai yang kurangkan semua kerosakan diterima sebanyak <c00cc00><VALUE2>%</c>."
"TID_SPEC_ABI_ATTACK_RANGE","MAGNUM ISTIMEWA"
"TID_SPEC_ABI_ATTACK_RANGE_DESC","Julat serangan Colt dan kelajuan peluru meningkat sebanyak <c00cc00><VALUE1>%</c>."
"TID_SPEC_ABI_TURRET_AOE","DAKAPAN IBU"
"TID_SPEC_ABI_TURRET_AOE_DESC","Turet menyembuh kini melakukan <c00cc00><VALUE1></c> kerosakan setiap saat."
"TID_SPEC_ABI_SPEED_AFTER_ULTI","REMPUHAN METEOR"
"TID_SPEC_ABI_SPEED_AFTER_ULTI_DESC","El Primo mendapat <c00cc00><VALUE1>%</c> galakan kelajuan selama <c00cc00><VALUE2></c> saat selepas dia menggunakan Super."
"TID_SPEC_ABI_HOT_INVISIBLE","SEMBUHAN HALIMUNAN"
"TID_SPEC_ABI_HOT_INVISIBLE_DESC","Leon menyembuh sebanyak <c00cc00><VALUE1></c> nilai nyawa setiap saat semasa Super diaktifkan."
"TID_SPEC_ULTI_BURN","BEBOLA API"
"TID_SPEC_ULTI_BURN_DESC","Meriam dari turet Penny membakar tanah selama 3 saat. Musuh di kawasan terbakar dikenakan <c00cc00><VALUE1></c> kerosakan setiap saat!"
"TID_SPEC_ABI_REPAIR_SELF","CUKUP BERMINYAK"
"TID_SPEC_ABI_REPAIR_SELF_DESC","Apabila Tick tidak dikenakan kerosakan dan tidak menyerang, nilai nyawa dia memulih <c00cc00><VALUE1></c> saat lebih cepat berbanding biasa."
"TID_HEAD_HEALTH","Nilai nyawa Kepala"
"TID_CLUSTER_BOMB_DUDE_SHORT_DESC","PELEMPAR"
"TID_CLUSTER_BOMB_DUDE_DESC","Tick ialah bola logam yang sukar mengawal keterujaan dan tenaga - tenaga letupan! Dia membaling periuk api, dan Supernya membuatkan kepalanya tertanggal, mencari sasaran dan meletup."
"TID_CLUSTER_BOMB_DUDE_WEAPON","PERIUK API MINI"
"TID_CLUSTER_BOMB_DUDE_ULTI","KEPALA MELANTUN"
"TID_CLUSTER_BOMB_DUDE_WEAPON_DESC","Tick membaling tinggi-tinggi sebilangan besar periuk api yang bercerai sebelum mendarat. Periuk api itu meletup apabila terkena sasaran, atau selepas beberapa saat."
"TID_CLUSTER_BOMB_DUDE_ULTI_DESC","Tick menanggal dan melancarkan kepalanya. Selepas mendarat, kepalanya pergi ke sasaran terdekat dan meletup apabila bersentuhan!"
"TID_CLUSTER_BOMB_DUDE","TICK"
"TID_SPEC_ABI_PREY_ON_THE_WEAK","BURUAN CROW"
"TID_SPEC_DAMAGE_SUPER","PEKIKAN SOLO"
"TID_SPEC_DAMAGE_SUPER_DESC","Super Poco kini juga menyerang musuh, mengenakan <c00cc00><VALUE1></c> kerosakan."
"TID_SPEC_ABI_SUPER_DESTROY_WALLS","PUTARAN HEBAT"
"TID_SPEC_ABI_SUPER_DESTROY_WALLS_DESC","Super Carl kini menghancurkan penghadang dan halangan."
"TID_SPEC_ABI_SUPER_SLOW","GULA-GULA GETAH MELEKAT"
"TID_SPEC_ABI_SUPER_SLOW_DESC","Super Bibi memperlahankan musuh selama <c00cc00><VALUE1></c> saat!"
"TID_SPEC_ABI_DAMAGE_BUFF_SUPER","SARUNG TANGAN BERDURI"
"TID_SPEC_ABI_DAMAGE_BUFF_SUPER_DESC","Tumbukan Rosa melakukan <c00cc00>+<VALUE1></c> kerosakan semasa Supernya diaktifkan."
"TID_SPEC_ABI_STUN_TRAP","JERAT ELEKTRIK"
"TID_SPEC_ABI_STUN_TRAP_DESC","Daripada menolak musuh, jerat Bo kini memegunkan musuh selama <c00cc00><VALUE1></c> saat!"
"TID_SPEC_ABI_TURRET_ELECTRICITY","RENJATAN"
"TID_SPEC_ABI_TURRET_ELECTRICITY_DESC","Si Turet kini menembak bola tenaga yang melantun di antara musuh. Julat bola selepas lantunan ialah <c00cc00><VALUE1>%</c> daripada julat biasa."
"TID_SPEC_EXTRA_BULLET","ROKET KEEMPAT"
"TID_SPEC_EXTRA_BULLET_DESC","Brock memuatkan roket ke-4 ke pelancar, tambah kapasiti peluru (buang botol termo yang disimpan di dalam tiub #4 pelancarnya)."
"TID_SPEC_ABI_SPIKES_LOW_HEALTH","LETUSAN DURI"
"TID_SPEC_ABI_SPIKES_LOW_HEALTH_DESC","Apabila nilai nyawa Spike jatuh di bawah <c00cc00><VALUE1>%</c>, dia mula menembak duri yang mengenakan <c00cc00><VALUE2></c> kerosakan setiap satunya!"
"TID_SPEC_ABI_RELOAD_ON_HIT","PENEMBAK PANTAS"
"TID_SPEC_ABI_RELOAD_ON_HIT_DESC","Apabila Piper menyerang musuh dengan serangannya, dia mengisi semula <c00cc00><VALUE1></c> peluru serta-merta."
"TID_SPEC_ABI_GAIN_HEALTH","TAHAN LASAK"
"TID_SPEC_ABI_GAIN_HEALTH_DESC","Frank mendapat <c00cc00>+<VALUE1></c> nilai nyawa."
"TID_SPEC_ABI_DASH_SHIELD","TERLALU PANTAS"
"TID_SPEC_ABI_DASH_SHIELD_DESC","Apabila Mortis memecut, semua kerosakan yang dikenakan berkurang sebanyak <c00cc00><VALUE2>%</c> untuk <c00cc00><VALUE1></c> saat."
"TID_SPEC_ABI_SUPER_DAMAGE","PEROBOHAN"
"TID_SPEC_ABI_SUPER_DAMAGE_DESC","Tambah <c00cc00>+<VALUE1></c> kerosakan untuk Super Mike."
"TID_SPEC_ABI_SPEED_LOW_HEALTH","ROBOT, UNDUR!"
"TID_SPEC_ABI_SPEED_LOW_HEALTH_DESC","Apabila nilai nyawa Rico jatuh di bawah <c00cc00><VALUE2>%</c>, dia berlari <c00cc00><VALUE1>%</c> lebih pantas!"
"TID_SPEC_ABI_SUPER_RELOAD","ISI SEMULA SEGERA"
"TID_SPEC_ABI_SUPER_RELOAD_DESC","Apabila Darryl guna Super, kelajuan muat semulanya digandakan selama <c00cc00><VALUE1></c> saat."
"TID_SPEC_ABI_DAMAGE_MAIN_ATTACK","LEBIH BERACUN"
"TID_SPEC_ABI_DAMAGE_MAIN_ATTACK_DESC","Menambah <c00cc00>+<VALUE1></c> kerosakan setiap saat untuk serangan Barley."
"TID_SPEC_ABI_SUPER_HEALS","TEPUKAN SEMANGAT"
"TID_SPEC_ABI_SUPER_HEALS_DESC","Rakan sepasukan yang terkena Super milik Gene akan menerima penyembuhan sebanyak <c00cc00><VALUE1></c> nilai nyawa."
"TID_SPEC_ABI_BLACK_HOLE_HEALER","BAYANG MENYEMBUH"
"TID_SPEC_ABI_BLACK_HOLE_HEALER_DESC","Super milik Tara membuka portal dimensi! Bayangan Tara muncul untuk menyembuhkan Tara dan rakan sepasukan."
"TID_SPEC_ABI_RECHARGE","ISI SEMULA AUTOMA-TICK"
"TID_SPEC_ABI_RECHARGE_DESC","Masa isi semula Tick <c00cc00><VALUE1>%</c> lebih pendek."
"TID_SPEC_ABI_CURVEBALL","BOLA LAMBUT"
"TID_SPEC_ABI_CURVEBALL_DESC","Duri bom kaktus tebang dalam pergerakan melencong, menjadikan ia mudah mengenai sasaran."
"TID_SPEC_ABI_MEDIKIT","RAWATAN KECEMASAN"
"TID_SPEC_ABI_MEDIKIT_DESC","Apabila nilai nyawa Shelly jatuh di bawah <c00cc00><VALUE1>%</c>, dia segera pulih <c00cc00><VALUE2></c> nilai nyawa. Rawatan Kecemasan cas semula dalam masa <c00cc00><VALUE3></c> saat."
"TID_SPEC_ABI_IMMUNE_TO_CC","BATU PASIR"
"TID_SPEC_ABI_IMMUNE_TO_CC_DESC","Sandy kini imun kepada tolakan, keperlahanan, dan kejutan."
"TID_SPEC_ABI_CURE_DEBUFFS","RAWATAN MUZIK"
"TID_SPEC_ABI_CURE_DEBUFFS_DESC","Serangan Poco buang semua kesan keperlahanan, kejutan, keracunan dan terbakar yang terkena mana-mana rakan sepasukan."
"TID_SPEC_ABI_SHIELD_HOMERUN","GAYA PUKULAN"
"TID_SPEC_ABI_SHIELD_HOMERUN_DESC","Apabila bar Lari Habis Bibi dicas sepenuhnya, dia melindungi dirinya dari semua kerosakan sebanyak <c00cc00><VALUE1>%</c>."
"TID_SPEC_ABI_WHIRLWIND_SHIELD","PUTARAN BERPERISAI"
"TID_SPEC_ABI_WHIRLWIND_SHIELD_DESC","Semasa Super Carl diaktifkan, semua kerosakan yang dia terima dikurangkan sebanyak <c00cc00><VALUE2>%</c>."
"TID_SELFHELP_UNAVAILABLE","Bantuan dan Sokongan tidak tersedia sekarang. Sila cuba lagi."
"TID_SPEC_ABI_LONGER_DASH","ULAR BERGELUNG"
"TID_SPEC_ABI_LONGER_DASH_DESC","Mortis dapat Bar Pecutan! Julat lariannya meningkat <c00cc00><VALUE1>%</c> apabila bar dicas penuh. Perlukan <c00cc00><VALUE3></c> saat untuk bar dicas apabila Mortis mempunyai tiga pecutan tersedia."
"TID_BO_MECHA_SKIN","BO MECHA"
"TID_BO_MECHA_SKIN_SHOP","BO\nMECHA"
"TID_CROW_MECHA_SKIN","CROW MECHA"
"TID_CROW_MECHA_SKIN_SHOP","CROW\nMECHA"
"TID_MIKE_ROBO_SKIN","MIKE ROBOT"
"TID_MIKE_ROBO_SKIN_SHOP","MIKE\nROBOT"
"TID_SPIKE_ROBO_SKIN","SPIKE ROBOT"
"TID_SPIKE_ROBO_SKIN_SHOP","SPIKE\nROBOT"
"TID_BO_MECHA_GOLD_SKIN","BO MECHA EMAS"
"TID_BO_MECHA_GOLD_SKIN_SHOP","BO\nMECHA EMAS"
"TID_CROW_MECHA_GOLD_SKIN","CROW MECHA EMAS"
"TID_CROW_MECHA_GOLD_SKIN_SHOP","CROW\nMECHA EMAS"
"TID_BO_MECHA_LIGHT_SKIN","BO MECHA CERAH"
"TID_BO_MECHA_LIGHT_SKIN_SHOP","BO\nMECHA CERAH"
"TID_CROW_MECHA_NIGHT_SKIN","CROW MECHA MALAM"
"TID_CROW_MECHA_NIGHT_SKIN_SHOP","CROW\nMECHA MALAM"
"TID_BULL_LINEBACKER_SKIN","BULL BARISAN BELAKANG"
"TID_BULL_LINEBACKER_SKIN_SHOP","BULL\nBARISAN BELAKANG"
"TID_COLT_OUTLAW_SKIN","COLT PENJENAYAH"
"TID_COLT_OUTLAW_SKIN_SHOP","COLT\nPENJENAYAH"
"TID_CARL_HOG_RIDER_SKIN","CARL PENUNGGANG KHINZIR"
"TID_CARL_HOG_RIDER_SKIN_SHOP","CARL\nPENUNGGANG KHINZIR"
"TID_SKIN_INFO_ANIM_SOUND_FX_VOICE","- Model Brawler tersuai\n- Kesan tersuai\n- Animasi tersuai\n- Bunyi tersuai\n- Suara tersuai"
"TID_SHOP_OFFER_STAR_SKIN_LABEL","KULIT BINTANG"
"TID_WANTED_15","Buruan Pantai"
"TID_WANTED_16","Strok Matahari"
"TID_WANTED_17","Pasir Membara"
"TID_BANKHEIST_16","Penggeledah Pantai"
"TID_BANKHEIST_17","Cenderapermata"
"TID_BANKHEIST_18","Kentang Panas"
"TID_BANKHEIST_18B","Angka 8"
"TID_BALL_22","Bola Pantai"
"TID_BALL_23","Bola Sepak Hari Cerah"
"TID_BALL_24","Berkaki Ayam"
"TID_BALL_25","Permainan Musim Panas"
"TID_STARPOINTSGAINED","<TOTALDECAY> Trofi ditukar kepada <STARPOINTSGAINED> Mata Bintang"
"TID_TROPHIES_LOST","Jumlah trofi hilang: <AMOUNT>"
"TID_TROPHIES_CONVERTED","Trofi yang hilang ditukar kepada: <AMOUNT> Mata Bintang"
"TID_IAP_SOM_PACK_1","Tawaran Musim Panas"
"TID_IAP_SOM_PACK_2","Tawaran Musim Panas"
"TID_IAP_SOM_PACK_3","Tawaran Musim Panas"
"TID_IAP_SOM_PACK_4","Tawaran Musim Panas"
"TID_IAP_AUGUST_PACK_1","Tawaran Musim Panas"
"TID_IAP_AUGUST_PACK_2","JUMPA LAGI, MUSIM PANAS!"
"TID_IAP_FLASH_PACK_1","SEDIKIT TAMBAHAN"
"TID_IAP_FLASH_PACK_2","NILAI BESAR"
"TID_IAP_MOON_19_PACK_1","PESTA BULAN"
"TID_IAP_MOON_19_PACK_2","PESTA BULAN"
"TID_SPEC_ABI_PLUGGED_IN","PASANG PALAM"
"TID_SPEC_ABI_PLUGGED_IN_DESC","Apabila 8-Bit berada dekat dengan Penggalak Kerosakannya, dia akan memasang palamnya dan kelajuannya akan ditingkatkan."
"TID_SPEC_ABI_GROW_FROM_DAMAGE","BERTAMBAH KUAT"
"TID_SPEC_ABI_GROW_FROM_DAMAGE_DESC","Bar Pertumbuhan dicas apabila El Primo mengecas Supernya. Apabila bar penuh, nilai nyawa maksimum meningkat <c00cc00><VALUE1></c>. Bonus hilang apabila El Primo dikalahkan."
"TID_SPEC_ABI_ARMOR","ROMPI KALIS PELURU"
"TID_SPEC_ABI_ARMOR_DESC","Rompi ini melindungi <c00cc00><VALUE1></c> kerosakan yang pertama. Colt mendapat rompi baharu apabila dia dikalahkan. Nilai nyawa rompi ditunjukkan pada bar kuning."
"TID_SPEC_ABI_WALKING_TURRET","BAWA ANJING BERJALAN"
"TID_SPEC_ABI_WALKING_TURRET_DESC","Sekerap kini mengikuti Jessie."
"TID_SPEC_SHIELD_ULTI","PERISAI"
"TID_SPEC_SHIELD_ULTI_DESC","Apabila Super Brock dicas penuh (dan tidak digunakan), perisai akan diaktifkan dan mengurangkan <c00cc00><VALUE1>%</c> daripada semua kerosakan yang diterimanya."
"TID_SPEC_ABI_PET","BEBASKAN BURUNG"
"TID_SPEC_ABI_PET_DESC","Burung Dynamike menyertai perjuangan!"
"TID_SPEC_ABI_DAMAGE_ULTI","TAMPARAN ROH"
"TID_SPEC_ABI_DAMAGE_ULTI_DESC","Apabila Super Gene dicas penuh, serangannya akan lakukan <c00cc00>+<VALUE1></c> kerosakan."
"TID_ARCADE","8-BIT"
"TID_ARCADE_DESC","8-Bit berjalan dengan hentakkan kuat seperti arked berkaki. Dia tembak Pancaran Peletus dan Supernya menambah kerosakan Brawler diri dan rakan!"
"TID_ARCADE_SHORT_DESC","PENEMBAK TEPAT"
"TID_ARCADE_WEAPON","PANCARAN PELETUS"
"TID_ARCADE_ULTI","PENGGALAK KEROSAKAN"
"TID_ARCADE_WEAPON_DESC","Tembak Pancaran Peletus yang merosakkan mana-mana pihak lawan yang terkena. Pancaran ini mempunyai jarak sederhana dan tersebar sedikit."
"TID_ARCADE_ULTI_DESC","Kerahkan turet yang meningkatkan kerosakan Brawler diri dan Brawler rakan di kawasan terkesan."
"TID_STAT_DAMAGE_BOOST","Galakan Kerosakan"
"TID_HERO_INFO_ABILITY_POWER_PERCENT","<BASEPOW>%"
"TID_STAT_DAMAGE_PER_BEAM","Kerosakan setiap Pancaran"
"TID_SPEC_ABI_LARGER_AREA_ULTI","PENGUAT PENGGALAK"
"TID_SPEC_ABI_LARGER_AREA_ULTI_DESC","Meningkatkan julat Penggalak Kerosakan sebanyak <c00cc00><VALUE1>%</c>."
"TID_DAMAGE_BOOSTER_HEALTH","Nilai Nyawa Penggalak"
"TID_BEST_VALUE_DISCOUNT","JUALAN\n<VALUE>%!"
"TID_BEST_VALUE_EXTRA","<VALUE>%\nTAMBAHAN"
"TID_BEST_VALUE_BONUS","<VALUE>%\nBONUS"
"TID_PROMOCODE_PACK","Pek Kod Promo"
"TID_DIAMONDS","Permata"
"TID_BATTLE_ROYALE_22A","Puncak Terpencil"
"TID_BATTLE_ROYALE_23A","Pedalaman Seram"
"TID_BATTLE_ROYALE_24A","Tanah Tandus"
"TID_GOLDRUSH_24A","Royal Flush"
"TID_WANTED_17A","Oasis Besar"
"TID_BALL_14A","Gol Padang"
"TID_BALL_15A","Sepantas Kilat"
"TID_SHOP_LABEL_BEST_VALUE","NILAI TERBAIK"
"TID_SHOP_LABEL_MOST_POPULAR","PALING POPULAR"
"TID_SHOP_LABEL_POPULAR","POPULAR"
"TID_SHOP_LABEL_PERCENT_BONUS","<VALUE>% BONUS"
"TID_SHOP_LABEL_PERCENT_EXTRA","<VALUE>% <cFFDB4F>LEBIH</c>"
"TID_BATTLE_ROYALE_25A","Perjuangan Kemandirian"
"TID_BATTLE_ROYALE_26A","Keracunan Merkuri"
"TID_BATTLE_ROYALE_27A","Tendang Lantun"
"TID_BATTLE_ROYALE_28A","Rakus"
"TID_PIPER_PINK_SKIN","PIPER MERAH JAMBU"
"TID_PIPER_PINK_SKIN_SHOP","PIPER\nMERAH JAMBU"
"TID_TARA_BLUE_SKIN","TARA BIRU"
"TID_TARA_BLUE_SKIN_SHOP","TARA\nBIRU"
"TID_8BIT_CLASSIC_SKIN","8-BIT KLASIK"
"TID_8BIT_CLASSIC_SKIN_SHOP","8-BIT\nKLASIK"
"TID_LEON_SHARK_SKIN","LEON JERUNG"
"TID_LEON_SHARK_SKIN_SHOP","LEON\nJERUNG"
"TID_BATTLE_ROYALE_29A","Syurga Bahaya"
"TID_BATTLE_ROYALE_30A","Lintasan Berisiko"
"TID_BATTLE_ROYALE_31A","Sebaran Rata"
"TID_BALL_16A","Halangan Siku-sika"
"TID_BALL_17A","Laluan Berbonggol"
"TID_BALL_18A","Jaringan Kuat"
"TID_BALL_19A","Rintangan Terakhir"
"TID_BALL_20A","Tendangan Pantas"
"TID_IAP_INFO_MORE_INFO_BTN","자세히보기"
"TID_SANDSTORM","SANDY"
"TID_GAME_MODE_14","PERJUANGAN"
"TID_GAME_MODE_14_DESC","Lakukan lebih kerosakan terhadap Bos daripada pemain lain. Semakin banyak kerosakan anda lakukan, semakin tinggi kedudukan anda di dalam perlawanan.\n\nKumpul Kiub Kuasa untuk meningkatkan nilai nyawa dan kerosakan serangan. Kiub Kuasa akan muncul secara rawak dalam peta semasa pertempuran!"
"TID_BOSS_RACE_INTRO_TEXT","Lakukan kerosakan pada Bos sebanyak mana yang anda boleh!"
"TID_EVENT_POPUP_GMV_LABEL_ALL_VS_ALL","Semua lwn Semua"
"TID_BOSS_RACE_1","Pertahanan Terakhir"
"TID_BOSS_RACE_IN_LEAD","Anda mendahului!"
"TID_BOSS_RACE_DOING_GOOD","Teruskan usaha yang baik!"
"TID_BOSS_RACE_DOING_OK","Boleh tahan ni!"
"TID_BOSS_RACE_DOING_BAD","Lakukan lebih kerosakan terhadap Bos!"
"TID_SHOP_SCID_SKIN_OFFER_TITLE","SAMBUNG KE SUPERCELL ID DAN DAPATKAN <NAME> SECARA <c<COLOR>>PERCUMA</c>!"
"TID_SHOP_SCID_SKIN_OFFER_DESC","SUPERCELL ID"
"TID_SHOP_SCID_SKIN_OFFER_CLAIM","SAMBUNG"
"TID_GAME_MODE_15","BINTANG SENDIRIAN"
"TID_GAME_MODE_15_DESC","Kumpul bintang dengan mengalahkan pemain musuh. Setiap kali anda mengalahkan satu musuh, satu bintang akan bertambah di atas kepala anda, sehingga mendapat tujuh bintang.\n\nPemain dengan paling banyak bintang apabila masa tamat akan menang."
"TID_SOLO_BOUNTY_IN_LEAD","Anda medahului!"
"TID_SOLO_BOUNTY_DOING_GOOD","Teruskan usaha yang baik!"
"TID_SOLO_BOUNTY_DOING_OK","Boleh tahan ni!"
"TID_SOLO_BOUNTY_DOING_BAD","Anda perlukan lebih bintang!"
"TID_SANDSTORM_SHORT_DESC","SOKONGAN"
"TID_SANDSTORM_DESC","Sandy ialah Brawler yang tidak cukup tidur dengan kawalan kuat ke atas pasir: melempar batu tajam yang menusuk ke arah musuh, dan menyeru ribut pasir untuk menyembunyikan rakan sepasukan."
"TID_SANDSTORM_WEAPON","LETUPAN BATU"
"TID_SANDSTORM_WEAPON_DESC","Sandy membaling batu tajam yang menusuk ke arah musuh. Aduh!"
"TID_SANDSTORM_ULTI","RIBUT PASIR"
"TID_SANDSTORM_ULTI_DESC","Sandy menyeru ribut pasir yang berkekalan selama <time> saat dan menyembunyikan Brawler rakan di dalamnya."
"TID_STAT_SANDSTORM","Ribut Pasir"
"TID_SPEC_ABI_SANDSTORM_DOT","PASIR KASAR"
"TID_SPEC_ABI_SANDSTORM_DOT_DESC","Ribut Pasir kini melakukan <c00cc00><VALUE1></c> kerosakan setiap saat terhadap musuh."
"TID_SPEC_ABI_SANDSTORM_HOT","ANGIN MENYEMBUH"
"TID_SPEC_ABI_SANDSTORM_HOT_DESC","Ribut Pasir menyembuhkan juga Brawler rakan sebanyak <c00cc00><VALUE1></c> nilai nyawa setiap saat."
"TID_SHOP_SKIN_SALE","JUALAN KULIT"
"TID_IAP_B2S_19_PACK_1","KEMBALI KE SEKOLAH!"
"TID_IAP_B2S_19_PACK_2","KEMBALI KE SEKOLAH!"
"TID_IAP_B2S_19_PACK_3","KEMBALI KE SEKOLAH!"
"TID_GENE_PIRATE_SKIN","GENE LANUN"
"TID_GENE_PIRATE_SKIN_SHOP","GENE\nLANUN"
"TID_BARLEY_RED_WIZARD_SKIN","BARLEY AHLI SIHIR MERAH"
"TID_BARLEY_RED_WIZARD_SKIN_SHOP","BARLEY\nAHLI SIHIR MERAH"
"TID_SANDY_SLEEPY_SKIN","SANDY MENGANTUK"
"TID_SANDY_SLEEPY_SKIN_SHOP","SANDY\nMENGANTUK"
"TID_BOSS_RACE_2","Penjatuhan Bos"
"TID_BOSS_RACE_3","Rakan atau Musuh"
"TID_BOSS_RACE_4","Tegap dan Kuat"
"TID_BOSS_RACE_5","Montaj Latihan"
"TID_BOSS_RACE_6","Pagar Sesat Bercelaru"
"TID_BOSS_RACE_7","Konfrontasi Sia-sia"
"TID_SHOP_SKIN_NEW_RELEASE","KELUARAN BAHARU!"
"TID_SEASON_END_OFFER","GANJARAN AKHIR MUSIM"
"TID_IAP_OCTOBER_OFFER","TAWARAN OKTOBER"
"TID_IAP_MONDAY_OFFER","ISNIN, ISNIN..."
"TID_IAP_VERY_SPECIAL_OFFER","TAWARAN SANGAT ISTIMEWA"
"TID_IAP_IKE_ROYALE","IKE ROYALE"
"TID_IAP_COIN_SHOWER","HUJAN SYILING"
"TID_MUMMY","EMZ"
"TID_ADDITIONAL_GEM_TOOLTIP_FOR_JAPAN","\n\nPermata dibayar: <PAID>\nPermata Percuma: <FREE>\nTotal: <TOTAL>"
"TID_RANK","Kedudukan: <val> / 10"
"TID_SOLO_BOUNTY_NO_RANK","Tewaskan Brawler untuk dapatkan bintang!"
"TID_BOSS_RACE_NO_RANK","Lakukan kerosakan terhadap Bos!"
"TID_MUMMY_SHORT_DESC","PEJUANG"
"TID_MUMMY_DESC","Emz menyerang dengan semburan rambut yang melakukan kerosakan apabila masa berlalu dan memperlahankan musuh dengan Supernya."
"TID_MUMMY_WEAPON","SEMBUR"
"TID_MUMMY_WEAPON_DESC","Emz menyembur semburan rambut yang cukup kuat untuk mencairkan muka anda."
"TID_MUMMY_ULTI","KARISMA SERAM"
"TID_MUMMY_ULTI_DESC","Emz membentuk kepulan toksik di sekelilingnya, memperlahankan pergerakan musuh dan mengenakan kerosakan."
"TID_STAT_MUMMY","Emz"
"TID_SPEC_ABI_TICK_DMG_GROW","KARMA MELANDA"
"TID_SPEC_ABI_TICK_DMG_GROW_DESC","Musuh di dalam kepulan semburan rambut toksik Emz mengalami kerosakan kian meningkat, <c00cc00><VALUE1>%</c> setiap serangan."
"TID_SPEC_ABI_HEAL_SUPER_DMG","GEMBAR-GEMBUR"
"TID_SPEC_ABI_HEAL_SUPER_DMG_DESC","Emz memulihkan <c00cc00><VALUE1></c> nilai nyawa sesaat dari setiap musuh dalam kawasan terkesan Supernya."
"TID_FRIEND_ADD_YOUR_ID","ID anda: <ID>"
"TID_FRIEND_ADD_BUTTON","TAMBAH\nRAKAN"
"TID_FRIEND_ADD_BUTTON_SHORT","TAMBAH"
"TID_FRIEND_ADD_DEFAULT_TEXT","Masukkan ID Pemain"
"TID_FRIEND_ADD_CODE_SENT","Permintaan rakan dihantar"
"TID_FRIEND_ADD_CODE_INVALID","ID pemain tidak sah!"
"TID_IAP_CYBER_WEEK_19_1","JUALAN MINGGU SIBER"
"TID_IAP_CYBER_WEEK_19_2","JUALAN MINGGU SIBER"
"TID_IAP_CYBER_WEEK_19_3","JUALAN MINGGU SIBER"
"TID_IAP_GSTAR2019_FINALS","PEK PERINGKAT AKHIR DUNIA"
"TID_IAP_BRAWLOWEEN_19_1","HALLOWEEN!"
"TID_IAP_BRAWLOWEEN_19_2","HELAH ATAU... SYILING?"
"TID_IAP_BRAWLOWEEN_19_3","SEMUA KULIT!"
"TID_IAP_ARABIC_19_1","MAIN DALAM BAHASA ARAB"
"TID_IAP_ARABIC_19_2","MAIN DALAM BAHASA ARAB"
"TID_EVENT_MODIFIER_8","BOS LASER"
