"TID","DE"
"TID_POPUP_BRAWLTV_TEXT","Sieh Top-Brawl-Stars-Spielern aus aller Welt zu!"
"TID_POPUP_BRAWLTV_BUTTON","LOS!"
"TID_GOLDRUSH_28","Tschu-tschu!"
"TID_GOLDRUSH_29","Alle Mann an Bord!"
"TID_GOLDRUSH_30","Wilder Zug"
"TID_GOLDRUSH_31","Kipplorenkapriolen"
"TID_GOLDRUSH_32","Zug des Schmerzes"
"TID_GOLDRUSH_33","Schlangenshop"
"TID_GOLDRUSH_34","Förderbänder"
"TID_ROBO_WARS_10","Ab durch die Mitte"
"TID_ROBO_WARS_11","Sparringskampf"
"TID_ROBO_WARS_12","Robo-Highway"
"TID_ROBO_WARS_13","Schrottplatz"
"TID_ROBO_WARS_14","Gefahrenbereich"
"TID_BATTLE_ROYALE_29","Goldrausch"
"TID_BATTLE_ROYALE_30","Strandbrawl"
"TID_BATTLE_ROYALE_31","Königliche Piste"
"TID_BATTLE_ROYALE_32","Regenbogeninseln"
"TID_BATTLE_ROYALE_33","Volltreffer"
"TID_BALL_17","Im Mittelpunkt"
"TID_BALL_18","Schmutziges Spiel"
"TID_BALL_19","Sicherer Schütze"
"TID_BALL_20","Sonntags-Showdown"
"TID_BALL_21","Bogenwurf"
"TID_SUPPORT_CREATOR_BUTTON","Creator unterstützen"
"TID_SUPPORT_CREATOR_LABEL","Unterstützt: <NAME>"
"TID_SUPPORT_CREATOR_POPUP_TITLE","CONTENT-CREATOR-BOOST"
"TID_SUPPORT_CREATOR_POPUP_TEXT","Jegliche Juwelen, die du ausgibst, unterstützen deinen Lieblings-Content-Creator!"
"TID_SUPPORT_CREATOR_POPUP_ENTER_CODE","Creator-Code eingeben:"
"TID_SUPPORT_CREATOR_POPUP_INPUT_CODE","Hier Creator-Code eingeben"
"TID_SUPPORT_CREATOR_POPUP_BUTTON","ABSCHICKEN"
"TID_SUPPORT_CREATOR_POPUP_BUTTON_MORE","Mehr Infos"
"TID_SUPPORT_CREATOR_POPUP_INVALID_NAME","Ungültiger Creator-Code! Bitte überprüfe ihn."
"TID_SUPPORT_SUCCESS_FLOATER","Du unterstützt nun <NAME>!"
"TID_SUPPORT_LINK_FAIL_FLOATER","Der Creator-Unterstützungslink ist ungültig oder abgelaufen!"
"TID_SUPPORT_CREATOR_SHOP_TITLE","CONTENT-CREATOR-BOOST"
"TID_SUPPORT_CREATOR_BTN_SUPPORT","CODE EINGEBEN"
"TID_SUPPORT_CREATOR_BTN_CHANGE","WECHSELN"
"TID_SUPPORT_CREATOR_BTN_STOP","BEENDEN"
"TID_SUPPORT_CREATOR_INFO","Unterstütze einen Content Creator, wenn du Juwelen ausgibst, indem du seinen Creator-Code eingibst!"
"TID_SUPPORT_CREATOR_SUPPORTING","Du unterstützt:"
"TID_SUPPORT_CREATOR_NOT_SUPPORTING","Du unterstützt momentan keinen Content Creator."
"TID_STOP_SUPPORTING_CREATOR_TITLE","Content Creator nicht mehr unterstützen"
"TID_STOP_SUPPORTING_CREATOR_DESC","Möchtest du <NAME> nicht mehr unterstützen?"
"TID_STAT_DAMAGE_PER_PROXIMITY_MINE","Schaden pro Mine"
"TID_OFFER_POPUP_CONFIRMATION_POPUP","Bist du sicher, dass du Folgendes kaufen möchtest: <offer_name>?"
"TID_OFFER_POPUP_CONFIRMATION_POPUP_NO_NAME","Bist du sicher, dass du dieses Angebot kaufen möchtest?"
"TID_BRAWLTV_FAILED","Laden von Brawl TV fehlgeschlagen. Bitte versuche es später erneut."
"TID_LINE_ACCOUNT_BIND_INFO_TITLE","Mit LINE verknüpfen"
"TID_LINE_ACCOUNT_BIND_INFO","Verknüpfst du dein Konto mit LINE, kannst du dir die Brawl-Stars-Konten deiner LINE-Freunde in der Freundesliste ansehen. Auch deine Freunde können sich dann dein Brawl-Stars-Konto sowie deinen Online-Status ansehen und dich zum Spielen einladen. Jetzt verknüpfen?"
"TID_LINE_LOG_OUT_TITLE","Verknüpfung mit LINE aufheben"
"TID_LINE_LOG_OUT_DESC","Möchtest du die Verknüpfung deines LINE-Kontos aufheben?"
"TID_LINE_CONNECT","LINE-Verknüpfung"
"TID_LINE_CONNECT_UP","LINE-VERKNÜPFUNG"
"TID_LINE_CONNECTED","Mit LINE verknüpft"
"TID_LINE_CONNECTED_UP","MIT LINE VERKNÜPFT"
"TID_SKIN_INFO_FX_TURRET","- Neues Brawlermodell\n- Neues Geschützturmmodell\n- Neue Effekte"
"TID_SPEC_ABI_SPED_FULL_AMMO","HOMERUN"
"TID_SPEC_ABI_SPED_FULL_AMMO_DESC","Ist Bibis Homerun-Balken vollständig aufgeladen, erhöht sich ihr Bewegungstempo um <c00cc00><VALUE1> %</c>."
"TID_BASEBALL","BIBI"
"TID_BASEBALL_SHORT_DESC","BATTER"
"TID_BASEBALL_DESC","Zieh durch! Ist Bibis Homerun-Balken vollständig aufgeladen, stößt sie mit dem Schwung ihres Schlägers Feinde zurück. Ihr Superskill ist ein herumspringender Kaugummiball, der Schaden verursacht."
"TID_BASEBALL_WEAPON","ALLER GUTEN DINGE SIND DREI"
"TID_BASEBALL_ULTI","KAUGUMMIBALL"
"TID_BASEBALL_WEAPON_DESC","Bibi schwingt ihren Baseballschläger. Nach drei Schwüngen lädt sich ihr Homerun-Balken auf. Ist der Balken vollständig aufgeladen, stößt Bibis nächster Schwung Feinde zurück!"
"TID_BASEBALL_ULTI_DESC","Bibi schlägt einen herumspringenden Kaugummiball, der Gegner durchschlagen und das gleiche Ziel sogar mehrfach treffen kann!"
"TID_BARLEY_MS_SKIN","BACKLEY"
"TID_BARLEY_MS_SKIN_SHOP","BACKLEY"
"TID_BROCK_HOTROD_SKIN","HOTRODDER BROCK"
"TID_BROCK_HOTROD_SKIN_SHOP","HOTRODDER\nBROCK"
"TID_CARL_RR_SKIN","ROWDY CARL"
"TID_CARL_RR_SKIN_SHOP","ROWDY\nCARL"
"TID_BARLEY_MAPLE_SKIN","AHORN BARLEY"
"TID_BARLEY_MAPLE_SKIN_SHOP","AHORN\nBARLEY"
"TID_BANKHEIST_14B","Boxenstopp"
"TID_BANKHEIST_15","Seitenlinie"
"TID_IAP_RETROPOLIS_PACK","Retropolis-Juwelenpaket"
"TID_IAP_RETROCOIN_PACK_1","Münzenpaket (1/3)"
"TID_IAP_RETROCOIN_PACK_2","Münzenpaket (2/3)"
"TID_IAP_RETROCOIN_PACK_3","Münzenpaket (3/3)"
"TID_GOLDRUSH_21C","Börsencrash"
"TID_SPEC_SPOT_FROM_AIR","Luftaufklärung"
"TID_SPEC_SUPER_RANGE","STREUSCHUSS-SALVE"
"TID_SPEC_SUPER_RANGE_DESC","Die Reichweite von Shellys Superskill und die Geschwindigkeit ihrer Schrotkugeln werden um <c00cc00><VALUE1> %</c> erhöht. Die Streuung ihrer Schrotladung verringert sich."
"TID_SPEC_ABI_PET_ATTACK_SPEED","HYPERBÄR"
"TID_SPEC_ABI_PET_ATTACK_SPEED_DESC","Nitas Bär greift schneller an. Die Zeit zwischen seinen Schlägen reduziert sich um <c00cc00><VALUE1> %</c>."
"TID_SPEC_ABI_LOW_HEALTH_SHIELD","HARTER BURSCHE"
"TID_SPEC_ABI_LOW_HEALTH_SHIELD_DESC","Sinken Bulls Trefferpunkte unter <c00cc00><VALUE1> %</c>, erhält er einen Schild, der sämtlichen Schaden, den er erleidet, um <c00cc00><VALUE2> %</c> reduziert."
"TID_SPEC_ABI_ATTACK_RANGE","SPEZIALMUNITION"
"TID_SPEC_ABI_ATTACK_RANGE_DESC","Colts Angriffsreichweite und die Geschwindigkeit seiner Geschosse werden um <c00cc00><VALUE1> %</c> erhöht."
"TID_SPEC_ABI_TURRET_AOE","KAMPFKNUDDELN"
"TID_SPEC_ABI_TURRET_AOE_DESC","Pams heilender Turm verursacht jetzt bei Gegnern <c00cc00><VALUE1></c> Schaden pro Sekunde."
"TID_SPEC_ABI_SPEED_AFTER_ULTI","EL RAPIDO"
"TID_SPEC_ABI_SPEED_AFTER_ULTI_DESC","El Primo erhält nach dem Einsatz seines Superskills <c00cc00><VALUE2></c> Sekunden lang einen Geschwindigkeitsschub von <c00cc00><VALUE1> %</c>."
"TID_SPEC_ABI_HOT_INVISIBLE","HEIMLICHE HEILUNG"
"TID_SPEC_ABI_HOT_INVISIBLE_DESC","Ist Leons Superskill aktiv, regeneriert er <c00cc00><VALUE1></c> Trefferpunkte pro Sekunde."
"TID_SPEC_ULTI_BURN","KUGELFEUER"
"TID_SPEC_ULTI_BURN_DESC","Kanonenkugeln von Pennys Geschützturm setzen 3 Sekunden lang den Boden in Brand. Gegner im Brandbereich erleiden <c00cc00><VALUE1></c> Schaden pro Sekunde!"
"TID_SPEC_ABI_REPAIR_SELF","GUT GEÖLT"
"TID_SPEC_ABI_REPAIR_SELF_DESC","Wenn Tick keinen Schaden erleidet und nicht angreift, beginnt er, <c00cc00><VALUE1></c> Sekunden schneller als gewöhnlich Trefferpunkte zu regenerieren."
"TID_HEAD_HEALTH","Trefferpunkte des Kopfes"
"TID_CLUSTER_BOMB_DUDE_SHORT_DESC","WERFER"
"TID_CLUSTER_BOMB_DUDE_DESC","Tick ist eine unkontrollierbare, spannungsgeladene Metallkugel voller Energie - explosiver Energie! Er wirft Minen. Bei seinem Superskill trennt sich sein Kopf von seinem Körper, sucht sich ein Ziel und explodiert."
"TID_CLUSTER_BOMB_DUDE_WEAPON","MINIMINEN"
"TID_CLUSTER_BOMB_DUDE_ULTI","REINE KOPFSACHE"
"TID_CLUSTER_BOMB_DUDE_WEAPON_DESC","Tick wirft eine geballte Ladung Minen, die vor dem Aufprall in ihre Einzelteile zerfällt. Die einzelnen Minen explodieren beim ersten Kontakt mit einem Ziel oder nach wenigen Sekunden."
"TID_CLUSTER_BOMB_DUDE_ULTI_DESC","Tick schraubt seinen Kopf ab und benutzt ihn als Wurfgeschoss. Nach dem Aufprall hüpft der Kopf in Richtung des nächsten Ziels und explodiert bei der ersten Berührung!"
"TID_CLUSTER_BOMB_DUDE","TICK"
"TID_SPEC_ABI_PREY_ON_THE_WEAK","AASKRÄHE"
"TID_SPEC_DAMAGE_SUPER","DEZIBELDUSCHE"
"TID_SPEC_DAMAGE_SUPER_DESC","Pocos Superskill trifft jetzt auch Gegner und verursacht <c00cc00><VALUE1></c> Schaden."
"TID_SPEC_ABI_SUPER_DESTROY_WALLS","SCHLEUDERWALZE"
"TID_SPEC_ABI_SUPER_DESTROY_WALLS_DESC","Carls Superskill zerstört jetzt Deckungen und Hindernisse."
"TID_SPEC_ABI_SUPER_SLOW","KLEBRIGES KAUGUMMI"
"TID_SPEC_ABI_SUPER_SLOW_DESC","Bibis Superskill verlangsamt Gegner für <c00cc00><VALUE1></c> Sekunden!"
"TID_SPEC_ABI_DAMAGE_BUFF_SUPER","DORNENHANDSCHUHE"
"TID_SPEC_ABI_DAMAGE_BUFF_SUPER_DESC","Während Rosas Superskill aktiviert ist, verursachen ihre Schläge <c00cc00>+<VALUE1></c> Schaden."
"TID_SPEC_ABI_STUN_TRAP","LAHM UND ZAHM"
"TID_SPEC_ABI_STUN_TRAP_DESC","Bos Fallen bewirken keinen zurückstoßenden Effekt mehr, sondern lähmen den Gegner nun für <c00cc00><VALUE1></c> Sekunden!"
"TID_SPEC_ABI_TURRET_ELECTRICITY","SCHOCKI"
"TID_SPEC_ABI_TURRET_ELECTRICITY_DESC","Ramschi der Geschützturm verschießt nun Energiekugeln, die zwischen Gegnern herumspringen. Die Reichweite einer Kugel, nachdem sie weiterspringt, beträgt <c00cc00><VALUE1> %</c> der normalen Reichweite."
"TID_SPEC_EXTRA_BULLET","RAKETE NUMMER VIER"
"TID_SPEC_EXTRA_BULLET_DESC","Brock lädt seinen Werfer mit einer vierten Rakete. Dadurch erhöht sich seine Munitionskapazität, und er verabschiedet sich von der Thermoskanne, die er bisher im vierten Rohr seines Werfers aufbewahrte."
"TID_SPEC_ABI_SPIKES_LOW_HEALTH","NOTNADELN"
"TID_SPEC_ABI_SPIKES_LOW_HEALTH_DESC","Sinken Spikes Trefferpunkte unter <c00cc00><VALUE1> %</c>, verschießt er Nadeln, die jeweils <c00cc00><VALUE2></c> Schaden verursachen!"
"TID_SPEC_ABI_RELOAD_ON_HIT","SCHNELLES SNIPEN"
"TID_SPEC_ABI_RELOAD_ON_HIT_DESC","Trifft Piper einen Gegner mit ihrem Angriff, lädt sie sofort <c00cc00><VALUE1></c> Munitionsbalken nach."
"TID_SPEC_ABI_GAIN_HEALTH","SCHADENSCHWAMM"
"TID_SPEC_ABI_GAIN_HEALTH_DESC","Frank erhält <c00cc00>+<VALUE1></c> Trefferpunkte."
"TID_SPEC_ABI_DASH_SHIELD","EINFACH ZU SCHNELL"
"TID_SPEC_ABI_DASH_SHIELD_DESC","Während Mortis nach vorn schnellt, reduziert sich sämtlicher Schaden, den er erleidet, <c00cc00><VALUE1></c> Sekunden lang um <c00cc00><VALUE2> %</c>."
"TID_SPEC_ABI_SUPER_DAMAGE","BOMBENBOMBE"
"TID_SPEC_ABI_SUPER_DAMAGE_DESC","Erhöht den Schaden von Dynamikes Superskill um <c00cc00>+<VALUE1></c>."
"TID_SPEC_ABI_SPEED_LOW_HEALTH","ROBO-RÜCKZUG"
"TID_SPEC_ABI_SPEED_LOW_HEALTH_DESC","Sinken Ricos Trefferpunkte unter <c00cc00><VALUE2> %</c>, läuft er <c00cc00><VALUE1> %</c> schneller!"
"TID_SPEC_ABI_SUPER_RELOAD","TAKTISCHE ROLLE"
"TID_SPEC_ABI_SUPER_RELOAD_DESC","Wenn Darryl seinen Superskill benutzt, verdoppelt sich <c00cc00><VALUE1></c> Sekunden lang sein Nachladetempo."
"TID_SPEC_ABI_DAMAGE_MAIN_ATTACK","HOCHPROZENTIG"
"TID_SPEC_ABI_DAMAGE_MAIN_ATTACK_DESC","Fügt Barleys Angriff <c00cc00>+<VALUE1></c> Schaden pro Sekunde hinzu."
"TID_SPEC_ABI_SUPER_HEALS","SCHULTERKLOPFER"
"TID_SPEC_ABI_SUPER_HEALS_DESC","Werden Teamkameraden von Genes Superskill getroffen, regeneriert dies nun <c00cc00><VALUE1></c> ihrer Trefferpunkte."
"TID_SPEC_ABI_BLACK_HOLE_HEALER","HEILSCHATTEN"
"TID_SPEC_ABI_BLACK_HOLE_HEALER_DESC","Taras Superskill öffnet ein Dimensionsportal, wodurch eine Schattenversion von ihr erscheint und sowohl sie als auch ihre Teamkameraden heilt."
"TID_SPEC_ABI_RECHARGE","LADEAUTOMATICK"
"TID_SPEC_ABI_RECHARGE_DESC","Ticks Nachladezeit verkürzt sich um <c00cc00><VALUE1> %</c>."
"TID_SPEC_ABI_CURVEBALL","BOGENWURF"
"TID_SPEC_ABI_CURVEBALL_DESC","Die Nadeln der Kaktusgranate besitzen eine bogenförmige Flugkurve. Dadurch lassen sich Ziele leichter treffen."
"TID_SPEC_ABI_MEDIKIT","WUNDERPFLASTER"
"TID_SPEC_ABI_MEDIKIT_DESC","Fallen Shellys Trefferpunkte unter <c00cc00><VALUE1> %</c>, wird sie sofort um <c00cc00><VALUE2></c> TP geheilt. Wunderpflaster lädt sich innerhalb von <c00cc00><VALUE3></c> Sekunden wieder auf."
"TID_SPEC_ABI_IMMUNE_TO_CC","SANDSTEIN"
"TID_SPEC_ABI_IMMUNE_TO_CC_DESC","Sandy ist nun immun gegen zurückstoßende, verlangsamende und lähmende Effekte."
"TID_SPEC_ABI_CURE_DEBUFFS","MUSIKALISCHE LÄUTERUNG"
"TID_SPEC_ABI_CURE_DEBUFFS_DESC","Treffen Pocos Angriffe Teamkameraden, werden diese von jeglichen Verlangsamungs-, Lähmungs-, Gift- und Brandeffekten befreit."
"TID_SPEC_ABI_SHIELD_HOMERUN","INTENSIV DEFENSIV"
"TID_SPEC_ABI_SHIELD_HOMERUN_DESC","Ist Bibis Homerun-Balken vollständig aufgeladen, wird jeglicher Schaden, den sie erleidet, um <c00cc00><VALUE1> %</c> reduziert."
"TID_SPEC_ABI_WHIRLWIND_SHIELD","SCHLEUDERSCHUTZ"
"TID_SPEC_ABI_WHIRLWIND_SHIELD_DESC","Während Carls Superskill anhält, wird sämtlicher Schaden, den er erleidet, um <c00cc00><VALUE2> %</c> reduziert."
"TID_SELFHELP_UNAVAILABLE","Hilfe und Support stehen derzeit nicht zur Verfügung. Bitte versuche es später erneut."
"TID_SPEC_ABI_LONGER_DASH","SCHNELLER ALS DAS AUGE"
"TID_SPEC_ABI_LONGER_DASH_DESC","Mortis verfügt über eine neue Leiste! Ist sie vollständig aufgeladen, erhöht sich die Reichweite seines Hervorschnellens um <c00cc00><VALUE1> %</c>. Hat Mortis alle drei Attacken parat, dauert es <c00cc00><VALUE3></c> Sekunden, bis sich der Balken auflädt."
"TID_BO_MECHA_SKIN","MECHA BO"
"TID_BO_MECHA_SKIN_SHOP","MECHA\nBO"
"TID_CROW_MECHA_SKIN","MECHA CROW"
"TID_CROW_MECHA_SKIN_SHOP","MECHA\nCROW"
"TID_MIKE_ROBO_SKIN","ROBO MIKE"
"TID_MIKE_ROBO_SKIN_SHOP","ROBO\nMIKE"
"TID_SPIKE_ROBO_SKIN","ROBO SPIKE"
"TID_SPIKE_ROBO_SKIN_SHOP","ROBO\nSPIKE"
"TID_BO_MECHA_GOLD_SKIN","GOLD-MECHA BO"
"TID_BO_MECHA_GOLD_SKIN_SHOP","GOLD-MECHA\nBO"
"TID_CROW_MECHA_GOLD_SKIN","GOLD-MECHA CROW"
"TID_CROW_MECHA_GOLD_SKIN_SHOP","GOLD-MECHA\nCROW"
"TID_BO_MECHA_LIGHT_SKIN","LICHT-MECHA BO"
"TID_BO_MECHA_LIGHT_SKIN_SHOP","LICHT-MECHA\nBO"
"TID_CROW_MECHA_NIGHT_SKIN","NACHT-MECHA CROW"
"TID_CROW_MECHA_NIGHT_SKIN_SHOP","NACHT-MECHA\nCROW"
"TID_BULL_LINEBACKER_SKIN","LINEBACKER BULL"
"TID_BULL_LINEBACKER_SKIN_SHOP","LINEBACKER\nBULL"
"TID_COLT_OUTLAW_SKIN","GESETZLOSER COLT"
"TID_COLT_OUTLAW_SKIN_SHOP","GESETZLOSER\nCOLT"
"TID_CARL_HOG_RIDER_SKIN","SCHWEINEREITER CARL"
"TID_CARL_HOG_RIDER_SKIN_SHOP","SCHWEINEREITER\nCARL"
"TID_SKIN_INFO_ANIM_SOUND_FX_VOICE","- Neues Brawlermodell\n- Neue Effekte\n- Neue Animationen\n- Neue Soundeffekte\n- Neue Stimme"
"TID_SHOP_OFFER_STAR_SKIN_LABEL","STARSKIN"
"TID_WANTED_15","Strandhatz"
"TID_WANTED_16","Sonnenstich"
"TID_WANTED_17","Brennender Sand"
"TID_BANKHEIST_16","Strandräuber"
"TID_BANKHEIST_17","Juwelenstrom"
"TID_BANKHEIST_18","Heißes Eisen"
"TID_BANKHEIST_18B","Achterkurve"
"TID_BALL_22","Strandfußball"
"TID_BALL_23","Sonnenkick"
"TID_BALL_24","Barfußbrawl"
"TID_BALL_25","Sommersause"
"TID_STARPOINTSGAINED","<TOTALDECAY> Trophäen wurden in <STARPOINTSGAINED> Starpunkte umgewandelt."
"TID_TROPHIES_LOST","Gesamtzahl abgezogener Trophäen: <AMOUNT>"
"TID_TROPHIES_CONVERTED","Abgezogene Trophäen wurden in <AMOUNT> Starpunkte umgewandelt."
"TID_IAP_SOM_PACK_1","Sommerangebot"
"TID_IAP_SOM_PACK_2","Sommerangebot"
"TID_IAP_SOM_PACK_3","Sommerangebot"
"TID_IAP_SOM_PACK_4","Sommerangebot"
"TID_IAP_AUGUST_PACK_1","Sommerangebot"
"TID_IAP_AUGUST_PACK_2","SOMMER ADE!"
"TID_IAP_FLASH_PACK_1","KLEINES EXTRA"
"TID_IAP_FLASH_PACK_2","TOPANGEBOT"
"TID_IAP_MOON_19_PACK_1","MONDFEST"
"TID_IAP_MOON_19_PACK_2","MONDFEST"
"TID_SPEC_ABI_PLUGGED_IN","LAN-ELAN"
"TID_SPEC_ABI_PLUGGED_IN_DESC","Wenn 8-Bit in der Nähe seines Schadensboosters ist, verbindet er sich direkt mit ihm und erhöht so sein Bewegungstempo."
"TID_SPEC_ABI_GROW_FROM_DAMAGE","EL ROBUSTO"
"TID_SPEC_ABI_GROW_FROM_DAMAGE_DESC","Wenn sich El Primos Superskill auflädt, lädt sich außerdem eine Wachstumsleiste auf. Ist diese voll, werden El Primos maximale Trefferpunkte um <c00cc00><VALUE1></c> erhöht. Der Bonus verfällt, wenn El Primo besiegt wird."
"TID_SPEC_ABI_ARMOR","SCHUSSSICHERE WESTE"
"TID_SPEC_ABI_ARMOR_DESC","Colts Weste absorbiert <c00cc00><VALUE1></c> Schaden. Wenn Colt besiegt wird, erhält er eine brandneue Weste. Wie viel die Weste noch aushält, wird in der gelben Leiste angezeigt."
"TID_SPEC_ABI_WALKING_TURRET","GASSI"
"TID_SPEC_ABI_WALKING_TURRET_DESC","Ramschi folgt Jessie nun auf Schritt und Tritt."
"TID_SPEC_SHIELD_ULTI","SCHILD"
"TID_SPEC_SHIELD_ULTI_DESC","Während Brocks Superskill voll aufgeladen ist (und er ihn nicht gerade einsetzt), erhält er einen Schild, der <c00cc00><VALUE1> %</c> Schaden absorbiert."
"TID_SPEC_ABI_PET","VOGELTUNG"
"TID_SPEC_ABI_PET_DESC","Dynamikes Kanarienvogel kämpft mit!"
"TID_SPEC_ABI_DAMAGE_ULTI","GEISTERFAUST"
"TID_SPEC_ABI_DAMAGE_ULTI_DESC","Ist Genes Superskill vollständig aufgeladen, verursacht er <c00cc00>+<VALUE1></c> Schaden mit seinem Angriff."
"TID_ARCADE","8-BIT"
"TID_ARCADE_DESC","8-Bit ist ein wandelnder Arcade-Automat, der Blaster-Strahlen verschießt. Sein Superskill erhöht den Schaden seiner Verbündeten!"
"TID_ARCADE_SHORT_DESC","SCHARFSCHÜTZE"
"TID_ARCADE_WEAPON","BLASTER-STRAHLEN"
"TID_ARCADE_ULTI","SCHADENSBOOSTER"
"TID_ARCADE_WEAPON_DESC","Verschießt eine Salve Blaster-Strahlen, die getroffenen Gegnern Schaden zufügen. Die Strahlen haben eine mittelgroße Reichweite und geringe Streuung."
"TID_ARCADE_ULTI_DESC","Platziert eine Maschine, die den Schaden aller verbündeten Brawler in ihrem Wirkungsbereich erhöht."
"TID_STAT_DAMAGE_BOOST","Schadensboost"
"TID_HERO_INFO_ABILITY_POWER_PERCENT","<BASEPOW> %"
"TID_STAT_DAMAGE_PER_BEAM","Schaden pro Strahl"
"TID_SPEC_ABI_LARGER_AREA_ULTI","BOOSTERBOOST"
"TID_SPEC_ABI_LARGER_AREA_ULTI_DESC","Erhöht die Reichweite des Schadensboosters um <c00cc00><VALUE1> %</c>."
"TID_DAMAGE_BOOSTER_HEALTH","Schadensbooster-TP"
"TID_BEST_VALUE_DISCOUNT","<VALUE> %\nRABATT!"
"TID_BEST_VALUE_EXTRA","<VALUE> %\nEXTRA"
"TID_BEST_VALUE_BONUS","<VALUE> %\nBONUS"
"TID_PROMOCODE_PACK","Promocode-Paket"
"TID_DIAMONDS","Juwelen"
"TID_BATTLE_ROYALE_22A","Wüstenwirbel"
"TID_BATTLE_ROYALE_23A","Outbackaction"
"TID_BATTLE_ROYALE_24A","Ödlandoffensive"
"TID_GOLDRUSH_24A","Royal Flush"
"TID_WANTED_17A","Üppige Oase"
"TID_BALL_14A","Feldtor"
"TID_BALL_15A","Ab die Post!"
"TID_SHOP_LABEL_BEST_VALUE","TOPANGEBOT"
"TID_SHOP_LABEL_MOST_POPULAR","BESTSELLER"
"TID_SHOP_LABEL_POPULAR","BELIEBT"
"TID_SHOP_LABEL_PERCENT_BONUS","<VALUE> % BONUS"
"TID_SHOP_LABEL_PERCENT_EXTRA","<VALUE> % <cFFDB4F>EXTRA</c>"
"TID_BATTLE_ROYALE_25A","Heikles Eiland"
"TID_BATTLE_ROYALE_26A","Ins kalte Wasser"
"TID_BATTLE_ROYALE_27A","Dropkick"
"TID_BATTLE_ROYALE_28A","Futterneid"
"TID_PIPER_PINK_SKIN","PINKE PIPER"
"TID_PIPER_PINK_SKIN_SHOP","PINKE\nPIPER"
"TID_TARA_BLUE_SKIN","IRIS TARA"
"TID_TARA_BLUE_SKIN_SHOP","IRIS\nTARA"
"TID_8BIT_CLASSIC_SKIN","8-BIT CLASSIC"
"TID_8BIT_CLASSIC_SKIN_SHOP","8-BIT\nCLASSIC"
"TID_LEON_SHARK_SKIN","HAIFISCH LEON"
"TID_LEON_SHARK_SKIN_SHOP","HAIFISCH\nLEON"
"TID_BATTLE_ROYALE_29A","Panik im Paradies"
"TID_BATTLE_ROYALE_30A","Kritischer Kreuzverkehr"
"TID_BATTLE_ROYALE_31A","Fifty-fifty"
"TID_BALL_16A","Stangenwald"
"TID_BALL_17A","Kruder Kick"
"TID_BALL_18A","Mordsschuss"
"TID_BALL_19A","Flugball"
"TID_BALL_20A","Blitzkick"
"TID_IAP_INFO_MORE_INFO_BTN","자세히보기"
"TID_SANDSTORM","SANDY"
"TID_GAME_MODE_14","TAKEDOWN"
"TID_GAME_MODE_14_DESC","Verursache mehr Schaden am Boss als die anderen Spieler. Je mehr Schaden du anrichtest, desto höher ist dein Rang im Match.\n\nSammle Powerwürfel ein, um deine Trefferpunkte und deinen Schaden zu erhöhen. Powerwürfel erscheinen an zufälligen Stellen der Map."
"TID_BOSS_RACE_INTRO_TEXT","Füge dem Boss so viel Schaden wie möglich zu!"
"TID_EVENT_POPUP_GMV_LABEL_ALL_VS_ALL","Jeder gegen jeden"
"TID_BOSS_RACE_1","Letztes Gefecht"
"TID_BOSS_RACE_IN_LEAD","Du liegst in Führung!"
"TID_BOSS_RACE_DOING_GOOD","Gute Arbeit! Weiter so!"
"TID_BOSS_RACE_DOING_OK","Du machst dich gut!"
"TID_BOSS_RACE_DOING_BAD","Füge dem Boss mehr Schaden zu!"
"TID_SHOP_SCID_SKIN_OFFER_TITLE","VERKNÜPFE DEIN SPIEL MIT EINER SUPERCELL ID UND SICHERE DIR <NAME> <c<COLOR>>KOSTENLOS</c>!"
"TID_SHOP_SCID_SKIN_OFFER_DESC","SUPERCELL ID"
"TID_SHOP_SCID_SKIN_OFFER_CLAIM","VERBINDEN"
"TID_GAME_MODE_15","STARKAMPF"
"TID_GAME_MODE_15_DESC","Sammle Sterne, indem du andere Spieler besiegst. Jedes Mal. wenn du einen Spieler besiegst, erhöht sich das auf dich ausgesetzte Kopfgeld um einen Stern (Maximum: 7 Sterne).\n\nDer Spieler, der am Ende des Spiels die meisten Sterne hat, gewinnt."
"TID_SOLO_BOUNTY_IN_LEAD","Du liegst in Führung!"
"TID_SOLO_BOUNTY_DOING_GOOD","Gute Arbeit! Weiter so!"
"TID_SOLO_BOUNTY_DOING_OK","Du machst dich gut!"
"TID_SOLO_BOUNTY_DOING_BAD","Du brauchst mehr Sterne!"
"TID_SANDSTORM_SHORT_DESC","UNTERSTÜTZER"
"TID_SANDSTORM_DESC","Sandy ist ein Brawler mit Schlafmangel, der mächtige Sandmagie beherrscht. Er beschießt Feinde mit scharfen Steinchen und beschwört einen Sandsturm, in dem sich Verbündete verstecken können."
"TID_SANDSTORM_WEAPON","STEINCHENSCHUSS"
"TID_SANDSTORM_WEAPON_DESC","Sandy beschießt seine Gegner mit scharfen, zieldurchdringenden Steinchen. Autsch!"
"TID_SANDSTORM_ULTI","SANDSTURM"
"TID_SANDSTORM_ULTI_DESC","Sandy beschwört einen Sandsturm, der <time> Sekunden lang anhält und verbündete Brawler, die sich in ihm befinden, verbirgt."
"TID_STAT_SANDSTORM","SANDSTURM"
"TID_SPEC_ABI_SANDSTORM_DOT","RAUER SAND"
