"TID","TH"
"TID_SKIN_INFO_ANIM_FX_SOUND_TURRET","- โมเดลบรอว์เลอร์ปรับแต่งได้\n- โมเดลป้อมปืนปรับแต่งได้\n- เอฟเฟ็กต์ปรับแต่งได้\n- การเคลื่อนไหวปรับแต่งได้\n- เสียงปรับแต่งได้"
"TID_SKIN_INFO_ANIM","- โมเดลบรอว์เลอร์ปรับแต่งได้\n- การเคลื่อนไหวปรับแต่งได้"
"TID_SKIN_INFO_ANIM_SOUND_FX","- โมเดลบรอว์เลอร์ปรับแต่งได้\n- เอฟเฟ็กต์ปรับแต่งได้\n- การเคลื่อนไหวปรับแต่งได้\n- เสียงปรับแต่งได้"
"TID_SKIN_INFO_FX_SOUND","- โมเดลบรอว์เลอร์ปรับแต่งได้\n- เอฟเฟ็กต์ปรับแต่งได้\n- เสียงปรับแต่งได้"
"TID_SKIN_INFO_SOUND","- โมเดลบรอว์เลอร์ปรับแต่งได้\n- เสียงปรับแต่งได้"
"TID_GOLDRUSH_27","รถรางหรรษา"
"TID_BUTTON_SETTINGS","การตั้งค่า"
"TID_BUTTON_BATTLELOG","บันทึกการต่อสู้"
"TID_BUTTON_LEADERBOARD","กระดานผู้นำ"
"TID_BUTTON_BRAWLTV","บรอว์ทีวี"
"TID_BUTTON_NEWS","ข่าวสาร"
"TID_BRAWL_TV_LIVE","สด"
"TID_BUTTON_TEST_HERO","ลองใช้"
"TID_CONTENT_UPDATE","กำลังดาวน์โหลดเนื้อหา..."
"TID_BATTLE_ROYALE_28","จินตนาการโบยบิน"
"TID_SHAMAN_SHIBA_SKIN","ชิบะนิต้า"
"TID_PENNY_BUNNY_SKIN","กระต่ายน้อยเพนนี"
"TID_SHAMAN_SHIBA_SKIN_SHOP","ชิบะนิต้า"
"TID_PENNY_BUNNY_SKIN_SHOP","กระต่ายน้อยเพนนี"
"TID_PURCHASE_POPUP_CONFIRM_OFFER","ซื้อข้อเสนอ?"
"TID_PURCHASE_POPUP_CONFIRM_SKIN","ซื้อสกิน?"
"TID_PURCHASE_POPUP_CONFIRM_HERO","ซื้อบรอว์เลอร์?"
"TID_BUTTON_NAME_COLOR","สีชื่อ"
"TID_SELECT_COLOR_TITLE","เลือกสี"
"TID_PROFILE_COLOR","สี"
"TID_POPUP_BRAWLTV_TITLE","บรอว์ทีวี"
"TID_POPUP_BRAWLTV_TEXT","ชมผู้เล่น Brawl Stars เลเวลสูงจากทั่วทุกมุมโลก"
"TID_POPUP_BRAWLTV_BUTTON","ไป!"
"TID_GOLDRUSH_28","ปู๊น ปู๊น"
"TID_GOLDRUSH_29","ขึ้นรถไฟ"
"TID_GOLDRUSH_30","รถไฟสุดเพี้ยน"
"TID_GOLDRUSH_31","รถเหมืองบ้าคลั่ง"
"TID_GOLDRUSH_32","รถไฟนี้มีเจ็บ"
"TID_GOLDRUSH_33","ร้านขายงู"
"TID_GOLDRUSH_34","สายพานลำเลียง"
"TID_ROBO_WARS_10","ยิงตรงแสก"
"TID_ROBO_WARS_11","แมตช์สู้หยุดโลก"
"TID_ROBO_WARS_12","ทางด่วนหุ่นยนต์"
"TID_ROBO_WARS_13","ลานเศษเหล็ก"
"TID_ROBO_WARS_14","โซนอันตราย"
"TID_BATTLE_ROYALE_29","ตื่นทอง"
"TID_BATTLE_ROYALE_30","หาดนักสู้"
"TID_BATTLE_ROYALE_31","รอยัลหนีตาย"
"TID_BATTLE_ROYALE_32","เกาะสายรุ้ง"
"TID_BATTLE_ROYALE_33","กลางเป้า"
"TID_BALL_17","เวทีหลัก"
"TID_BALL_18","แดนยุ่งเหยิง"
"TID_BALL_19","ยิงแม่นๆ"
"TID_BALL_20","ศึกประจันหน้าวันอาทิตย์"
"TID_BALL_21","บอลตีโค้ง"
"TID_SUPPORT_CREATOR_BUTTON","สนับสนุนผู้สร้างคอนเทนต์"
"TID_SUPPORT_CREATOR_LABEL","สนับสนุน: <NAME>"
"TID_SUPPORT_CREATOR_POPUP_TITLE","บูสต์ผู้สร้างคอนเทนต์"
"TID_SUPPORT_CREATOR_POPUP_TEXT","สนับสนุนผู้สร้างคอนเทนต์คนโปรดของคุณ อัญมณีทุกเม็ดที่คุณใช้จะนำไปช่วยสนับสนุนผู้สร้างคอนเทนต์คนนี้"
"TID_SUPPORT_CREATOR_POPUP_ENTER_CODE","ใส่รหัสผู้สร้างคอนเทนต์:"
"TID_SUPPORT_CREATOR_POPUP_INPUT_CODE","ป้อนรหัสผู้สร้างที่นี่"
"TID_SUPPORT_CREATOR_POPUP_BUTTON","กรอกข้อมูล"
"TID_SUPPORT_CREATOR_POPUP_BUTTON_MORE","ข้อมูลเพิ่มเติม"
"TID_SUPPORT_CREATOR_POPUP_INVALID_NAME","รหัสผู้สร้างคอนเทนต์ไม่ถูกต้อง! โปรดตรวจสอบ!"
"TID_SUPPORT_SUCCESS_FLOATER","ตอนนี้คุณได้สนับสนุน <NAME> แล้ว!"
"TID_SUPPORT_LINK_FAIL_FLOATER","ลิงก์สนับสนุนผู้สร้างคอนเทนต์ไม่ถูกต้องหรือหมดอายุ!"
"TID_SUPPORT_CREATOR_SHOP_TITLE","บูสต์ผู้สร้างคอนเทนต์"
"TID_SUPPORT_CREATOR_BTN_SUPPORT","กรอกรหัส"
"TID_SUPPORT_CREATOR_BTN_CHANGE","เปลี่ยน"
"TID_SUPPORT_CREATOR_BTN_STOP","เลิก"
"TID_SUPPORT_CREATOR_INFO","สนับสนุนผู้สร้างคอนเทนต์เมื่อคุณใช้อัญมณีโดยกรอกรหัสผู้สร้าง!"
"TID_SUPPORT_CREATOR_SUPPORTING","ขณะนี้กำลังสนับสนุน:"
"TID_SUPPORT_CREATOR_NOT_SUPPORTING","ขณะนี้คุณไม่ได้สนับสนุนผู้สร้างคนใด"
"TID_STOP_SUPPORTING_CREATOR_TITLE","เลิกสนับสนุนผู้สร้างคอนเทนต์"
"TID_STOP_SUPPORTING_CREATOR_DESC","คุณต้องการเลิกสนับสนุน <NAME> หรือไม่?"
"TID_STAT_DAMAGE_PER_PROXIMITY_MINE","ความเสียหายต่อทุ่นระเบิด"
"TID_OFFER_POPUP_CONFIRMATION_POPUP","คุณแน่ใจหรือไม่ว่าต้องการซื้อ <offer_name>?"
"TID_OFFER_POPUP_CONFIRMATION_POPUP_NO_NAME","คุณแน่ใจหรือไม่ว่าต้องการซื้อข้อเสนอนี้?"
"TID_BRAWLTV_FAILED","การโหลดบรอว์ทีวีล้มเหลว! โปรดลองอีกครั้งในภายหลัง!"
"TID_LINE_ACCOUNT_BIND_INFO_TITLE","เชื่อมต่อกับ LINE"
"TID_LINE_ACCOUNT_BIND_INFO","การเชื่อมต่อบัญชีของคุณกับ LINE จะช่วยให้คุณเห็นบัญชี Brawl Stars ของเพื่อนใน LINE ของคุณในรายชื่อเพื่อน พวกเขาก็สามารถเห็นบัญชี Brawl Stars และสถานะการออนไลน์ของคุณ รวมไปถึงสามารถเชิญคุณร่วมต่อสู้ได้ เชื่อมต่อตอนนี้เลยหรือไม่?"
"TID_LINE_LOG_OUT_TITLE","ยกเลิกการเชื่อมต่อกับ LINE"
"TID_LINE_LOG_OUT_DESC","คุณต้องการยกเลิกการเชื่อมต่อกับบัญชี LINE ของคุณหรือไม่?"
"TID_LINE_CONNECT","การเชื่อมต่อ LINE"
"TID_LINE_CONNECT_UP","การเชื่อมต่อ LINE"
"TID_LINE_CONNECTED","เชื่อมต่อ LINE แล้ว"
"TID_LINE_CONNECTED_UP","เชื่อมต่อ LINE แล้ว"
"TID_SKIN_INFO_FX_TURRET","- โมเดลบรอว์เลอร์ปรับแต่งได้\n- โมเดลป้อมปืนปรับแต่งได้\n- เอฟเฟ็กต์ปรับแต่งได้"
"TID_SPEC_ABI_SPED_FULL_AMMO","โฮมรัน"
"TID_SPEC_ABI_SPED_FULL_AMMO_DESC","ความเร็วในการเคลื่อนที่ของบีบีจะเพิ่มขึ้น <c00cc00><VALUE1>%</c> เมื่อแถบโฮมรันชาร์จเต็ม"
"TID_BASEBALL","บีบี"
"TID_BASEBALL_SHORT_DESC","คนตีลูก"
"TID_BASEBALL_DESC","พร้อมตี! บีบีสามารถหวดตีศัตรูให้กระเด็นถอยหลังเมื่อแถบโฮมรันชาร์จเต็ม ท่าไม้ตายของเธอคือลูกบอลหมากฝรั่งเด้งดึ๋งที่สร้างความเสียหายได้"
"TID_BASEBALL_WEAPON","สามสไตรค์"
"TID_BASEBALL_ULTI","ลูกบอลเด้งดึ๋ง"
"TID_BASEBALL_WEAPON_DESC","บีบีหวดศัตรูด้วยไม้เบสบอล เมื่อแถบการตีเต็มครบทั้งสามช่อง แถบโฮมรันของเธอจะทำการชาร์จ และเมื่อชาร์จเต็ม การหวดไม้ครั้งต่อไปจะตีให้ศัตรูกระเด็นถอยหลัง!"
"TID_BASEBALL_ULTI_DESC","บีบีหวดลูกบอลหมากฝรั่งเด้งดึ๋งที่สามารถทะลวงผ่านศัตรู แถมยังสามารถโจมตีเป้าหมายเดิมได้หลายๆ ครั้งอีกด้วย!"
"TID_BARLEY_MS_SKIN","นักอบขนมบาร์ลีย์"
"TID_BARLEY_MS_SKIN_SHOP","นักอบขนม\nบาร์ลีย์"
"TID_BROCK_HOTROD_SKIN","บร็อค ไฟแรงสูง"
"TID_BROCK_HOTROD_SKIN_SHOP","บร็อค\nไฟแรงสูง"
"TID_CARL_RR_SKIN","คาร์ล นักแข่งรถ"
"TID_CARL_RR_SKIN_SHOP","คาร์ล\nนักแข่งรถ"
"TID_BARLEY_MAPLE_SKIN","เมเปิ้ลบาร์ลีย์"
"TID_BARLEY_MAPLE_SKIN_SHOP","เมเปิ้ล\nบาร์ลีย์"
"TID_BANKHEIST_14B","จุดพัก"
"TID_BANKHEIST_15","เรื่องราวอีกด้าน"
"TID_IAP_RETROPOLIS_PACK","แพ็คอัญมณีเรโทรโพลิส"
"TID_IAP_RETROCOIN_PACK_1","แพ็คเหรียญ (1/3)"
"TID_IAP_RETROCOIN_PACK_2","แพ็คเหรียญ (2/3)"
"TID_IAP_RETROCOIN_PACK_3","แพ็คเหรียญ (3/3)"
"TID_GOLDRUSH_21C","ตลาดหุ้นร่วง"
"TID_SPEC_SPOT_FROM_AIR","สายตาคมกริบ"
"TID_SPEC_SUPER_RANGE","กราดกระสุนลูกปราย"
"TID_SPEC_SUPER_RANGE_DESC","ระยะและความเร็วท่าไม้ตายของเชลลี่เพิ่มขึ้น <c00cc00><VALUE1>%</c> โดยกระสุนจะมีวงกว้างน้อยลง"
"TID_SPEC_ABI_PET_ATTACK_SPEED","หมีไฮเปอร์"
"TID_SPEC_ABI_PET_ATTACK_SPEED_DESC","หมีของนิต้าโจมตีเร็วขึ้น ระยะเวลาระหว่างเหวี่ยงหมัดลดลง <c00cc00><VALUE1>%</c>"
"TID_SPEC_ABI_LOW_HEALTH_SHIELD","คนแกร่ง"
"TID_SPEC_ABI_LOW_HEALTH_SHIELD_DESC","เมื่อพลังชีวิตของบูลลดลงเหลือน้อยกว่า <c00cc00><VALUE1>%</c> เขาจะได้รับโล่ป้องกันที่ลดความเสียหายที่เขาได้รับ <c00cc00><VALUE2>%</c>"
"TID_SPEC_ABI_ATTACK_RANGE","ปืนกระบอกพิเศษ"
"TID_SPEC_ABI_ATTACK_RANGE_DESC","ระยะการโจมตีและความเร็วกระสุนของโคลท์เพิ่มขึ้น <c00cc00><VALUE1>%</c>"
"TID_SPEC_ABI_TURRET_AOE","คุณแม่พร้อมลุย"
"TID_SPEC_ABI_TURRET_AOE_DESC","ตอนนี้ป้อมพยาบาลสามารถสร้างความเสียหายให้กับศัตรู <c00cc00><VALUE1></c> หน่วยต่อวินาที"
"TID_SPEC_ABI_SPEED_AFTER_ULTI","เร็วดุจฝนดาวตก"
"TID_SPEC_ABI_SPEED_AFTER_ULTI_DESC","เอล ปริโม่ได้รับบูสต์ความเร็ว <c00cc00><VALUE1>%</c> เป็นเวลา <c00cc00><VALUE2></c> วินาทีเมื่อใช้ท่าไม้ตาย"
"TID_SPEC_ABI_HOT_INVISIBLE","หน่วยรักษาล่องหน"
"TID_SPEC_ABI_HOT_INVISIBLE_DESC","ลีออนฟื้นฟูพลังชีวิต <c00cc00><VALUE1></c> หน่วยต่อวินาทีเมื่อเขาใช้ท่าไม้ตาย"
"TID_SPEC_ULTI_BURN","ลูกบอลไฟ"
"TID_SPEC_ULTI_BURN_DESC","ลูกปืนใหญ่จากป้อมปืนของเพนนีจะทำให้พื้นลุกเป็นไฟเป็นเวลา 3 วินาที ศัตรูที่อยู่ในพื้นที่ติดไฟจะได้รับความเสียหาย <c00cc00><VALUE1></c> หน่วยต่อวินาที!"
"TID_SPEC_ABI_REPAIR_SELF","ซ่อมด่วนทันใจ"
"TID_SPEC_ABI_REPAIR_SELF_DESC","เมื่อติ๊กต็อกไม่ได้อยู่ระหว่างการโจมตีหรือถูกโจมตี เขาจะเริ่มฟื้นฟูพลังชีวิตเร็วกว่าปกติ <c00cc00><VALUE1></c> หน่วยต่อวินาที"
"TID_HEAD_HEALTH","พลังชีวิตหัว"
"TID_CLUSTER_BOMB_DUDE_SHORT_DESC","นักขว้าง"
"TID_CLUSTER_BOMB_DUDE_DESC","ติ๊กต็อกคือลูกบอลเหล็กเต็มเปี่ยมไปด้วยความตื่นเต้นและพลังงานล้นเหลือจนแทบควบคุมไม่ได้ - พลังงานพร้อมระเบิดไงล่ะ! เขาโยนทุ่นระเบิด และท่าไม้ตายของเขาคือการถอดหัว ออกค้นหาเป้าหมาย และระเบิดบึ้ม"
"TID_CLUSTER_BOMB_DUDE_WEAPON","ทุ่นระเบิดจิ๋ว"
"TID_CLUSTER_BOMB_DUDE_ULTI","หัวนำทาง"
"TID_CLUSTER_BOMB_DUDE_WEAPON_DESC","ติ๊กต็อกโยนพวงทุ่นระเบิดที่จะกระจายตัวก่อนตกลงบนพื้น ทุ่นระเบิดจะทำงานเมื่อสัมผัสเป้าหมาย หรือหลังจากนั้นไม่กี่วินาที"
"TID_CLUSTER_BOMB_DUDE_ULTI_DESC","ติ๊กต็อกถอดหัวแล้วขว้าง เมื่อตกถึงพื้น หัวของเขาจะกระโดดไปหาเป้าหมายที่ใกล้ที่สุดและระเบิดเมื่อสัมผัสเป้าหมาย"
