"TID","TH"
"TID_TRUE_SILVER_SANDY_SKIN","แซนดี้ ร่างเงินล้วน"
"TID_TRUE_SILVER_SANDY_SKIN_SHOP","แซนดี้\nร่างเงินล้วน"
"TID_TRUE_GOLD_BO_SKIN","โบ ร่างทองล้วน"
"TID_TRUE_GOLD_BO_SKIN_SHOP","โบ\nร่างทองล้วน"
"TID_TRUE_GOLD_GALE_SKIN","เกล ร่างทองล้วน"
"TID_TRUE_GOLD_GALE_SKIN_SHOP","เกล\nร่างทองล้วน"
"TID_TRUE_GOLD_NANI_SKIN","นานิ ร่างทองล้วน"
"TID_TRUE_GOLD_NANI_SKIN_SHOP","นานิ\nร่างทองล้วน"
"TID_TRUE_GOLD_SANDY_SKIN","แซนดี้ ร่างทองล้วน"
"TID_TRUE_GOLD_SANDY_SKIN_SHOP","แซนดี้\nร่างทองล้วน"
"TID_NINJA_ASH_SKIN","นินจาแอช"
"TID_NINJA_ASH_SKIN_SHOP","นินจา\nแอช"
"TID_WIZARD_BYRON_SKIN","พ่อมดไบรอน"
"TID_WIZARD_BYRON_SKIN_SHOP","พ่อมด\nไบรอน"
"TID_PRINCESS_SHELLY_SKIN","เจ้าหญิงเชลลี่"
"TID_PRINCESS_SHELLY_SKIN_SHOP","เจ้าหญิง\nเชลลี่"
"TID_UNICORN_KNIGHT_BARLEY_SKIN","อัศวินยูนิคอร์นบาร์ลีย์"
"TID_UNICORN_KNIGHT_BARLEY_SKIN_SHOP","อัศวินยูนิคอร์น\nบาร์ลีย์"
"TID_EVIL_QUEEN_PAM_SKIN","ราชินีใจร้าย แพม"
"TID_EVIL_QUEEN_PAM_SKIN_SHOP","ราชินีใจร้าย\nแพม"
"TID_BRAWL_PASS_SEASON_7","บรอว์ครั้งหนึ่งนานมาแล้ว"
"TID_EMERALD_PRINCE_SPROUT_SKIN","เจ้าชายมรกต สเปราต์"
"TID_EMERALD_PRINCE_SPROUT_SKIN_SHOP","เจ้าชายมรกต\nสเปราต์"
"TID_RUBY_PRINCE_SPROUT_SKIN","เจ้าชายทับทิม สเปราต์"
"TID_RUBY_PRINCE_SPROUT_SKIN_SHOP","เจ้าชายทับทิม\nสเปราต์"
"TID_EL_DRAGON_VERDE_SKIN","เอล ปริโม่ มังกรเขียว"
"TID_EL_DRAGON_VERDE_SKIN_SHOP","เอล ปริโม่\nมังกรเขียว"
"TID_EL_DRAGON_ROSADO_SKIN","เอล ปริโม่ มังกรชมพู"
"TID_EL_DRAGON_ROSADO_SKIN_SHOP","เอล ปริโม่\nมังกรชมพู"
"TID_TRUE_SILVER_BEA_SKIN","บีทริซ ร่างเงินล้วน"
"TID_TRUE_GOLD_BEA_SKIN","บีทริซ ร่างทองล้วน"
"TID_TRUE_SILVER_BEA_SKIN_SHOP","บีทริซ\nร่างเงินล้วน"
"TID_TRUE_GOLD_BEA_SKIN_SHOP","บีทริซ\nร่างทองล้วน"
"TID_LUNAR_PIPER_SKIN","ไพเพอร์ พลังจันทรา"
"TID_LUNAR_PIPER_SKIN_SHOP","ไพเพอร์\nพลังจันทรา"
"TID_HANDSOME_COLT_SKIN","โคลท์หล่อเฟี้ยว"
"TID_HANDSOME_COLT_SKIN_SHOP","โคลท์\nหล่อเฟี้ยว"
"TID_CHAT_BUBBLE_ELLIPSIS",". . ."
"TID_TEAM_CHAT_PINNED","ปักเพื่อเปิดแชตทีม"
"TID_TEAM_CHAT_UNPINNED","ไม่ปักแชตทีม"
"TID_TEAMS_NO_PLAYERS_ONLINE","ไม่มีผู้เล่นที่ออนไลน์ให้เชิญ โปรดลองใหม่อีกครั้งภายหลัง!"
"TID_BP_VALUE_UPTO","สูงสุด"
"TID_TEAM_REQEST_INVITE_FAIL_PENDING_JOIN_REQUEST","ไม่สามารถเชิญได้ คุณมีคำขอเข้าร่วมที่รอดำเนินการอยู่"
"TID_TEAM_REQUEST_INVITE_FAIL_TEAM_FULL","ไม่สามารถเชิญได้ ทีมของคุณเต็มแล้ว"
"TID_TEAM_ERROR_126","ไม่สามารถเลือกอีเวนท์ได้ สมาชิกทุกคนไม่สามารถเข้าร่วมอีเวนท์"
"TID_GAME_MODE_6_SOLO_ONLY_DESC","เตรียมต่อสู้ในอารีน่าศึกประจันหน้า! บรอว์เลอร์ที่มีชีวิตรอดเป็นคนสุดท้ายจะเป็นผู้ชนะ\n\nเก็บลูกบาศก์พลังเพื่อเพิ่มพลังชีวิตและความเสียหายในการโจมตี โดยจะมีควันพิษกระชั้นเข้ามาเรื่อยๆ จงเคลื่อนที่ตลอดเวลา!"
"TID_VALUE_TAG","<VALUE><NUM>เท่า"
"TID_INVALID_PLAY_INSTALL","ติดตั้ง Brawl Stars ไม่ถูกต้อง โปรดติดตั้งใหม่อีกครั้งจากร้านค้า Google Play เพื่อแก้ปัญหานี้"
"TID_CLAN_SEARCH_EMPTY","ใส่คำค้นหาก่อน!"
"TID_TEAMS_INVITE_PLAYERS","เชิญผู้เล่นคนอื่นจากรายการด้านล่างมาร่วมทีมของคุณ"
"TID_OWN_TEAM_INVITE","เชิญผู้เล่น"
"TID_SKIN_NOT_AVAILABLE","สกินยังไม่เปิดให้ใช้"
"TID_DND_DISABLED_LOOKING_FOR_TEAM","ไม่สามารถเปลี่ยนการตั้งค่าระหว่างเปิดใช้ \qกำลังมองหาทีม\q ได้!"
"TID_DND_DISABLED_LOOKING_FOR_PLAYERS","ไม่สามารถเปลี่ยนการตั้งค่าระหว่างเปิดใช้ \qกำลังมองหาผู้เล่น\q ได้!"
"TID_LFT_DISABLED_LOOKING_FOR_TEAM","ไม่สามารถเปลี่ยนการตั้งค่าระหว่างอยู่ในทีมได้!"
"TID_ONLINE_LOOKING_FOR_A_TEAM","กำลังมองหาทีม"
"TID_ONLINE_LOOKING_FOR_PLAYERS","กำลังมองหาผู้เล่น"
"TID_ONLINE_LOOKING_FOR_A_TEAM_SETTING","กำลังมองหาทีม:"
"TID_ONLINE_LOOKING_FOR_PLAYERS_SETTING","กำลังมองหาผู้เล่น:"
"TID_CHINA_LOGIN_AA_POPUP_DESC_TENCENT","1）本游戏是一款多人实时对战类游戏，适用于年满12周岁及以上的用户，\n建议未成年人在家长监护下使用游戏产品。\n\n2）游戏无明显背景，需要玩家操作各种英雄与队友配合取得胜利，\n游戏有丰富多样的玩法，包含角色养成、竞技等，需要投入一定的时间和精力。\n游戏中存在基于文字的陌生人社交系统，且社交系统的管理遵循相关法律法规。\n\n3）根据国家相关要求，游戏中有用户实名认证系统，未通过实名认证的用户不可进入游戏；\n认证为未成年人的用户除周五、周六、周日及法定节假日每日20时至21时外其他时间均不可进入游戏。游戏中部分玩法和道具需要付费。根据腾讯健康系统管理规定，认证为未成年人的用户将接受以下管理：未满12周岁的用户不能付费；12周岁以上未满16周岁的未成年人用户，单次充值金额不得超过50元人民币，每月充值金额累计不得超过200元人民币；16周岁以上的未成年人用户，单次充值金额不得超过100元人民币，每月充值金额累计不得超过400元人民币。\n\n4）游戏以竞技为主题，画面精美，玩法多样，能够带给玩家轻松愉悦的游戏氛围，\n游戏中的排位赛有助于调动玩家的积极情绪，在比赛中获胜能够提升玩家的自信心。\n游戏提供了丰富的社交系统，包括战队、好友等，玩家之间可以互相交流，互相配合，\n共同完成游戏任务，有助于促进玩家的社会交流，维持良好的社群关系。"
"TID_CHINA_LOGIN_AA_POPUP_DESC_YOOZOO","1）本游戏是一款多人实时对战类游戏，适用于年满12周岁及以上的用户，\n建议未成年人在家长监护下使用游戏产品。\n\n2）游戏无明显背景，需要玩家操作各种英雄与队友配合取得胜利，\n游戏有丰富多样的玩法，包含角色养成、竞技等，需要投入一定的时间和精力。\n游戏中存在基于文字的陌生人社交系统，且社交系统的管理遵循相关法律法规。\n\n3）本游戏中有用户实名认证系统，认证为未成年人的用户将接受以下管理：\n游戏中部分玩法和道具需要付费。未满8周岁的用户不能付费：8周岁以上未满16周岁的未成年人用户，单次充值不得超过50元人民币，每月充值金额累计不得超过200元人民币；16周岁以上的未成年人用户，单次充值金额不得超过100元人民币，每月充值金额累计不得超过400元人民币。未成年人仅可在周五、周六、周日和法定节假日每日20时至21时体检1小时网络游戏服务。\n\n4）游戏以竞技为主题，画面精美，玩法多样，能够带给玩家轻松愉悦的游戏氛围，\n游戏中的排位赛有助于调动玩家的积极情绪，在比赛中获胜能够提升玩家的自信心。\n游戏提供了丰富的社交系统，包括战队、好友等，玩家之间可以互相交流，互相配合，\n共同完成游戏任务，有助于促进玩家的社会交流，维持良好的社群关系。"
"TID_EMOTE_BUNDLE_RETRO_PACK","อีโมจิเรโทรโพลิส"
"TID_SKIN_INFO_CAMPAIGN_RETRO","ค่ำคืนแห่งเรโทรโพลิส"
"TID_SKIN_INFO_CAMPAIGN_RETRO_TITLE","หวนกลับสู่เรโทรโพลิส"
"TID_RETRO_SKINS_INFO","เซ็ตสกิน"
"TID_EMOTE_SKINS_PACK_REWARD","รับสกินทั้งหมดในเซ็ต รวมไปถึงแพ็คอีโมจิสุดพิเศษ!"
"TID_RANDOM_SKIN_SWITCH_TITLE","สุ่มสกิน"
"TID_SKIN_GROUP_POPUP_BP","สกินพิเศษสำหรับ Brawl Pass"
"TID_SKIN_GROUP_POPUP_CHALLENGE","ชิงสกินจากความท้าทาย"
"TID_SKIN_GROUP_POPUP_CHALLENGE_LOCKED","เก็บถ้วยรางวัลให้ถึง <NUM> ถ้วยเพื่อปลดล็อคความท้าทาย"
"TID_SKIN_SELECTOR_RANDOM_MODE_DISABLED","เลือกสกินอันเดียว"
"TID_SKIN_SELECTOR_RANDOM_MODE_ENABLED","ตอนนี้สกินจะถูกสุ่มเลือกจากสกินทั้งหมดที่เลือกไว้"
"TID_GEAR_UNLOCK_SLOT","ปลดล็อคช่องเครื่องมือที่ <NUM>"
"TID_GEAR_FOREST_SPEED_TITLE","ความเร็ว"
"TID_GEAR_STANDING_HEAL_TITLE","พลังชีวิต"
"TID_GEAR_LOW_HEALTH_DAMAGE_TITLE","ความเสียหาย"
"TID_GEAR_VISION_TITLE","การมองเห็น"
"TID_GEAR_SHIELD_TITLE","โล่ป้องกัน"
"TID_GEAR_RELOAD_SPEED_TITLE","ความเร็วในการบรรจุกระสุน"
"TID_GEAR_SUPER_CHARGE_TITLE","ซูเปอร์ชาร์จ"
"TID_GEAR_FOREST_SPEED_INFO","ได้รับความเร็วเพิ่มขึ้น <c00cc00><NUM></c>% เมื่อเคลื่อนที่ในพุ่มไม้"
"TID_GEAR_STANDING_HEAL_INFO","ฟื้นฟูพลังชีวิตได้ดีขึ้น <c00cc00><NUM></c>%"
"TID_GEAR_LOW_HEALTH_DAMAGE_INFO","ทำความเสียหายเพิ่มขึ้น <c00cc00><NUM></c>% เมื่อบรอว์เลอร์ของคุณมีพลังชีวิตน้อยกว่า <c00cc00>50%</c>"
"TID_GEAR_VISION_INFO","เปิดเผยศัตรูเป็นเวลา <c00cc00><NUM></c> วินาทีหลังสร้างความเสียหายให้กับศัตรู"
"TID_GEAR_SHIELD_INFO","ได้พลังชีวิตเพิ่มเติม <c00cc00><NUM></c> หน่วยเป็นโล่ป้องกันที่ใช้แล้วหมดไป โล่จะฟื้นฟูพลังชีวิตทุกๆ <c00cc00>10</c> วินาทีเมื่อพลังชีวิตเต็ม"
"TID_GEAR_RELOAD_SPEED_INFO","บรรจุกระสุนเร็วขึ้น <c00cc00><NUM></c>%"
"TID_GEAR_SUPER_CHARGE_INFO","ท่าไม้ตายชาร์จเร็วขึ้น <c00cc00><NUM></c>%"
"TID_GEAR_FOREST_SPEED_UPGRADE_INFO","เพิ่มความเร็วในการเคลื่อนที่ในพุ่มไม้"
"TID_GEAR_STANDING_HEAL_UPGRADE_INFO","ฟื้นฟูพลังชีวิตได้ดีขึ้น"
"TID_GEAR_LOW_HEALTH_DAMAGE_UPGRADE_INFO","ทำความเสียหายเพิ่มขึ้นเมื่อพลังชีวิตน้อยกว่า <c00cc00>50%</c>"
"TID_GEAR_VISION_UPGRADE_INFO","เปิดเผยศัตรูหลังสร้างความเสียหายให้กับศัตรู"
"TID_GEAR_SHIELD_UPGRADE_INFO","รับโล่ป้องกันที่เพิ่มพลังชีวิต"
"TID_GEAR_RELOAD_SPEED_UPGRADE_INFO","บรรจุกระสุนเร็วขึ้น"
"TID_GEAR_SUPER_CHARGE_UPGRADE_INFO","ชาร์จท่าไม้ตายเร็วขึ้น"
"TID_GEAR_FOREST_SPEED_UPGRADE_TARGET","เพิ่มความเร็ว"
"TID_GEAR_STANDING_HEAL_UPGRADE_TARGET","% โบนัสการฟื้นฟู"
"TID_GEAR_LOW_HEALTH_DAMAGE_UPGRADE_TARGET","ความเสียหายเพิ่มเติม"
"TID_GEAR_VISION_UPGRADE_TARGET","ระยะเวลาการเปิดเผย"
"TID_GEAR_SHIELD_UPGRADE_TARGET","พลังชีวิตโล่ป้องกัน"
"TID_GEAR_RELOAD_SPEED_UPGRADE_TARGET","ความเร็วในการบรรจุกระสุน"
"TID_GEAR_SUPER_CHARGE_UPGRADE_TARGET","อัตราการชาร์จท่าไม้ตาย"
"TID_GEAR_SUPER_HEALTH_TITLE","หมวกหัวแข็ง"
"TID_GEAR_SUPER_HEALTH_INFO","หัวของติ๊กต็อกได้รับพลังชีวิตเพิ่ม <c00cc00><NUM></c> หน่วย"
"TID_GEAR_SUPER_HEALTH_UPGRADE_INFO","หัวของติ๊กต็อกได้รับพลังชีวิตเพิ่ม"
"TID_GEAR_SUPER_HEALTH_UPGRADE_TARGET","พลังชีวิตหัว"
"TID_GEAR_POISON_DURATION_TITLE","พิษทนทาน"
"TID_GEAR_POISON_DURATION_INFO","เพิ่มความเสียหายพิษของโครวมากขึ้น <c00cc00><NUM></c>%"
"TID_GEAR_POISON_DURATION_UPGRADE_INFO","เพิ่มความเสียหายพิษของโครวมากขึ้น"
"TID_GEAR_POISON_DURATION_UPGRADE_TARGET","พิษทนทาน"
"TID_GEAR_SLOW_INCREASE_TITLE","หนามเหนียวหนึบ"
"TID_GEAR_SLOW_INCREASE_INFO","ท่าไม้ตายของสไปค์มีผลทำให้ช้าลงได้ดีขึ้น <c00cc00><NUM></c>%"
