Name,ParentProjectileForSkin,Disabled,Speed,FileName,BlueSCW,RedSCW,BlueExportName,RedExportName,ShadowExportName,BlueGroundGlowExportName,RedGroundGlowExportName,PreExplosionBlueExportName,PreExplosionRedExportName,PreExplosionTimeMs,HitEffectEnv,HitEffectChar,MaxRangeReachedEffect,CancelEffect,Radius,IgnoreCloseWalls,Indirect,ConstantFlyTime,TriggerWithDelayMs,BouncePercent,Gravity,EarlyTicks,HideTime,Scale,RandomStartFrame,SpawnAreaEffectObject,SpawnAreaEffectObject2,AreaEffect2DamagePercent,SpawnCharacter,SpawnItem,SpawnAreaEffectTrail,TrailEffect,ShotByHero,IsBeam,IsBouncing,DistanceAddFromBounce,MaxDistanceBounces,Rendering,PiercesCharacters,PiercesEnvironment,PiercesEnvironmentLikeButter,PushbackStrength,PushbackType,ChainsToEnemies,ChainBullets,ChainSpread,ChainTravelDistance,ChainBullet,ExecuteChainSpecialCase,DamagePercentStart,DamagePercentEnd,DamageChangeStartPromille,DamageChangeEndPromille,IgnoreDamageChangeForUltiCharge,DamagesConstantlyTickDelay,FreezeStrength,FreezeDurationMS,StunLengthMS,PartialStunPromille,ScaleStart,ScaleEnd,AttractsPet,LifeStealPercent,PassesEnvironment,PoisonDamagePercent,SuppressHealing,SuppressHealingTicks,DamageOnlyWithOneProj,HealOwnPercent,CanGrowStronger,HideFaster,GrapplesEnemy,KickBack,UseColorMod,RedAdd,GreenAdd,BlueAdd,RedMul,GreenMul,BlueMul,GroundBasis,MinDistanceForSpread,IsFriendlyHomingMissile,IsBoomerang,CanHitAgainAfterBounce,IsHomingMissile,UltiChargeChangePercent,PoisonType,AppliedEffectVisualType,TravelType,TravelTypeVariable,SteerStrength,SteerIgnoreTicks,HomeDistance,SteerLifeTime,VisualizeEndPoint,UniqueProperty,CustomUniquePropertyValue,CustomObject,CustomObject2
4797e4b59a7db4da9abe783a7e1ab7aa704e76d9,ShotgunGirlProjectile,true,,sc/effects.sc,,,shelly_attack_anim_blue,shelly_attack_anim_red,shadow_normal_circle,,,,,,Gen_hit,Gen_hit,no_hit,,,,,,,,0,,0,100,,,,,,,,shotgun_trail_small,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7e1d9dd07b134c1939b99ad5f462ed84c0b98a49,ShotgunGirlProjectile,true,,sc/effects.sc,,,shelly_attack_anim_blue,shelly_attack_anim_red,shadow_normal_circle,,,,,,Gen_hit,Gen_hit,no_hit,,,,,,,,0,,0,100,,,,,,,,shotgun_trail_small,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DummyProjectileForCTF,,,2499,sc/effects.sc,,,projectile_small_blue,projectile_small_red,,projectile_light,projectile_light_red,,,,Gen_hit,Gen_hit,no_hit,,0,,true,true,,,700,1,0,100,,,,,,,,Gen_Trail_small,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DummyProjectileForBasketBrawl,,,1000,sc/effects.sc,,,projectile_small_blue,projectile_small_red,,projectile_light,projectile_light_red,,,,Gen_hit,Gen_hit,no_hit,,0,,true,true,,,100,1,0,100,,,,,,,,Gen_Trail_small,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SpawnerPetProjectile,,,2500,sc/effects_brawler.sc,,,rico_def_atk_bullet_blue,rico_def_atk_bullet_red,shadow_normal_circle,,,,,,Gen_hit,Gen_hit,,,100,,,,,,0,,0,130,,,,,,,,rico_003_atk_trail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SpawnerPet002Projectile,SpawnerPetProjectile,,2500,sc/effects_brawler.sc,,,mrp_002_atk_bullet_blue,mrp_002_atk_bullet_red,shadow_normal_circle,,,,,,mrp_002_atk_reachaed,mrp_002_atk_reachaed,,,100,,,,,,0,,0,130,,,,,,,,mrp_002_pet_trail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SpawnerPet003Projectile,SpawnerPetProjectile,,2500,sc/effects_brawler.sc,,,mrp_003_pet_atk_projectile,mrp_003_pet_atk_projectile_red,shadow_normal_circle,,,,,,mrp_003_atk_hitEnv,mrp_003_atk_hitEnv,,,100,,,,,,0,,0,115,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BlowerProjectile,,,3000,sc/effects_brawler.sc,,,gale_def_atk_projectile,gale_def_atk_projectile_red,shadow_normal_circle_big,,,,,,gale_def_atk_reached,jessie_002_turret_hit,gale_def_atk_reached,,50,,,,,,0,2,0,60,1,,,,,,,gale_def_atk_trail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BlowerUltiProjectile,,,5000,sc/effects_brawler.sc,,,gale_def_ulti_projectile,gale_def_ulti_projectile_red,,,,,,,gale_def_ulti_reached,gale_def_ulti_hit,gale_def_ulti_reached,,150,,,,,,0,1,0,40,1,,,,,,,gale_def_ulti_trail,true,,,,,,true,,,450,1,,,,,,,,,,,,,,,,,,,,,true,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gale002Projectile,BlowerProjectile,,3000,sc/effects_brawler.sc,,,gale_002_atk_projectile,gale_002_atk_projectile_red,shadow_normal_circle_big,,,,,,gale_002_atk_hitEnv,gale_002_atk_hit,gale_002_atk_reached,,100,,,,,,0,2,0,60,2,,,,,,,gale_002_atk_trail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gale002UltiProjectile,BlowerUltiProjectile,,5000,sc/effects_brawler.sc,,,gale_002_ulti_projectile,gale_002_ulti_projectile_red,,,,,,,gale_002_ulti_reached,gale_002_ulti_hit,gale_002_ulti_reached,,150,,,,,,0,1,0,40,1,,,,,,,gale_002_ulti_trail,true,,,,,,true,,,350,1,,,,,,,,,,,,,,,,,,,,,true,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gale003Projectile,BlowerProjectile,,3000,sc/effects_brawler.sc,,,gale_003_atk_projectile,gale_003_atk_projectile_red,shadow_normal_circle_big,,,,,,gale_003_atkEnv,gale_003_atkHit,gale_003_atkEnd,,100,,,,,,0,2,0,100,2,,,,,,,gale_003_atk_trail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gale003UltiProjectile,BlowerUltiProjectile,,5000,sc/effects_brawler.sc,,,gale_003_ulti_projectile,gale_003_ulti_projectile_red,,,,,,,gale_003_ulti_reached,gale_003_ultiHit,gale_003_ulti_reached,,150,,,,,,0,1,0,40,2,,,,,,,gale_003_ulti_trail,true,,,,,,true,,,350,1,,,,,,,,,,,,,,,,,,,,,true,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gale004Projectile,BlowerProjectile,,3000,sc/effects_brawler.sc,,,gale_004_atk_projectile,gale_004_atk_projectile_red,,projectile_light,projectile_light_red,,,,gale_004_atkEnv,gale_004_atkHit,gale_004_atkEnd,,100,,,,,,0,2,0,100,2,,,,,,,gale_004_atk_trail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gale004UltiProjectile,BlowerUltiProjectile,,5000,sc/effects_brawler.sc,,,gale_004_ulti_projectile,gale_004_ulti_projectile_red,,,,,,,gale_004_ulti_reached,gale_004_ultiHit,gale_004_ulti_reached,,150,,,,,,0,1,0,65,2,,,,,,,gale_004_ulti_trail,true,,,,,,true,,,350,1,,,,,,,,,,,,,,,,,,,,,true,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WallyProjectile,,,1700,sc/effects_brawler.sc,,,sprout_def_atk1_projectile,sprout_def_atk1_projectile_red,shadow_normal_circle_big,,,,,,,,sprout_def_atk1_hit,,50,,true,true,,,300,1,0,130,,,,,,,,sprout_def_atk1_trail,true,,,,,DoNotRotateClip,,,,,,,1,,10,WallySecondaryProjectile,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,,,,,,,,,,,,,,true,,,,
WallySecondaryProjectile,,,1700,sc/effects_brawler.sc,,,sprout_def_atk2_projectile,sprout_def_atk2_projectile_red,dynamike_tnt_shadow,,,,,,,,,,151,,,,,20,300,,0,130,,WallyExplosion,,,,,,rico_003_atk_trail,true,,true,500,2,DoNotRotateClip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WallyUltiProjectile,,,1739,sc/effects_brawler.sc,,,sprout_def_ulti_projectile,sprout_def_ulti_projectile_red,shadow_normal_circle,,,,,,Gen_hit,Gen_hit,,,0,,true,,,,240,1,0,100,,WallyUltiArea,,,,,,sprout_def_ulti_trail,true,,,,,DoNotRotateClip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sprout002Projectile,WallyProjectile,,1700,sc/effects_brawler.sc,,,sprout_002_atk1_projectile,sprout_002_atk1_projectile_red,shadow_normal_circle_big,,,,,,,,sprout_002_atk1_hit,,50,,true,true,,,300,1,0,130,2,,,,,,,sprout_002_atk_trail,true,,,,,DoNotRotateClip,,,,,,,1,,10,Sprout002SecondaryProjectile,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,,,,,,,,,,,,,,,,,,
Sprout002SecondaryProjectile,WallySecondaryProjectile,,1700,sc/effects_brawler.sc,,,sprout_002_atk2_projectile,sprout_002_atk2_projectile_red,dynamike_tnt_shadow,,,,,,,,,,151,,,,,20,300,,0,130,,Sprout_002_atk,,,,,,rico_003_atk_trail,true,,true,,,DoNotRotateClip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sprout002UltiProjectile,WallyUltiProjectile,,1739,sc/effects_brawler.sc,sc3d/sprout_002_ulti_projectile.scw,sc3d/sprout_002_ulti_projectile_red.scw,sprout_002_ulti_projectile,sprout_002_ulti_projectile_red,shadow_normal_circle,,,,,,Gen_hit,Gen_hit,,,0,,true,,,,240,1,0,100,,Sprout_002_ulti,,,,,,sprout_002_ulti_trail,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sprout003Projectile,WallyProjectile,,1700,sc/effects_brawler.sc,,,sprout_003_atk1_projectile,sprout_003_atk1_projectile_red,shadow_normal_circle_big,,,,,,,,sprout_003_atk1_hit,,50,,true,true,,,300,1,0,130,2,,,,,,,sprout_002_atk_trail,true,,,,,DoNotRotateClip,,,,,,,1,,10,Sprout003SecondaryProjectile,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,,,,,,,,,,,,,,,,,,
Sprout003SecondaryProjectile,WallySecondaryProjectile,,1700,sc/effects_brawler.sc,,,sprout_003_atk2_projectile,sprout_003_atk2_projectile_red,dynamike_tnt_shadow,,,,,,,,,,151,,,,,20,300,,0,100,,Sprout_003_atk,,,,,,sprout_002_atk_trail,true,,true,,,DoNotRotateClip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sprout003UltiProjectile,WallyUltiProjectile,,1739,sc/effects_brawler.sc,,,sprout_003_ulti_projectile,sprout_003_ulti_projectile_red,shadow_normal_circle,,,,,,Gen_hit,Gen_hit,,,0,,true,,,,240,1,0,130,,Sprout_003_ulti,,,,,,sprout_003_ulti_trail,true,,,,,DoNotRotateClip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sprout003ChromaUltiProjectile,WallyUltiProjectile,,1739,sc/effects_brawler.sc,,,sprout_003_ulti_projectile,sprout_003_ulti_projectile_red,shadow_normal_circle,,,,,,Gen_hit,Gen_hit,,,0,,true,,,,240,1,0,130,,Sprout_003_chroma_ulti,,,,,,sprout_003_ulti_trail,true,,,,,DoNotRotateClip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sprout004Projectile,WallyProjectile,,1700,sc/effects_brawler.sc,,,sprout_004_atk1_projectile,sprout_004_atk1_projectile_red,shadow_normal_circle_big,,,,,,,,sprout_004_atk_hit,,50,,true,true,,,300,1,0,130,2,,,,,,,sprout_004_atk_trail,true,,,,,DoNotRotateClip,,,,,,,1,,10,Sprout004SecondaryProjectile,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,,,,,,,,,,,,,,,,,,
Sprout004SecondaryProjectile,WallySecondaryProjectile,,1700,sc/effects_brawler.sc,,,sprout_004_atk2_projectile,sprout_004_atk2_projectile_red,dynamike_tnt_shadow,,,,,,,,,,151,,,,,20,300,,0,130,,Sprout_004_atk,,,,,,sprout_004_atk_trail,true,,true,,,DoNotRotateClip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sprout004UltiProjectile,WallyUltiProjectile,,1739,sc/effects_brawler.sc,,,sprout_004_ulti_projectile,sprout_004_ulti_projectile_red,shadow_normal_circle,,,,,,Gen_hit,Gen_hit,,,0,,true,,,,240,1,0,100,,Sprout_004_ulti,,,,,,sprout_004_atk_trail,true,,,,,DoNotRotateClip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BarrelBotSpinProjectile,,,3044,sc/effects_brawler.sc,,,darryl_def_gadget_bullet,darryl_def_gadget_bullet_red,shadow_normal_circle,,,,,,Gen_hit,Gen_hit,bull_def_atk_reached,,100,,,,,,0,,0,100,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PiperHandgunProjectile,,,4000,sc/effects_brawler.sc,,,gadget_piper_handgun,gadget_piper_handgun_red,shadow_normal_circle,,,,,,gadget_piper_handgun_hit,gadget_piper_handgun_hit,colt_def_atk_reached,,50,,,,,,0,3,0,100,,,,,,,,gadget_piper_handgun_trail,true,,,,,,,,,70,,,,,,,,,,,,,,350,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
ControllerUltiProjectile,,,2500,sc/effects_brawler.sc,sc3d/nani_def_ulti.scw,sc3d/nani_def_ulti_red.scw,,,,glow_normal_blue_small,glow_normal_red_small,,,,sniper_hit,sniper_hit,no_hit,nani_def_ulti_cancel,150,,,,,,0,1,0,150,,ControllerUltiExplosion,,,,,,nani_def_ulti_trail,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,7,10,,200,,,,,
ControllerProjectile,,,4000,sc/effects_brawler.sc,,,nani_def_atk_projectile,nani_def_atk_projectile_red,,glow_normal_blue_small,glow_normal_red_small,,,,nani_def_atk_reached,nani_def_atk_hit,nani_def_atk_reached,,40,,,,,,0,0,0,60,1,,,,,,,nani_def_atk_trail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,
Nani003Projectile,ControllerProjectile,,4000,sc/effects_brawler.sc,,,nani_003_atk_projectile,nani_003_atk_projectile_red,,glow_normal_blue_small,glow_normal_red_small,,,,nani_def_atk_reached,nani_def_atk_hit,nani_def_atk_reached,,40,,,,,,0,0,0,60,2,,,,,,,nani_003_atk_trail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,
Nani002UltiProjectile,ControllerUltiProjectile,,2500,sc/effects_brawler.sc,sc3d/nani_002_ulti.scw,sc3d/nani_002_ulti_red.scw,,,,glow_normal_blue_small,glow_normal_red_small,,,,sniper_hit,sniper_hit,no_hit,nani_def_ulti_cancel,150,,,,,,0,1,0,150,,ControllerUltiExplosion,,,,,,nani_def_ulti_trail,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,7,10,,200,,,,,
Nani003UltiProjectile,ControllerUltiProjectile,,2500,sc/effects_brawler.sc,sc3d/nani_003_ulti.scw,sc3d/nani_003_ulti_red.scw,,,shadow_normal_circle,,,,,,sniper_hit,sniper_hit,no_hit,nani_def_ulti_cancel,150,,,,,,0,1,0,150,,ControllerUltiExplosion,,,,,,nani_003_ulti_trail,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,7,10,,200,,,,,
NaniGoldUltiProjectile,ControllerUltiProjectile,,2500,sc/effects_brawler.sc,sc3d/nani_gold_ulti.scw,sc3d/nani_gold_ulti.scw,,,,glow_normal_gold_small,glow_normal_gold_small,,,,sniper_hit,sniper_hit,no_hit,nani_def_ulti_cancel,150,,,,,,0,1,0,150,,ControllerUltiExplosion,,,,,,nani_gold_ulti_trail,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,7,10,,200,,,,,
NaniSilverUltiProjectile,ControllerUltiProjectile,,2500,sc/effects_brawler.sc,sc3d/nani_silver_ulti.scw,sc3d/nani_silver_ulti.scw,,,,glow_normal_silver_small,glow_normal_silver_small,,,,sniper_hit,sniper_hit,no_hit,nani_def_ulti_cancel,150,,,,,,0,1,0,150,,ControllerUltiExplosion,,,,,,nani_silver_ulti_trail,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,7,10,,200,,,,,
CactusSpikeGadget,,,3261,sc/effects_brawler.sc,,,spike_def_gadget_projectile,spike_def_gadget_projectile_red,shadow_normal_circle,,,,,,Gen_hit,Gen_hit,spike_def_atk2_reached,,50,,,,,,0,1,0,100,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TrickshotDudeGadgetProjectile,,,4891,sc/effects_brawler.sc,,,rico_def_gadget_bullet_blue,rico_def_gadget_bullet_red,shadow_normal_circle,,,,,,Trickshot_hit_env,Gen_hit,rico_def_ulti_reached,,101,,,,,,0,3,0,130,,,,,,,,rico_ulti_trail_twinkles,true,,true,500,6,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PowerLevelerProjectile,,,3500,sc/effects_brawler.sc,,,surge_def_atk1_projectile,surge_def_atk1_projectile_red,,glow_normal_green,glow_normal_red_small_2,,,,surge_def_atk1_end,surge_def_atk1_hit,surge_def_atk1_end,,150,,,,,,0,2,0,120,,,,,,,,surge_def_atk1_trail,true,,,,,,,,,,,,2,,12,PowerLevelerProjectile2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,
PowerLevelerProjectile2,,,3000,sc/effects_brawler.sc,,,surge_def_atk2_projectile,surge_def_atk2_projectile_red,,glow_normal_green,glow_normal_red_small_2,,,,surge_def_atk2_end,surge_def_atk1_hit,surge_def_atk2_end,,150,,,,,,0,2,0,120,,,,,,,,surge_def_atk2_trail,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Surge002Projectile,PowerLevelerProjectile,,3500,sc/effects_brawler.sc,,,surge_002_atk1_projectile,surge_002_atk1_projectile_red,,glow_normal_green,glow_normal_red_small_2,,,,surge_002_atk1_end,surge_002_atk1_hit,surge_002_atk1_end,,150,,,,,,0,2,0,120,,,,,,,,surge_002_atk1_trail,true,,,,,,,,,,,,2,,12,Surge002Projectile2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,
Surge002Projectile2,PowerLevelerProjectile2,,3000,sc/effects_brawler.sc,,,surge_def_atk2_projectile,surge_def_atk2_projectile_red,,glow_normal_green,glow_normal_red_small_2,,,,surge_def_atk2_end,surge_def_atk1_hit,surge_def_atk2_end,,150,,,,,,0,2,0,120,,,,,,,,surge_def_atk2_trail,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Surge003Projectile,PowerLevelerProjectile,,3500,sc/effects_brawler.sc,,,surge_003_atk1_projectile,surge_003_atk1_projectile_red,shadow_normal_circle_big,,,,,,surge_003_atk1_end,surge_003_atk1_hit,surge_003_atk1_end,,150,,,,,,0,2,0,120,,,,,,,,surge_003_atk1_trail,true,,,,,,,,,,,,2,,12,Surge003Projectile2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,
Surge003Projectile2,PowerLevelerProjectile2,,3000,sc/effects_brawler.sc,,,surge_003_atk2_projectile,surge_003_atk2_projectile_red,shadow_normal_circle,,,,,,surge_003_atk2_end,surge_003_atk2_hit,surge_003_atk2_end,,150,,,,,,0,2,0,120,2,,,,,,,surge_003_atk2_trail,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Surge004Projectile,PowerLevelerProjectile,,3500,sc/effects_brawler.sc,,,surge_004_atk1_projectile_s1,surge_004_atk1_projectile_s1_red,shadow_normal_circle_big,,,,,,surge_004_atk1_end,surge_004_atk1_hit_blue,surge_004_atk1_end,,150,,,,,,0,2,0,110,,,,,,,,surge_004_atk1_trail,true,,,,,,,,,,,,2,,12,Surge004Projectile2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,
Surge004Projectile2,PowerLevelerProjectile2,,3000,sc/effects_brawler.sc,,,surge_004_atk2_projectile_s2,surge_004_atk2_projectile_s2_red,shadow_normal_circle,,,,,,surge_004_atk2_end,surge_004_atk2_hit_blue,surge_004_atk2_end,,100,,,,,,0,2,0,110,,,,,,,,surge_004_atk2_trail,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RaidBossTCBasicAttackProjectile,,,2500,sc/effects_brawler.sc,,,,,,,,,,,,Lucha_hit,,,200,,,,,,0,0,0,80,,,,,,,,,,,,,,UseZFrames,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BarkeepHealingProjectile,,,1000,sc/effects_brawler.sc,,,barley_def_heal_projectile,barley_def_heal_projectile_red,shadow_normal_circle,,,,,,Gen_hit,Gen_hit,,,0,,true,true,,,150,1,0,100,1,BarkeepHealingArea,,,,,,gadget_barley_heal_trail,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SniperHomingProjectile,,,4000,sc/effects.sc,,,sniper_bullet_blue,sniper_bullet_red,shadow_normal_circle,,,,,,sniper_hit,sniper_hit,no_hit,,101,,,,,,0,3,0,100,,,,,,,,Sniper_Trail,true,,,,,,,,,,,,,,,,,25,100,0,850,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,4,,3,7,8,17,,,,,
PercenterProjectile,,,4000,sc/effects_brawler.sc,,,colette_def_atk_projectile,colette_def_atk_projectile_red,shadow_normal_circle,,,,,,colette_def_atk_reached,colette_def_atkHit,colette_def_atk_reached,,150,,,,,,0,2,0,130,2,,,,,,,colette_def_atk_trail,true,,,,,DoNotRotateClip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colette002Projectile,PercenterProjectile,,4000,sc/effects_brawler.sc,,,colette_002_atk_projectile,colette_002_atk_projectile_red,,glow_normal_purple_weak,glow_normal_red_weak,,,,colette_002_atk_reached,colette_def_atkHit,colette_002_atk_reached,,150,,,,,,0,2,0,130,2,,,,,,,colette_002_atk_trail,true,,,,,DoNotRotateClip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colette003Projectile,PercenterProjectile,,4000,sc/effects_brawler.sc,,,colette_003_atk_projectile,colette_003_atk_projectile_red,,glow_normal_purple_weak,glow_normal_red_weak,,,,colette_003_atkEnd,colette_003_atkHit,colette_003_atkEnd,,150,,,,,,0,2,0,130,2,,,,,,,colette_003_atk_trail,true,,,,,DoNotRotateClip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colette004Projectile,PercenterProjectile,,4000,sc/effects_brawler.sc,,,colette_004_atk_projectile,colette_004_atk_projectile_red,shadow_normal_circle,,,,,,colette_004_atk_reached,colette_004_atkHit,colette_004_atk_reached,,150,,,,,,0,2,0,130,2,,,,,,,colette_004_atk_trail,true,,,,,DoNotRotateClip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FireDudeProjectile,,,3500,sc/effects_brawler.sc,,,amber_def_atk_projectile,amber_def_atk_projectile_red,,,,,,,amber_def_atk_reached,amber_def_atkHit,amber_def_atk_reached,,200,,,,,,0,2,0,100,2,,,,,,,amber_def_atk_trail,true,,,,,,true,,,,,,,,,,,,,,,,,,,,,10,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
FireDudeUltiProjectile,,,1750,sc/effects_brawler.sc,,,amber_def_ulti_projectile,amber_def_ulti_projectile_red,shadow_normal_circle,,,,,,Gen_hit,Gen_hit,,,0,,true,,,,240,1,0,100,1,PetrolDistributionArea,,,,,PetrolDistributionTrail,amber_def_ulti_trail,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FireDude002Projectile,FireDudeProjectile,,3500,sc/effects_brawler.sc,,,amber_002_atk_projectile,amber_002_atk_projectile_red,,,,,,,amber_002_atk_reached,amber_002_atkHit,amber_002_atk_reached,,200,,,,,,0,2,0,100,2,,,,,,,amber_002_atk_trail,true,,,,,,true,,,,,,,,,,,,,,,,,,,,,10,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
FireDude002UltiProjectile,FireDudeUltiProjectile,,1750,sc/effects_brawler.sc,,,amber_002_ulti_projectile,amber_002_ulti_projectile_red,shadow_normal_circle,,,,,,Gen_hit,Gen_hit,,,0,,true,,,,240,1,0,100,1,PetrolDistributionArea,,,,,PetrolDistributionTrail,amber_002_ulti_trail,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ArcadeStarPowerProjectile,,,3600,sc/effects_brawler.sc,,,gen_particle_empty,gen_particle_empty,,,,,,,,,,,0,,,,,,0,1,0,10,,,,,,,,gadget_arcade_plugged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,
