"rmsep","Loop","FollowParent","FollowParentAngle","FollowBone","OwnScreenShake","OthersScreenShake","OwnHapticLevel","OthersHapticLevel","Time","Sound","Type","FileName","ExportName","ParticleEmitterName","Effect","Layer","GroundBasis","FlashColor","Scale","FlashDuration","TextInstanceName","TextParentInstanceName","EnemyVersion","ChinaReplacement","FlashWidth","EffectZ"
,,,,,,,,,,,"ParticleEmitter",,,"ruffs_003_atk_hit_stars",,"Above",,,180,,,,,,,
"ruffs_003_atk_hit_red",,,,,,,,,,,"ParticleEmitter",,,"ruffs_def_atkHit_red",,"Above",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"ruffs_003_atk_hit_stars_red",,"Above",,,180,,,,,,,
"ruffs_003_atk_hitEnv",,,,,,,,,,,"ParticleEmitter",,,"ground_fragments_small",,"GroundHigh",,,100,,,,"ruffs_003_atkEnd_red",,,
,,,,,,,,,,,"ParticleEmitter",,,"gunSmoke_reached_onlySmoke",,"GroundTop",,,100,,,,,,,
"ruffs_003_atk_end",,,,,,,,,,,"ParticleEmitter",,,"ruffs_003_atkEnd_badge",,"GroundLow",,,100,,,,"ruffs_003_atkEnd_red",,,
,,,,,,,,,,,"ParticleEmitter",,,"ground_fragments_small",,"GroundHigh",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"gunSmoke_reached_onlySmoke",,"GroundTop",,,100,,,,,,,
"ruffs_003_atkEnd_red",,,,,,,,,,,"ParticleEmitter",,,"ruffs_003_atkEnd_badge_red",,"GroundLow",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"ground_fragments_small",,"GroundHigh",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"gunSmoke_reached_onlySmoke",,"GroundTop",,,100,,,,,,,
"ruffs_003_ulti_beacon",,,,,,,,,,"Ruff_Ulti_Beacon","SWF","sc/effects_brawler.sc","ruffs_003_ulti_beacon",,,"Above",,,100,,,,"ruffs_003_ulti_beacon_red",,,
,,,,,,,,,,,"ParticleEmitter",,,"ground_fragments_small",,"GroundTop",,,100,,,,,,,
"ruffs_003_ulti_beacon_red",,,,,,,,,,"Ruff_Ulti_Beacon","SWF","sc/effects_brawler.sc","ruffs_003_ulti_beacon_red",,,"Above",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"ground_fragments_small",,"GroundTop",,,100,,,,,,,
"ruffs_003_ulti_trail",,"TRUE",,,,,,,,,"ParticleEmitter",,,"ruffs_003_ulti_trail_stars",,"Object",,,100,,,,"ruffs_003_ulti_trail_red",,,
,,,,,,,,,,,"ParticleEmitter",,,"ruffs_003_atk_trail_twinkles",,"Above",,,100,,,,,,,
"ruffs_003_ulti_trail_red",,"TRUE",,,,,,,,,"ParticleEmitter",,,"ruffs_003_ulti_trail_stars_red",,"Object",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"ruffs_003_atk_trail_twinkles_red",,"Above",,,100,,,,,,,
"sandy_def_atk_trail",,,,,,,,,,"Sandy_atk","ParticleEmitter",,,"sandy_def_atk_trail_base",,"GroundLow",,,60,,,,"sandy_def_atk_trail_red",,,
,,,,,,,,,,,"ParticleEmitter",,,"sandy_def_atk_trail_baseUpper",,"GroundHigh",,,60,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"cloud_flat_blue",,"GroundLow",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"sandy_def_atk_trail_stars",,"Above",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"sandy_def_atk_trail_twinkle",,"Above",,,100,,,,,,,
"sandy_def_atk_trail_red",,,,,,,,,,"Sandy_atk","ParticleEmitter",,,"sandy_def_atk_trail_base_red",,"GroundLow",,,60,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"sandy_def_atk_trail_baseUpper_red",,"GroundHigh",,,60,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"cloud_flat_red",,"GroundLow",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"sandy_def_atk_trail_stars_red",,"Above",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"sandy_def_atk_trail_twinkle_red",,"Above",,,100,,,,,,,
"sandy_def_atk_reached",,,,,,,,,,,"SWF","sc/effects_brawler.sc","sandy_def_atk_reached",,,"Above",,,100,,,,"sandy_def_atk_reached_red",,,
,,,,,,,,,,,"ParticleEmitter",,,"sandy_def_atk_cloudDis",,"GroundLow",,,100,,,,,,,
"sandy_def_atk_reached_red",,,,,,,,,,,"SWF","sc/effects_brawler.sc","sandy_def_atk_reached",,,"Above",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"sandy_def_atk_cloudDis_red",,"GroundLow",,,100,,,,,,,
"sandy_def_atk_hit",,,,,,,,,,,"SWF","sc/effects_brawler.sc","sandy_def_atk_hit_red",,,"Above",,,100,,,,"sandy_def_atk_hit_red",,,
"sandy_def_atk_hit_red",,,,,,,,,,,"SWF","sc/effects_brawler.sc","sandy_def_atk_hit",,,"Above",,,100,,,,,,,
"sandy_def_ulti_loop","FALSE",,,,,,,,,"Sandy_ulti","ParticleEmitter",,,"sandy_def_ulti_tornado",,"GroundHigh","true",,100,,,,"sandy_def_ulti_loop_red",,,50
,,,,,,,,,,,"ParticleEmitter",,,"sandy_def_ulti_ground",,"GroundLow","true",,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"sandy_def_ulti_stars",,"Above",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"sandy_def_ulti_stars_middle",,"Above",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"sandy_def_ulti_stars_high",,"Above",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"sandy_def_ulti_star",,"Above","true",,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"sandy_def_ulti_twinkles",,"Above",,,100,,,,,,,
"sandy_def_ulti_loop_red","FALSE",,,,,,,,,"Sandy_ulti","ParticleEmitter",,,"sandy_def_ulti_tornado_red",,"GroundHigh","true",,100,,,,,,,50
,,,,,,,,,,,"ParticleEmitter",,,"sandy_def_ulti_ground",,"GroundLow","true",,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"sandy_def_ulti_stars_red",,"Above",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"sandy_def_ulti_stars_middle_red",,"Above",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"sandy_def_ulti_stars_high_red",,"Above",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"sandy_def_ulti_star_red",,"Above","true",,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"sandy_def_ulti_twinkles_red",,"Above",,,100,,,,,,,
"sandy_def_ulti_starP1","FALSE",,,,,,,,,"Sandy_ulti","ParticleEmitter",,,"sandy_def_ulti_tornado",,"GroundHigh","true",,100,,,,"sandy_def_ulti_starP1_red",,,50
,,,,,,,,,,,"ParticleEmitter",,,"sandy_def_ulti_ground",,"GroundLow","true",,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"sandy_def_ulti_stars",,"Above",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"sandy_def_ulti_stars_middle",,"Above",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"sandy_def_ulti_stars_high",,"Above",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"sandy_def_ulti_star",,"Above","true",,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"sandy_def_ulti_twinkles",,"Above",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"sandy_def_ulti_stone",,"GroundLow",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"sandy_def_ulti_stone_bounce",,"GroundLow",,,100,,,,,,,
"sandy_def_ulti_starP1_red","FALSE",,,,,,,,,"Sandy_ulti","ParticleEmitter",,,"sandy_def_ulti_tornado_red",,"GroundHigh","true",,100,,,,,,,50
,,,,,,,,,,,"ParticleEmitter",,,"sandy_def_ulti_ground",,"GroundLow","true",,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"sandy_def_ulti_stars_red",,"Above",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"sandy_def_ulti_stars_middle_red",,"Above",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"sandy_def_ulti_stars_high_red",,"Above",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"sandy_def_ulti_star_red",,"Above","true",,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"sandy_def_ulti_twinkles_red",,"Above",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"sandy_def_ulti_stone",,"GroundLow",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"sandy_def_ulti_stone_bounce",,"GroundLow",,,100,,,,,,,
"sandy_def_ulti_starP2","FALSE",,,,,,,,,"Sandy_ulti","ParticleEmitter",,,"sandy_def_ulti_tornado",,"GroundHigh","true",,100,,,,"sandy_def_ulti_starP2_red",,,50
,,,,,,,,,,,"ParticleEmitter",,,"sandy_def_ulti_ground",,"GroundLow","true",,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"sandy_def_ulti_stars",,"Above",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"sandy_def_ulti_stars_middle",,"Above",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"sandy_def_ulti_stars_high",,"Above",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"sandy_def_ulti_star",,"Above","true",,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"sandy_def_ulti_twinkles",,"Above",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"sandy_def_ulti_heal",,"Above",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"sandy_def_ulti_heal_dust",,"Above",,,100,,,,,,,
"sandy_def_ulti_starP2_red","FALSE",,,,,,,,,"Sandy_ulti","ParticleEmitter",,,"sandy_def_ulti_tornado",,"GroundHigh","true",,100,,,,,,,50
,,,,,,,,,,,"ParticleEmitter",,,"sandy_def_ulti_ground",,"GroundLow","true",,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"sandy_def_ulti_stars_red",,"Above",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"sandy_def_ulti_stars_middle_red",,"Above",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"sandy_def_ulti_stars_high_red",,"Above",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"sandy_def_ulti_star_red",,"Above","true",,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"sandy_def_ulti_twinkles_red",,"Above",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"sandy_def_ulti_heal_red",,"Above",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"sandy_def_ulti_heal_dust_red",,"Above",,,100,,,,,,,
"sandy_def_ulti_trail",,,,,,,,,,,"ParticleEmitter",,,"sandy_def_ulti_trail_tornado",,"GroundHigh",,,100,,,,"sandy_def_ulti_trail_red",,,
,,,,,,,,,,,"ParticleEmitter",,,"sandy_def_atk_trail_stars",,"Above",,,75,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"sandy_def_atk_trail_twinkle",,"Above",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"sandy_def_ulti_trail_sleep",,"Above",,,100,,,,,,,
"sandy_def_ulti_trail_red",,,,,,,,,,,"ParticleEmitter",,,"sandy_def_ulti_trail_tornado",,"GroundHigh",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"sandy_def_atk_trail_stars_red",,"Above",,,75,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"sandy_def_atk_trail_twinkle_red",,"Above",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"sandy_def_ulti_trail_sleep_red",,"Above",,,100,,,,,,,
"sandy_def_ulti_explode",,,,,,,,,,,"SWF","sc/effects_brawler.sc","spike_003_atk1_cloud",,,"Above","true",,120,,,,"sandy_def_ulti_explode_red",,,
"sandy_def_ulti_explode_red",,,,,,,,,,,"SWF","sc/effects_brawler.sc","spike_003_atk1_cloud_red",,,"Above","true",,120,,,,,,,
"sandy_002_atk_reached",,,,,,,,,,,"ParticleEmitter",,,"sandy_002_atk_disappear",,"Above",,,100,,,,"sandy_002_atk_reached_red",,,
,,,,,,,,,,,"ParticleEmitter",,,"sandy_002_atk_disCloud",,"Above",,,100,,,,,,,
"sandy_002_atk_reached_red",,,,,,,,,,,"ParticleEmitter",,,"sandy_002_atk_disappear_red",,"Above",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"sandy_002_atk_disCloud_red",,"Above",,,100,,,,,,,
"sandy_002_atk_hit",,,,,,,,,,,"ParticleEmitter",,,"emz_002_atk_hitCloud_red",,"Above",,,100,,,,"sandy_002_atk_hit_red",,,
,,,,,,,,,,,"ParticleEmitter",,,"sandy_002_atk_hit_stars_red",,"Above",,,100,,,,,,,
"sandy_002_atk_hit_red",,,,,,,,,,,"ParticleEmitter",,,"emz_002_atk_hitCloud",,"Above",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"sandy_002_atk_hit_stars",,"Above",,,100,,,,,,,
"sandy_002_ulti_loop","FALSE",,,,,,,,,"Sandy_ulti","ParticleEmitter",,,"sandy_002_ulti_tornado",,"GroundHigh","true",,100,,,,"sandy_002_ulti_loop_red",,,50
,,,,,,,,,,,"ParticleEmitter",,,"sandy_002_ulti_ground",,"GroundLow","true",,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"sandy_def_ulti_stars",,"Above",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"sandy_def_ulti_stars_middle",,"Above",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"sandy_def_ulti_stars_high",,"Above",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"sandy_def_ulti_star",,"Above","true",,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"sandy_def_ulti_twinkles",,"Above",,,100,,,,,,,
"sandy_002_ulti_loop_red","FALSE",,,,,,,,,"Sandy_ulti","ParticleEmitter",,,"sandy_002_ulti_tornado_red",,"GroundHigh","true",,100,,,,,,,50
,,,,,,,,,,,"ParticleEmitter",,,"sandy_002_ulti_ground_red",,"GroundLow","true",,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"sandy_def_ulti_stars_red",,"Above",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"sandy_def_ulti_stars_middle_red",,"Above",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"sandy_def_ulti_stars_high_red",,"Above",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"sandy_def_ulti_star_red",,"Above","true",,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"sandy_def_ulti_twinkles_red",,"Above",,,100,,,,,,,
"sandy_002_ulti_starP1","FALSE",,,,,,,,,"Sandy_ulti","ParticleEmitter",,,"sandy_002_ulti_tornado",,"GroundHigh","true",,100,,,,"sandy_002_ulti_starP1_red",,,50
,,,,,,,,,,,"ParticleEmitter",,,"sandy_002_ulti_ground",,"GroundLow","true",,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"sandy_def_ulti_stars",,"Above",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"sandy_def_ulti_stars_middle",,"Above",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"sandy_def_ulti_stars_high",,"Above",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"sandy_def_ulti_star",,"Above","true",,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"sandy_def_ulti_twinkles",,"Above",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"sandy_002_ulti_heads",,"GroundLow",,,100,,,,,,,
"sandy_002_ulti_starP1_red","FALSE",,,,,,,,,"Sandy_ulti","ParticleEmitter",,,"sandy_002_ulti_tornado_red",,"GroundHigh","true",,100,,,,,,,50
,,,,,,,,,,,"ParticleEmitter",,,"sandy_002_ulti_ground_red",,"GroundLow","true",,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"sandy_def_ulti_stars_red",,"Above",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"sandy_def_ulti_stars_middle_red",,"Above",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"sandy_def_ulti_stars_high_red",,"Above",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"sandy_def_ulti_star_red",,"Above","true",,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"sandy_def_ulti_twinkles_red",,"Above",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"sandy_002_ulti_heads_red",,"GroundLow",,,100,,,,,,,
"sandy_002_ulti_starP2","FALSE",,,,,,,,,"Sandy_ulti","ParticleEmitter",,,"sandy_002_ulti_tornado",,"GroundHigh","true",,100,,,,"sandy_002_ulti_starP2_red",,,50
,,,,,,,,,,,"ParticleEmitter",,,"sandy_002_ulti_ground",,"GroundLow","true",,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"sandy_def_ulti_stars",,"Above",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"sandy_def_ulti_stars_middle",,"Above",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"sandy_def_ulti_stars_high",,"Above",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"sandy_def_ulti_star",,"Above","true",,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"sandy_def_ulti_twinkles",,"Above",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"sandy_def_ulti_heal",,"Above",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"sandy_def_ulti_heal_dust",,"Above",,,100,,,,,,,
"sandy_002_ulti_starP2_red","FALSE",,,,,,,,,"Sandy_ulti","ParticleEmitter",,,"sandy_002_ulti_tornado_red",,"GroundHigh","true",,100,,,,,,,50
,,,,,,,,,,,"ParticleEmitter",,,"sandy_002_ulti_ground_red",,"GroundLow","true",,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"sandy_def_ulti_stars_red",,"Above",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"sandy_def_ulti_stars_middle_red",,"Above",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"sandy_def_ulti_stars_high_red",,"Above",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"sandy_def_ulti_star_red",,"Above","true",,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"sandy_def_ulti_twinkles_red",,"Above",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"sandy_def_ulti_heal_red",,"Above",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"sandy_def_ulti_heal_dust_red",,"Above",,,100,,,,,,,
"sandy_003_atk",,,,,,,,,,,"SWF","sc/effects_brawler.sc","sandy_003_atk",,,"Above",,,100,,,,"sandy_003_atk_red",,,300
,,,,,,,,,,,"ParticleEmitter",,,"sandy_003_atk_frags",,"Above",,,100,,,,,,,
"sandy_003_atk_red",,,,,,,,,,,"SWF","sc/effects_brawler.sc","sandy_003_atk_red",,,"Above",,,100,,,,,,,300
,,,,,,,,,,,"ParticleEmitter",,,"sandy_003_atk_frags",,"Above",,,100,,,,,,,
"sandy_003_atk_trail",,"TRUE",,,,,,,,"Sandy_atk","ParticleEmitter",,,"sandy_003_atk_trail_twinkles",,"Object",,,100,,,,"sandy_003_atk_trail_red",,,
,,,,,,,,,,,"ParticleEmitter",,,"sandy_003_atk_trail_frags",,"Above",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"sandy_003_atk_trail_smoke",,"Object",,,100,,,,,,,
"sandy_003_atk_trail_red",,"TRUE",,,,,,,,"Sandy_atk","ParticleEmitter",,,"sandy_003_atk_trail_twinkles",,"Object",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"sandy_003_atk_trail_frags_red",,"Above",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"sandy_003_atk_trail_smoke_red",,"Object",,,100,,,,,,,
"sandy_003_atk_hit",,,,,,,,,,,"ParticleEmitter",,,"penny_def_atk1_hit",,"Above",,,80,,,,"sandy_003_atk_hit_red",,,
"sandy_003_atk_hit_red",,,,,,,,,,,"ParticleEmitter",,,"penny_def_atk1_hit_red",,"Above",,,80,,,,,,,
"sandy_003_atk_end",,,,,,,,,,,"ParticleEmitter",,,"sandy_003_atkEnd_carpet",,"Object",,,100,,,,"sandy_003_atk_end_red",,,
,,,,,,,,,,,"ParticleEmitter",,,"sandy_003_atkEnd_frags",,"Above",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"sandy_003_atkEnd_smoke",,"GroundTop",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"colette_def_atkEnd_twinkles",,"Above",,,100,,,,,,,
"sandy_003_atk_end_red",,,,,,,,,,,"ParticleEmitter",,,"sandy_003_atkEnd_carpet",,"Object",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"sandy_003_atkEnd_frags_red",,"Above",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"sandy_003_atkEnd_smoke_red",,"GroundTop",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"colette_def_atkEnd_twinkles",,"Above",,,100,,,,,,,
"sandy_003_ulti_loop",,,,,,,,,,"Sandy_ulti","ParticleEmitter",,,"sandy_003_ulti_ground_pattern",,"GroundHigh",,,100,,,,"sandy_003_ulti_loop_red",,,50
,,,,,,,,,,,"ParticleEmitter",,,"sandy_003_ulti_ground_pattern_glow",,"GroundHigh",,,100,,,,,,,50
,,,,,,,,,,,"ParticleEmitter",,,"sandy_003_ulti_ground",,"GroundLow","true",,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"sandy_003_ulti_ground_above",,"GroundTop","true",,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"sandy_003_ulti_lantern",,"GroundTop",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"sandy_def_ulti_stars",,"Above",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"sandy_def_ulti_stars_middle",,"Above",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"sandy_def_ulti_star",,"Above","true",,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"sandy_def_ulti_twinkles",,"Above",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"sandy_003_ulti_frags",,"Above","true",,100,,,,,,,
"sandy_003_ulti_loop_red",,,,,,,,,,"Sandy_ulti","ParticleEmitter",,,"sandy_003_ulti_ground_pattern_red",,"GroundHigh",,,100,,,,,,,50
,,,,,,,,,,,"ParticleEmitter",,,"sandy_003_ulti_ground_pattern_glow_red",,"GroundHigh",,,100,,,,,,,50
,,,,,,,,,,,"ParticleEmitter",,,"sandy_003_ulti_ground_red",,"GroundLow","true",,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"sandy_003_ulti_ground_above_red",,"GroundTop","true",,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"sandy_003_ulti_lantern_red",,"GroundTop",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"sandy_def_ulti_stars_red",,"Above",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"sandy_def_ulti_stars_middle_red",,"Above",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"sandy_def_ulti_star_red",,"Above","true",,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"sandy_def_ulti_twinkles_red",,"Above",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"sandy_003_ulti_frags_red",,"Above","true",,100,,,,,,,
"sandy_003_ulti_starP1",,,,,,,,,,"Sandy_ulti","ParticleEmitter",,,"sandy_003_ulti_ground_pattern",,"GroundHigh",,,100,,,,"sandy_003_ulti_starP1_red",,,50
,,,,,,,,,,,"ParticleEmitter",,,"sandy_003_ulti_ground_pattern_glow",,"GroundHigh",,,100,,,,,,,50
,,,,,,,,,,,"ParticleEmitter",,,"sandy_003_ulti_ground",,"GroundLow","true",,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"sandy_003_ulti_ground_above",,"GroundTop","true",,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"sandy_003_ulti_lantern",,"GroundTop",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"sandy_def_ulti_stars",,"Above",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"sandy_def_ulti_stars_middle",,"Above",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"sandy_def_ulti_star",,"Above","true",,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"sandy_def_ulti_twinkles",,"Above",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"sandy_003_ulti_frags",,"Above","true",,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"sandy_003_ulti_shuriken",,"Above","true",,100,,,,,,,
"sandy_003_ulti_starP1_red",,,,,,,,,,"Sandy_ulti","ParticleEmitter",,,"sandy_003_ulti_ground_pattern_red",,"GroundHigh",,,100,,,,,,,50
,,,,,,,,,,,"ParticleEmitter",,,"sandy_003_ulti_ground_pattern_glow_red",,"GroundHigh",,,100,,,,,,,50
,,,,,,,,,,,"ParticleEmitter",,,"sandy_003_ulti_ground_red",,"GroundLow","true",,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"sandy_003_ulti_ground_above_red",,"GroundTop","true",,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"sandy_003_ulti_lantern_red",,"GroundTop",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"sandy_def_ulti_stars_red",,"Above",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"sandy_def_ulti_stars_middle_red",,"Above",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"sandy_def_ulti_star_red",,"Above","true",,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"sandy_def_ulti_twinkles_red",,"Above",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"sandy_003_ulti_frags_red",,"Above","true",,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"sandy_003_ulti_shuriken_red",,"Above","true",,100,,,,,,,
"sandy_003_ulti_starP2",,,,,,,,,,"Sandy_ulti","ParticleEmitter",,,"sandy_003_ulti_ground_pattern",,"GroundHigh",,,100,,,,"sandy_003_ulti_starP2_red",,,50
,,,,,,,,,,,"ParticleEmitter",,,"sandy_003_ulti_ground_pattern_glow",,"GroundHigh",,,100,,,,,,,50
,,,,,,,,,,,"ParticleEmitter",,,"sandy_003_ulti_ground",,"GroundLow","true",,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"sandy_003_ulti_ground_above",,"GroundTop","true",,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"sandy_003_ulti_lantern",,"GroundTop",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"sandy_def_ulti_stars",,"Above",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"sandy_def_ulti_stars_middle",,"Above",,,100,,,,,,,
