"TID","HE"
"TID_DRILLER_SHORT_DESC","משקל כבד"
"TID_DRILLER_DESC","ג‘קי מפעילה את פטיש האוויר שלה ומרעידה את האדמה ואת האויבים שבקרבתה. תכונת הסופר שלה מושכת את היריבים שבסביבה ומשאירה אותם להתבוסס באבק!"
"TID_DRILLER_WEAPON","פורצת דרך"
"TID_DRILLER_WEAPON_DESC","ג‘קי מקפצת על פטיש האוויר שלה ומרעידה את הקרקע. האויבים שיתקרבו יותר מדי ייפגעו!"
"TID_DRILLER_ULTI","לקדוח בכל הכוח!"
"TID_DRILLER_ULTI_DESC","ג‘קי קודחת חור באדמה, מושכת פנימה את האויבים ומציגה להם את פטיש האוויר שלה! היא מתגוננת באופן חלקי ממתקפות שמגיעות כשהיא מבצעת את תכונת הסופר שלה."
"TID_SPEC_ABI_DRILLER_1","מכה נגדית"
"TID_SPEC_ABI_DRILLER_1_DESC","כשג‘קי סופגת נזק, היא משתווה וממירה <c00cc00><VALUE1>%</c> מהנזק למתקפה נגדית פורצת דרך."
"TID_SPEC_ABI_DRILLER_2","קסדה בראש טוב"
"TID_SPEC_ABI_DRILLER_2_DESC","הקסדה של ג‘קי מגינה עליה ומפחיתה את הנזק שהיא סופגת ב-<c00cc00><VALUE1></c>%."
"TID_ACCESSORY_GROW_BUSH_DESC","רוזה מפרה את האדמה שסביבה ומיד צומחים שיחים שמספקים מחסה."
"TID_ACCESSORY_CROW_SHIELD_DESC","קרואו מקבל מגן מפני <c00cc00><VALUE1>%</c> מהנזקים למשך <c00cc00><VALUE2></c> שניות."
"TID_ACCESSORY_WALLY_HEAL_DESC","ספראוט אוכל שיח כדי להחזיר לעצמו <c00cc00><VALUE1></c> חיים."
"TID_ACCESSORY_ROCKET_JUMP_DESC","ברוק מפציץ את הקרקע שתחתיו ומעיף את עצמו לאוויר. הפיצוץ מסב נזק של <c00cc00><VALUE1></c> לאויבים בסביבה."
"TID_ACCESSORY_RICO_SHOOT_AROUND_DESC","ריקו שולח גלים מפציצים של כדורים מקפצים בכל הכיוונים."
"TID_ACCESSORY_CACTUS_SHOOT_AROUND_DESC","ספייק יורה <c00cc00><VALUE1></c> גלים של מחטים בכל הכיוונים ומסב נזק של <c00cc00><VALUE2></c> עם כל פגיעה."
"TID_ACCESSORY_ARTILLERY_DESTROY_PET_DESC","פני יורה בתותח! הפיצוץ מפרק קירות ומסב נזק של <c00cc00><VALUE1></c> לאויבים שבסביבה."
"TID_ACCESSORY_PET_SLAM_DESC","ניטה פוקדת על הדוב שלה להכות בקרקע וכל האויבים שבטווח חוטפים זעזוע."
"TID_ACCESSORY_BARKEEP_SLOW_DESC","בארלי שופך שיקוי דביק שהופך לשלולית ומאט את כל האויבים שנוגעים בו."
"TID_ACCESSORY_JESSIE_SLOW_DESC","ג‘סי גורמת לגל הלם בעזרת הצריח שלה, שמאט את כל האויבים שנמצאים באזור ההשפעה."
"TID_ACCESSORY_GENE_PUSH_DESC","כל האויבים שמתקרבים לג‘ין מיד נדחפים אחורה. ג‘ין גם מקבל בחזרה <c00cc00><VALUE1></c> חיים."
"TID_ACCESSORY_TICK_EXTRA_MINES_DESC","ההתקפה הבאה של טיק יורה <c00cc00><VALUE1></c> מוקשים."
"TID_ACCESSORY_MAX_DASH_DESC","מקס רצה קדימה במהירות והופכת לחסינה מפני נזק מהאויבים כשהיא רצה."
"TID_ACCESSORY_SHELLY_DASH_DESC","שלי רצה קדימה ומדלגת על כמה צעדים מיותרים!"
"TID_ACCESSORY_DRILLER_SPEED_BOOST_DESC","ג‘קי מקבלת פרץ אנרגיה ונעה במהירות גדולה יותר ב-<c00cc00><VALUE1>%</c> למשך <c00cc00><VALUE2></c> שניות."
"TID_ACCESSORY_TOWER_BURST_HEAL_DESC","פאם מפעילה את הצריח שלה ויוצרת פרץ שמרפא את חברי הקבוצה שבטווח הצריח, כולל אותה ומוסיף להם <c00cc00><VALUE1></c> חיים."
"TID_ACCESSORY_TNT_SPIN_DESC","דינ-מייק מסתובב בזעם במהירות הולכת וגוברת ומשליך מקלות דינמיט רבים סביבו. כל מקל מסב נזק של <c00cc00><VALUE1></c> לאויבים."
"TID_ACCESSORY_TELEPORT_TO_PET_DESC","8-ביט משתגר באופן מיידי למחזק הנזקים שלו."
"TID_ACCESSORY_BARREL_SPIN_DESC","דאריל מסתובב ומרסס ביריות לכל הכיוונים. כל ירייה שמצליחה לפגוע באויב גורמת <c00cc00><VALUE1></c> נזק ומטעינה את תכונת הסופר שלו ב-<c00cc00><VALUE2>%</c>!"
"TID_ACCESSORY_FRANK_CC_IMMUNITY_DESC","פרנק מסיר מעצמו כל השפעה מנטרלת ובאופן זמני הופך לחסין מפני שיתוקים, האטות והדיפות לאחור."
"TID_ACCESSORY_CARL_TRAIL_DESC","קארל מפזר שביל של אבנים חמות מאחורי העגלה שלו! יריבים שנוגעים בהן עולים באש ובמשך הזמן חוטפים נזק של <c00cc00><VALUE1></c> בכל פעם."
"TID_ACCESSORY_BOW_TOTEM_DESC","בו מציב טוטם שטוען מחדש את תכונות הסופר שלו ושל חברי הקבוצה שלו בטווח ההשפעה. במשך הזמן מאבד הטוטם אט-אט את בריאותו."
"TID_ACCESSORY_PRIMO_GRAB_DESC","אל פרימו תופס את האויב הקרוב ביותר והופך אותו כמו פנקייק אל מאחורי הכתפיים הרחבות שלו."
"TID_ACCESSORY_MORTIS_SWING_DESC","מורטיס מסובב את המעדר שלו, פוגע בכל האויבים שסביבו ומסב להם נזק של <c00cc00><VALUE1></c>."
"TID_ACCESSORY_TARA_VISION_DESC","טארה וחברי הקבוצה שלה יכולים לראות את כל האויבים, אפילו בתוך שיחים, למשך <c00cc00><VALUE1></c> שניות."
"TID_ACCESSORY_POCO_REGEN_DESC","פוקו וכל חברי הקבוצה שסביבו מקבלים <c00cc00><VALUE1></c> חיים בכל שנייה למשך <c00cc00><VALUE2></c> שניות."
"TID_ACCESSORY_SNIPER_HANDGUN_DESC","פייפר יורה יריית הגנה אל האויב הקרוב ביותר ומסבה נזק של <c00cc00><VALUE2></c>. היא גם הודפת אותו לאחור וגורמת לו להאט."
"TID_ACCESSORY_SPAWNER_DUDE_PROMOTE_DESC","מר P מחזק את הסבל הנוכחי ומעלה את הנזק שלו ב-<c00cc00><VALUE1></c> ואת החיים ב-<c00cc00><VALUE2></c>."
"TID_ACCESSORY_SANDY_SLEEP_DESC","סנדי נרדם למשך <c00cc00><VALUE1></c> שניות ומקבל בחזרה את כל החיים שלו."
"TID_ACCESSORY_BEE_SNIPER_SLOW_DESC","בי זורקת כוורת עם קצת דבש דביק מסביב. הדבש מאט את האויבים שדורכים עליו."
"TID_ACCESSORY_BULL_HEAL_DESC","בול מחיה את עצמו באופן מיידי ומוסיף <c00cc00><VALUE1></c> חיים."
"TID_ACCESSORY_GUNSLINGER_RELOAD_DESC","קולט טוען <c00cc00><VALUE1></c> קליעים באופן אוטומטי."
"TID_ACCESSORY_MUMMY_PUSH_DESC","לאויבים של Emz נגרם נזק של <c00cc00><VALUE1></c> כשהיא דוחפת אותם אחורה."
"TID_ACCESSORY_NINJA_FAKE_DESC","לאון יוצר אשליה בדמות עצמו כדי לבלבל את האויבים."
"TID_ACCESSORY_BASEBALL_HEAL_DESC","באבל מקבלת בחזרה <c00cc00><VALUE1></c> חיים בשנייה למשך <c00cc00><VALUE2></c> שניות."
"TID_ACCESSORY_GROW_BUSH","תאורת צמיחה"
"TID_ACCESSORY_CROW_SHIELD","חיזוק הגנה"
"TID_ACCESSORY_WALLY_HEAL","קש בגינה"
"TID_ACCESSORY_ROCKET_JUMP","שרוכי טיל"
"TID_ACCESSORY_RICO_SHOOT_AROUND","משגר כדורים"
"TID_ACCESSORY_CACTUS_SHOOT_AROUND","כרית סיכות מתפוצצת"
"TID_ACCESSORY_ARTILLERY_DESTROY_PET","נפץ כיס"
"TID_ACCESSORY_PET_SLAM","כפות דוב"
"TID_ACCESSORY_BARKEEP_SLOW","מערבב סירופ דביק"
"TID_ACCESSORY_JESSIE_SLOW","הצתה מאוחרת"
"TID_ACCESSORY_GENE_PUSH","מנורה מתפוצצת"
"TID_ACCESSORY_TICK_EXTRA_MINES","טירוף מוקשים"
"TID_ACCESSORY_MAX_DASH","משנה מצבים"
"TID_ACCESSORY_SHELLY_DASH","הילוך מהיר"
"TID_ACCESSORY_DRILLER_SPEED_BOOST","חיזוק פניאומטי"
"TID_ACCESSORY_TOWER_BURST_HEAL","מאפנן דופק"
"TID_ACCESSORY_TNT_SPIN","ספינר"
"TID_ACCESSORY_TELEPORT_TO_PET","מחסנית של צ‘יטים"
"TID_ACCESSORY_BARREL_SPIN","שריר מסובב"
"TID_ACCESSORY_FRANK_CC_IMMUNITY","ביטול רעשים פעיל"
"TID_ACCESSORY_CARL_TRAIL","פולט חום"
"TID_ACCESSORY_BOW_TOTEM","סופר טוטם"
"TID_ACCESSORY_PRIMO_GRAB","מכה מחליפה"
"TID_ACCESSORY_MORTIS_SWING","ספינר משולב"
"TID_ACCESSORY_TARA_VISION","חיזוק חושי"
"TID_ACCESSORY_POCO_REGEN","קולן"
"TID_ACCESSORY_SNIPER_HANDGUN","כוונת אוטומטית"
"TID_ACCESSORY_SPAWNER_DUDE_PROMOTE","פעמון שירות"
"TID_ACCESSORY_SANDY_SLEEP","תמריץ שינה"
"TID_ACCESSORY_BEE_SNIPER_SLOW","דבש מתוק"
"TID_ACCESSORY_BULL_HEAL","הזרקת סטייק"
"TID_ACCESSORY_GUNSLINGER_RELOAD","טעינה מהירה"
"TID_ACCESSORY_MUMMY_PUSH","רק ידידים"
"TID_ACCESSORY_NINJA_FAKE","מקרן שיבוטים"
"TID_ACCESSORY_BASEBALL_HEAL","חיזוק ויטמינים"
"TID_KAKAO_TEAM_INVITE","הזמנה"
"TID_KAKAO_TEAM_INVITING","מזמין"
"TID_KAKAO_TEAM_INVITED_SUCCESS","נשלחה הזמנה לקבוצה!"
"TID_KAKAO_TEAM_INVITED_FAILED_DISABLED","ההזמנה נכשלה, השחקן לא מקבל הודעות!"
"TID_KAKAO_TEAM_INVITED_FAILED_DAILY_LIMIT","ההזמנה נכשלה, הגעת למגבלת ההזמנות היומית!"
"TID_KAKAO_TEAM_INVITED_FAILED_MONTHLY_LIMIT","ההזמנה נכשלה, השחקן הגיע למגבלת ההזמנות החודשית!"
"TID_KAKAO_TEAM_INVITED_FAILED_GENERIC","ההזמנה נכשלה, נא לנסות שוב מאוחר יותר!"
"TID_MUTE_FREE_TEXT_CHAT","השתקת צ‘אט טקסט"
"TID_QUICK_MESSAGE_LETS_CHAT","רוצה לשוחח בצ‘אט?"
"TID_FAMILY_FRIENDLY","מתאים לילדים"
"TID_CLAN_INFO_FF_NOTICE","לא ניתן לשנות הגדרה זו מאוחר יותר"
"TID_CLAN_INFO_FF_INFO","אם המועדון יוגדר כ‘מתאים לילדים‘, שחקנים בכל הגילאים יוכלו להצטרף."
"TID_CLAN_INFO_FF_NOTICE_ON_OFF","אם תפעילו את ההגדרה הזו, לא תוכלו לכבות אותה מאוחר יותר"
"TID_SETTINGS_AGE_TITLE","הגדרת גיל"
"TID_POPUP_AGE_TITLE","אנו רוצים לדעת מתי יום ההולדת שלך"
"TID_POPUP_AGE_CONTINUE","המשך"
"TID_POPUP_AGE_DAY","יום"
"TID_POPUP_AGE_MONTH","חודש"
"TID_POPUP_AGE_YEAR","שנה"
"TID_TEAM_SETTING_ACCESSORIES","שימוש בגאדג‘טים"
"TID_FREE_TEXT_CHAT_MUTED","צ‘אט הטקסט מושתק"
"TID_PSG_SHELLY_SKIN","שלי PSG"
"TID_PSG_SHELLY_SKIN_SHOP","שלי\nPSG"
"TID_COACH_MIKE_SKIN","מייק המאמן"
"TID_COACH_MIKE_SKIN_SHOP","מייק\nהמאמן"
"TID_MASCOT_DARRYL_SKIN","דאריל הקמע"
"TID_MASCOT_DARRYL_SKIN_SHOP","דאריל\nהקמע"
"TID_HORUS_BO_SKIN","בו הורוס"
"TID_HORUS_BO_SKIN_SHOP","בו\nהורוס"
"TID_TANUKI_JESSIE_SKIN","ג‘סי טאנוקי"
"TID_TANUKI_JESSIE_SKIN_SHOP","ג‘סי\nטאנוקי"
"TID_BLACK_BUNNY_PENNY_SKIN","הארנבת הכהה פני"
"TID_BLACK_BUNNY_PENNY_SKIN_SHOP","הארנבת הכהה\nפני"
"TID_COLLEGE_EMZ_SKIN","הסטודנטית EMZ"
"TID_COLLEGE_EMZ_SKIN_SHOP","הסטודנטית\nEMZ"
"TID_IAP_PSG_WEEKEND","סוף שבוע PSG"
"TID_IAP_APRIL20_0","אפריל הגיע!"
"TID_IAP_GOLDENWEEK20","שבוע הזהב"
"TID_IAP_APRIL20_1","קטן ויפה"
"TID_IAP_APRIL20_2","מטבעות, מטבעות, מטבעות"
"TID_BALL_30","זירת הגלקסיה"
"TID_BALL_31","מכת כתפיים"
"TID_BALL_32","חיתוך טוב"
"TID_BALL_33","מרכז השדה"
"TID_BALL_34","זירה מעוותת"
"TID_BATTLE_ROYALE_44","אלף אגמים"
"TID_ACCESSORY_BLOCKED_PORTER_ALREADY_PROMOTED","הסבל כבר מחוזק!"
"TID_ACCESSORY_BLOCKED_TARGET_ALREADY_ACTIVE","המטרה כבר פעילה!"
"TID_ACCESSORY_BLOCKED_FULL_AMMO","מד התחמושת כבר מלא!"
"TID_ENTER_BIRTHDAY_BUTTON","יש להזין את יום ההולדת"
"TID_FREE_TEXT_CHAT_MUTED_OTHER","צ‘אט הטקסט מושתק אצל שחקן אחר"
"TID_FREE_TEXT_CHAT_MUTED_LFG","צ‘אט הטקסט מושתק בעת שימוש בחיפוש קבוצה"
"TID_FREE_TEXT_CHAT_MUTED_YOU","השתקתם את טקסט הצ‘אט. עברו אל התפריט ׳שחקנים מחוברים׳ כדי לבטל את ההשתקה."
"TID_SKIN_INFO_CAMPAIGN_6_NOT_AVAILABLE","סקין של PSG"
"TID_KAKAO_TEAM_INVITED","הוזמן"
"TID_ACCESSORY_CHARGES_PER_MATCH","טעינות בכל משחק: <NUM>"
"TID_SKIN_INFO_CAMPAIGN_7_NOT_AVAILABLE","סקין Supercell Make\n\nרעיון מאת:\n<cff8000><CREDIT></c>"
"TID_CLAN_CANNOT_JOIN_NON_FF_CLAN","לא ניתן להצטרף למועדון שאינו מתאים לילדים"
"TID_ALLIANCE_FF_FAILED_NO_RIGHTS","רק נשיא המועדון יכול להפוך את המועדון למתאים לילדים"
"TID_QQ_LOGIN_BUTTON","התחברות ל-QQ"
"TID_WECHAT_LOGIN_BUTTON","התחברות ל-WeChat"
"TID_GUEST_LOGIN_BUTTON","התחברות כאורח"
"TID_WECHAT_LOGGED_IN","מחובר ל-WeChat"
"TID_QQ_LOGGED_IN","מחובר ל-QQ"
"TID_WECHAT_LOGOUT_BUTTON","התנתקות"
"TID_WECHAT_NOT_INSTALLED","עדיין לא התקנת WeChat"
"TID_SHARE_DIALOG_TITLE","שיתוף"
"TID_TENCENT_CREATE_NEW_ACCOUNT_CONFIRM_TITLE","חשבון משחק חדש"
"TID_TENCENT_CREATE_NEW_ACCOUNT_CONFIRM","ההתקדמות הנוכחית שלכם מחוברת לחשבון אחר! בטוח שאתם רוצים להתחבר וליצור משחק חדש עם חשבון QQ/WeChat זה?"
"TID_TENCENT_BOUND_TO_OTHER_ACCOUNT","האם ברצונך לטעון רמת ניסיון <number>לההתקדמות של <name>?"
"TID_INFO_POP_UP_IAP_NOTE_TENCENT","אפשר לשחק ב-Brawl Stars בחינם, אבל אפשר להאיץ את ההתקדמות שלך בעזרת רכישות בתוך האפליקציה."
"TID_MULTIDEVICE_INFO_TENCENT","כדי לשחק במספר מכשירי Android, יש להתחבר באמצעות אותו חשבון WeChat או QQ."
"TID_LINK_SAME_PLATFORM_TITLE_TENCENT","סינכרון עם החשבון שלך"
"TID_LINK_SAME_PLATFORM_TENCENT","כדי לשחק במספר מכשירים, ודאו שהתחברתם לחשבון WeChat או QQ שלכם בהגדרות המשחק.\n\nלאחר מכן התחברו באמצעות אותו חשבון WeChat או QQ גם במכשיר השני. ההתקדמות שלכם תסתנכרן באופן אוטומטי."
"TID_DEVICE_LINK_ERROR_CODE_CURRENT_VILLAGE_TOO_HIGH_TEXT_TENCENT","ההתקדמות הנוכחית שלך כבר מחוברת לצמיתות לחשבון שאיתו התחברת.\n\nמאחר שכבר יש התקדמות (שלב <level> או רכישה שביצעת), כבר לא ניתן להחליף אותה."
"TID_DEVICE_LINK_ERROR_CODE_SAME_PLATFORM_TEXT_TENCENT","כדי לשחק במכשיר Android אחר, יש להוריד אתBrawl Stars מה-Tencent Store ולהתחבר באמצעות אותו חשבון WeChat או QQ.\n\nההתקדמות שלך תסונכרן באופן אוטומטי."
"TID_ADD_FRIENDS_INFO_REQUESTS_TENCENT","הוסיפו חברים ב-Brawl Stars מפרופיל השחקן שלהם. חברים ב-WeChat או ב-QQ מופיעים באופן אוטומטי עם ההתחברות."
"TID_INFO_POP_UP_TOS_PP_NOTE_TENCENT","ניתן לשחק ב-Brawl Stars בחינם, אבל אפשר להאיץ את ההתקדמות באמצעות רכישות בתוך היישום. יש להקיש על אישור כדי לקבל את מדיניות הפרטיות והתנאים שלנו."
"TID_POPUP_CONFLICTING_ACCOUNT_TITLE","חשבון מתנגש"
"TID_ATTATID_POPUP_CONFLICTING_ACCOUNT_TEXT","החשבון שאתם מנסים להתחבר איתו שונה מהחשבון ששמור באופן מקומי. האם להחליף לחשבון הנוכחי?"
"TID_BUTTON_CONFLICTING_ACCOUNT_YES","כן, החלף לחשבון הנוכחי."
"TID_BUTTON_CONFLICTING_ACCOUNT_NO","לא, השתמש בחשבון המקורי."
"TID_TENCENT_AUTH_EXPIRED","פג תוקף ההרשאה, יש להתחבר מחדש."
"TID_BLOWER","גייל"
"TID_BLOWER_SHORT_DESC","תמיכה"
"TID_BLOWER_DESC","גייל הוא שיפוצניק שלא נח לרגע. עם המפציץ שלו הוא מפציץ את האויבים עם ירייה חזקה של רוח ושלג ותכונת הסופר שלו הודפת אותם לאחור עם סופת שלג עצומה!"
"TID_BLOWER_WEAPON","מערבולת קוטב"
"TID_BLOWER_WEAPON_DESC","גייל מפגיז את אויביו בקיר של כדורי שלג גדולים!"
"TID_BLOWER_ULTI","רוח סוערת!"
"TID_BLOWER_ULTI_DESC","גייל שולח משב עוצמתי של רוח ושלג, שהודף את כל האויבים שנקלעים לדרכו."
"TID_SPEC_ABI_BLOWER_1","מכה ניצחת"
"TID_SPEC_ABI_BLOWER_1_DESC","תכונת הסופר של גייל משתקת כעת אויבים למשך <c00cc00><VALUE1></c> שניות אם הם נהדפים כנגד מכשולים."
"TID_SPEC_ABI_BLOWER_2","שלג מקפיא"
"TID_SPEC_ABI_BLOWER_2_DESC","כדורי השלג של גייל כעת גם מאיטים אויבים למשך <c00cc00><VALUE1></c> שניות."
"TID_CONTROLLER","נאני"
"TID_CONTROLLER_SHORT_DESC","לוחמת"
"TID_CONTROLLER_DESC","נאני אוהבת את החברים שלה ומשגיחה עליהם בעזרת עדשה. היא מטפלת באיומים בעזרת יריות מסובבות. תכונת הסופר שלה מאפשרת לנאני להשתלט על החבר המתפוצץ שלה פיפ!"
"TID_CONTROLLER_WEAPON","האצבע על ההדק"
"TID_CONTROLLER_WEAPON_DESC","נאני יורה שלושה כדורי אור שנעים בזוויות שונות ומתכנסים אל מטרות מכוונות."
"TID_CONTROLLER_ULTI","מעקף ידני"
"TID_CONTROLLER_ULTI_DESC","נאני משתלטת על פיפ ויכולה לנווט אותו מרחוק אל האויבים. הוא מתפוצץ במגע איתם!"
"TID_SPEC_ABI_CONTROLLER_1","פוקוס אוטומטי"
"TID_SPEC_ABI_CONTROLLER_1_DESC","פיפ מסב נזק נוסף של עד <c00cc00><VALUE1></c> בהתבסס על המרחק שהוא עובר."
"TID_SPEC_ABI_CONTROLLER_2","פלדה רכה"
"TID_SPEC_ABI_CONTROLLER_2_DESC","נאני סופגת <c00cc00><VALUE1>%</c> פחות נזק כשתכונת הסופר שלה פעילה."
"TID_EDIT_CONTROLS","עריכת פקדים"
"TID_EDIT_SAVE","שמירה"
"TID_EDIT_MOVEMENT","תנועה"
"TID_EDIT_ATTACK","התקפה"
"TID_EDIT_REVERT","איפוס"
"TID_EDIT_SCALE","גודל"
"TID_EDIT_HINT_DRAG","גררו פקד כדי לשנות את המיקום שלו"
"TID_EDIT_HINT_PROPS","יש להשתמש במחוון כדי לשנות את הגודל"
"TID_EDIT_FIXED_JOYSTICK","בקרת תנועה נעולה"
"TID_YOOZOO_LOGIN_AGREEMENT","קראתי ואני מסכים ל<UA> ול<PP>"
"TID_YOOZOO_LOGIN_UA","הסכם המשתמש"
"TID_YOOZOO_LOGIN_PP","מדיניות הפרטיות"
"TID_YOOZOO_LOGIN_BUTTON","התחברות"
"TID_YOOZOO_LOGIN_DESC","本网络游戏适合年满12周岁以上的用户使用，\n请您确认已如实进行实名认证。为了您的健康，请合理控制游戏时间。\n健康游戏忠告 抵制不良游戏 拒绝盗版游戏 注意自我保护 谨防受骗上当\n适度游戏益脑 沉迷游戏伤身 合理安排时间 享受健康生活"
"TID_SETTINGS_LOGOUT_BUTTON","התנתקות"
"TID_ACCESSORY_BLOWER_TRAMPOLINE","בובה על קפיץ"
"TID_ACCESSORY_BLOWER_TRAMPOLINE_DESC","גייל משליך משטח קפיצי על הרצפה ומזניק לאוויר חברים ואויבים."
"TID_ACCESSORY_CONTROLLER_EXPLODE","פיצוץ מעוות"
"TID_ACCESSORY_CONTROLLER_EXPLODE_DESC","נאני מפוצצת את פיפ ומשגרת אותו למיקום האחרון שלו."
"TID_ACCESSORY_BLOCKED_MISSING_GUIDED_PROJECTILE","תכונת הסופר לא הופעלה!"
"TID_ANTIADDICTION_NO_REAL_NAME_VERIFIED_1","כיוון שלא סיימת את תהליך האימות של השם האמיתי, הינך תחת מגבלת המערכת נגד התמכרות. אינך רשאי להתחבר מהשעה 22:00 עד 8:00 למחרת. עיין באתר הרשמי שלנו כדי ללמוד כיצד להשלים את תהליך האימות של השם האמיתי. תוכל לנסות להתחבר מאוחר יותר לאחר שתסיים את התהליך."
"TID_ANTIADDICTION_NO_REAL_NAME_VERIFIED_2","כיוון שלא סיימת את תהליך האימות של השם האמיתי, הינך תחת מגבלת המערכת נגד התמכרות. הגעת למגבלה היומית של 3 שעות משחק בימי חג. עיין באתר הרשמי שלנו כדי ללמוד כיצד להשלים את תהליך האימות של השם האמיתי. תוכל לנסות להתחבר מאוחר יותר לאחר שתסיים את התהליך."
