"TID","TR"
"TID_SKIN_FEATURE_COLOR","- Özel renk"
"TID_HINT_44","POWER PLAY liginde oynarken eşleştirme, POWER PLAY sezonundaki puanına göre yapılır."
"TID_OPTIONAL_OR","VEYA"
"TID_LONESTAR_01","Issız Şelale"
"TID_LONESTAR_02","Sahil Atışı"
"TID_LONESTAR_03","Kasa Kazası"
"TID_LONESTAR_04","Cesaret Hırsızı"
"TID_LONESTAR_05","Karnabahar"
"TID_LONESTAR_06","Yarış"
"TID_LONESTAR_07","Baş Döndüren Solo"
"TID_LONESTAR_08","Yol Ayrımı"
"TID_BOSS_RACE_8","Tepeleme"
"TID_BOSS_RACE_9","Guguklu Darbe"
"TID_BOSS_RACE_10","Yedek Parça"
"TID_BOSS_RACE_11","Funky Punk"
"TID_BOSS_RACE_12","Dilimler"
"TID_BOSS_RACE_13","Timsah Vadisi"
"TID_BOSS_RACE_14","Sıkışık"
"TID_CONTACT_US_WELCOME_TEXT","Merhaba"
"TID_TEAM_CHAT_POPUP_INVITE","DAVET ET"
"TID_IAPS_NOT_READY","Teklifler henüz yüklenmedi, daha sonra tekrar dene."
"TID_IAP_NOT_FOUND","Ürün bulunamadı."
"TID_TEAM_LOG_TAB","TAKIM GÜNLÜĞÜ"
"TID_TEAM_LOG_TITLE","TAKIM GÜNLÜĞÜ"
"TID_LEON_SALLY_SKIN","SALLY LEON"
"TID_LEON_SALLY_SKIN_SHOP","SALLY\nLEON"
"TID_CARL_LEONARD_SKIN","LEONARD CARL"
"TID_CARL_LEONARD_SKIN_SHOP","LEONARD\nCARL"
"TID_EL_PRIMO_BROWN_SKIN","EL BROWN"
"TID_EL_PRIMO_BROWN_SKIN_SHOP","EL BROWN"
"TID_PLAYER_CTX_SEND_FRIEND_REQUEST","ARKADAŞLIK İSTEĞİ GÖNDER"
"TID_PLAYER_CTX_PROFILE","PROFİL"
"TID_PLAYER_CTX_KICK","AT"
"TID_EMOJIS_TITLE","EMOJİLER"
"TID_SHOP_OFFER_TITLE_NEW_BRAWLER","YENİ SAVAŞÇI"
"TID_SHOP_OFFER_TITLE_NEW_SKIN","YENİ KOSTÜM"
"TID_SHOP_OFFER_TITLE_NEW_BRAWLER_AND_SKIN","YENİ SAVAŞÇI ve KOSTÜM"
"TID_SHOP_OFFER_TITLE_BRAWLER_AND_NEW_SKIN","SAVAŞÇI ve YENİ KOSTÜM"
"TID_SHOP_OFFER_TITLE_BRAWLIDAYS_GIFT","YILBAŞI HEDİYESİ"
"TID_LONESTAR_09","Dört Köşe"
"TID_EXTRA_COPYRIGHT","\nBROWN & FRIENDS, telif hakkı: LINE\n"
"TID_ESTIMATED_MAINENANCE_TIME","Tahmini süre: <TIME>"
"TID_IAP_XMAS_19_0","YILBAŞI GELİYOR"
"TID_IAP_XMAS_19_1","MUTLU BİR YILBAŞI DİLERİZ"
"TID_IAP_XMAS_19_2","MUTLU BİR YILBAŞI DİLERİZ"
"TID_IAP_XMAS_19_3","MUTLU BİR YILBAŞI DİLERİZ"
"TID_IAP_XMAS_19_4","MUTLU BİR YILBAŞI DİLERİZ"
"TID_IAP_COINPACK_11_19","ALTIN, ALTIN, ALTIN"
"TID_IAP_NEWYEAR_20","YENİ YILINI KUTLARIZ"
"TID_SKIN_INFO_CAMPAIGN_4_NOT_AVAILABLE","BROWN & FRIENDS kostümü"
"TID_HOME_PAGE_PENDING_DONATION","ÖNEMLİ\nMESAJ"
"TID_SETTINGS_BLOCK_FRIEND_REQUESTS","ARKADAŞLIK İSTEKLERİNİ ENGELLE"
"TID_SPAWNER_DUDE","MR. P"
"TID_BEE_SNIPER","BEA"
"TID_BEE_SNIPER_SHORT_DESC","KESKİN NİŞANCI"
"TID_BEE_SNIPER_DESC","Bea, çiçeklere ve böceklere bayılır. Düşmanlarına uzun mesafeden mekanik bir arı atar. Süper saldırısı ise öfkeli bir arı ordusudur!"
"TID_BEE_SNIPER_WEAPON","BÜYÜK İĞNE"
"TID_BEE_SNIPER_WEAPON_DESC","Bea uzun menzilli bir atış yapar. Atış hedefini vurduğunda bir sonraki atışı güçlendirir."
"TID_BEE_SNIPER_ULTI","DEMİR KOVAN"
"TID_BEE_SNIPER_ULTI_DESC","Bea jet gibi ilerleyen ve etrafa saçılan bir arı sürüsü yollar. Bu arılar çarptıkları düşmanları yavaşlatırlar."
"TID_SPEC_ABI_BEE_SNIPER_1","ANINDA DOLDURMA"
"TID_SPEC_ABI_BEE_SNIPER_1_DESC","Bea'nın güçlü atışı düşmanı ıskaladığında bir sonraki güçlü atışı anında dolar."
"TID_SPEC_ABI_BEE_SNIPER_2","BAL PETEĞİ"
"TID_SPEC_ABI_BEE_SNIPER_2_DESC","Bea, büyük iğnesi dolu olduğunda <c00cc00>%<VALUE1></c> kalkan kazanır."
"TID_SPEEDY","MAX"
"TID_SPEEDY_SHORT_DESC","DESTEK"
"TID_SPEEDY_DESC","Max çok hızlıdır! Düşmanlarına seri lazer ışınları atar. Süper gücüyle de kendini ve takım arkadaşlarını hızlandırır!"
"TID_SPEEDY_WEAPON","HIZLI ATIŞ"
"TID_SPEEDY_WEAPON_DESC","Max düşmanlarına çok seri lazer ışınları atar! Silahını yeniden doldurmadan dört kere ateşleyebilir, ayrıca yeniden doldurma hızı da çok yüksektir."
"TID_SPEEDY_ULTI","HAYDİ!"
"TID_SPEEDY_ULTI_DESC","Max geçici bir süreliğine kendisinin ve takım arkadaşlarının hareket hızını artırır. Haydi!"
"TID_SPEC_ABI_SPEEDY_1","SÜPER DOLUM"
"TID_SPEC_ABI_SPEEDY_1_DESC","Max hareket ederken süper gücü dolar."
"TID_SPEC_ABI_SPEEDY_2","DURMADAN ATEŞ"
"TID_SPEC_ABI_SPEEDY_2_DESC","Max hareket ederken yeniden doldurma hızı artar."
"TID_SPEEDY_ULTI_STAT","Haydi!"
"TID_HOMER","HOMER"
"TID_QUICK_MESSAGE_CHOOSE_BRAWLER","Önce savaşçı gerekiyor..."
"TID_QUICK_MESSAGE_CHOOSE_MODE","Haydi başlayalım..."
"TID_QUICK_MESSAGE_CHOOSE_FRIENDLY_LOCATION","Haydi başlayalım..."
"TID_QUICK_MESSAGE_CHANGE_BRAWLERS","Savaşçıyı değiştirelim!"
"TID_QUICK_MESSAGE_GOOD_GAME","İyi oyundu!"
"TID_QUICK_MESSAGE_PLAY_AGAIN","Bir oyun daha?"
"TID_QUICK_MESSAGE_WELL_PLAYED","Çok iyiydi!"
"TID_QUICK_MESSAGE_WOW","Vay be!"
"TID_QUICK_MESSAGE_OK","Tamam!"
"TID_QUICK_MESSAGE_GOTTA_GO","Gitmem gerek. İyi eğlenceler!"
"TID_QUICK_MESSAGE_CHANGE_MODE","Oyun modunu değiştirelim!"
"TID_QUICK_MESSAGE_BYE","Görüşürüz!"
"TID_QUICK_MESSAGE_CLOSE_MATCH","Çok çekişmeliydi!"
"TID_QUICK_MESSAGE_READY","Hazır mısın?"
"TID_QUICK_MESSAGE_READY_GO","Hazır mısın? Haydi başlayalım!"
"TID_QUICK_MESSAGE_HI","Merhaba!"
"TID_QUICK_MESSAGE_NEED_BREAK","Bir mola vermem lazım!"
"TID_QUICK_MESSAGE_NEED_TO_GO","Gitmem gerekiyor. İyi eğlenceler!"
"TID_QUICK_MESSAGE_THANKS","Teşekkürler!"
"TID_QUICK_MESSAGE_SORRY","Kusura bakma!"
"TID_QUICK_MESSAGE_OOPS","Eyvah!"
"TID_QUICK_MESSAGE_SUGGEST_BRAWLER","<c<COLOR>><NAME></c> olur musun?"
"TID_QUICK_MESSAGE_SUGGEST_STARPOWER","<c<COLOR>><NAME></c> kullanır mısın?"
"TID_QUICK_MESSAGE_SUGGEST_MODE","<c<COLOR>><NAME></c> ile oynayalım!"
"TID_QUICK_MESSAGE_ASK_BRAWLER","Hangi savaşçıyı seçeyim?"
"TID_QUICK_MESSAGE_ASK_MODE","Hangi etkinliğe katılsak?"
"TID_PLAYER_CTX_SUGGEST_BRAWLER_SHORT","ÖNER"
"TID_PLAYER_CTX_SUGGEST_CANCEL","ÖNERİYİ İPTAL ET"
"TID_SUGGEST_BRAWLER_TITLE_SHORT","SAVAŞÇI ÖNER"
"TID_SUGGEST_BRAWLER_TITLE","<NAME> İÇİN BİR SAVAŞÇI ÖNER"
"TID_SUGGEST_EVENT_TITLE","ETKİNLİK ÖNER"
"TID_SUGGEST_EVENT_BUTTON_SHORT","ÖNER"
"TID_SUGGEST_EVENT_BUTTON","ETKİNLİK ÖNER"
"TID_EVENT_SUGGESTION_EXPIRED","Etkinlik önerisinin süresi doldu."
"TID_SUGGESTED_BRAWLER_TITLE","SAVAŞÇI ÖNERİSİ"
"TID_SUGGESTED_BRAWLER_DESC","Savaşçın <c<COLOR>><NAME></c> olsun mu?"
"TID_SUGGESTED_BRAWLER_YES","EVET"
"TID_SUGGESTED_BRAWLER_NO","HAYIR"
"TID_EVENT_SUGGESTION_TITLE","Bu etkinliği seçiyor musun?"
"TID_EVENT_SUGGESTION_DESC","Bu etkinliği oynamak istiyor musun?"
"TID_EVENT_SUGGESTION_YES","EVET"
"TID_EVENT_SUGGESTION_NO","HAYIR"
"TID_CHAT_LETSPLAY_ITEM","Haydi oynayalım!"
"TID_CHAT_SWAP_BRAWLER_ITEM","<NAME> için önerilen savaşçı:"
"TID_CHAT_SWAP_BRAWLER_ITEM_YOU","Sana önerilen savaşçı:"
"TID_MAINTENANCE_DEEP_LINKS_NOT_AVAILABLE","Bakım sırasında kullanılamaz."
"TID_NATIVE_DIALOG_VERSION_NOT_UP_TO_DATE_STORE_NOT_READY_TITLE","Yeni sürüme yükseltiliyor."
"TID_NATIVE_DIALOG_VERSION_NOT_UP_TO_DATE_STORE_NOT_READY_MESSAGE","Oyunu yeni sürüme yükseltiyoruz. Kısa bir süre sonra tekrar kontrol et."
"TID_NATIVE_DIALOG_VERSION_NOT_UP_TO_DATE_STORE_NOT_READY_BUTTON","Tamam"
"TID_CONTEXT_MENU_PROFILE","PROFİL"
"TID_CONTEXT_MENU_SPECTATE","İZLE"
"TID_CONTEXT_MENU_KICK","AT"
"TID_CONTEXT_MENU_SWAP","TARAF DEĞİŞTİR"
"TID_CONTEXT_MENU_REMOVE","KALDIR"
"TID_CONTEXT_MENU_JOIN","TAKIMA KATIL"
"TID_CONTEXT_MENU_INVITE","TAKIMA DAVET ET"
"TID_CONTEXT_MENU_REPORT","BİLDİR"
"TID_CONTEXT_MENU_SUGGEST_BRAWLER","SAVAŞÇI ÖNER"
"TID_CONTEXT_MENU_SUGGEST_STAR_POWER","YILDIZ GÜCÜ\nÖNER"
"TID_CONTEXT_MENU_CLAN_PROMOTE","TERFİ ETTİR"
"TID_CONTEXT_MENU_CLAN_DEMOTE","RÜTBE DÜŞÜR"
"TID_CONTEXT_MENU_CLAN_KICK","AT"
"TID_TEAM_CHAT_TAB_MESSAGE","SOHBET"
"TID_TEAM_CHAT_TAB_LOG","GÜNLÜK"
"TID_TEAM_CHAT_TAB_SAY","SÖYLE..."
"TID_TEAM_CHAT_TAB_CHAT","SOHBET"
"TID_BUTTON_NAVI_FRIENDS","ARKADAŞLAR"
"TID_BUTTON_NAVI_CLAN","KULÜP"
"TID_CLAN_POPUP_TITLE","KULÜP"
"TID_CLAN_POPUP_TAB_CHAT","SOHBET"
"TID_BUTTON_SCID","SUPERCELL ID"
"TID_BUTTON_NAVI_CHAT","SOHBET"
"TID_GAME_MODE_16","KUPA HIRSIZLARI"
"TID_GAME_MODE_16_DESC","Rakip takımın kupasını alıp kendi üssüne getir! Takımlardan biri iki kupayı kendi üssüne getirdiğinde veya süre dolduğunda maç biter."
"TID_CTF_INTRO_TEXT","Kazanmak için iki kupa kap!"
"TID_TEAM_CHAT_NOT_AVAILABLE_NO_TEAM","Arkadaşlarınla sohbet etmek için önce bir takım oluştur!"
"TID_CTF_2","Yan Şeritler"
"TID_HINT_CTF_STEAL_GIFT","Rakip takımın kupasını kap!"
"TID_HINT_CTF_BRING_GIFT_BACK","Kupayı kendi üssüne getir!"
"TID_CTF_GOAL","<name>\nkupayı çaldı!"
"TID_IAP_XMAS_19_GENERIC","MUTLU BİR YILBAŞI DİLERİZ"
"TID_IAP_XMAS_19_GENERIC_2","YILBAŞI GELİYOR"
"TID_IAP_NEW_YEAR_20","YENİ YILINI KUTLARIZ"
"TID_IAP_COINPACK_GENERIC","ALTIN, ALTIN, ALTIN"
"TID_GOLDRUSH_35","Ucu Ucuna"
"TID_GOLDRUSH_36","Yeşil Teras"
"TID_GOLDRUSH_37","Fırıldak Fırtına"
"TID_GOLDRUSH_38","Kusursuz Kaçış"
"TID_GOLDRUSH_39","Çapraz Çizgili"
"TID_GOLDRUSH_40","Gani Gani Ganimet"
"TID_GOLDRUSH_41","Büyük Bayır"
"TID_GOLDRUSH_42","Şekilli Şasi"
"TID_GOLDRUSH_43","Boş Alan"
"TID_GOLDRUSH_44","Keskin Kabuklar"
"TID_GOLDRUSH_45","Gizli Sürpriz"
"TID_BANKHEIST_19","Bombalar Fora"
"TID_BANKHEIST_20","Korkunç Kasırga"
"TID_BANKHEIST_21","Eller Havaya"
"TID_BANKHEIST_22","Bomba Saldırısı"
"TID_BANKHEIST_23","Haydut Körfezi"
"TID_BANKHEIST_24","Haşin Deniz"
"TID_BANKHEIST_25","Büyük Soygun"
"TID_BANKHEIST_26","Hızlı Hırsızlık"
"TID_WANTED_18","Güçlü Gelgit"
"TID_WANTED_19","İşaret Fişeği"
"TID_WANTED_20","Kara Göründü"
"TID_WANTED_21","Zincir Tepkimesi"
"TID_WANTED_22","Serap"
"TID_WANTED_23","Tehlike Çanları"
"TID_WANTED_24","Kolay Hedef"
"TID_WANTED_25","Tehlikeli Top"
"TID_WANTED_26","Çıkar Yol"
"TID_BATTLE_ROYALE_34","Güvenlik Merkezi"
"TID_BATTLE_ROYALE_35","Yuvarlak Kanyon"
"TID_BATTLE_ROYALE_36","Kaktüs Partisi"
"TID_BATTLE_ROYALE_37","Savaş Kırıntıları"
"TID_BATTLE_ROYALE_38","Hazine Avı"
"TID_BATTLE_ROYALE_39","Değişken Rota"
"TID_BATTLE_ROYALE_40","Kayalıklı Bloklar"
"TID_BATTLE_ROYALE_41","Bakış Açışı"
"TID_BATTLE_ROYALE_42","Balistik Baskın"
"TID_BATTLE_ROYALE_43","Ufak Şarampol"
"TID_RICO_CLASSIC_SKIN","KLASİK RICO"
"TID_RICO_CLASSIC_SKIN_SHOP","KLASİK\nRICO"
"TID_RICO_BETA_SKIN","RICOCHET"
"TID_RICO_BETA_SKIN_SHOP","RICOCHET"
"TID_COLT_CORSAIR_SKIN","KORSAN COLT"
"TID_COLT_CORSAIR_SKIN_SHOP","KORSAN\nCOLT"
"TID_CARL_CAPTAIN_SKIN","KAPTAN CARL"
"TID_CARL_CAPTAIN_SKIN_SHOP","KAPTAN\nCARL"
"TID_POCO_PIRATE_SKIN","KORSAN POCO"
"TID_POCO_PIRATE_SKIN_SHOP","KORSAN\nPOCO"
"TID_BEA_LADYBUG_SKIN","UĞUR BÖCEĞİ BEA"
"TID_BEA_LADYBUG_SKIN_SHOP","UĞUR BÖCEĞİ\nBEA"
"TID_MAX_BLUE_SKIN","TURBO MAX"
"TID_MAX_BLUE_SKIN_SHOP","TURBO\nMAX"
"TID_CTF_3","Kıymetli Hediyeler"
"TID_CTF_4","Tatil Soygunu"
"TID_CTF_5","Neşeli Kaçış"
"TID_CTF_6","Çorap Dolusu Hediye"
"TID_CTF_7","Yaramaz Periler"
"TID_CTF_8","En İyi Hediye"
"TID_CTF_GOAL_MATCH_OVER","<name>\nkupayı çaldı!\n\nMaç bitti"
"TID_STAT_DAMAGE_PER_DRONE","Arı başına hasar"
"TID_GOLDRUSH_46","İki Bin Göl"
"TID_EVENT_MODIFIER_11","FIRTINALI DENİZ"
"TID_EVENT_MODIFIER_DESC_11","Tekne yan yattığında, savaşçılar hareket ettikleri yöne bağlı olarak hızlanır ya da yavaşlar."
"TID_QUICK_MESSAGE_ASK_BRAWLER_SPLIT","Hangi savaşçıyı seçeyim?"
"TID_QUICK_MESSAGE_ASK_MODE_SPLIT","Hangi etkinliğe katılsak?"
"TID_DRILLER","JACKY"
"TID_GAME_MODE_17","SICAK BÖLGE"
"TID_KING_OF_HILL_1","Tek Nokta"
"TID_KING_OF_HILL_2","Çift Nokta"
"TID_GAME_MODE_17_DESC","Kazanmak için sıcak bölgeleri ele geçir!\n\nSıcak bölgeleri daire içinde kalarak ele geçirir ve puan toplarsın. Haritadaki tüm puanları ilk toplayan takım kazanır! Sıcak bölgeleri her iki takım da aynı anda ele geçirebiliyor, rakip takımı yaklaştırmamaya çalışmalısın. Süre biterse alanları en yüksek oranda ele geçirmiş takım kazanır."
"TID_KING_OF_HILL_INTRO_TEXT","Tüm sıcak bölgeleri ele geçirelim!"
"TID_IAP_LNY2020","YENİ AY YILI"
"TID_IAP_TGS2020","TEKLİF"
"TID_IAP_VD2020","SEVGİLİLER GÜNÜ TEKLİFİ"
"TID_IAP_MAR2020","HOŞ GELDİN MART!"
"TID_SPAWNER_DUDE_SHORT_DESC","KESKİN NİŞANCI"
"TID_SPAWNER_DUDE_DESC","Mr. P, düşmanlara öfkeyle bavul fırlatan suratsız bir bavul taşıyıcısı. Süper özelliğiyle robot yardımcılarını çağırıyor."
"TID_SPAWNER_DUDE_WEAPON","BUYRUN BAVULUNUZ!"
"TID_SPAWNER_DUDE_WEAPON_DESC","Mr. P, ağır bir bavulu öfkeyle fırlatır. Bavul bir engele veya düşmana isabet ederse seker ve düştüğü yerde patlayıp alan hasarı verir."
"TID_SPAWNER_DUDE_ULTI","YARDIMCILAR! SALDIRIN!"
"TID_SPAWNER_DUDE_ULTI_DESC","Mr. P, robot yardımcıları için bir üs kurar. Penguen kafalı bu küçük robotlar düşmanlara (ve şımarık konuklara) saldırmak için programlanmıştır."
"TID_SPEC_ABI_SPAWNER_DUDE_1","DİKKATLİ TAŞI"
"TID_SPEC_ABI_SPAWNER_DUDE_1_DESC","Mr. P'nin tıka basa dolu çantaları bir düşmana veya engele isabet etmese de sekip patlar."
"TID_SPEC_ABI_SPAWNER_DUDE_2","DÖNER KAPI"
"TID_SPEC_ABI_SPAWNER_DUDE_2_DESC","Robot yardımcılar yok edildiğinde <c00cc00><VALUE1></c> saniye daha hızlı yenileniyor."
"TID_HINT_GET_TO_ZONE","Sıcak bölgeye gir!"
"TID_HERO_INFO_TITLE","SAVAŞÇI İSTATİSTİKLERİ"
"TID_HERO_UPGRADE_TITLE","SAVAŞÇI YÜKSELTİLSİN Mİ?"
"TID_HERO_INFO_HERO_SPEED","Hareket hızı"
"TID_HERO_INFO_SPEED_0","ÇOK YAVAŞ"
"TID_HERO_INFO_SPEED_1","YAVAŞ"
"TID_HERO_INFO_SPEED_2","NORMAL"
"TID_HERO_INFO_SPEED_3","HIZLI"
"TID_HERO_INFO_SPEED_4","ÇOK HIZLI"
"TID_HERO_INFO_ATTACK_SPEED","Doldurma hızı"
"TID_HERO_INFO_ATTACK_RANGE","Menzil"
"TID_HERO_INFO_ATTACK_DAMAGE","Hasar"
"TID_HERO_INFO_STUN_DURATION","Sersemletme süresi"
"TID_HERO_INFO_RANGE_0","KISA"
"TID_HERO_INFO_RANGE_1","NORMAL"
"TID_HERO_INFO_RANGE_2","UZUN"
"TID_HERO_INFO_RANGE_3","ÇOK UZUN"
"TID_HERO_INFO_HEALTH","Sağlık"
"TID_HERO_INFO_ATTACK_TYPE","Tür"
"TID_HERO_INFO_HEAL","İyileştirme"
"TID_PROTECT_SCORE_ZONE","Düşmanların sıcak bölgelere girmesini engelle!"
"TID_8BIT_VIRUS_SKIN","VİRÜS 8-BIT"
"TID_8BIT_VIRUS_SKIN_SHOP","VİRÜS\n8-BIT"
"TID_TARA_STREET_NINJA_SKIN","SOKAK NİNJASI TARA"
"TID_TARA_STREET_NINJA_SKIN_SHOP","SOKAK NİNJASI\nTARA"
"TID_BIBI_GAMER_SKIN","KAHRAMAN BIBI"
"TID_BIBI_GAMER_SKIN_SHOP","KAHRAMAN\nBIBI"
"TID_PIPER_CUPID_SKIN","AŞK MELEĞİ PIPER"
"TID_PIPER_CUPID_SKIN_SHOP","AŞK MELEĞİ\nPIPER"
"TID_NITA_KOALA_SKIN","KOALA NITA"
"TID_NITA_KOALA_SKIN_SHOP","KOALA\nNITA"
"TID_MRP_AGENT_SKIN","AJAN P"
"TID_MRP_AGENT_SKIN_SHOP","AJAN P"
"TID_HERO_INFO_ATTACK_DAMAGE_MULTIPLIER","<AMMO> x <DAMAGE>"
"TID_HERO_INFO_DURATION","Süre"
"TID_HERO_INFO_DAMAGE_REDUCTION","Hasar azaltma"
"TID_HERO_INFO_LIFE_STEAL","Hasar başına iyileşme"
"TID_SPAWN_BUILDING_HEALTH","Ana Üs sağlığı"
"TID_PORTER_HEALTH","Yardımcı Sağlığı"
"TID_PORTER_DAMAGE","Yardımcı Hasarı"
"TID_KING_OF_HILL_3","Gürleyen Tapınak"
"TID_KING_OF_HILL_4","Vur Kaç"
"TID_KING_OF_HILL_5","Kumanda Kavgası"
"TID_KING_OF_HILL_6","Altın Saldırı"
"TID_KING_OF_HILL_7","Sokak Savaşçısı 2"
"TID_KING_OF_HILL_8","Primo Kong Jr."
"TID_KING_OF_HILL_9","Jeton Ekle"
"TID_KING_OF_HILL_10","Süper Savaş"
"TID_KING_OF_HILL_11","Yüksek Puan"
"TID_KING_OF_HILL_12","Yetersiz Jeton"
"TID_KING_OF_HILL_13","Oyun Bitti"
"TID_KING_OF_HILL_14","Hile Kodu"
"TID_KING_OF_HILL_15","Mermer Yumruk"
"TID_BALL_26","Perende"
"TID_BALL_27","Uçan Tekme"
"TID_BALL_28","Tuğla Bloklar"
"TID_BALL_29","Dostluk Maçı"
"TID_HERO_INFO_MEDIUM","ORTA"
"TID_HERO_INFO_AVERAGE","ORTALAMA"
"TID_HERO_UPGRADE_TITLE_LEVEL","<LVL>. SEVİYEYE YÜKSELTİLSİN Mİ?"
"TID_DOUBLE_POINTS","İki kat puan!"
"TID_HERO_INFO_UTILITY_LABEL","ÖZELLİK"
"TID_HERO_INFO_VERSATILITY_LABEL","ÇOK YÖNLÜLÜK"
"TID_HERO_INFO_OFFENSE_LABEL","SALDIRI"
"TID_HERO_INFO_DEFENSE_LABEL","SAVUNMA"
"TID_UNDERTAKER_HAT_SKIN_SHOP","FÖTR ŞAPKALI\nMORTIS"
"TID_BARLEY_WIZARD_SKIN_SHOP","BÜYÜCÜ\nBARLEY"
"TID_SHOTGUN_STAR_SKIN_SHOP","YILDIZ\nSHELLY"
"TID_QUICK_MESSAGE_ONE_MOMENT","Bir saniye."
"TID_QUICK_MESSAGE_ASK_STAR_TOKEN_HELP","Yıldız jetonunu almama yardımcı olur musun?"
"TID_HERO_SORTING_LATEST","En Yeni Savaşçılar"
"TID_IAP_BUNDLE_OFFER","Özel Teklif"
"TID_WALLY","SPROUT"
"TID_SETTINGS_FIND_FRIENDS","ARKADAŞLARINLA OYNA"
"TID_KAKAO_ACCOUNT_BIND_INFO_TITLE","KakaoTalk'a bağlan"
"TID_KAKAO_ACCOUNT_BIND_INFO","Hesabını KakaoTalk'a bağlarsan, KakaoTalk'taki arkadaşlarının Brawl Stars hesaplarını arkadaş listesinde görebilirsin. Onlar da senin Brawl Stars hesabını görebilir, çevrimiçi durumuna bakabilir ve seni savaşlara davet edebilir. KakaoTalk'a şimdi bağlanmak ister misin?"
"TID_HERO_SCREEN_ITEM","AKSESUAR"
"TID_HERO_SCREEN_STAR_POWER","YILDIZ GÜCÜ"
"TID_TYPE_AGE_GATE_EXT_URL_TITLE","UYARI"
"TID_TYPE_AGE_GATE_EXT_URL_TEXT","Oyun dışı bir bağlantıya yönlendirileceksin."
"TID_NOTIFICATION_CC_STARTED","ŞAMPİYONLUK MÜCADELESİ başladı!"
"TID_NOTIFICATION_CC_ENDING","ŞAMPİYONLUK MÜCADELESİ yakında sona erecek. Hâlâ tamamlayabilirsin!"
"TID_NOTIFICATION_PSG_STARTED","PSG CUP başladı! Ücretsiz bir kostüm kazanmak için turnuvayı kazan!"
"TID_NOTIFICATION_PSG_ENDING","PSG CUP sona ermek üzere. Kazanmak için hala zamanın var!"
"TID_NOTIFICATION_CHALLENGE_STARTED","<CHALLENGE> başladı! Ücretsiz bir kostüm kazanmak için mücadeleyi başarıyla tamamla!"
"TID_NOTIFICATION_CHALLENGE_ENDING","<CHALLENGE> sona ermek üzere. Kazanmak için hala zamanın var!"
"TID_NOTIFICATION_COIN_RUSH","Yeni ELMAS KAPMACA haritası açıldı! Yeni ödüller kazanma fırsatı!"
"TID_NOTIFICATION_ATTACK_DEFEND","SOYGUN başladı! Yeni ödüller kazanma zamanı!"
"TID_NOTIFICATION_BOUNTY_HUNTER","ÖDÜL AVI başladı! Yeni ödüller kazanma zamanı!"
"TID_NOTIFICATION_LASER_BALL","Yeni SAVAŞ TOPU haritası açıldı! Yeni ödüller kazanma zamanı!"
"TID_NOTIFICATION_BATTLE_ROYAL","Yeni HESAPLAŞMA haritası açıldı! En son hayatta kalan sen ol!"
"TID_NOTIFICATION_BOSS","BÜYÜK OYUN başladı! Harika ödüller var!"
"TID_NOTIFICATION_COOP","ROBOT İŞGALİ başladı! Robotları yen ve ödüller kazan!"
"TID_NOTIFICATION_RAID_BOSS","BOSS SAVAŞI geri döndü! Ne kadar ilerleyebileceksin?"
"TID_NOTIFICATION_ROBO_WARS","KUŞATMA başladı! Yeni ödüller kazanma zamanı!"
"TID_NOTIFICATION_BOSS_RACE","Yeni ALAŞAĞI haritası açıldı! Yeni ödüller kazanma zamanı!"
"TID_NOTIFICATION_LONE_STAR","Yeni YALNIZ YILDIZ haritası açıldı! Yeni ödüller kazanma zamanı!"
"TID_NOTIFICATION_CTF","Yeni HEDİYE TALANI haritası açıldı! Yeni ödüller kazanma zamanı!"
"TID_NOTIFICATION_KING_OF_HILL","Yeni SICAK BÖLGE haritası açıldı! Yeni ödüller kazanma zamanı!"
"TID_NOTIFICATION_TOWN_CRUSHER","BOSS SAVAŞI geri döndü! Ne kadar ilerleyebilirsin?"
"TID_NOTIFICATION_MULTIPLE_MODES","<PARAM> yeni harita açıldı! Yeni ödüller kazanma fırsatı!"
"TID_FREE_BOX_AVAILABLE_0","Ücretsiz ödülün seni bekliyor!"
"TID_FREE_BOX_AVAILABLE_1","Ücretsiz ödülünü şimdi al!"
"TID_FREE_BOX_AVAILABLE_2","Kaybolmadan önce ücretsiz ödülünü almayı unutma!"
"TID_FREE_BOX_AVAILABLE_3","Seni bekleyen ücretsiz ödüller var!"
"TID_FREE_BOX_AVAILABLE_4","Ücretsiz ödülünü şimdi al!"
"TID_SEASON_ENDED_NOTI","Kupa Ligi bitti! Sezon ödülleri seni bekliyor."
"TID_KEY_BAR_FULL","<PARAM> jeton var. Savaş zamanı!"
"TID_COME_BACK_NOTIFICATION_SMALL","Bir savaşa ne dersin?"
"TID_COME_BACK_NOTIFICATION_MEDIUM","Bir savaşa ne dersin?"
"TID_COME_BACK_NOTIFICATION_LARGE","Bir savaşa ne dersin?"
"TID_POWER_PLAY_NOTIFICATION","POWER PLAY'de <PARAM> haritası açıldı!"
"TID_NOTIFICATION_NEW_BRAWLER","<PARAM> geldi! Gel de bir göz at!"
"TID_NOTIFICATION_DOUBLE_TOKENS_STARTED","İKİ KAT JETON etkinliği başladı!"
"TID_NOTIFICATION_DOUBLE_COINS_STARTED","ALTIN YAĞMURU etkinliği başladı! Altın kazanmak için savaş!"
"TID_A_OUT_OF_B","<VALUE_A>/<VALUE_B>"
"TID_ENTER_AGE_PROMPT","Bize yaşını söyle."
"TID_ENTER_AGE_CONTINUE","ONAYLA"
"TID_ENTER_AGE_GAMEPLAY","Bu, oynanışı etkilemeyecek."
