"Name","Version","VersionCN","LegacyExpLevelLimit","RequiredTotalTrophies","RequiredHero","IconSWF","IconExportName","SortOrder","IsReward","IsAvailableForOffers","LockedForChronos","PriceBling","PriceGems","DontSellInCatalog","DisableCatalogRelease","HideInCatalogWhenNotOwned","CatalogNewDaysAdjustment","CatalogPreRequirementSkin","GiveOnSkinUnlock","NotInCatalogTID","ExtraCatalogCampaign","ExtraCatalogHero","HideFromCatalogMainCategory","UnlockedByFame","BrawlerTrophyRewards","ShouldDownweight","OdditiesShopAvailability"
"player_icon_colt_royalagent","","","0","0","","sc/player_icons_1.sc","player_icon_colt_royalagent","3442","","true","","","","TRUE","","","","GunSlingerHanbok","TRUE","","","","","","","","NEVER"
"player_icon_cordelius_sporemind","","","0","0","","sc/player_icons_1.sc","player_icon_cordelius_sporemind","3443","","true","","","","TRUE","","","","DuelistBrain","TRUE","","","","","","","","NEVER"
"player_icon_darryl_megabox","","","0","0","","sc/player_icons_1.sc","player_icon_darryl_megabox","3444","","true","","","","TRUE","","","","BarrelBotMegabox","TRUE","","","","","","","","NEVER"
"player_icon_darryl_omegabox","","","0","0","","sc/player_icons_1.sc","player_icon_darryl_omegabox","3445","","true","","","","TRUE","","","","BarrelBotOmegabox","TRUE","","","","","","","","NEVER"
"player_icon_edgar_doctor","","","0","0","","sc/player_icons_1.sc","player_icon_edgar_doctor","3446","","true","","","","TRUE","","","","EnragerVine","TRUE","","","","","","","","NEVER"
"player_icon_eve_spiky","","","0","0","","sc/player_icons_1.sc","player_icon_eve_spiky","3447","","true","","","","TRUE","","","","FleaSpaceCactus","TRUE","","","","","","","","NEVER"
"player_icon_gale_merchant","","","0","0","","sc/player_icons_1.sc","player_icon_gale_merchant","3448","","true","","","","TRUE","","","","BlowerTrader","TRUE","","","","","","","","NEVER"
"player_icon_lou_king","","","0","0","","sc/player_icons_1.sc","player_icon_lou_king","3449","","true","","","","TRUE","","","","IceDudeKing","TRUE","","","","","","","","NEVER"
"player_icon_nita_rednose","","","0","0","","sc/player_icons_1.sc","player_icon_nita_rednose","3450","","true","","","","TRUE","","","","ShamanReindeer","TRUE","","","","","","","","NEVER"
"player_icon_nita_reinbear","","","0","0","","sc/player_icons_1.sc","player_icon_nita_reinbear","3451","","true","","","","TRUE","","","","ShamanChristmas","TRUE","","","","","","","","NEVER"
"player_icon_otis_pharaotis","","","0","0","","sc/player_icons_1.sc","player_icon_otis_pharaotis","3452","","true","","","","TRUE","","","","SilencerPharaoh","TRUE","","","","","","","","NEVER"
"player_icon_pam_aprilfools","","","0","0","","sc/player_icons_1.sc","player_icon_pam_aprilfools","3453","","true","","","","TRUE","","","","MinigunDudeAprilFools","TRUE","","","","","","","","NEVER"
"player_icon_pearl_periscope","","","0","0","","sc/player_icons_1.sc","player_icon_pearl_periscope","3454","","true","","","","TRUE","","","","CookerDeepsea","TRUE","","","","","","","","NEVER"
"player_icon_rico_aprilfools","","","0","0","","sc/player_icons_1.sc","player_icon_rico_aprilfools","3455","","true","","","","TRUE","","","","TrickshotDudeAprilFools","TRUE","","","","","","","","NEVER"
"player_icon_sandy_lantern","","","0","0","","sc/player_icons_1.sc","player_icon_sandy_lantern","3456","","true","","","","TRUE","","","","SandstormLantern","TRUE","","","","","","","","NEVER"
"player_icon_super2","","","0","0","","sc/player_icons_1.sc","player_icon_super2","3457","","true","","","","TRUE","","","","","","","SUPERHEROES","","","","","","NEVER"
"player_icon_grom_superheroes","","","0","0","","sc/player_icons_1.sc","player_icon_grom_superheroes","3458","","true","","","","TRUE","","","","CrossBomberSupercellMake","TRUE","","SUPERHEROES","","","","","","NEVER"
"player_icon_finx1","","","0","0","","sc/player_icons_1.sc","player_icon_finx1","2085","true","","","","","TRUE","","","","ChronomancerDefault","","","","","","","TrophyRewardsChronomancer","","NEVER"
"player_icon_carl_superheroes","","","0","0","","sc/player_icons_1.sc","player_icon_carl_superheroes","3459","","true","","","","TRUE","","","","WhirlwindSupercellMake","TRUE","","SUPERHEROES","","","","","","NEVER"
"player_icon_colt_propass","","","0","0","","sc/player_icons_1.sc","player_icon_colt_propass","3460","","true","","","","TRUE","","","","GunSlinger2025RankedProgrsesionSkinLevel1","TRUE","","PROPASS","","","","","","NEVER"
"player_icon_bibi_superheroes","","","0","0","","sc/player_icons_1.sc","player_icon_bibi_superheroes","3461","","true","","","","TRUE","","","","BaseballVillain","TRUE","","SUPERHEROES","","","","","","NEVER"
"player_icon_janet_superheroes","","","0","0","","sc/player_icons_1.sc","player_icon_janet_superheroes","3462","","true","","","","TRUE","","","","JetpackGirlSupercellMake","TRUE","","SUPERHEROES","","","","","","NEVER"
"player_icon_buster_superheroes","","","0","0","","sc/player_icons_1.sc","player_icon_buster_superheroes","3463","","true","","","","TRUE","","","","ShieldTankSupercellMake","TRUE","","SUPERHEROES","","","","","","NEVER"
"player_icon_sam_superheroes","","","0","0","","sc/player_icons_1.sc","player_icon_sam_superheroes","3464","","true","","","","TRUE","","","","WeaponThrowerSupercellMake","TRUE","","SUPERHEROES","","","","","","NEVER"
"hero90","","","0","0","Chronomancer","sc/player_icons_1.sc","player_icon_finx","737","","","","","","TRUE","","","","","","","","","","","","","NEVER"
"hero91","","","0","0","Morningstar","sc/player_icons_1.sc","player_icon_lumi","738","","","","","","TRUE","","","","","","","","","","","","","NEVER"
"player_icon_propass","","","0","0","","sc/player_icons_1.sc","player_icon_propass","3465","","true","","","","TRUE","","","","","","","PROPASS","","","","","","NEVER"
"player_icon_appicon_60_skull","","","0","0","","sc/player_icons_1.sc","player_icon_appicon_60_skull","3466","","true","","","","TRUE","","","","","","","RANKED","","","","","","NEVER"
"player_icon_carneval25","","","0","0","","sc/player_icons_1.sc","player_icon_carneval25","3467","","true","","750","19","TRUE","","","","","","","CARNAVAL","","","","","","AVAILABLE"
"player_icon_mystery_valentinekiss","","","0","0","","sc/player_icons_1.sc","player_icon_mystery_valentinekiss","3468","","true","","","","TRUE","","","","","","","BRAWLENTINES","","","","","","NEVER"
"player_icon_hmm","","","0","0","","sc/player_icons_1.sc","player_icon_hmm","3469","","true","","750","19","TRUE","","","","","","","MISC","","","","","","AVAILABLE"
"player_icon_squeak_darksands","","","0","0","","sc/player_icons_1.sc","player_icon_squeak_darksands","3470","","true","","","","TRUE","","","","StickyBombSandsOfTimes","TRUE","","DARKSANDS","","","","","","NEVER"
"player_icon_franke_darksands","","","0","0","","sc/player_icons_1.sc","player_icon_franke_darksands","3471","","true","","","","TRUE","","","","HammerDudeSandsOfTimes","TRUE","","DARKSANDS","","","","","","NEVER"
"player_icon_meeple_darksands","","","0","0","","sc/player_icons_1.sc","player_icon_meeple_darksands","3472","","true","","","","TRUE","","","","MeepleSandsOfTimes","TRUE","","DARKSANDS","","","","","","NEVER"
"player_icon_chester_uno","","","0","0","","sc/player_icons_1.sc","player_icon_chester_uno","3473","","true","","","","TRUE","","","","JesterUno","TRUE","","UNO","","","","","","NEVER"
"player_icon_goodrandomsbull","","","0","0","","sc/player_icons_1.sc","player_icon_goodrandomsbull","3474","","true","","750","19","TRUE","","","","","","","MISC","","","","","","AVAILABLE"
"player_icon_goodrandomsedgar","","","0","0","","sc/player_icons_1.sc","player_icon_goodrandomsedgar","3475","","true","","","","TRUE","","","","","","","MISC","","","","","","NEVER"
"player_icon_feudaljapan_bentobox","","","0","0","","sc/player_icons_1.sc","player_icon_feudaljapan_bentobox","3476","","true","","750","19","TRUE","","","","","","","FEUDALJAPAN","","","","","","AVAILABLE"
"player_icon_boba_nita","","","0","0","","sc/player_icons_1.sc","player_icon_boba_nita","3477","","true","","750","19","TRUE","","","","","","","FEUDALJAPAN","","","","","","AVAILABLE"
"player_icon_boba_spike","","","0","0","","sc/player_icons_1.sc","player_icon_boba_spike","3478","","true","","750","19","TRUE","","","","","","","FEUDALJAPAN","","","","","","AVAILABLE"
"player_icon_boba_squeak","","","0","0","","sc/player_icons_1.sc","player_icon_boba_squeak","3479","","true","","750","19","TRUE","","","","","","","FEUDALJAPAN","","","","","","AVAILABLE"
"player_icon_boba_tick","","","0","0","","sc/player_icons_1.sc","player_icon_boba_tick","3480","","true","","750","19","TRUE","","","","","","","FEUDALJAPAN","","","","","","AVAILABLE"
"player_icon_bp_feudaljapan","","","0","0","","sc/player_icons_1.sc","player_icon_bp_feudaljapan","3481","true","","","750","19","TRUE","","","","","","","FEUDALJAPAN","","","","","","AVAILABLE"
"player_icon_bp_kaiju","","","0","0","","sc/player_icons_1.sc","player_icon_bp_kaiju","3482","true","","","750","19","TRUE","","","","","","","KAIJU","","","","","","AVAILABLE"
"player_icon_feudaljapan_octopuss","","","0","0","","sc/player_icons_1.sc","player_icon_feudaljapan_octopuss","3483","","true","","750","19","TRUE","","","","","","","FEUDALJAPAN","","","","","","AVAILABLE"
"player_icon_sakuraspike","","","0","0","","sc/player_icons_1.sc","player_icon_sakuraspike","3484","","true","","750","19","TRUE","","","","","","","FEUDALJAPAN","","","","","","AVAILABLE"
"player_icon_samurai_robot1","","","0","0","","sc/player_icons_1.sc","player_icon_samurai_robot1","3485","","true","","","","TRUE","","","","","","","FEUDALJAPAN","","","","","","NEVER"
"player_icon_samurai_robot2","","","0","0","","sc/player_icons_1.sc","player_icon_samurai_robot2","3486","","true","","750","19","TRUE","","","","","","","FEUDALJAPAN","","","","","","AVAILABLE"
"player_icon_samurai_robot3","","","0","0","","sc/player_icons_1.sc","player_icon_samurai_robot3","3487","","true","","750","19","TRUE","","","","","","","FEUDALJAPAN","","","","","","AVAILABLE"
"hero92","","","0","0","Geisha","sc/player_icons_1.sc","player_icon_kaze","739","","","","","","TRUE","","","","","","","","","","","","","NEVER"
"hero93","","","0","0","Alternator","sc/player_icons_1.sc","player_icon_jae","740","","","","","","TRUE","","","","","","","","","","","","","NEVER"
"player_icon_moba_bluebase","","","0","0","","sc/player_icons_1.sc","player_icon_moba_bluebase","3488","","true","","750","19","TRUE","","","","","","","MISC","","","","","","AVAILABLE"
"player_icon_kaiju_eye","","","0","0","","sc/player_icons_1.sc","player_icon_kaiju_eye","3489","","true","","750","19","TRUE","","","","","","","KAIJU","","","","","","AVAILABLE"
"player_icon_edgar_kaiju","","","0","0","","sc/player_icons_1.sc","player_icon_edgar_kaiju","3490","","true","","","","TRUE","","","","EnragerKaiju","TRUE","","","","","","","","NEVER"
"player_icon_feudaljapan_koi","","","0","0","","sc/player_icons_1.sc","player_icon_feudaljapan_koi","3491","","true","","","","TRUE","","","","","","","FEUDALJAPAN","","","","","","NEVER"
"player_icon_kaiju_disc","","","0","0","","sc/player_icons_1.sc","player_icon_kaiju_disc","3492","","true","","750","19","TRUE","","","","","","","KAIJU","","","","","","AVAILABLE"
"player_icon_moba_redbase","","","0","0","","sc/player_icons_1.sc","player_icon_moba_redbase","3493","","true","","750","19","TRUE","","","","","","","MISC","","","","","","AVAILABLE"
"player_icon_moba_blueturret","","","0","0","","sc/player_icons_1.sc","player_icon_moba_blueturret","3494","","true","","750","19","TRUE","","","","","","","MISC","","","","","","AVAILABLE"
"player_icon_moba_boss","","","0","0","","sc/player_icons_1.sc","player_icon_moba_boss","3495","","true","","750","19","TRUE","","","","","","","KAIJU","","","","","","AVAILABLE"
"player_icon_feudaljapan_sushi","","","0","0","","sc/player_icons_1.sc","player_icon_feudaljapan_sushi","3496","","true","","750","19","TRUE","","","","","","","FEUDALJAPAN","","","","","","AVAILABLE"
"player_icon_feudaljapan_statue","","","0","0","","sc/player_icons_1.sc","player_icon_feudaljapan_statue","3497","","true","","750","19","TRUE","","","","","","","FEUDALJAPAN","","","","","","AVAILABLE"
"player_icon_moba_shape","","","0","0","","sc/player_icons_1.sc","player_icon_moba_shape","3498","","true","","750","19","TRUE","","","","","","","MISC","","","","","","AVAILABLE"
"player_icon_colette_kaiju","","","0","0","","sc/player_icons_1.sc","player_icon_colette_kaiju","3499","","true","","","","TRUE","","","","PercenterKaiju","TRUE","","","","","","","","NEVER"
"player_icon_miku_kaiju","","","0","0","","sc/player_icons_1.sc","player_icon_miku_kaiju","3500","","true","","","","TRUE","","","","LeaperKaiju","TRUE","","","","","","","","NEVER"
"player_icon_griff_kaiju","","","0","0","","sc/player_icons_1.sc","player_icon_griff_kaiju","3501","","true","","","","TRUE","","","","AssaultShotgunKaiju","TRUE","","","","","","","","NEVER"
"player_icon_buster_chainsaw","","","0","0","","sc/player_icons_1.sc","player_icon_buster_chainsaw","3502","","true","","","","TRUE","","","","ShieldTankChainsaw","TRUE","","","","","","","","NEVER"
"player_icon_gray_feudaljapan","","","0","0","","sc/player_icons_1.sc","player_icon_gray_feudaljapan","3503","","true","","","","TRUE","","","","DoorManJapan","TRUE","","","","","","","","NEVER"
"player_icon_piper_feudaljapan","","","0","0","","sc/player_icons_1.sc","player_icon_piper_feudaljapan","3504","","true","","","","TRUE","","","","SniperJapan","TRUE","","","","","","","","NEVER"
"player_icon_sprout_feudaljapan","","","0","0","","sc/player_icons_1.sc","player_icon_sprout_feudaljapan","3505","","true","","","","TRUE","","","","WallyJapan","TRUE","","","","","","","","NEVER"
"player_icon_kaze_green","","","0","0","","sc/player_icons_1.sc","player_icon_kaze_green","2086","true","","","","","TRUE","","","","GeishaDefault","","","","","","","","","NEVER"
"player_icon_geisha_assassin","","","0","0","","sc/player_icons_1.sc","player_icon_geisha_assassin","3506","","true","","","","TRUE","","","","","","","FEUDALJAPAN","","","","","","NEVER"
"player_icon_geisha1","","","0","0","","sc/player_icons_1.sc","player_icon_geisha1","3507","","true","","","","TRUE","","","","","","","FEUDALJAPAN","","","","TrophyRewardsGeisha","","NEVER"
"player_icon_frank_christmas","","","0","0","","sc/player_icons_1.sc","player_icon_frank_christmas","3508","","true","","","","TRUE","","","","HammerDudeXmas","TRUE","","","","","","","","NEVER"
"player_icon_willow_overcharge","","","0","0","","sc/player_icons_1.sc","player_icon_willow_overcharge","6068","","true","","","","TRUE","","true","","","","","","Puppeteer","","","","","NEVER"
"player_icon_kenji_overcharge","","","0","0","","sc/player_icons_1.sc","player_icon_kenji_overcharge","6069","","true","","","","TRUE","","true","","","","","","Samurai","","","","","NEVER"
"player_icon_gus_overcharge","","","0","0","","sc/player_icons_1.sc","player_icon_gus_overcharge","6070","","true","","","","TRUE","","true","","","","","","SoulCollector","","","","","NEVER"
"player_icon_lily_overcharge","","","0","0","","sc/player_icons_1.sc","player_icon_lily_overcharge","6071","","true","","","","TRUE","","true","","","","","","Ambusher","","","","","NEVER"
"player_icon_griff_overcharge","","","0","0","","sc/player_icons_1.sc","player_icon_griff_overcharge","6072","","true","","","","TRUE","","true","","","","","","AssaultShotgun","","","","","NEVER"
"player_icon_clancy_overcharge","","","0","0","","sc/player_icons_1.sc","player_icon_clancy_overcharge","6073","","true","","","","TRUE","","true","","","","","","Crab","","","","","NEVER"
"player_icon_amber_overcharge","","","0","0","","sc/player_icons_1.sc","player_icon_amber_overcharge","6074","","true","","","","TRUE","","true","","","","","","FireDude","","","","","NEVER"
"player_icon_kaze_overcharge","","","0","0","","sc/player_icons_1.sc","player_icon_kaze_overcharge","6075","","true","","","","TRUE","","true","","","","","","Geisha","","","","","NEVER"
"player_icon_tara_feudaljapan","","","0","0","","sc/player_icons_1.sc","player_icon_tara_feudaljapan","3509","","true","","","","TRUE","","","","BlackHoleJapan","TRUE","","","","","","","","NEVER"
"player_icon_finx_kaiju","","","0","0","","sc/player_icons_1.sc","player_icon_finx_kaiju","3510","","true","","","","TRUE","","","","ChronomancerKaiju","TRUE","","","","","","","","NEVER"
"player_icon_jae1","","","0","0","","sc/player_icons_1.sc","player_icon_jae1","2087","true","","","","","TRUE","","","","AlternatorDefault","","","","","","","TrophyRewardsAlternator","","NEVER"
