"Name","LogicProjectile","Disabled","FileName","BlueSCW","RedSCW","SCWLayer","BlueExportName","RedExportName","Layer","ShadowExportName","ShadowLayer","BlueGroundGlowExportName","RedGroundGlowExportName","GroundGlowLayer","PreExplosionExportFileName","PreExplosionBlueExportName","PreExplosionRedExportName","PreExplosionScale","HitEffectEnv","HitEffectChar","MaxRangeReachedEffect","CancelEffect","MirrorReachedEffects","HideTime","Scale","RandomStartFrame","TrailEffect","SpecialTrailEffect","SpecialTrailEffect2","TrailBehaviorType","MirrorTrailEffects","TargetedToSourceEffect","TargetedToSourceEffectOnTarget","Rendering","AnimateByDistanceTravelled","SpecialVisualState","HideFaster","UseColorMod","RedAdd","GreenAdd","BlueAdd","RedMul","GreenMul","BlueMul","GroundBasis","AppliedEffectVisualType","VisualizeEndPoint","CustomObject","CustomObject2","Components"
"Squeak005Projectile","StickyBombProjectile","","sc/effects_brawler.sc","","","","squeak_005_atk_projectile","squeak_005_atk_projectile_red","","","","glow_normal_blue_small","glow_normal_red_small","","","","","","squeak_005_atk_hitenv","","squeak_005_atk_reached","","","0","120","","squeak_005_atk_trail","","","","","","","","","","","","","","","","","","","","","","",""
"Squeak005UltiProjectile","StickyBombUltiProjectile","","sc/effects_brawler.sc","","","","squeak_005_ulti_projectile","squeak_005_ulti_projectile_red","","","","glow_normal_blue_small","glow_normal_red_small","","","","","","gen_hit","gen_hit_brawler","","","","0","150","","squeak_005_ulti_trail","","","","","","","","","","","","","","","","","","","","true","","",""
"Squeak005UltiProjectile2","StickyBombUltiProjectile2","","sc/effects_brawler.sc","","","","squeak_005_atk_projectile","squeak_005_atk_projectile_red","","","","glow_normal_blue_small","glow_normal_red_small","","","","","","squeak_005_atk_hitenv","","squeak_005_ulti_reached","","","0","90","","squeak_005_atk_trail","","","","","","","","","","","","","","","","","","","","","","",""
"Squeak006Projectile","StickyBombProjectile","","sc/effects_brawler.sc","","","","squeak_006_atk_projectile","squeak_006_atk_projectile_red","","shadow_normal_circle_big","","","","","","","","","","","","","","0","80","1","squeak_006_atk_trail","","","","","","","","","","","","","","","","","","","","","","",""
"Squeak006UltiProjectile","StickyBombUltiProjectile","","sc/effects_brawler.sc","","","","squeak_006_ulti_projectile","squeak_006_ulti_projectile_red","","shadow_normal_circle_big","","","","","","","","","gen_hit","gen_hit_brawler","","","","0","140","","","","","","","","","DoNotRotateClip","","","","","","","","","","","","","true","","",""
"Squeak006UltiProjectile2","StickyBombUltiProjectile2","","sc/effects_brawler.sc","","","","squeak_006_atk_projectile","squeak_006_atk_projectile_red","","shadow_normal_circle_big","","","","","","","","","","","","","","0","70","1","squeak_006_atk_trail","","","","","","","","","","","","","","","","","","","","","","",""
"Squeak007Projectile","StickyBombProjectile","","sc/effects_brawler.sc","","","","squeak_007_atk_projectile","squeak_007_atk_projectile_red","","shadow_normal_circle_big","","","","","","","","","squeak_007_atk_hitenv","","squeak_007_atk_reached","","","0","80","1","squeak_007_atk_trail","","","","","","","","","","","","","","","","","","","","","","",""
"Squeak007UltiProjectile","StickyBombUltiProjectile","","sc/effects_brawler.sc","","","","squeak_007_ulti_projectile","squeak_007_ulti_projectile_red","","shadow_normal_circle_big","","","","","","","","","gen_hit","gen_hit_brawler","","","","0","140","","squeak_007_ulti_trail","","","","","","","DoNotRotateClip","","","","","","","","","","","","","true","","",""
"Squeak007UltiProjectile2","StickyBombUltiProjectile2","","sc/effects_brawler.sc","","","","squeak_007_atk_projectile","squeak_007_atk_projectile_red","","shadow_normal_circle_big","","","","","","","","","squeak_007_atk_hitenv","","squeak_007_atk_reached","","","0","70","1","squeak_007_atk_trail","","","","","","","","","","","","","","","","","","","","","","",""
"Squeak008Projectile","StickyBombProjectile","","sc/effects_brawler_squeak.sc","","","","squeak_008_atk_projectile","squeak_008_atk_projectile_red","","shadow_normal_circle_big","","","","","","","","","squeak_008_atk_hit","","squeak_008_atk_reached","","","0","80","1","squeak_008_atk_trail","","","","","","","","","","","","","","","","","","","","","","",""
"Squeak008UltiProjectile","StickyBombUltiProjectile","","sc/effects_brawler_squeak.sc","","","","squeak_008_ulti_projectile","squeak_008_ulti_projectile_red","","shadow_normal_circle_big","","","","","","","","","gen_hit","gen_hit_brawler","","","","0","140","","squeak_008_ulti_trail","","","","","","","DoNotRotateClip","","","","","","","","","","","","","true","","",""
"Squeak008UltiProjectile2","StickyBombUltiProjectile2","","sc/effects_brawler_squeak.sc","","","","squeak_008_atk_projectile","squeak_008_atk_projectile_red","","shadow_normal_circle_big","","","","","","","","","squeak_008_ulti_hit","","squeak_008_ulti_reached","","","0","70","1","squeak_008_atk_trail","","","","","","","","","","","","","","","","","","","","","","",""
"CrossBomberProjectile","CrossBomberProjectile","","sc/effects_brawler.sc","","","","grom_def_atk1_projectile","grom_def_atk1_projectile_red","","shadow_normal_circle","","","","","","","","","gen_hit","gen_hit_brawler","grom_def_atk_spawn","","","0","50","","grom_def_atk1_trail","","","","","","","DoNotRotateClip","","","","","","","","","","","","","true","","",""
"CrossBomberProjectile2","CrossBomberProjectile2","","sc/effects_brawler.sc","","","","grom_def_atk2_projectile","grom_def_atk2_projectile_red","","shadow_normal_circle","","","","","","","","","grom_def_atkenv","grom_def_atk_hit","grom_def_atk2_reached","","","0","50","","grom_def_atk2_trail","","","","","","","","","","","","","","","","","","","","","","",""
"CrossBomberUltiProjectile","CrossBomberUltiProjectile","","sc/effects_brawler.sc","","","","grom_def_ulti1_projectile","grom_def_ulti1_projectile_red","","shadow_normal_circle","","","","","","","","","gen_hit","gen_hit_brawler","grom_def_ulti_spawn","","","0","100","","grom_def_ulti1_trail","","","","","","","DoNotRotateClip","","","","","","","","","","","","","true","","",""
"CrossBomberUltiProjectile2","CrossBomberUltiProjectile2","","sc/effects_brawler.sc","","","","grom_def_ulti2_projectile","grom_def_ulti2_projectile_red","","shadow_normal_circle","","","","","","","","","gen_hit","grom_def_ulti_hit","grom_def_ulti2_reached","","","0","150","","grom_def_ulti2_trail","","","","","","","","","","","","","","","","","","","","","","",""
"OverchargedCrossBomberUltiProjectile","OverchargedCrossBomberUltiProjectile","","sc/effects_brawler.sc","","","","grom_def_oc_ulti1_projectile","grom_def_oc_ulti1_projectile_red","","shadow_normal_circle_big","","","","","","","","","gen_hit","gen_hit_brawler","grom_def_oc_ulti_spawn","","","0","100","","grom_def_oc_ulti1_trail","","","","","","","DoNotRotateClip","","","","","","","","","","","","","true","","",""
"OverchargedCrossBomberUltiProjectile2","OverchargedCrossBomberUltiProjectile2","","sc/effects_brawler.sc","","","","grom_def_oc_ulti2_projectile","grom_def_oc_ulti2_projectile_red","","","","","","","","","","","gen_hit","grom_def_oc_ulti_hit","grom_def_oc_ulti2_reached","","","0","150","","grom_def_oc_ulti2_trail","","","","","","","","","","","","","","","","","","","","","","",""
"Grom002Projectile","CrossBomberProjectile","","sc/effects_brawler.sc","","","","grom_002_atk1_projectile","grom_002_atk1_projectile_red","","shadow_normal_circle","","","","","","","","","gen_hit","gen_hit_brawler","grom_002_atk_spawn","","","0","50","","grom_002_atk1_trail","","","","","","","DoNotRotateClip","","","","","","","","","","","","","true","","",""
"Grom002Projectile2","CrossBomberProjectile2","","sc/effects_brawler.sc","","","","grom_002_atk2_projectile","grom_002_atk2_projectile_red","","shadow_normal_circle","","","","","","","","","grom_002_atkenv","grom_002_atk_hit","grom_002_atk2_reached","","","0","50","","grom_002_atk2_trail","","","","","","","","","","","","","","","","","","","","","","",""
"Grom002UltiProjectile","CrossBomberUltiProjectile","","sc/effects_brawler.sc","","","","grom_002_ulti1_projectile","grom_002_ulti1_projectile_red","","shadow_normal_circle","","","","","","","","","gen_hit","gen_hit_brawler","grom_002_ulti_spawn","","","0","125","","grom_002_ulti1_trail","","","","","","","DoNotRotateClip","","","","","","","","","","","","","true","","",""
"Grom002UltiProjectile2","CrossBomberUltiProjectile2","","sc/effects_brawler.sc","","","","grom_002_ulti2_projectile","grom_002_ulti2_projectile_red","","shadow_normal_circle","","","","","","","","","gen_hit","grom_def_ulti_hit","grom_002_ulti2_reached","","","0","150","","grom_002_ulti2_trail","","","","","","","DoNotRotateClip","","","","","","","","","","","","","","","",""
"Grom003Projectile","CrossBomberProjectile","","sc/effects_brawler.sc","","","","grom_003_atk1_projectile","grom_003_atk1_projectile_red","","shadow_normal_circle","","","","","","","","","gen_hit","gen_hit_brawler","grom_003_atk_spawn","","","0","100","2","grom_003_atk1_trail","","","","","","","DoNotRotateClip","","","","","","","","","","","","","true","","",""
"Grom003Projectile2","CrossBomberProjectile2","","sc/effects_brawler.sc","","","","grom_003_atk2_projectile","grom_003_atk2_projectile_red","","shadow_normal_circle","","","","","","","","","grom_003_atk_hitenv","grom_003_atk_hit","grom_003_atk2_reached","","","0","150","2","","","","","","","","","","","","","","","","","","","","","","","",""
"Grom003UltiProjectile","CrossBomberUltiProjectile","","sc/effects_brawler.sc","","","","grom_003_ulti1_projectile","grom_003_ulti1_projectile_red","","shadow_normal_circle_big","","","","","","","","","gen_hit","gen_hit_brawler","grom_003_ulti_spawn","","","0","135","","","","","","","","","DoNotRotateClip","","","","","","","","","","","","","true","","",""
"Grom003UltiProjectile2","CrossBomberUltiProjectile2","","sc/effects_brawler.sc","","","","grom_003_ulti2_projectile","grom_003_ulti2_projectile_red","","","","","","","","","","","gen_hit","grom_003_ulti2_hit","grom_003_ulti2_reached","","","0","150","","grom_003_ulti2_trail","","","","","","","","","","","","","","","","","","true","","","","",""
"Grom004Projectile","CrossBomberProjectile","","sc/effects_brawler.sc","","","","grom_004_atk1_projectile","grom_004_atk1_projectile_red","","shadow_normal_circle","","","","","","","","","gen_hit","grom_def_atk_hit","grom_004_atk_spawn","","","0","50","","grom_004_atk1_trail","","","","","","","DoNotRotateClip","","","","","","","","","","","","","true","","",""
"Grom004Projectile2","CrossBomberProjectile2","","sc/effects_brawler.sc","","","","grom_004_atk2_projectile","grom_004_atk2_projectile_red","","shadow_normal_circle","","","","","","","","","grom_004_atkenv","grom_004_atk_hit","grom_004_atk2_reached","","","0","50","","grom_004_atk2_trail","","","","","","","","","","","","","","","","","","","","","","",""
"Grom004UltiProjectile","CrossBomberUltiProjectile","","sc/effects_brawler.sc","","","","grom_004_ulti1_projectile","grom_004_ulti1_projectile_red","","shadow_normal_circle_big","","","","","","","","","gen_hit","grom_def_ulti_hit","grom_004_ulti_spawn","","","0","125","","grom_004_ulti1_trail","","","","","","","DoNotRotateClip","","","","","","","","","","","","","true","","",""
"Grom004UltiProjectile2","CrossBomberUltiProjectile2","","sc/effects_brawler.sc","","","","grom_004_ulti2_projectile","grom_004_ulti2_projectile_red","","shadow_normal_circle_big","","","","","","","","","grom_def_ulti_hit","grom_def_ulti_hit","grom_004_ulti2_reached","","","0","150","","grom_004_ulti2_trail","","","","","","","","","","","","","","","","","","","","","","",""
"Grom005Projectile","CrossBomberProjectile","","sc/effects_brawler.sc","","","","grom_005_atk1_projectile","grom_005_atk1_projectile_red","","shadow_normal_circle","","","","","","","","","gen_hit","grom_def_atk_hit","grom_005_atk_spawn","","","0","50","","grom_005_atk1_trail","","","","","","","DoNotRotateClip","","","","","","","","","","","","","true","","",""
"Grom005Projectile2","CrossBomberProjectile2","","sc/effects_brawler.sc","","","","grom_005_atk2_projectile","grom_005_atk2_projectile_red","","shadow_normal_circle","","","","","","","","","grom_005_atkenv","grom_005_atk_hit","grom_005_atk2_reached","","","0","50","","grom_005_atk2_trail","","","","","","","DoNotRotateClip","","","","","","","","","","","","","","","",""
"Grom005UltiProjectile","CrossBomberUltiProjectile","","sc/effects_brawler.sc","","","","grom_005_ulti1_projectile","grom_005_ulti1_projectile_red","","shadow_normal_circle_big","","","","","","","","","gen_hit","grom_def_ulti_hit","grom_005_ulti_spawn","","","0","100","","grom_005_ulti1_trail","","","","","","","DoNotRotateClip","","","","","","","","","","","","","true","","",""
"Grom005UltiProjectile2","CrossBomberUltiProjectile2","","sc/effects_brawler.sc","","","","grom_005_ulti2_projectile","grom_005_ulti2_projectile_red","","shadow_normal_circle_big","","","","","","","","","grom_def_ulti_hit","grom_def_ulti_hit","grom_005_ulti2_reached","","","0","150","","grom_005_ulti2_trail","","","","","","","","","","","","","","","","","","","","","","",""
"Grom006Projectile","CrossBomberProjectile","","sc/effects_brawler_grom.sc","","","","grom_006_atk1_projectile","grom_006_atk1_projectile_red","","shadow_normal_circle","","","","","","","","","gen_hit","grom_def_atk_hit","grom_006_atk1_spawn","","","0","50","","grom_006_atk1_trail","","","","","","","DoNotRotateClip","","","","","","","","","","","","","true","","",""
"Grom006Projectile2","CrossBomberProjectile2","","sc/effects_brawler_grom.sc","","","","grom_006_atk2_projectile","grom_006_atk2_projectile_red","","shadow_normal_circle","","","","","","","","","grom_006_atk2env","grom_006_atk2_hit","grom_006_atk2_reached","","","0","50","","grom_006_atk2_trail","","","","","","","","","","","","","","","","","","","","","","",""
"Grom006UltiProjectile","CrossBomberUltiProjectile","","sc/effects_brawler_grom.sc","","","","grom_006_ulti1_projectile","grom_006_ulti1_projectile_red","","shadow_normal_circle_big","","","","","","","","","gen_hit","grom_def_ulti_hit","grom_006_ulti1_spawn","","","0","100","","grom_006_ulti1_trail","","","","","","","DoNotRotateClip","","","","","","","","","","","","","true","","",""
"Grom006UltiProjectile2","CrossBomberUltiProjectile2","","sc/effects_brawler_grom.sc","","","","grom_006_ulti2_projectile","grom_006_ulti2_projectile_red","","shadow_normal_circle_big","","","","","","","","","grom_def_ulti_hit","grom_def_ulti_hit","grom_006_ulti2_reached","","","0","150","","grom_006_ulti2_trail","","","","","","","","","","","","","","","","","","","","","","",""
"RopeDudeUltiProjectile","RopeDudeUltiProjectile","","sc/effects_brawler.sc","sc3d/buzz_renamed_def_ulti.glb","sc3d/buzz_renamed_def_ulti_red.glb","","buzz_def_ulti_projectile","buzz_def_ulti_projectile_red","","","","glow_normal_blue_big","glow_normal_red_big","","","","","","gene_def_ulti_reached","gene_def_ulti_hit","gene_def_ulti_reached","","","0","70","","buzz_def_ulti","","","","","","","","","","","","","","","","","","","","","PullRopeStun","",""
"RopeDudeOverchargedUltiProjectile","RopeDudeOverchargedUltiProjectile","","sc/effects_brawler.sc","sc3d/buzz_renamed_def_ulti_oc.glb","sc3d/buzz_renamed_def_ulti_red.glb","","buzz_def_ulti_projectile","buzz_def_ulti_projectile_red","","","","glow_normal_blue_big","glow_normal_red_big","","","","","","gene_def_ulti_reached","gene_def_ulti_hit","gene_def_ulti_reached","","","0","70","","buzz_overcharged_ulti","","","","","","","","","","","","","","","","","","","","","PullRopeStunOvercharge","",""
