"Name","Disabled","DisabledCN","IconSWF","IconExportName","Character","Skin","GiveOnSkinUnlock","IsPicto","BattleCategory","Rarity","EmoteType","SoundEffect","SfxIndex","LockedForChronos","EmoteBundles","IsDefaultBattleEmote","PriceBling","PriceGems","DisableCatalogRelease","CatalogNewDaysAdjustment","NotInCatalogTID","ExtraCatalogCampaign","HideFromCatalogRarityCategory","UnlockedByFame"
"emoji_willow_thanks","","","sc/emoji.sc","emoji_willow_thanks","Puppeteer","","","","SPECIAL","EPIC","THANKS","Willow_Kill_VO","6","","","","1500","39","","","","","",""
"emoji_willow_clap","","","sc/emoji.sc","emoji_willow_clap","Puppeteer","","","","SPECIAL","RARE","CLAP","Colt_Pin_Clap","0","","","","750","19","","","","","",""
"emoji_willow_facepalm","","","sc/emoji.sc","emoji_willow_facepalm","Puppeteer","","","","SPECIAL","COLLECTORS","FACEPALM","","","","","","","","","","","","",""
"emoji_rt_cult","","","sc/emoji.sc","emoji_rt_cult","Splitter","SplitterCultist","true","TRUE","SPECIAL","COLLECTORS","DEFAULT","RT_Lead_VO","7","","","","","","","","","","",""
"emoji_rt_cult_angry","","","sc/emoji.sc","emoji_rt_cult_angry","Splitter","SplitterCultist","","","SPECIAL","COLLECTORS","ANGRY","RT_Hurt_VO","1","","Crimson_rt","","","","","","","","",""
"emoji_rt_cult_happy","","","sc/emoji.sc","emoji_rt_cult_happy","Splitter","SplitterCultist","","","SPECIAL","COLLECTORS","HAPPY","RT_Lead_VO","6","","Crimson_rt","","","","","","","","",""
"emoji_rt_cult_gg","","","sc/emoji.sc","emoji_rt_cult_gg","Splitter","SplitterCultist","","","SPECIAL","COLLECTORS","GG","RT_Kill_VO","6","","Crimson_rt","","","","","","","","",""
"emoji_rt_cult_phew","","","sc/emoji.sc","emoji_rt_cult_phew","Splitter","SplitterCultist","","","SPECIAL","COLLECTORS","PHEW","RT_Die_VO","3","","Crimson_rt","","","","","","","","",""
"emoji_rt_cult_sad","","","sc/emoji.sc","emoji_rt_cult_sad","Splitter","SplitterCultist","","","SPECIAL","COLLECTORS","SAD","RT_Hurt_VO","3","","Crimson_rt","","","","","","","","",""
"emoji_rt_cult_special","","","sc/emoji.sc","emoji_rt_cult_special","Splitter","SplitterCultist","","","SPECIAL","COLLECTORS","SPECIAL","RT_Start_VO","4","","Crimson_rt","","","","","","","","",""
"emoji_rt_cult_thanks","","","sc/emoji.sc","emoji_rt_cult_thanks","Splitter","SplitterCultist","","","SPECIAL","COLLECTORS","THANKS","RT_Kill_VO","1","","Crimson_rt","","","","","","","","",""
"emoji_rt_cult_clap","","","sc/emoji.sc","emoji_rt_cult_clap","Splitter","SplitterCultist","","","SPECIAL","COLLECTORS","CLAP","Colt_Pin_Clap","0","","Crimson_rt","","","","","","","","",""
"emoji_penny_bunny","","","sc/emoji.sc","emoji_penny_bunny","ArtilleryDude","ArtilleryGalBunny","true","","DEFAULT","COLLECTORS","SPECIAL","","","","","","","","","","","","",""
"emoji_penny_bunny_dark","","","sc/emoji.sc","emoji_penny_bunny_dark","ArtilleryDude","ArtilleryDudeDarkBunny","true","","DEFAULT","COLLECTORS","SPECIAL","","","","","","","","","","","","",""
"emoji_esports2023_penny","","","sc/emoji.sc","emoji_esports2023_penny","","","","","SPECIAL","COLLECTORS","SPECIAL","","","","","","","","","","","","",""
"emoji_esports2023_brock","","","sc/emoji.sc","emoji_esports2023_brock","","","","","SPECIAL","COLLECTORS","SPECIAL","","","","","","","","","","","","",""
"emoji_gw_skull","","","sc/emoji.sc","emoji_gw_skull","","","","","SPECIAL","COLLECTORS","SPECIAL","","","","","","1500","39","","","","GOLDENWEEK","",""
"emoji_monkey_blind","","","sc/emoji.sc","emoji_monkey_blind","","","","","SPECIAL","COLLECTORS","SPECIAL","","","","","","1500","39","","","","JUNGLE","",""
"emoji_monkey_dumb","","","sc/emoji.sc","emoji_monkey_dumb","","","","","SPECIAL","COLLECTORS","SPECIAL","","","","","","1500","39","","","","JUNGLE","",""
"emoji_monkey_deaf","","","sc/emoji.sc","emoji_monkey_deaf","","","","","SPECIAL","COLLECTORS","SPECIAL","","","","","","1500","39","","","","JUNGLE","",""
"emoji_amazon_frog","","","sc/emoji.sc","emoji_amazon_frog","","","","","SPECIAL","COLLECTORS","SPECIAL","","","","","","1500","39","","","","JUNGLE","",""
"emoji_olympus_fire","","","sc/emoji.sc","emoji_olympus_fire","","","","","SPECIAL","COLLECTORS","SPECIAL","","","","","","1500","39","","","","OLYMPUS","",""
"emoji_olympus_fist","","","sc/emoji.sc","emoji_olympus_fist","","","","","SPECIAL","COLLECTORS","SPECIAL","","","","","","1500","39","","","","OLYMPUS","",""
"emoji_olympus_lightning","","","sc/emoji.sc","emoji_olympus_lightning","","","","","SPECIAL","COLLECTORS","SPECIAL","","","","","","1500","39","","","","OLYMPUS","",""
"emoji_brock_olympus","","","sc/emoji.sc","emoji_brock_olympus","RocketGirl","RocketGirlZeus","true","","DEFAULT","COLLECTORS","SPECIAL","","","","","","","","","","","","",""
"emoji_nani_olympus","","","sc/emoji.sc","emoji_nani_olympus","Controller","ControllerAres","true","","DEFAULT","COLLECTORS","SPECIAL","","","","","","","","","","","","",""
"emoji_tick_olympus","","","sc/emoji.sc","emoji_tick_olympus","ClusterBombDude","ClusterBombDudeCerberus","true","","DEFAULT","COLLECTORS","SPECIAL","","","","","","","","","","","","",""
"emoji_cameron_jungle","","","sc/emoji.sc","emoji_cameron_jungle","ShieldTank","ShieldTankCroc","true","","DEFAULT","COLLECTORS","SPECIAL","","","","","","","","","","","","",""
"emoji_max_jungle","","","sc/emoji.sc","emoji_max_jungle","Speedy","SpeedyLeopard","true","","DEFAULT","COLLECTORS","SPECIAL","","","","","","","","","","","","",""
"emoji_colt_jungle","","","sc/emoji.sc","emoji_colt_jungle","Gunslinger","GunslingerMonkey","true","","DEFAULT","COLLECTORS","SPECIAL","","","","","","","","","","","","",""
"emoji_meg_jungle","","","sc/emoji.sc","emoji_meg_jungle","MechaDude","MechaDudeJaguar","true","","DEFAULT","COLLECTORS","SPECIAL","","","","","","","","","","","","",""
"emoji_maisie","","","sc/emoji.sc","emoji_maisie","Maisie","","","TRUE","DEFAULT","DEFAULT","DEFAULT","Maisie_Lead_VO","0","","","","","","","","","","",""
"emoji_maisie_angry","","","sc/emoji.sc","emoji_maisie_angry","Maisie","","","","ANGRY","COMMON","ANGRY","Maisie_Hurt_VO","1","","","","375","9","","","","","",""
"emoji_maisie_happy","","","sc/emoji.sc","emoji_maisie_happy","Maisie","","","","HAPPY","COMMON","HAPPY","Maisie_Kill_VO","0","","","","375","9","","","","","",""
"emoji_maisie_gg","","","sc/emoji.sc","emoji_maisie_gg","Maisie","","","","SPECIAL","RARE","GG","Maisie_Ulti_VO","4","","","","750","19","","","","","",""
"emoji_maisie_phew","","","sc/emoji.sc","emoji_maisie_phew","Maisie","","","","SPECIAL","EPIC","PHEW","Maisie_Hurt_VO","5","","","","1500","39","","","","","",""
"emoji_maisie_sad","","","sc/emoji.sc","emoji_maisie_sad","Maisie","","","","SAD","COMMON","SAD","Maisie_Die_VO","7","","","","375","9","","","","","",""
"emoji_maisie_special","","","sc/emoji.sc","emoji_maisie_special","Maisie","","","","SPECIAL","EPIC","SPECIAL","Maisie_Kill_VO","3","","","","1500","39","","","","","",""
"emoji_maisie_thanks","","","sc/emoji.sc","emoji_maisie_thanks","Maisie","","","","SPECIAL","EPIC","THANKS","Maisie_Start_VO","0","","","","1500","39","","","","","",""
"emoji_maisie_clap","","","sc/emoji.sc","emoji_maisie_clap","Maisie","","","","SPECIAL","RARE","CLAP","Colt_Pin_Clap","0","","","","750","19","","","","","",""
"emoji_maisie_facepalm","","","sc/emoji.sc","emoji_maisie_facepalm","Maisie","","","","SPECIAL","COLLECTORS","FACEPALM","","","","","","","","","","","","",""
"emoji_maisie_jungle","","","sc/emoji.sc","emoji_maisie_jungle","Maisie","MaisieSnake","true","TRUE","SPECIAL","COLLECTORS","DEFAULT","Maisie_Lead_VO","0","","","","","","","","","","",""
"emoji_maisie_jungle_angry","","","sc/emoji.sc","emoji_maisie_jungle_angry","Maisie","MaisieSnake","","","SPECIAL","COLLECTORS","ANGRY","Maisie_Hurt_VO","1","","Jungle_maisie","","","","","","","","",""
"emoji_maisie_jungle_happy","","","sc/emoji.sc","emoji_maisie_jungle_happy","Maisie","MaisieSnake","","","SPECIAL","COLLECTORS","HAPPY","Maisie_Kill_VO","0","","Jungle_maisie","","","","","","","","",""
"emoji_maisie_jungle_gg","","","sc/emoji.sc","emoji_maisie_jungle_gg","Maisie","MaisieSnake","","","SPECIAL","COLLECTORS","GG","Maisie_Ulti_VO","4","","Jungle_maisie","","","","","","","","",""
"emoji_maisie_jungle_phew","","","sc/emoji.sc","emoji_maisie_jungle_phew","Maisie","MaisieSnake","","","SPECIAL","COLLECTORS","PHEW","Maisie_Hurt_VO","5","","Jungle_maisie","","","","","","","","",""
"emoji_maisie_jungle_sad","","","sc/emoji.sc","emoji_maisie_jungle_sad","Maisie","MaisieSnake","","","SPECIAL","COLLECTORS","SAD","Maisie_Die_VO","7","","Jungle_maisie","","","","","","","","",""
"emoji_maisie_jungle_special","","","sc/emoji.sc","emoji_maisie_jungle_special","Maisie","MaisieSnake","","","SPECIAL","COLLECTORS","SPECIAL","Maisie_Kill_VO","3","","Jungle_maisie","","","","","","","","",""
"emoji_maisie_jungle_thanks","","","sc/emoji.sc","emoji_maisie_jungle_thanks","Maisie","MaisieSnake","","","SPECIAL","COLLECTORS","THANKS","Maisie_Start_VO","0","","Jungle_maisie","","","","","","","","",""
"emoji_maisie_jungle_clap","","","sc/emoji.sc","emoji_maisie_jungle_clap","Maisie","MaisieSnake","","","SPECIAL","COLLECTORS","CLAP","Colt_Pin_Clap","0","","Jungle_maisie","","","","","","","","",""
"emoji_max_olympus","","","sc/emoji.sc","emoji_max_olympus","Speedy","SpeedyHermes","true","","DEFAULT","COLLECTORS","SPECIAL","","","","","","","","","","","","",""
"emoji_lilt","","","sc/emoji.sc","emoji_lilt","FishTank","","","TRUE","DEFAULT","DEFAULT","DEFAULT","Hank_Start_VO","2","","","","","","","","","","",""
"emoji_lilt_angry","","","sc/emoji.sc","emoji_lilt_angry","FishTank","","","","ANGRY","COMMON","ANGRY","Hank_Lead_VO","3","","","","375","9","","","","","",""
"emoji_lilt_happy","","","sc/emoji.sc","emoji_lilt_happy","FishTank","","","","HAPPY","COMMON","HAPPY","Hank_Lead_VO","0","","","","375","9","","","","","",""
"emoji_lilt_gg","","","sc/emoji.sc","emoji_lilt_gg","FishTank","","","","SPECIAL","RARE","GG","Hank_Lead_VO","2","","","","750","19","","","","","",""
"emoji_lilt_phew","","","sc/emoji.sc","emoji_lilt_phew","FishTank","","","","SPECIAL","EPIC","PHEW","Hank_Die_VO","2","","","","1500","39","","","","","",""
"emoji_lilt_sad","","","sc/emoji.sc","emoji_lilt_sad","FishTank","","","","SAD","COMMON","SAD","Hank_Die_VO","8","","","","375","9","","","","","",""
"emoji_lilt_special","","","sc/emoji.sc","emoji_lilt_special","FishTank","","","","SPECIAL","EPIC","SPECIAL","Hank_Ulti_VO","1","","","","1500","39","","","","","",""
"emoji_lilt_thanks","","","sc/emoji.sc","emoji_lilt_thanks","FishTank","","","","SPECIAL","EPIC","THANKS","Hank_Start_VO","9","","","","1500","39","","","","","",""
"emoji_lilt_clap","","","sc/emoji.sc","emoji_lilt_clap","FishTank","","","","SPECIAL","RARE","CLAP","Colt_Pin_Clap","0","","","","750","19","","","","","",""
"emoji_lilt_facepalm","","","sc/emoji.sc","emoji_lilt_facepalm","FishTank","","","","SPECIAL","COLLECTORS","FACEPALM","","","","","","","","","","","","",""
"emoji_8bit_virus","","","sc/emoji.sc","emoji_8bit_virus","Arcade","ArcadeVirus","true","TRUE","DEFAULT","COLLECTORS","SPECIAL","8bit_Virus_Start_VO","0","","","","","","","","","","",""
"emoji_jessie_catburglar","","","sc/emoji.sc","emoji_jessie_catburglar","Mechanic","MechanicThief","true","","DEFAULT","COLLECTORS","SPECIAL","","","","","","","","","","","","",""
"emoji_jessie_knight","","","sc/emoji.sc","emoji_jessie_knight","Mechanic","MechanicKnight","true","","DEFAULT","COLLECTORS","SPECIAL","","","","","","","","","","","","",""
"emoji_esports2023_max","","","sc/emoji.sc","emoji_esports2023_max","","","","","SPECIAL","COLLECTORS","SPECIAL","","","","","","","","","","","","",""
"emoji_esports2023_leon","","","sc/emoji.sc","emoji_esports2023_leon","","","","","SPECIAL","COLLECTORS","SPECIAL","","","","","","","","","","","","",""
"emoji_max_black_jungle","","","sc/emoji.sc","emoji_max_black_jungle","Speedy","SpeedyBlackPanther","true","","DEFAULT","COLLECTORS","SPECIAL","","","","","","","","","","","","",""
"emoji_emz_gw","","","sc/emoji.sc","emoji_emz_gw","Mummy","MummyHarajuku","true","","DEFAULT","COLLECTORS","SPECIAL","","","","","","","","","","","","",""
"emoji_gw_cat","","","sc/emoji.sc","emoji_gw_cat","","","","","SPECIAL","COLLECTORS","SPECIAL","","","","","","1500","39","","","","","",""
"emoji_emz_fan","","","sc/emoji.sc","emoji_emz_fan","Mummy","MummyGiftShop","true","","DEFAULT","COLLECTORS","SPECIAL","","","","","","","","","","","","",""
"emoji_primo_king","","","sc/emoji.sc","emoji_primo_king","Luchador","LuchadorRey","true","","DEFAULT","COLLECTORS","SPECIAL","","","","","","","","","","","","",""
"emoji_dynamike_robot","","","sc/emoji.sc","emoji_dynamike_robot","TntDude","TntDudeMecha","true","TRUE","SPECIAL","COLLECTORS","SPECIAL","","","","Dynamike_robot","","","","","","","","",""
"emoji_colt_handsome","","","sc/emoji.sc","emoji_colt_handsome","Gunslinger","GunslingerHeist","true","","DEFAULT","COLLECTORS","SPECIAL","","","","","","","","","","","","",""
"emoji_jacky_ultradriller","","","sc/emoji.sc","emoji_jacky_ultradriller","Driller","DrillerMonster","true","","DEFAULT","COLLECTORS","SPECIAL","","","","","","","","","","","","",""
"emoji_gene_evil","","","sc/emoji.sc","emoji_gene_evil","HookDude","HookDudeBazaar","true","","DEFAULT","COLLECTORS","SPECIAL","","","","","","","","","","","","",""
"emoji_dino","","","sc/emoji.sc","emoji_dino","Reviver","","","TRUE","DEFAULT","DEFAULT","DEFAULT","Doug_Start_VO","4","","","","","","","","","","",""
"emoji_dino_angry","","","sc/emoji.sc","emoji_dino_angry","Reviver","","","","ANGRY","COMMON","ANGRY","Doug_Hurt_VO","7","","","","375","9","","","","","",""
"emoji_dino_happy","","","sc/emoji.sc","emoji_dino_happy","Reviver","","","","HAPPY","COMMON","HAPPY","Doug_Lead_VO","1","","","","375","9","","","","","",""
"emoji_dino_gg","","","sc/emoji.sc","emoji_dino_gg","Reviver","","","","SPECIAL","RARE","GG","Doug_Kill_VO","6","","","","750","19","","","","","",""
"emoji_dino_phew","","","sc/emoji.sc","emoji_dino_phew","Reviver","","","","SPECIAL","EPIC","PHEW","Doug_Hurt_VO","2","","","","1500","39","","","","","",""
"emoji_dino_sad","","","sc/emoji.sc","emoji_dino_sad","Reviver","","","","SAD","COMMON","SAD","Doug_Die_VO","11","","","","375","9","","","","","",""
"emoji_dino_special","","","sc/emoji.sc","emoji_dino_special","Reviver","","","","SPECIAL","EPIC","SPECIAL","Doug_Lead_VO","4","","","","1500","39","","","","","",""
"emoji_dino_thanks","","","sc/emoji.sc","emoji_dino_thanks","Reviver","","","","SPECIAL","EPIC","THANKS","Doug_Kill_VO","8","","","","1500","39","","","","","",""
"emoji_dino_clap","","","sc/emoji.sc","emoji_dino_clap","Reviver","","","","SPECIAL","RARE","CLAP","Colt_Pin_Clap","0","","","","750","19","","","","","",""
"emoji_dino_facepalm","","","sc/emoji.sc","emoji_dino_facepalm","Reviver","","","","SPECIAL","COLLECTORS","FACEPALM","","","","","","","","","","","","",""
"emoji_crow_phoenix","","","sc/emoji.sc","emoji_crow_phoenix","Crow","CrowPheonix","true","TRUE","SPECIAL","COLLECTORS","DEFAULT","Phoenix_Crow_Start_VO","4","","Crow_phoenix","","","","","","","","",""
"emoji_crow_phoenix_angry","","","sc/emoji.sc","emoji_crow_phoenix_angry","Crow","CrowPheonix","true","","SPECIAL","COLLECTORS","ANGRY","Phoenix_Crow_Hurt_VO","0","","Crow_phoenix","","","","","","","","",""
"emoji_crow_phoenix_happy","","","sc/emoji.sc","emoji_crow_phoenix_happy","Crow","CrowPheonix","true","","SPECIAL","COLLECTORS","HAPPY","Phoenix_Crow_Kill_VO","6","","Crow_phoenix","","","","","","","","",""
"emoji_crow_phoenix_gg","","","sc/emoji.sc","emoji_crow_phoenix_gg","Crow","CrowPheonix","true","","SPECIAL","COLLECTORS","GG","Phoenix_Crow_Ulti_VO","0","","Crow_phoenix","","","","","","","","",""
"emoji_crow_phoenix_phew","","","sc/emoji.sc","emoji_crow_phoenix_phew","Crow","CrowPheonix","true","","SPECIAL","COLLECTORS","PHEW","Phoenix_Crow_Hurt_VO","8","","Crow_phoenix","","","","","","","","",""
"emoji_crow_phoenix_sad","","","sc/emoji.sc","emoji_crow_phoenix_sad","Crow","CrowPheonix","true","","SPECIAL","COLLECTORS","SAD","Phoenix_Crow_Hurt_VO","6","","Crow_phoenix","","","","","","","","",""
"emoji_crow_phoenix_special","","","sc/emoji.sc","emoji_crow_phoenix_special","Crow","CrowPheonix","true","","SPECIAL","COLLECTORS","SPECIAL","Phoenix_Crow_Kill_VO","6","","Crow_phoenix","","","","","","","","",""
"emoji_crow_phoenix_thanks","","","sc/emoji.sc","emoji_crow_phoenix_thanks","Crow","CrowPheonix","true","","SPECIAL","COLLECTORS","THANKS","Phoenix_Crow_Lead_VO","5","","Crow_phoenix","","","","","","","","",""
"emoji_crow_phoenix_clap","","","sc/emoji.sc","emoji_crow_phoenix_clap","Crow","CrowPheonix","true","","SPECIAL","COLLECTORS","CLAP","Colt_Pin_Clap","0","","Crow_phoenix","","","","","","","","",""
"emoji_tox","","","sc/emoji.sc","emoji_tox","Duelist","","","TRUE","DEFAULT","DEFAULT","DEFAULT","Cordelius_Start_VO","0","","","","","","","","","","",""
"emoji_tox_angry","","","sc/emoji.sc","emoji_tox_angry","Duelist","","","","ANGRY","COMMON","ANGRY","Cordelius_Hurt_VO","8","","","","375","9","","","","","",""
"emoji_tox_happy","","","sc/emoji.sc","emoji_tox_happy","Duelist","","","","HAPPY","COMMON","HAPPY","Cordelius_Kill_VO","10","","","","375","9","","","","","",""
"emoji_tox_gg","","","sc/emoji.sc","emoji_tox_gg","Duelist","","","","SPECIAL","RARE","GG","Cordelius_Lead_VO","1","","","","750","19","","","","","",""
"emoji_tox_phew","","","sc/emoji.sc","emoji_tox_phew","Duelist","","","","SPECIAL","EPIC","PHEW","Cordelius_Hurt_VO","1","","","","1500","39","","","","","",""
"emoji_tox_sad","","","sc/emoji.sc","emoji_tox_sad","Duelist","","","","SAD","COMMON","SAD","Cordelius_Die_VO","6","","","","375","9","","","","","",""
"emoji_tox_special","","","sc/emoji.sc","emoji_tox_special","Duelist","","","","SPECIAL","EPIC","SPECIAL","Cordelius_Start_VO","1","","","","1500","39","","","","","",""
"emoji_tox_thanks","","","sc/emoji.sc","emoji_tox_thanks","Duelist","","","","SPECIAL","EPIC","THANKS","Cordelius_Kill_VO","5","","","","1500","39","","","","","",""
"emoji_tox_clap","","","sc/emoji.sc","emoji_tox_clap","Duelist","","","","SPECIAL","RARE","CLAP","Colt_Pin_Clap","0","","","","750","19","","","","","",""
"emoji_tox_facepalm","","","sc/emoji.sc","emoji_tox_facepalm","Duelist","","","","SPECIAL","COLLECTORS","FACEPALM","","","","","","","","","","","","",""
"emoji_esports_grassroot","","","sc/emoji.sc","emoji_esports_grassroot","","","","","SPECIAL","COLLECTORS","SPECIAL","","","TRUE","","","","","","","","","",""
"emoji_football_redcard","","","sc/emoji.sc","emoji_football_redcard","","","","","SPECIAL","COLLECTORS","SPECIAL","","","","","","1500","39","","","","GOLDENBALL","",""
"emoji_football_vuvuzela","","","sc/emoji.sc","emoji_football_vuvuzela","","","","","SPECIAL","COLLECTORS","SPECIAL","","","","","","1500","39","","","","GOLDENBALL","",""
"emoji_football_whistle","","","sc/emoji.sc","emoji_football_whistle","","","","","SPECIAL","COLLECTORS","SPECIAL","Buzz_Hurt_VO","6","","","","1500","39","","","","GOLDENBALL","",""
"emoji_football_yellowcard","","","sc/emoji.sc","emoji_football_yellowcard","","","","","SPECIAL","COLLECTORS","SPECIAL","","","","","","1500","39","","","","GOLDENBALL","",""
"emoji_kairos_game","","","sc/emoji.sc","emoji_kairos_game","","","","","SPECIAL","COLLECTORS","SPECIAL","","","","","","","","","","","","",""
"emoji_pirates_chest","","","sc/emoji.sc","emoji_pirates_chest","","","","","SPECIAL","COLLECTORS","SPECIAL","","","","","","1500","39","","","","CURSED","",""
"emoji_pirates_skull","","","sc/emoji.sc","emoji_pirates_skull","","","","","SPECIAL","COLLECTORS","SPECIAL","","","","","","1500","39","","","","CURSED","",""
