"Name","Disabled","Type","IntParam","GameplayGoal","TimesPerMatch","TicksCooldown","Tracker","TrackerIntParam","TrackerValue","RewardPoints","RewardType","Reward","FallbackCoins","TitleTID","DescriptionTID","TargetHero","TargetGameModes","PreviousTier","GameModeIcon","SortingOrder","Groupings","NoModifierOnly","IconAsset","IconScalePercent"
"GhostWins2",,,,,,,"hero_wins",,50,50,"RANDOM_STARR_DROP",1,,"TID_ACH_WINS_2_TITLE",,"Ghost",,"GhostWins1",,,,,,
"GhostWins3",,,,,,,"hero_wins",,100,100,"EMOTE","emoji_shade_facepalm",,"TID_ACH_WINS_3_TITLE",,"Ghost",,"GhostWins2",,,,,,
"GhostWins4",,,,,,,"hero_wins",,200,250,"ICON","player_icon_shade1",,"TID_ACH_WINS_4_TITLE",,"Ghost",,"GhostWins3",,,,,,
"GhostWins5",,,,,,,"hero_wins",,300,500,"TITLE","TitleMasteryGhost",,"TID_ACH_WINS_5_TITLE",,"Ghost",,"GhostWins4",,,,,,
"ShadeTakedownWhileInsideAWallInOneMatchShowdown","true",,,3,,,,,1,100,,,,"TID_ACH_SHADE_TAKEDOWN_WHILE_INSIDE_A_WALL_IN_ONE_MATCH_TITLE_SHOWDOWN","TID_ACH_SHADE_TAKEDOWN_WHILE_INSIDE_A_WALL_IN_ONE_MATCH_DESC",,"Showdown",,"Showdown",85,"ShadeTakedownWhileInsideAWallInOneMatchShowdown","TRUE",,
"ShadeTakedownWhileInsideAWallInOneMatchDuoShowdown","true",,,3,,,,,1,100,,,,"TID_ACH_SHADE_TAKEDOWN_WHILE_INSIDE_A_WALL_IN_ONE_MATCH_TITLE_SHOWDOWN","TID_ACH_SHADE_TAKEDOWN_WHILE_INSIDE_A_WALL_IN_ONE_MATCH_DESC",,"DuoShowdown",,"DuoShowdown",85,"ShadeTakedownWhileInsideAWallInOneMatchShowdown","TRUE",,
"ShadeTakedownWhileInsideAWallInOneMatchTrioShowdown","true",,,3,,,,,1,100,,,,"TID_ACH_SHADE_TAKEDOWN_WHILE_INSIDE_A_WALL_IN_ONE_MATCH_TITLE_SHOWDOWN","TID_ACH_SHADE_TAKEDOWN_WHILE_INSIDE_A_WALL_IN_ONE_MATCH_DESC",,"TrioShowdown",,"TrioShowdown",85,"ShadeTakedownWhileInsideAWallInOneMatchShowdown","TRUE",,
"ShadeTakedownWhileInsideAWallInOneMatchKnockout","true",,,3,,,,,1,100,,,,"TID_ACH_SHADE_TAKEDOWN_WHILE_INSIDE_A_WALL_IN_ONE_MATCH_TITLE","TID_ACH_SHADE_TAKEDOWN_WHILE_INSIDE_A_WALL_IN_ONE_MATCH_DESC",,"Knockout",,"Knockout",85,"ShadeTakedownWhileInsideAWallInOneMatch","TRUE",,
"ShadeTakedownWhileInsideAWallInOneMatchBounty","true",,,3,,,,,1,100,,,,"TID_ACH_SHADE_TAKEDOWN_WHILE_INSIDE_A_WALL_IN_ONE_MATCH_TITLE","TID_ACH_SHADE_TAKEDOWN_WHILE_INSIDE_A_WALL_IN_ONE_MATCH_DESC",,"Bounty",,"Bounty",85,"ShadeTakedownWhileInsideAWallInOneMatch","TRUE",,
"ShadeTakedownWhileInsideAWallInOneMatchGemGrab","true",,,3,,,,,1,100,,,,"TID_ACH_SHADE_TAKEDOWN_WHILE_INSIDE_A_WALL_IN_ONE_MATCH_TITLE","TID_ACH_SHADE_TAKEDOWN_WHILE_INSIDE_A_WALL_IN_ONE_MATCH_DESC",,"GemGrab",,"GemGrab",85,"ShadeTakedownWhileInsideAWallInOneMatch","TRUE",,
"ShadeTakedownWhileInsideAWallInOneMatchHeist","true",,,3,,,,,1,100,,,,"TID_ACH_SHADE_TAKEDOWN_WHILE_INSIDE_A_WALL_IN_ONE_MATCH_TITLE","TID_ACH_SHADE_TAKEDOWN_WHILE_INSIDE_A_WALL_IN_ONE_MATCH_DESC",,"Heist",,"Heist",85,"ShadeTakedownWhileInsideAWallInOneMatch","TRUE",,
"ShadeTakedownWhileInsideAWallInOneMatchBrawlBall","true",,,3,,,,,1,100,,,,"TID_ACH_SHADE_TAKEDOWN_WHILE_INSIDE_A_WALL_IN_ONE_MATCH_TITLE","TID_ACH_SHADE_TAKEDOWN_WHILE_INSIDE_A_WALL_IN_ONE_MATCH_DESC",,"BrawlBall",,"BrawlBall",85,"ShadeTakedownWhileInsideAWallInOneMatch","TRUE",,
"ShotgunGirlWins1",,,,,,,"hero_wins",,20,20,"RANDOM_STARR_DROP",1,,"TID_ACH_WINS_1_TITLE","TID_ACH_WINS_DESC","ShotgunGirl",,,,86,,,,
"ShotgunGirlWins2",,,,,,,"hero_wins",,50,50,"RANDOM_STARR_DROP",1,,"TID_ACH_WINS_2_TITLE",,"ShotgunGirl",,"ShotgunGirlWins1",,,,,,
"ShotgunGirlWins3",,,,,,,"hero_wins",,100,100,"EMOTE","emoji_shelly_facepalm",,"TID_ACH_WINS_3_TITLE",,"ShotgunGirl",,"ShotgunGirlWins2",,,,,,
"ShotgunGirlWins4",,,,,,,"hero_wins",,200,250,"ICON","player_icon_shelly1",,"TID_ACH_WINS_4_TITLE",,"ShotgunGirl",,"ShotgunGirlWins3",,,,,,
"ShotgunGirlWins5",,,,,,,"hero_wins",,300,500,"TITLE","TitleMasteryShelly",,"TID_ACH_WINS_5_TITLE",,"ShotgunGirl",,"ShotgunGirlWins4",,,,,,
"CactusWins1",,,,,,,"hero_wins",,20,20,"RANDOM_STARR_DROP",1,,"TID_ACH_WINS_1_TITLE","TID_ACH_WINS_DESC","Cactus",,,,87,,,,
"CactusWins2",,,,,,,"hero_wins",,50,50,"RANDOM_STARR_DROP",1,,"TID_ACH_WINS_2_TITLE",,"Cactus",,"CactusWins1",,,,,,
"CactusWins3",,,,,,,"hero_wins",,100,100,"EMOTE","emoji_spike_facepalm",,"TID_ACH_WINS_3_TITLE",,"Cactus",,"CactusWins2",,,,,,
"CactusWins4",,,,,,,"hero_wins",,200,250,"ICON","player_icon_spike1",,"TID_ACH_WINS_4_TITLE",,"Cactus",,"CactusWins3",,,,,,
"CactusWins5",,,,,,,"hero_wins",,300,500,"TITLE","TitleMasterySpike",,"TID_ACH_WINS_5_TITLE",,"Cactus",,"CactusWins4",,,,,,
"SpikeTakedownWithMainAttackShowdown","true",,,2,,,,,1,100,,,,"TID_ACH_SPIKE_TAKEDOWN_WITH_MAIN_ATTACK_TITLE_SHOWDOWN","TID_ACH_SPIKE_TAKEDOWN_WITH_MAIN_ATTACK_DESC","Cactus","Showdown",,"Showdown",87,"SpikeTakedownWithMainAttackShowdown","TRUE",,
"SpikeTakedownWithMainAttackDuoShowdown","true",,,2,,,,,1,100,,,,"TID_ACH_SPIKE_TAKEDOWN_WITH_MAIN_ATTACK_TITLE_SHOWDOWN","TID_ACH_SPIKE_TAKEDOWN_WITH_MAIN_ATTACK_DESC","Cactus","DuoShowdown",,"DuoShowdown",87,"SpikeTakedownWithMainAttackShowdown","TRUE",,
"SpikeTakedownWithMainAttackTrioShowdown","true",,,2,,,,,1,100,,,,"TID_ACH_SPIKE_TAKEDOWN_WITH_MAIN_ATTACK_TITLE_SHOWDOWN","TID_ACH_SPIKE_TAKEDOWN_WITH_MAIN_ATTACK_DESC","Cactus","TrioShowdown",,"TrioShowdown",87,"SpikeTakedownWithMainAttackShowdown","TRUE",,
"SpikeTakedownWithMainAttackKnockout","true",,,2,,,,,1,100,,,,"TID_ACH_SPIKE_TAKEDOWN_WITH_MAIN_ATTACK_TITLE","TID_ACH_SPIKE_TAKEDOWN_WITH_MAIN_ATTACK_DESC","Cactus","Knockout",,"Knockout",87,"SpikeTakedownWithMainAttack","TRUE",,
"SpikeTakedownWithMainAttackBounty","true",,,2,,,,,1,100,,,,"TID_ACH_SPIKE_TAKEDOWN_WITH_MAIN_ATTACK_TITLE","TID_ACH_SPIKE_TAKEDOWN_WITH_MAIN_ATTACK_DESC","Cactus","Bounty",,"Bounty",87,"SpikeTakedownWithMainAttack","TRUE",,
"SpikeTakedownWithMainAttackGemGrab","true",,,2,,,,,1,100,,,,"TID_ACH_SPIKE_TAKEDOWN_WITH_MAIN_ATTACK_TITLE","TID_ACH_SPIKE_TAKEDOWN_WITH_MAIN_ATTACK_DESC","Cactus","GemGrab",,"GemGrab",87,"SpikeTakedownWithMainAttack","TRUE",,
"SpikeTakedownWithMainAttackHeist","true",,,2,,,,,1,100,,,,"TID_ACH_SPIKE_TAKEDOWN_WITH_MAIN_ATTACK_TITLE","TID_ACH_SPIKE_TAKEDOWN_WITH_MAIN_ATTACK_DESC","Cactus","Heist",,"Heist",87,"SpikeTakedownWithMainAttack","TRUE",,
"SpikeTakedownWithMainAttackBrawlBall","true",,,2,,,,,1,100,,,,"TID_ACH_SPIKE_TAKEDOWN_WITH_MAIN_ATTACK_TITLE","TID_ACH_SPIKE_TAKEDOWN_WITH_MAIN_ATTACK_DESC","Cactus","BrawlBall",,"BrawlBall",87,"SpikeTakedownWithMainAttack","TRUE",,
"WallyWins1",,,,,,,"hero_wins",,20,20,"RANDOM_STARR_DROP",1,,"TID_ACH_WINS_1_TITLE","TID_ACH_WINS_DESC","Wally",,,,88,,,,
"WallyWins2",,,,,,,"hero_wins",,50,50,"RANDOM_STARR_DROP",1,,"TID_ACH_WINS_2_TITLE",,"Wally",,"WallyWins1",,,,,,
"WallyWins3",,,,,,,"hero_wins",,100,100,"EMOTE","emoji_sprout_facepalm",,"TID_ACH_WINS_3_TITLE",,"Wally",,"WallyWins2",,,,,,
"WallyWins4",,,,,,,"hero_wins",,200,250,"ICON","player_icon_sprout1",,"TID_ACH_WINS_4_TITLE",,"Wally",,"WallyWins3",,,,,,
"WallyWins5",,,,,,,"hero_wins",,300,500,"TITLE","TitleMasterySprout",,"TID_ACH_WINS_5_TITLE",,"Wally",,"WallyWins4",,,,,,
"StickyBombWins1",,,,,,,"hero_wins",,20,20,"RANDOM_STARR_DROP",1,,"TID_ACH_WINS_1_TITLE","TID_ACH_WINS_DESC","StickyBomb",,,,89,,,,
"StickyBombWins2",,,,,,,"hero_wins",,50,50,"RANDOM_STARR_DROP",1,,"TID_ACH_WINS_2_TITLE",,"StickyBomb",,"StickyBombWins1",,,,,,
"StickyBombWins3",,,,,,,"hero_wins",,100,100,"EMOTE","emoji_squeak_facepalm",,"TID_ACH_WINS_3_TITLE",,"StickyBomb",,"StickyBombWins2",,,,,,
"StickyBombWins4",,,,,,,"hero_wins",,200,250,"ICON","player_icon_squeak1",,"TID_ACH_WINS_4_TITLE",,"StickyBomb",,"StickyBombWins3",,,,,,
"StickyBombWins5",,,,,,,"hero_wins",,300,500,"TITLE","TitleMasterySqueak",,"TID_ACH_WINS_5_TITLE",,"StickyBomb",,"StickyBombWins4",,,,,,
"RollerWins1",,,,,,,"hero_wins",,20,20,"RANDOM_STARR_DROP",1,,"TID_ACH_WINS_1_TITLE","TID_ACH_WINS_DESC","Roller",,,,90,,,,
"RollerWins2",,,,,,,"hero_wins",,50,50,"RANDOM_STARR_DROP",1,,"TID_ACH_WINS_2_TITLE",,"Roller",,"RollerWins1",,,,,,
"RollerWins3",,,,,,,"hero_wins",,100,100,"EMOTE","emoji_stu_facepalm",,"TID_ACH_WINS_3_TITLE",,"Roller",,"RollerWins2",,,,,,
"RollerWins4",,,,,,,"hero_wins",,200,250,"ICON","player_icon_stu1",,"TID_ACH_WINS_4_TITLE",,"Roller",,"RollerWins3",,,,,,
"RollerWins5",,,,,,,"hero_wins",,300,500,"TITLE","TitleMasteryStu",,"TID_ACH_WINS_5_TITLE",,"Roller",,"RollerWins4",,,,,,
"StuTakedownBrawlersInARowWithoutTakingDamageShowdown","true",,,3,,,,,1,100,,,,"TID_ACH_STU_TAKEDOWN_BRAWLERS_IN_A_ROW_WITHOUT_TAKING_DAMAGE_TITLE_SHOWDOWN","TID_ACH_STU_TAKEDOWN_BRAWLERS_IN_A_ROW_WITHOUT_TAKING_DAMAGE_DESC","Roller","Showdown",,"Showdown",90,"StuTakedownBrawlersInARowWithoutTakingDamageShowdown","TRUE",,
"StuTakedownBrawlersInARowWithoutTakingDamageDuoShowdown","true",,,3,,,,,1,100,,,,"TID_ACH_STU_TAKEDOWN_BRAWLERS_IN_A_ROW_WITHOUT_TAKING_DAMAGE_TITLE_SHOWDOWN","TID_ACH_STU_TAKEDOWN_BRAWLERS_IN_A_ROW_WITHOUT_TAKING_DAMAGE_DESC","Roller","DuoShowdown",,"DuoShowdown",90,"StuTakedownBrawlersInARowWithoutTakingDamageShowdown","TRUE",,
"StuTakedownBrawlersInARowWithoutTakingDamageTrioShowdown","true",,,3,,,,,1,100,,,,"TID_ACH_STU_TAKEDOWN_BRAWLERS_IN_A_ROW_WITHOUT_TAKING_DAMAGE_TITLE_SHOWDOWN","TID_ACH_STU_TAKEDOWN_BRAWLERS_IN_A_ROW_WITHOUT_TAKING_DAMAGE_DESC","Roller","TrioShowdown",,"TrioShowdown",90,"StuTakedownBrawlersInARowWithoutTakingDamageShowdown","TRUE",,
"StuTakedownBrawlersInARowWithoutTakingDamageKnockout","true",,,3,,,,,1,100,,,,"TID_ACH_STU_TAKEDOWN_BRAWLERS_IN_A_ROW_WITHOUT_TAKING_DAMAGE_TITLE","TID_ACH_STU_TAKEDOWN_BRAWLERS_IN_A_ROW_WITHOUT_TAKING_DAMAGE_DESC","Roller","Knockout",,"Knockout",90,"StuTakedownBrawlersInARowWithoutTakingDamage","TRUE",,
"StuTakedownBrawlersInARowWithoutTakingDamageBounty","true",,,3,,,,,1,100,,,,"TID_ACH_STU_TAKEDOWN_BRAWLERS_IN_A_ROW_WITHOUT_TAKING_DAMAGE_TITLE","TID_ACH_STU_TAKEDOWN_BRAWLERS_IN_A_ROW_WITHOUT_TAKING_DAMAGE_DESC","Roller","Bounty",,"Bounty",90,"StuTakedownBrawlersInARowWithoutTakingDamage","TRUE",,
"StuTakedownBrawlersInARowWithoutTakingDamageGemGrab","true",,,3,,,,,1,100,,,,"TID_ACH_STU_TAKEDOWN_BRAWLERS_IN_A_ROW_WITHOUT_TAKING_DAMAGE_TITLE","TID_ACH_STU_TAKEDOWN_BRAWLERS_IN_A_ROW_WITHOUT_TAKING_DAMAGE_DESC","Roller","GemGrab",,"GemGrab",90,"StuTakedownBrawlersInARowWithoutTakingDamage","TRUE",,
"StuTakedownBrawlersInARowWithoutTakingDamageHeist","true",,,3,,,,,1,100,,,,"TID_ACH_STU_TAKEDOWN_BRAWLERS_IN_A_ROW_WITHOUT_TAKING_DAMAGE_TITLE","TID_ACH_STU_TAKEDOWN_BRAWLERS_IN_A_ROW_WITHOUT_TAKING_DAMAGE_DESC","Roller","Heist",,"Heist",90,"StuTakedownBrawlersInARowWithoutTakingDamage","TRUE",,
"StuTakedownBrawlersInARowWithoutTakingDamageBrawlBall","true",,,3,,,,,1,100,,,,"TID_ACH_STU_TAKEDOWN_BRAWLERS_IN_A_ROW_WITHOUT_TAKING_DAMAGE_TITLE","TID_ACH_STU_TAKEDOWN_BRAWLERS_IN_A_ROW_WITHOUT_TAKING_DAMAGE_DESC","Roller","BrawlBall",,"BrawlBall",90,"StuTakedownBrawlersInARowWithoutTakingDamage","TRUE",,
"PowerLevelerWins1",,,,,,,"hero_wins",,20,20,"RANDOM_STARR_DROP",1,,"TID_ACH_WINS_1_TITLE","TID_ACH_WINS_DESC","PowerLeveler",,,,91,,,,
"PowerLevelerWins2",,,,,,,"hero_wins",,50,50,"RANDOM_STARR_DROP",1,,"TID_ACH_WINS_2_TITLE",,"PowerLeveler",,"PowerLevelerWins1",,,,,,
"PowerLevelerWins3",,,,,,,"hero_wins",,100,100,"EMOTE","emoji_surge_facepalm",,"TID_ACH_WINS_3_TITLE",,"PowerLeveler",,"PowerLevelerWins2",,,,,,
"PowerLevelerWins4",,,,,,,"hero_wins",,200,250,"ICON","player_icon_surge1",,"TID_ACH_WINS_4_TITLE",,"PowerLeveler",,"PowerLevelerWins3",,,,,,
"PowerLevelerWins5",,,,,,,"hero_wins",,300,500,"TITLE","TitleMasterySurge",,"TID_ACH_WINS_5_TITLE",,"PowerLeveler",,"PowerLevelerWins4",,,,,,
"SurgeTakeDownsAtLvl3Showdown",,"SurgeTakedownAtLvl3",3,3,,,"gameplay",,1,100,,,,"TID_ACH_SURGE_REACH_LEVEL_4_IN_SECONDS_TITLE_SHOWDOWN","TID_ACH_SURGE_REACH_LEVEL_4_IN_SECONDS_DESC","PowerLeveler","Showdown",,"Showdown",91,"SurgeTakeDownsAtLvl3Showdown","TRUE",,
"SurgeTakeDownsAtLvl3DuoShowdown",,"SurgeTakedownAtLvl3",3,3,,,"gameplay",,1,100,,,,"TID_ACH_SURGE_REACH_LEVEL_4_IN_SECONDS_TITLE_SHOWDOWN","TID_ACH_SURGE_REACH_LEVEL_4_IN_SECONDS_DESC","PowerLeveler","DuoShowdown",,"DuoShowdown",91,"SurgeTakeDownsAtLvl3Showdown","TRUE",,
"SurgeTakeDownsAtLvl3TrioShowdown",,"SurgeTakedownAtLvl3",3,3,,,"gameplay",,1,100,,,,"TID_ACH_SURGE_REACH_LEVEL_4_IN_SECONDS_TITLE_SHOWDOWN","TID_ACH_SURGE_REACH_LEVEL_4_IN_SECONDS_DESC","PowerLeveler","TrioShowdown",,"TrioShowdown",91,"SurgeTakeDownsAtLvl3Showdown","TRUE",,
"SurgeTakeDownsAtLvl3Knockout",,"SurgeTakedownAtLvl3",3,3,,,"gameplay",,1,100,,,,"TID_ACH_SURGE_REACH_LEVEL_4_IN_SECONDS_TITLE","TID_ACH_SURGE_REACH_LEVEL_4_IN_SECONDS_DESC","PowerLeveler","Knockout",,"Knockout",91,"SurgeTakeDownsAtLvl3","TRUE",,
"SurgeTakeDownsAtLvl3Bounty",,"SurgeTakedownAtLvl3",3,3,,,"gameplay",,1,100,,,,"TID_ACH_SURGE_REACH_LEVEL_4_IN_SECONDS_TITLE","TID_ACH_SURGE_REACH_LEVEL_4_IN_SECONDS_DESC","PowerLeveler","Bounty",,"Bounty",91,"SurgeTakeDownsAtLvl3","TRUE",,
"SurgeTakeDownsAtLvl3GemGrab",,"SurgeTakedownAtLvl3",3,3,,,"gameplay",,1,100,,,,"TID_ACH_SURGE_REACH_LEVEL_4_IN_SECONDS_TITLE","TID_ACH_SURGE_REACH_LEVEL_4_IN_SECONDS_DESC","PowerLeveler","GemGrab",,"GemGrab",91,"SurgeTakeDownsAtLvl3","TRUE",,
"SurgeTakeDownsAtLvl3Heist",,"SurgeTakedownAtLvl3",3,3,,,"gameplay",,1,100,,,,"TID_ACH_SURGE_REACH_LEVEL_4_IN_SECONDS_TITLE","TID_ACH_SURGE_REACH_LEVEL_4_IN_SECONDS_DESC","PowerLeveler","Heist",,"Heist",91,"SurgeTakeDownsAtLvl3","TRUE",,
"SurgeTakeDownsAtLvl3BrawlBall",,"SurgeTakedownAtLvl3",3,3,,,"gameplay",,1,100,,,,"TID_ACH_SURGE_REACH_LEVEL_4_IN_SECONDS_TITLE","TID_ACH_SURGE_REACH_LEVEL_4_IN_SECONDS_DESC","PowerLeveler","BrawlBall",,"BrawlBall",91,"SurgeTakeDownsAtLvl3","TRUE",,
"BlackHoleWins1",,,,,,,"hero_wins",,20,20,"RANDOM_STARR_DROP",1,,"TID_ACH_WINS_1_TITLE","TID_ACH_WINS_DESC","BlackHole",,,,92,,,,
"BlackHoleWins2",,,,,,,"hero_wins",,50,50,"RANDOM_STARR_DROP",1,,"TID_ACH_WINS_2_TITLE",,"BlackHole",,"BlackHoleWins1",,,,,,
"BlackHoleWins3",,,,,,,"hero_wins",,100,100,"EMOTE","emoji_tara_facepalm",,"TID_ACH_WINS_3_TITLE",,"BlackHole",,"BlackHoleWins2",,,,,,
"BlackHoleWins4",,,,,,,"hero_wins",,200,250,"ICON","player_icon_tara1",,"TID_ACH_WINS_4_TITLE",,"BlackHole",,"BlackHoleWins3",,,,,,
"BlackHoleWins5",,,,,,,"hero_wins",,300,500,"TITLE","TitleMasteryTara",,"TID_ACH_WINS_5_TITLE",,"BlackHole",,"BlackHoleWins4",,,,,,
"ClusterBombDudeWins1",,,,,,,"hero_wins",,20,20,"RANDOM_STARR_DROP",1,,"TID_ACH_WINS_1_TITLE","TID_ACH_WINS_DESC","ClusterBombDude",,,,93,,,,
"ClusterBombDudeWins2",,,,,,,"hero_wins",,50,50,"RANDOM_STARR_DROP",1,,"TID_ACH_WINS_2_TITLE",,"ClusterBombDude",,"ClusterBombDudeWins1",,,,,,
"ClusterBombDudeWins3",,,,,,,"hero_wins",,100,100,"EMOTE","emoji_tick_facepalm",,"TID_ACH_WINS_3_TITLE",,"ClusterBombDude",,"ClusterBombDudeWins2",,,,,,
"ClusterBombDudeWins4",,,,,,,"hero_wins",,200,250,"ICON","player_icon_tick1",,"TID_ACH_WINS_4_TITLE",,"ClusterBombDude",,"ClusterBombDudeWins3",,,,,,
"ClusterBombDudeWins5",,,,,,,"hero_wins",,300,500,"TITLE","TitleMasteryTick",,"TID_ACH_WINS_5_TITLE",,"ClusterBombDude",,"ClusterBombDudeWins4",,,,,,
"DomainWins1",,,,,,,"hero_wins",,20,20,"RANDOM_STARR_DROP",1,,"TID_ACH_WINS_1_TITLE","TID_ACH_WINS_DESC","Domain",,,,94,,,,
"DomainWins2",,,,,,,"hero_wins",,50,50,"RANDOM_STARR_DROP",1,,"TID_ACH_WINS_2_TITLE",,"Domain",,"DomainWins1",,,,,,
"DomainWins3",,,,,,,"hero_wins",,100,100,"EMOTE","emoji_trunk_facepalm",,"TID_ACH_WINS_3_TITLE",,"Domain",,"DomainWins2",,,,,,
"DomainWins4",,,,,,,"hero_wins",,200,250,"ICON","player_icon_trunk1",,"TID_ACH_WINS_4_TITLE",,"Domain",,"DomainWins3",,,,,,
"DomainWins5",,,,,,,"hero_wins",,300,500,"TITLE","TitleMasteryTrunk",,"TID_ACH_WINS_5_TITLE",,"Domain",,"DomainWins4",,,,,,
"TrunkAffectBrawlersWithAntsAtOnceShowdown","true",,,3,,,"trunk_affect_brawlers_with_ants_at_once",,1,100,,,,"TID_ACH_TRUNK_AFFECT_BRAWLERS_WITH_ANTS_AT_ONCE_TITLE_SHOWDOWN","TID_ACH_TRUNK_AFFECT_BRAWLERS_WITH_ANTS_AT_ONCE_DESC","Domain","Showdown",,"Showdown",94,"TrunkAffectBrawlersWithAntsAtOnceShowdown","TRUE",,
"TrunkAffectBrawlersWithAntsAtOnceDuoShowdown","true",,,3,,,"trunk_affect_brawlers_with_ants_at_once",,1,100,,,,"TID_ACH_TRUNK_AFFECT_BRAWLERS_WITH_ANTS_AT_ONCE_TITLE_SHOWDOWN","TID_ACH_TRUNK_AFFECT_BRAWLERS_WITH_ANTS_AT_ONCE_DESC","Domain","DuoShowdown",,"DuoShowdown",94,"TrunkAffectBrawlersWithAntsAtOnceShowdown","TRUE",,
"TrunkAffectBrawlersWithAntsAtOnceTrioShowdown","true",,,3,,,"trunk_affect_brawlers_with_ants_at_once",,1,100,,,,"TID_ACH_TRUNK_AFFECT_BRAWLERS_WITH_ANTS_AT_ONCE_TITLE_SHOWDOWN","TID_ACH_TRUNK_AFFECT_BRAWLERS_WITH_ANTS_AT_ONCE_DESC","Domain","TrioShowdown",,"TrioShowdown",94,"TrunkAffectBrawlersWithAntsAtOnceShowdown","TRUE",,
"TrunkAffectBrawlersWithAntsAtOnceKnockout","true",,,3,,,"trunk_affect_brawlers_with_ants_at_once",,1,100,,,,"TID_ACH_TRUNK_AFFECT_BRAWLERS_WITH_ANTS_AT_ONCE_TITLE","TID_ACH_TRUNK_AFFECT_BRAWLERS_WITH_ANTS_AT_ONCE_DESC","Domain","Knockout",,"Knockout",94,"TrunkAffectBrawlersWithAntsAtOnce","TRUE",,
"TrunkAffectBrawlersWithAntsAtOnceBounty","true",,,3,,,"trunk_affect_brawlers_with_ants_at_once",,1,100,,,,"TID_ACH_TRUNK_AFFECT_BRAWLERS_WITH_ANTS_AT_ONCE_TITLE","TID_ACH_TRUNK_AFFECT_BRAWLERS_WITH_ANTS_AT_ONCE_DESC","Domain","Bounty",,"Bounty",94,"TrunkAffectBrawlersWithAntsAtOnce","TRUE",,
"TrunkAffectBrawlersWithAntsAtOnceGemGrab","true",,,3,,,"trunk_affect_brawlers_with_ants_at_once",,1,100,,,,"TID_ACH_TRUNK_AFFECT_BRAWLERS_WITH_ANTS_AT_ONCE_TITLE","TID_ACH_TRUNK_AFFECT_BRAWLERS_WITH_ANTS_AT_ONCE_DESC","Domain","GemGrab",,"GemGrab",94,"TrunkAffectBrawlersWithAntsAtOnce","TRUE",,
"TrunkAffectBrawlersWithAntsAtOnceHeist","true",,,3,,,"trunk_affect_brawlers_with_ants_at_once",,1,100,,,,"TID_ACH_TRUNK_AFFECT_BRAWLERS_WITH_ANTS_AT_ONCE_TITLE","TID_ACH_TRUNK_AFFECT_BRAWLERS_WITH_ANTS_AT_ONCE_DESC","Domain","Heist",,"Heist",94,"TrunkAffectBrawlersWithAntsAtOnce","TRUE",,
"TrunkAffectBrawlersWithAntsAtOnceBrawlBall","true",,,3,,,"trunk_affect_brawlers_with_ants_at_once",,1,100,,,,"TID_ACH_TRUNK_AFFECT_BRAWLERS_WITH_ANTS_AT_ONCE_TITLE","TID_ACH_TRUNK_AFFECT_BRAWLERS_WITH_ANTS_AT_ONCE_DESC","Domain","BrawlBall",,"BrawlBall",94,"TrunkAffectBrawlersWithAntsAtOnce","TRUE",,
"PuppeteerWins1",,,,,,,"hero_wins",,20,20,"RANDOM_STARR_DROP",1,,"TID_ACH_WINS_1_TITLE","TID_ACH_WINS_DESC","Puppeteer",,,,95,,,,
"PuppeteerWins2",,,,,,,"hero_wins",,50,50,"RANDOM_STARR_DROP",1,,"TID_ACH_WINS_2_TITLE",,"Puppeteer",,"PuppeteerWins1",,,,,,
"PuppeteerWins3",,,,,,,"hero_wins",,100,100,"EMOTE","emoji_willow_facepalm",,"TID_ACH_WINS_3_TITLE",,"Puppeteer",,"PuppeteerWins2",,,,,,
"PuppeteerWins4",,,,,,,"hero_wins",,200,250,"ICON","player_icon_willow1",,"TID_ACH_WINS_4_TITLE",,"Puppeteer",,"PuppeteerWins3",,,,,,
"PuppeteerWins5",,,,,,,"hero_wins",,300,500,"TITLE","TitleMasteryWillow",,"TID_ACH_WINS_5_TITLE",,"Puppeteer",,"PuppeteerWins4",,,,,,
"ScoreInHockeyWithBounces","true",,,,,,"score_in_hockey_with_bounces",,1,100,,,,"TID_ACH_SCORE_IN_HOCKEY_WITH_BOUNCES_TITLE","TID_ACH_SCORE_IN_HOCKEY_WITH_BOUNCES_DESC",,"AirHockey",,"AirHockey",200,"ScoreInHockey3v3WithBounces","TRUE",,
"ScoreInHockey2v2WithBounces","true",,,,,,"score_in_hockey_with_bounces",,1,100,,,,"TID_ACH_SCORE_IN_HOCKEY_WITH_BOUNCES_TITLE","TID_ACH_SCORE_IN_HOCKEY_WITH_BOUNCES_DESC",,"AirHockey2v2",,"AirHockey2v2",200,"ScoreInHockey3v3WithBounces","TRUE",,
"ScoreInHockey5v5WithBounces","true",,,,,,"score_in_hockey_with_bounces",,1,100,,,,"TID_ACH_SCORE_IN_HOCKEY_WITH_BOUNCES_TITLE","TID_ACH_SCORE_IN_HOCKEY_WITH_BOUNCES_DESC",,"AirHockey5v5",,"AirHockey5v5",200,"ScoreInHockey3v3WithBounces","TRUE",,
"Score3pointerWithBrawlers","true",,,,,,"score_3pointer_with_brawlers",,20,100,,,,"TID_ACH_SCORE_3POINTER_WITH_BRAWLERS_TITLE","TID_ACH_SCORE_3POINTER_WITH_BRAWLERS_DESC",,"BasketBrawl",,"BasketBrawl",201,"Score3pointerWithBrawlers","TRUE",,
