"TID","TR"
"TID_SHOP_GOLDENBALL_SKINS","ALTIN SAVAŞ TOPU"
"TID_SKIN_INFO_CAMPAIGN_GOLDENBALL_TITLE","ALTIN SAVAŞ TOPU"
"TID_SHOP_ENCHANTED_SKINS","SİHİRLİ ORMAN"
"TID_SKIN_INFO_CAMPAIGN_ENCHANTED_TITLE","SİHİRLİ ORMAN"
"TID_LOGIN_CALENDAR_WELCOME_POPUP_WELCOME_BACK","TEKRAR HOŞ GELDİN"
"TID_RANDOM_REWARD_WAIT","Sonraki günlük ödüllere: <TIME>"
"TID_LOGIN_CALENDAR_WELCOME_POPUP_LEVEL_UP","YÜKSELTİLDİ!"
"TID_RANDOM_REWARD_TAP_1","Bas, bas, bas, bas, bas"
"TID_RANDOM_REWARD_TAP_2","Bas, bas, bas, bas"
"TID_RANDOM_REWARD_TAP_3","Bas, bas, bas"
"TID_RANDOM_REWARD_TAP_4","Bas, bas"
"TID_RANDOM_REWARD_TAP_5","Açmak için dokun!"
"TID_LOGIN_CALENDAR_RE_ENGAGEMENT_BLING_DESCRIPTION","MÜCEVHER KULLANARAK KOSTÜM, ROZET, SPREY VE PROFİL SİMGELERİ ALABİLİRSİN!"
"TID_LOGIN_CALENDAR_RE_ENGAGEMENT_FINAL_REWARD_MESSAGE","<NUM>. GÜNDE BOLCA MÜCEVHER VAR!"
"TID_WELCOME_BACK_MISSED_YOU","SEN YOKKEN..."
"TID_PAYLOAD_16","İç Taraflar"
"TID_PAYLOAD_17","Dertlere Derman"
"TID_PAYLOAD_18","Göl Kenarı"
"TID_PAYLOAD_19","Demir Çekirdek"
"TID_PAYLOAD_20","Yoğun Trafik"
"TID_PAYLOAD_21","Dönüş Yolu"
"TID_SKIN_INFO_CAMPAIGN_PHOENIX","ALEVLER"
"TID_LOGIN_CALENDAR_STAR_REWARD_FINAL_REWARD_MESSAGE","<NUM>. GÜNDE ÜCRETSİZ STARR ROZETİ"
"TID_WELCOME_BACK_NEW_BRAWLER","YENİ SAVAŞÇI"
"TID_RANDOM_REWARD_TOOLTIP","Savaşları kazandıkça Starr hediyeleri alırsın. Starr hediyelerinin enderlik seviyeleri yükselebilir. Enderlik seviyesi yüksek hediyeler daha iyi ödüller içerir!\n\nStarr hediyeleri <cDE9700><TIME></c> içinde yenilenir."
"TID_RANDOM_REWARDS_INFO_TITLE","STARR HEDİYELERİ İÇİN HER GÜN SAVAŞ KAZAN"
"TID_TUTORIAL_RECRUIT_ROAD_MOVED","Starr yoluna artık buradan ulaşabilirsin."
"TID_STAR_REWARD_UPGRADE_CHANCES","YÜKSELTME ŞANSI"
"TID_SHARK_MEG_SKIN","MEGALODON"
"TID_SHARK_MEG_ONELINER_SKIN_SHOP","MEGALODON"
"TID_BIG_BRAIN_CORDELIUS_SKIN","MANTAR SPOR CORDELIUS"
"TID_BIG_BRAIN_CORDELIUS_SKIN_SHOP","MANTAR SPOR\nCORDELIUS"
"TID_POISON_SPORE_CORDELIUS_SKIN","ZEHİRLİ CORDELIUS"
"TID_POISON_SPORE_CORDELIUS_SKIN_SHOP","ZEHİRLİ\nCORDELIUS"
"TID_HAUNTED_HOUSE_8BIT_SKIN","PERİLİ KÖŞK 8-BIT"
"TID_HAUNTED_HOUSE_8BIT_SHOP","PERİLİ KÖŞK\n8-BIT"
"TID_WOOD_SPIRIT_CHESTER_SKIN","ORMAN RUHU CHESTER"
"TID_WOOD_SPIRIT_CHESTER_SKIN_SHOP","ORMAN RUHU\nCHESTER"
"TID_STONE_TROLL_LOU_SKIN","TAŞ TROLÜ LOU"
"TID_STONE_TROLL_LOU_SKIN_SHOP","TAŞ TROLÜ\nLOU"
"TID_DARK_FAIRY_JANET_SKIN","KARA PERİ JANET"
"TID_DARK_FAIRY_JANET_SKIN_SHOP","KARA PERİ\nJANET"
"TID_CHEST_GRIFF_SKIN","BATIK SANDIK GRIFF"
"TID_CHEST_GRIFF_SKIN_SHOP","BATIK SANDIK\nGRIFF"
"TID_KRAKEN_SURGE_SKIN","KRAKEN SURGE"
"TID_KRAKEN_SURGE_SKIN_SHOP","KRAKEN\nSURGE"
"TID_PIRATE_BIBI_SKIN","LANETLİ KORSAN BIBI"
"TID_PIRATE_BIBI_SKIN_SHOP","LANETLİ KORSAN\nBIBI"
"TID_UNICORN_BONNIE_SKIN","TEK BOYNUZLU AT BONNIE"
"TID_UNICORN_BONNIE_SKIN_SHOP","TEK BOYNUZLU AT\nBONNIE"
"TID_FOOTBALL_BONNIE_SKIN","TOPÇU BONNIE"
"TID_FOOTBALL_BONNIE_SKIN_SHOP","TOPÇU BONNIE"
"TID_BRAWL_PASS_SEASON_18","SİHİRLİ ORMAN"
"TID_COME_BACK_NOTIFICATION_EXTRA_LARGE","Ücretsiz bir savaşçı seni bekliyor! Haydi savaşa!"
"TID_DRAGON_DOUG_SKIN","EJDER DOUG"
"TID_DRAGON_DOUG_SKIN_SHOP","EJDER DOUG"
"TID_WELCOME_BACK_NEW","YENİ!"
"TID_BOX_REIMBURSEMENT_TITLE","KUTU ÖDÜLLERİ ALINDI!"
"TID_INBOX_TROPHY_LEAGUE","Sen yokken kupa ligi sona erdi. Ödül olarak <NUM> mücevher kazandın."
"TID_INBOX_GEAR_REIMBURSEMENT","Sen yokken eşyalar değişti. Tüm eşyaların sıfırlandı. Altın kullanarak yeni eşyalar alabilirsin. Önceden topladığın tüm eşya jetonları ve parçalar <NUM> altına dönüştürüldü."
"TID_INBOX_BOX_REIMBURSEMENT","Artık savaş kutuları yok! Önceden kalan tüm kutuların otomatik olarak alındı."
"TID_INBOX_BLING_REIMBURSEMENT","Mücevher, görsel ürünler açmak için kullanabileceğin yeni kaynağımızdır. Tüm yıldız puanların otomatik olarak <NUM> mücevhere dönüştürüldü!"
"TID_PAYLOAD_501","Gürleyen Denizler Aşkına!"
"TID_PAYLOAD_502","Köpek Balıklarına Yem"
"TID_PAYLOAD_503","Davy Jones'un Dolabı"
"TID_PAYLOAD_504","Vay Canına!"
"TID_RANDOM_REWARDS_TITLE","STARR HEDİYELERİ"
"TID_BOSS_RACE_501","Ayrımlar"
"TID_BOSS_RACE_502","Dolambaçlı Yol"
"TID_BOSS_RACE_503","Ölüm Halkası"
"TID_BOSS_RACE_504","Zehirli Tarlalar"
"TID_RANDOM_REWARD_INFO_DESCRIPTION","Her Starr hediyesinde sürpriz bir ödül var!"
"TID_TITLE_MASTERY_DOUG","Sosis Ustası"
"TID_TITLE_MASTERY_CORDELIUS","Toksik"
"TID_SHOP_OFFER_TITLE_PHARAOTIS_PACK","Firavun Otis Rozet Paketi"
"TID_EMOTE_BUNDLE_CROW_PHOENIX_PACK","Anka Crow Rozet Paketi"
"TID_EMOTE_BUNDLE_EDGAR_MECHA_PACK","Edgar Meka Rozet Paketi"
"TID_COOKER","PEARL"
"TID_COOKER_SHORT_DESC","YÜKSEK HASAR"
"TID_COOKER_DESC","Pearl, tüm zorluklara karşın Belle ve Sam'in taş kalplerinde kendine yer bulmayı başardı. Sıcak yaklaşımı yardımcı olmuş olmalı. Hem kim çikolatalı kurabiyelere hayır diyebilir ki?"
"TID_COOKER_WEAPON","SICAK KURABİYE"
"TID_COOKER_WEAPON_DESC","Fırından yeni çıkmış, seri atılan sıcak kurabiyeler... Atıldıkça fırını soğutuyor ve isabet ettikleri düşmanlara hasar veriyorlar. Verdikleri hasar, fırının sıcaklığıyla doğru orantılı."
"TID_COOKER_ULTI","FIRIN PATLAMASI"
"TID_COOKER_ULTI_DESC","Fırındaki bütün ısıyı kullanan bir patlamayla yakındaki düşmanlara hasar verir. Fırın ne kadar sıcaksa hasar da o kadar yüksek olur."
"TID_SPEC_ABI_COOKER_1","ISI KORUMASI"
"TID_SPEC_ABI_COOKER_1_DESC","Süper saldırı, <c00cc00>%<VALUE1></c> daha az ısı kullanır."
"TID_SPEC_ABI_COOKER_2","ISI KALKANI"
"TID_SPEC_ABI_COOKER_2_DESC","Isı <c00cc00>%<VALUE1></c> ve üstü olduğunda alınan hasarı <c00cc00>%<VALUE2></c> azaltır."
"TID_ACCESSORY_COOKER_GADGET_1","FAZLA PİŞMİŞ"
"TID_ACCESSORY_COOKER_GADGET_1_DESC","Bir sonraki temel saldırıda yanmış kurabiyeler atar, bu kurabiyeler zaman içinde <c00cc00><VALUE1></c> ekstra hasar verir."
"TID_ACCESSORY_COOKER_GADGET_2","MİS GİBİ"
"TID_ACCESSORY_COOKER_GADGET_2_DESC","Bir sonraki temel saldırıda güzel pişmiş kurabiyeler atılır. Bu kurabiyeler düşmanları pas geçer ama takım arkadaşlarını zaman içinde <c00cc00><VALUE1></c> puan iyileştirir."
"TID_CONDUCTOR","CHUCK"
"TID_CONDUCTOR_SHORT_DESC","YÜKSEK HASAR"
"TID_CONDUCTOR_DESC","Bir zamanlar ünlü bir orkestra şefi olan Chuck, artık tren makinisti. Biletleri yok satan senfoniler yerine Hayalet İstasyonu'nun kakofonisini tercih ediyor. Belki de müzikte çığır açacak şeyi burada bulur!"
"TID_CONDUCTOR_WEAPON","BUHAR MAKİNESİ"
"TID_CONDUCTOR_WEAPON_DESC","Chuck, şapkasından bir buhar bulutu püskürterek düşmanlara hasar verir. Chuck düşmana ne kadar yakınsa o kadar fazla hasar verir."
"TID_CONDUCTOR_ULTI","ÇUF ÇUF!"
"TID_CONDUCTOR_ULTI_DESC","Görüş alanındaki en yakın tabelaya hızlıca ilerler ve yoluna çıkan düşmanlara hasar verir. Görünen bir tabela yoksa yere yeni bir tabela bırakır."
"TID_SPEC_ABI_CONDUCTOR_1","PİT STOP"
"TID_SPEC_ABI_CONDUCTOR_1_DESC","Maksimum tabela sayısını <c00cc00><VALUE1></c> artırır."
"TID_SPEC_ABI_CONDUCTOR_2","BİLETLER LÜTFEN!"
"TID_SPEC_ABI_CONDUCTOR_2_DESC","Süper özelliğini kullandığında çarptığı düşmanlardan <c00cc00><VALUE1></c> mermi çalar."
"TID_ACCESSORY_CONDUCTOR_GADGET_1","YÖN DEĞİŞİKLİĞİ"
"TID_ACCESSORY_CONDUCTOR_GADGET_1_DESC","Chuck, en yakın tabelayı kaldırır ve süper saldırısını doldurur."
"TID_ACCESSORY_CONDUCTOR_GADGET_2","HAYALET TREN"
"TID_ACCESSORY_CONDUCTOR_GADGET_2_DESC","Chuck, bir sonraki süper saldırısında duvarların içinden geçer!"
"TID_CONDUCTOR_OVERCHARGE","TAM YOL İLERİ!"
"TID_CONDUCTOR_OVERCHARGE_DESC","Chuck, bir sonraki ileri atılma saldırısında sonsuz menzile sahip olur ve arkasında hasar veren bulutlar bırakır!"
"TID_ACCESSORY_BLOCKED_MISSING_SIGN","Yakında tabela yok."
"TID_OVERCHARGE_EVENT_TITLE","HİPERŞARJ"
"TID_OVERCHARGE_EVENT_RANDOM","Rastgele:"
"TID_OVERCHARGE_EVENT_BRAWLERS","Savaşçılar!"
"TID_OVERCHARGE_EVENT_MAPS","Haritalar!"
"TID_OVERCHARGE_EVENT_MODIFIERS","Etkenler!"
"TID_OVERCHARGE_EVENT_OTHERSOURCES","DAHA FAZLA HİPERŞARJ İÇİN STARR HEDİYELERİ TOPLA VEYA DÜKKANA GÖZ AT"
"TID_OVERCHARGE_EVENT_COMPLETED","GÖREV TAMAMLANDI"
"TID_OVERCHARGE_EVENT_TEASER","YENİ RASTGELE HİPERŞARJLAR İÇİN:"
"TID_RANDOM_REWARDS_TITLE_OVERCHARGE","HİPERŞARJ"
"TID_OVERCHARGE_GACHA_DROP_LOCKED","Hiperşarj kullanmak için <BRAWLER> <POWER>. seviye olmalı."
"TID_OVERCHARGE_GACHA_DROP_READY","KULLANMAYA HAZIR!"
"TID_GACHA_OVERCHARGE_LEVEL_LIMIT","Hiperşarj kullanmak için <HERONAME> <cfcbc21><LEVEL>. seviye</c> olmalı."
"TID_NEW_EVENT_IN_SHORT","<TIME>"
"TID_QUEST_DESC_8","<AMOUNT> SAVAŞ KAZAN"
"TID_POWER_PROGRESS_MAX_LEVEL","MAKSİMUM <NUM>"
"TID_OVERCHARGE_STAT1_DESC","HIZ"
"TID_OVERCHARGE_STAT1_VALUE","+%<VALUE>"
"TID_OVERCHARGE_STAT2_DESC","HASAR"
"TID_OVERCHARGE_STAT2_VALUE","+%<VALUE>"
"TID_OVERCHARGE_STAT3_DESC","KALKAN"
"TID_OVERCHARGE_STAT3_VALUE","+%<VALUE>"
"TID_SHOTGUNGIRL_OVERCHARGE","ÇİFTE"
"TID_SHOTGUNGIRL_OVERCHARGE_DESC","Süper fişek <c00cc00>%<VALUE1></c> büyür."
"TID_GUNSLINGER_OVERCHARGE","ÇİFT SİLAH"
"TID_GUNSLINGER_OVERCHARGE_DESC","Mermi fırtınası <c00cc00>%<VALUE1></c> daha geniş bir alana etki eder."
"TID_CACTUS_OVERCHARGE","ÇİÇEK MEVSİMİ"
"TID_CACTUS_OVERCHARGE_DESC","Her yer kaktüs <c00cc00>%<VALUE1></c> daha geniş bir alana etki eder."
"TID_BULLDUDE_OVERCHARGE","ÇELİKTEN ÇENE"
"TID_BULLDUDE_OVERCHARGE_DESC","Buldozer, alınan hasarı <c00cc00>%<VALUE1></c> azaltır."
"TID_DRILLER_OVERCHARGE","SİSMİK OLAY"
"TID_DRILLER_OVERCHARGE_DESC","Delikli sürpriz, Jacky'nin etrafındaki düşmanları <c00cc00><VALUE1></c> saniyeliğine yavaşlatır."
"TID_COOKER_OVERCHARGE","PİROLİZ"
"TID_COOKER_OVERCHARGE_DESC","Fırın patlamasının etkilediği alan <c00cc00><VALUE1></c> saniye yanmaya devam eder."
"TID_HERO_INFO_LEVEL_SHORT","SEVİYE"
"TID_HERO_INFO_HEALTH_LABEL","SAĞLIK"
"TID_SHOP_OFFER_PURCHASE_ERROR_13_OVERCHARGE","Hiperşarj teklifine kalan süre: <TIME>"
"TID_SHOP_OFFER_PURCHASE_ERROR_13","Teklife kalan süre: <TIME>"
"TID_OVERCHARGE_INFO_SUPER","SÜPER"
"TID_SHOP_OFFER_TITLE_47","HİPERŞARJ"
"TID_SHOP_OFFER_TITLE_48","SAVAŞÇI YÜKSELTMESİ"
"TID_SHOP_OFFER_INFO_48","<BRAWLER>, <AMOUNT>. seviyeye yükseltilsin mi?"
"TID_GATCHA_SCREEN_STARR_DROP_DESC","HİPERŞARJ"
"TID_SHOP_OFFER_INFO_47","Rastgele Starr hediyesi. Savaşçın için hiperşarj içerebilir!"
"TID_OVERCHARGE_HOW_TO_GET","Hiperşarj alınabilecek yerler:"
"TID_OVERCHARGE_HOW_TO_GET_EVENTS","ETKİNLİKLER"
"TID_OVERCHARGE_HOW_TO_GET_SHOP","DÜKKAN"
"TID_EMOTE_BUNDLE_STU_UNIVERSITY_PACK","Sporcu Stu Rozet Paketi"
"TID_BRAWLER_MAX_LEVEL","MAKS SEVİYE!"
"TID_OVERCHARGE_INFO_TITLE","HİPERŞARJ NEDİR?"
"TID_OVERCHARGE_INFO_TXT1","Şarjı doldur, hiperşarja ulaş!"
"TID_OVERCHARGE_INFO_TXT2","Hiperşarj etkin olduğunda savaşçıların süper özellikleri ve diğer istatistikleri güçlenir."
"TID_STARR_DROP_RARITY_NAME_1","ENDER"
"TID_STARR_DROP_RARITY_NAME_2","SÜPER ENDER"
"TID_STARR_DROP_RARITY_NAME_3","DESTANSI"
"TID_STARR_DROP_RARITY_NAME_4","GİZEMLİ"
"TID_STARR_DROP_RARITY_NAME_5","EFSANEVİ"
"TID_SHOP_STARR_DROP_RARE","ENDER STARR HEDİYESİ"
"TID_SHOP_STARR_DROP_SUPER_RARE","SÜPER ENDER STARR HEDİYESİ"
"TID_SHOP_STARR_DROP_EPIC","DESTANSI STARR HEDİYESİ"
"TID_SHOP_STARR_DROP_MYTHIC","GİZEMLİ STARR HEDİYESİ"
"TID_SHOP_STARR_DROP_LEGENDARY","EFSANEVİ STARR HEDİYESİ"
"TID_SKIN_INFO_CAMPAIGN_UNIVERSITY","BRAWL AKADEMİSİ"
"TID_SKIN_INFO_CAMPAIGN_WASTELAND","ÇÖL"
"TID_DOUBLE_STARR_DROPS_X2","x2"
"TID_BRAWL_PASS_SEASON_19","ÇİFTLİĞE DÖNÜŞ"
"TID_SQUEAK_NERD_SKIN","İNEK SQUEAK"
"TID_SQUEAK_NERD_SKIN_SHOP","İNEK SQUEAK"
"TID_ROSA_CHEERLEADER_SKIN","AMİGO ROSA"
"TID_ROSA_CHEERLEADER_SKIN_SHOP","AMİGO\nROSA"
"TID_STU_JOCK_SKIN","SPORCU STU"
"TID_STU_JOCK_SKIN_SHOP","SPORCU STU"
"TID_WILLOW_SCORPION_SKIN","AKREP WILLOW"
"TID_WILLOW_SCORPION_SKIN_SHOP","AKREP\nWILLOW"
"TID_CORDELIUS_RAIDER_SKIN","AKINCI CORDELIUS"
"TID_CORDELIUS_RAIDER_SKIN_SHOP","AKINCI\nCORDELIUS"
"TID_MAISIE_MARAUDER_SKIN","YAĞMACI MAISIE"
"TID_MAISIE_MARAUDER_SKIN_SHOP","YAĞMACI\nMAISIE"
"TID_MANDY_HARVEST_FEST_SKIN","HANBOK MANDY"
"TID_MANDY_HARVEST_FEST_SKIN_SHOP","HANBOK MANDY"
"TID_JANET_MOON_FEST_SKIN","AY SAVAŞÇISI JANET"
"TID_JANET_MOON_FEST_SKIN_SHOP","AY SAVAŞÇISI\nJANET"
"TID_HANK_RODEO_SKIN","RODEO HANK"
"TID_HANK_RODEO_SKIN_SHOP","RODEO HANK"
"TID_EDGAR_MECHA_SKIN","MEKA EDGAR"
"TID_EDGAR_MECHA_SKIN_SHOP","MEKA EDGAR"
"TID_CHUCK_RARE_SKIN","KIZIL CHUCK"
"TID_CHUCK_RARE_SKIN_SHOP","KIZIL CHUCK"
"TID_PEARL_VINTAGE_SKIN","ANTİKA PEARL"
"TID_PEARL_VINTAGE_SKIN_SHOP","ANTİKA PEARL"
"TID_PEARL_SUBMARINE_SKIN","PERİSKOP PEARL"
"TID_PEARL_SUBMARINE_SKIN_SHOP","PERİSKOP PEARL"
"TID_KEY_BAR_INFO_DOUBLE_STARR_DROP_EVENT","İKİ KAT STARR HEDİYESİ ETKİNLİĞİ\nSavaşlardan kazanılan tüm Starr hediyeleri ikiye katlanıyor!"
"TID_DOUBLE_STARR_DROP_EVENT","İKİ KAT STARR HEDİYESİ ETKİNLİĞİ"
"TID_EMOJI_BEA_TEAM","IŞIK GÜCÜ"
"TID_EMOJI_STU_TEAM","FUT"
"TID_OVERCHARGE_SHOP_INFO","Özelliği doldurarak <BRAWLER> için <cF800FF>hiperşarjı</c> kullanabilirsin. Hiperşarj olan savaşçıların süper güçleri ve tüm özellikleri güçlenir.\n\n<cF800FF><OVERCHARGE> -</c>\n<cf5c249>SÜPER</c>: <SUPER>\n<c13AA13>HIZ</c>: +%<SPEED>\n<cF4321E>HASAR</c>: +%<DAMAGE>\n<c006EFF>KALKAN</c>: +%<SHIELD>\n\nHiperşarj, <LEVEL>. seviyeye ulaşan belirli savaşçılarda kullanılabilir."
"TID_HERO_INFO_OVERCHARGE_BLOCKED_OWNED","Bu hiperşarjı <cE05CFF><LEVEL>. seviyeye</c> ulaştıktan sonra kullanabilirsin."
"TID_OVERCHARGE_NOT_RELEASED","Yakında..."
"TID_OVERCHARGE_INFO_TXT3","Hiperşarjlar 11. seviyeye ulaşan belirli savaşçılar için satın alınabilir."
"TID_OVERCHARGE_BRAWLER_COLLECTION","HİPERŞARJ"
"TID_OVERCHAGE_SLOT_UNLOCK","HİPERŞARJ BÖLMESİNİ AÇ!"
"TID_TITLE_MASTERY_PEARL","Pişiririm!"
"TID_TITLE_MASTERY_CHUCK","Orkestra Şefi"
"TID_TRAIT_HEAT","Bu savaşçının verdiği hasar zaman içinde artar."
"TID_SKIN_INFO_CAMPAIGN_HARVESTFESTIVAL","BEREKETLİ HASAT"
"TID_BRAWLBALL_511","Atlama Taşları"
"TID_GEMGRAB_511","Son Durak"
"TID_DEATHMATCH_512","Katlı Pasta"
"TID_HERO_INFO_BUY_MISSING_COINS","Altın ve elmas karşılığı hemen satın almak ister misin?"
"TID_HERO_INFO_BUY_MISSING_COINS_GEMS_ONLY","<GEMS> elmas karşılığı hemen satın almak ister misin?"
"TID_OVERCHARGE_BUFFS_WHILE_HYPERCHARGED","Hiperşarj avantajları:"
"TID_OVERCHARGE_OFFERS_LOCKED_BY_SPRAYS","Hiperşarj tekliflerini görmek için <NUM> kupa ödülünü açmalısın!"
"TID_EMOTE_BUNDLE_BRONSON_CAESAR_PACK","Sezar Sam Rozet Paketi"
"TID_POPUP_GEM_CONFIRM_GADGET_MISSING_COINS","Bu aksesuarı altın ve elmas karşılığı satın almak istiyor musun?"
"TID_POPUP_GEM_CONFIRM_STAR_POWER_MISSING_COINS","Bu yıldız gücünü altın ve elmas karşılığı satın almak istiyor musun?"
"TID_POPUP_GEM_CONFIRM_GEAR_MISSING_COINS","Bu eşyayı altın ve elmas karşılığı satın almak istiyor musun?"
"TID_POPUP_GEM_CONFIRM_OVERCHARGE","Bu hiperşajı elmas karşılığı satın almak istiyor musun?"
"TID_POPUP_GEM_CONFIRM_OVERCHARGE_MISSING_COINS","Bu hiperşajı altın ve elmas karşılığı satın almak istiyor musun?"
"TID_HERO_INFO_POSTS","Tabelalar"
"TID_SKIN_FEATURE_TAKEDOWN","- Özel alaşağı"
"TID_CLAN_SHARE_REPLAY_ENTRY_TITLE","<NAME>, BİR <MODE> TEKRARI PAYLAŞTI"
"TID_CLAN_SHARE_REPLAY_ENTRY_WATCH","İZLE"
"TID_BATTLE_LOG_SHARE_REPLAY_PROMPT_TITLE","TEKRARI KULÜPLE PAYLAŞ"
"TID_BATTLE_LOG_SHARE_REPLAY_PROMPT_DESC","Bu tekrarı kulüp sohbetinde paylaşmak ister misin?"
"TID_BATTLE_LOG_SHARE_REPLAY_PROMPT_YES","EVET"
"TID_BATTLE_LOG_SHARE_REPLAY_PROMPT_NO","HAYIR"
"TID_BATTLE_LOG_SHARE_REPLAY_ONLY_IN_CLUB","Yalnızca şu anki kulübündeyken oynadığın maçların tekrarını paylaşabilirsin."
"TID_BATTLE_LOG_SHARE_REPLAY_ALREADY_SHARED","Bu savaş kulüp sohbetinde zaten paylaşıldı."
"TID_CLUB_MEMBERS_ONLINE_COUNT","<NUM>/<MAX>"
"TID_CLUB_PIGGY_EVENT_JOIN_CLUB","BİR KULÜBE KATIL"
"TID_CLUB_PIGGY_EVENT_WINS_TO_NEXT_DROP","<WINS> KULÜP ZAFERİ SONRA MEGA HEDİYE"
"TID_CLUB_PIGGY_EVENT_WINS_TO_NEXT_DROP_POPUP","<WINS> KULÜP ZAFERİ SONRA MEGA HEDİYE:"
"TID_CLUB_PIGGY_EVENT_XMAS_WINS_TO_NEXT_DROP","<WINS> KULÜP ZAFERİ SONRA HEDİYE"
"TID_CLUB_PIGGY_EVENT_XMAS_WINS_TO_NEXT_DROP_POPUP","<WINS> KULÜP ZAFERİ SONRA HEDİYE:"
"TID_CLUB_PIGGY_EVENT_TICKETS_LEFT","<NUM> BİLET KALDI"
"TID_CLUB_PIGGY_EVENT_MORE_TICKETS_IN","<TIME> içinde +<NUM> BİLET"
"TID_CLUB_PIGGY_BANK_EVENT_RANDOM","20'a kadar Starr hediyesi kazanabilirsin!"
"TID_CLUB_PIGGY_BANK_EVENT_TITLE","MEGA KUMBARA!"
"TID_CLUB_PIGGY_BANK_JOIN_A_CLUB_TO_PLAY","OYNAMAK İÇİN BİR KULÜBE KATIL!"
"TID_CLUB_PIGGY_BANK_EVENT_TIME","Açılmasına:"
"TID_CLUB_PIGGY_BANK_EVENT_TIME_2","<TIME>"
"TID_CLUB_PIGGY_BANK_NEXT_EVENT_TIME","Bir sonraki MEGA KUMBARAYA: <TIME>"
"TID_CLUB_PIGGY_LEVEL_COUNTER","<NUM>/<MAX>"
"TID_CLUB_XMAS_LEVEL_COUNTER","ALINAN HEDİYELER: <NUM>"
"TID_CLUB_XMAS_LEVEL_COUNTER_1","ALINAN HEDİYELER: <NUM>"
"TID_CLUB_XMAS_NEXT_EVENT_TIME","Başlamasına: <TIME>"
"TID_CLUB_INFO_TAB_XMAS_TREE","MEGA AĞAÇ"
"TID_CLUB_XMAS_EVENT_ENDED_TITLE","MEGA AĞAÇ\netkinliği bitti!"
"TID_CLUB_XMAS_EVENT_ENDED_SMASH_TITLE","HEDİYELERİ TOPLA!"
"TID_CLUB_EVENT_ENDED_SMASH_FALLBACK_TITLE","TOPLAMAK İÇİN DOKUN"
"TID_CLUB_XMAS_CONTRIBUTED_WINS","MEGA AĞACA yapılan zafer katkısı"
"TID_CLUB_XMAS_NOT_CONTRIBUTED","MEGA AĞACA zafer katkısı sağlanmadı:"
"TID_NOTIFICATION_CLUB_XMAS_EVENT_END","MEGA AĞAÇ etkinliği bitti. Kulübün için <WINS> zafer kazandın!"
"TID_CLUB_PIGGY_BANK_EVENT_BUTTON_PLAY","OYNA"
"TID_CLUB_PIGGY_BANK_EVENT_UNAVAILABLE_IN_FRIENDLY","Dostluk savaşlarında kullanılamaz."
"TID_CLUB_PIGGY_BANK_EVENT_NO_TICKETS","Tüm biletler kullanıldı!"
"TID_CLUB_PIGGY_BANK_BONUS_STARS","x<NUM>"
"TID_CLUB_PIGGY_BANK_PREVIOUS_EVENT","ÖNCEKİ ETKİNLİK"
"TID_CLUB_PIGGY_BANK_EVENT_ENDED_TITLE","MEGA KUMBARA\netkinliği bitti!"
"TID_CLUB_PIGGY_BANK_EVENT_ENDED_SMASH_TITLE","MEGA KUMBARAYI AÇ!"
"TID_CLUB_PIGGY_BANK_EVENT_ENDED_BONUS_LETS_GO","HAYDİ!"
"TID_CLUB_PIGGY_BANK_EVENT_ENDED_BONUS_TITLE","BONUS!"
"TID_CLUB_PIGGY_BANK_EVENT_ENDED_BONUS_CONTRIBUTOR","Katkı sırası: <POS>"
"TID_CLUB_PIGGY_WARNING_NOT_ENOUGH_TICKETS","Bilet yetersiz."
"TID_CLUB_PIGGY_TICKETS_PER_PLAY","<NUM><cA4B7E0>/MAÇ</c>"
"TID_CLUB_PIGGY_ONLINE_PLAYERS_HEADER","MEGA KUMBARA"
"TID_CLUB_PIGGY_BANK_EVENT_NAME","MEGA KUMBARA"
"TID_CLUB_XMAS_EVENT_NAME","MEGA AĞAÇ"
"TID_CLUB_PIGGY_MORE_TICKETS","MEGA KUMBARA için yeni biletler!"
"TID_CLUB_PIGGY_XMAS_MORE_TICKETS","MEGA AĞAÇ için yeni biletler!"
"TID_TEAM_AD_JOIN_FAIL_PLAYER_NOT_IN_CLUB_PIGGY_EVENT","Katılamadın. Bu takımın <EVENTNAME> etkinliğinde değilsin."
"TID_TEAM_REQUEST_INVITE_FAIL_PLAYER_NOT_IN_CLUB_PIGGY_EVENT","Davet edilemiyor. Bu oyuncu, seninle aynı <EVENTNAME> etkinliğinde değil."
"TID_TEAM_AD_JOIN_FAIL_NOT_ENOUGH_TICKETS_PLAYER","Takıma katılamadın. Oyuncunun <EVENTNAME> bileti yetersiz."
"TID_TEAM_AD_JOIN_FAIL_NOT_ENOUGH_TICKETS_YOU","Takıma katılamadın. <EVENTNAME> biletin yetersiz."
"TID_TEAM_REQUEST_INVITE_FAIL_NOT_ENOUGH_TICKETS_YOU","Davet edilemedi. <EVENTNAME> biletin yetersiz."
"TID_TEAM_REQUEST_INVITE_FAIL_NOT_ENOUGH_TICKETS_PLAYER","Davet edilemedi. Oyuncunun <EVENTNAME> bileti yetersiz."
"TID_STYLE_SHIPMENT_TITLE","STİL PAKETİ"
"TID_STYLE_SHIPMENT_LABEL","<NUMBER> MÜCEVHER"
"TID_CCTV_ENTRY_POPUP_YES","EVET"
"TID_CCTV_ENTRY_POPUP_NO","HAYIR"
"TID_FAME_TIER_METEOR1","GÖKTAŞI ŞÖHRETİ I"
