TID,CN
TID_EMOTE_RARITY_NAME_3,传奇
TID_EMOTE_RARITY_NAME_4,典藏
TID_ZONE_CAPTURED_OPPONENT,对方控制了一个热区！
TID_ZONE_CAPTURED_OPPONENT_GAME_OVER,对方控制了一个热区。\n对战结束！
TID_ZONE_CAPTURED,我方控制了一个热区！
TID_ZONE_CAPTURED_GAME_OVER,我方控制了一个热区。\n对战结束！
TID_BRAWL_PASS_NEW_SEASON,全新主题季！
TID_BRAWL_PASS_UNLOCK_PASS,获取乱斗金券，解锁超赞奖励
TID_BRAWL_PASS_GET_MORE_POINTS,收集更多奖章以解锁该奖励
TID_RANK_GET_MORE_TROPHIES,收集更多奖杯以解锁该奖励
TID_RANK_COLLECT_PREVIOUS_REWARD,请先收集之前的奖励
TID_BRAWL_PASS_GET_MORE_POINTS_TAIL,收集更多奖章以获得额外奖励
TID_BRAWL_PASS_SEASON,乱斗主题季：
TID_IAP_0520G,宝石多多
TID_EMOTE_BUNDLE_1,商人格尔表情包
TID_GOLDRUSH_47,神秘宝石
TID_GOLDRUSH_48,东方之珠
TID_GOLDRUSH_49,钻石原石
TID_GOLDRUSH_50,顺手牵羊
TID_GOLDRUSH_51,葱茏险境
TID_GOLDRUSH_52,珠宝地毯
TID_GOLDRUSH_53,奇妙巴扎
TID_QUESTS_NEXT_BATCH_IN,新任务解锁：<time>
TID_QUESTS_THIS_BATCH_IN,离开始还有：<time>
TID_QUESTS_BATCH_EXPIRES_IN,离结束还有：<time>
TID_QUESTS_DAILY_REFRESH_IN,离刷新还有：<time>
TID_BRAWL_PASS_SEASON_END_TITLE,离主题季结束还有
TID_QUESTS_DAILY,每日任务
TID_QUESTS_SEASON,主题季任务
TID_QUESTS_SPECIAL,特别活动任务
TID_QUESTS_CHRONOS,特别任务
TID_QUESTS_LVL,等级：<NUM>
TID_CONTEXT_MENU_INVITE_ONLINE,邀请上线
TID_CONTEXT_MENU_INVITE_TO_TEAM,邀请加入小队
TID_TENCENT_INVITE_TO_TEAM_TITLE,邀请加入小队
TID_TENCENT_INVITE_TO_TEAM,您要邀请<c<COLOR>><NAME></c>加入小队一起游戏吗？
TID_TENCENT_INVITE_FRIENDS,邀请好友
TID_TENCENT_INVITE_WECHAT_FRIENDS,邀请微信好友
TID_TENCENT_INVITE_QQ_FRIENDS,邀请QQ好友
TID_REGION_CHINA,中国
TID_QUALIFIED_TITLE_CHINA,线上资格赛已解锁！
TID_QUALIFIED_INFO_CHINA,您已成功完成全球锦标赛挑战，真棒！\n您可以前往<cFFE400><URL></c>，通过引导完成赛事报名，继续荒野乱斗全球锦标赛之旅！
TID_CHINA_REAL_NAME_REGULATION,实名注册
TID_CHINA_LOGIN_DESC,本公司积极履行《网络游戏行业防沉迷自律公约》抵制不良游戏，拒绝盗版游戏。注意自我保护，谨防受骗上当。适度游戏益脑，沉迷游戏伤身。合理安排时间，享受健康生活。根据国家新闻出版署《关于防止未成年人沉迷网络游戏的通知》、《关于进一步严格管理切实防止未成年人沉迷网络游戏的通知》，所有网络游戏用户均需使用有效身份信息完成账号实名注册后方可进入游戏，认证为未成年的玩家将受到防沉迷功能限制。沪网文【2018】8544-517号、新出网证（沪）字33号 著作权人：SUPERCELL OY 出版单位：上海游族信息技术有限公司 运营单位：上海游族信息技术有限公司 国新出审【2020】552号 出版物号：ISBN 978-7-498-07472-0
TID_POWER_LEVELER,瑟奇
TID_POWER_LEVELER_SHORT_DESC,火力手
TID_POWER_LEVELER_DESC,瑟奇是一位热爱派对的守护者，他的普通攻击是发射一个能量饮料泡泡，命中敌人后可一分为二。他的超级技能可最多3次强化自己的能力，而且能让自己的造型更酷炫！
TID_POWER_LEVELER_WEAPON,劲凉正义
TID_POWER_LEVELER_WEAPON_DESC,瑟奇发射一颗能量饮料泡泡，如果命中敌人还会一分为二。
TID_POWER_LEVELER_ULTI,派对绝技
TID_POWER_LEVELER_ULTI_DESC,每次使用超级技能，瑟奇都能强化自己的能力，最高可强化3个阶段。如果瑟奇被击倒，将失去所有强化。\n\n第1阶段：移动速度\n第2阶段：普通攻击射程\n第3阶段：普通攻击的分裂弹数量从2提升至6
TID_SPEC_ABI_POWER_LEVELER_1,正义爆裂
TID_SPEC_ABI_POWER_LEVELER_1_DESC,瑟奇的普通攻击在击中掩体时也会分裂。
TID_SPEC_ABI_POWER_LEVELER_2,冰镇美味
TID_SPEC_ABI_POWER_LEVELER_2_DESC,只要获得第1阶段强化，瑟奇在整场对战中都将保持这一阶段的强化效果。
TID_ACCESSORY_POWER_LEVELER_BLINK,能量泵
TID_ACCESSORY_POWER_LEVELER_BLINK_DESC,瑟奇超载自己的控制回路，将自己向前方传送一小段距离。
TID_FRIEND_INVITE_POST_SHARE_TITLE,让我们一起乱斗吧！
TID_YOOZOO_TERMS_CHECK_REQUIRED,为了保证您的个人隐私和隐私安全，\n还请详细阅读并同意用户手册和隐私协议
TID_POPUP_BRAWLTV_TEXT_CN,观看《荒野乱斗》顶尖玩家的对战
TID_PRO_LEAGUE_INFO_POPUP_RANK_INFO_CN,跻身排行榜前列\n可获得的额外奖励
TID_PRO_LEAGUE_POPUP_INFO_CN,在星徽竞技场中证明自己的实力！每天可参加3场星徽竞技场对战，在赛季排行榜上冲击更高排名。赛季结束后，您将根据自己的积分和在排行榜上的排名获得星光点数奖励。
TID_QUALIFIED_INFO_CN,您已成功完成全球锦标赛挑战，真棒！\n您可以前往<cFFE400><URL></c>，通过引导完成赛事报名，继续荒野乱斗全球锦标赛之旅！
TID_GAME_MODE_18,怪兽大暴走
TID_GAME_MODE_18_DESC,和两名队友组成正义小队，击败超级怪兽，拯救超级英雄城！只要还有队友存活，您就可以不断复活并重回战场。队伍全灭，或所有建筑被毁，战斗结束！\n\n怪兽大暴走的难度分为普通到疯狂多个等级。您每次成功击败超级怪兽后，挑战难度都会提升。
TID_TENCENT_TEAM_INVITED_FAILED_901203,已经达到发送邀请频率限制。
TID_TENCENT_TEAM_INVITED_FAILED_901204,接收用户已经达到邀请接收限制。
TID_TENCENT_TEAM_INVITED_FAILED_901205,每天最多给该用户发送1条邀请。
TID_EVENT_POPUP_GMV_LABEL_RAID_BOSS_TOWN_CRUSHER,三名玩家 对 超级怪兽
TID_BUILDINGS_LEFT,剩余建筑：<num>
TID_ONLINE_FRIENDS_POPUP_CODE_TITLE,组队战斗
TID_TEAM_INVITE_BUTTON_LABEL_SHORT,邀请组队
TID_CLAN_INTRO_INVITE_SHORT,邀请好友
TID_ALLIANCE_INVITE_TITLE,战队邀请
TID_RAID_TOWN_CRUSH_1,超级英雄城
TID_GUEST_LOGIN_IAP_BLOCKED_TITLE,警告
TID_GUEST_LOGIN_IAP_BLOCKED,根据防沉迷系统最新规则，未完成实名认证的游客账号无法进行付费。为了保证最佳游戏体验，我们建议您通过微信或QQ绑定账号以完成实名认证。如果您是通过游客账户登录，也可以在\q设置\q-\q社交\q中绑定微信或QQ。
TID_TENCENT_GUEST_LOGIN_WARNING_TITLE,确定使用游客账号登录？
TID_TENCENT_GUEST_LOGIN_WARNING,根据防沉迷系统最新规则，游客登录的用户无法进行实名认证，15天内只能累计游戏1小时。为了保证最佳游戏体验，我们建议您通过微信或QQ进入游戏以完成实名认证。如果您是通过游客账户登录，也可以在\q设置\q-\q社交\q中绑定微信或QQ。
TID_ACCESSORY_CROW_POISON_TRIGGER,减速催化剂
TID_ACCESSORY_CROW_POISON_TRIGGER_DESC,激活后，所有受到淬毒飞刃影响的敌人都将被减速<c00cc00><VALUE1></c>秒。
TID_ACCESSORY_ARTILLERY_BARRAGE,船长的罗盘
TID_ACCESSORY_ARTILLERY_BARRAGE_DESC,潘妮命令舰炮对自己目前所在的位置进行一轮炮击。
TID_ACCESSORY_SHELLY_FOCUS,陶土飞靶
TID_ACCESSORY_SHELLY_FOCUS_DESC,激活后，在接下来的<c00cc00><VALUE1></c>秒内，雪莉普通攻击的射程将会提升，弹丸也会集中在更窄的区域内。
TID_ACCESSORY_BO_MINE_TRIGGER,地雷起爆器
TID_ACCESSORY_BO_MINE_TRIGGER_DESC,激活随身妙具后，阿渤的地雷会在<c00cc00><VALUE1></c>秒后爆炸。延迟引爆期间，敌人无法探测到地雷位置。
TID_ACCESSORY_UNDERTAKER_RELOAD,多功能铲
TID_ACCESSORY_UNDERTAKER_RELOAD_DESC,在<c00cc00><VALUE1></c>秒内加快莫提斯的装弹速度。
TID_ACCESSORY_SNIPER_SEEKER,制导装置
TID_ACCESSORY_SNIPER_SEEKER_DESC,激活后，佩佩的下一次普通攻击会追踪敌人。
TID_ACCESSORY_LUCHADOR_METEOR,流星腰带
TID_ACCESSORY_LUCHADOR_METEOR_DESC,艾尔·普里莫召唤一颗小流星砸向最近的敌人，可造成<c00cc00><VALUE1></c>伤害并能摧毁掩体。
TID_ACCESSORY_BARKEEP_HEAL_POTION,草本精粹
TID_ACCESSORY_BARKEEP_HEAL_POTION_DESC,巴利朝每个附近的队友扔出一瓶治疗药水，为作用范围内的友军每秒恢复<c00cc00><VALUE1></c>生命值。
TID_ACCESSORY_TNT_STUN,震爆配件
TID_ACCESSORY_TNT_STUN_DESC,激活后，下一次普通攻击还能将敌人击晕<c00cc00><VALUE1></c>秒。
TID_ACCESSORY_MECHANIC_TURRET_BUFF,发条弹簧
TID_ACCESSORY_MECHANIC_TURRET_BUFF_DESC,在<c00cc00><VALUE1></c>秒内使炮台的攻击速度加倍。
TID_ACCESSORY_BLOCKED_MISSING_MINES,没有地雷时无法激活！
TID_BRAWLPASS_POPUP_UNLOCKED,乱斗金券已解锁！
TID_BRAWL_PASS_SEASON_1,怪兽盛夏
TID_EMOTE_EQUIP_NOT_OWNED,该表情可通过表情礼包开出！
TID_RAID_BOSS_TOWN_CRUSHER_INTRO_TEXT,击败超级怪兽！
TID_EMOTE_CATEGORY_1,栏位1
TID_EMOTE_CATEGORY_2,栏位2
TID_EMOTE_CATEGORY_3,栏位3
TID_EMOTE_CATEGORY_4,栏位1
TID_EMOTE_CATEGORY_5,栏位2
TID_EMOTE_CATEGORY_BRAWLER_PINS,<BRAWLER>表情
TID_EMOTE_CATEGORY_PLAYER_PINS,通用表情
TID_SPRAY_CATEGORY_BRAWLER,<BRAWLER>喷漆
TID_SPRAY_CATEGORY_SHARED,通用喷漆
TID_SPRAY_CATEGORY_1,栏位1
TID_SPRAY_CATEGORY_2,栏位1
TID_SPRAY_CATEGORY_3,栏位2
TID_SPRAY_CATEGORY_4,栏位3
TID_SPRAY_CATEGORY_5,栏位4
TID_SPRAY_EQUIP_NOT_OWNED,您尚未解锁该喷漆！
TID_SPRAY_BRAWLER_EQUIP_NOT_OWNED,在商店中获取该喷漆！
TID_SPRAY_SLOT_LOCKED,该喷漆栏位将在奖杯数达到<NUM>时解锁！
TID_EDIT_MUTE_EMOTES,在对战中屏蔽表情
TID_ACCESSORY_BLOCKED_INVISIBILITY_ALREADY_ACTIVE,已处于隐身状态！
TID_ACCESSORY_BLOCKED_SHIELD_ALREADY_ACTIVE,已激活护盾！
TID_ACCESSORY_BLOCKED_ALREADY_ACTIVE,已激活随身妙具！
TID_ACCESSORY_BLOCKED_ALREADY_MAX_LEVEL,已达最高阶段！
TID_SETTINGS_PLAYER_ID,玩家标签：<ID>
TID_NAME_COLOR_REQUIRES_BRAWL_PASS,获取乱斗金券，解锁持续整个主题季的专属流彩名称！
TID_RANK_COLLECT_PREVIOUS_REWARD_SPECIFIC,请先收集之前的奖励
TID_MEGA_BEETLE_BEA_SKIN,巨甲虫贝亚
TID_MEGA_BEETLE_BEA_SKIN_SHOP,巨甲虫贝亚
TID_STREETWEAR_MAX_SKIN,街头麦克斯
TID_STREETWEAR_MAX_SKIN_SHOP,街头麦克斯
TID_KING_CRAB_TICK_SKIN,帝王蟹迪克
TID_KING_CRAB_TICK_SKIN_SHOP,帝王蟹迪克
TID_ULTRA_DRILLER_JACKY_SKIN,电钻超人雅琪
TID_ULTRA_DRILLER_JACKY_SKIN_SHOP,电钻超人雅琪
TID_RETRO_NANI_SKIN,复古纳妮
TID_RETRO_NANI_SKIN_SHOP,复古纳妮
TID_MECHA_PALADIN_SURGE_SKIN,机甲圣骑瑟奇
TID_MECHA_PALADIN_SURGE_SKIN_SHOP,机甲圣骑瑟奇
TID_TRUE_SILVER_EMZ_SKIN,铂银艾魅
TID_TRUE_SILVER_EMZ_SKIN_SHOP,铂银艾魅
TID_TRUE_SILVER_EL_PRIMO_SKIN,铂银艾尔·普里莫
TID_TRUE_SILVER_EL_PRIMO_SKIN_SHOP,铂银\n艾尔·普里莫
TID_TRUE_SILVER_SHELLY_SKIN,铂银雪莉
TID_TRUE_SILVER_SHELLY_SKIN_SHOP,铂银雪莉
TID_TRUE_SILVER_PIPER_SKIN,铂银佩佩
TID_TRUE_SILVER_PIPER_SKIN_SHOP,铂银佩佩
TID_TRUE_SILVER_LEON_SKIN,铂银里昂
TID_TRUE_SILVER_LEON_SKIN_SHOP,铂银里昂
TID_TRUE_GOLD_EMZ_SKIN,辉金艾魅
TID_TRUE_GOLD_EMZ_SKIN_SHOP,辉金艾魅
TID_TRUE_GOLD_EL_PRIMO_SKIN,辉金艾尔·普里莫
TID_TRUE_GOLD_EL_PRIMO_SKIN_SHOP,辉金\n艾尔·普里莫
TID_TRUE_GOLD_SHELLY_SKIN,辉金雪莉
TID_TRUE_GOLD_SHELLY_SKIN_SHOP,辉金雪莉
TID_TRUE_GOLD_PIPER_SKIN,辉金佩佩
TID_TRUE_GOLD_PIPER_SKIN_SHOP,辉金佩佩
TID_TRUE_GOLD_LEON_SKIN,辉金里昂
TID_TRUE_GOLD_LEON_SKIN_SHOP,辉金里昂
TID_SUPER_RANGER_BROCK_SKIN,假面布洛克
TID_SUPER_RANGER_BROCK_SKIN_SHOP,假面布洛克
TID_SKIN_INFO_CAMPAIGN_13_NOT_AVAILABLE,铂银
TID_SKIN_INFO_CAMPAIGN_14_NOT_AVAILABLE,辉金
TID_BATTLE_ROYALE_45,宫迷穴洞
TID_BATTLE_ROYALE_46,皇室竞技场
TID_BATTLE_ROYALE_47,环形河畔
TID_BATTLE_ROYALE_48,四叶绽放
TID_BATTLE_ROYALE_49,暗影精灵
TID_BATTLE_ROYALE_50,残破蛋壳
TID_BATTLE_ROYALE_51,萤火意志
TID_BATTLE_ROYALE_52,凯旋峡谷
TID_BATTLE_ROYALE_53,青葱谷地
TID_GOLDRUSH_54,袖珍小镇
TID_GOLDRUSH_55,大举入侵
TID_GOLDRUSH_56,孤注一掷
TID_WANTED_29,一帆风顺
TID_WANTED_30,东躲西藏
TID_BANKHEIST_29,一目了然
TID_BANKHEIST_30,高耸云梯
TID_KING_OF_HILL_16,此路不通
TID_KING_OF_HILL_17,黄蜂巢穴
TID_KING_OF_HILL_18,环形防线
TID_KING_OF_HILL_19,湖光山色
TID_KING_OF_HILL_20,一分为二
TID_KING_OF_HILL_21,商业巨献
TID_KING_OF_HILL_22,开门营业
TID_KING_OF_HILL_23,平行游戏
TID_KING_OF_HILL_24,小径漫步
TID_KING_OF_HILL_25,三重区域
TID_KING_OF_HILL_26,刻度转盘
TID_KING_OF_HILL_27,垂直切分
TID_KING_OF_HILL_28,绝对控制
TID_EMOTE_EQUIP_NOT_OWNED_SPECIAL,典藏表情！该表情无法通过一般途径获得！
TID_EMOTE_EQUIP_NOT_OWNED_MASTERY,专精表情！此表情可通过该英雄的专精历程解锁。
TID_LOGIN_WITH_FACEBOOK,使用Facebook登录
TID_TERMS_OF_SERVICE_BUTTON_TENCENT,腾讯游戏许可及服务协议
TID_PRIVACY_POLICY_BUTTON_TENCENT,荒野乱斗隐私保护指引
TID_PARENTS_GUIDE_BUTTON_TENCENT,腾讯游戏儿童隐私保护指引
TID_TENCENT_LOGIN_AGREEMENTS,我已经仔细阅读并同意<TOS>、<PP>、\n<CHILDREN>和<THIRDPARTY>。
TID_THIRD_PARTY_SHARING_BUTTON_TENCENT,第三方信息共享清单
TID_TENCENT_THIRDPARTY_INFO,第三方信息共享清单
TID_TENCENT_LOGIN_TOS,腾讯游戏用户协议
TID_TENCENT_LOGIN_PP,荒野乱斗隐私保护指引
TID_TENCENT_LOGIN_CHILDREN,儿童隐私保护指引
TID_TENCENT_LOGIN_AGREEMENT_NOTE,尊敬的用户，您需要详细阅读并同意\n<TOS>、<PP>、\n<CHILDREN>和<THIRDPARTY>，\n才可进入游戏哦。
TID_KING_OF_HILL_29,能量奔涌
TID_QUESTS_GMV_NOT_AVAILABLE,该游戏模式目前不可用
TID_IAP_SOM_072001,夏日特惠
TID_IAP_SOM_072002,喜迎8月
TID_IAP_SOM_072003,喜迎9月
TID_IAP_SOM_072004,物超所值
TID_IAP_SOM_072005,物超所值
TID_IAP_SOM_072006,宝石多多
TID_IAP_SOM_072007,宝石多多
TID_IAP_SOM_072008,主题季礼包
TID_IAP_SOM_072009,金券助力
TID_IAP_SOM_072010,币须拥有
TID_BRAWL_PASS_INFO_EXTRA_CHINA,乱斗金券每个主题季只能购买一次
TID_VALUE_MULTIPLIER,<NUM>倍
TID_AMOUNT_MULTIPLIER,x<NUM>
TID_DEVICE_LINK_CODE_VALID_TIME,代码有效时间：
TID_CONFIRM_DEVICE_LINKING,确认关联
TID_CONFIRM_DEVICE_LINK_TEXT,您确定要删除当前游戏进度并替换为：
TID_DEVICE_LINK_ERROR_GAME_CENTER,未登录Game Center
TID_DEVICE_LINK_ERROR_GAME_CENTER_TEXT,如需进行设备关联，请登录Game Center后再尝试操作。
TID_DEVICE_LINK_ERROR_GAME_CENTER_ANDROID,未登录Google Play
TID_DEVICE_LINK_ERROR_GAME_CENTER_TEXT_ANDROID,请登录Google Play以进行设备关联。在设置界面点击\qGoogle Play 登录\q按钮。接着再试一次。
TID_DEVICE_LINK_ERROR_TIMEOUT,关联代码已失效
TID_DEVICE_LINK_ERROR_TIMEOUT_TEXT,关联代码已经失效。您必须在<time>内在新设备上输入代码。\n\n重新进入关联代码窗口即可获得新的关联代码。
TID_DEVICE_LINK_ERROR_TOO_MANY_DEVICES,关联设备太多
TID_DEVICE_LINK_ERROR_TOO_MANY_DEVICES_TEXT,您的游戏进度关联了10台设备，已达系统允许关联的设备数量上限。\n\n如要解除与某些设备的关联，请通过帮助与支持页面联系我们。
TID_DEVICE_LINK_ERROR_INVALID_LINK_CODE,关联代码无效
TID_DEVICE_LINK_ERROR_INVALID_LINK_CODE_TEXT,您输入的代码错误，或已经失效。请确保您输入的代码与原有设备上显示的完全相同。\n\n请点击后退箭头，重试一次。\n\n注意：一个代码只能使用一次，并且会在<time>后失效。退出并重新进入关联界面即可获得一个新的关联代码。
TID_DEVICE_LINK_ERROR_OLD_DEVICE_NOT_ACTIVE,原有设备没有打开
TID_DEVICE_LINK_ERROR_OLD_DEVICE_NOT_ACTIVE_TEXT,为了成功地关联您的设备，您需要打开原有设备的关联代码界面。
TID_DEVICE_LINKED_MAIL_ITEM,您的游戏进度已关联到新设备
TID_DEVICE_LINK_ERROR_NOT_ATTACHED_TITLE,未关联Game Center
TID_DEVICE_LINK_ERROR_NOT_ATTACHED,您的游戏进度尚未关联Game Center账号。请登录一个未关联任何其他《荒野乱斗》进度的Game Center账号，然后重启游戏。\n\n系统将询问您是否要将当前进度关联到该Game Center账号。请回答\q是\q。\n\n警告：关联游戏进度是永久性操作，并且今后无法更改。
TID_DEVICE_LINK_ERROR_NOT_ATTACHED_TITLE_ANDROID,未关联Google Play
TID_DEVICE_LINK_ERROR_NOT_ATTACHED_ANDROID,您的游戏进度尚未关联Google账号。请返回设置界面，并登录一个未关联任何其他《荒野乱斗》进度的Google账号。\n\n警告：关联游戏进度是永久性操作，并且今后无法更改。
TID_DEVICE_LINK_WRONG_ACCOUNT_TITLE,登录账号错误
TID_DEVICE_LINK_WRONG_ACCOUNT,当前游戏进度已与另一个Game Center账号关联，而非您目前登录的账号。\n\n请前往设备的设置界面，退出当前登录的Game Center账号，然后登录与本游戏进度关联的Game Center账号。\n\n然后尝试再次关联。
TID_DEVICE_LINK_WRONG_ACCOUNT_ANDROID,当前游戏进度已与另一个Google账号关联，而非您目前登录的账号。\n\n请前往设备的设置界面，退出当前登录的Google账号，然后登录与本游戏进度关联的Google账号。\n\n然后尝试再次关联。
TID_DEVICE_LINK_ERROR_ALREADY_BOUND_TO_ALL_PLATFORMS_TITLE,已关联
TID_DEVICE_LINK_ERROR_ALREADY_BOUND_TO_ALL_PLATFORMS,当前游戏进度已关联，只可关联一次。
TID_DEVICE_LINK_ERROR_CODE_CURRENT_VILLAGE_TOO_HIGH,无法覆盖游戏进度
TID_DEVICE_LINK_ERROR_CODE_CURRENT_VILLAGE_TOO_HIGH_TEXT,您当前的游戏进度已与您登录的账号永久关联。\n\n您的游戏进度已经达到<level>级或者进行过游戏内购，因此不能被覆盖。
TID_DEVICE_LINK_ERROR_CODE_SAME_PLATFORM,代码关联不可用
TID_DEVICE_LINK_ERROR_CODE_SAME_PLATFORM_TEXT,您无需使用关联代码即可在多台苹果设备上加载同一个游戏进度。\n\n要在另一台苹果设备上加载同一个游戏进度，请确保您当前的游戏进度已关联Game Center账号。然后，在另一台设备上登录关联的Game Center账号。\n\n通过您的Game Center账号即可自动同步您的游戏进度。
TID_DEVICE_LINK_ERROR_CODE_SAME_PLATFORM_TEXT_ANDROID,您无需使用关联代码即可在多台安卓设备上加载同一个游戏进度。\n\n要在另一台安卓设备上加载同一个游戏进度，请确保您当前的游戏进度已关联Google账号。然后，在另一台设备上登录关联的Google账号（您可以在游戏内设置界面找到Google Play登录按钮）。\n\n您的游戏进度将会自动同步。
TID_DEVICE_LINK_ERROR_CODE_SAME_PLATFORM_TEXT_KUNLUN,您无需使用关联代码即可在多台安卓设备上加载同一个游戏进度。\n\n要在其他安卓设备上加载同一个游戏进度，请从同一个安卓应用商店下载游戏，并使用同一个账号在这些设备上登录。\n\n您的游戏进度将会自动同步。
TID_DEVICE_LINK_SUCCESFULL_TITLE,关联成功！
TID_DEVICE_LINK_SUCCESFULL_NEW,您已成功将游戏进度关联到该设备。点击\q确定\q即可加载您的游戏进度，开始游戏。祝您玩得开心！
TID_DEVICE_LINK_SUCCESFULL_OLD_NO_DEVICE,您已成功将游戏进度关联到一台新添设备！
TID_DEVICE_LINK_SUCCESFULL_OLD,您已成功将您的游戏进度关联到下列设备：
TID_DEVICE_LINK_ERROR_CODE_ERROR_0_TITLE,发生错误 (100)
TID_DEVICE_LINK_ERROR_CODE_ERROR_0,出现问题，请重试！
TID_DEVICE_LINK_ERROR_CODE_ERROR_1_TITLE,发生错误 (101)
TID_DEVICE_LINK_ERROR_CODE_ERROR_1,出现问题，请重试！
TID_DEVICE_LINK_ERROR_CODE_ERROR_2_TITLE,发生错误 (102)
TID_DEVICE_LINK_ERROR_CODE_ERROR_2,出现问题，请重试！
TID_DEVICE_LINK_CONFIRMATION_PLAYER_DESC,<level>级
TID_DEVICE_LINK_ERROR_BOTH_HAVE_OPEN_ID,要在多台设备上加载同一个游戏进度，请确保您已在本台设备上登录微信或QQ账号。\n\n然后，请在另一台设备登录同一个微信或QQ账号。您的游戏进度将会自动同步。
TID_DEVICE_LINK_ERROR_BOTH_HAVE_OPEN_ID_KUNLUN,当前游戏进度已关联，只可关联一次。
TID_LINK_NEW_DEVICE_TITLE,关联设备
TID_LINK_NEW_DEVICE_TEXT,如果您想在两台设备上玩同一个游戏进度或者想将您的游戏进度转移到新设备，您可以在这里进行操作。
TID_LINK_NEW_DEVICE_TEXT2,如要开始，点击一项：
TID_LINK_NEW_DEVICE_GAME_CENTER_NOTE,注意：如果您只在苹果设备上玩游戏，并且您的游戏进度已关联Game Center账号，您不需要关联设备，只需要登录同一个Game Center账号即可自动加载。
TID_LINK_NEW_DEVICE_OLD_BUTTON,这是原有设备
TID_LINK_NEW_DEVICE_NEW_BUTTON,这是新添设备
TID_LINK_CODE_TITLE,关联代码
TID_LINK_CODE_TEXT,现在，请勿关闭这个界面。在另一台设备上，前往关联界面，点击\q这是新添设备\q按钮。
TID_LINK_CODE_TEXT2,在您的新添设备上输入这个代码：
TID_LINK_CODE_WARNING_TEXT,警告：切勿将此代码透露给任何人！此代码仅供本人使用。请注意此关联为永久关联。
TID_LINK_DEVICES_ENTER_CODE_TITLE,输入关联代码
TID_LINK_DEVICES_ENTER_CODE_TEXT,（如要获取关联代码：在原有设备上，前往关联设备操作界面，点击\q这是原有设备\q按钮。）
TID_LINK_DEVICES_ENTER_CODE_TEXT2,在这里输入关联代码：
TID_LINK_TARGET_IOS_BUTTON,我想关联iPhone、iPad或iPod
TID_LINK_TARGET_IOS_BUTTON_ANDROID,我想关联一台安卓设备
TID_LINK_TARGET_OTHER_BUTTON,我想关联另一种设备
TID_LINK_TARGET_DEVICE_TYPE,目标设备
TID_LINK_TARGET_DEVICE_TEXT,请选择您要关联的设备类型：
TID_LINK_SAME_PLATFORM_TITLE,与Game Center账号同步
TID_LINK_SAME_PLATFORM_TITLE_ANDROID,与Google账号同步
TID_LINK_SAME_PLATFORM_TITLE_KUNLUN,同步您的游戏进度
TID_LINK_SAME_PLATFORM,要在多台苹果设备上加载同一个游戏进度，请确保您已在本台设备上登录Game Center账号。\n\n然后，请在另一台苹果设备上登录同一个Game Center账号，您的游戏进度将会自动同步。
