"TID","EN"
"TID_NOTIFICATION_RANKED_SEASON_ENDING","The Ranked Season is ending soon. Keep on pushing!"
"TID_POWER_LEAGUE_SEASON","RANKED"
"TID_STARTING_SOON","Starting soon..."
"TID_RANKED_TEAM_SELECT_HINT_PICK","Pick your Brawler"
"TID_RANKED_TEAM_SELECT_HINT_BAN","Ban a Brawler"
"TID_RANKED_TEAM_SELECT_HINT_SP","Select your Star Power"
"TID_RANKED_TEAM_SELECT_HINT_SP_GADGET","Select your Star Power, Gadget and Gear!"
"TID_RANKED_TEAM_SELECT_HINT_GADGET","Select your Gadget"
"TID_RANKED_TEAM_SELECT_HINT_NO_SP_NO_GADGET","GET READY!"
"TID_MSG_RANKED_ABANDON_MATCH","You left a Ranked match before it ended. Repeated disconnects will result in a SUSPENSION from playing Ranked matches!"
"TID_RANKED_REWARDS_QUALIFY","YOU HAVE TO PLAY ONE MATCH TO QUALIFY FOR REWARDS"
"TID_FRIEND_STATUS_RANKED","Ranked"
"TID_CLAN_MEMBER_ONLINE_STATUS_15","<cff1e00>RANKED</c>"
"TID_TEAM_MEMBER_STATUS_15","<cff1e00>RANKED</c>"
"TID_TEAM_MEMBER_STATUS_NEW_15","RANKED"
"TID_RANKED_TEAM_SELECT_PICK_BAN_TURN","PICK AND BAN STARTS IN"
"TID_RANKED_TEAM_MODE_NOT_UNLOCKED","A player in the team has not unlocked this mode!"
"TID_BATTLE_LOG_REPLAY_INFO_REPLAYS_RANKED","Reach <RANK> Rank to unlock Ranked replays"
"TID_TEAM_ERROR_RANKED_NOT_UNLOCKED","RANKED not unlocked yet"
"TID_RANKED_COINFLIP_LEADER_HEADER","Team Leader"
"TID_ROUND_OVER","Round over"
"TID_GAME_OVER_KNOCKOUT_BLUE","Round lost!\nMatch over"
"TID_GAME_OVER_KNOCKOUT_RED","Round won!\nMatch over"
"TID_KNOCKOUT_BLUE","Round lost!"
"TID_KNOCKOUT_RED","Round won!"
"TID_GAME_MODE_20","KNOCKOUT"
"TID_GAME_MODE_20_DESC","Defeat the opposing team in a best of three Knockout round contest! Be careful: defeated Brawlers stay out for the rest of each round. After a while, poison clouds will seep in from the edges, so make sure to act quickly!\n\nThe first team to win two rounds wins the match."
"TID_KNOCKOUT_INTRO_TEXT","Defeat opposing Brawlers!"
"TID_INBOX_CAPTION_72_28","DONATION: PLAYER ICON"
"TID_RANKED_YOUR_TURN","YOUR TURN!"
"TID_RANKED_BAN_YOUR_TURN","YOUR BAN!"
"TID_RANKED_PICK_YOUR_TURN","YOUR PICK!"
"TID_KNOCKOUT_TIEBREAK_BAR","Tiebreak damage"
"TID_HOMESCREEN_INFO_RANKED_SOLO","Win Ranked Battles to reach higher Ranks and earn better rewards.\n\nCurrent SOLO RANK:\n<RANK>"
"TID_HOMESCREEN_INFO_RANKED_TEAM","Win Ranked Battles to reach higher Ranks and earn better rewards.\n\nCurrent TEAM RANK:\n<RANK>"
"TID_NAME_TECHNICAL_ERROR_TRY_AGAIN","Name check failed due to technical error - please try again later"
"TID_NOTIFICATION_KNOCKOUT","New KNOCKOUT map is available! Time to win new rewards!"
"TID_HERO_AND_SKIN_PREVIEW_BP_HERO","BRAWL PASS BRAWLER"
"TID_HERO_AND_SKIN_PREVIEW_BP_SKIN","BRAWL PASS SKIN"
"TID_HERO_AND_SKIN_PREVIEW_TR_HERO","TROPHY ROAD BRAWLER"
"TID_HERO_AND_SKIN_PREVIEW_PL_SKIN","RANKED EXCLUSIVE SKIN"
"TID_HERO_AND_SKIN_PREVIEW_CHALLENGE_SKIN","CHALLENGE VICTORY SKIN"
"TID_HERO_AND_SKIN_PREVIEW_EVENT_SKIN","EVENT SKIN"
"TID_MSG_RANKED_ABANDON_MATCH_BANNED","You have been temporarily suspended from playing RANKED due to leaving too many matches.\n\nRepeated offenses will incur longer suspensions and decrease your Rank score."
"TID_MSG_RANKED_ABANDON_MATCH_BANNED_ELO","You have been temporarily suspended from playing RANKED, and your Rank score has been decreased due to leaving too many matches.\n\nContinued offenses will incur longer suspensions and a larger decrease of your Rank score."
"TID_BRAWL_PASS_SEASON_5","THE GOLDARM GANG"
"TID_ARCHVILLAIN_BEA_SKIN","ARCHVILLAIN BEA"
"TID_ARCHVILLAIN_BEA_SKIN_SHOP","ARCHVILLAIN\nBEA"
"TID_NEKO_BEA_SKIN","NEKO BEA"
"TID_NEKO_BEA_SKIN_SHOP","NEKO\nBEA"
"TID_GOLD_NEKO_BEA_SKIN","GOLD NEKO BEA"
"TID_GOLD_NEKO_BEA_SKIN_SHOP","GOLD NEKO\nBEA"
"TID_LANTERN_SANDY_SKIN","LANTERN SANDY"
"TID_LANTERN_SANDY_SKIN_SHOP","LANTERN\nSANDY"
"TID_MARSHAL_RUFFS_SKIN","MARSHAL RUFFS"
"TID_MARSHAL_RUFFS_SKIN_SHOP","MARSHAL\nRUFFS"
"TID_BELLE_GOLDHAND_SKIN","BELLE GOLDHAND"
"TID_BELLE_GOLDHAND_SKIN_SHOP","BELLE\nGOLDHAND"
"TID_GUNSLINGER_COLT_SKIN","GUNSLINGER COLT"
"TID_GUNSLINGER_COLT_SKIN_SHOP","GUNSLINGER\nCOLT"
"TID_SALOON_8BIT_SKIN","SALOON 8-BIT"
"TID_SALOON_8BIT_SKIN_SHOP","SALOON\n8-BIT"
"TID_QUICK_DRAW_EDGAR_SKIN","QUICKDRAW EDGAR"
"TID_QUICK_DRAW_EDGAR_SKIN_SHOP","QUICKDRAW\nEDGAR"
"TID_MISFORTUNE_TARA_SKIN","MISFORTUNE TARA"
"TID_MISFORTUNE_TARA_SKIN_SHOP","MISFORTUNE\nTARA"
"TID_AMBER_DE_LA_VEGA_SKIN","AMBER DE LA VEGA"
"TID_AMBER_DE_LA_VEGA_SKIN_SHOP","AMBER\nDE LA VEGA"
"TID_DYI_SURGE_SKIN","DIY SURGE"
"TID_DYI_SURGE_SKIN_SHOP","DIY\nSURGE"
"TID_MAR2021MAPS_1","Serpent's Lake"
"TID_MAR2021MAPS_2","Desolation Peaks"
"TID_MAR2021MAPS_3","Littlegate"
"TID_MAR2021MAPS_4","Scornscar"
"TID_MAR2021MAPS_5","Farmbrook"
"TID_MAR2021MAPS_6","Old Town"
"TID_MAR2021MAPS_7","Snaketooth"
"TID_MAR2021MAPS_8","Crimewater"
"TID_MAR2021MAPS_9","Vicious Flats"
"TID_MAR2021MAPS_10","Belle's Rock"
"TID_MAR2021MAPS_11","Skullpass"
"TID_MAR2021MAPS_12","Clear City"
"TID_MAR2021MAPS_13","Highsprings"
"TID_MAR2021MAPS_14","Goldarm Gulch"
"TID_KNOCKOUT_01","Ends Meet"
"TID_KNOCKOUT_02","Middle Ground"
"TID_KNOCKOUT_03","Close Call"
"TID_KNOCKOUT_04","Zip Zap"
"TID_KNOCKOUT_05","Double Bluff"
"TID_KNOCKOUT_06","Snake Out"
"TID_KNOCKOUT_07","Split Difference"
"TID_TRUE_GOLD_NITA_SKIN","TRUE GOLD NITA"
"TID_TRUE_GOLD_NITA_SKIN_SHOP","TRUE GOLD\nNITA"
"TID_TRUE_GOLD_SPIKE","TRUE GOLD SPIKE"
"TID_TRUE_GOLD_SPIKE_SHOP","TRUE GOLD\nSPIKE"
"TID_TRUE_GOLD_GENE","TRUE GOLD GENE"
"TID_TRUE_GOLD_GENE_SHOP","TRUE GOLD\nGENE"
"TID_TRUE_SILVER_NITA_SKIN","TRUE SILVER NITA"
"TID_TRUE_SILVER_NITA_SKIN_SHOP","TRUE SILVER\nNITA"
"TID_TRUE_SILVER_SPIKE","TRUE SILVER SPIKE"
"TID_TRUE_SILVER_SPIKE_SHOP","TRUE SILVER\nSPIKE"
"TID_TRUE_SILVER_GENE","TRUE SILVER GENE"
"TID_TRUE_SILVER_GENE_SHOP","TRUE SILVER\nGENE"
"TID_CHALLENGE_TEASER_INFO_NOUNIQUE","Get ready for the <CHALLENGE>!\n\nWin <WIN> matches and claim your reward! Play with friends or use the \qLooking for Team\q feature to increase your odds.\n\nThe challenge will only be active for <DURATION> hours, so make it count!"
"TID_CC_POPUP_TITLE_ANNIVERSARY","ANNIVERSARY CHALLENGE"
"TID_CC_POPUP_QUALIFY_INFO_GENERIC_NOUNIQUE","Beat the challenge to win a FREE Mega Box!"
"TID_QUALIFIED_INFO_GENERIC_NOUNIQUE","Congrats, you won the <CHALLENGE>! You have unlocked a FREE Mega Box!"
"TID_INBOX_CAPTION_65","DONATION: SKIN PURCHASE OPTION"
"TID_ROPE_DUDE","BUZZ"
"TID_ROPE_DUDE_SHORT_DESC","ASSASSIN"
"TID_ROPE_DUDE_DESC","Buzz is a lifeguard at the Velocirapids water park and a real stickler for the rules. He clearly enjoys wielding the tiny bit of authority he has to the greatest degree possible."
"TID_ROPE_DUDE_WEAPON","BUZZ OFF"
"TID_ROPE_DUDE_WEAPON_DESC","Buzz blows on his lifeguard whistle, piercing nearby ears five times in an arc."
"TID_ROPE_DUDE_ULTI","TORPEDO THROW"
"TID_ROPE_DUDE_ULTI_DESC","Buzz throws out his torpedo buoy. If it hits an opponent or a wall, Buzz hauls himself over there, stunning nearby opponents where he lands. The stun time increases based on distance travelled."
"TID_SPEC_ABI_ROPE_DUDE_1","TOUGHER TORPEDO"
"TID_SPEC_ABI_ROPE_DUDE_1_DESC","The minimum duration of Buzz's Super stun is increased by <c00cc00><VALUE1></c> seconds."
"TID_SPEC_ABI_ROPE_DUDE_2","EYES SHARP"
"TID_SPEC_ABI_ROPE_DUDE_2_DESC","Buzz's Super charging area is increased by <c00cc00><VALUE1>%</c>."
"TID_ACCESSORY_ROPE_DUDE_WEAK_ULTI","RESERVE BUOY"
"TID_ACCESSORY_ROPE_DUDE_WEAK_ULTI_DESC","Instantly fills the Super meter, but the next Torpedo Throw doesn't stun opponents."
"TID_DONATION_FROM_SUPPORT","DONATION FROM BRAWL STARS SUPPORT"
"TID_ASSAULT_SHOTGUN","GRIFF"
"TID_ASSAULT_SHOTGUN_SHORT_DESC","CONTROLLER"
"TID_ASSAULT_SHOTGUN_DESC","Griff acts like a rich, successful entrepreneur, but his only business is the failing Starr Park Gift Shop. Oddly, he's never around when the bank calls."
"TID_ASSAULT_SHOTGUN_WEAPON","COIN TOSS"
"TID_ASSAULT_SHOTGUN_WEAPON_DESC","Angry Griff pelts opponents with coins. He throws three salvos that spread out in a cone."
"TID_ASSAULT_SHOTGUN_ULTI","CASHBACK"
"TID_ASSAULT_SHOTGUN_ULTI_DESC","Griff throws a bunch of sharp-edged banknotes in a wide cone. Too valuable to just give away, they return to him, and may cause paper cuts twice to the same target. Opponents further away take more damage."
"TID_SPEC_ABI_ASSAULT_SHOTGUN_1","KEEP THE CHANGE"
"TID_SPEC_ABI_ASSAULT_SHOTGUN_1_DESC","Furious Griff tosses coins faster, reducing the time for a full salvo by <c00cc00><VALUE1>%</c>."
"TID_SPEC_ABI_ASSAULT_SHOTGUN_2","BUSINESS RESILIENCE"
"TID_SPEC_ABI_ASSAULT_SHOTGUN_2_DESC","Every <c00cc00><VALUE2></c> seconds, Griff regains up to <c00cc00><VALUE1>%</c> of his missing health."
"TID_ACCESSORY_ASSAULT_SHOTGUN_BOMB","PIGGY BANK"
"TID_ACCESSORY_ASSAULT_SHOTGUN_BOMB_DESC","Griff drops a firecracker-filled piggy bank that explodes after a short delay, destroying obstacles and dealing <c00cc00><VALUE1></c> damage to opponents within range."
"TID_KNIGHT","ASH"
"TID_KNIGHT_SHORT_DESC","TANK"
"TID_KNIGHT_DESC","Ash has the thankless job of keeping the park clean. He's climbed into a trash can to protect himself from broken glass and rat bites. It makes him grumpy!"
"TID_KNIGHT_WEAPON","CLEAN-UP"
"TID_KNIGHT_WEAPON_DESC","Ash angrily smashes down with his broom. Get out of the way or you might bite the dust!"
"TID_KNIGHT_ULTI","LITTLE HELPERS"
"TID_KNIGHT_ULTI_DESC","Robotic rats for cleaning up? That's right, they explode on contact, dealing damage to opponents and greatly increasing Ash's Rage level."
"TID_SPEC_ABI_KNIGHT_1","FIRST BASH"
"TID_SPEC_ABI_KNIGHT_1_DESC","When hitting an opponent with his attack charges full, Ash gets even more angry. His Rage goes up by <c00cc00><VALUE1>%</c>."
"TID_SPEC_ABI_KNIGHT_2","MAD AS HECK"
"TID_SPEC_ABI_KNIGHT_2_DESC","Ash progressively gains up to <c00cc00><VALUE1>%</c> faster reload speed, equal to how enraged he's become."
"TID_ACCESSORY_KNIGHT_HEAL","CHILL PILL"
"TID_ACCESSORY_KNIGHT_HEAL_DESC","Though furious, Ash has to collect himself. A full Rage meter will recover <c00cc00><VALUE1></c> health when this gadget is popped - less Rage, less recovery."
"TID_KNIGHT_OVERCHARGE","RAT KING"
"TID_KNIGHT_OVERCHARGE_DESC","Little Helper spawns <c00cc00><VALUE1></c> more rats!"
"TID_MECHA_DUDE","MEG"
"TID_MECHA_DUDE_SHORT_DESC","TANK"
"TID_MECHA_DUDE_DESC","Content to work behind the scenes with her trusty mecha suit, Meg takes care of real problems, while Max and Surge are out entertaining the crowds."
"TID_MECHA_DUDE_WEAPON","TARGET ACQUIRED"
"TID_MECHA_DUDE_WEAPON_DESC","Meg fires a short burst from her blaster that pokes at her enemies' patience."
"TID_MECHA_DUDE_ULTI","MEGA MACHINA"
"TID_MECHA_DUDE_ULTI_DESC","Meg jumps into her Mecha suit for some colossal carnage!"
"TID_MECHA_DUDE_BIG_WEAPON","CROWD CONTROL"
"TID_MECHA_DUDE_BIG_WEAPON_DESC","A strong barrage of bullets that leaves nothing to chance. It's the quickest way to make crowds disperse!"
"TID_MECHA_DUDE_BIG_ULTI","FEEL THE STEEL"
"TID_MECHA_DUDE_BIG_ULTI_DESC","The Mecha swings a formidable forearm that enemies will see and feel."
"TID_SPEC_ABI_MECHA_DUDE_1","FORCE FIELD"
"TID_SPEC_ABI_MECHA_DUDE_1_DESC","Meg is protected by a <c00cc00><VALUE1>%</c> shield for <c00cc00><VALUE2></c> seconds when her Mecha is destroyed."
"TID_SPEC_ABI_MECHA_DUDE_2","HEAVY METAL"
"TID_SPEC_ABI_MECHA_DUDE_2_DESC","Upon expiring, the Mecha suit explodes, dealing <c00cc00><VALUE1></c> damage to nearby opponents and pushing them away."
"TID_ACCESSORY_MECHA_DUDE_HEAL","JOLTING VOLTS"
"TID_ACCESSORY_MECHA_DUDE_HEAL_DESC","Heal the Mecha by <c00cc00><VALUE1></c> health per second for <c00cc00><VALUE2></c> seconds."
"TID_MECHA_DUDE_OVERCHARGE","TUNGSTEN TOUGHNESS"
"TID_MECHA_DUDE_OVERCHARGE_DESC","Meg's Mecha has an increased swipe range when activating its Super. While out of the Mecha, Meg pops a defensive shield for protection."
"TID_FLAMENGO_MIKE_SKIN","FLAMENGO MIKE"
"TID_LDU_QUITO_MIKE_SKIN","LDU QUITO MIKE"
"TID_CHIVAS_MIKE_SKIN","CHIVAS MIKE"
"TID_UNIVERSITARIO_PRIMO_SKIN","EL PRIMO UNIVERSITARIO"
"TID_NACIONAL_PRIMO_SKIN","EL PRIMO CLUB NACIONAL"
"TID_CORINTHIANS_PRIMO_SKIN","EL PRIMO CORINTHIANS"
"TID_BOCA_SHELLY_SKIN","BOCA JUNIORS SHELLY"
"TID_AMERICA_SHELLY_SKIN","AMERICA SHELLY"
"TID_UDC_SHELLY_SKIN","U DE CHILE SHELLY"
"TID_RIVER_PLATE_COLT_SKIN","RIVER PLATE COLT"
"TID_CERRO_PORTENO_COLT_SKIN","CERRO PORTEÑO COLT"
"TID_ATL_NACIONAL_COLT_SKIN","ATL. NACIONAL COLT"
"TID_FLAMENGO_MIKE_SKIN_SHOP","FLAMENGO\nMIKE"
"TID_LDU_QUITO_MIKE_SKIN_SHOP","LDU QUITO\nMIKE"
"TID_CHIVAS_MIKE_SKIN_SHOP","CHIVAS\nMIKE"
"TID_UNIVERSITARIO_PRIMO_SKIN_SHOP","EL PRIMO\nUNIVERSITARIO"
"TID_NACIONAL_PRIMO_SKIN_SHOP","EL PRIMO\nCLUB NACIONAL"
"TID_CORINTHIANS_PRIMO_SKIN_SHOP","EL PRIMO\nCORINTHIANS"
"TID_BOCA_SHELLY_SKIN_SHOP","BOCA JUNIORS\nSHELLY"
"TID_AMERICA_SHELLY_SKIN_SHOP","AMERICA\nSHELLY"
"TID_UDC_SHELLY_SKIN_SHOP","U DE CHILE\nSHELLY"
"TID_RIVER_PLATE_COLT_SKIN_SHOP","RIVER PLATE\nCOLT"
"TID_CERRO_PORTENO_COLT_SKIN_SHOP","CERRO PORTEÑO\nCOLT"
"TID_ATL_NACIONAL_COLT_SKIN_SHOP","ATL. NACIONAL\nCOLT"
"TID_CLUB_AMERICA_COLT_SKIN","CLUB AMERICA COLT"
"TID_CLUB_AMERICA_COLT_SKIN_SHOP","CLUB AMERICA\nCOLT"
"TID_SKIN_INFO_CAMPAIGN_LAML","LATIN AMERICA MASTER LEAGUE"
"TID_GAME_MODE_21","CARRY THE GIFT"
"TID_GAME_MODE_21_DESC","Hold the present to collect points! First team to reach 100% wins the match."
"TID_HOLD_THE_BALL_INTRO_TEXT","Hold the present to collect points!"
"TID_GAME_MODE_22","BASKET BRAWL"
"TID_GAME_MODE_22_DESC","Throw the ball into the opposing team's basket. You score two points from up close, and three points from behind the line. The match ends when one team has 5 points, or the time runs out."
"TID_BASKET_BRAWL_INTRO_TEXT","Shoot some hoops!"
"TID_GAME_MODE_23","VOLLEY BRAWL"
"TID_GAME_MODE_23_DESC","Score points by making the ball land on the opponent's side of the field. First team to 2 points wins! The longer the ball stays in play, the faster it will fly!"
"TID_VOLLEY_BRAWL_INTRO_TEXT","Land the ball on the opponent's side!"
"TID_AVOID_POISON_PRC","请寻找安全去！"
"TID_EVENT_POPUP_GAME_MODE_6_SOLO_DUO_PRC","独自作战"
"TID_SHOWDOWN_END_PRC","决赛圈！"
"TID_MATCHMAKE_FAILED_22","The selected Skin is not available at the moment"
"TID_MATCHMAKE_FAILED_23","The selected Brawler is not available at the moment"
"TID_LEAVE_BATTLE_DESC","You are in the top 3 to win!\nContinue for final champion?"
"TID_LEAVE_BATTLE_DESC_TEAMS","You are in the top 2 to win!\nContinue for final champion?"
"TID_LEAVE_BATTLE_DESC_WAIT_TEAM_EXIT","Exit voted.\nWaiting team response for (<SECONDS>s)"
"TID_LEAVE_BATTLE_BUTTON_EXIT","EXIT"
"TID_LEAVE_BATTLE_BUTTON_CONTINUE","CONTINUE (<SECONDS>s)"
"TID_CHINA_LOGIN_AA_POPUP_DESC","1）本游戏是一款多人实时对战类游戏，适用于年满12周岁及以上的用户，\n建议未成年人在家长监护下使用游戏产品。\n\n2）游戏无明显背景，需要玩家操作各种英雄与队友配合取得胜利，\n游戏有丰富多样的玩法，包含角色养成、竞技等，需要投入一定的时间和精力。\n游戏中存在基于文字的陌生人社交系统，且社交系统的管理遵循相关法律法规。\n\n3）本游戏中有用户实名认证系统，认证为未成年人的用户将接受以下管理：\n游戏中部分玩法和道具需要付费。未满8周岁的用户不能付费；8周岁以上未满16周岁的未成年人用户，单次充值金额不得超过50元人民币，每月充值金额累计不得超过200元人民币；16周岁以上的未成年人用户，单次充值金额不得超过100元人民币，每月充值金额累计不得超过400元人民币。未成年人用户每日22点到次日8点不得使用，法定节假日每天不得使用超过3小时，其他时间每天不得使用超过1.5小时。\n\n4）游戏以竞技为主题，画面精美，玩法多样，能够带给玩家轻松愉悦的游戏氛围，\n游戏中的排位赛有助于调动玩家的积极情绪，在比赛中获胜能够提升玩家的自信心。\n游戏提供了丰富的社交系统，包括战队、好友等，玩家之间可以互相交流，互相配合，\n共同完成游戏任务，有助于促进玩家的社会交流，维持良好的社群关系。"
"TID_CHINA_LOGIN_AA_POPUP_TITLE","提示说明"
"TID_LAML_FOOTBALL_SKINS_INFO","<NUM> Soccer Team Skins"
"TID_SKIN_GROUP_PRICE_FOR_EACH","<NUM> EACH"
"TID_SKIN_GROUP_PRICE_STARTING_FROM","STARTING FROM"
"TID_SKIN_INFO_CAMPAIGN_LAML_TITLE","LATIN AMERICA MASTER LEAGUE SKINS"
"TID_SKIN_GROUP_POPUP_ALREADY_BOUGHT","You already own this Skin"
"TID_SKIN_GROUP_POPUP_BRAWLER_LOCKED","Unlock Brawler to buy this Skin"
"TID_TEAM_GOAL","Blue team scored!"
"TID_OPPONENT_GOAL","Red team scored!"
"TID_TEAM_GOAL_MATCH_OVER","Blue team scored!\nMatch over"
"TID_OPPONENT_GOAL_MATCH_OVER","Red team scored!\nMatch over"
"TID_HOOP_GOAL","<name>\nscored <points> points!"
"TID_HOOP_GOAL_MATCH_OVER","<name>\nscored <points> points!\n\nMatch over"
"TID_SKIN_INFO_CAMPAIGN_PUNK_TITLE","THE BAD RANDOMS"
"TID_PUNK_SKINS_INFO","Punk Band Skin Set"
"TID_CC_POPUP_TITLE_CHALLENGE","SPECIAL CHALLENGE"
"TID_TRUE_GOLD_COLT_SKIN","TRUE GOLD COLT"
"TID_TRUE_GOLD_COLT_SKIN_SHOP","TRUE GOLD\nCOLT"
"TID_TRUE_GOLD_MRP_SKIN","TRUE GOLD MR. P"
"TID_TRUE_GOLD_MRP_SKIN_SHOP","TRUE GOLD\nMR. P"
"TID_TRUE_SILVER_COLT_SKIN","TRUE SILVER COLT"
"TID_TRUE_SILVER_COLT_SKIN_SHOP","TRUE SILVER\nCOLT"
"TID_TRUE_SILVER_MRP_SKIN","TRUE SILVER MR. P"
"TID_TRUE_SILVER_MRP_SKIN_SHOP","TRUE SILVER\nMR. P"
"TID_PUNK_STU_SKIN","WICKED STU"
"TID_PUNK_STU_SKIN_SHOP","WICKED\nSTU"
"TID_PUNK_POCO_SKIN","TRASH POCO"
"TID_PUNK_POCO_SKIN_SHOP","TRASH\nPOCO"
"TID_PUNK_BUZZ_SKIN","BORN BAD BUZZ"
"TID_PUNK_BUZZ_SKIN_SHOP","BORN BAD\nBUZZ"
"TID_PUNK_BIBI_SKIN","VICIOUS BIBI"
"TID_PUNK_BIBI_SKIN_SHOP","VICIOUS\nBIBI"
"TID_HERMES_MAX_SKIN","HERMES MAX"
"TID_HERMES_MAX_SKIN_SHOP","HERMES\nMAX"
"TID_MB_DARRYL_SKIN","MEGA BOX DARRYL"
"TID_MB_DARRYL_SKIN_SHOP","MEGA BOX\nDARRYL"
"TID_BURGER_LOU_SKIN","BURGER LOU"
"TID_BURGER_LOU_SKIN_SHOP","BURGER\nLOU"
"TID_SURFER_CARL_SKIN","SURFER CARL"
"TID_SURFER_CARL_SKIN_SHOP","SURFER\nCARL"
"TID_COCO_ROSA_SKIN","COCO ROSA"
"TID_COCO_ROSA_SKIN_SHOP","COCO\nROSA"
"TID_JETSKI_JACKY_SKIN","JET SKI JACKY"
"TID_JETSKI_JACKY_SKIN_SHOP","JET SKI\nJACKY"
"TID_DINO_LEON_SKIN","DINO LEON"
"TID_DINO_LEON_SKIN_SHOP","DINO\nLEON"
"TID_WHALEWATCH_NITA_SKIN","WHALE WATCH NITA"
"TID_WHALEWATCH_NITA_SKIN_SHOP","WHALE WATCH\nNITA"
"TID_BEACHTIME_MORTIS_SKIN","BEACH TIME MORTIS"
"TID_BEACHTIME_MORTIS_SKIN_SHOP","BEACH TIME\nMORTIS"
"TID_SD_JUNE21_1","Dark Fantasies"
"TID_SD_JUNE21_2","Grand Arches"
"TID_SD_JUNE21_3","Risky Cliffs"
"TID_SD_JUNE21_4","Ignition"
"TID_SD_JUNE21_5","Mystic Touch"
"TID_SD_JUNE21_6","Trap Map"
"TID_SD_JUNE21_7","Poisoned Tree"
"TID_GG_JUNE21_1","Stardust Storm"
"TID_GG_JUNE21_2","Cotton Candy Dreams"
"TID_GG_JUNE21_3","Twisted Torpedo"
"TID_GG_JUNE21_4","Gem Bash"
"TID_GG_JUNE21_5","Molasses"
"TID_GG_JUNE21_6","Waterslide"
"TID_BB_JUNE21_1","Side Strike"
"TID_BB_JUNE21_2","Wavedash"
"TID_BB_JUNE21_3","Retina"
"TID_BB_JUNE21_4","Turtle Shell"
"TID_BB_JUNE21_5","Sticky Notes"
"TID_BB_JUNE21_6","Striker's Dream"
"TID_BB_JUNE21_7","Last Second Save"
"TID_HEIST_JUNE21_1","Cover Crowd"
"TID_HEIST_JUNE21_2","Bandit Hook"
"TID_HEIST_JUNE21_3","Spring Onions"
"TID_HEIST_JUNE21_4","Stay Healthy"
"TID_HZ_JUNE21_1","Time Warp"
"TID_HZ_JUNE21_2","Iron Cables"
"TID_HZ_JUNE21_3","Sabotage Strip"
"TID_HZ_JUNE21_4","Face Off"
"TID_BOUNTY_JUNE21_1","Storm Attack"
"TID_BOUNTY_JUNE21_2","Flanking Maneuver"
"TID_SIEGE_JUNE21_1","Power Washer"
"TID_SIEGE_JUNE21_2","Rust Belt"
"TID_VOLLEY_01","Tiger Leap"
"TID_VOLLEY_02","Block Party"
"TID_VOLLEY_03","Power Alley"
"TID_VOLLEY_04","Strong Side"
"TID_VOLLEY_05","Pancake"
"TID_VOLLEY_06","Jungle Ball"
"TID_VOLLEY_07","Floater"
"TID_BASKET_01","Ball Hog"
"TID_BASKET_02","Reversal"
"TID_BASKET_03","Pocket Pass"
"TID_BASKET_04","Turnover"
"TID_BASKET_05","Alley Oop"
"TID_BASKET_06","Slam Dunk"
"TID_BASKET_07","Triple-Double"
"TID_HOLDTROPHY_01","Mantelpiece"
"TID_HOLDTROPHY_02","Intercept"
"TID_HOLDTROPHY_03","Diamond Deal"
"TID_HOLDTROPHY_04","Winner's Circle"
"TID_HOLDTROPHY_05","Cornered"
"TID_HOLDTROPHY_06","Hot Pursuit"
"TID_HOLDTROPHY_07","Medal Madness"
"TID_HOLDTROPHY_08","Prized Possession"
"TID_HOLDTROPHY_09","Elevator Pitch"
"TID_HOLDTROPHY_10","In The Mix"
"TID_HOLDTROPHY_11","Racing Trophy"
"TID_TROPHYTHIEVES_01","Maze Creep"
"TID_TROPHYTHIEVES_02","Walk In Walk Out"
"TID_TROPHYTHIEVES_03","Zip Line"
"TID_TROPHYTHIEVES_04","Daylight Robbery"
"TID_TROPHYTHIEVES_05","Trophy Trespass"
"TID_TROPHYTHIEVES_06","Smugglers"
"TID_TROPHYTHIEVES_07","Twisted Plan"
"TID_TROPHYTHIEVES_08","Sideswipe"
"TID_TROPHYTHIEVES_09","Straight Up Racket"
"TID_TROPHYTHIEVES_10","Easy Money"
"TID_TROPHYTHIEVES_11","Side Door"
"TID_TROPHYTHIEVES_12","Ocean's Six"
"TID_TROPHYTHIEVES_13","Stolen Valor"
"TID_TROPHYTHIEVES_14","Roped In"
"TID_KO_JUNE21_1","Splash Out"
"TID_KO_JUNE21_2","Deep End"
"TID_QUALIFIED_INFO_PARAM","Congrats, you won the <CHALLENGE>! Your challenge victory reward: <REWARD>"
"TID_CHALLENGE_WIN_REWARD_POPUP_TEXT","Your reward for win #<WIN> in <CHALLENGE>: <REWARD>"
"TID_QUALIFIED_INFO_FALLBACK_PARAM","Congrats, you won the <CHALLENGE>! Your challenge victory reward is: <REWARD>\nThis replaces the original reward that you already owned."
"TID_CHALLENGE_WIN_FALLBACK_REWARD_POPUP_TEXT","Your reward for win #<WIN> in <CHALLENGE>: <REWARD>\nThis replaces the original reward that you already owned."
"TID_CHALLENGE_TEASER_INFO_PARAM","The <CHALLENGE> is coming!\n\nWin <WIN> matches and claim your <REWARD> reward! Team up with friends or \qLOOK FOR A TEAM\q to maximize your chances of winning.\n\nThe challenge will only be active for <DURATION> hours. Good luck and have fun!"
"TID_CC_POPUP_QUALIFY_INFO_PARAM","Beat the challenge to receive: <REWARD>!"
"TID_GEN_JUNE21_1","Splash Pads"
"TID_GEN_JUNE21_2","Sunblock"
"TID_GEN_JUNE21_3","Safety First"
"TID_GEN_JUNE21_4","Inflated"
"TID_GEN_JUNE21_5","Water Pistol Duel"
